TimestepsSoFar,StdIWNorm,MaxIW,EpThisIter,Weights,EpLenMean,MeanEntropy,MaxIWNorm,MeanIWNorm,InitialReturnMin,InitialReturnMean,InitialReturnMax,ReturnMeanIW,Bound,InitialReturnStd,StdIW,MeanIW,EpisodesSoFar,Iteration,EmpiricalD2,ESSRenyi,EpRewMean,ReturnStepMax,J_sample_variance,TimeElapsed,InitialBound,ESSClassic,ReturnStepMaxmin,MinIW,MinIWNorm
4656928,0.003714175,2.6036413,100,[ 0.199 -0.067 -0.114 ... -0.318 -0.926 -0.535],133.69,1.3740002,0.026036412,0.002249931,-100.0,-96.0,100.0,-16.704681,-26.770737,24.166092,0.3714175,0.22499311,45000,450,100.31222,0.99688756,-96.0,100.0,1592.6443,15596.87288761139,-97.005035,26.84475,,0.0007856687,7.856686e-06
4670239,0.0051763365,3.0070262,100,[ 0.199 -0.067 -0.114 ... -0.32  -0.925 -0.539],133.11,1.3740253,0.030070262,0.0032675476,-100.0,-92.0,,-31.734116,-44.35187,27.12932,0.5176336,0.32675475,45100,451,157.6157,0.63445455,-92.0,100.0,2748.4163,15633.002066612244,-93.005035,28.493439,,0.00027463923,2.7463923e-06
4683830,0.004862171,2.6142926,100,[ 0.199 -0.067 -0.114 ... -0.32  -0.923 -0.541],135.91,1.3793697,0.026142925,0.003683891,-100.0,-95.0,,-34.535576,-43.163864,21.794495,0.48621717,0.36838916,45200,452,73.702896,1.3567988,-95.0,100.0,2330.3198,15671.374525547028,-96.005035,36.469803,,0.0008019933,8.0199325e-06
4696823,0.00570017,4.068553,100,[ 0.199 -0.067 -0.113 ... -0.32  -0.921 -0.538],129.93,1.372094,0.040685527,0.0028729467,-100.0,-91.0,100.0,-19.649687,-30.362663,31.92178,0.57001704,0.28729463,45300,453,113.62016,0.88012546,-91.0,100.0,3672.3535,15706.945763587952,-92.005035,20.256878,,0.0006126057,6.126057e-06
4710400,0.0044202036,2.5504956,100,[ 0.199 -0.067 -0.114 ... -0.32  -0.927 -0.538],135.77,1.3711829,0.025504956,0.0031545458,-100.0,-95.0,100.0,-31.311045,-40.48986,25.980762,0.44202042,0.31545454,45400,454,83.40818,1.1989232,-95.0,100.0,1988.4083,15746.053949594498,-96.005035,33.744904,,0.00023652813,2.3652813e-06
4724520,0.010628121,6.2734456,100,[ 0.198 -0.067 -0.114 ... -0.321 -0.929 -0.537],141.2,1.3701116,0.062734455,0.0044547278,-100.0,-94.0,,-36.407238,-48.14883,23.748684,1.0628121,0.4454728,45500,455,136.48631,0.7326742,-94.0,100.0,7808.7485,15787.366373062134,-95.005035,14.943047,,0.00027424036,2.7424035e-06
4738110,0.0058598956,3.5860224,100,[ 0.198 -0.067 -0.114 ... -0.319 -0.933 -0.534],135.9,1.3720684,0.03586022,0.004065164,-100.0,-92.0,,-33.87238,-46.44723,27.12932,0.5859896,0.40651637,45600,456,156.54567,0.6387912,-92.0,100.0,2847.3352,15824.8613717556,-93.005035,32.489735,,0.0010121288,1.0121287e-05
4750533,0.0057964753,3.8395028,100,[ 0.198 -0.067 -0.114 ... -0.318 -0.932 -0.533],124.23,1.3725364,0.03839503,0.0033663881,-100.0,-92.0,,-32.219635,-41.885296,27.12932,0.57964754,0.3366388,45700,457,92.49077,1.081189,-92.0,100.0,3407.5024,15858.029281377792,-93.005035,25.22177,,0.00015724736,1.5724735e-06
4763647,0.0048603434,3.154396,100,[ 0.198 -0.067 -0.113 ... -0.321 -0.927 -0.538],131.14,1.369498,0.03154396,0.0027907256,-100.0,-93.0,,-25.12853,-34.856697,25.514702,0.48603433,0.27907258,45800,458,93.69083,1.0673404,-93.0,100.0,2345.387,15888.33768773079,-94.005035,24.794271,,0.0020955421,2.0955422e-05
4776018,0.004563861,2.8326,100,[ 0.198 -0.067 -0.113 ... -0.323 -0.931 -0.537],123.71,1.3701112,0.028326001,0.002843244,-100.0,-94.0,,-26.231926,-36.106106,23.748684,0.45638612,0.2843244,45900,459,96.52445,1.0360069,-94.0,100.0,2028.6168,15918.753635883331,-95.005035,27.959995,,0.00031141302,3.11413e-06
4788526,0.004304957,3.0096478,100,[ 0.198 -0.067 -0.113 ... -0.322 -0.929 -0.539],125.08,1.3676553,0.030096477,0.002631656,-100.0,-89.0,,-24.05585,-34.49349,31.288975,0.43049568,0.26316562,46000,460,107.85485,0.927172,-89.0,100.0,1888.2666,15951.701825857162,-90.005035,27.203794,,0.0001359756,1.359756e-06
4801801,0.004765407,2.225992,100,[ 0.198 -0.067 -0.112 ... -0.325 -0.929 -0.541],132.75,1.3632524,0.022259919,0.0027613607,-100.0,-95.0,,-27.131836,-42.588352,21.794495,0.47654077,0.27613607,46100,461,236.51483,0.42280647,-95.0,100.0,2313.7034,15986.365753173828,-96.005035,25.136997,,0.00022489636,2.2489635e-06
4813987,0.005627562,2.5863776,100,[ 0.198 -0.067 -0.112 ... -0.327 -0.928 -0.547],121.86,1.3574444,0.025863776,0.004356803,-100.0,-97.0,,-41.11006,-48.85242,17.058722,0.5627562,0.43568027,46200,462,59.344692,1.6850706,-97.0,100.0,2986.6667,16021.357949256897,-98.005035,37.475388,,0.0005569456,5.5694563e-06
4828282,0.0038069189,1.8498003,100,[ 0.198 -0.067 -0.113 ... -0.325 -0.927 -0.553],142.95,1.3524268,0.018498003,0.0032622875,-100.0,-93.0,,-30.940989,-41.286774,25.514702,0.38069186,0.32622874,46300,463,105.96489,0.94370884,-93.0,100.0,1465.7495,16055.300335168839,-94.005035,42.34118,,0.0009281723,9.281723e-06
4840570,0.0074471054,4.1966515,100,[ 0.198 -0.067 -0.113 ... -0.327 -0.929 -0.556],122.88,1.3504674,0.041966513,0.004508533,-100.0,-96.0,,-43.99198,-54.252163,19.595919,0.74471056,0.45085335,46400,464,104.21862,0.9595214,-96.0,100.0,5654.22,16084.444960832596,-97.005035,26.82132,,3.9806582e-05,3.9806582e-07
4853833,0.0073241624,4.9427075,100,[ 0.197 -0.067 -0.113 ... -0.326 -0.927 -0.56 ],132.63,1.3549969,0.049427073,0.0039046751,-100.0,-94.0,,-37.56576,-46.106155,23.748684,0.7324163,0.39046752,46500,465,72.208916,1.3848705,-94.0,100.0,5395.393,16107.957794427872,-95.005035,22.131693,,0.00021952078,2.1952078e-06
4866813,0.021042896,20.310093,100,[ 0.198 -0.067 -0.113 ... -0.325 -0.926 -0.557],129.8,1.3565633,0.20310092,0.0061958604,-100.0,-93.0,,-36.752438,-49.950275,25.514702,2.1042898,0.61958605,46600,466,172.44112,0.5799081,-93.0,100.0,4953.8027,16134.435150384903,-94.005035,7.9778256,,0.00015250141,1.525014e-06
4879137,0.0084415665,7.1470623,100,[ 0.197 -0.067 -0.113 ... -0.326 -0.925 -0.556],123.24,1.3496038,0.07147062,0.0030923996,-100.0,-97.0,,-30.73717,-41.06193,17.058722,0.84415674,0.30923995,46700,467,105.534706,0.9475556,-97.0,100.0,7208.373,16159.172141075134,-98.005035,11.83195,,0.00018086188,1.8086188e-06
4891549,0.0054782326,4.0315914,100,[ 0.197 -0.067 -0.113 ... -0.324 -0.923 -0.565],124.12,1.3482472,0.040315915,0.0029563112,-100.0,-88.0,100.0,-28.300192,-37.147133,35.44009,0.54782325,0.2956311,46800,468,77.4857,1.2905607,-88.0,100.0,3064.7173,16184.95374083519,-89.005035,22.55379,,0.0006879755,6.879755e-06
4903707,0.008485462,6.648883,100,[ 0.197 -0.067 -0.113 ... -0.325 -0.924 -0.566],121.58,1.3471882,0.066488825,0.0045349007,-100.0,-89.0,100.0,-37.69935,-45.783443,34.33657,0.84854615,0.45349008,46900,469,64.69909,1.5456169,-89.0,100.0,7717.9478,16210.557189941406,-90.005035,22.21636,,0.0012601642,1.2601642e-05
4916132,0.004944499,3.0860033,100,[ 0.197 -0.067 -0.113 ... -0.324 -0.928 -0.562],124.25,1.3496169,0.030860033,0.002938494,-100.0,-88.0,,-27.333662,-38.667206,32.496155,0.49444994,0.29384938,47000,470,127.16472,0.78638166,-88.0,100.0,2439.0923,16232.37928032875,-89.005035,26.100395,,3.707854e-06,3.707854e-08
4928217,0.0073258476,4.954138,100,[ 0.197 -0.067 -0.113 ... -0.322 -0.928 -0.56 ],120.85,1.3491367,0.049541377,0.0038615426,-100.0,-92.0,,-33.868744,-42.85823,27.12932,0.7325848,0.38615432,47100,471,80.002785,1.2499565,-92.0,100.0,5239.587,16257.804811954498,-93.005035,21.743383,,0.00019804285,1.9804284e-06
4939690,0.0046326458,3.680974,100,[ 0.197 -0.067 -0.113 ... -0.323 -0.926 -0.563],114.73,1.3481239,0.03680974,0.002358162,-100.0,-93.0,,-19.110281,-28.756691,25.514702,0.46326452,0.23581623,47200,472,92.12271,1.0855087,-93.0,100.0,957.85406,16280.024163484573,-94.005035,20.579016,,0.0009511375,9.511375e-06
4951368,0.0047220318,2.4500146,100,[ 0.197 -0.067 -0.113 ... -0.324 -0.927 -0.563],116.78,1.3470656,0.024500145,0.0034233143,-100.0,-93.0,,-29.405699,-41.503365,25.514702,0.4722032,0.34233147,47300,473,144.89,0.69017875,-93.0,100.0,1795.6494,16302.959769964218,-94.005035,34.451,,0.00057358824,5.7358825e-06
4963343,0.0057518743,3.8174825,100,[ 0.197 -0.067 -0.113 ... -0.324 -0.926 -0.564],119.75,1.3398436,0.038174823,0.0031147357,-100.0,-95.0,,-28.326063,-39.799564,21.794495,0.5751875,0.3114736,47400,474,130.32483,0.7673135,-95.0,100.0,3051.3245,16327.079053878784,-96.005035,22.67485,,0.0013422332,1.3422331e-05
4975145,0.007081022,5.0221577,100,[ 0.197 -0.067 -0.112 ... -0.327 -0.926 -0.572],118.02,1.3476322,0.050221577,0.0048682676,-100.0,-96.0,,-41.903534,-51.528477,19.595919,0.7081022,0.48682678,47500,475,91.713135,1.0903563,-96.0,100.0,2926.957,16350.360575199127,-97.005035,32.096073,,3.767162e-05,3.767162e-07
4986825,0.02866235,28.455568,100,[ 0.197 -0.067 -0.112 ... -0.327 -0.924 -0.567],116.8,1.3535227,0.28455567,0.0066866,-100.0,-90.0,,-36.319946,-48.135567,30.0,2.8662353,0.66866,47600,476,138.21281,0.7235219,-90.0,100.0,4262.813,16372.018257856369,-91.005035,5.161452,,0.00094852195,9.485219e-06
4998737,0.008130246,5.2325716,100,[ 0.197 -0.067 -0.112 ... -0.325 -0.92  -0.565],119.12,1.3534255,0.052325714,0.004289668,-100.0,-94.0,,-39.084194,-47.971626,23.748684,0.8130246,0.42896682,47700,477,78.196594,1.278828,-94.0,100.0,6522.0625,16394.245064735413,-95.005035,21.77608,,0.0015077409,1.5077409e-05
5010532,0.0054208445,4.4349356,100,[ 0.197 -0.067 -0.112 ... -0.324 -0.919 -0.566],117.95,1.3525392,0.044349354,0.0029873021,-100.0,-92.0,,-28.82403,-37.423946,27.12932,0.54208446,0.2987302,47800,478,73.21897,1.3657663,-92.0,100.0,3001.3247,16420.282155513763,-93.005035,23.294394,,0.000794257,7.94257e-06
5023252,0.005022068,2.9815984,100,[ 0.197 -0.067 -0.112 ... -0.325 -0.919 -0.567],127.2,1.3524265,0.029815983,0.0029270807,-100.0,-90.0,,-25.673464,-36.092857,30.0,0.5022068,0.29270807,47900,479,107.47813,0.9304219,-90.0,100.0,2272.0808,16443.329850673676,-91.005035,25.3568,,0.00028121055,2.8121055e-06
5035358,0.008510432,5.108271,100,[ 0.197 -0.067 -0.112 ... -0.326 -0.921 -0.565],121.06,1.3574214,0.05108271,0.0038463431,-100.0,-95.0,,-30.029709,-44.2209,21.794495,0.85104316,0.38463432,48000,480,199.37602,0.5015648,-95.0,100.0,4696.721,16465.203473329544,-96.005035,16.961761,,0.0006057245,6.057245e-06
5047859,0.0041899136,2.1170616,100,[ 0.196 -0.067 -0.112 ... -0.327 -0.923 -0.558],125.01,1.3647213,0.021170616,0.0027572883,-100.0,-95.0,,-24.722597,-40.213806,21.794495,0.41899136,0.27572882,48100,481,237.57785,0.42091465,-95.0,100.0,1664.1777,16488.931150197983,-96.005035,30.219551,,6.8838206e-05,6.8838204e-07
5060631,0.011872063,9.3429985,100,[ 0.197 -0.067 -0.112 ... -0.324 -0.916 -0.557],127.72,1.3569572,0.09342998,0.005545577,-100.0,-87.0,100.0,-21.704018,-33.0337,36.482872,1.1872064,0.5545576,48200,482,127.07809,0.78691775,-87.0,100.0,11623.323,16513.53800535202,-88.005035,17.911207,,1.3051053e-06,1.3051054e-08
5073414,0.00408107,2.2444701,100,[ 0.197 -0.067 -0.112 ... -0.324 -0.922 -0.559],127.83,1.3538758,0.0224447,0.0025439607,-100.0,-94.0,,-24.743052,-38.549652,23.748684,0.408107,0.25439608,48300,483,188.716,0.5298968,-94.0,100.0,1700.1809,16540.617117881775,-95.005035,27.983624,,9.6690106e-05,9.66901e-07
5086554,0.0045765103,2.2860131,100,[ 0.197 -0.067 -0.112 ... -0.323 -0.924 -0.56 ],131.4,1.3540264,0.02286013,0.0028488934,-100.0,-90.0,,-26.319412,-35.47328,30.0,0.45765105,0.2848893,48400,484,82.955414,1.2054669,-90.0,100.0,2085.4414,16565.2026348114,-91.005035,27.928467,,0.00073704397,7.3704396e-06
5099481,0.0069743698,5.0189104,100,[ 0.196 -0.067 -0.112 ... -0.325 -0.923 -0.56 ],129.27,1.3564744,0.050189104,0.0037587627,-100.0,-87.0,100.0,-24.745853,-33.973694,36.482872,0.6974369,0.37587625,48500,485,84.30151,1.1862183,-87.0,100.0,1467.1763,16588.861535310745,-88.005035,22.507992,,0.00020963665,2.0963664e-06
5112925,0.0041442555,1.8852906,100,[ 0.197 -0.067 -0.112 ... -0.324 -0.923 -0.559],134.44,1.3593767,0.018852906,0.0030357968,-100.0,-94.0,,-29.783854,-41.26565,23.748684,0.41442552,0.3035797,48600,486,130.5134,0.7662049,-94.0,100.0,1755.6277,16612.45334649086,-95.005035,34.92135,,0.00047761088,4.7761087e-06
5125170,0.0063176295,2.700454,100,[ 0.197 -0.067 -0.112 ... -0.324 -0.922 -0.557],122.45,1.3550242,0.02700454,0.004576639,-100.0,-95.0,,-42.238697,-49.8616,21.794495,0.631763,0.45766383,48700,487,57.527534,1.738298,-95.0,100.0,3706.9387,16635.400509119034,-96.005035,34.417168,,0.0023178111,2.317811e-05
5137996,0.010551803,9.9601755,100,[ 0.198 -0.067 -0.111 ... -0.323 -0.923 -0.56 ],128.26,1.3559972,0.09960175,0.0039627906,-100.0,-95.0,,-26.961578,-42.632748,21.794495,1.0551803,0.39627898,48800,488,243.12967,0.41130316,-95.0,100.0,1542.8937,16660.597999811172,-96.005035,12.360814,,0.00026980924,2.6980924e-06
5150904,0.00485321,3.1702566,100,[ 0.197 -0.067 -0.112 ... -0.323 -0.922 -0.559],129.08,1.3482541,0.031702567,0.0024556355,-100.0,-97.0,,-24.39578,-36.58609,17.058722,0.485321,0.24556355,48900,489,147.11765,0.6797281,-97.0,100.0,2386.1877,16686.93815588951,-98.005035,20.383274,,0.00033150316,3.3150316e-06
5163435,0.004417533,2.4465451,100,[ 0.198 -0.067 -0.111 ... -0.321 -0.927 -0.562],125.31,1.3501357,0.024465451,0.0030828903,-100.0,-96.0,,-29.236454,-38.34127,19.595919,0.4417533,0.30828902,49000,490,82.0687,1.2184913,-96.0,100.0,1859.0906,16712.80358982086,-97.005035,32.751904,,0.0020690328,2.0690328e-05
5177340,0.0086475955,6.4268913,100,[ 0.198 -0.067 -0.112 ... -0.321 -0.924 -0.564],139.05,1.3433647,0.06426891,0.0042987172,-100.0,-95.0,,-35.01859,-44.931984,21.794495,0.8647595,0.4298718,49100,491,97.29265,1.0278269,-95.0,100.0,3925.1702,16740.297389507294,-96.005035,19.814499,,0.00012696312,1.2696312e-06
5190457,0.0051648463,2.6707127,100,[ 0.197 -0.067 -0.112 ... -0.321 -0.919 -0.576],131.17,1.3460879,0.026707126,0.002963591,-100.0,-92.0,100.0,-29.10854,-41.462402,30.594116,0.5164846,0.2963591,49200,492,151.09177,0.66184944,-92.0,100.0,2722.1738,16764.845906972885,-93.005035,24.769434,,0.00018991111,1.899111e-06
5203804,0.0047664265,2.7354333,100,[ 0.198 -0.067 -0.112 ... -0.323 -0.921 -0.57 ],133.47,1.3378977,0.027354334,0.0028581747,-100.0,-91.0,,-22.616203,-29.804333,28.618176,0.47664267,0.28581744,49300,493,51.152496,1.9549388,-91.0,100.0,1588.9869,16784.51867222786,-92.005035,26.4477,,0.0013931219,1.3931219e-05
5217348,0.0076740286,3.6216626,100,[ 0.198 -0.067 -0.112 ... -0.322 -0.927 -0.573],135.44,1.3359673,0.036216624,0.0047394442,-100.0,-94.0,,-42.973366,-55.63657,23.748684,0.76740295,0.4739444,49400,494,158.75316,0.62990874,-94.0,100.0,4993.546,16808.503438711166,-95.005035,27.61092,,0.00031866395,3.1866393e-06
5229930,0.014250983,10.767998,100,[ 0.198 -0.067 -0.112 ... -0.321 -0.926 -0.576],125.82,1.339373,0.10767998,0.0056536375,-100.0,-99.0,,-54.40416,-60.573067,9.949874,1.4250983,0.56536376,49500,495,37.67487,2.6542892,-99.0,100.0,20293.902,16829.244609117508,-100.005035,13.598409,,0.004061197,4.061197e-05
5243659,0.0037743656,2.1200945,100,[ 0.198 -0.067 -0.112 ... -0.321 -0.924 -0.574],137.29,1.3359374,0.021200946,0.002690223,-100.0,-96.0,,-26.655369,-38.081608,19.595919,0.37743658,0.2690223,49600,496,129.25337,0.7736742,-96.0,100.0,1449.5553,16851.403368234634,-97.005035,33.688282,,0.00045443553,4.5443553e-06
5256547,0.01695407,16.81049,100,[ 0.198 -0.067 -0.112 ... -0.32  -0.925 -0.577],128.88,1.3320539,0.16810489,0.0047421767,-100.0,-91.0,100.0,-9.84539,-17.336319,31.92178,1.695407,0.4742177,49700,497,55.55287,1.800087,-91.0,100.0,30502.027,16872.83690214157,-92.005035,7.2559404,,0.00062313414,6.231341e-06
5268973,0.005911512,3.8071928,100,[ 0.199 -0.067 -0.112 ... -0.32  -0.927 -0.579],124.26,1.3226527,0.038071927,0.004022052,-100.0,-95.0,,-38.054173,-49.158947,21.794495,0.5911512,0.40220523,49800,498,122.08286,0.81911576,-95.0,100.0,3523.019,16893.566227436066,-96.005035,31.643187,,0.00011231759,1.1231758e-06
5282573,0.008730836,5.428381,100,[ 0.199 -0.067 -0.112 ... -0.32  -0.934 -0.582],136.0,1.320812,0.05428381,0.0048866672,-100.0,-96.0,,-48.71833,-58.25303,19.595919,0.8730837,0.48866677,49900,499,90.0014,1.1110938,-96.0,100.0,7713.744,16914.98197555542,-97.005035,23.85399,,0.00028906114,2.8906113e-06
