InitialReturnMean,EmpiricalD2,EpisodesSoFar,MaxIW,ESSRenyi,EpRewMean,Weights,EpThisIter,StdIWNorm,MeanIWNorm,TimestepsSoFar,ReturnMeanIW,MeanEntropy,InitialReturnStd,Iteration,TimeElapsed,InitialBound,MeanIW,StdIW,EpLenMean,MinIWNorm,ReturnStepMaxmin,InitialReturnMax,InitialReturnMin,MaxIWNorm,ReturnStepMax,MinIW,ESSClassic,Bound,J_sample_variance
55.94554,100.04737,36500,205.71512,0.9995265,144.64521902612537,[ 0.209 -0.115 -0.176 ... -0.41  -1.294 -0.267],100,0.21496016,0.035723496,16275599,191.50772,1.2788146,16.184477,365,43146.12603354454,52.87233,3.5723498,21.496016,469.65,5.036164e-06,76.047485,92.19639,19.426939,2.057151,100.0,0.0005036164,2.6875732,160.76831,1223405.9
56.937122,9.908455,36600,24.043762,10.092391,148.71864905455072,[ 0.209 -0.115 -0.175 ... -0.41  -1.295 -0.264],100,0.03243605,0.013654978,16323579,80.310585,1.2860332,17.719326,366,43266.17005228996,53.466686,1.3654977,3.2436051,479.8,5.5628e-05,74.69364,104.11313,5.8847847,0.24043761,100.0,0.0055628,15.054502,69.386444,41263.48
61.797585,97.01476,36700,1261.572,1.0307709,157.46306166066606,[ 0.209 -0.115 -0.175 ... -0.411 -1.294 -0.258],100,1.2639191,0.1610293,16372334,849.782,1.2918761,15.271883,367,43381.745877981186,58.481655,16.10293,126.39192,487.55,2.9578157e-05,75.1471,99.477875,27.912033,12.61572,100.0,0.0029578158,1.5972703,817.1214,40356904.0
55.871628,1402.0195,36800,1041.4141,0.07132568,147.26768527698857,[ 0.208 -0.115 -0.175 ... -0.411 -1.299 -0.247],100,1.035727,0.10942903,16420627,683.7383,1.2891806,14.880744,368,43505.710020542145,52.781197,10.942905,103.572716,482.93,2.0154139e-06,74.58042,92.712715,15.483115,10.414141,100.0,0.00020154139,1.1039605,568.02185,43067988.0
58.03285,3160.2085,36900,593.6093,0.03164348,149.848912125696,[ 0.207 -0.114 -0.174 ... -0.412 -1.3   -0.249],100,0.5947123,0.072874576,16468392,464.33215,1.2885804,17.350565,369,43626.18191218376,54.88381,7.287458,59.47123,477.65,1.6778425e-07,,94.47106,-11.075101,5.936093,100.0,1.6778426e-05,1.4793317,287.30682,15926254.0
56.974785,3.5452108,37000,13.783842,28.207067,147.951782107065,[ 0.208 -0.115 -0.175 ... -0.411 -1.301 -0.248],100,0.021427833,0.013699503,16516246,83.25456,1.2915035,15.003141,370,43745.77795171738,53.674686,1.3699504,2.1427834,478.54,0.0004755967,77.0153,99.00294,29.119375,0.13783842,100.0,0.04755967,29.014864,77.04089,25465.719
58.351295,18.656555,37100,118.46801,5.3600464,150.829994904106,[ 0.208 -0.115 -0.175 ... -0.411 -1.298 -0.248],100,0.11833787,0.020505786,16563523,156.96318,1.2895275,19.512192,371,43867.22395277023,55.19429,2.0505788,11.833787,472.77,7.393239e-05,74.63868,94.710045,-2.4568539,1.1846801,100.0,0.0073932386,2.9151244,143.32707,1152100.8
57.635487,28.087387,37200,57.050114,3.560317,150.28135181393532,[ 0.209 -0.115 -0.175 ... -0.411 -1.296 -0.252],100,0.06297485,0.017053915,16611489,105.83809,1.2870142,15.076835,372,43973.96570777893,54.396145,1.7053915,6.2974844,479.66,6.952737e-05,72.938126,97.18013,12.478796,0.57050115,100.0,0.0069527375,6.832482,88.670395,154594.16
57.20442,4.0339346,37300,11.04264,24.789694,149.7417362388335,[ 0.208 -0.115 -0.175 ... -0.411 -1.295 -0.256],100,0.019516978,0.013777542,16660115,83.5164,1.2837222,12.681794,373,44097.747257471085,54.26158,1.3777541,1.9516978,486.26,0.00015355815,74.42092,88.285355,30.695936,0.110426396,100.0,0.015355816,33.25909,77.6058,16146.749
58.534378,607.69165,37400,560.70825,0.16455714,152.97309622876932,[ 0.208 -0.115 -0.175 ... -0.411 -1.297 -0.257],100,0.55799586,0.06737754,16708830,481.99002,1.2791737,15.851478,374,44198.00436902046,55.25026,6.7377534,55.799587,487.15,2.927231e-07,73.87296,98.52351,7.9015036,5.6070824,100.0,2.927231e-05,1.4370829,401.03192,17060026.0
56.93019,4.636525,37500,16.841372,21.567877,145.28264776355678,[ 0.208 -0.115 -0.174 ... -0.41  -1.299 -0.259],100,0.024343222,0.014282939,16755873,84.957596,1.2797915,17.404673,375,44311.84982919693,53.500965,1.428294,2.4343224,470.43,0.0002364694,74.99701,102.876595,3.9742575,0.16841371,100.0,0.02364694,25.609297,77.57359,23634.062
58.87566,16644.654,37600,5376.4814,0.006007935,149.68585607138695,[ 0.208 -0.115 -0.175 ... -0.41  -1.301 -0.257],100,5.3488193,0.5455563,16804185,4306.4917,1.2817618,17.115448,376,44417.789904117584,55.60392,54.55565,534.88196,483.12,5.661061e-07,64.85408,98.15216,1.2193928,53.764812,100.0,5.6610614e-05,1.0296007,3884.391,1809202800.0
58.31456,1283.2039,37700,1221.4696,0.077929944,142.8878164175486,[ 0.207 -0.114 -0.174 ... -0.411 -1.298 -0.258],100,1.2152438,0.14516246,16850103,803.3991,1.2830789,18.172234,377,44538.00993824005,54.847668,14.516247,121.5244,459.18,1.6236136e-06,72.775475,104.00675,3.4690895,12.214696,100.0,0.00016236136,1.4067885,679.2087,44426610.0
57.184933,2681.445,37800,1215.6179,0.037293322,151.12748452237054,[ 0.207 -0.114 -0.174 ... -0.411 -1.303 -0.252],100,1.2120802,0.13553537,16898553,824.7254,1.279691,13.6075325,378,44657.607015132904,54.07009,13.553539,121.20804,484.5,1.2797807e-06,75.91313,93.44514,16.979052,12.156178,100.0,0.00012797807,1.2349402,663.4308,52226296.0
56.666492,49910.094,37900,5078.7607,0.0020036027,140.59252926417045,[ 0.207 -0.114 -0.174 ... -0.41  -1.306 -0.253],100,5.052957,0.51141936,16943558,2743.4136,1.273069,18.876663,379,44767.586087703705,53.42471,51.14193,505.29575,450.05,5.82389e-08,,97.25345,-6.607237,50.787605,100.0,5.82389e-06,1.0139972,2019.1812,739290500.0
58.83144,2.667874,38000,10.496687,37.48303,149.60430853758103,[ 0.208 -0.115 -0.174 ... -0.41  -1.309 -0.256],100,0.016001333,0.01262244,16991085,78.87071,1.272455,19.293482,380,44881.814197063446,55.60109,1.262244,1.6001331,475.27,0.00048018424,72.131905,96.91037,-23.582958,0.104966864,100.0,0.048018426,38.357735,73.59438,11883.859
59.65642,52836.086,38100,6883.2183,0.0018926458,152.17259132346874,[ 0.208 -0.114 -0.174 ... -0.41  -1.309 -0.256],100,6.847609,0.70132226,17038528,4846.4097,1.2866197,16.135996,381,44977.808456897736,56.03038,70.132225,684.7609,474.43,2.0141832e-07,73.19624,108.7812,8.501093,68.832184,100.0,2.0141832e-05,1.0380672,4012.9243,2276135200.0
56.00283,78.9714,38200,193.76921,1.2662812,142.39491821689674,[ 0.208 -0.115 -0.175 ... -0.411 -1.302 -0.249],100,0.1928524,0.027139954,17082855,157.74466,1.2828381,20.90192,382,45100.44201421738,52.602375,2.7139957,19.28524,443.27,2.5271687e-05,76.06662,102.01361,-6.036268,1.937692,100.0,0.0025271687,1.9420089,127.52624,1187543.1
55.4255,5506929.5,38300,75516.05,1.815894e-05,141.12186803007086,[ 0.207 -0.114 -0.174 ... -0.411 -1.302 -0.253],100,75.13715,7.5552306,17128782,39935.51,1.3071308,17.8835,383,45226.02160477638,52.0554,755.52313,7513.7153,459.27,3.2326737e-09,,101.10293,-1.074873,755.16046,100.0,3.232674e-07,1.0009607,32026.955,159340100000.0
57.724766,104876.05,38400,8975.012,0.00095350656,139.2305349107015,[ 0.208 -0.114 -0.173 ... -0.411 -1.303 -0.228],100,8.9298525,0.89922094,17174127,3886.9626,1.3002926,17.443571,384,45324.36987543106,54.57728,89.92209,892.9853,453.45,2.1250198e-08,,94.4245,0.5283375,89.750114,100.0,2.1250198e-06,1.0038354,2867.6636,1501869700.0
56.918373,22.54917,38500,47.77516,4.434753,142.11720440053907,[ 0.208 -0.114 -0.174 ... -0.41  -1.306 -0.232],100,0.051274516,0.01620475,17221066,106.84711,1.3002928,15.114226,385,45439.55792236328,53.74651,1.6204753,5.127452,469.39,4.1055748e-05,73.93086,95.15593,20.126762,0.4777516,100.0,0.004105575,9.08105,91.7852,213886.7
55.260956,16220.892,38600,3060.9473,0.0061648893,134.59087608863135,[ 0.208 -0.114 -0.174 ... -0.41  -1.304 -0.233],100,3.0447328,0.31696296,17265299,3146.096,1.3061466,21.052507,386,45548.25790977478,51.88954,31.696297,304.47327,442.33,7.063334e-07,,101.142136,-5.6615334,30.609472,100.0,7.0633345e-05,1.0721053,2716.7095,954905000.0
57.569736,29.454605,38700,41.0666,3.3950548,147.09810129433797,[ 0.207 -0.114 -0.173 ... -0.41  -1.3   -0.232],100,0.04916397,0.016493702,17313129,113.86924,1.3051764,16.86962,387,45675.517887830734,54.259373,1.6493704,4.916397,478.3,7.980081e-05,79.48232,99.31088,-3.838152,0.410666,100.0,0.007980081,10.116336,95.903206,188375.84
55.704613,12.389064,38800,30.325638,8.071635,145.56942372082668,[ 0.208 -0.114 -0.173 ... -0.411 -1.298 -0.234],100,0.050350077,0.019291254,17359662,111.484795,1.310554,16.638052,388,45780.311628341675,52.47624,1.9291253,5.035008,465.33,8.07947e-05,73.07256,96.85136,-10.501604,0.30325636,100.0,0.00807947,12.800697,100.12151,89374.89
55.838627,1982.2247,38900,974.90076,0.050448366,142.52368568052387,[ 0.207 -0.114 -0.173 ... -0.411 -1.296 -0.232],100,0.97055054,0.11235166,17405834,505.78436,1.3203053,16.776571,389,45884.73788905144,52.536583,11.2351675,97.05505,461.72,2.2001339e-07,75.95891,99.061165,0.2570896,9.749007,100.0,2.2001339e-05,1.3223354,358.7704,17791392.0
58.968014,98.01731,39000,175.20529,1.0202279,147.1507202604616,[ 0.207 -0.114 -0.173 ... -0.412 -1.294 -0.223],100,0.17504397,0.027688228,17453114,211.80386,1.3218783,16.19027,390,45984.31221008301,55.349,2.7688227,17.504398,472.8,1.333391e-05,74.44858,108.57029,9.8437805,1.7520529,100.0,0.0013333911,2.4409754,175.97433,2299946.2
61.631973,15.09921,39100,35.694393,6.6228633,150.24397082442616,[ 0.207 -0.114 -0.172 ... -0.412 -1.299 -0.217],100,0.05029385,0.017422779,17499949,108.51168,1.3218954,17.987995,391,46077.05388355255,58.249813,1.7422779,5.0293846,468.35,7.84912e-05,74.95426,101.46464,10.685106,0.35694394,100.0,0.00784912,10.714809,95.36941,118636.98
57.06082,389.03024,39200,409.00375,0.2570494,143.33149947705564,[ 0.207 -0.114 -0.173 ... -0.412 -1.297 -0.219],100,0.42065623,0.058963984,17546631,342.6234,1.318748,17.214264,392,46184.57695031166,53.890354,5.896399,42.065624,466.82,6.8704374e-08,72.414825,95.11381,-17.759312,4.0900373,100.0,6.8704376e-06,1.9269425,280.08972,5487063.5
57.238926,38017.496,39300,3996.235,0.0026303679,144.98092190619957,[ 0.207 -0.114 -0.173 ... -0.412 -1.299 -0.22 ],100,3.9756145,0.40794572,17593008,2224.269,1.3178971,18.146309,393,46300.12507843971,53.59539,40.794575,397.56152,463.77,3.9357906e-07,71.97295,109.306175,-8.023861,39.96235,100.0,3.9357907e-05,1.041951,1513.849,476541500.0
56.003563,337.75595,39400,439.7798,0.29607177,136.04825191197244,[ 0.207 -0.114 -0.173 ... -0.412 -1.301 -0.219],100,0.44527143,0.058733415,17636855,355.67023,1.3208047,22.104507,394,46396.2244746685,52.80034,5.8733416,44.52715,438.47,5.7492014e-07,,96.09689,-13.894517,4.3977976,100.0,5.7492012e-05,1.7101314,296.80084,8194405.0
58.252785,62864.02,39500,9689.266,0.001590735,146.73014151131153,[ 0.207 -0.114 -0.173 ... -0.413 -1.299 -0.218],100,9.640539,0.97049403,17683168,5093.6836,1.3206816,20.37704,395,46505.80041217804,54.87418,97.04941,964.05396,463.13,4.504398e-08,72.24201,101.358154,-15.211082,96.892654,100.0,4.504398e-06,1.003238,4246.576,2589010700.0
61.50722,99.05353,39600,168.788,1.0095551,152.48835630952706,[ 0.207 -0.114 -0.174 ... -0.413 -1.303 -0.214],100,0.16794305,0.0250991,17730252,208.59813,1.3163136,18.441208,396,46603.90102434158,58.388844,2.5099099,16.794306,470.84,2.3398638e-06,74.8997,93.55123,-4.5894356,1.6878799,100.0,0.00023398639,2.1847353,177.5623,2440732.0
58.953968,1528920.5,39700,32520.705,6.540563e-05,146.57118654980084,[ 0.207 -0.114 -0.174 ... -0.413 -1.307 -0.215],100,32.357403,3.2549582,17775938,13001.027,1.3305799,19.007496,397,46712.82201957703,55.40502,325.49585,3235.7405,456.86,1.4439857e-09,74.96779,106.468315,7.881542,325.20703,100.0,1.4439857e-07,1.0017767,8612.775,16854039000.0
59.835983,141.56303,39800,243.97517,0.7063991,148.5534623874614,[ 0.207 -0.115 -0.175 ... -0.414 -1.3   -0.207],100,0.2503539,0.03957368,17822770,256.6139,1.3306936,18.440357,398,46819.692135095596,56.561756,3.9573684,25.035389,468.32,9.050406e-06,,98.22685,2.0274353,2.4397516,100.0,0.00090504065,2.4377332,217.65704,3463785.0
57.083065,5052.262,39900,2438.1667,0.019793114,142.1506666854367,[ 0.207 -0.115 -0.174 ... -0.414 -1.3   -0.207],100,2.4255097,0.24846096,17867300,2025.458,1.3246963,21.125706,399,46928.84181070328,53.97369,24.846094,242.551,445.3,9.523533e-08,72.791985,93.28134,-3.690525,24.381666,100.0,9.523533e-06,1.0384288,1804.4457,399405150.0
60.767838,431.91052,40000,408.93744,0.23152943,149.1281384464609,[ 0.207 -0.115 -0.174 ... -0.414 -1.302 -0.212],100,0.41146025,0.05481567,17913871,245.78952,1.3222941,16.718952,400,47041.19483590126,57.472095,5.481567,41.146023,465.71,2.1736494e-07,,98.87233,-2.884632,4.089374,100.0,2.1736494e-05,1.7438668,177.29585,2878159.2
58.102413,65.76341,40100,206.21275,1.5206023,146.85093880248772,[ 0.207 -0.114 -0.173 ... -0.413 -1.31  -0.205],100,0.26179752,0.048573438,17960410,197.30646,1.3346008,16.91689,401,47142.797204494476,54.72598,4.857344,26.179752,465.39,9.759815e-06,75.9021,101.29294,5.5795403,2.0621276,100.0,0.00097598153,3.3278816,169.92542,903138.7
57.34294,8325.255,40200,4107.779,0.012011644,144.70505340088576,[ 0.206 -0.114 -0.173 ... -0.413 -1.31  -0.193],100,4.086562,0.42045903,18005760,3107.2102,1.3321495,17.961493,402,47252.069865942,53.97392,42.045902,408.65622,453.5,3.5624174e-07,71.80318,101.070404,-2.7565422,41.077785,100.0,3.5624176e-05,1.0475091,2799.8118,927310700.0
59.39585,1927.5361,40300,683.2118,0.0518797,152.71795359833004,[ 0.206 -0.114 -0.172 ... -0.413 -1.31  -0.196],100,0.67946196,0.07182291,18053014,511.13593,1.3276726,17.085989,403,47354.333938360214,56.280247,7.1822906,67.9462,472.54,4.2788534e-07,,93.46817,5.697008,6.8321176,100.0,4.2788535e-05,1.1050191,374.34924,24305142.0
59.817535,50.172123,40400,120.490585,1.9931387,153.670928236983,[ 0.206 -0.114 -0.172 ... -0.413 -1.314 -0.196],100,0.13491611,0.025498588,18100461,176.32169,1.3183609,16.58418,404,47470.81799888611,56.408504,2.549859,13.4916115,474.47,3.8502578e-05,73.23877,102.2705,9.450483,1.2049059,100.0,0.003850258,3.4487572,152.17484,1029373.6
59.81929,8.936598,40500,73.81306,11.18994,145.87421301321402,[ 0.204 -0.114 -0.171 ... -0.413 -1.324 -0.195],100,0.07530089,0.018866219,18147759,125.1614,1.3095685,18.593393,405,47571.60624742508,56.682613,1.8866222,7.53009,472.98,0.000119881144,74.449684,94.1003,-13.66821,0.73813057,100.0,0.011988115,5.9064884,115.78458,323753.22
58.023262,294.05475,40600,336.41998,0.34007272,150.84672381368466,[ 0.204 -0.114 -0.171 ... -0.413 -1.333 -0.195],100,0.3363064,0.04624822,18195215,342.14606,1.3091966,15.41599,406,47685.83398580551,54.828228,4.6248217,33.630646,474.56,6.608007e-06,75.90228,95.85086,-0.70998955,3.3641996,100.0,0.0006608007,1.8560228,287.35764,7688671.0
63.255688,74.295494,40700,81.3673,1.3459766,156.43118778999113,[ 0.204 -0.114 -0.171 ... -0.414 -1.331 -0.197],100,0.09912789,0.025594382,18243552,147.4094,1.310152,15.99246,407,47802.73400044441,60.061794,2.5594382,9.912788,483.37,9.354012e-06,,95.81666,19.889294,0.813673,100.0,0.00093540124,6.2498493,119.87972,316421.03
59.249912,11410.298,40800,2013.7122,0.008764013,149.27991247836655,[ 0.204 -0.114 -0.171 ... -0.414 -1.333 -0.195],100,2.003128,0.21265495,18290285,1344.8839,1.3075193,14.937689,408,47903.344175577164,56.044827,21.265493,200.3128,467.33,1.08101375e-07,74.30414,96.15272,10.605976,20.137121,100.0,1.0810138e-05,1.1144646,1002.5193,162409570.0
59.433395,21.470015,40900,55.472336,4.6576586,148.20474980091348,[ 0.204 -0.113 -0.171 ... -0.414 -1.336 -0.195],100,0.06947697,0.019684743,18335913,132.39072,1.3106617,16.410963,409,48001.10601520538,56.359467,1.9684741,6.947696,456.28,2.3666871e-05,,92.217766,7.3874245,0.5547233,100.0,0.0023666872,7.4309373,118.14745,296707.78
57.310524,1454551.4,41000,24839.15,6.874972e-05,150.29334672663197,[ 0.203 -0.113 -0.17  ... -0.414 -1.336 -0.192],100,24.713732,2.4944124,18383711,12275.781,1.3056928,18.077282,410,48102.12183594704,53.795326,249.44121,2471.3728,477.98,3.6428777e-10,74.23145,105.45588,-9.596747,248.3915,100.0,3.6428776e-08,1.008458,8036.287,14867637000.0
58.022636,14895.068,41100,5636.009,0.0067136316,152.82344070309387,[ 0.203 -0.113 -0.17  ... -0.413 -1.338 -0.194],100,5.611694,0.6003625,18431847,3297.2937,1.3060299,17.801529,411,48215.376014471054,54.64331,60.03625,561.1694,481.36,9.444573e-08,76.18682,101.37954,-8.6056795,56.36009,100.0,9.444573e-06,1.1316099,2884.8635,945272800.0
59.98083,8.762329,41200,30.74868,11.412491,147.16688469448818,[ 0.203 -0.113 -0.17  ... -0.412 -1.34  -0.192],100,0.038439084,0.016531246,18478428,103.782036,1.3033435,17.096716,412,48317.22190642357,56.524063,1.6531247,3.8439083,465.81,3.6224385e-05,,103.70289,0.23997879,0.3074868,100.0,0.0036224385,15.608581,93.54959,74323.09
60.107677,1611.1807,41300,511.23813,0.062066287,150.98542674711297,[ 0.203 -0.113 -0.17  ... -0.411 -1.341 -0.194],100,0.50851536,0.056875147,18525477,385.84396,1.3037183,17.153318,413,48413.79129266739,56.87302,5.6875157,50.851532,470.49,2.1072888e-06,73.96731,97.03963,-3.7878113,5.112381,100.0,0.00021072887,1.2354866,256.00653,12466097.0
58.352818,3978.1052,41400,1038.6359,0.025137596,149.00070749244642,[ 0.203 -0.113 -0.169 ... -0.411 -1.341 -0.193],100,1.0330154,0.108486615,18572662,952.89136,1.2934572,16.330244,414,48522.206239938736,55.166042,10.84866,103.30154,471.85,1.0690806e-06,75.57761,95.60327,4.375862,10.386358,100.0,0.00010690806,1.0908747,751.89435,85909410.0
59.512142,18.490036,41500,48.768238,5.4083185,151.78066440196054,[ 0.203 -0.113 -0.17  ... -0.411 -1.344 -0.201],100,0.06402566,0.020605039,18619735,126.37989,1.2890562,16.161709,415,48620.86694645882,55.939785,2.0605042,6.402567,470.73,5.9852176e-05,75.58828,107.17071,12.003984,0.48768237,100.0,0.0059852176,9.38509,111.01874,150701.0
57.38544,43.27335,41600,61.180275,2.3108912,148.49029246726494,[ 0.203 -0.113 -0.171 ... -0.411 -1.343 -0.206],100,0.08774568,0.02498677,18666476,161.3936,1.2940671,16.605682,416,48709.31055045128,53.951023,2.4986773,8.774569,467.41,2.1403053e-05,,103.03261,-8.283508,0.61180276,100.0,0.0021403055,7.5007863,138.80113,370770.6
56.124985,3871.7861,41700,6609.3135,0.025827873,148.1096407829868,[ 0.204 -0.113 -0.171 ... -0.412 -1.342 -0.202],100,6.5753775,0.66931814,18713555,3051.3318,1.3041071,17.19109,417,48804.054359674454,52.898994,66.93182,657.5378,470.79,3.0118045e-07,,96.77957,-4.5392838,66.09313,100.0,3.0118044e-05,1.0255269,2850.599,907938240.0
56.830498,9.125466,41800,42.80227,10.958344,141.67847938138198,[ 0.203 -0.113 -0.17  ... -0.412 -1.336 -0.198],100,0.049129464,0.018438213,18758557,98.39018,1.3037183,20.545746,418,48884.749851465225,53.499527,1.843821,4.912946,450.02,5.958348e-05,73.07784,99.92907,-3.4006367,0.42802268,100.0,0.005958348,12.345974,88.327866,50981.777
58.207455,17.198723,41900,30.841307,5.8143854,147.59524382475334,[ 0.203 -0.113 -0.169 ... -0.412 -1.335 -0.199],100,0.048671275,0.018219057,18804116,103.4926,1.3040785,19.787472,419,48959.11784482002,54.51863,1.8219059,4.8671274,455.59,2.6561129e-05,,110.66474,-0.4199581,0.30841306,100.0,0.002656113,12.29009,88.19455,80052.805
59.430275,256.92203,42000,241.26228,0.38922316,146.3977056396162,[ 0.203 -0.113 -0.169 ... -0.412 -1.336 -0.198],100,0.23997915,0.03160329,18850363,215.4736,1.2984614,20.051277,420,49044.434017658234,56.091553,3.1603296,23.99792,462.47,1.6541136e-06,75.724365,100.161644,-1.6392975,2.4126227,100.0,0.00016541136,1.704709,161.95795,2953508.0
57.659332,108.54001,42100,86.4091,0.92131925,144.12269244746372,[ 0.202 -0.113 -0.168 ... -0.411 -1.344 -0.195],100,0.10946615,0.022465743,18896614,183.01035,1.2847866,17.115215,421,49124.077034950256,54.577747,2.2465746,10.946615,462.51,1.153831e-05,74.9357,92.447365,-8.007679,0.86409104,100.0,0.001153831,4.0417037,150.90567,938431.44
57.728867,12.713951,42200,26.86991,7.8653755,140.66815656574144,[ 0.201 -0.113 -0.168 ... -0.412 -1.346 -0.207],100,0.047049735,0.020427663,18941715,128.11707,1.2860394,19.064228,422,49198.50493788719,54.443176,2.0427663,4.7049737,451.01,1.3065263e-05,71.433945,98.57069,-1.0806198,0.26869908,100.0,0.0013065264,15.860687,116.401405,101674.24
55.477623,8060.385,42300,2304.5342,0.012406356,140.3741691542975,[ 0.201 -0.113 -0.168 ... -0.412 -1.343 -0.209],100,2.2926898,0.23349789,18987569,1762.6893,1.2612244,18.168503,423,49282.94187808037,52.039574,23.349787,229.26898,458.54,1.8829353e-07,,103.14145,-10.939701,23.045341,100.0,1.8829352e-05,1.0265826,1454.0226,305217920.0
57.090145,632.2403,42400,360.7625,0.1581677,142.9543634459273,[ 0.202 -0.113 -0.168 ... -0.412 -1.362 -0.215],100,0.4212894,0.06919049,19033012,500.9809,1.2626972,16.507973,424,49377.1579284668,53.92424,6.9190483,42.12894,454.43,2.8189659e-06,73.706856,94.97716,15.967225,3.607625,100.0,0.0002818966,2.626471,421.37613,12683642.0
57.294823,5.101179,42500,24.91749,19.603312,144.46476977404805,[ 0.203 -0.113 -0.17  ... -0.411 -1.363 -0.212],100,0.02967706,0.013200811,19079484,74.81671,1.2651383,17.61529,425,49466.824031353,53.96059,1.3200812,2.9677062,464.72,0.00015102615,74.0971,100.026924,2.7324772,0.2491749,100.0,0.015102616,16.51784,67.28609,26559.648
55.46257,641.50696,42600,723.93427,0.15588295,141.18730838754502,[ 0.203 -0.113 -0.17  ... -0.411 -1.363 -0.21 ],100,0.7198227,0.08128372,19126539,533.489,1.2495042,16.653162,426,49548.05798649788,52.386913,8.128372,71.98228,470.55,3.3436293e-06,74.230225,92.26973,-8.719701,7.2393427,100.0,0.00033436294,1.2590799,455.5888,23054320.0
56.78057,170.37836,42700,507.70004,0.586929,144.3399324224193,[ 0.204 -0.113 -0.17  ... -0.412 -1.362 -0.227],100,0.5055144,0.06325969,19172908,290.82553,1.248897,18.60432,427,49621.34988307953,53.31529,6.325968,50.551437,463.69,1.028568e-06,74.38856,103.95831,-7.361305,5.077,100.0,0.00010285681,1.5418378,245.5936,5004133.0
54.98852,360.69513,42800,247.56177,0.27724245,143.82150725753704,[ 0.204 -0.113 -0.17  ... -0.412 -1.361 -0.228],100,0.25886232,0.03711413,19218754,336.59775,1.2457334,19.956814,428,49693.29000258446,51.633614,3.711413,25.886232,458.46,6.358641e-07,73.19269,100.64726,-13.213943,2.4756176,100.0,6.358641e-05,2.014207,272.8814,6387161.0
58.49869,9123.254,42900,2588.8765,0.010961002,147.942231866028,[ 0.204 -0.113 -0.17  ... -0.412 -1.36  -0.232],100,2.5751834,0.27242795,19266426,1177.1993,1.2475647,16.969883,429,49768.521899700165,55.081787,27.242798,257.5183,476.72,1.180941e-07,73.35877,102.50706,0.89079857,25.888763,100.0,1.180941e-05,1.1067605,850.8314,120645496.0
56.842567,65.98715,43000,110.1475,1.5154465,144.31283425553644,[ 0.204 -0.113 -0.17  ... -0.411 -1.364 -0.227],100,0.11772349,0.025875177,19312994,155.39897,1.2459899,16.050957,430,49847.501908540726,53.731598,2.587518,11.772348,465.68,2.5685647e-05,74.87006,93.32912,10.830146,1.101475,100.0,0.0025685648,4.608405,130.12779,604792.94
59.889687,1076.9092,43100,728.6863,0.092858344,154.14952267930872,[ 0.205 -0.114 -0.171 ... -0.411 -1.366 -0.226],100,0.7300875,0.09745362,19360863,699.4635,1.2455015,15.901483,431,49919.645877838135,56.37893,9.745362,73.00875,478.69,1.8569456e-07,75.10669,105.32274,10.7797985,7.286863,100.0,1.8569457e-05,1.750557,584.2534,29736914.0
56.887638,18518.588,43200,1708.3318,0.0053999797,143.27150401076017,[ 0.204 -0.113 -0.169 ... -0.409 -1.359 -0.233],100,1.7012877,0.1875642,19406457,1051.6692,1.2320315,18.175863,432,49997.98602771759,53.505352,18.756416,170.12875,455.94,8.0662045e-07,75.49399,101.468475,-7.882865,17.083317,100.0,8.0662045e-05,1.2008737,591.39795,91457430.0
57.584766,114239.78,43300,8393.225,0.00087535183,146.55124754378073,[ 0.204 -0.113 -0.17  ... -0.41  -1.358 -0.247],100,8.350758,0.8433355,19453392,6758.9375,1.2303696,15.515088,433,50072.002388477325,54.355293,84.33354,835.0758,469.35,7.6875634e-10,,96.88416,16.693073,83.93224,100.0,7.687564e-08,1.0095831,5667.396,4540134400.0
58.66058,126793210.0,43400,153920.86,7.886858e-07,146.47655523846356,[ 0.204 -0.113 -0.17  ... -0.41  -1.362 -0.246],100,153.14926,15.392827,19500571,86531.87,1.2314433,16.768072,434,50153.59787964821,55.478786,1539.2825,15314.925,471.79,8.560441e-10,74.684654,95.45384,-2.5380058,1539.2086,100.0,8.560441e-08,1.0000961,50704.066,748708040000.0
63.54487,76979.73,43500,6024.992,0.0012990433,153.93439097390873,[ 0.203 -0.113 -0.168 ... -0.411 -1.361 -0.245],100,5.9943295,0.6073507,19548238,3273.862,1.2259743,17.050142,435,50236.042098760605,60.27445,60.73507,599.433,476.67,1.0185538e-08,73.697235,98.11253,24.485126,60.24992,100.0,1.0185538e-06,1.01616,2366.4773,1054199360.0
63.993248,3.8131623,43600,13.426456,26.224953,164.03571722176824,[ 0.203 -0.113 -0.169 ... -0.41  -1.369 -0.243],100,0.021549264,0.013359798,19597697,85.87664,1.2303392,14.09719,436,50307.90623283386,60.71551,1.3359799,2.1549265,494.59,0.00018784605,,98.33208,25.39696,0.13426456,100.0,0.018784605,27.764305,79.4761,23681.096
59.05383,19.263653,43700,29.88196,5.1911235,145.72339283715718,[ 0.203 -0.113 -0.169 ... -0.41  -1.365 -0.243],100,0.042559557,0.01667821,19643424,97.52886,1.2265619,16.64833,437,50383.342024087906,55.658005,1.6678212,4.255956,457.27,3.1843945e-05,73.6716,101.874504,9.773614,0.2988196,100.0,0.0031843944,13.312541,82.6245,67325.664
