EpLenMean,StdIW,EpisodesSoFar,Iteration,J_sample_variance,MinIW,EpRewMean,MeanIW,InitialReturnMax,ReturnMeanIW,TimeElapsed,ReturnStepMax,MeanEntropy,MaxIW,ReturnStepMaxmin,EpThisIter,MinIWNorm,InitialReturnStd,ESSClassic,Bound,InitialReturnMin,MeanIWNorm,ESSRenyi,Weights,MaxIWNorm,InitialReturnMean,InitialBound,TimestepsSoFar,EmpiricalD2,StdIWNorm
145.6,2.3548963,45800,458,1519.6481,0.00052309997,-94.0,0.48754257,,-24.300352,16620.138066768646,100.0,1.351451,23.601688,,100,5.2309997e-06,23.748684,4.1101184,-36.56659,-100.0,0.0048754252,0.6713395,[-0.162  0.182  0.204 ...  0.141 -0.561 -0.916],0.23601688,-94.0,-95.005035,5576645,148.95593,0.023548964
144.2,0.44454843,45900,459,2002.5894,3.151282e-05,-98.0,0.369588,,-36.26555,16646.26856803894,100.0,1.3470602,2.0231905,,100,3.151282e-07,14.0,40.87005,-43.918945,-100.0,0.0036958798,1.7244725,[-0.162  0.182  0.204 ...  0.141 -0.565 -0.921],0.020231904,-98.0,-99.005035,5591065,57.988747,0.0044454844
132.77,0.29078647,46000,460,791.4287,0.0008390086,-96.0,0.20513187,,-18.97816,16673.087114810944,100.0,1.344252,1.2113479,,100,8.390086e-06,19.595919,33.228413,-27.425486,-100.0,0.0020513188,1.4155539,[-0.162  0.182  0.204 ...  0.143 -0.566 -0.925],0.012113479,-96.0,-97.005035,5604342,70.64372,0.0029078647
141.0,0.55815285,46100,461,3146.5574,0.0010211244,-97.0,0.37756562,,-36.861805,16701.31564450264,100.0,1.3477509,4.280061,,100,1.0211244e-05,17.058722,31.3937,-43.927673,-100.0,0.003775656,2.0231764,[-0.162  0.182  0.204 ...  0.143 -0.563 -0.931],0.042800605,-97.0,-98.005035,5618442,49.427227,0.005581528
147.73,0.5735662,46200,462,3329.6658,0.00016296963,-99.0,0.28150198,,-27.983122,16729.679479837418,100.0,1.3608651,3.959414,,100,1.6296963e-06,9.949874,19.411852,-38.848873,-100.0,0.00281502,0.8555496,[-0.162  0.182  0.204 ...  0.144 -0.563 -0.928],0.03959414,-99.0,-100.005035,5633215,116.883934,0.005735662
149.2,0.61627454,46300,463,2518.4128,0.00046636688,-97.0,0.44842792,,-40.65434,16757.623961687088,100.0,1.3658581,4.076973,,100,4.6636687e-06,17.058722,34.61764,-50.91443,-100.0,0.0044842795,0.9595389,[-0.162  0.182  0.204 ...  0.146 -0.564 -0.913],0.04076973,-97.0,-98.005035,5648135,104.21673,0.0061627454
142.69,0.7582324,46400,464,4878.5107,0.0003050908,-98.0,0.41954526,,-38.36217,16779.922332525253,100.0,1.3647659,3.7119012,,100,3.050908e-06,14.0,23.43989,-46.717213,-100.0,0.0041954527,1.446997,[-0.162  0.182  0.204 ...  0.145 -0.562 -0.91 ],0.037119012,-98.0,-99.005035,5662404,69.10864,0.0075823236
149.44,0.55202544,46500,465,3071.6394,0.0003478272,-97.0,0.34052137,,-33.11191,16803.84532213211,100.0,1.3642302,3.1269815,,100,3.478272e-06,17.058722,27.5632,-43.084026,-100.0,0.0034052134,1.0157583,[-0.162  0.182  0.204 ...  0.147 -0.561 -0.912],0.031269815,-97.0,-98.005035,5677348,98.448616,0.0055202544
140.8,0.49746943,46600,466,2519.3306,0.0009415139,-97.0,0.30723304,,-30.128302,16828.551850557327,100.0,1.3592794,3.3032496,,100,9.415139e-06,17.058722,27.610703,-42.003487,-100.0,0.0030723303,0.7162818,[-0.162  0.182  0.204 ...  0.145 -0.566 -0.908],0.033032496,-97.0,-98.005035,5691428,139.60986,0.004974694
148.4,0.47266564,46700,467,2263.7395,0.000468851,-99.0,0.3083189,,-30.37126,16854.66105389595,100.0,1.3519232,2.8214364,,100,4.6885098e-06,9.949874,29.848822,-40.38451,-100.0,0.003083189,1.0074291,[-0.162  0.182  0.204 ...  0.145 -0.572 -0.907],0.028214363,-99.0,-100.005035,5706268,99.262566,0.0047266562
141.74,0.525995,46800,468,2794.6543,0.0015355808,-100.0,0.35265157,-100.0,-35.265156,16876.31180715561,100.0,1.3462939,2.7884622,100.0,100,1.5355809e-05,,31.010626,-44.407604,-100.0,0.0035265153,1.208481,[-0.162  0.182  0.204 ...  0.145 -0.582 -0.905],0.027884621,-100.0,-101.005035,5720442,82.74851,0.0052599497
138.36,0.44414467,46900,469,1996.292,0.0046866373,-98.0,0.36751258,,-36.698933,16898.79428577423,100.0,1.3477694,2.888926,,100,4.686637e-05,14.0,40.641987,-44.15681,-100.0,0.0036751255,1.8160768,[-0.162  0.182  0.204 ...  0.147 -0.587 -0.905],0.02888926,-98.0,-99.005035,5734278,55.06375,0.0044414466
146.49,0.7010527,47000,470,4770.5146,0.00020079988,-96.0,0.60353327,,-57.209816,16921.86442065239,100.0,1.352635,2.9163384,,100,2.0079988e-06,19.595919,42.56641,-63.60758,-100.0,0.006035332,2.467792,[-0.162  0.182  0.204 ...  0.148 -0.583 -0.907],0.029163383,-96.0,-97.005035,5748927,40.522053,0.007010528
152.66,0.5755495,47100,471,3318.858,0.0007272327,-94.0,0.442549,,-40.987103,16941.433793067932,100.0,1.354042,2.6430488,,100,7.272327e-06,23.748684,37.155582,-50.14184,-100.0,0.00442549,1.2052377,[-0.162  0.182  0.204 ...  0.148 -0.581 -0.904],0.026430488,-94.0,-95.005035,5764193,82.97118,0.005755494
152.22,0.5223018,47200,472,2188.104,0.00054294645,-95.0,0.34813172,,-30.131887,16959.912461042404,100.0,1.3525466,2.4625378,,100,5.429464e-06,21.794495,30.760725,-40.997707,-100.0,0.0034813168,0.85553914,[-0.162  0.182  0.204 ...  0.147 -0.582 -0.902],0.024625378,-95.0,-96.005035,5779415,116.88536,0.005223018
145.85,0.63326865,47300,473,2690.8086,0.0015827722,-95.0,0.52529985,,-47.40812,16979.659068107605,100.0,1.3530495,4.272389,,100,1.5827722e-05,21.794495,40.761086,-53.854897,-100.0,0.005252998,2.4304092,[-0.162  0.182  0.204 ...  0.144 -0.586 -0.899],0.042723887,-95.0,-96.005035,5794000,41.145336,0.006332686
145.78,0.48211047,47400,474,2354.149,0.00017607359,-99.0,0.27917394,,-27.759315,16998.32146000862,100.0,1.3497043,3.0603127,,100,1.7607358e-06,9.949874,25.111462,-37.22296,-100.0,0.0027917388,1.1278405,[-0.162  0.182  0.204 ...  0.144 -0.586 -0.899],0.030603128,-99.0,-100.005035,5808578,88.665016,0.0048211045
150.8,0.5863691,47500,475,3483.1895,0.00017865407,-99.0,0.5161978,,-51.51057,17018.051469564438,100.0,1.3421549,3.6576772,,100,1.7865407e-06,9.949874,43.66132,-58.236164,-100.0,0.005161978,2.2330768,[-0.162  0.182  0.204 ...  0.143 -0.586 -0.902],0.03657677,-99.0,-100.005035,5823658,44.781265,0.0058636907
148.02,0.6226644,47600,476,3928.9116,0.00038682536,-99.0,0.54446036,,-54.315266,17035.41444683075,100.0,1.3345938,3.5335069,,100,3.8682533e-06,9.949874,43.32938,-61.307503,-100.0,0.0054446035,2.0660112,[-0.161  0.182  0.204 ...  0.143 -0.589 -0.907],0.035335068,-99.0,-100.005035,5838460,48.402447,0.006226644
151.02,0.75640297,47700,477,5779.247,0.00039056072,-100.0,0.48172122,-100.0,-48.172123,17054.500309705734,100.0,1.3385028,4.3914375,100.0,100,3.905607e-06,,28.855394,-58.750603,-100.0,0.004817212,0.90264773,[-0.162  0.182  0.204 ...  0.143 -0.59  -0.913],0.043914374,-100.0,-101.005035,5853562,110.78519,0.0075640297
142.13,0.89121515,47800,478,3823.1162,0.00043299748,-96.0,0.46188587,,-38.946182,17071.775826931,100.0,1.3457997,6.9035106,,100,4.3299747e-06,19.595919,21.172878,-48.623554,-100.0,0.004618859,1.0785742,[-0.162  0.182  0.204 ...  0.143 -0.588 -0.911],0.069035105,-96.0,-97.005035,5867775,92.715,0.008912151
140.06,0.620417,47900,479,3894.8003,0.0003939747,-98.0,0.30043104,,-29.912088,17091.038517713547,100.0,1.3485368,4.923387,,100,3.939747e-06,14.0,18.994818,-39.808853,-100.0,0.0030043104,1.0312837,[-0.162  0.182  0.204 ...  0.144 -0.584 -0.908],0.04923387,-98.0,-99.005035,5881781,96.96652,0.0062041697
149.98,0.90025157,48000,480,2583.9124,0.002053841,-95.0,0.529141,,-42.52336,17110.278637886047,100.0,1.3486569,7.9345818,,100,2.053841e-05,21.794495,25.67674,-49.09064,-100.0,0.005291409,2.3420382,[-0.162  0.182  0.204 ...  0.142 -0.583 -0.906],0.079345815,-95.0,-96.005035,5896779,42.697853,0.009002515
148.62,0.44915065,48100,481,2075.0396,0.0050126975,-97.0,0.44853514,,-44.199192,17127.654898405075,100.0,1.3520132,2.582342,,100,5.0126975e-05,17.058722,49.93143,-51.759346,-100.0,0.004485352,1.7672737,[-0.161  0.182  0.204 ...  0.142 -0.589 -0.9  ],0.025823418,-97.0,-98.005035,5911641,56.58433,0.004491506
155.78,0.5216551,48200,482,2771.2847,0.0027440216,-97.0,0.3424035,,-33.79501,17144.76445555687,100.0,1.3560692,2.9836679,,100,2.7440215e-05,17.058722,30.110664,-44.97915,-100.0,0.0034240347,0.80753213,[-0.161  0.181  0.204 ...  0.142 -0.586 -0.9  ],0.029836677,-97.0,-98.005035,5927219,123.83408,0.005216551
156.02,0.5186268,48300,483,2719.2217,0.00031481957,-98.0,0.35559672,,-35.525925,17165.40328335762,100.0,1.3490845,2.2430274,,100,3.1481957e-06,14.0,31.978188,-49.077072,-100.0,0.0035559675,0.5500634,[-0.161  0.181  0.204 ...  0.139 -0.583 -0.898],0.022430275,-98.0,-99.005035,5942821,181.79723,0.0051862677
153.59,0.44198817,48400,484,999.7536,1.2114865e-05,-96.0,0.23946188,,-20.480267,17179.926978588104,100.0,1.3442729,3.3424873,,100,1.2114864e-07,19.595919,22.692127,-32.911938,-100.0,0.002394619,0.6535907,[-0.162  0.181  0.204 ...  0.137 -0.587 -0.902],0.033424873,-96.0,-97.005035,5958180,153.00096,0.004419882
165.71,0.6405484,48500,485,4148.848,0.0029405719,-99.0,0.4555574,,-45.50533,17196.77379179001,100.0,1.351037,3.36229,,100,2.9405717e-05,9.949874,33.59029,-52.255966,-100.0,0.004555574,2.2165391,[-0.161  0.181  0.204 ...  0.139 -0.589 -0.904],0.0336229,-99.0,-100.005035,5974751,45.115376,0.006405484
150.97,0.55404764,48600,486,3121.2004,0.002195611,-94.0,0.42685086,,-41.105686,17212.377130031586,100.0,1.3549355,3.8789415,,100,2.1956108e-05,23.748684,37.24707,-49.429764,-100.0,0.0042685084,1.457781,[-0.161  0.181  0.204 ...  0.14  -0.585 -0.901],0.038789414,-94.0,-95.005035,5989848,68.59741,0.005540476
154.45,0.57102853,48700,487,3295.3672,0.0033236467,-99.0,0.3352946,,-33.50342,17227.281495809555,100.0,1.3510537,4.322109,100.0,100,3.3236465e-05,9.949874,25.638195,-43.200096,-100.0,0.0033529457,1.0742837,[-0.161  0.181  0.204 ...  0.14  -0.582 -0.901],0.04322109,-99.0,-100.005035,6005293,93.08528,0.005710285
151.64,0.6251331,48800,488,3395.5195,0.001150194,-97.0,0.4078575,,-37.15484,17241.602714300156,100.0,1.3481637,3.1595623,,100,1.1501939e-05,17.058722,29.857489,-47.4243,-100.0,0.004078575,0.9577877,[-0.161  0.181  0.204 ...  0.139 -0.585 -0.902],0.03159562,-97.0,-98.005035,6020457,104.40727,0.0062513305
151.17,0.63954437,48900,489,3113.5278,0.00042321545,-95.0,0.37210122,,-32.846558,17255.230947732925,100.0,1.344368,4.3628893,,100,4.2321544e-06,21.794495,25.29047,-45.754044,-100.0,0.0037210116,0.60629153,[-0.162  0.181  0.204 ...  0.138 -0.585 -0.905],0.04362889,-95.0,-96.005035,6035574,164.93715,0.0063954433
138.96,0.49777973,49000,490,1017.9828,0.0004403404,-93.0,0.30860358,,-26.041553,17269.30969977379,100.0,1.346234,4.155755,,100,4.403404e-06,25.514702,27.763964,-34.060753,-100.0,0.0030860356,1.5707345,[-0.162  0.181  0.204 ...  0.137 -0.588 -0.906],0.04155755,-93.0,-94.005035,6049470,63.664482,0.0049777967
144.68,0.52130604,49100,491,2568.803,0.00048494828,-99.0,0.3597724,,-34.259247,17282.70387840271,100.0,1.35265,2.4996982,,100,4.8494826e-06,9.949874,32.26257,-42.978558,-100.0,0.0035977243,1.3286189,[-0.162  0.182  0.204 ...  0.138 -0.586 -0.906],0.024996981,-99.0,-100.005035,6063938,75.26613,0.00521306
155.13,0.7145361,49200,492,3956.4497,0.0004098447,-96.0,0.547083,,-48.481094,17294.457622289658,100.0,1.3525627,3.9692867,,100,4.098447e-06,19.595919,36.956905,-57.262886,-100.0,0.00547083,1.3097811,[-0.162  0.182  0.204 ...  0.14  -0.582 -0.903],0.039692868,-96.0,-97.005035,6079451,76.34864,0.00714536
159.09,0.5559728,49300,493,3366.5012,0.0001206451,-94.0,0.44200587,100.0,-40.615463,17307.172651052475,100.0,1.3495145,2.9710803,,100,1.206451e-06,27.64055,38.727234,-49.21849,-100.0,0.004420059,1.3647779,[-0.162  0.182  0.204 ...  0.141 -0.579 -0.906],0.029710803,-94.0,-95.005035,6095360,73.271996,0.005559728
147.36,0.5609553,49400,494,3525.0376,0.00015899417,-96.0,0.30158818,100.0,-23.753458,17320.187113523483,100.0,1.3476282,3.1084213,,100,1.5899417e-06,24.166092,22.423462,-35.21995,-100.0,0.0030158819,0.7682515,[-0.162  0.182  0.204 ...  0.142 -0.584 -0.905],0.031084213,-96.0,-97.005035,6110096,130.16571,0.0056095524
140.58,0.52114457,49500,495,2768.6414,0.00075824425,-97.0,0.41863254,,-41.436977,17332.018352508545,100.0,1.3461502,2.119089,,100,7.5824423e-06,17.058722,39.220146,-48.12979,-100.0,0.0041863252,2.2550042,[-0.162  0.182  0.204 ...  0.144 -0.582 -0.908],0.02119089,-97.0,-98.005035,6124154,44.345814,0.005211446
144.54,0.6137915,49600,496,2654.6091,0.0015761708,-97.0,0.5224657,,-46.990997,17344.21147298813,100.0,1.345798,3.8430662,,100,1.5761707e-05,17.058722,42.014164,-53.288048,-100.0,0.0052246577,2.5473602,[-0.162  0.182  0.204 ...  0.143 -0.583 -0.909],0.03843066,-97.0,-98.005035,6138608,39.256325,0.006137915
150.07,0.8209829,49700,497,6854.2583,0.0006100062,-94.0,0.5157969,,-49.302666,17355.235854387283,100.0,1.3553562,5.064469,,100,6.100062e-06,23.748684,28.30103,-56.347042,-100.0,0.0051579694,2.0355403,[-0.162  0.182  0.204 ...  0.143 -0.584 -0.908],0.05064469,-94.0,-95.005035,6153615,49.127007,0.008209829
151.17,0.6726681,49800,498,4597.147,0.0020922811,-98.0,0.45389137,,-45.015656,17367.92732477188,100.0,1.3569114,4.3556666,,100,2.0922811e-05,14.0,31.285875,-52.861855,-100.0,0.004538914,1.6407646,[-0.162  0.182  0.204 ...  0.143 -0.58  -0.902],0.043556664,-98.0,-99.005035,6168732,60.947197,0.0067266813
145.02,0.6931096,49900,499,4117.767,0.00062882813,-94.0,0.55402714,,-48.44737,17379.702133655548,100.0,1.3553783,3.5137973,,100,6.288281e-06,23.748684,38.98486,-55.234493,-100.0,0.0055402713,2.19277,[-0.162  0.182  0.204 ...  0.142 -0.579 -0.902],0.035137974,-94.0,-95.005035,6183234,45.60442,0.0069310954
