OptimizationReturnMin,TimestepsSoFar,MinIW,EpLenMean,MinTargetPdf,InitialBound,ReturnStepMax,OptimizationReturnMean,ESSRenyiArithmetic,Epsilon,InitialReturnMin,MeanD2-0,Bound,EpisodesSoFar,ReturnStepMaxmin,MeanIW,EmpiricalD2Harmonic,EpThisIter,DivergenceHarmonic,MinBehavPdf,TimeElapsed,Inner Iteration,StdWReturnMean,InitialReturnMax,LearnableVariance,InitialReturnStd,MaxIW,EpRewMean,ESSRenyiHarmonic,MeanEntropy,OptimizationReturnMax,Iteration,ReturnMeanIW,WReturnMean,Penalization,StdIW,VarianceInitializer,EmpiricalD2Arithmetic,InitialReturnMean
,21900000,0.07478487,500.0,-863.4601,-71.47147,0.2890283,7.8319106,100.0,1.0,83.68284,1.0,-10993841000.0,43800,0.03291285,331108.88,1.0,100,1.9737808e+19,-863.4601,37594.2111928463,1,,99.36672,,2.7678719,28284852.0,91.51474882906665,100.0,1.6378663,15.683884,438,10383464.0,68.99993,True,2820064.2,-0.6,1.0,91.51475
,21950000,0.42162144,500.0,-882.04083,-121.41472,0.25020427,10.485017,100.0,1.0,80.994415,1.0,-23100088000.0,43900,0.046823695,137793.64,1.0,100,6.16099e+19,-882.04083,37656.74729347229,1,,98.10001,,2.922193,5603715.5,91.47943240022623,100.0,1.6378663,17.105598,439,17516248.0,118.474785,True,682647.7,-0.6,1.0,91.47943
,22000000,0.027251108,500.0,-862.9914,-104.492096,0.30039832,9.553949,100.0,1.0,82.64723,1.0,-1.2763657e+17,44000,0.008107692,110124800.0,1.0,100,3.0613115e+33,-862.9914,37717.169281959534,1,,97.79747,,3.3027186,7580927500.0,92.20118061005705,100.0,1.6378663,15.150238,440,20235088000.0,102.18589,True,762908100.0,-0.6,1.0,92.20118
,22050000,1.3236532,500.0,-883.3407,-62.29463,0.2622521,7.1614933,100.0,1.0,83.78106,1.0,-147544220000000.0,44100,0.072220445,66993532.0,1.0,100,6.909275e+27,-883.3407,37782.07094168663,1,,97.07045,,3.038612,6210073000.0,90.94255299433925,100.0,1.6378663,13.289391,441,4558533600.0,60.52015,True,618125440.0,-0.6,1.0,90.94255
,22100000,0.018005287,500.0,-880.3493,-59.783646,0.2307708,6.9920397,100.0,1.0,84.10043,1.0,-55194255000.0,44200,0.002718985,566963.9,1.0,100,7.1881996e+20,-880.3493,37843.39286971092,1,,98.408005,,2.9729142,40664828.0,91.0924734005523,100.0,1.6378663,14.307571,442,34250430.0,57.72684,True,4100606.5,-0.6,1.0,91.09248
,22150000,0.009408538,500.0,-885.6178,-60.793728,0.2948817,7.2535987,100.0,1.0,84.26131,1.0,-23612348000.0,44300,0.06345616,184601.94,1.0,100,2.810503e+20,-885.6178,37910.18350434303,1,,96.09583,,2.6022713,11639295.0,91.51490484114898,100.0,1.6378663,11.834526,443,14296228.0,59.38651,True,1180739.9,-0.6,1.0,91.5149
,22200000,0.7409629,500.0,-870.4066,-115.79294,0.2347755,10.245971,100.0,1.0,81.19465,1.0,-102616180000000.0,44400,0.048245102,909525.75,1.0,100,1.376027e+27,-870.4066,37978.060450315475,1,,97.78516,,2.8368073,32188164.0,91.44062035394863,100.0,1.6378663,16.590508,444,146670240.0,113.027405,True,4329700.5,-0.6,1.0,91.44063
,22250000,0.3929464,500.0,-906.80536,-147.12575,0.36097977,11.444845,100.0,1.0,78.2775,1.0,-404927220000.0,44500,0.048511118,55660.17,1.0,100,1.1550822e+22,-906.80536,38045.38258051872,1,,97.639084,,3.5177753,1560280.2,89.72234186734781,100.0,1.6378663,19.361588,445,5769887.0,143.35922,True,211972.02,-0.6,1.0,89.72234
,22300000,0.027707294,500.0,-879.76263,-92.170135,0.27985027,8.959358,100.0,1.0,81.416534,1.0,-5128591.0,44600,0.050348982,1294.2847,1.0,100,5238017000000.0,-879.76263,38116.65960383415,1,,96.22238,,3.114077,39242.46,90.37589276107148,100.0,1.6378663,14.805847,446,86248.2,89.967575,True,4701.234,-0.6,1.0,90.3759
,22350000,0.85639006,500.0,-894.0515,-61.503044,0.27692556,7.0912604,100.0,1.0,82.6366,1.0,-1546146200000000.0,44700,0.01906252,25441146.0,1.0,100,6.718982e+29,-894.0515,38174.410335063934,1,,96.336205,,3.0547216,2355064600.0,89.727856495822,100.0,1.6378663,13.699608,447,518757730.0,59.617302,True,234261920.0,-0.6,1.0,89.72786
,22400000,0.004415079,500.0,-885.1239,-39.420063,0.22865577,5.6639795,100.0,1.0,85.24877,1.0,-427922330000.0,44800,0.044698298,348887.9,1.0,100,1.0490898e+23,-885.1239,38237.95197916031,1,,96.71387,,2.4532938,24906508.0,90.9127513391455,100.0,1.6378663,11.4650955,448,20556604.0,38.099308,True,2483736.8,-0.6,1.0,90.91274
,22450000,0.07027962,500.0,-873.32056,-75.68373,0.28959024,8.003417,100.0,1.0,82.21354,1.0,-1397015.9,44900,0.035027802,5665.6377,1.0,100,2827660800.0,-873.32056,38301.86635899544,1,,97.724266,,3.0350842,546974.9,90.21695657209752,100.0,1.6378663,15.510727,449,1268439.8,73.26642,True,54415.082,-0.6,1.0,90.21695
,22500000,0.08560532,500.0,-883.24945,-53.138245,0.24667065,6.617623,100.0,1.0,83.794464,1.0,-23894594000.0,45000,0.017373249,104934.1,1.0,100,2.0338344e+20,-883.24945,38370.25312256813,1,,96.70475,,2.769583,5559428.5,90.41208688144407,100.0,1.6378663,12.910286,450,4828092.5,51.463516,True,588932.0,-0.6,1.0,90.41209
,22550000,0.02851363,500.0,-898.38885,-41.093372,0.24736895,5.7078853,100.0,1.0,85.47247,1.0,-878219650.0,45100,0.016664729,46119.15,1.0,100,5.0017856e+17,-898.38885,38435.928439855576,1,,96.573746,,2.6972513,1553059.2,91.18035809505031,100.0,1.6378663,11.101273,451,2247142.8,39.855114,True,215099.16,-0.6,1.0,91.18035
,22600000,0.1329122,500.0,-889.4514,-85.53018,0.26903486,8.654864,100.0,1.0,82.99213,1.0,-10776078000.0,45200,0.011008948,123564.28,1.0,100,2.4165163e+19,-889.4514,38513.142390728,1,,97.753525,,2.904159,4419396.5,91.64699025045657,100.0,1.6378663,14.761398,452,10625938.0,83.34082,True,607526.3,-0.6,1.0,91.64698
,22650000,0.030504895,500.0,-877.45996,-83.46959,0.27183655,8.482473,100.0,1.0,82.77264,1.0,-387559600000.0,45300,0.017514765,137199.84,1.0,100,2.783513e+22,-877.45996,38573.95359373093,1,,97.9754,,3.0323272,5548581.0,91.2551106457243,100.0,1.6378663,15.202766,453,12684152.0,81.14736,True,638255.6,-0.6,1.0,91.255104
,22700000,0.025391525,500.0,-878.00854,-67.07902,0.3577039,7.5502315,100.0,1.0,84.24151,1.0,-12084675000.0,45400,0.13768306,11557.773,1.0,100,1.8926333e+19,-878.00854,38649.34734725952,1,,100.8659,,2.7011414,193630.33,91.79174044212581,100.0,1.6378663,16.62439,454,776010.8,64.302155,True,28189.908,-0.6,1.0,91.79174
,22750000,0.0014523884,500.0,-874.2453,-106.26672,0.2987487,9.726143,100.0,1.0,80.76178,1.0,-4980406000000.0,45500,0.056467578,515176.84,1.0,100,2.60524e+24,-874.2453,38709.64863228798,1,,98.28351,,2.92987,23853148.0,90.48792354333686,100.0,1.6378663,17.521729,455,52996336.0,103.18201,True,2622118.8,-0.6,1.0,90.48793
,22800000,0.3356129,500.0,-870.42303,-69.762886,0.29040572,7.630971,100.0,1.0,82.901276,1.0,-11096437000000.0,45600,0.044579744,21815770.0,1.0,100,2.9450102e+25,-870.42303,38776.44329166412,1,,97.16396,,3.0801349,1870986100.0,90.53224708414572,100.0,1.6378663,14.262688,456,1405802600.0,67.71895,True,186728860.0,-0.6,1.0,90.53226
,22850000,0.045270815,500.0,-865.75464,-46.988384,0.28372163,6.090786,100.0,1.0,85.24778,1.0,-3004540.0,45700,0.04010421,3461.0996,1.0,100,3552791500000.0,-865.75464,38847.31644535065,1,,97.65634,,2.8885405,70859.695,91.33856607834169,100.0,1.6378663,12.408562,457,87716.84,45.44134,True,11543.328,-0.6,1.0,91.33856
,22900000,0.024007954,500.0,-893.17474,-62.792606,0.22745986,7.35057,100.0,1.0,83.67141,1.0,-4.106813e+16,45800,0.001203388,108722570.0,1.0,100,7.775909e+32,-893.17474,38918.99642539024,1,,95.77665,,2.699887,9358910000.0,91.02198031324947,100.0,1.6378663,12.10524,458,6463176700.0,61.32028,True,931043800.0,-0.6,1.0,91.02197
,22950000,0.2930128,500.0,-885.36554,-47.944084,0.255183,6.1877484,100.0,1.0,84.595085,1.0,-2024657900000.0,45900,0.026957199,20907310.0,1.0,100,1.4701213e+24,-885.36554,38988.471046209335,1,,97.482704,,2.8261409,2017839000.0,90.78283308991624,100.0,1.6378663,12.887619,459,686477200.0,46.275295,True,200735710.0,-0.6,1.0,90.78283
,23000000,0.07055469,500.0,-872.6063,-98.24315,0.30125883,9.274228,100.0,1.0,81.70102,1.0,-4871298000000.0,46000,0.004705906,9302293.0,1.0,100,2.4205665e+24,-872.6063,39055.363203287125,1,,99.34903,,3.0170348,903204800.0,90.97524771423268,100.0,1.6378663,17.64801,460,1259449200.0,95.11381,True,89845150.0,-0.6,1.0,90.97524
,23050000,0.15676188,500.0,-865.16675,-141.43683,0.2985353,11.306572,100.0,1.0,79.32637,1.0,-308282000.0,46100,0.07074079,60440.44,1.0,100,1.0704788e+16,-865.16675,39123.428915023804,1,,96.276245,,3.272859,3958620.8,90.6329427492054,100.0,1.6378663,16.949875,461,9534385.0,138.55019,True,409030.44,-0.6,1.0,90.63295
,23100000,0.05776106,500.0,-872.9243,-67.38827,0.2732964,7.464282,100.0,1.0,83.5717,1.0,-3618531200000.0,46200,0.045756027,1591105.5,1.0,100,4.0111998e+24,-872.9243,39189.18876743317,1,,96.979065,,3.1411188,124327240.0,91.03598322343747,100.0,1.6378663,13.407364,462,216458940.0,65.58213,True,12451996.0,-0.6,1.0,91.03599
,23150000,0.29119426,500.0,-876.1942,-70.81246,0.25433874,7.8368244,100.0,1.0,82.39075,1.0,-444696100000.0,46300,0.026023239,252611.0,1.0,100,5.3247414e+22,-876.1942,39259.55242443085,1,,96.237915,,2.7331455,17457728.0,90.22757131922755,100.0,1.6378663,13.847168,463,9988911.0,68.885895,True,1750471.4,-0.6,1.0,90.22756
,23200000,0.20350982,500.0,-864.6258,-115.44719,0.27833977,10.197829,100.0,1.0,79.875305,1.0,-17106822000000.0,46400,0.0491917,1104985.6,1.0,100,5.340312e+25,-864.6258,39333.02993249893,1,,95.136894,,3.0184755,44157420.0,90.0731348243234,100.0,1.6378663,15.261589,464,161352590.0,113.106926,True,5715998.0,-0.6,1.0,90.073135
,23250000,0.0010146734,500.0,-884.911,-86.79624,0.25752392,8.710775,100.0,1.0,82.688194,1.0,-761707560000.0,46500,0.027018726,79439.94,1.0,100,9.286359e+22,-884.911,39407.364785432816,1,,98.458466,,2.9016871,1476702.6,91.39896892044082,100.0,1.6378663,15.770271,465,8431058.0,84.29739,True,244115.2,-0.6,1.0,91.39897
,23300000,0.024119576,500.0,-861.0036,-69.985176,0.2765548,7.737679,100.0,1.0,83.4355,1.0,-7311918600000.0,46600,0.045357198,16031124.0,1.0,100,1.2245563e+25,-861.0036,39473.547916173935,1,,97.85237,,2.8328688,1535653200.0,91.17318081577109,100.0,1.6378663,14.41687,466,1979795200.0,67.89683,True,152805600.0,-0.6,1.0,91.17319
,23350000,0.059442017,500.0,-891.8685,-48.929974,0.24454288,6.2917995,100.0,1.0,84.764755,1.0,-28783772.0,46700,0.04036866,6498.511,1.0,100,353476780000000.0,-891.8685,39546.52639961243,1,,97.05645,,2.797353,152651.53,91.05655401931342,100.0,1.6378663,12.291695,467,235070.12,47.411926,True,19652.22,-0.6,1.0,91.05655
,23400000,0.510563,500.0,-871.0283,-29.870852,0.24334422,4.83354,100.0,1.0,86.43575,1.0,-2296111500000000.0,46800,0.04288189,29590150.0,1.0,100,6.773303e+30,-871.0283,39613.37164211273,1,,95.80501,,2.3718665,1549398800.0,91.26929259951605,100.0,1.6378663,9.369255,468,1092386600.0,28.988857,True,163465000.0,-0.6,1.0,91.269295
,23450000,0.3314196,500.0,-869.30457,-73.01275,0.24158385,7.917269,100.0,1.0,83.69805,1.0,-670961100000000.0,46900,0.012742698,97023096.0,1.0,100,1.1479154e+29,-869.30457,39679.287793159485,1,,97.73517,,2.8896136,7932145700.0,91.61532083814916,100.0,1.6378663,14.037117,469,6524057000.0,71.03301,True,792613200.0,-0.6,1.0,91.615326
,23500000,1.0767795,500.0,-880.40857,-80.76072,0.3109084,8.289192,100.0,1.0,82.87505,1.0,-4352247300000.0,47000,0.07922065,3583936.8,1.0,100,3.012671e+24,-880.40857,39745.48047733307,1,,98.66962,,3.0892568,305989860.0,91.16424580219027,100.0,1.6378663,15.794563,470,401407500.0,78.2542,True,30525454.0,-0.6,1.0,91.164246
,23550000,0.027639732,500.0,-882.7339,-46.49895,0.32892123,6.0990562,100.0,1.0,84.92169,1.0,-7038641.0,47100,0.08328259,5453.963,1.0,100,17131097000000.0,-882.7339,39808.37869024277,1,,97.80338,,2.7628334,111955.25,91.02074804326666,100.0,1.6378663,12.881691,471,135913.75,44.831738,True,19173.182,-0.6,1.0,91.020744
,23600000,0.43638796,500.0,-875.08765,-75.089096,0.2671334,8.124309,100.0,1.0,83.61207,1.0,-29565467000.0,47200,0.037116393,47804.5,1.0,100,2.703644e+20,-875.08765,39875.851587057114,1,,96.98685,,2.6995249,1940141.5,91.73637670934586,100.0,1.6378663,13.374779,472,3701395.8,73.29181,True,233848.16,-0.6,1.0,91.73639
,23650000,0.005334711,500.0,-861.64124,-85.55814,0.3437179,8.644293,100.0,1.0,83.52852,1.0,-659743.25,47300,0.13577247,973.1725,1.0,100,55126487000.0,-861.64124,39974.911222696304,1,,99.30945,,2.8865502,38216.605,92.17281191834763,100.0,1.6378663,15.78093,473,72081.12,83.05598,True,5076.145,-0.6,1.0,92.17281
,23700000,0.05451378,500.0,-877.4275,-143.73732,0.2522509,11.508017,100.0,1.0,80.51933,1.0,-3.0560883e+16,47400,0.022484496,9754102.0,1.0,100,9.833355e+31,-877.4275,40082.31261563301,1,,98.03055,,2.8673851,267052030.0,92.02734959843622,100.0,1.6378663,17.511215,474,1380165100.0,140.65634,True,36827600.0,-0.6,1.0,92.02734
,23750000,0.019959252,500.0,-884.9342,-53.81258,0.23940319,6.7333746,100.0,1.0,84.4172,1.0,-43797057000000.0,47500,0.009082004,2439355.8,1.0,100,8.445974e+26,-884.9342,40194.31259846687,1,,96.662476,,2.6396346,135881660.0,91.15057328396513,100.0,1.6378663,12.245277,475,37817404.0,52.306004,True,15207905.0,-0.6,1.0,91.15057
,23800000,0.24497081,500.0,-889.4702,-68.52677,0.24690154,7.6335583,100.0,1.0,83.083374,1.0,-271470250000000.0,47600,0.056648657,22752588.0,1.0,100,2.5949763e+28,-889.4702,40298.35189318657,1,,96.03231,,2.9276068,1780302000.0,90.71693252487131,100.0,1.6378663,12.948936,476,3083316700.0,66.842094,True,178943230.0,-0.6,1.0,90.71693
,23850000,0.046571225,500.0,-883.2786,-209.87245,0.28203902,13.965956,100.0,1.0,75.952255,1.0,-22019041000.0,47700,0.020946294,60639.95,1.0,100,2.275348e+19,-883.2786,40410.064678668976,1,,97.3754,,3.1958327,1707160.1,89.91821099781691,100.0,1.6378663,21.423141,477,16512588.0,205.26125,True,222734.0,-0.6,1.0,89.91821
,23900000,0.98810834,500.0,-866.12415,-131.04758,0.3283456,10.843706,100.0,1.0,77.95009,1.0,-3913446200000000.0,47800,0.047703207,20538936.0,1.0,100,1.2035805e+30,-866.12415,40533.454741716385,1,,96.7896,,3.1457167,1150291600.0,88.79379501815208,100.0,1.6378663,18.839508,478,2488561200.0,127.481514,True,129777230.0,-0.6,1.0,88.7938
,23950000,0.52177817,500.0,-861.5681,-61.17909,0.22798361,7.1447544,100.0,1.0,80.78273,1.0,-315822370000000.0,47900,0.026307821,4884546.5,1.0,100,2.3528577e+28,-861.5681,40633.464605093,1,,95.09575,,2.8413463,234238540.0,87.92748533285216,100.0,1.6378663,14.313019,479,148680260.0,59.120773,True,27397014.0,-0.6,1.0,87.92749
,24000000,0.0568725,500.0,-880.9723,-140.4242,0.29118043,11.261871,100.0,1.0,78.63902,1.0,-348660100.0,48000,0.06217332,10818.812,1.0,100,1.0013428e+16,-880.9723,40749.34908056259,1,,97.21605,,3.1822996,347127.1,89.90089433335416,100.0,1.6378663,18.577026,480,1582803.9,136.95677,True,39646.492,-0.6,1.0,89.9009
,24050000,0.0067223376,500.0,-882.82635,-70.99259,0.27006295,7.80673,100.0,1.0,82.51808,1.0,-7971160.0,48100,0.041426793,1852.152,1.0,100,13694201000000.0,-882.82635,40855.0984454155,1,,97.01242,,2.817221,52664.88,90.32481136515986,100.0,1.6378663,14.494339,481,157624.55,68.88175,True,7148.135,-0.6,1.0,90.32481
,24100000,0.4337855,500.0,-879.3819,-46.52078,0.24250135,6.0660267,100.0,1.0,84.05226,1.0,-3.3755832e+16,48200,0.0027695745,110376264.0,1.0,100,4.358932e+32,-879.3819,40960.40204310417,1,,96.73573,,2.847418,8017814000.0,90.1182879389926,100.0,1.6378663,12.683472,482,5696695300.0,44.90447,True,823428540.0,-0.6,1.0,90.11829
,24150000,0.090428285,500.0,-876.98694,-52.467865,0.26854578,6.5567455,100.0,1.0,81.83885,1.0,-654043400.0,48300,0.039450616,67130.03,1.0,100,1.5038675e+17,-876.98694,41064.630588293076,1,,94.78346,,2.7916672,2965232.0,88.39559720060416,100.0,1.6378663,12.944611,483,965246.06,50.784317,True,357278.56,-0.6,1.0,88.395584
,24200000,0.1334487,500.0,-869.6227,-60.750008,0.24146184,7.172063,100.0,1.0,81.84549,1.0,-48580350000000.0,48400,0.019311711,6039302.5,1.0,100,8.01664e+26,-869.6227,41158.838070869446,1,,94.9114,,2.7561345,484514140.0,89.0175525857162,100.0,1.6378663,13.06591,484,306834080.0,59.034763,True,48881530.0,-0.6,1.0,89.01755
,24250000,0.07442968,500.0,-862.2068,-62.790627,0.2790934,7.215135,100.0,1.0,83.11961,1.0,-107057270.0,48500,0.04028432,15174.315,1.0,100,3107606400000000.0,-862.2068,41242.260115385056,1,,96.92078,,2.9696333,1041275.56,90.33474944589915,100.0,1.6378663,13.801163,485,341952.12,60.876896,True,104790.87,-0.6,1.0,90.33475
,24300000,0.10297023,500.0,-862.0972,-147.00394,0.29251915,11.574357,100.0,1.0,78.387794,1.0,-2007533000000000.0,48600,0.047225416,6768947.0,1.0,100,3.8998564e+29,-862.0972,41355.30566263199,1,,96.27234,,3.134401,453882800.0,89.96215104287728,100.0,1.6378663,17.884544,486,949219140.0,143.7902,True,46355676.0,-0.6,1.0,89.96216
,24350000,0.0037603173,500.0,-886.04333,-52.686165,0.2624155,6.6667037,100.0,1.0,84.22037,1.0,-426253320000000.0,48700,0.031580314,61889476.0,1.0,100,1.1433156e+29,-886.04333,41472.91678285599,1,,95.41992,,2.6421564,5242828300.0,90.88707105071722,100.0,1.6378663,11.199554,487,756670200.0,51.425926,True,528048800.0,-0.6,1.0,90.88707
,24400000,0.15247764,500.0,-865.55676,-95.79481,0.30792436,9.148776,100.0,1.0,81.124626,1.0,-1.8352842e+16,48800,0.040037006,12341242.0,1.0,100,4.152374e+31,-865.55676,41587.59333896637,1,,97.95859,,3.0409634,541439100.0,90.27340198113174,100.0,1.6378663,16.833961,488,1400026500.0,92.94756,True,62127084.0,-0.6,1.0,90.2734
,24450000,0.025715932,500.0,-871.37695,-90.77996,0.3013002,9.029069,100.0,1.0,79.91852,1.0,-31104450000.0,48900,0.07187849,1294046.9,1.0,100,1.798081e+20,-871.37695,41699.64877319336,1,,95.07545,,2.6358407,119578936.0,88.94758792259834,100.0,1.6378663,15.156929,489,143844210.0,88.47176,True,11895523.0,-0.6,1.0,88.94758
,24500000,0.07037406,500.0,-878.1939,-79.78291,0.2295777,8.275404,100.0,1.0,81.69652,1.0,-8683976000.0,49000,0.022287205,109610.3,1.0,100,1.775808e+19,-878.1939,41798.97545647621,1,,96.00689,,3.0402377,6513927.0,89.97192148799223,100.0,1.6378663,14.310371,490,10719309.0,77.72535,True,669744.2,-0.6,1.0,89.971924
,24550000,0.24592961,500.0,-895.5668,-67.78087,0.23034397,7.6456895,100.0,1.0,82.32405,1.0,-25377167000.0,49100,0.00054091215,116783.3,1.0,100,1.5540742e+20,-895.5668,41900.1813993454,1,,96.552734,,2.7000282,6288901.0,89.96974133035008,100.0,1.6378663,14.228683,491,11417786.0,65.74672,True,662819.0,-0.6,1.0,89.96975
,24600000,0.98967767,500.0,-873.3312,-52.518208,0.24472101,6.575829,100.0,1.0,83.141685,1.0,-135820690000000.0,49200,0.015145749,116438180.0,1.0,100,5.523754e+27,-873.3312,42008.99253153801,1,,96.62604,,2.729433,11239501000.0,89.71751417545283,100.0,1.6378663,13.484352,492,1937840300.0,50.691322,True,1118017700.0,-0.6,1.0,89.71752
,24650000,0.112663515,500.0,-867.33746,-59.06922,0.27455702,7.0521636,100.0,1.0,83.05828,1.0,-539605400000000.0,49300,0.04525301,275787460.0,1.0,100,9.654878e+28,-867.33746,42099.356642246246,1,,96.202896,,2.7568483,27130538000.0,90.11044436980261,100.0,1.6378663,13.144615,493,30729950000.0,57.333225,True,2699078700.0,-0.6,1.0,90.11044
,24700000,0.012858378,500.0,-883.16754,-64.176926,0.2315133,7.297139,100.0,1.0,83.41426,1.0,-4709296.0,49400,0.0020581633,7204.1504,1.0,100,4397208000000.0,-883.16754,42187.852222919464,1,,97.67401,,2.980882,452794.38,90.71140004400671,100.0,1.6378663,14.25975,494,423862.44,62.133896,True,45768.887,-0.6,1.0,90.7114
,24750000,0.15367353,500.0,-868.34894,-70.123344,0.27984768,7.6850452,100.0,1.0,83.321335,1.0,-238918070000.0,49500,0.015331686,596488260.0,1.0,100,8.758032e+21,-868.34894,42287.07969594002,1,,98.32897,,2.9665663,59621335000.0,91.00637992369928,100.0,1.6378663,15.007637,495,27076944000.0,67.86043,True,5932220400.0,-0.6,1.0,91.006386
,24800000,0.042955823,500.0,-867.8579,-58.14678,0.27115598,7.030393,100.0,1.0,84.3141,1.0,-21257274000000.0,49600,0.009105355,81776740.0,1.0,100,2.230345e+26,-867.8579,42367.591039180756,1,,96.21311,,2.701449,7397183500.0,91.34449651052611,100.0,1.6378663,11.89901,496,5752156700.0,56.724255,True,737391500.0,-0.6,1.0,91.344505
,24850000,0.004987087,500.0,-881.39325,-76.18259,0.3433037,8.070756,100.0,1.0,83.539696,1.0,-593056.75,49700,0.11801721,1206.029,1.0,100,49063270000.0,-881.39325,42458.895547389984,1,,98.91532,,2.9445295,20757.727,91.61045107090193,100.0,1.6378663,15.375626,497,66765.36,73.80734,True,3280.7834,-0.6,1.0,91.61045
,24900000,0.39069843,500.0,-868.68396,-78.582855,0.38101694,8.274232,100.0,1.0,83.910965,1.0,-2398277000000000.0,49800,0.12246525,384771650.0,1.0,100,9.867727e+29,-868.68396,42540.143711566925,1,,99.40989,,2.776044,38395875000.0,92.18519647720359,100.0,1.6378663,15.498924,498,29114257000.0,76.16933,True,3820262100.0,-0.6,1.0,92.185196
,24950000,0.025889168,500.0,-865.2442,-46.01546,0.24108538,6.0757017,100.0,1.0,84.947395,1.0,-3895794700.0,49900,0.013735995,74108.31,1.0,100,4.619608e+18,-865.2442,42628.32528471947,1,,98.36813,,2.7003016,2080706.0,91.02309723921636,100.0,1.6378663,13.420738,499,5005089.5,44.20578,True,301899.53,-0.6,1.0,91.023094
