Iteration,Penalization,TimestepsSoFar,InitialBound,StdWReturnMean,Epsilon,ESSRenyiHarmonic,MeanEntropy,InitialReturnStd,InitialReturnMin,LearnableVariance,MeanIW,ReturnStepMax,OptimizationReturnMax,EpisodesSoFar,Bound,Inner Iteration,OptimizationReturnMin,MaxIW,MeanD2-0,MinTargetPdf,EpThisIter,VarianceInitializer,ReturnStepMaxmin,EmpiricalD2Arithmetic,DivergenceHarmonic,ESSRenyiArithmetic,Weights,OptimizationReturnMean,TimeElapsed,InitialReturnMean,WReturnMean,ReturnMeanIW,InitialReturnMax,EpRewMean,MinIW,EmpiricalD2Harmonic,MinBehavPdf,StdIW,EpLenMean
313,True,3240685,-1846051.0,,2.0,100.0,0.4189424,341.40012,358.6066,,177.28871,9.359976,1970.8722,31300,-8369540000.0,1,,7027.3633,1.0,-106.675476,100,-1.0,9.359976,1.0,21712024000.0,100.0,[-0.03   0.366 -0.503  0.016  0.005  0.009 -0.564 -1.264  0.025  0.  0.   ],935.59534,5081.487171888351,1294.2019,1791512.5,333352400.0,2329.4788,1294.201862972108,0.043063454,1.0,-106.675476,802.2779,141.18
314,True,3255878,-2157285.0,,2.0,100.0,0.4189424,357.90427,622.2904,,2183.0503,9.359888,2060.9106,31400,-59386064000000.0,1,,126981.984,1.0,-116.62341,100,-1.0,9.359888,1.0,6.7351464e+17,100.0,[-0.04   0.367 -0.503  0.013  0.002  0.001 -0.559 -1.267  0.021  0.  0.   ],776.5772,5107.0734004974365,1398.8677,2084926.1,3029694000.0,2683.2012,1398.8676242437818,0.11136539,1.0,-116.62341,13381.008,151.93
315,True,3270388,-1959447.8,,2.0,100.0,0.4189424,340.7711,565.72534,,1379.8041,9.35979,2038.9929,31500,-102990440000.0,1,,55911.12,1.0,-111.82341,100,-1.0,9.35979,1.0,2183186400000.0,100.0,[-0.038  0.368 -0.505  0.017  0.006  0.013 -0.58  -1.248  0.023  0.  0.   ],766.6167,5131.629302978516,1332.342,1891260.1,2239455000.0,2604.7183,1332.3420391050254,0.0012617895,1.0,-111.82341,7722.7393,145.1
316,True,3284939,-2021221.1,,2.0,100.0,0.4189424,409.68674,330.32462,,78.21689,9.359921,2319.025,31600,-6289308000.0,1,,2352.8125,1.0,-115.026535,100,-1.0,9.359921,1.0,7443758600.0,100.0,[-0.027  0.369 -0.506  0.017  0.006  0.024 -0.582 -1.25   0.02   0.  0.   ],1004.9034,5153.613822460175,1335.228,1950676.8,202955470.0,2649.3496,1335.227931121455,0.08800793,1.0,-115.026535,297.85553,145.51
317,True,3298849,-1819227.1,,2.0,100.0,0.4189424,352.48694,320.9146,,32451042.0,9.359882,2123.0242,31700,-8.2663416e+20,1,,3182023400.0,1.0,-122.978165,100,-1.0,9.359882,1.0,1.896272e+32,100.0,[-0.034  0.369 -0.507  0.017  0.006  0.01  -0.584 -1.249  0.02   0.  0.   ],957.73724,5177.37558889389,1278.652,1759197.8,48153970000000.0,2443.9387,1278.6519088331488,0.016825594,1.0,-122.978165,316561820.0,139.1
318,True,3312612,-1748763.4,,2.0,100.0,0.4189424,297.56302,321.43463,,5828.86,9.35998,2113.6528,31800,-332999300000.0,1,,283788.5,1.0,-110.24214,100,-1.0,9.35998,1.0,29804357000000.0,100.0,[-0.046  0.37  -0.507  0.02   0.009 -0.009 -0.564 -1.258  0.02   0.  0.   ],943.7232,5199.088497400284,1265.1577,1689167.8,7648870000.0,2435.0874,1265.1577455161162,0.0045817182,1.0,-110.24214,35981.832,137.63
319,True,3326678,-1907870.6,,2.0,100.0,0.4189424,361.15115,613.53015,,64921.46,9.35985,2418.248,31900,-9.660461e+21,1,,3078370.2,1.0,-122.119,100,-1.0,9.35985,1.0,1.0935566e+34,100.0,[-0.058  0.376 -0.508  0.023  0.011 -0.014 -0.542 -1.273  0.017  0.  0.   ],684.56854,5221.457927465439,1298.0988,1815490.2,364414730000.0,3031.778,1298.0986735180804,0.035159703,1.0,-122.119,351086.9,140.66
320,True,3340686,-1897834.2,,2.0,100.0,0.4189424,379.771,304.92828,,1420.4194,9.359913,2485.086,32000,-7.736746e+17,1,,65837.19,1.0,-112.38893,100,-1.0,9.359913,1.0,9.779716e+25,100.0,[-9.032e-02  3.849e-01 -5.114e-01  1.183e-03 -9.168e-03  2.621e-02 -5.573e-01 -1.271e+00  1.192e-02  0.000e+00  0.000e+00],989.4341,5242.340516805649,1294.3623,1819599.9,1890105200.0,2790.0142,1294.362311154271,0.0014203142,1.0,-112.38893,7613.499,140.08
321,True,3355079,-1924539.0,,2.0,100.0,0.4189424,356.87137,395.46243,,111179.11,9.359939,1888.0747,32100,-4.1515646e+19,1,,4812385.5,1.0,-108.007614,100,-1.0,9.359939,1.0,6.2751856e+29,100.0,[-0.091  0.389 -0.513  0.007 -0.003  0.051 -0.568 -1.259  0.012  0.  0.   ],925.43634,5266.057389974594,1320.8988,1872130.6,175975170000.0,2283.537,1320.898793048021,0.0039468566,1.0,-108.007614,557989.94,143.93
322,True,3369085,-1851161.8,,2.0,100.0,0.4189424,371.8737,348.63928,,229.35098,9.359982,2063.934,32200,-23614855000.0,1,,17273.082,1.0,-114.65751,100,-1.0,9.359982,1.0,159078740000.0,100.0,[-0.071  0.396 -0.519  0.006 -0.004  0.036 -0.595 -1.228  0.051  0.  0.   ],937.5851,5285.433343172073,1286.2244,1792663.2,282982200.0,2412.5735,1286.2244057295536,0.016224157,1.0,-114.65751,1739.5708,140.06
323,True,3382874,-1831601.6,,2.0,100.0,0.4189424,402.93585,378.22394,,85480420.0,9.359914,2461.7424,32300,-3.842453e+22,1,,5402159600.0,1.0,-117.01936,100,-1.0,9.359914,1.0,2.2469824e+35,100.0,[-0.056  0.395 -0.519  0.009 -0.002  0.039 -0.593 -1.23   0.05   0.  0.   ],882.00775,5308.763069629669,1260.2316,1750541.0,164862590000000.0,2839.9663,1260.231603217978,0.039373696,1.0,-117.01936,596570700.0,137.89
324,True,3397876,-2158158.0,,2.0,100.0,0.4189424,391.19125,424.0176,,9611.089,9.359986,2695.0403,32400,-2898874800000000.0,1,,448797.94,1.0,-128.8938,100,-1.0,9.359986,1.0,8.7901455e+20,100.0,[-0.072  0.393 -0.52   0.007 -0.004  0.025 -0.611 -1.217  0.055  0.  0.   ],957.05133,5328.864548921585,1381.0688,2060382.0,14603852000.0,3119.0579,1381.068947597698,0.035947114,1.0,-128.8938,54781.566,150.02
325,True,3411729,-1741893.4,,2.0,100.0,0.4189424,243.89847,700.4236,,825.3734,9.35997,1713.3281,32500,-6702858000.0,1,,61921.977,1.0,-111.696335,100,-1.0,9.35997,1.0,9361388000.0,100.0,[-0.092  0.399 -0.522  0.022  0.011  0.028 -0.613 -1.207  0.058  0.  0.   ],573.8807,5348.025346279144,1274.3042,1683337.6,1037364740.0,2413.7517,1274.3042681418185,0.10709824,1.0,-111.696335,6260.2656,138.53
326,True,3425680,-1862595.2,,2.0,100.0,0.4189424,365.89264,293.43674,,244564.88,9.35991,2350.5718,32600,-1.9815665e+22,1,,23829502.0,1.0,-126.68633,100,-1.0,9.35991,1.0,7.954284e+34,100.0,[-0.104  0.4   -0.523  0.019  0.008  0.022 -0.612 -1.207  0.053  0.  0.   ],994.37427,5371.290242433548,1287.811,1792334.9,339241300000.0,2644.0085,1287.811140003907,0.10527064,1.0,-126.68633,2370742.0,139.51
327,True,3438953,-1685861.1,,2.0,100.0,0.4189424,331.04675,368.3725,,12.621804,9.359955,2134.9495,32700,-93448310000.0,1,,384.3235,1.0,-107.454056,100,-1.0,9.359955,1.0,2200643300000.0,100.0,[-0.122  0.399 -0.523  0.007 -0.004  0.007 -0.619 -1.198  0.055  0.  0.   ],861.78485,5392.686626911163,1230.1573,1622878.9,17385438.0,2503.322,1230.1573474015377,0.22064842,1.0,-107.454056,41.71209,132.73
328,True,3451693,-1557376.8,,2.0,100.0,0.4189424,339.5376,275.435,,643.869,9.359865,1912.8726,32800,-182605620000000.0,1,,27030.25,1.0,-107.87345,100,-1.0,9.359865,1.0,1.4395415e+19,100.0,[-0.133  0.398 -0.525 -0.003 -0.014 -0.01  -0.638 -1.197  0.055  0.  0.   ],905.2269,5413.399964332581,1180.6619,1509248.4,1223599900.0,2188.3076,1180.661900998847,0.09239139,1.0,-107.87345,3694.8225,127.4
329,True,3464744,-1591224.1,,2.0,100.0,0.4189424,275.32834,742.7497,,99.77692,9.359941,1659.9846,32900,-17915032000.0,1,,2341.6023,1.0,-98.86891,100,-1.0,9.359941,1.0,93968015000.0,100.0,[-0.119  0.398 -0.525  0.006 -0.005  0.013 -0.628 -1.197  0.055  0.  0.   ],464.47684,5430.8329746723175,1207.2264,1533201.6,128798530.0,2402.7344,1207.2265531655344,0.006513326,1.0,-98.86891,286.9354,130.51
330,True,3477522,-1495183.1,,2.0,100.0,0.4189424,245.50883,311.9096,,36.28657,9.359996,1816.7969,33000,-2908199200.0,1,,2046.5933,1.0,-94.34242,100,-1.0,9.359996,1.0,3964480000.0,100.0,[-1.059e-01  3.978e-01 -5.271e-01 -9.554e-04 -1.183e-02  1.881e-02 -6.477e-01 -1.179e+00  5.451e-02  0.000e+00  0.000e+00],866.80414,5449.253061771393,1178.7136,1449640.6,40674884.0,2128.7065,1178.7137668254645,0.050046414,1.0,-94.34242,209.80043,127.78
331,True,3490634,-1606272.8,,2.0,100.0,0.4189424,312.0795,284.5304,,9760800.0,9.359857,1979.2465,33100,-2.3671947e+21,1,,545061570.0,1.0,-100.94453,100,-1.0,9.359857,1.0,2.112364e+33,100.0,[-0.097  0.398 -0.526 -0.007 -0.018  0.028 -0.648 -1.178  0.055  0.  0.   ],922.68713,5470.6056163311005,1207.2174,1554767.5,17235232000000.0,2263.7769,1207.217418734181,0.018556155,1.0,-100.94453,67512984.0,131.12
332,True,3503419,-1492865.2,,2.0,100.0,0.4189424,254.28362,348.79416,,80.28415,9.359885,1488.61,33200,-36228950000.0,1,,2878.3528,1.0,-83.39018,100,-1.0,9.359885,1.0,1132706400000.0,100.0,[-0.125  0.404 -0.529 -0.012 -0.024  0.024 -0.652 -1.176  0.059  0.  0.   ],831.99976,5491.292543888092,1180.794,1458934.4,117039096.0,1837.4042,1180.793949487757,0.08098274,1.0,-83.39018,336.25555,127.85
333,True,3516455,-1600434.4,,2.0,100.0,0.4189424,304.76443,491.42584,,79308936.0,9.359945,1866.4036,33300,-5.1995094e+21,1,,7857997300.0,1.0,-101.87813,100,-1.0,9.359945,1.0,8.659853e+33,100.0,[-0.115  0.402 -0.529 -0.003 -0.015  0.009 -0.633 -1.186  0.06   0.  0.   ],713.4306,5512.945052862167,1204.8564,1544560.5,85570030000000.0,2357.8293,1204.8564682096253,0.13064611,1.0,-101.87813,781817700.0,130.36
334,True,3528946,-1456368.4,,2.0,100.0,0.4189424,276.01926,442.96893,,9939.093,9.35998,1641.165,33400,-2.1339775e+17,1,,399766.47,1.0,-96.29117,100,-1.0,9.35998,1.0,2.3895292e+25,100.0,[-0.135  0.408 -0.53  -0.01  -0.022 -0.004 -0.632 -1.169  0.062  0.  0.   ],713.1135,5529.9833788871765,1156.0825,1412713.2,19319878000.0,2084.134,1156.0824276640978,0.07047936,1.0,-96.29117,53964.246,124.91
335,True,3541744,-1506700.0,,2.0,100.0,0.4189424,257.48663,483.02893,,29.360945,9.359885,1604.871,33500,-26942190000.0,1,,1853.6464,1.0,-93.20397,100,-1.0,9.359885,1.0,376990430000.0,100.0,[-0.111  0.408 -0.532 -0.009 -0.021  0.015 -0.639 -1.169  0.062  0.  0.   ],698.7442,5545.821781873703,1181.7732,1462887.0,41285740.0,2087.9,1181.773117863838,0.06348266,1.0,-93.20397,184.84698,127.98
336,True,3555506,-1738684.4,,2.0,100.0,0.4189424,278.5939,679.863,,2449.3774,9.359944,1522.1892,33600,-3193434600.0,1,,244156.17,1.0,-98.70882,100,-1.0,9.359944,1.0,47684772.0,100.0,[-0.099  0.409 -0.532 -0.008 -0.02   0.015 -0.615 -1.186  0.062  0.  0.   ],589.91455,5564.7197008132935,1269.7775,1689949.5,2856901600.0,2202.0522,1269.777474120892,0.14856191,1.0,-98.70882,24292.46,137.62
337,True,3568450,-1570409.5,,2.0,100.0,0.4189424,307.844,248.50128,,2117.86,9.359928,1879.3835,33700,-8.327074e+17,1,,97670.71,1.0,-95.4932,100,-1.0,9.359928,1.0,3.3483253e+26,100.0,[-0.111  0.41  -0.533 -0.011 -0.023  0.011 -0.622 -1.183  0.063  0.  0.   ],947.3809,5584.870184183121,1195.8823,1524902.2,4194151400.0,2127.8848,1195.8822754038174,0.17188838,1.0,-95.4932,12289.737,129.44
338,True,3582290,-1768353.9,,2.0,100.0,0.4189424,288.02502,529.24414,,23.225246,9.359904,2059.658,33800,-5387014600000.0,1,,325.28394,1.0,-125.79855,100,-1.0,9.359904,1.0,6395339400000000.0,100.0,[-9.749e-02  4.110e-01 -5.341e-01 -1.650e-04 -1.157e-02  3.219e-02 -6.238e-01 -1.191e+00  6.254e-02  0.000e+00  0.000e+00],742.7752,5605.709460258484,1272.0194,1700991.8,33273744.0,2588.902,1272.019418028413,0.006481452,1.0,-125.79855,55.93071,138.4
339,True,3595595,-1648957.1,,2.0,100.0,0.4189424,320.16953,386.29785,,158.72292,9.359961,1850.81,33900,-3909752600.0,1,,5453.534,1.0,-107.46177,100,-1.0,9.359961,1.0,5146172000.0,100.0,[-0.09   0.414 -0.535  0.017  0.006  0.042 -0.614 -1.203  0.061  0.  0.   ],836.87415,5627.854189634323,1223.172,1598658.2,301487580.0,2237.108,1223.1719675709758,0.08534513,1.0,-107.46177,710.361,133.05
340,True,3610104,-1953524.6,,2.0,100.0,0.4189424,338.54974,340.04745,,28.192759,9.359905,1940.3397,34000,-3529277000.0,1,,544.06696,1.0,-116.17059,100,-1.0,9.359905,1.0,4442316300.0,100.0,[-0.103  0.414 -0.535  0.014  0.002  0.037 -0.617 -1.198  0.061  0.  0.   ],996.6069,5651.466807603836,1336.6542,1901260.6,45869044.0,2280.3872,1336.6542938031084,0.11737698,1.0,-116.17059,85.50002,145.09
341,True,3623662,-1726054.5,,2.0,100.0,0.4189424,321.69223,293.85815,,17.90626,9.359899,2203.2173,34100,-548964400.0,1,,563.9861,1.0,-118.39055,100,-1.0,9.359899,1.0,70503700.0,100.0,[-1.140e-01  4.153e-01 -5.363e-01  1.262e-02  9.459e-04  2.796e-02 -6.146e-01 -1.203e+00  6.010e-02  0.000e+00  0.000e+00],955.1015,5673.886018276215,1248.9597,1663386.2,22763402.0,2497.0754,1248.959669031558,0.009732558,1.0,-118.39055,64.0903,135.58
342,True,3638492,-2042946.5,,2.0,100.0,0.4189424,326.53284,656.8723,,33238400.0,9.36,1801.0515,34200,-2.0901697e+22,1,,3147255800.0,1.0,-116.40044,100,-1.0,9.36,1.0,1.1850171e+35,100.0,[-0.102  0.415 -0.537  0.008 -0.004  0.034 -0.617 -1.202  0.06   0.  0.   ],712.6548,5696.461804628372,1369.5272,1982227.9,39144735000000.0,2457.9238,1369.5270015060905,0.022798702,1.0,-116.40044,313218000.0,148.3
343,True,3651589,-1584808.9,,2.0,100.0,0.4189424,267.74554,340.36374,,3924.5269,9.35996,1959.2922,34300,-126762970000000.0,1,,179054.17,1.0,-97.109634,100,-1.0,9.35996,1.0,5.687642e+18,100.0,[-0.125  0.427 -0.546  0.015  0.003  0.034 -0.596 -1.253  0.059  0.  0.   ],867.9286,5718.851694345474,1208.2924,1531658.0,5295716000.0,2299.656,1208.2923321279088,0.09754307,1.0,-97.109634,23491.602,130.97
344,True,3664784,-1638957.2,,2.0,100.0,0.4189424,293.47668,864.904,,570825.2,9.359995,1721.1472,34400,-7.181854e+16,1,,57048110.0,1.0,-92.98299,100,-1.0,9.359995,1.0,1.141658e+24,100.0,[-0.131  0.426 -0.547  0.002 -0.011  0.018 -0.584 -1.267  0.059  0.  0.   ],353.954,5743.6709768772125,1218.8579,1571743.4,1973273500000.0,2586.0513,1218.857986018614,0.002860262,1.0,-92.98299,5676181.5,131.95
345,True,3678176,-1681885.5,,2.0,100.0,0.4189424,324.5218,312.95844,,634.0847,9.35996,1938.9126,34500,-1212666200000.0,1,,60491.703,1.0,-103.50632,100,-1.0,9.35996,1.0,565505060000000.0,100.0,[-0.133  0.432 -0.548  0.006 -0.006  0.048 -0.588 -1.27   0.059  0.  0.   ],922.1959,5767.0293526649475,1235.1544,1630920.5,707839550.0,2251.871,1235.1543380368867,0.07712996,1.0,-103.50632,6016.706,133.92
346,True,3691874,-1726195.4,,2.0,100.0,0.4189424,312.60907,303.3052,,461.40204,9.359732,1780.3589,34600,-88453160000.0,1,,25959.46,1.0,-99.98265,100,-1.0,9.359732,1.0,4040800600000.0,100.0,[-0.169  0.452 -0.552  0.003 -0.007  0.092 -0.577 -1.277  0.062  0.  0.   ],955.59717,5785.833887577057,1258.9023,1682559.8,738634750.0,2083.664,1258.9024089451723,0.040543668,1.0,-99.98265,2815.176,136.98
347,True,3704511,-1539033.9,,2.0,100.0,0.4189424,349.18286,396.26068,,2091684.5,9.359864,2198.383,34700,-7.2409066e+21,1,,176809840.0,1.0,-109.991646,100,-1.0,9.359864,1.0,1.145276e+34,100.0,[-0.164  0.453 -0.554 -0.008 -0.019  0.077 -0.561 -1.29   0.069  0.  0.   ],765.395,5808.705280542374,1161.6558,1471372.6,12271743000000.0,2594.6438,1161.6557408401113,0.032545455,1.0,-109.991646,17730542.0,126.37
348,True,3716572,-1366785.8,,2.0,100.0,0.4189424,334.1433,321.85132,,33.691982,9.359974,1525.2626,34800,-1620518100.0,1,,1549.7606,1.0,-84.13109,100,-1.0,9.359974,1.0,2077678600.0,100.0,[-0.147  0.453 -0.555 -0.017 -0.027  0.092 -0.576 -1.281  0.07   0.  0.   ],783.06665,5829.385282039642,1104.9178,1332495.4,57518400.0,1847.1139,1104.9179296352995,0.1649381,1.0,-84.13109,162.21736,120.61
349,True,3730341,-1771773.9,,2.0,100.0,0.4189424,312.77765,517.67365,,21254.783,9.359987,2124.1506,34900,-7.1553365e+16,1,,1125870.1,1.0,-114.43627,100,-1.0,9.359987,1.0,1.040589e+24,100.0,[-0.157  0.452 -0.556 -0.011 -0.022  0.085 -0.579 -1.277  0.068  0.  0.   ],748.73846,5853.477033853531,1266.4121,1701629.5,38935286000.0,2641.8242,1266.4121558539723,0.023719564,1.0,-114.43627,130978.59,137.69
350,True,3743493,-1632032.2,,2.0,100.0,0.4189424,305.2498,302.72592,,295.9949,9.3598385,2396.7456,35000,-12602124000.0,1,,24777.494,1.0,-127.037125,100,-1.0,9.3598385,1.0,27925928000.0,100.0,[-0.168  0.455 -0.558  0.003 -0.006  0.072 -0.569 -1.288  0.064  0.  0.   ],907.9004,5875.974495887756,1210.6262,1558793.5,363188300.0,2699.4714,1210.626289489226,0.106505044,1.0,-127.037125,2466.114,131.52
351,True,3756199,-1467516.6,,2.0,100.0,0.4189424,232.97375,440.93637,,153.99901,9.359895,1548.061,35100,-10792890000.0,1,,13103.026,1.0,-99.57564,100,-1.0,9.359895,1.0,71049120000.0,100.0,[-1.753e-01  4.558e-01 -5.587e-01 -1.243e-03 -1.123e-02  6.034e-02 -5.689e-01 -1.287e+00  6.409e-02  0.000e+00  0.000e+00],731.0189,5898.80948138237,1171.9554,1427756.0,194737660.0,1988.9974,1171.9553448190518,0.032437377,1.0,-99.57564,1305.2675,127.06
352,True,3769309,-1629070.9,,2.0,100.0,0.4189424,321.43863,866.1565,,14.156467,9.359942,1517.0483,35200,-22924956000.0,1,,388.92502,1.0,-101.083954,100,-1.0,9.359942,1.0,160943640000.0,100.0,[-1.859e-01  4.558e-01 -5.589e-01  1.054e-03 -8.850e-03  4.946e-02 -5.679e-01 -1.286e+00  6.327e-02  0.000e+00  0.000e+00],345.7284,5920.511370897293,1211.8849,1571987.8,24608498.0,2383.2048,1211.8849022996465,0.054489244,1.0,-101.083954,47.672417,131.1
353,True,3781845,-1441129.6,,2.0,100.0,0.4189424,250.93095,358.52124,,37.319874,9.359828,1589.3582,35300,-9814138000.0,1,,874.0854,1.0,-90.274765,100,-1.0,9.359828,1.0,65710520000.0,100.0,[-1.753e-01  4.565e-01 -5.593e-01 -1.204e-04 -1.014e-02  6.072e-02 -5.690e-01 -1.286e+00  6.341e-02  0.000e+00  0.000e+00],799.0753,5942.204048395157,1157.5964,1402996.0,38975996.0,1947.8794,1157.596555024028,0.17157654,1.0,-90.274765,134.22887,125.36
354,True,3794710,-1555064.9,,2.0,100.0,0.4189424,317.7875,359.5812,,46233580.0,9.359765,1884.2069,35400,-1.4935442e+22,1,,4550289400.0,1.0,-100.4311,100,-1.0,9.359765,1.0,8.712525e+34,100.0,[-0.181  0.463 -0.558 -0.009 -0.019  0.084 -0.558 -1.277  0.062  0.  0.   ],825.1028,5964.242280483246,1184.6841,1504465.1,46514953000000.0,2243.788,1184.684033271163,0.042019702,1.0,-100.4311,452697060.0,128.65
355,True,3807423,-1522380.1,,2.0,100.0,0.4189424,286.72238,348.23773,,10.355749,9.359986,2157.8184,35500,-4973806600.0,1,,392.2596,1.0,-141.05615,100,-1.0,9.359986,1.0,6179733500.0,100.0,[-0.189  0.459 -0.558 -0.013 -0.021  0.059 -0.551 -1.289  0.058  0.  0.   ],825.24023,5985.569391012192,1173.478,1459260.2,11896260.0,2506.0562,1173.4779775784868,0.17559713,1.0,-141.05615,40.54582,127.13
356,True,3820294,-1506154.2,,2.0,100.0,0.4189424,246.86954,404.69498,,28.49981,9.359838,1438.1191,35600,-8571150000.0,1,,1596.3103,1.0,-92.72478,100,-1.0,9.359838,1.0,62536622000.0,100.0,[-0.177  0.461 -0.56   0.001 -0.007  0.066 -0.538 -1.303  0.059  0.  0.   ],783.19336,6008.530626535416,1187.8883,1472023.4,35970740.0,1842.8141,1187.888409676292,0.024868323,1.0,-92.72478,162.67561,128.71
357,True,3833607,-1653443.1,,2.0,100.0,0.4189424,313.64548,349.27423,,54.1352,9.359969,1866.6619,35700,-2165471200.0,1,,2971.8293,1.0,-104.34004,100,-1.0,9.359969,1.0,1823588500.0,100.0,[-0.166  0.461 -0.56  -0.002 -0.01   0.075 -0.538 -1.305  0.058  0.  0.   ],877.803,6032.150505304337,1227.0771,1604091.9,58007024.0,2215.936,1227.0772032970663,0.03725467,1.0,-104.34004,316.52646,133.13
358,True,3846568,-1636204.4,,2.0,100.0,0.4189424,400.84976,303.48825,,535.4887,9.359932,2237.4387,35800,-10047908000000.0,1,,29065.455,1.0,-141.78433,100,-1.0,9.359932,1.0,2.3974793e+16,100.0,[-1.561e-01  4.623e-01 -5.625e-01  9.573e-05 -8.316e-03  8.456e-02 -5.443e-01 -1.307e+00  5.847e-02  0.000e+00  0.000e+00],884.2134,6051.061344623566,1187.7017,1571315.8,727381570.0,2540.927,1187.7016332701453,0.2023857,1.0,-141.78433,3004.2615,129.61
359,True,3860029,-1702821.2,,2.0,100.0,0.4189424,342.8147,406.50592,,359.87097,9.359934,1973.6948,35900,-829286800000.0,1,,20615.684,1.0,-103.219635,100,-1.0,9.359934,1.0,211769420000000.0,100.0,[-1.407e-01  4.650e-01 -5.642e-01  7.646e-03 -3.404e-04  8.500e-02 -5.262e-01 -1.324e+00  5.871e-02  0.000e+00  0.000e+00],829.7628,6073.897411584854,1236.2687,1645882.1,693885400.0,2380.2007,1236.2687045747862,0.15012974,1.0,-103.219635,2352.8882,134.61
360,True,3873154,-1635283.9,,2.0,100.0,0.4189424,366.99905,303.70724,,47.1201,9.359968,1859.9993,36000,-13020977000.0,1,,2234.56,1.0,-108.47675,100,-1.0,9.359968,1.0,75846930000.0,100.0,[-0.125  0.466 -0.567  0.011  0.003  0.073 -0.509 -1.338  0.052  0.  0.   ],901.9226,6095.509925365448,1205.6299,1588231.8,62674910.0,2163.7065,1205.6298852319242,0.022825157,1.0,-108.47675,233.12213,131.25
361,True,3887131,-1846753.8,,2.0,100.0,0.4189424,395.7767,285.12616,,14698.164,9.359975,1934.3953,36100,-2.0725356e+18,1,,550752.0,1.0,-104.98915,100,-1.0,9.359975,1.0,1.7522733e+27,100.0,[-1.120e-01  4.655e-01 -5.668e-01  7.314e-03 -6.399e-04  7.980e-02 -5.100e-01 -1.339e+00  5.087e-02  0.000e+00  0.000e+00],995.73413,6117.030404090881,1280.8605,1797242.5,25742860000.0,2219.5215,1280.8603785229948,0.0042937947,1.0,-104.98915,65399.02,139.77
362,True,3900695,-1766377.2,,2.0,100.0,0.4189424,362.49164,342.59387,,80.68741,9.359949,2423.1558,36200,-4741826600.0,1,,2931.4531,1.0,-108.46718,100,-1.0,9.359949,1.0,3644179200.0,100.0,[-0.117  0.465 -0.567  0.006 -0.003  0.058 -0.492 -1.352  0.049  0.  0.   ],905.64417,6140.54893040657,1248.2379,1689498.0,100865060.0,2765.7495,1248.2379275011558,0.10432399,1.0,-108.46718,359.54343,135.64
363,True,3914225,-1702114.5,,2.0,100.0,0.4189424,328.93518,360.69586,,29231.717,9.359593,2045.0833,36300,-1.8846645e+22,1,,1634835.2,1.0,-123.13972,100,-1.0,9.359593,1.0,1.0497365e+35,100.0,[-1.080e-01  4.647e-01 -5.670e-01  8.738e-03  7.524e-04  6.884e-02 -4.975e-01 -1.348e+00  4.915e-02  0.000e+00  0.000e+00],878.55664,6161.623874664307,1239.2526,1643945.0,63203815000.0,2405.779,1239.2525041919343,0.030479304,1.0,-123.13972,175682.44,135.3
364,True,3927018,-1583130.8,,2.0,100.0,0.4189424,401.75803,342.49774,,112.48786,9.359997,1777.7961,36400,-34793560000.0,1,,2583.7239,1.0,-91.94621,100,-1.0,9.359997,1.0,585956850000.0,100.0,[-0.084  0.464 -0.569  0.021  0.013  0.068 -0.497 -1.355  0.043  0.  0.   ],830.7619,6181.679953098297,1173.2596,1537947.6,207000910.0,2120.294,1173.2596426655018,0.027687008,1.0,-91.94621,398.14227,127.93
365,True,3939381,-1556954.1,,2.0,100.0,0.4189424,461.21408,377.81458,,8.14358,9.3599,1947.6312,36500,-3725753900.0,1,,178.10225,1.0,-104.45183,100,-1.0,9.3599,1.0,4657990000.0,100.0,[-0.073  0.464 -0.569  0.019  0.012  0.079 -0.501 -1.354  0.042  0.  0.   ],757.91693,6203.161280870438,1135.7314,1502604.6,16435557.0,2325.4458,1135.7315431338018,0.02968298,1.0,-104.45183,20.837374,123.63
366,True,3952479,-1698531.9,,2.0,100.0,0.4189424,435.69937,320.8258,,73513.15,9.359922,2187.918,36600,-1.6959596e+17,1,,3163995.8,1.0,-111.34526,100,-1.0,9.359922,1.0,7.188537e+24,100.0,[-0.081  0.464 -0.569  0.015  0.007  0.068 -0.498 -1.356  0.041  0.  0.   ],881.43994,6224.27347445488,1202.2657,1635276.8,109378355000.0,2508.7437,1202.2656422130917,0.16489658,1.0,-111.34526,435079.03,130.98
367,True,3964198,-1484155.2,,2.0,100.0,0.4189424,468.6066,302.88922,,97.197754,9.359951,2930.0564,36700,-643344300000.0,1,,6810.79,1.0,-151.96762,100,-1.0,9.359951,1.0,37479575000000.0,100.0,[-7.259e-02  4.641e-01 -5.704e-01  1.060e-03 -6.529e-03  8.460e-02 -5.115e-01 -1.350e+00  4.625e-02  0.000e+00  0.000e+00],773.9193,6243.49415230751,1076.8086,1379108.9,247267170.0,3232.9456,1076.8085297372347,0.04452613,1.0,-151.96762,683.103,117.19
