EpLenMean,ReturnStepMax,DivergenceHarmonic,WReturnMean,ReturnStepMaxmin,ReturnMeanIW,EmpiricalD2Arithmetic,OptimizationReturnMean,InitialBound,ESSRenyiHarmonic,InitialReturnMax,MeanIW,Inner Iteration,EmpiricalD2Harmonic,TimestepsSoFar,StdWReturnMean,StdIW,ESSRenyiArithmetic,MeanD2-0,InitialReturnStd,OptimizationReturnMin,MinTargetPdf,InitialReturnMin,EpThisIter,OptimizationReturnMax,MaxIW,VarianceInitializer,MinIW,MeanEntropy,InitialReturnMean,EpisodesSoFar,LearnableVariance,Weights,Iteration,Penalization,Epsilon,MinBehavPdf,Bound,TimeElapsed,EpRewMean
123.41,9.359954,1339632600.0,1399252.2,9.359954,34006490.0,1.0,778.48236,-1448649.1,100.0,2216.9585,27.957165,1,1.0,1647040,,147.85898,100.0,1.0,321.9527,,-92.76431,359.76135,100,1857.1971,1390.2142,-1.0,0.019883713,0.4189424,1138.2437,18200,,[-0.11   0.23  -0.405 -0.008  0.023  0.07  -0.457 -1.139 -0.014  0.  0.   ],182,True,2.0,-92.76431,-1841973000.0,5766.680098056793,1138.2436936728507
118.22,9.359964,1144212200.0,1282701.9,9.359964,58666640.0,1.0,755.4291,-1313254.9,100.0,1743.5518,28.091982,1,1.0,1658862,,146.8723,100.0,1.0,320.3953,,-94.65726,330.87146,100,1412.6803,1389.5143,-1.0,0.05589517,0.4189424,1086.3005,18300,,[-0.103  0.231 -0.405 -0.006  0.025  0.082 -0.462 -1.136 -0.014  0.  0.   ],183,True,2.0,-94.65726,-1092154500.0,5810.899772882462,1086.3004969079466
117.42,9.359988,8873281000.0,1287217.2,9.359988,19859158.0,1.0,740.44946,-1333100.2,100.0,2136.6519,11.595434,1,1.0,1670604,,34.48796,100.0,1.0,348.41867,,-96.846664,339.2827,100,1797.3691,269.65753,-1.0,0.105625436,0.4189424,1079.7322,18400,,[-0.092  0.232 -0.406 -0.01   0.021  0.086 -0.457 -1.14  -0.018  0.  0.   ],184,True,2.0,-96.846664,-4341931000.0,5860.093517303467,1079.7322371808107
116.69,9.359908,6995663000.0,1261016.4,9.359908,366203070.0,1.0,778.02155,-1305283.1,100.0,2098.6829,228.06287,1,1.0,1682273,,1467.6812,100.0,1.0,332.91385,,-96.0641,294.4451,100,1804.2378,10856.907,-1.0,0.067566626,0.4189424,1072.4667,18500,,[-1.108e-01  2.355e-01 -4.089e-01 -7.913e-06  3.148e-02  9.763e-02 -4.700e-01 -1.136e+00 -2.498e-02  0.000e+00  0.000e+00],185,True,2.0,-96.0641,-4068664000.0,5902.959878921509,1072.4666550672623
119.45,9.359947,1.1090638e+26,1305043.2,9.359947,1973226100.0,1.0,795.71094,-1340375.4,100.0,1874.9667,1383.5417,1,1.0,1694218,,7250.9414,100.0,1.0,312.54703,,-82.07243,303.08725,100,1571.8794,67399.5,-1.0,0.0771641,0.4189424,1098.7982,18600,,[-0.12   0.236 -0.41  -0.002  0.029  0.087 -0.469 -1.14  -0.028  0.  0.   ],186,True,2.0,-82.07243,-3.720898e+17,5948.292071580887,1098.7982616872741
122.02,9.359845,269721110000.0,1375774.9,9.359845,692834560.0,1.0,750.7432,-1419952.2,100.0,2096.5627,438.69254,1,1.0,1706420,,3535.299,100.0,1.0,348.01263,,-87.704834,369.37375,100,1727.189,35460.996,-1.0,0.052438192,0.4189424,1120.1171,18700,,[-0.099  0.236 -0.411 -0.006  0.025  0.089 -0.451 -1.152 -0.033  0.  0.   ],187,True,2.0,-87.704834,-23636120000.0,5996.9337413311005,1120.1169975815887
124.83,9.359978,233798900000.0,1414929.1,9.359978,49939900.0,1.0,735.8318,-1454454.1,100.0,1983.0977,32.286663,1,1.0,1718903,,87.16619,100.0,1.0,308.15817,,-94.93112,413.0666,100,1570.031,556.6123,-1.0,0.14360277,0.4189424,1148.8984,18800,,[-0.109  0.236 -0.411 -0.006  0.025  0.077 -0.448 -1.153 -0.033  0.  0.   ],188,True,2.0,-94.93112,-19161311000.0,6044.581924200058,1148.8984425582964
124.3,9.359948,64447297000000.0,1419768.1,9.359948,462689440.0,1.0,812.3985,-1460625.5,100.0,2016.2424,312.55072,1,1.0,1731333,,2023.4672,100.0,1.0,335.63507,,-91.114876,330.89374,100,1685.3486,19985.979,-1.0,0.0307282,0.4189424,1143.2922,18900,,[-0.096  0.236 -0.411 -0.009  0.023  0.085 -0.449 -1.154 -0.031  0.  0.   ],189,True,2.0,-91.114876,-328459940000.0,6092.125747680664,1143.2922496278536
123.89,9.359975,6.091241e+23,1389438.0,9.359975,4463430700.0,1.0,697.4478,-1425972.8,100.0,1906.606,2637.453,1,1.0,1743722,,12964.864,100.0,1.0,302.12982,,-86.62337,441.91852,100,1464.6875,119143.01,-1.0,0.02678342,0.4189424,1139.3663,19000,,[-0.079  0.237 -0.413 -0.009  0.023  0.074 -0.434 -1.171 -0.032  0.  0.   ],190,True,2.0,-86.62337,-2.8513942e+16,6139.407940387726,1139.3663730524604
125.54,9.359926,2120172800000.0,1428045.2,9.359926,42117564.0,1.0,751.43677,-1483979.0,100.0,2359.0925,23.400837,1,1.0,1756276,,109.21169,100.0,1.0,295.24353,,-119.73253,406.52548,100,1952.567,1074.8563,-1.0,0.050107166,0.4189424,1157.9624,19100,,[-0.077  0.236 -0.414 -0.012  0.02   0.044 -0.426 -1.171 -0.034  0.  0.   ],191,True,2.0,-119.73253,-81485910000.0,6187.440023422241,1157.9622574065654
121.0,9.359727,7.513071e+31,1340614.0,9.359727,21386017000.0,1.0,688.7341,-1377089.8,100.0,1905.067,11967.435,1,1.0,1768376,,112430.49,100.0,1.0,314.62296,,-93.01176,425.54898,100,1479.5181,1129880.1,-1.0,0.003908978,0.4189424,1114.2828,19200,,[-0.068  0.237 -0.414  0.007  0.04   0.048 -0.419 -1.179 -0.031  0.  0.   ],192,True,2.0,-93.01176,-3.1616346e+20,6233.294325590134,1114.2829322829866
118.22,9.359881,5.47035e+24,1330830.0,9.359881,2933477600.0,1.0,692.0653,-1368913.2,100.0,1946.5894,2103.9172,1,1.0,1780198,,12479.081,100.0,1.0,383.45737,,-94.18344,395.95605,100,1550.6333,107491.49,-1.0,0.033821788,0.4189424,1088.0214,19300,,[-0.043  0.238 -0.416 -0.006  0.027  0.049 -0.414 -1.183 -0.032  0.  0.   ],193,True,2.0,-94.18344,-8.907146e+16,6278.271891593933,1088.0213754720564
114.48,9.359685,4.8149167e+19,1197942.2,9.359685,3635681300.0,1.0,491.162,-1229649.6,100.0,1776.1863,1644.1403,1,1.0,1791646,,10883.572,100.0,1.0,285.3613,,-88.206436,565.4889,100,1210.6974,95261.98,-1.0,0.3051131,0.4189424,1056.6509,19400,,[-0.043  0.239 -0.417 -0.017  0.015  0.025 -0.404 -1.189 -0.035  0.  0.   ],194,True,2.0,-88.206436,-220019430000000.0,6322.66924905777,1056.650892672228
118.06,9.35973,57692540000.0,1258666.2,9.35973,42070430.0,1.0,732.1708,-1288451.6,100.0,1721.5103,31.511744,1,1.0,1803452,,209.69058,100.0,1.0,264.24518,,-86.34425,358.169,100,1363.3413,2058.212,-1.0,0.22292598,0.4189424,1090.3397,19500,,[-0.064  0.242 -0.419 -0.029  0.002  0.027 -0.405 -1.201 -0.027  0.  0.   ],195,True,2.0,-86.34425,-7196276700.0,6368.1526300907135,1090.3397559550012
124.45,9.359902,18446668000.0,1398511.2,9.359902,21109298.0,1.0,712.39026,-1437602.9,100.0,1972.1934,12.634059,1,1.0,1815897,,57.982937,100.0,1.0,289.16452,,-95.49346,434.29858,100,1537.8948,568.9432,-1.0,0.043234307,0.4189424,1146.6887,19600,,[-5.047e-02  2.418e-01 -4.194e-01 -3.144e-02 -4.206e-04  3.340e-02 -4.017e-01 -1.199e+00 -2.557e-02  0.000e+00  0.000e+00],196,True,2.0,-95.49346,-5330447000.0,6413.963846921921,1146.6887687875135
118.91,9.3598585,9591176000000.0,1308589.6,9.3598585,55348170.0,1.0,582.8763,-1346256.6,100.0,1935.9233,31.478191,1,1.0,1827788,,129.26085,100.0,1.0,333.5822,,-92.33846,511.34143,100,1424.5819,1016.3577,-1.0,0.006953954,0.4189424,1094.2178,19700,,[-0.042  0.243 -0.42  -0.026  0.005  0.043 -0.404 -1.201 -0.026  0.  0.   ],197,True,2.0,-92.33846,-116708010000.0,6456.607904672623,1094.2177638015246
121.47,9.359919,3.1314738e+27,1364316.2,9.359919,1233948500.0,1.0,844.76025,-1405697.8,100.0,2029.1366,570.142,1,1.0,1839935,,2856.3225,100.0,1.0,328.91724,,-95.4016,276.01166,100,1753.125,19203.326,-1.0,0.20275044,0.4189424,1120.772,19800,,[-0.055  0.243 -0.42  -0.024  0.007  0.036 -0.406 -1.199 -0.026  0.  0.   ],198,True,2.0,-95.4016,-2.3156845e+18,6500.55189538002,1120.771918086462
119.27,9.359927,1.9000167e+35,1303769.6,9.359927,88253810000000.0,1.0,730.471,-1342895.4,100.0,1973.0547,58293836.0,1,1.0,1851862,,577473540.0,100.0,1.0,300.5771,,-95.68703,371.0839,100,1601.9708,5804035000.0,-1.0,0.011031801,0.4189424,1101.5548,19900,,[-0.081  0.25  -0.423 -0.021  0.01   0.046 -0.41  -1.194 -0.015  0.  0.   ],199,True,2.0,-95.68703,-1.7054514e+22,6544.401312589645,1101.5548753676806
118.35,9.359966,243707400.0,1240038.9,9.359966,4528108.0,1.0,700.4589,-1268416.2,100.0,1680.3292,3.1819286,1,1.0,1863697,,5.190575,100.0,1.0,200.66791,,-79.62463,394.88184,100,1285.4474,34.65231,-1.0,0.07297004,0.4189424,1095.3407,20000,,[-0.098  0.252 -0.425 -0.022  0.009  0.025 -0.412 -1.184 -0.027  0.  0.   ],200,True,2.0,-79.62463,-447529900.0,6587.179286003113,1095.3407391936205
125.59,9.359991,1315789600.0,1421453.8,9.359991,13453050.0,1.0,648.65186,-1463890.0,100.0,2054.8315,9.862281,1,1.0,1876256,,29.070415,100.0,1.0,273.2811,,-85.161736,511.85284,100,1542.9788,226.16322,-1.0,0.14176418,0.4189424,1160.5046,20100,,[-0.083  0.252 -0.425 -0.021  0.01   0.029 -0.413 -1.184 -0.026  0.  0.   ],201,True,2.0,-85.161736,-1552770000.0,6633.159945011139,1160.504742789495
129.63,9.359912,3979949000000.0,1518208.5,9.359912,1976679700.0,1.0,779.3284,-1567804.4,100.0,2221.4204,853.93896,1,1.0,1889219,,7511.6133,100.0,1.0,296.69803,,-111.59101,416.57233,100,1804.8481,75403.86,-1.0,0.0036474615,0.4189424,1195.9008,20200,,[-0.071  0.251 -0.426 -0.024  0.007  0.037 -0.418 -1.184 -0.026  0.  0.   ],202,True,2.0,-111.59101,-100919120000.0,6681.255843639374,1195.9008548750162
127.57,9.359909,2.123619e+29,1468496.1,9.359909,13334463000.0,1.0,733.51404,-1520051.6,100.0,2264.8794,7523.483,1,1.0,1901976,,51359.32,100.0,1.0,280.25656,,-115.45768,445.4484,100,1819.431,509012.72,-1.0,0.29301724,0.4189424,1178.9624,20300,,[-0.084  0.252 -0.426 -0.023  0.007  0.028 -0.415 -1.183 -0.027  0.  0.   ],203,True,2.0,-115.45768,-2.3758052e+19,6725.455886125565,1178.9624364239319
117.36,9.359871,2238688800.0,1273126.2,9.359871,5047215.5,1.0,677.5977,-1317982.9,100.0,2112.62,3.3261337,1,1.0,1913712,,5.8164315,100.0,1.0,310.90106,,-88.8002,407.0528,100,1705.5674,52.81992,-1.0,0.10011408,0.4189424,1084.6505,20400,,[-0.067  0.252 -0.428 -0.006  0.022  0.016 -0.392 -1.232 -0.023  0.  0.   ],204,True,2.0,-88.8002,-2127422100.0,6766.859860658646,1084.6505097267461
125.93,9.359946,122157790000.0,1436827.6,9.359946,330457020.0,1.0,716.4443,-1472906.2,100.0,1894.6694,178.30571,1,1.0,1926305,,1225.4626,100.0,1.0,295.0132,,-89.76957,445.3625,100,1449.3069,11817.384,-1.0,0.112782195,0.4189424,1161.8068,20500,,[-6.293e-02  2.529e-01 -4.287e-01 -1.131e-03  2.793e-02  2.803e-02 -3.946e-01 -1.232e+00 -2.360e-02  0.000e+00  0.000e+00],205,True,2.0,-89.76957,-12940306000.0,6811.918908596039,1161.8067678399084
110.89,9.359981,9.571375e+34,1131384.2,9.359981,8221346300.0,1.0,653.0497,-1166374.1,100.0,1865.8596,8731.103,1,1.0,1937394,,64512.453,100.0,1.0,287.45346,,-91.62409,371.0376,100,1494.822,631112.8,-1.0,0.070608534,0.4189424,1024.0873,20600,,[-7.643e-02  2.544e-01 -4.289e-01 -8.091e-05  2.883e-02  2.156e-02 -3.923e-01 -1.229e+00 -2.378e-02  0.000e+00  0.000e+00],206,True,2.0,-91.62409,-1.082499e+22,6850.7193331718445,1024.0872850290514
130.16,9.359893,1766926600.0,1572654.2,9.359893,22534088.0,1.0,924.3617,-1619713.4,100.0,2163.863,11.310088,1,1.0,1950410,,46.477055,100.0,1.0,363.47876,,-89.55394,275.86215,100,1888.0009,443.07983,-1.0,0.07342574,0.4189424,1200.2239,20700,,[-0.063  0.258 -0.431 -0.01   0.02   0.042 -0.403 -1.228 -0.031  0.  0.   ],207,True,2.0,-89.55394,-2000647600.0,6896.535912513733,1200.223909407568
128.71,9.359852,3230000200000.0,1511193.2,9.359852,28116444.0,1.0,858.45123,-1568495.5,100.0,2387.7786,17.298729,1,1.0,1963281,,95.40263,100.0,1.0,313.23538,,-127.22795,330.2778,100,2057.5007,958.1145,-1.0,0.0039557195,0.4189424,1188.729,20800,,[-0.07   0.258 -0.431 -0.009  0.02   0.03  -0.397 -1.23  -0.032  0.  0.   ],208,True,2.0,-127.22795,-103012600000.0,6939.805558919907,1188.729133185148
125.09,9.359944,9.11958e+20,1424466.6,9.359944,48762750000.0,1.0,609.6064,-1463413.2,100.0,1968.5305,29731.62,1,1.0,1975790,,177920.16,100.0,1.0,309.19788,,-102.57388,543.157,100,1425.3735,1641384.1,-1.0,0.018080171,0.4189424,1152.7633,20900,,[-0.059  0.259 -0.431 -0.008  0.021  0.041 -0.399 -1.228 -0.031  0.  0.   ],209,True,2.0,-102.57388,-1176175600000000.0,6977.71121263504,1152.7633905367245
122.16,9.359908,4.6566667e+16,1345468.1,9.359908,438984130.0,1.0,627.06146,-1376193.5,100.0,1748.4623,283.06573,1,1.0,1988006,,1207.4937,100.0,1.0,287.66727,,-80.46097,496.64474,100,1251.8175,8281.837,-1.0,0.11042541,0.4189424,1123.7063,21000,,[-0.05   0.261 -0.434  0.004  0.034  0.055 -0.416 -1.226 -0.04   0.  0.   ],210,True,2.0,-80.46097,-6630728000000.0,7014.986985445023,1123.7062359184308
118.11,9.359969,350322000000.0,1279695.5,9.359969,90675440.0,1.0,765.8314,-1312088.0,100.0,1795.2732,52.426655,1,1.0,1999817,,256.00748,100.0,1.0,310.46207,,-80.47419,321.96857,100,1473.3047,2310.0352,-1.0,0.12977785,0.4189424,1087.8,21100,,[-0.057  0.263 -0.435  0.002  0.033  0.044 -0.398 -1.245 -0.05   0.  0.   ],211,True,2.0,-80.47419,-19263105000.0,7051.717091083527,1087.800016722081
122.72,9.359982,137695800000.0,1387160.1,9.359982,32888022.0,1.0,779.4226,-1425956.8,100.0,1964.7402,21.561878,1,1.0,2012089,,79.31644,100.0,1.0,328.80087,,-97.758865,351.5283,100,1613.2119,633.7826,-1.0,0.04931339,0.4189424,1130.9509,21200,,[-0.066  0.263 -0.435 -0.002  0.028  0.034 -0.396 -1.244 -0.05   0.  0.   ],212,True,2.0,-97.758865,-14429260000.0,7088.002812385559,1130.950929253329
122.3,9.359963,129039100000.0,1365116.9,9.359963,245845680.0,1.0,764.10046,-1411717.4,100.0,2153.2944,135.70416,1,1.0,2024319,,485.6117,100.0,1.0,322.64618,,-85.48557,358.84933,100,1794.4451,2782.4192,-1.0,0.0051822695,0.4189424,1122.9498,21300,,[-0.058  0.265 -0.436  0.002  0.033  0.045 -0.397 -1.242 -0.05   0.  0.   ],213,True,2.0,-85.48557,-16985632000.0,7125.346835851669,1122.9498025120688
123.14,9.359964,1.2206343e+27,1392007.9,9.359964,299304800000.0,1.0,840.4127,-1425842.4,100.0,1834.7979,128489.7,1,1.0,2036633,,1242902.0,100.0,1.0,325.7451,,-85.34761,293.56165,100,1541.2362,12494002.0,-1.0,0.15150936,0.4189424,1133.9745,21400,,[-0.07   0.267 -0.437  0.004  0.036  0.036 -0.397 -1.241 -0.049  0.  0.   ],214,True,2.0,-85.34761,-1.1820932e+18,7162.831945180893,1133.974440740872
121.45,9.359791,27393094000.0,1320933.2,9.359791,47707060.0,1.0,667.9342,-1355450.4,100.0,1853.2129,34.840286,1,1.0,2048778,,171.42482,100.0,1.0,249.6264,,-86.18115,453.94812,100,1399.2648,1482.9382,-1.0,0.06712885,0.4189424,1121.8823,21500,,[-9.009e-02  2.855e-01 -4.444e-01  3.440e-04  3.303e-02  3.021e-02 -4.010e-01 -1.235e+00 -4.227e-02  0.000e+00  0.000e+00],215,True,2.0,-86.18115,-5760567000.0,7198.227557182312,1121.8823302354522
130.67,9.35986,1.9534063e+36,1570905.5,9.35986,2911704000.0,1.0,837.66406,-1613739.8,100.0,2064.4438,1580.2745,1,1.0,2061845,,7811.963,100.0,1.0,344.08548,,-96.287605,367.5374,100,1696.9065,70043.766,-1.0,0.07845703,0.4189424,1205.2014,21600,,[-8.052e-02  2.855e-01 -4.448e-01  1.194e-03  3.409e-02  4.161e-02 -4.055e-01 -1.235e+00 -4.205e-02  0.000e+00  0.000e+00],216,True,2.0,-96.287605,-5.986664e+22,7237.562735319138,1205.2014734963964
119.77,9.359864,203447040000.0,1324588.5,9.359864,337995260.0,1.0,787.5324,-1361887.5,100.0,1926.444,199.07,1,1.0,2073822,,1107.3849,100.0,1.0,340.7432,,-93.17822,311.7776,100,1614.6664,7963.836,-1.0,0.07837776,0.4189424,1099.31,21700,,[-0.066  0.292 -0.45   0.016  0.051  0.033 -0.445 -1.207 -0.016  0.  0.   ],217,True,2.0,-93.17822,-17161669000.0,7275.103595256805,1099.3100539598468
117.5,9.359961,952329200000.0,1293672.9,9.359961,10858589.0,1.0,778.0667,-1350368.9,100.0,2375.1133,7.2250185,1,1.0,2085572,,35.232716,100.0,1.0,354.37616,,-107.711174,302.71558,100,2072.3977,352.56476,-1.0,0.22769077,0.4189424,1080.7823,21800,,[-0.055  0.292 -0.451  0.015  0.05   0.043 -0.45  -1.206 -0.018  0.  0.   ],218,True,2.0,-107.711174,-55338810000.0,7310.414137601852,1080.782331529421
121.82,9.359928,2.4319021e+20,1335042.5,9.359928,1973960700.0,1.0,657.24536,-1363055.8,100.0,1669.5109,987.6227,1,1.0,2097754,,5083.7705,100.0,1.0,282.1684,,-85.53467,463.21143,100,1206.2994,44701.22,-1.0,0.04700314,0.4189424,1120.4568,21900,,[-3.504e-02  2.934e-01 -4.532e-01 -2.178e-04  3.562e-02  3.584e-02 -4.540e-01 -1.199e+00 -1.916e-02  0.000e+00  0.000e+00],219,True,2.0,-85.53467,-436853570000000.0,7347.414663553238,1120.4568357544515
130.36,9.359976,8.210082e+35,1551665.5,9.359976,20410990000000.0,1.0,888.3722,-1601643.9,100.0,2229.9702,5341273.5,1,1.0,2110790,,30999974.0,100.0,1.0,331.12704,,-118.45825,312.4694,100,1917.5009,237426780.0,-1.0,0.013370597,0.4189424,1200.8414,22000,,[-0.041  0.294 -0.455  0.003  0.038  0.02  -0.44  -1.217 -0.03   0.  0.   ],220,True,2.0,-118.45825,-4.5284987e+22,7386.787065505981,1200.8415278383118
122.48,9.359987,5.4869486e+26,1363040.5,9.359987,295868760000.0,1.0,763.2458,-1400399.0,100.0,1927.981,192651.88,1,1.0,2123038,,1907514.1,100.0,1.0,279.06,,-90.26347,370.40582,100,1557.5752,19172100.0,-1.0,0.05763956,0.4189424,1133.6517,22100,,[-5.458e-02  2.991e-01 -4.589e-01 -7.400e-03  2.791e-02  9.820e-04 -4.492e-01 -1.227e+00 -3.208e-02  0.000e+00  0.000e+00],221,True,2.0,-90.26347,-8.750915e+17,7423.975087881088,1133.6516754681384
128.19,9.359958,2.7990418e+21,1563470.8,9.359958,1922727700.0,1.0,695.02545,-1623135.1,100.0,2436.4934,1051.0271,1,1.0,2135857,,6024.826,100.0,1.0,394.2491,,-107.31792,491.58255,100,1944.9109,54614.273,-1.0,0.04834962,0.4189424,1186.6079,22200,,[-0.072  0.301 -0.459 -0.015  0.02  -0.02  -0.447 -1.217 -0.032  0.  0.   ],222,True,2.0,-107.31792,-3156587300000000.0,7462.317686796188,1186.6079619731547
122.02,9.359894,2.493794e+28,1326189.6,9.359894,403636480.0,1.0,600.88806,-1358256.8,100.0,1786.2339,296.71387,1,1.0,2148059,,1419.3282,100.0,1.0,229.02371,,-85.24756,527.71185,100,1258.522,10304.004,-1.0,0.017055389,0.4189424,1128.6,22300,,[-0.07   0.306 -0.462 -0.009  0.027  0.001 -0.464 -1.206 -0.032  0.  0.   ],223,True,2.0,-85.24756,-5.063949e+18,7498.074469566345,1128.5999572126705
128.55,9.359921,529970430000.0,1487787.5,9.359921,68781336.0,1.0,719.3342,-1534984.5,100.0,2167.034,39.41623,1,1.0,2160914,,139.9902,100.0,1.0,291.89087,,-95.58327,464.97455,100,1702.0593,1185.0016,-1.0,0.048377663,0.4189424,1184.3087,22400,,[-0.045  0.305 -0.462  0.002  0.038  0.009 -0.46  -1.212 -0.032  0.  0.   ],224,True,2.0,-95.58327,-34427710000.0,7535.627340078354,1184.3087628491837
126.96,9.359812,4.7021388e+21,1465749.9,9.359812,334098780.0,1.0,833.60443,-1509085.0,100.0,2076.4834,164.93874,1,1.0,2173610,,780.0242,100.0,1.0,323.11188,,-100.86058,333.16406,100,1743.3193,5488.6807,-1.0,0.089329764,0.4189424,1166.7686,22500,,[-3.294e-02  3.052e-01 -4.622e-01  8.852e-04  3.665e-02  1.860e-02 -4.621e-01 -1.213e+00 -3.403e-02  0.000e+00  0.000e+00],225,True,2.0,-100.86058,-2971578000000000.0,7573.49467921257,1166.7685160158528
137.55,9.359995,26398620000.0,1704541.5,9.359995,1299184900.0,1.0,935.8655,-1753041.4,100.0,2196.7375,566.3193,1,1.0,2187365,,3323.273,100.0,1.0,314.8556,,-102.336845,331.18127,100,1865.5563,29316.445,-1.0,0.054756373,0.4189424,1267.0466,22600,,[-0.055  0.306 -0.462 -0.004  0.032  0.032 -0.477 -1.208 -0.03   0.  0.   ],226,True,2.0,-102.336845,-9179241000.0,7614.724952220917,1267.0467396190575
131.89,9.359955,328530980.0,1566198.2,9.359955,28489584.0,1.0,826.8261,-1617193.6,100.0,2252.5457,18.972176,1,1.0,2200554,,86.27967,100.0,1.0,297.38513,,-87.86656,388.80566,100,1863.74,823.63696,-1.0,0.10090312,0.4189424,1215.6317,22700,,[-0.067  0.308 -0.463 -0.005  0.031  0.024 -0.472 -1.208 -0.029  0.  0.   ],227,True,2.0,-87.86656,-952799900.0,7655.169916629791,1215.6317164382408
134.18,9.359882,3.108439e+31,1606626.2,9.359882,3650307800000.0,1.0,938.3906,-1653137.9,100.0,2151.237,1856362.9,1,1.0,2213972,,12823964.0,100.0,1.0,292.53116,,-109.20743,294.91867,100,1856.3184,112148190.0,-1.0,0.12373194,0.4189424,1233.3093,22800,,[-0.053  0.309 -0.464 -0.004  0.031  0.028 -0.475 -1.206 -0.028  0.  0.   ],228,True,2.0,-109.20743,-2.5931647e+20,7694.806562423706,1233.3092894421395
122.25,9.359977,442176080000.0,1401166.0,9.359977,1051067200.0,1.0,829.81995,-1452997.8,100.0,2270.94,518.32355,1,1.0,2226197,,2826.5508,100.0,1.0,370.5869,,-95.98489,294.3825,100,1976.5574,25184.201,-1.0,0.19430454,0.4189424,1124.2025,22900,,[-0.042  0.31  -0.465  0.002  0.038  0.047 -0.491 -1.198 -0.018  0.  0.   ],229,True,2.0,-95.98489,-35517100000.0,7731.192501068115,1124.2025366534685
117.43,9.359869,97082150000.0,1306447.6,9.359869,17545576.0,1.0,687.3738,-1352281.6,100.0,2135.511,12.420445,1,1.0,2237940,,80.83282,100.0,1.0,363.97906,,-92.41554,396.12372,100,1739.3872,813.3274,-1.0,0.17305157,0.4189424,1083.4976,23000,,[-0.031  0.311 -0.466  0.003  0.04   0.058 -0.494 -1.197 -0.018  0.  0.   ],230,True,2.0,-92.41554,-14298449000.0,7767.236779689789,1083.4974927439052
124.8,9.359861,5.551188e+20,1448049.1,9.359861,24529620.0,1.0,753.10376,-1488785.8,100.0,2013.2626,12.057925,1,1.0,2250420,,40.28633,100.0,1.0,357.62003,,-96.9429,395.87708,100,1617.3855,318.30682,-1.0,0.19466509,0.4189424,1148.9808,23100,,[-0.042  0.311 -0.466  0.004  0.04   0.048 -0.497 -1.195 -0.018  0.  0.   ],231,True,2.0,-96.9429,-959789970000000.0,7805.380659818649,1148.9809037001269
127.79,9.359902,454337900.0,1503142.9,9.359902,21739742.0,1.0,777.0118,-1562342.6,100.0,2426.9863,12.458816,1,1.0,2263199,,31.61268,100.0,1.0,351.66705,,-120.88417,397.498,100,2029.4883,241.03069,-1.0,0.058662158,0.4189424,1174.5099,23200,,[-0.027  0.315 -0.471 -0.014  0.023  0.046 -0.502 -1.198 -0.011  0.  0.   ],232,True,2.0,-120.88417,-1283586200.0,7844.089080095291,1174.5098035084518
136.72,9.359968,1417523800000.0,1730430.5,9.359968,245987260.0,1.0,905.8933,-1802489.1,100.0,2677.6318,98.44864,1,1.0,2276871,,523.4916,100.0,1.0,393.4478,,-122.184654,349.34738,100,2328.2844,5057.4893,-1.0,0.10634589,0.4189424,1255.2407,23300,,[-0.039  0.316 -0.472 -0.015  0.022  0.041 -0.508 -1.195 -0.011  0.  0.   ],233,True,2.0,-122.184654,-86038480000.0,7884.821048498154,1255.2407182427394
122.93,9.359984,256846640000.0,1428518.2,9.359984,578538800.0,1.0,643.39935,-1477953.2,100.0,2217.8125,229.44006,1,1.0,2289164,,2160.2485,100.0,1.0,381.8539,,-119.26519,489.16672,100,1728.6458,21720.08,-1.0,0.056956742,0.4189424,1132.566,23400,,[-0.029  0.316 -0.473 -0.016  0.021  0.05  -0.515 -1.192 -0.012  0.  0.   ],234,True,2.0,-119.26519,-25632072000.0,7921.490788221359,1132.566070248345
134.07,9.359977,5.3723268e+16,1621913.6,9.359977,396812030.0,1.0,736.97424,-1665466.8,100.0,2081.6992,209.20628,1,1.0,2302571,,969.79425,100.0,1.0,332.76315,,-99.40879,492.32733,100,1589.3718,8045.916,-1.0,0.009964271,0.4189424,1229.3015,23500,,[-0.039  0.316 -0.473 -0.015  0.022  0.038 -0.515 -1.189 -0.01   0.  0.   ],235,True,2.0,-99.40879,-10095239000000.0,7961.249333143234,1229.3015552612176
131.63,9.3599615,29687090000.0,1599710.5,9.3599615,102659360.0,1.0,813.7205,-1651204.0,100.0,2263.519,40.31888,1,1.0,2315734,,197.53366,100.0,1.0,371.43857,,-102.15212,395.30545,100,1868.2136,1929.3557,-1.0,0.1106278,0.4189424,1209.026,23600,,[-0.023  0.317 -0.474 -0.011  0.026  0.029 -0.496 -1.204 -0.011  0.  0.   ],236,True,2.0,-102.15212,-8974925000.0,8002.137817144394,1209.0260241980836
137.13,9.359971,1.943774e+35,1732052.1,9.359971,21896637000000.0,1.0,884.4411,-1807372.8,100.0,2737.569,14083734.0,1,1.0,2329447,,127285110.0,100.0,1.0,379.09958,,-114.47222,375.85068,100,2361.7185,1278669200.0,-1.0,0.104170494,0.4189424,1260.2919,23700,,[-0.034  0.317 -0.474 -0.01   0.028  0.021 -0.501 -1.2   -0.014  0.  0.   ],237,True,2.0,-114.47222,-3.3207445e+22,8038.3592574596405,1260.2918595194826
