Iteration,MinTargetPdf,LearnableVariance,Bound,OptimizationReturnMean,Penalization,TimestepsSoFar,ESSRenyiHarmonic,MeanEntropy,InitialReturnMean,ReturnStepMaxmin,MinBehavPdf,VarianceInitializer,ReturnMeanIW,ReturnStepMax,EpRewMean,EpLenMean,DivergenceHarmonic,OptimizationReturnMax,InitialReturnMin,InitialReturnStd,TimeElapsed,InitialBound,EmpiricalD2Arithmetic,ESSRenyiArithmetic,EpThisIter,EpisodesSoFar,StdWReturnMean,MeanIW,EmpiricalD2Harmonic,Inner Iteration,StdIW,WReturnMean,MinIW,OptimizationReturnMin,MaxIW,Weights,InitialReturnMax,Epsilon,MeanD2-0
313,-98.02025,,-4.442737e+16,629.92725,True,2917816,100.0,0.4189424,1166.0751,9.359805,-98.02025,-1.0,8094807000.0,9.359805,1166.0749586012819,126.98,1.0697356e+24,1531.2068,536.1477,334.49045,4675.303748369217,-1514569.6,1.0,100.0,100,31300,,4042.6013,1.0,1,38873.062,1471614.6,0.19400977,,390747.3,[-0.036  0.33  -0.477 -0.016  0.032  0.037 -0.462 -1.294  0.018  0.  0.   ],2067.3545,2.0,1.0
314,-102.31519,,-171467370000.0,793.1027,True,2930516,100.0,0.4189424,1168.4928,9.359991,-102.31519,-1.0,29097730.0,9.359991,1168.4928340596018,127.0,13628739000000.0,1774.166,375.3902,356.80106,4696.07212972641,-1539121.2,1.0,100.0,100,31400,,17.751696,1.0,1,65.90195,1492682.5,0.20484169,,472.9352,[-0.011  0.325 -0.477 -0.019  0.029  0.027 -0.473 -1.284  0.017  0.  0.   ],2149.5562,2.0,1.0
315,-111.56498,,-9796118000.0,726.05255,True,2943417,100.0,0.4189424,1187.8304,9.359916,-111.56498,-1.0,186762050.0,9.359916,1187.8305128286736,129.01,47847980000.0,1628.914,461.77795,349.6004,4717.152962446213,-1577092.0,1.0,100.0,100,31500,,69.72663,1.0,1,447.9324,1533161.8,0.025454756,,4401.203,[-0.026  0.325 -0.477 -0.019  0.029  0.023 -0.477 -1.283  0.016  0.  0.   ],2090.692,2.0,1.0
316,-126.39644,,-11227638000000.0,846.3775,True,2957158,100.0,0.4189424,1264.4786,9.359953,-126.39644,-1.0,334200480.0,9.359953,1264.4785779566823,137.41,2.5254734e+16,2233.211,418.10114,351.0497,4739.762781620026,-1792790.9,1.0,100.0,100,31600,,201.20325,1.0,1,878.1941,1722141.9,0.0940499,,8326.058,[-0.037  0.326 -0.479 -0.018  0.03   0.016 -0.483 -1.281  0.018  0.  0.   ],2651.312,2.0,1.0
317,-85.87353,,-394001600.0,847.2195,True,2969951,100.0,0.4189424,1179.3684,9.359963,-85.87353,-1.0,3477160.0,9.359963,1179.3684264829724,127.93,91364630.0,1684.0731,332.14905,311.6761,4760.755408525467,-1528908.4,1.0,100.0,100,31700,,2.028621,1.0,1,2.6878808,1488051.9,0.13540758,,18.52259,[-0.035  0.336 -0.482 -0.018  0.03   0.003 -0.461 -1.295  0.019  0.  0.   ],2016.2222,2.0,1.0
318,-111.2652,,-3.463264e+17,909.91187,True,2983802,100.0,0.4189424,1278.023,9.359982,-111.2652,-1.0,4933047300.0,9.359982,1278.0228644689405,138.51,2.3818464e+25,2289.0825,368.11093,362.22806,4785.142176628113,-1835514.2,1.0,100.0,100,31800,,2214.259,1.0,1,20844.87,1764551.5,0.023622403,,209524.1,[-0.049  0.339 -0.483 -0.021  0.028  0.008 -0.462 -1.292  0.018  0.  0.   ],2657.1934,2.0,1.0
319,-103.95534,,-8874971000.0,906.36,True,2997263,100.0,0.4189424,1240.4589,9.359972,-103.95534,-1.0,79392136.0,9.359972,1240.45892164657,134.61,28716130000.0,1938.4307,334.09885,374.77374,4808.565259695053,-1731098.0,1.0,100.0,100,31900,,61.052505,1.0,1,489.36874,1679193.6,0.0064038397,,4917.9946,[-0.021  0.341 -0.485 -0.025  0.024 -0.002 -0.454 -1.294  0.017  0.  0.   ],2272.5295,2.0,1.0
320,-102.67607,,-3.773233e+20,650.8347,True,3010302,100.0,0.4189424,1199.5172,9.359912,-102.67607,-1.0,217667400000.0,9.359912,1199.5172830971928,130.39,1.17677255e+32,1311.6582,548.68256,340.80814,4829.074769020081,-1589774.9,1.0,100.0,100,32000,,129885.89,1.0,1,885357.06,1554991.8,0.03473789,,7904737.0,[-0.013  0.343 -0.486 -0.023  0.026  0.011 -0.454 -1.294  0.015  0.  0.   ],1860.3407,2.0,1.0
321,-87.66301,,-687226430.0,788.3086,True,3022325,100.0,0.4189424,1109.0215,9.359768,-87.66301,-1.0,17940112.0,9.359768,1109.0215113815646,120.23,517065300.0,1390.5961,320.71286,332.5587,4849.01507973671,-1369957.4,1.0,100.0,100,32100,,12.320588,1.0,1,46.115578,1340524.0,0.25443023,,415.36578,[-0.005  0.346 -0.488 -0.027  0.022  0.036 -0.466 -1.298  0.006  0.  0.   ],1711.309,2.0,1.0
322,-107.5748,,-14256985000.0,768.0006,True,3035380,100.0,0.4189424,1203.5715,9.359975,-107.5748,-1.0,15203278.0,9.359975,1203.5715063539492,130.55,79866400000.0,1803.6654,435.57092,344.6871,4870.290506839752,-1617788.0,1.0,100.0,100,32200,,8.287492,1.0,1,18.782173,1567393.4,0.051347107,,115.17847,[-0.011  0.346 -0.488 -0.026  0.023  0.023 -0.468 -1.293  0.008  0.  0.   ],2239.2363,2.0,1.0
323,-110.44293,,-1046043400000.0,706.33563,True,3049220,100.0,0.4189424,1272.8887,9.359864,-110.44293,-1.0,164734600.0,9.359864,1272.8886758012304,138.4,492092820000000.0,1599.3435,566.55304,333.31036,4891.219278335571,-1778488.9,1.0,100.0,100,32300,,79.67385,1.0,1,291.72302,1731341.4,0.10723314,,1638.7228,[-0.021  0.346 -0.489 -0.028  0.021  0.012 -0.466 -1.295  0.008  0.  0.   ],2165.8965,2.0,1.0
324,-122.84887,,-8122348000.0,878.091,True,3063178,100.0,0.4189424,1285.0243,9.359863,-122.84887,-1.0,33673544.0,9.359863,1285.0242625948008,139.58,17803758000.0,2049.017,406.93317,381.9689,4910.083762168884,-1857808.6,1.0,100.0,100,32400,,16.410532,1.0,1,49.691513,1797187.6,0.046565183,,406.22086,[-0.034  0.346 -0.489 -0.027  0.022  0.005 -0.469 -1.293  0.007  0.  0.   ],2455.9502,2.0,1.0
325,-122.28561,,-6.9224092e+16,642.5831,True,3076807,100.0,0.4189424,1254.1522,9.359947,-122.28561,-1.0,42282500000.0,9.359947,1254.152168432136,136.29,7.373151e+23,2220.6316,611.56903,340.31384,4928.6990740299225,-1769329.1,1.0,100.0,100,32500,,16776.055,1.0,1,85856.18,1688711.0,0.07599213,,599059.3,[-0.026  0.348 -0.49  -0.031  0.017  0.015 -0.473 -1.291  0.004  0.  0.   ],2832.2007,2.0,1.0
326,-118.36156,,-821735850000.0,861.3816,True,3089861,100.0,0.4189424,1204.7245,9.359931,-118.36156,-1.0,123104190.0,9.359931,1204.7244088275736,130.54,250085240000000.0,1930.2903,343.34283,355.30075,4947.916113376617,-1629554.2,1.0,100.0,100,32600,,60.92503,1.0,1,425.28174,1577599.5,0.046438526,,3999.0942,[-0.038  0.352 -0.492 -0.034  0.015  0.002 -0.458 -1.306 -0.009  0.  0.   ],2273.633,2.0,1.0
327,-119.55787,,-7793113500000000.0,814.33405,True,3102785,100.0,0.4189424,1193.5143,9.359931,-119.55787,-1.0,765861400.0,9.359931,1193.5142565655676,129.24,1.7235906e+22,2051.0967,379.18018,387.41888,4966.732832670212,-1633929.9,1.0,100.0,100,32700,,311.16452,1.0,1,1814.0846,1574569.6,0.055158895,,16820.768,[-0.051  0.355 -0.493 -0.036  0.013 -0.004 -0.459 -1.304 -0.006  0.  0.   ],2430.2769,2.0,1.0
328,-96.23072,,-3924816400.0,858.7982,True,3115845,100.0,0.4189424,1209.7493,9.35966,-96.23072,-1.0,67451970.0,9.35966,1209.7493129683953,130.6,4954535000.0,1984.1377,350.9512,339.54434,4986.4817271232605,-1633585.0,1.0,100.0,100,32800,,50.879078,1.0,1,235.02303,1578783.6,0.063077115,,2277.0686,[-0.058  0.357 -0.495 -0.024  0.025 -0.021 -0.475 -1.295 -0.003  0.  0.   ],2335.0889,2.0,1.0
329,-102.63612,,-5.117292e+16,570.58765,True,3129248,100.0,0.4189424,1240.8198,9.3598795,-102.63612,-1.0,491836770000.0,9.3598795,1240.8198018044343,134.03,1.2005313e+24,1485.4436,670.23224,282.18954,5007.643550157547,-1665968.4,1.0,100.0,100,32900,,349038.75,1.0,1,3416096.0,1619264.8,0.12067036,,34336090.0,[-7.026e-02  3.628e-01 -4.968e-01 -2.802e-02  2.143e-02  4.110e-04 -4.891e-01 -1.285e+00 -2.787e-03  0.000e+00  0.000e+00],2155.6758,2.0,1.0
330,-108.79948,,-96037750000000.0,842.10315,True,3141816,100.0,0.4189424,1164.6417,9.359728,-108.79948,-1.0,3328237300.0,9.359728,1164.6417126973874,125.68,1.4824326e+18,2478.8833,322.53857,352.89624,5027.321228504181,-1559801.4,1.0,100.0,100,33000,,714.8856,1.0,1,5580.5537,1480926.0,0.025177592,,55775.637,[-0.082  0.364 -0.497 -0.032  0.017 -0.017 -0.471 -1.298 -0.003  0.  0.   ],2801.4219,2.0,1.0
331,-126.9136,,-5.124614e+16,668.4787,True,3154961,100.0,0.4189424,1213.9915,9.359972,-126.9136,-1.0,38897730.0,9.359972,1213.9914781537525,131.45,4.561258e+23,2202.1802,545.5128,328.4367,5047.7658450603485,-1657524.8,1.0,100.0,100,33100,,17.922028,1.0,1,50.023396,1581645.9,0.06731759,,330.84787,[-6.253e-02  3.637e-01 -4.983e-01 -4.044e-02  9.163e-03  1.651e-05 -4.819e-01 -1.291e+00 -2.787e-03  0.000e+00  0.000e+00],2747.693,2.0,1.0
332,-133.54654,,-1153259900.0,610.96265,True,3168015,100.0,0.4189424,1206.1849,9.359881,-133.54654,-1.0,14720159.0,9.359881,1206.184917970258,130.54,193153170.0,2259.7861,595.2223,334.5385,5062.616353273392,-1648719.8,1.0,100.0,100,33200,,8.636049,1.0,1,33.05692,1566798.0,0.030909013,,317.0078,[-8.572e-02  3.694e-01 -4.996e-01 -4.315e-02  6.158e-03  1.096e-02 -4.947e-01 -1.281e+00  6.881e-04  0.000e+00  0.000e+00],2855.0085,2.0,1.0
333,-112.68858,,-2564862400000000.0,779.18085,True,3180800,100.0,0.4189424,1183.8029,9.35999,-112.68858,-1.0,369364220.0,9.35999,1183.8028582628926,127.85,3.0094393e+21,1752.2253,404.622,292.47467,5079.05242562294,-1533685.1,1.0,100.0,100,33300,,322.96368,1.0,1,1499.2076,1486930.6,0.12196711,,10596.511,[-9.652e-02  3.693e-01 -4.995e-01 -3.946e-02  9.988e-03  1.421e-03 -4.961e-01 -1.278e+00  6.881e-04  0.000e+00  0.000e+00],2156.8474,2.0,1.0
334,-110.80292,,-619373060.0,817.29443,True,3193929,100.0,0.4189424,1212.2899,9.359956,-110.80292,-1.0,28300082.0,9.359956,1212.2898745175503,131.29,118730344.0,1928.2169,394.99548,262.1832,5098.844024181366,-1592632.1,1.0,100.0,100,33400,,25.665884,1.0,1,165.46362,1538386.8,0.025155127,,1657.5841,[-9.584e-02  3.709e-01 -4.996e-01 -3.080e-02  1.892e-02  2.853e-02 -5.043e-01 -1.274e+00  6.881e-04  0.000e+00  0.000e+00],2323.2124,2.0,1.0
335,-109.598274,,-42126844000.0,620.6653,True,3207939,100.0,0.4189424,1286.9446,9.359984,-109.598274,-1.0,432032770.0,9.359984,1286.944442805982,140.1,1093518160000.0,1325.5096,666.2792,245.74374,5118.7183384895325,-1756488.4,1.0,100.0,100,33500,,189.3994,1.0,1,815.17725,1716616.0,0.049665283,,6089.941,[-8.357e-02  3.703e-01 -5.000e-01 -2.670e-02  2.299e-02  3.438e-02 -5.083e-01 -1.271e+00  6.881e-04  0.000e+00  0.000e+00],1991.7888,2.0,1.0
336,-97.556274,,-324045250.0,840.7561,True,3221840,100.0,0.4189424,1274.3246,9.359834,-97.556274,-1.0,16306232.0,9.359834,1274.3245476303898,139.01,47776530.0,1671.1619,433.56836,306.1681,5138.67110657692,-1762164.4,1.0,100.0,100,33600,,7.837912,1.0,1,22.428164,1717642.0,0.07467768,,175.14583,[-7.334e-02  3.714e-01 -5.006e-01 -2.541e-02  2.428e-02  4.591e-02 -5.092e-01 -1.272e+00  8.479e-04  0.000e+00  0.000e+00],2104.7302,2.0,1.0
337,-122.258606,,-1712974000.0,930.72906,True,3235885,100.0,0.4189424,1290.905,9.359916,-122.258606,-1.0,283239650.0,9.359916,1290.904994929121,140.45,383010240.0,2335.9111,360.1759,366.2046,5161.317598581314,-1873597.0,1.0,100.0,100,33700,,180.51625,1.0,1,762.9995,1800541.5,0.0071015037,,5427.302,[-0.082  0.376 -0.502 -0.023  0.026  0.045 -0.507 -1.271  0.012  0.  0.   ],2696.087,2.0,1.0
338,-106.52316,,-683702200.0,948.5527,True,3249664,100.0,0.4189424,1270.2096,9.359968,-106.52316,-1.0,118468590.0,9.359968,1270.2095283502442,137.79,80046150.0,2185.5354,321.6569,300.95068,5185.880064249039,-1767180.8,1.0,100.0,100,33800,,65.77892,1.0,1,411.13934,1704003.5,0.15637961,,4002.8489,[-0.087  0.376 -0.502 -0.024  0.025  0.033 -0.501 -1.275  0.01   0.  0.   ],2507.1924,2.0,1.0
339,-106.29599,,-1306716700000.0,908.4709,True,3262866,100.0,0.4189424,1221.9441,9.359881,-106.29599,-1.0,4587033000.0,9.359881,1221.9441212956074,132.02,775754000000000.0,1843.3021,313.4733,327.51135,5207.580819368362,-1647162.4,1.0,100.0,100,33900,,4223.055,1.0,1,36770.38,1600411.1,0.22097018,,368439.53,[-0.093  0.376 -0.502 -0.022  0.027  0.021 -0.494 -1.279  0.008  0.  0.   ],2156.7754,2.0,1.0
340,-94.78204,,-6816405000.0,933.5418,True,3277100,100.0,0.4189424,1309.7568,9.359919,-94.78204,-1.0,92781340.0,9.359919,1309.7569126519868,142.34,21062670000.0,1770.7854,376.2151,254.16728,5231.244097232819,-1826392.8,1.0,100.0,100,34000,,65.7918,1.0,1,302.37518,1780064.2,0.15731901,,2750.9685,[-0.086  0.375 -0.504 -0.025  0.024  0.037 -0.517 -1.269  0.008  0.  0.   ],2147.0005,2.0,1.0
341,-117.60039,,-4182844700.0,1040.7125,True,3291628,100.0,0.4189424,1333.8639,9.359874,-117.60039,-1.0,260222700.0,9.359874,1333.8639202967272,145.28,7669533700.0,1817.9292,293.15143,301.22357,5254.883890390396,-1914720.0,1.0,100.0,100,34100,,147.08672,1.0,1,679.44507,1869928.6,0.02312242,,4996.5854,[-0.079  0.377 -0.505 -0.023  0.027  0.05  -0.52  -1.268  0.007  0.  0.   ],2111.0806,2.0,1.0
342,-100.17063,,-2051150600.0,876.4208,True,3305007,100.0,0.4189424,1225.3029,9.359971,-100.17063,-1.0,202023520.0,9.359971,1225.3029289609217,133.79,2381128000.0,1592.8821,348.88214,345.67484,5275.745116472244,-1658752.9,1.0,100.0,100,34200,,84.79962,1.0,1,314.65402,1620858.4,0.052143767,,2212.5574,[-0.07   0.379 -0.505 -0.021  0.028  0.06  -0.516 -1.274  0.006  0.  0.   ],1941.7642,2.0,1.0
343,-143.96367,,-1134198500.0,820.1018,True,3318616,100.0,0.4189424,1252.472,9.359973,-143.96367,-1.0,97232250.0,9.359973,1252.4721378130087,136.09,159503310.0,2425.8696,432.37042,397.98163,5297.771536827087,-1809182.8,1.0,100.0,100,34300,,83.216896,1.0,1,560.3375,1727075.8,0.0963721,,5352.9927,[-0.078  0.378 -0.505 -0.018  0.031  0.05  -0.511 -1.279  0.003  0.  0.   ],2858.24,2.0,1.0
344,-98.78548,,-38603338000.0,959.96716,True,3332440,100.0,0.4189424,1271.7521,9.359994,-98.78548,-1.0,456841860.0,9.359994,1271.7520114324604,138.24,878269500000.0,1700.684,311.78494,274.2778,5317.938255310059,-1733285.9,1.0,100.0,100,34400,,294.81833,1.0,1,1932.6667,1692581.4,0.05641786,,18775.232,[-0.081  0.377 -0.506 -0.02   0.03   0.035 -0.515 -1.279  0.005  0.  0.   ],2012.4689,2.0,1.0
345,-121.06004,,-2717333000.0,913.0693,True,3346739,100.0,0.4189424,1309.8069,9.359929,-121.06004,-1.0,365461700.0,9.359929,1309.8069521927196,142.99,961500600.0,2350.3857,396.73767,360.35214,5339.839160919189,-1921295.0,1.0,100.0,100,34500,,205.02704,1.0,1,958.3126,1845447.8,0.06324481,,7775.3184,[-0.072  0.378 -0.507 -0.018  0.031  0.047 -0.518 -1.278  0.005  0.  0.   ],2747.1235,2.0,1.0
346,-125.794815,,-2.4900694e+20,903.2753,True,3360651,100.0,0.4189424,1281.3203,9.359868,-125.794815,-1.0,2107580600000000.0,9.359868,1281.320246012364,139.12,1.4613035e+31,2167.7744,378.04492,374.3252,5362.499551534653,-1847039.6,1.0,100.0,100,34600,,1883310800.0,1.0,1,18622640000.0,1781900.9,0.04903763,,187173030000.0,[-0.078  0.379 -0.507 -0.018  0.032  0.034 -0.515 -1.272  0.006  0.  0.   ],2545.8193,2.0,1.0
347,-107.23082,,-1147560000000.0,938.11597,True,3373599,100.0,0.4189424,1195.4612,9.359852,-107.23082,-1.0,62488936.0,9.359852,1195.4611829556168,129.48,531504800000000.0,1968.0537,257.34515,295.83655,5384.140528917313,-1566420.2,1.0,100.0,100,34700,,36.486732,1.0,1,99.31141,1516646.5,0.029745325,,600.4013,[-0.087  0.385 -0.516 -0.048  0.002  0.018 -0.535 -1.307  0.009  0.  0.   ],2225.399,2.0,1.0
348,-107.059,,-19000846000.0,917.39813,True,3387429,100.0,0.4189424,1277.8938,9.359982,-107.059,-1.0,17340374.0,9.359982,1277.8938797084168,138.3,91164760000.0,2140.6572,360.49573,362.52875,5406.800719261169,-1827312.9,1.0,100.0,100,34800,,11.079475,1.0,1,38.52892,1764439.8,0.0698232,,282.56415,[-0.073  0.384 -0.516 -0.046  0.003 -0.005 -0.521 -1.312  0.01   0.  0.   ],2501.153,2.0,1.0
349,-112.246124,,-10521438000.0,887.1841,True,3401342,100.0,0.4189424,1283.0197,9.359985,-112.246124,-1.0,89091660.0,9.359985,1283.0195412109842,139.13,45806200000.0,1806.4253,395.83548,338.80948,5430.778856039047,-1809675.0,1.0,100.0,100,34900,,50.074184,1.0,1,275.95013,1760930.9,0.08382668,,2060.8203,[-0.063  0.383 -0.516 -0.045  0.004  0.005 -0.525 -1.31   0.009  0.  0.   ],2202.2607,2.0,1.0
350,-102.428314,,-1.9777427e+22,629.26624,True,3414700,100.0,0.4189424,1233.8983,9.359946,-102.428314,-1.0,456097760000.0,9.359946,1233.898373382099,133.58,2.0128139e+35,1489.6868,604.63214,257.82495,5453.6234130859375,-1633061.6,1.0,100.0,100,35000,,345826.25,1.0,1,3129287.8,1588978.8,0.07750217,,31336674.0,[-7.626e-02  3.844e-01 -5.171e-01 -4.289e-02  6.407e-03  1.157e-03 -5.299e-01 -1.306e+00  9.577e-03  0.000e+00  0.000e+00],2094.3188,2.0,1.0
351,-100.20121,,-4142044400.0,961.8515,True,3428789,100.0,0.4189424,1294.3844,9.359831,-100.20121,-1.0,368458560.0,9.359831,1294.3843019804024,140.89,5410579000.0,1926.7728,332.5328,309.4645,5475.931368112564,-1822500.9,1.0,100.0,100,35100,,258.02966,1.0,1,993.7417,1771198.9,0.02079428,,8307.467,[-0.067  0.385 -0.518 -0.04   0.009  0.03  -0.536 -1.309  0.007  0.  0.   ],2259.3057,2.0,1.0
352,-128.81622,,-80705266000.0,863.9546,True,3443195,100.0,0.4189424,1326.2109,9.3599,-128.81622,-1.0,55307320.0,9.3599,1326.2109709545946,144.06,967213400000.0,2394.2178,462.2563,333.70688,5499.288365840912,-1952201.6,1.0,100.0,100,35200,,31.567938,1.0,1,85.03296,1870195.8,0.05407346,,484.9047,[-0.063  0.388 -0.519 -0.028  0.021  0.019 -0.516 -1.321  0.01   0.  0.   ],2856.474,2.0,1.0
353,-121.59168,,-44139258000.0,858.3237,True,3457201,100.0,0.4189424,1284.2786,9.359933,-121.59168,-1.0,666323260.0,9.359933,1284.278442571177,140.06,487754270000.0,2062.7192,425.95477,350.15402,5520.704589605331,-1834226.0,1.0,100.0,100,35300,,300.48026,1.0,1,1225.6273,1771978.9,0.1386705,,8524.415,[-0.052  0.389 -0.519 -0.029  0.02   0.03  -0.517 -1.32   0.011  0.  0.   ],2488.674,2.0,1.0
354,-113.58626,,-1197550800.0,867.0379,True,3471134,100.0,0.4189424,1282.8163,9.359968,-113.58626,-1.0,223007040.0,9.359968,1282.8162147052496,139.33,605362200.0,1569.4281,415.7783,298.63455,5545.998683929443,-1774409.1,1.0,100.0,100,35400,,162.34947,1.0,1,1070.862,1734800.0,0.14556846,,10629.79,[-0.062  0.391 -0.52  -0.029  0.021  0.018 -0.514 -1.322  0.012  0.  0.   ],1985.2064,2.0,1.0
355,-106.98544,,-1077569000.0,1056.0507,True,3486166,100.0,0.4189424,1380.2697,9.359817,-106.98544,-1.0,65169300.0,9.359817,1380.2697280615016,150.32,325357280.0,2038.9495,324.219,404.4117,5573.153347969055,-2124820.8,1.0,100.0,100,35500,,39.021275,1.0,1,235.61687,2068693.4,0.058907486,,2337.8713,[-0.05   0.392 -0.521 -0.027  0.022  0.025 -0.52  -1.319  0.012  0.  0.   ],2363.1685,2.0,1.0
356,-113.64492,,-14910176000.0,802.2994,True,3500980,100.0,0.4189424,1360.8322,9.359895,-113.64492,-1.0,84226260.0,9.359895,1360.8322355013684,148.14,68400714000.0,1816.4196,558.53284,332.82697,5598.967556476593,-2019326.4,1.0,100.0,100,35600,,38.32161,1.0,1,171.04776,1962638.0,0.04078535,,1275.8491,[-0.051  0.402 -0.528 -0.024  0.026  0.018 -0.542 -1.303  0.012  0.  0.   ],2374.9524,2.0,1.0
357,-119.41589,,-11694785000.0,1046.2316,True,3515871,100.0,0.4189424,1369.7812,9.359944,-119.41589,-1.0,150679000.0,9.359944,1369.7810881733253,148.91,33193992000.0,2187.3196,323.5495,395.22046,5620.325621604919,-2095861.8,1.0,100.0,100,35700,,72.64027,1.0,1,358.73386,2032499.4,0.05007124,,3040.5872,[-3.038e-02  4.021e-01 -5.301e-01 -1.241e-02  3.733e-02  4.771e-04 -5.416e-01 -1.305e+00  1.210e-02  0.000e+00  0.000e+00],2510.8691,2.0,1.0
358,-133.80328,,-129238250000.0,976.7425,True,3530821,100.0,0.4189424,1374.144,9.359878,-133.80328,-1.0,302055680.0,9.359878,1374.1440241180594,149.5,1588647700000.0,2792.956,397.40146,381.74188,5643.048346757889,-2136295.8,1.0,100.0,100,35800,,114.8312,1.0,1,544.07153,2033998.8,0.021169819,,3807.878,[-1.528e-02  4.030e-01 -5.311e-01 -1.441e-02  3.541e-02  9.623e-04 -5.421e-01 -1.303e+00  1.052e-02  0.000e+00  0.000e+00],3190.3574,2.0,1.0
359,-125.272736,,-2.2239175e+19,920.5137,True,3544964,100.0,0.4189424,1297.5073,9.35986,-125.272736,-1.0,2280897600000.0,9.35986,1297.5073313036692,141.43,1.0044287e+29,2265.3442,376.99365,347.21655,5666.226602554321,-1874256.1,1.0,100.0,100,35900,,1164852.2,1.0,1,8251477.0,1804084.6,0.07572532,,80418820.0,[-0.028  0.404 -0.532 -0.02   0.03  -0.005 -0.543 -1.304  0.009  0.  0.   ],2642.338,2.0,1.0
360,-112.634766,,-662204900000000.0,817.8606,True,3558641,100.0,0.4189424,1264.1,9.359899,-112.634766,-1.0,510059700.0,9.359899,1264.100003122022,136.77,1.2677468e+20,1972.8208,446.23944,329.37195,5685.797394752502,-1765248.5,1.0,100.0,100,36000,,286.80682,1.0,1,1411.8915,1706434.9,0.062891155,,12069.231,[-0.035  0.406 -0.533 -0.02   0.03  -0.029 -0.534 -1.312 -0.006  0.  0.   ],2419.0603,2.0,1.0
361,-132.36246,,-7673238000.0,728.2534,True,3574820,100.0,0.4189424,1490.3075,9.359931,-132.36246,-1.0,35497252.0,9.359931,1490.3076181817462,161.79,7534984700.0,2196.7803,762.0542,455.19998,5710.476733922958,-2516212.2,1.0,100.0,100,36100,,13.641991,1.0,1,92.26934,2428223.5,0.16244292,,925.0514,[-0.011  0.411 -0.535 -0.031  0.019 -0.028 -0.528 -1.303 -0.006  0.  0.   ],2958.8345,2.0,1.0
362,-125.18171,,-9.807814e+21,900.2511,True,3589255,100.0,0.4189424,1326.0953,9.359852,-125.18171,-1.0,1220629900000.0,9.359852,1326.0952895465932,144.35,1.329284e+34,2483.469,425.8442,383.36725,5734.648746967316,-1990566.9,1.0,100.0,100,36200,,486011.28,1.0,1,3968406.0,1905499.2,0.069947965,,39778020.0,[ 0.002  0.415 -0.537 -0.027  0.024 -0.032 -0.525 -1.305 -0.006  0.  0.   ],2909.3132,2.0,1.0
363,-103.26199,,-73419510000.0,808.174,True,3602048,100.0,0.4189424,1179.0372,9.359963,-103.26199,-1.0,25513686.0,9.359963,1179.0372299237235,127.93,1153405300000.0,2236.753,370.86316,394.68994,5755.35785484314,-1614248.1,1.0,100.0,100,36300,,10.26262,1.0,1,25.349197,1545908.8,0.16889329,,173.7351,[ 0.015  0.439 -0.545 -0.004  0.046 -0.057 -0.495 -1.308  0.016  0.  0.   ],2607.616,2.0,1.0
364,-107.12783,,-9817583000000000.0,822.6016,True,3615185,100.0,0.4189424,1210.9556,9.35992,-107.12783,-1.0,6956255700.0,9.35992,1210.955671519692,131.37,5.24963e+22,1676.4496,388.35413,342.25348,5776.979047775269,-1626400.1,1.0,100.0,100,36400,,3568.9966,1.0,1,22149.193,1583551.0,0.033594705,,210548.05,[ 2.694e-02  4.412e-01 -5.459e-01  2.446e-04  5.028e-02 -5.021e-02 -4.963e-01 -1.303e+00  1.785e-02  0.000e+00  0.000e+00],2064.8037,2.0,1.0
365,-109.27165,,-6558315500.0,738.90796,True,3627206,100.0,0.4189424,1109.7607,9.359885,-109.27165,-1.0,7314462.5,9.359885,1109.7607952911771,120.21,12365425000.0,2050.2341,370.85278,366.1306,5795.547395944595,-1424532.9,1.0,100.0,100,36500,,3.8141592,1.0,1,7.9878845,1365620.8,0.05505463,,59.087845,[ 0.051  0.442 -0.546 -0.006  0.044 -0.056 -0.482 -1.311  0.021  0.  0.   ],2421.087,2.0,1.0
366,-108.835495,,-68782050000.0,784.19775,True,3638892,100.0,0.4189424,1078.8696,9.359771,-108.835495,-1.0,227351410.0,9.359771,1078.8695669841293,116.86,1477216700000.0,2074.3352,294.67184,386.22083,5813.373671531677,-1369531.0,1.0,100.0,100,36600,,117.586136,1.0,1,820.3053,1313126.1,0.14893983,,7747.3696,[ 0.04   0.445 -0.547 -0.011  0.038 -0.063 -0.482 -1.311  0.02   0.  0.   ],2369.007,2.0,1.0
367,-90.97278,,-2931832800.0,649.3013,True,3651124,100.0,0.4189424,1132.2303,9.35995,-90.97278,-1.0,128283570.0,9.35995,1132.2303405188989,122.32,4761869300.0,1527.638,482.92902,346.2667,5833.746031999588,-1442473.8,1.0,100.0,100,36700,,78.63401,1.0,1,262.15442,1401846.1,0.01604946,,1807.877,[ 0.028  0.446 -0.548 -0.014  0.036 -0.072 -0.478 -1.312  0.019  0.  0.   ],2010.5669,2.0,1.0
368,-117.81794,,-9874939000.0,939.34326,True,3665354,100.0,0.4189424,1309.7739,9.359852,-117.81794,-1.0,74650200.0,9.359852,1309.7738320672122,142.3,32670142000.0,1952.2552,370.43054,400.6797,5858.687274217606,-1930272.4,1.0,100.0,100,36800,,23.871496,1.0,1,100.98577,1876051.8,0.03796656,,754.7169,[ 0.019  0.447 -0.549 -0.009  0.041 -0.056 -0.498 -1.298  0.019  0.  0.   ],2322.6858,2.0,1.0
