EmpiricalD2Harmonic,TimeElapsed,ReturnStepMax,InitialReturnMin,InitialReturnMax,ReturnMeanIW,StdIW,OptimizationReturnMin,ESSRenyiArithmetic,Iteration,Penalization,MinTargetPdf,OptimizationReturnMax,InitialReturnMean,ESSRenyiHarmonic,EpThisIter,MeanEntropy,Weights,MaxIW,EpLenMean,StdWReturnMean,EpisodesSoFar,WReturnMean,EmpiricalD2Arithmetic,Inner Iteration,MeanIW,MinBehavPdf,ReturnStepMaxmin,TimestepsSoFar,OptimizationReturnMean,LearnableVariance,DivergenceHarmonic,VarianceInitializer,EpRewMean,MeanD2-0,InitialReturnStd,InitialBound,Epsilon,MinIW,Bound
1.0,5054.177192211151,9.359969,444.57956,2131.1191,58052136.0,145.2655,,100.0,181,True,-101.41846,1686.5396,1002.1047,100.0,100,0.4189424,[-0.08   0.254 -0.318 -0.007 -0.01  -0.012 -0.348 -1.038 -0.021  0.  0.   ],1185.5079,108.14,,18100,1090142.8,1.0,1,38.280594,-101.41846,9.359969,1467973,557.52515,,189884720000000.0,-1.0,1002.1047147143634,1.0,293.13614,-1135788.5,2.0,0.18731332,-629046800000.0
1.0,5082.884596347809,9.359954,343.7453,1766.2874,1131095800.0,3613.7593,,100.0,182,True,-83.61665,1422.542,887.0072,100.0,100,0.4189424,[-7.525e-02  2.577e-01 -3.190e-01  1.005e-03 -2.019e-03 -3.186e-02 -3.281e-01 -1.044e+00 -2.144e-02  0.000e+00  0.000e+00],33093.402,95.63,,18200,888124.7,1.0,1,534.78674,-83.61665,9.359954,1477536,543.26184,,1.28595955e+23,-1.0,887.0071185672729,1.0,318.34424,-919479.7,2.0,0.06320598,-1.1243947e+16
1.0,5115.730066537857,9.359982,275.96967,2153.7075,5034941.5,23.0185,,100.0,183,True,-96.62285,1877.7378,976.09717,100.0,100,0.4189424,[-7.289e-02  2.598e-01 -3.198e-01  3.820e-04 -2.473e-03 -2.307e-03 -3.346e-01 -1.051e+00 -2.144e-02  0.000e+00  0.000e+00],231.12593,105.34,,18300,1095214.9,1.0,1,5.1610374,-96.62285,9.359982,1488070,700.1275,,477042460.0,-1.0,976.0971408369369,1.0,377.42453,-1141833.4,2.0,0.08764008,-1023237900.0
1.0,5151.459316492081,9.359985,312.08334,2207.2346,553049500.0,2048.487,,100.0,184,True,-88.84723,1895.1512,1063.2969,100.0,100,0.4189424,[-0.064  0.26  -0.321  0.001 -0.001  0.009 -0.341 -1.053 -0.021  0.  0.   ],18420.518,114.88,,18400,1251920.5,1.0,1,448.7573,-88.84723,9.359985,1499558,751.2136,,4.523182e+24,-1.0,1063.296941613232,1.0,348.31042,-1300885.0,2.0,0.046397448,-1.0413612e+17
1.0,5188.3761665821075,9.3598585,321.0848,2801.605,1128134600000.0,4335698.5,,100.0,185,True,-115.20604,2480.5203,1100.1108,100.0,100,0.4189424,[-0.055  0.265 -0.323  0.004  0.001  0.035 -0.353 -1.047 -0.021  0.  0.   ],43203676.0,119.27,,18500,1345068.1,1.0,1,526231.5,-115.20604,9.3598585,1511485,779.026,,4.501908e+31,-1.0,1100.1107790374185,1.0,367.18448,-1423953.9,2.0,0.022194581,-5.29291e+20
1.0,5222.058609962463,9.359866,314.2103,2063.9116,2604381.0,3.2146704,,100.0,186,True,-93.092834,1749.7013,1049.566,100.0,100,0.4189424,[-6.236e-02  2.678e-01 -3.248e-01  3.529e-03  9.708e-04  1.086e-02 -3.375e-01 -1.058e+00 -2.277e-02  0.000e+00  0.000e+00],26.70623,113.49,,18600,1208637.2,1.0,1,2.1323805,-93.092834,9.359866,1522834,735.3557,,3229134300.0,-1.0,1049.5660457640306,1.0,327.18237,-1251449.4,2.0,0.22672695,-2435411200.0
1.0,5258.88805103302,9.35992,342.75058,1865.0115,70812640.0,241.34293,,100.0,187,True,-95.61174,1522.2609,1078.5403,100.0,100,0.4189424,[-5.030e-02  2.680e-01 -3.252e-01  9.298e-04 -1.903e-03  1.795e-02 -3.359e-01 -1.063e+00 -2.277e-02  0.000e+00  0.000e+00],2423.8716,116.7,,18700,1265275.5,1.0,1,27.80003,-95.61174,9.35992,1534504,735.7897,,2367900400.0,-1.0,1078.5402596917663,1.0,319.4158,-1300233.6,2.0,0.30159065,-1771902100.0
1.0,5293.356729507446,9.35999,413.7307,1765.7363,23961112.0,149.47159,,100.0,188,True,-82.295746,1352.0056,1043.9504,100.0,100,0.4189424,[-0.06   0.27  -0.326 -0.005 -0.008  0.009 -0.338 -1.061 -0.021  0.  0.   ],1503.9945,113.02,,18800,1160983.9,1.0,1,18.806635,-82.295746,9.35999,1545806,630.21967,,133844290.0,-1.0,1043.9503885759782,1.0,266.74237,-1192319.4,2.0,0.11813703,-386482850.0
1.0,5329.149395465851,9.359891,350.2882,2375.2634,52930450000.0,216005.0,,100.0,189,True,-111.97241,2024.9752,1089.3505,100.0,100,0.4189424,[-0.047  0.272 -0.327 -0.007 -0.01   0.017 -0.335 -1.062 -0.021  0.  0.   ],2003882.6,117.91,,18900,1301620.2,1.0,1,31076.97,-111.97241,9.359891,1557597,739.0622,,2.1986505e+33,-1.0,1089.3504138794603,1.0,339.0222,-1358323.5,2.0,0.100184366,-2.6587904e+21
1.0,5363.291739463806,9.35998,360.39697,2160.9434,157496640.0,367.1375,,100.0,190,True,-91.38442,1800.5464,1025.5713,100.0,100,0.4189424,[-0.037  0.277 -0.33  -0.017 -0.021  0.038 -0.344 -1.059 -0.031  0.  0.   ],2710.2407,111.25,,19000,1159863.5,1.0,1,83.0009,-91.38442,9.35998,1568722,665.1744,,1704898500000.0,-1.0,1025.5713385514061,1.0,328.73523,-1206795.8,2.0,0.0069430335,-61437450000.0
1.0,5396.7603924274445,9.35997,324.05676,2643.155,10797719000.0,48535.277,,100.0,191,True,-126.4287,2319.0981,1026.9133,100.0,100,0.4189424,[-0.049  0.277 -0.33  -0.015 -0.018  0.028 -0.344 -1.062 -0.031  0.  0.   ],487857.34,111.59,,19100,1185552.2,1.0,1,4947.4424,-126.4287,9.35997,1579881,702.8565,,9.775593e+20,-1.0,1026.9133024087514,1.0,361.9411,-1255767.2,2.0,0.11209422,-2195337800000000.0
1.0,5432.216101169586,9.359981,331.64114,2161.2993,29541792000000.0,241217090.0,,100.0,192,True,-82.60918,1829.6582,1124.4689,100.0,100,0.4189424,[-6.107e-02  2.775e-01 -3.305e-01  6.203e-04 -2.787e-03  2.625e-02 -3.560e-01 -1.050e+00 -2.651e-02  0.000e+00  0.000e+00],2424341200.0,121.86,,19200,1364648.4,1.0,1,24262242.0,-82.60918,9.359981,1592067,792.82764,,1.2784005e+33,-1.0,1124.4688602678443,1.0,316.57254,-1411596.0,2.0,0.039450374,-1.6785939e+21
1.0,5465.481263875961,9.359959,367.67517,2187.4426,30543542.0,46.51024,,100.0,193,True,-96.77615,1819.7675,1043.3805,100.0,100,0.4189424,[-0.072  0.282 -0.333  0.008  0.005  0.005 -0.343 -1.058 -0.031  0.  0.   ],432.11642,112.7,,19300,1203197.6,1.0,1,12.838049,-96.77615,9.359959,1603337,675.7053,,728528500.0,-1.0,1043.3805069799898,1.0,338.4594,-1251288.0,2.0,0.023272857,-1328556300.0
1.0,5499.862247467041,9.3599615,361.9679,1969.0283,5692477400.0,36023.266,,100.0,194,True,-95.55194,1607.0604,1063.5339,100.0,100,0.4189424,[-0.05   0.279 -0.334  0.009  0.007  0.005 -0.358 -1.042 -0.031  0.  0.   ],362085.94,114.92,,19400,1228488.6,1.0,1,3758.6853,-95.55194,9.3599615,1614829,701.56604,,6.900053e+18,-1.0,1063.533904314241,1.0,312.06454,-1267454.9,2.0,0.059263606,-102361510000000.0
1.0,5535.3055918216705,9.359968,257.14114,2070.0688,10480630000.0,22212.092,,100.0,195,True,-103.233475,1812.9277,1068.3582,100.0,100,0.4189424,[-7.338e-02  2.868e-01 -3.372e-01 -8.353e-04 -2.468e-03  3.595e-03 -3.700e-01 -1.038e+00 -3.084e-02  0.000e+00  0.000e+00],210450.1,115.39,,19500,1245836.9,1.0,1,3536.758,-103.233475,9.359968,1626368,811.21704,,3.6643075e+32,-1.0,1068.3581125780318,1.0,323.18384,-1288904.9,2.0,0.009405524,-8.244189e+20
1.0,5565.146707057953,9.359913,287.3169,1753.3883,80128376.0,186.37863,,100.0,196,True,-87.153534,1466.0714,927.7405,100.0,100,0.4189424,[-0.086  0.288 -0.338 -0.004 -0.006 -0.017 -0.353 -1.048 -0.031  0.  0.   ],1210.0896,100.14,,19600,942654.44,1.0,1,56.14908,-87.153534,9.359913,1636382,640.4236,,8017220000000000.0,-1.0,927.7405050366344,1.0,286.27258,-973553.1,2.0,0.03295875,-2766706600000.0
1.0,5596.485325574875,9.359967,378.83707,1948.6267,500571280000.0,2419393.0,,100.0,197,True,-94.81081,1569.7897,1012.57806,100.0,100,0.4189424,[-7.892e-02  2.894e-01 -3.387e-01  5.272e-05 -1.481e-03  1.268e-02 -3.578e-01 -1.051e+00 -3.084e-02  0.000e+00  0.000e+00],24315632.0,109.33,,19700,1126055.5,1.0,1,259640.48,-94.81081,9.359967,1647315,633.74097,,8.6809076e+30,-1.0,1012.5780483748755,1.0,317.39755,-1164218.4,2.0,0.017717319,-1.1244037e+20
1.0,5626.38117647171,9.359958,321.24225,2000.8589,15741394000.0,60568.82,,100.0,198,True,-91.582565,1679.6167,916.2477,100.0,100,0.4189424,[-0.058  0.28  -0.336 -0.031 -0.034 -0.016 -0.335 -1.055 -0.031  0.  0.   ],535516.3,98.99,,19800,960200.44,1.0,1,9424.541,-91.582565,9.359958,1657214,595.0054,,4.035232e+21,-1.0,916.2476177749456,1.0,347.4057,-1000436.7,2.0,0.11717119,-2555949500000000.0
1.0,5655.709221363068,9.359975,324.85205,2374.9026,28192808.0,94.27682,,100.0,199,True,-105.988174,2050.0505,890.5878,100.0,100,0.4189424,[-0.081  0.282 -0.337 -0.018 -0.021 -0.026 -0.331 -1.058 -0.031  0.  0.   ],946.5188,96.02,,19900,923083.2,1.0,1,16.673367,-105.988174,9.359975,1666816,565.73584,,852282000000.0,-1.0,890.5878732368755,1.0,360.467,-979769.2,2.0,0.04090033,-52359995000.0
1.0,5680.2350125312805,9.359947,324.24615,1988.1823,13624537.0,48.28432,,100.0,200,True,-87.9487,1663.936,735.01544,100.0,100,0.4189424,[-0.073  0.284 -0.339 -0.025 -0.029 -0.049 -0.319 -1.068 -0.031  0.  0.   ],356.59555,79.3,,20000,636000.1,1.0,1,14.492601,-87.9487,9.359947,1674746,410.76938,,24344736000.0,-1.0,735.0154945596182,1.0,309.43872,-675728.06,2.0,0.15243809,-6212276700.0
1.0,5709.791544914246,9.359945,352.13568,2224.213,773696060.0,2087.5684,,100.0,201,True,-92.45827,1872.0771,881.2555,100.0,100,0.4189424,[-0.072  0.286 -0.34  -0.016 -0.019 -0.023 -0.329 -1.07  -0.031  0.  0.   ],19966.166,95.14,,20100,895750.75,1.0,1,340.86722,-92.45827,9.359945,1684260,529.11975,,2.4331737e+22,-1.0,881.2554520737147,1.0,345.16595,-945471.4,2.0,0.17146531,-7755713000000000.0
1.0,5743.938889026642,9.35989,320.536,2553.4487,10640768.0,38.99942,,100.0,202,True,-125.60877,2232.9126,1059.8043,100.0,100,0.4189424,[-5.599e-02  2.863e-01 -3.416e-01 -1.102e-02 -1.416e-02  1.587e-04 -3.408e-01 -1.067e+00 -3.084e-02  0.000e+00  0.000e+00],391.15387,114.49,,20200,1267146.2,1.0,1,7.437721,-125.60877,9.35989,1695709,739.2682,,95167640000.0,-1.0,1059.8043005984862,1.0,379.4221,-1332676.1,2.0,0.15469696,-20225995000.0
1.0,5777.78574514389,9.359801,359.2041,1943.7405,7401810400.0,29894.146,,100.0,203,True,-94.045135,1584.5364,1038.5499,100.0,100,0.4189424,[-0.043  0.287 -0.342 -0.011 -0.014  0.008 -0.341 -1.065 -0.032  0.  0.   ],252456.78,112.57,,20300,1184821.2,1.0,1,6261.822,-94.045135,9.359801,1706966,679.3459,,7.600292e+27,-1.0,1038.5499568461173,1.0,325.9374,-1222793.0,2.0,0.074919075,-3.3103513e+18
1.0,5813.17267036438,9.359888,286.71762,1941.4485,299478320000.0,1514801.1,,100.0,204,True,-101.87988,1654.7308,1088.0334,100.0,100,0.4189424,[-2.876e-02  2.848e-01 -3.421e-01  1.501e-04 -2.268e-03  2.890e-02 -3.495e-01 -1.064e+00 -2.911e-02  0.000e+00  0.000e+00],14723554.0,118.56,,20400,1311091.4,1.0,1,209321.52,-101.87988,9.359888,1718822,801.3157,,1.6296904e+34,-1.0,1088.0333711324681,1.0,356.75604,-1348973.6,2.0,0.12277187,-4.836004e+21
1.0,5848.031969070435,9.359909,377.68683,2963.064,28103197000.0,139389.27,,100.0,205,True,-119.31706,2585.3772,1096.3878,100.0,100,0.4189424,[-3.939e-02  2.855e-01 -3.433e-01  2.149e-03 -5.290e-04  5.363e-03 -3.379e-01 -1.076e+00 -3.364e-02  0.000e+00  0.000e+00],1395886.4,118.47,,20500,1365464.6,1.0,1,15729.06,-119.31706,9.359909,1730669,718.7009,,8.8052596e+29,-1.0,1096.3877393134435,1.0,404.22595,-1453704.9,2.0,0.18971807,-8.280099e+19
1.0,5883.969037055969,9.359774,397.83398,1986.6862,135981500000.0,775031.0,,100.0,206,True,-92.00205,1588.8522,1107.6597,100.0,100,0.4189424,[-0.018  0.286 -0.345  0.01   0.007  0.019 -0.351 -1.07  -0.035  0.  0.   ],7781888.5,120.32,,20600,1336762.9,1.0,1,86127.51,-92.00205,9.359774,1742701,709.8258,,2.1187382e+31,-1.0,1107.6596991275287,1.0,331.44058,-1376431.1,2.0,0.0089666005,-1.825911e+20
1.0,5920.049650430679,9.35995,313.9734,2344.0867,60159160.0,279.7026,,100.0,207,True,-118.614975,2030.1133,1106.7494,100.0,100,0.4189424,[-0.036  0.289 -0.347 -0.007 -0.01   0.012 -0.358 -1.069 -0.034  0.  0.   ],2667.7747,119.93,,20700,1374745.4,1.0,1,43.803658,-118.614975,9.35995,1754694,792.77594,,629659600000.0,-1.0,1106.7493018409032,1.0,387.10645,-1429969.8,2.0,0.05717748,-43881193000.0
1.0,5955.47572016716,9.359874,333.95782,2454.3894,184243820.0,778.56055,,100.0,208,True,-125.324814,2120.4316,1100.085,100.0,100,0.4189424,[-0.047  0.29  -0.347 -0.008 -0.011  0.002 -0.354 -1.071 -0.033  0.  0.   ],7652.7295,118.94,,20800,1343224.6,1.0,1,125.06048,-125.324814,9.359874,1766588,766.1272,,6.068103e+20,-1.0,1100.0849863868077,1.0,364.74323,-1403768.6,2.0,0.022866292,-1491405900000000.0
1.0,5992.822283744812,9.359946,454.83453,2252.3418,51377136.0,181.27243,,100.0,209,True,-100.39241,1797.5073,1153.1824,100.0,100,0.4189424,[-0.042  0.297 -0.35  -0.01  -0.014  0.025 -0.35  -1.089 -0.03   0.  0.   ],1738.2866,124.94,,20900,1452413.8,1.0,1,30.461529,-100.39241,9.359946,1779082,698.34784,,1543574800.0,-1.0,1153.1823072722264,1.0,350.1204,-1503400.0,2.0,0.08298102,-2054533400.0
1.0,6026.787957191467,9.359911,321.22107,2501.5444,15773255.0,43.550983,,100.0,210,True,-109.52911,2180.3232,1058.7529,100.0,100,0.4189424,[-0.047  0.297 -0.35  -0.007 -0.01   0.012 -0.346 -1.09  -0.03   0.  0.   ],426.07974,114.52,,21000,1251174.6,1.0,1,9.948182,-109.52911,9.359911,1790534,737.53186,,850136260.0,-1.0,1058.752942581147,1.0,360.85577,-1314067.4,2.0,0.030066347,-1849535700.0
1.0,6062.459636926651,9.359976,427.42596,1930.7681,39610908.0,102.97492,,100.0,211,True,-93.238266,1503.342,1121.9105,100.0,100,0.4189424,[-0.038  0.297 -0.351 -0.005 -0.009  0.022 -0.352 -1.088 -0.029  0.  0.   ],727.33417,121.56,,21100,1346331.1,1.0,1,23.117321,-93.238266,9.359976,1802690,694.48456,,29768931000.0,-1.0,1121.9104883840616,1.0,296.05408,-1383797.6,2.0,0.07761045,-6503951400.0
1.0,6096.895273208618,9.3598585,294.88818,1990.572,5861411.5,12.753902,,100.0,212,True,-97.493835,1695.6838,1062.8452,100.0,100,0.4189424,[-0.049  0.297 -0.351 -0.007 -0.01   0.012 -0.351 -1.092 -0.031  0.  0.   ],98.43998,114.9,,21200,1249046.2,1.0,1,3.7284722,-97.493835,9.3598585,1814180,767.957,,14654983000.0,-1.0,1062.845138701196,1.0,345.5524,-1288869.8,2.0,0.14164849,-4826791400.0
1.0,6131.687965631485,9.359861,463.70087,2181.7056,30766060000.0,100391.66,,100.0,213,True,-111.41756,1718.0046,1071.4646,100.0,100,0.4189424,[-0.061  0.297 -0.352 -0.003 -0.006  0.007 -0.355 -1.087 -0.032  0.  0.   ],722217.56,115.81,,21300,1249245.9,1.0,1,21993.93,-111.41756,9.359861,1825761,607.7638,,2.3592938e+32,-1.0,1071.4646378877617,1.0,318.13434,-1297084.2,2.0,0.0045105135,-7.347941e+20
1.0,6162.583404779434,9.359971,351.72946,1881.8398,9792059.0,33.759163,,100.0,214,True,-96.25937,1530.1104,916.3002,100.0,100,0.4189424,[-0.047  0.302 -0.355 -0.015 -0.018 -0.008 -0.322 -1.133 -0.032  0.  0.   ],234.01811,99.07,,21400,946742.0,1.0,1,9.526876,-96.25937,9.359971,1835668,564.57074,,82315410.0,-1.0,916.3002334076641,1.0,327.3162,-982333.75,2.0,0.15791906,-332707100.0
1.0,6189.944557189941,9.359961,284.57117,1811.3346,271878700.0,1602.0845,,100.0,215,True,-90.121216,1526.7634,847.40466,100.0,100,0.4189424,[-0.052  0.305 -0.357 -0.026 -0.029 -0.031 -0.334 -1.128 -0.032  0.  0.   ],10633.034,91.48,,21500,815998.56,1.0,1,363.2529,-90.121216,9.359961,1844816,562.83344,,1.9956262e+21,-1.0,847.4046203222113,1.0,312.89603,-848973.25,2.0,0.20232242,-1473056600000000.0
1.0,6222.419233083725,9.359704,322.2622,1811.0348,27471108.0,428.68036,,100.0,216,True,-87.16838,1488.7726,1005.6052,100.0,100,0.4189424,[-0.07   0.308 -0.36   0.006  0.005 -0.004 -0.354 -1.146 -0.032  0.  0.   ],4306.241,108.53,,21600,1108271.8,1.0,1,54.141922,-87.16838,9.359704,1855669,683.34314,,2445974800.0,-1.0,1005.6053103495515,1.0,311.496,-1141235.5,2.0,0.1470688,-1657750300.0
1.0,6258.039025306702,9.359876,321.51517,1766.5723,606520500.0,1969.3636,,100.0,217,True,-98.97328,1445.0571,1122.5515,100.0,100,0.4189424,[-0.072  0.31  -0.361 -0.01  -0.011  0.013 -0.366 -1.144 -0.032  0.  0.   ],13910.267,121.28,,21700,1343745.4,1.0,1,533.1542,-98.97328,9.359876,1867797,801.0364,,6.2104816e+26,-1.0,1122.551512140224,1.0,289.17743,-1375110.5,2.0,0.07575624,-7.816419e+17
1.0,6293.7165858745575,9.3597145,322.4467,2354.8645,10208853000.0,17108.865,,100.0,218,True,-106.169174,2032.4178,1111.3104,100.0,100,0.4189424,[-0.058  0.313 -0.363 -0.006 -0.008  0.038 -0.375 -1.14  -0.032  0.  0.   ],132977.53,120.91,,21800,1363846.8,1.0,1,4398.609,-106.169174,9.3597145,1879888,788.86383,,8.988605e+29,-1.0,1111.3104575737007,1.0,358.9371,-1419580.2,2.0,0.0374756,-5.2839705e+19
1.0,6325.740962982178,9.359964,303.26175,1971.0667,1766528300000.0,5275491.0,,100.0,219,True,-100.72766,1667.8049,1000.5962,100.0,100,0.4189424,[-0.04   0.305 -0.364  0.027  0.028  0.013 -0.372 -1.16  -0.026  0.  0.   ],52487060.0,108.61,,21900,1116704.6,1.0,1,686447.5,-100.72766,9.359964,1890749,697.33453,,4.9042256e+35,-1.0,1000.5962331970624,1.0,339.87042,-1155751.5,2.0,0.04970736,-2.7344515e+22
1.0,6361.252565383911,9.35998,378.83612,1984.541,93654376.0,426.23376,,100.0,220,True,-93.33179,1605.7048,1121.0702,100.0,100,0.4189424,[-0.053  0.304 -0.364 -0.014 -0.016  0.013 -0.377 -1.15  -0.023  0.  0.   ],4025.3584,121.58,,22000,1351420.9,1.0,1,73.77138,-93.33179,9.35998,1902907,742.2341,,33415283000.0,-1.0,1121.070240970384,1.0,307.6076,-1391003.5,2.0,0.028879913,-7329264000.0
1.0,6397.0748591423035,9.359933,332.41397,2341.622,70548200.0,348.37183,,100.0,221,True,-102.87283,2009.2081,1111.1998,100.0,100,0.4189424,[-0.067  0.304 -0.365 -0.008 -0.01   0.025 -0.398 -1.14  -0.019  0.  0.   ],3500.4421,120.35,,22100,1373343.2,1.0,1,39.67106,-102.87283,9.359933,1914942,778.786,,963331600.0,-1.0,1111.1998978776967,1.0,372.2607,-1428451.6,2.0,0.12768981,-1780972800.0
1.0,6433.117188453674,9.359889,359.38846,2056.5085,1532117400.0,4569.7656,,100.0,222,True,-94.728165,1697.1201,1128.2876,100.0,100,0.4189424,[-0.081  0.304 -0.365 -0.003 -0.005  0.023 -0.401 -1.14  -0.019  0.  0.   ],31921.424,122.06,,22200,1359379.2,1.0,1,1063.7206,-94.728165,9.359889,1927148,768.89923,,3.3349916e+28,-1.0,1128.2876264925421,1.0,293.84766,-1401884.8,2.0,0.11610867,-7.762307e+18
1.0,6470.804103851318,9.359926,302.64786,2021.0095,107476060.0,283.75027,,100.0,223,True,-97.7901,1718.3617,1168.6438,100.0,100,0.4189424,[-0.067  0.304 -0.365 -0.002 -0.004  0.042 -0.419 -1.128 -0.019  0.  0.   ],2302.8733,127.05,,22300,1478643.2,1.0,1,62.438965,-97.7901,9.359926,1939853,865.9959,,795425600000.0,-1.0,1168.6437082706645,1.0,336.0284,-1519694.0,2.0,0.10697084,-36719090000.0
1.0,6509.690167665482,9.359999,414.21228,1889.362,38343264.0,66.999695,,100.0,224,True,-95.12607,1475.1498,1196.6503,100.0,100,0.4189424,[-5.691e-02  3.053e-01 -3.659e-01  5.765e-04 -1.500e-03  5.280e-02 -4.191e-01 -1.128e+00 -1.866e-02  0.000e+00  0.000e+00],413.57285,130.1,,22400,1531776.1,1.0,1,19.12658,-95.12607,9.359999,1952863,782.4381,,20497104000000.0,-1.0,1196.6504170533738,1.0,315.91772,-1567653.0,2.0,0.042086437,-162465640000.0
1.0,6547.444696187973,9.3599415,385.28833,2608.5806,47072630.0,135.65616,,100.0,225,True,-108.77037,2223.2922,1126.0607,100.0,100,0.4189424,[-0.057  0.305 -0.367 -0.006 -0.008  0.048 -0.429 -1.109  0.002  0.  0.   ],1260.4656,122.36,,22500,1414036.8,1.0,1,31.954153,-108.77037,9.3599415,1965099,740.77234,,5574727700.0,-1.0,1126.060649806528,1.0,382.1311,-1482426.9,2.0,0.0403108,-5153330000.0
1.0,6584.988116025925,9.359979,378.91406,1870.8962,229023170.0,510.0706,,100.0,226,True,-92.86566,1491.9822,1156.7837,100.0,100,0.4189424,[-6.445e-02  3.053e-01 -3.673e-01 -4.456e-03 -6.673e-03  3.619e-02 -4.242e-01 -1.112e+00  8.227e-04  0.000e+00  0.000e+00],3333.8567,125.65,,22600,1430797.2,1.0,1,125.67588,-92.86566,9.359979,1977664,777.8697,,6199108000.0,-1.0,1156.7837117542183,1.0,304.38245,-1465976.2,2.0,0.0063384622,-2998810400.0
1.0,6624.056810379028,9.359916,285.42096,2069.3174,2141478100.0,12671.055,,100.0,227,True,-99.98018,1783.8965,1162.5189,100.0,100,0.4189424,[-0.074  0.306 -0.367 -0.003 -0.005  0.026 -0.418 -1.114  0.002  0.  0.   ],127280.73,125.88,,22700,1446374.4,1.0,1,1347.9135,-99.98018,9.359916,1990252,877.0979,,81587290000.0,-1.0,1162.5188796374728,1.0,308.09778,-1489411.0,2.0,0.029149974,-14434194000.0
1.0,6664.515681028366,9.359871,285.20142,2327.0332,214215890.0,684.32983,,100.0,228,True,-112.29237,2041.8318,1138.0122,100.0,100,0.4189424,[-8.276e-02  3.069e-01 -3.677e-01 -4.734e-04 -2.767e-03  1.418e-02 -4.155e-01 -1.112e+00  2.381e-03  0.000e+00  0.000e+00],6864.3125,123.05,,22800,1404057.1,1.0,1,103.07799,-112.29237,9.359871,2002557,852.8108,,3.9364506e+18,-1.0,1138.0122858410869,1.0,330.12924,-1458481.0,2.0,0.09225263,-107979380000000.0
1.0,6716.774728298187,9.359914,257.56854,2284.2383,417427520000.0,1761877.4,,100.0,229,True,-103.032745,2026.6697,1112.9105,100.0,100,0.4189424,[-0.078  0.308 -0.368 -0.016 -0.019  0.031 -0.427 -1.107  0.002  0.  0.   ],17629588.0,120.8,,22900,1358983.0,1.0,1,202137.77,-103.032745,9.359914,2014637,855.34204,,2.09445e+25,-1.0,1112.910565410709,1.0,347.00598,-1411423.5,2.0,0.08359038,-2.399943e+17
1.0,6754.955042362213,9.359856,406.24396,1842.4894,4719460.5,8.6826105,,100.0,230,True,-96.312775,1436.2454,1062.9341,100.0,100,0.4189424,[-0.086  0.31  -0.37  -0.016 -0.019  0.012 -0.411 -1.124  0.005  0.  0.   ],49.26815,114.94,,23000,1204877.6,1.0,1,4.557977,-96.312775,9.359856,2026131,656.69006,,46717856.0,-1.0,1062.9340695665971,1.0,273.95023,-1238996.5,2.0,0.22006673,-237922300.0
1.0,6798.825668811798,9.359977,350.12265,2086.8958,13245223.0,26.153217,,100.0,231,True,-93.01254,1736.7731,1137.826,100.0,100,0.4189424,[-0.075  0.311 -0.371 -0.012 -0.015  0.021 -0.411 -1.126  0.005  0.  0.   ],195.00806,123.22,,23100,1388357.5,1.0,1,9.110837,-93.01254,9.359977,2038453,787.70337,,199574780000.0,-1.0,1137.826045378246,1.0,306.12003,-1432128.4,2.0,0.14784954,-19567297000.0
1.0,6851.928785562515,9.359863,323.2145,2095.3232,467333060.0,1461.7478,,100.0,232,True,-97.61275,1772.1088,1143.6438,100.0,100,0.4189424,[-5.815e-02  3.097e-01 -3.743e-01 -2.153e-02 -2.589e-02  1.438e-02 -4.134e-01 -1.145e+00 -9.361e-05  0.000e+00  0.000e+00],12449.025,124.07,,23200,1436993.5,1.0,1,312.89743,-97.61275,9.359863,2050860,820.4292,,5.0061116e+19,-1.0,1143.643753311848,1.0,359.2667,-1481118.8,2.0,0.114900514,-312201800000000.0
1.0,6893.265563964844,9.35992,343.48224,1986.4883,95104930.0,390.75626,,100.0,233,True,-101.019745,1643.0061,1158.8793,100.0,100,0.4189424,[-4.046e-02  3.150e-01 -3.764e-01 -1.247e-02 -1.700e-02  2.294e-02 -3.969e-01 -1.156e+00  9.092e-04  0.000e+00  0.000e+00],3073.3086,125.78,,23300,1453906.8,1.0,1,67.16346,-101.019745,9.35992,2063438,815.3971,,15808784000.0,-1.0,1158.8793246943153,1.0,333.02466,-1493567.1,2.0,0.06795124,-5081694700.0
1.0,6936.71594285965,9.359941,370.87238,2067.1306,148284180000.0,459764.75,,100.0,234,True,-115.02652,1696.2583,1148.2351,100.0,100,0.4189424,[-0.052  0.315 -0.377 -0.008 -0.012  0.015 -0.4   -1.154  0.002  0.  0.   ],3945535.0,124.46,,23400,1414429.5,1.0,1,87471.1,-115.02652,9.359941,2075884,777.3627,,2.4323686e+35,-1.0,1148.2350836408423,1.0,309.81564,-1457375.2,2.0,0.1668505,-2.1180341e+22
1.0,6978.221903324127,9.359926,343.63242,2019.0063,12804403000000.0,55225500.0,,100.0,235,True,-92.92241,1675.3739,1071.0894,100.0,100,0.4189424,[-0.025  0.317 -0.382  0.029  0.025  0.01  -0.419 -1.155 -0.01   0.  0.   ],555066100.0,116.36,,23500,1258556.2,1.0,1,5582269.5,-92.92241,9.359926,2087520,727.457,,2.9370734e+35,-1.0,1071.089375842087,1.0,333.65237,-1299525.6,2.0,0.15255211,-2.2203179e+22
