WReturnMean,InitialReturnMean,MaxIW,ReturnMeanIW,StdWReturnMean,MeanEntropy,InitialReturnMax,Iteration,MeanIW,Epsilon,InitialReturnStd,EmpiricalD2Arithmetic,OptimizationReturnMean,EpisodesSoFar,ESSRenyiHarmonic,EmpiricalD2Harmonic,InitialReturnMin,OptimizationReturnMax,ESSRenyiArithmetic,OptimizationReturnMin,InitialBound,MinTargetPdf,VarianceInitializer,Penalization,DivergenceHarmonic,TimeElapsed,EpLenMean,MinIW,LearnableVariance,TimestepsSoFar,StdIW,Weights,Bound,Inner Iteration,MinBehavPdf,EpThisIter,ReturnStepMax,MeanD2-0,ReturnStepMaxmin,EpRewMean
24993936.0,4999.3936,17709.027,19321297000.0,,0.4189424,4999.663,891,773.0553,1e-07,0.13144653,1.0,0.2299121,44550,50.0,1.0,4999.1636,0.49951172,50.0,,-27034954.0,-232.41495,-1.0,True,765971860000.0,11836.550421237946,500.0,0.03451387,,19156604,2831.4526,[ 0.709  1.271 -4.605 -2.189],-1805571300000.0,1,-232.41495,50,10.0,1.0,10.0,4999.393506070939
24993014.0,4999.302,45239.53,63041696000.0,,0.4189424,4999.5737,892,2522.354,1e-07,0.14048015,1.0,0.29582033,44600,50.0,1.0,4999.006,0.5678711,50.0,,-27033960.0,-245.5742,-1.0,True,151095670000000.0,11847.833748817444,500.0,0.014813005,,19181604,8520.336,[ 0.714  1.325 -4.607 -2.076],-25149907000000.0,1,-245.5742,50,10.0,1.0,10.0,4999.301687675797
24992454.0,4999.245,237494.36,209423600000.0,,0.4189424,4999.5635,893,8379.714,1e-07,0.16137317,1.0,0.63826174,44650,50.0,1.0,4998.607,0.95654297,50.0,,-27033392.0,-249.29465,-1.0,True,4.7633324e+20,11859.45495891571,500.0,0.554008,,19206604,33760.492,[ 0.751  1.423 -4.587 -2.01 ],-4.4542646e+16,1,-249.29465,50,10.0,1.0,10.0,4999.245168286265
24493744.0,4902.1323,285425.72,177144280000.0,,0.4189424,4999.64,894,7087.1567,1e-07,680.3218,1.0,4762.252,44700,50.0,1.0,139.88068,4859.7593,50.0,,-26534742.0,-261.334,-1.0,True,231439580000000.0,11871.788783788681,490.3,0.25466618,,19231119,39895.51,[ 0.738  1.323 -4.593 -2.084],-31226363000000.0,1,-261.334,50,10.0,1.0,10.0,4902.1329021679
23405116.0,4717.835,129371.94,105870500000.0,,0.4189424,4999.4805,895,4236.3193,1e-07,1071.0502,1.0,4717.835,44750,50.0,1.0,,4999.4805,50.0,,-25445982.0,-249.43788,-1.0,True,3407055600000000.0,11882.248059034348,471.94,0.012400737,,19254716,18280.37,[ 0.728  1.414 -4.569 -2.003],-119228340000000.0,1,-249.43788,50,10.0,1.0,10.0,4717.835108009221
20840436.0,4277.5127,2105297.0,1587659300000.0,,0.4189424,4999.3857,896,63665.07,1e-07,1594.7787,1.0,4277.5127,44800,50.0,1.0,,4999.3857,50.0,,-22881222.0,-244.32881,-1.0,True,1.400259e+21,11892.144525766373,428.08,0.062262863,,19276120,303669.9,[ 0.862  1.385 -4.45  -1.832],-7.636615e+16,1,-244.32881,50,10.0,1.0,10.0,4277.512928756314
15900849.0,3593.5012,55015.75,69946360000.0,,0.4189424,4999.202,897,2923.2266,1e-07,1728.4672,1.0,3343.63,44850,50.0,1.0,249.87108,4749.331,50.0,,-17941478.0,-230.42297,-1.0,True,167339700000000.0,11901.854435920715,359.96,0.07244418,,19294118,10496.93,[ 0.827  1.471 -4.471 -1.752],-26466990000000.0,1,-230.42297,50,10.0,1.0,10.0,3593.501255935807
23432096.0,4757.897,7915056.0,5141216000000.0,,0.4189424,4999.4443,898,205824.0,1e-07,891.35425,1.0,4637.994,44900,50.0,1.0,119.90294,4879.5415,50.0,,-25472934.0,-255.18437,-1.0,True,1.7027282e+23,11913.653110265732,475.96,0.5740064,,19317916,1113577.9,[ 0.753  1.402 -4.526 -1.801],-8.4211836e+17,1,-255.18437,50,10.0,1.0,10.0,4757.897090461414
24991850.0,4999.185,307687.78,302679920000.0,,0.4189424,4999.498,899,12110.907,1e-07,0.1430336,1.0,0.40325195,44950,50.0,1.0,4998.7817,0.7163086,50.0,,-27032734.0,-246.11781,-1.0,True,4.0213937e+18,11926.15039896965,500.0,0.6047009,,19342916,50559.742,[ 0.755  1.31  -4.552 -1.882],-4092866500000000.0,1,-246.11781,50,10.0,1.0,10.0,4999.184981706948
24080514.0,4857.449,12401.815,18444866000.0,,0.4189424,4999.4814,900,738.45703,1e-07,696.9255,1.0,3687.667,45000,50.0,1.0,1169.782,3829.6995,50.0,,-26121382.0,-244.19281,-1.0,True,2.4274526e+18,11938.91040110588,485.86,0.62641454,,19367209,2070.0852,[ 0.76   1.217 -4.53  -1.962],-3179670900000000.0,1,-244.19281,50,10.0,1.0,10.0,4857.448804929363
24700140.0,4963.742,258136.22,455390460000.0,,0.4189424,4999.3643,901,18842.492,1e-07,247.7943,1.0,1734.5597,45050,50.0,1.0,3229.1826,1770.1816,50.0,,-26740916.0,-253.73273,-1.0,True,2.149168e+22,11951.449262619019,496.48,0.013307094,,19392033,51901.73,[ 0.77   1.306 -4.522 -1.876],-2.9917117e+17,1,-253.73273,50,10.0,1.0,10.0,4963.74241239847
21780118.0,4462.1816,41387220.0,23198295000000.0,,0.4189424,4999.401,902,928467.94,1e-07,1367.1344,1.0,4332.285,45100,50.0,1.0,129.89632,4869.5044,50.0,,-23820918.0,-242.80305,-1.0,True,2.301017e+19,11962.056787729263,446.46,0.010062517,,19414356,5797704.0,[ 0.774  1.401 -4.507 -1.796],-9812467000000000.0,1,-242.80305,50,10.0,1.0,10.0,4462.181519010581
24992236.0,4999.2236,61874.746,73993930000.0,,0.4189424,4999.5176,903,2961.175,1e-07,0.15932265,1.0,0.5442871,45150,50.0,1.0,4998.679,0.8383789,50.0,,-27033136.0,-248.16052,-1.0,True,1227750500000.0,11974.470412492752,500.0,0.02331978,,19439356,10926.027,[ 0.737  1.332 -4.546 -1.885],-2335332600000.0,1,-248.16052,50,10.0,1.0,10.0,4999.223486393758
24494320.0,4899.4326,227922.62,168608020000.0,,0.4189424,4999.5854,904,6746.223,1e-07,699.9189,1.0,4899.4326,45200,50.0,1.0,,4999.5854,50.0,,-26535276.0,-227.90204,-1.0,True,19671462000000.0,11987.804508686066,490.02,0.11556427,,19463857,33242.98,[ 0.533  1.347 -4.61  -2.013],-9220527000000.0,1,-227.90204,50,10.0,1.0,10.0,4899.432296547915
24494550.0,4899.6543,19435.914,25208592000.0,,0.4189424,4999.599,905,1008.5728,1e-07,698.5247,1.0,4889.6724,45250,50.0,1.0,9.982145,4989.617,50.0,,-26535516.0,-254.78668,-1.0,True,22975310000000.0,12000.730293273926,490.04,0.026131267,,19488359,2984.0806,[ 0.52   1.29  -4.617 -2.123],-9807835000000.0,1,-254.78668,50,10.0,1.0,10.0,4899.654445254492
24494068.0,4899.4067,685620.7,1161270400000.0,,0.4189424,4999.5723,906,46462.066,1e-07,699.9152,1.0,4899.4067,45300,50.0,1.0,,4999.5723,50.0,,-26535012.0,-250.2306,-1.0,True,1.5897024e+20,12012.058025360107,490.02,0.07149537,,19512860,147832.6,[ 0.521  1.361 -4.614 -2.02 ],-2.5733423e+16,1,-250.2306,50,10.0,1.0,10.0,4899.406840081198
24492364.0,4899.436,2385759.5,1840406200000.0,,0.4189424,4999.4937,907,73645.59,1e-07,698.4938,1.0,4889.456,45350,50.0,1.0,9.979685,4989.514,50.0,,-26533244.0,-246.6736,-1.0,True,4.10021e+20,12023.954514026642,490.04,0.06103391,,19537362,361946.12,[ 0.693  1.541 -4.624 -2.015],-4.132652e+16,1,-246.6736,50,10.0,1.0,10.0,4899.435822079503
24993382.0,4999.338,136373.22,129978170000.0,,0.4189424,4999.5903,908,5200.8433,1e-07,0.1375489,1.0,0.46896484,45400,50.0,1.0,4998.869,0.7211914,50.0,,-27034342.0,-252.55946,-1.0,True,2.2200753e+18,12036.26259970665,500.0,0.006606212,,19562362,20417.572,[ 0.685  1.454 -4.628 -2.103],-3041064500000000.0,1,-252.55946,50,10.0,1.0,10.0,4999.338088831439
24993918.0,4999.392,206237.95,143092420000.0,,0.4189424,4999.647,909,5725.3877,1e-07,0.1239145,1.0,0.29121095,45450,50.0,1.0,4999.1006,0.5463867,50.0,,-27034924.0,-239.90723,-1.0,True,85536490000000.0,12048.243388652802,500.0,0.02861824,,19587362,29254.176,[ 0.685  1.372 -4.633 -2.198],-19019040000000.0,1,-239.90723,50,10.0,1.0,10.0,4999.391791634372
24993964.0,4999.3965,77310.47,44226073000.0,,0.4189424,4999.6113,910,1769.4812,1e-07,0.11335335,1.0,0.3913379,45500,50.0,1.0,4999.005,0.6064453,50.0,,-27034940.0,-259.88028,-1.0,True,22125898000.0,12062.089776992798,500.0,0.09755573,,19612362,10810.705,[ 0.694  1.295 -4.633 -2.296],-347809000000.0,1,-259.88028,50,10.0,1.0,10.0,4999.396195255267
24494450.0,4902.5913,26350.162,32587969000.0,,0.4189424,4999.6255,911,1303.8276,1e-07,677.5324,1.0,4742.726,45550,50.0,1.0,159.86453,4839.7607,50.0,,-26535438.0,-237.30167,-1.0,True,57258075000000.0,12073.33635020256,490.34,0.047499906,,19636879,4545.974,[ 0.676  1.334 -4.613 -2.18 ],-15476158000000.0,1,-237.30167,50,10.0,1.0,10.0,4902.59109286916
23494498.0,4705.3545,4923277.0,2848605900000.0,,0.4189424,4999.591,912,113986.49,1e-07,1163.6727,1.0,4705.3545,45600,50.0,1.0,,4999.591,50.0,,-25535454.0,-252.08804,-1.0,True,2.8393162e+20,12085.818254709244,470.66,0.0625767,,19660412,690891.44,[ 0.708  1.427 -4.603 -2.104],-3.439269e+16,1,-252.08804,50,10.0,1.0,10.0,4705.354894474458
24992988.0,4999.299,10443.057,11686774000.0,,0.4189424,4999.499,913,467.61142,1e-07,0.12448035,1.0,0.47550783,45650,50.0,1.0,4998.823,0.67578125,50.0,,-27033872.0,-243.97287,-1.0,True,166828200000.0,12099.879877090454,500.0,0.029616026,,19685412,1577.0724,[ 1.164  1.815 -5.327 -2.445],-845256700000.0,1,-243.97287,50,10.0,1.0,10.0,4999.298692562528
24499056.0,4909.759,160554.56,117986470000.0,,0.4189424,4999.6523,914,4721.2827,1e-07,627.1532,1.0,4390.0723,45700,50.0,1.0,519.6867,4479.966,50.0,,-26540066.0,-242.25792,-1.0,True,3619382000000000.0,12109.824514389038,491.06,0.14320016,,19709965,23487.81,[ 1.234  1.738 -5.295 -2.506],-122904650000000.0,1,-242.25792,50,10.0,1.0,10.0,4909.759146057192
23993800.0,4799.5796,85946.54,96040300000.0,,0.4189424,4999.638,915,3842.6653,1e-07,978.6921,1.0,4799.5796,45750,50.0,1.0,,4999.638,50.0,,-26034796.0,-233.11615,-1.0,True,142829900000000.0,12122.88154387474,480.06,0.11076461,,19733968,15392.773,[ 1.227  1.65  -5.303 -2.595],-24487685000000.0,1,-233.11615,50,10.0,1.0,10.0,4799.5795358641735
24493624.0,4899.3623,999553.06,776453400000.0,,0.4189424,4999.6123,916,31066.143,1e-07,699.909,1.0,4899.3623,45800,50.0,1.0,,4999.6123,50.0,,-26534600.0,-245.0839,-1.0,True,7.262325e+17,12133.606340169907,490.02,0.040006254,,19758469,144913.69,[ 1.208  1.564 -5.311 -2.683],-1740038000000000.0,1,-245.0839,50,10.0,1.0,10.0,4899.362557902565
23602634.0,4746.4136,3442.0735,6470718500.0,,0.4189424,4999.5347,917,258.97375,1e-07,1036.4355,1.0,4746.4136,45850,50.0,1.0,,4999.5347,50.0,,-25643540.0,-239.99245,-1.0,True,1122553000000000.0,12145.771565914154,474.78,0.2317639,,19782208,625.71936,[ 1.323  1.584 -5.246 -2.894],-68384557000000.0,1,-239.99245,50,10.0,1.0,10.0,4746.413108345855
23177284.0,4743.385,641256.8,349328970000.0,,0.4189424,4999.506,918,13983.586,1e-07,823.15674,1.0,4113.8154,45900,50.0,1.0,629.5691,4369.9365,50.0,,-25218166.0,-242.50713,-1.0,True,7.797339e+16,12158.115121603012,474.54,0.02730855,,19805935,89706.555,[ 1.378  1.522 -5.23  -2.987],-570227100000000.0,1,-242.50713,50,10.0,1.0,10.0,4743.384715770828
20024596.0,4206.462,2788.412,4019991600.0,,0.4189424,4999.5195,919,190.98517,1e-07,1526.5238,1.0,4206.462,45950,50.0,1.0,,4999.5195,50.0,,-22065482.0,-238.92,-1.0,True,21620576000.0,12169.38834452629,421.08,0.026860569,,19826989,531.04315,[ 1.394  1.474 -5.211 -3.099],-304105160000.0,1,-238.92,50,10.0,1.0,10.0,4206.461988876403
23743818.0,4782.5127,12347690.0,15441970000000.0,,0.4189424,4999.668,920,618268.8,1e-07,933.48303,1.0,4772.532,46000,50.0,1.0,9.9798355,4989.688,50.0,,-25784834.0,-248.90039,-1.0,True,2.8564632e+30,12180.392158269882,478.4,0.3006579,,19850909,2376530.5,[ 1.321  1.502 -5.244 -3.008],-3.4494592e+21,1,-248.90039,50,10.0,1.0,10.0,4782.512556453343
22469958.0,4497.573,2704162.2,1438970200000.0,,0.4189424,4999.546,921,57602.035,1e-07,1497.2617,1.0,4497.573,46050,50.0,1.0,,4999.546,50.0,,-24510866.0,-257.46466,-1.0,True,7.4192505e+24,12192.480951786041,449.98,0.21569833,,19873408,378292.7,[ 1.313  1.519 -5.257 -3.257],-5.558987e+18,1,-257.46466,50,10.0,1.0,10.0,4497.573422812887
21520172.0,4439.97,647530.0,322282650000.0,,0.4189424,4999.546,922,13163.06,1e-07,1344.1858,1.0,4439.97,46100,50.0,1.0,,4999.546,50.0,,-23561080.0,-247.86053,-1.0,True,10448860000000.0,12205.69220161438,444.34,0.028929088,,19895625,90628.99,[ 1.27   1.421 -5.273 -3.318],-6919335000000.0,1,-247.86053,50,10.0,1.0,10.0,4439.970256573557
24989876.0,4998.9873,895884.2,688130100000.0,,0.4189424,4999.543,923,27546.006,1e-07,0.39318502,1.0,1.0069727,46150,50.0,1.0,4997.9805,1.5625,50.0,,-27030788.0,-242.40807,-1.0,True,9.873317e+21,12217.93690776825,500.0,0.72003126,,19920625,131756.61,[ 1.205  1.445 -5.298 -3.217],-2.0279068e+17,1,-242.40807,50,10.0,1.0,10.0,4998.987436140196
23393858.0,4768.0073,2274.5164,5211366400.0,,0.4189424,4999.4688,924,218.88872,1e-07,812.381,1.0,4238.39,46200,50.0,1.0,529.61707,4469.8516,50.0,,-25434708.0,-244.39462,-1.0,True,619311500000000.0,12230.759935855865,477.02,0.12310766,,19944476,504.23462,[ 1.201  1.322 -5.293 -3.241],-50792686000000.0,1,-244.39462,50,10.0,1.0,10.0,4768.00760727336
21952200.0,4507.9443,1460434.2,764445460000.0,,0.4189424,4999.4873,925,49573.445,1e-07,1276.9645,1.0,4258.1533,46250,50.0,1.0,249.7909,4749.6963,50.0,,-23993058.0,-243.18965,-1.0,True,1.8731774e+22,12243.690650701523,451.04,0.09313662,,19967028,222891.81,[ 1.115  1.254 -5.329 -3.29 ],-2.7931609e+17,1,-243.18965,50,10.0,1.0,10.0,4507.944515687203
24493352.0,4899.5347,31019360.0,20913674000000.0,,0.4189424,4999.6123,926,836825.25,1e-07,698.50793,1.0,4889.555,46300,50.0,1.0,9.979381,4989.633,50.0,,-26534320.0,-257.28568,-1.0,True,2.1240288e+26,12256.361404418945,490.04,0.5905128,,19991530,4377638.0,[ 0.881  1.299 -5.404 -3.3  ],-2.974456e+19,1,-257.28568,50,10.0,1.0,10.0,4899.534783504998
24991890.0,4999.1895,24793.756,29666861000.0,,0.4189424,4999.535,927,1187.1031,1e-07,0.24792023,1.0,0.7965137,46350,50.0,1.0,4998.3926,1.1425781,50.0,,-27032786.0,-255.73253,-1.0,True,9.140357e+18,12269.467929840088,500.0,0.06508933,,20016530,4087.3538,[ 0.792  1.297 -5.431 -3.533],-6170172000000000.0,1,-255.73253,50,10.0,1.0,10.0,4999.189087785443
24492732.0,4904.9,1967.0487,3819817000.0,,0.4189424,4999.6113,928,152.8586,1e-07,659.3098,1.0,4615.1685,46400,50.0,1.0,289.7314,4709.88,50.0,,-26533686.0,-248.50632,-1.0,True,10179111000.0,12280.226727962494,490.6,0.06472882,,20041060,343.9801,[ 0.792  1.175 -5.418 -3.557],-209731860000.0,1,-248.50632,50,10.0,1.0,10.0,4904.899832866538
24489284.0,4898.928,25331176.0,13273050000000.0,,0.4189424,4999.5176,929,531428.06,1e-07,699.847,1.0,4898.928,46450,50.0,1.0,,4999.5176,50.0,,-26530162.0,-244.69989,-1.0,True,2.7523998e+30,12292.016240119934,490.02,0.2718125,,20065561,3544837.8,[ 0.761  1.155 -5.416 -3.677],-3.385839e+21,1,-244.69989,50,10.0,1.0,10.0,4898.9281806646995
24991306.0,4999.1304,17250126.0,8676998000000.0,,0.4189424,4999.545,930,347219.0,1e-07,0.27664354,1.0,1.038164,46500,50.0,1.0,4998.0923,1.4526367,50.0,,-27032208.0,-245.66158,-1.0,True,5.6376543e+25,12306.257473230362,500.0,0.047967505,,20090561,2414719.0,[ 0.771  1.245 -5.41  -3.591],-1.5323741e+19,1,-245.66158,50,10.0,1.0,10.0,4999.130443760313
24411460.0,4901.8525,2929165.8,4603494500000.0,,0.4189424,4999.488,931,184255.06,1e-07,619.11365,1.0,4312.2344,46550,50.0,1.0,589.61804,4409.8696,50.0,,-26452314.0,-274.71216,-1.0,True,1.1816128e+29,12318.878927230835,490.34,0.77031493,,20115078,630125.6,[ 0.776  1.133 -5.413 -3.646],-7.015248e+20,1,-274.71216,50,10.0,1.0,10.0,4901.852430114157
22080626.0,4561.6406,67423.164,72142630000.0,,0.4189424,4999.504,932,3025.9453,1e-07,1127.8578,1.0,4221.926,46600,50.0,1.0,339.71497,4659.789,50.0,,-24121482.0,-238.24446,-1.0,True,1.0745678e+20,12331.546129226685,456.48,0.14668107,,20137902,10375.421,[ 0.762  1.03  -5.42  -3.715],-2.1155665e+16,1,-238.24446,50,10.0,1.0,10.0,4561.640615990486
24082880.0,4886.9033,3185.7302,6583605000.0,,0.4189424,4999.2974,933,276.7648,1e-07,448.3926,1.0,2627.8323,46650,50.0,1.0,2259.0708,2740.2266,50.0,,-26123576.0,-250.70074,-1.0,True,2810752800.0,12343.785183906555,488.92,0.12942979,,20162348,718.9599,[ 0.666  0.957 -5.453 -3.722],-114772740000.0,1,-250.70074,50,10.0,1.0,10.0,4886.903159422874
24522544.0,4925.303,31817.36,18990995000.0,,0.4189424,4999.4883,934,761.11383,1e-07,513.7412,1.0,3596.1865,46700,50.0,1.0,1329.117,3670.3713,50.0,,-26563398.0,-254.39046,-1.0,True,238691300000000.0,12356.044651985168,492.68,0.017652184,,20186982,4447.777,[ 0.708  0.962 -5.418 -3.609],-31548978000000.0,1,-254.39046,50,10.0,1.0,10.0,4925.303414665578
24990106.0,4999.0103,21638488.0,16103772000000.0,,0.4189424,4999.5527,935,644506.8,1e-07,0.3310144,1.0,1.05,46750,50.0,1.0,4997.9604,1.5922852,50.0,,-27031010.0,-238.45753,-1.0,True,4.1490066e+26,12368.888753175735,500.0,0.005038641,,20211982,3238667.0,[ 0.594  0.96  -5.449 -3.651],-4.157085e+19,1,-238.45753,50,10.0,1.0,10.0,4999.010438706566
23994338.0,4804.6846,19307438.0,10762763000000.0,,0.4189424,4999.5444,936,430685.4,1e-07,953.5962,1.0,4804.6846,46800,50.0,1.0,,4999.5444,50.0,,-26035238.0,-240.47894,-1.0,True,1.4698233e+27,12380.148730039597,480.58,0.09776136,,20236011,2705345.0,[ 0.575  1.046 -5.458 -3.562],-7.824342e+19,1,-240.47894,50,10.0,1.0,10.0,4804.684495567289
24493050.0,4899.5044,29676.959,36281080000.0,,0.4189424,4999.5625,937,1451.6188,1e-07,698.5033,1.0,4889.523,46850,50.0,1.0,9.981282,4989.581,50.0,,-26533966.0,-237.853,-1.0,True,8959781000000000.0,12391.54123544693,490.04,0.11468945,,20260513,4698.6997,[ 0.642  1.265 -5.451 -3.662],-193218470000000.0,1,-237.853,50,10.0,1.0,10.0,4899.504466122486
24991178.0,4999.1177,692750.56,780561100000.0,,0.4189424,4999.504,938,31238.93,1e-07,0.28128383,1.0,0.9580176,46900,50.0,1.0,4998.1597,1.3442383,50.0,,-27032044.0,-235.50792,-1.0,True,1.0946058e+29,12404.023571252823,500.0,0.030789215,,20285513,111411.42,[ 0.635  1.193 -5.45  -3.764],-6.7520724e+20,1,-235.50792,50,10.0,1.0,10.0,4999.117679687588
24493806.0,4899.58,9131.419,10982539000.0,,0.4189424,4999.591,939,439.44727,1e-07,698.5144,1.0,4889.601,46950,50.0,1.0,9.979078,4989.612,50.0,,-26534738.0,-260.00735,-1.0,True,518089540000.0,12414.555688142776,490.04,0.17630054,,20310015,1325.7352,[ 0.42   1.311 -5.489 -3.788],-1479995700000.0,1,-260.00735,50,10.0,1.0,10.0,4899.580135397919
24994256.0,4999.426,5394.3594,6904436700.0,,0.4189424,4999.6113,940,276.23694,1e-07,0.108851135,1.0,0.29737306,47000,50.0,1.0,4999.1284,0.48291016,50.0,,-27035216.0,-251.22382,-1.0,True,4526015500.0,12425.570371389389,500.0,0.32557517,,20335015,837.9715,[ 0.428  1.357 -5.476 -3.673],-144208970000.0,1,-251.22382,50,10.0,1.0,10.0,4999.425794047973
24993752.0,4999.3755,7074.325,12622516000.0,,0.4189424,4999.629,941,505.04843,1e-07,0.13810584,1.0,0.37430665,47050,50.0,1.0,4999.001,0.6279297,50.0,,-27034722.0,-250.65738,-1.0,True,13982899000000.0,12437.007135868073,500.0,0.025074268,,20360015,1221.5895,[ 0.479  1.31  -5.478 -3.777],-7644450400000.0,1,-250.65738,50,10.0,1.0,10.0,4999.37527246241
23493404.0,4699.5405,610380.8,345513200000.0,,0.4189424,4999.537,942,13825.921,1e-07,1186.4781,1.0,4699.5405,47100,50.0,1.0,,4999.537,50.0,,-25534292.0,-252.19095,-1.0,True,1.8177865e+16,12449.624627828598,470.08,0.09948591,,20383519,85391.914,[ 0.429  1.215 -5.488 -3.839],-275505600000000.0,1,-252.19095,50,10.0,1.0,10.0,4699.53989657757
24991974.0,4999.1973,73036936.0,54052855000000.0,,0.4189424,4999.5234,943,2163176.2,1e-07,0.21825014,1.0,0.5963574,47150,50.0,1.0,4998.601,0.9223633,50.0,,-27032852.0,-245.73106,-1.0,True,2.739932e+19,12461.205936193466,500.0,0.16673979,,20408519,11029656.0,[ 0.426  1.106 -5.48  -3.9  ],-1.0736764e+16,1,-245.73106,50,10.0,1.0,10.0,4999.19742478678
24993300.0,4999.33,2158.4692,2350838300.0,,0.4189424,4999.5654,944,94.06528,1e-07,0.14159958,1.0,0.38058594,47200,50.0,1.0,4998.949,0.61621094,50.0,,-27034212.0,-241.43936,-1.0,True,15327012000.0,12474.021631717682,500.0,0.13770583,,20433519,349.5735,[ 0.395  1.213 -5.492 -3.846],-255017300000.0,1,-241.43936,50,10.0,1.0,10.0,4999.3298716991485
24493928.0,4899.3926,30675754.0,55842620000000.0,,0.4189424,4999.587,945,2234277.8,1e-07,699.91327,1.0,4899.3926,47250,50.0,1.0,,4999.587,50.0,,-26534860.0,-254.78658,-1.0,True,5.916284e+27,12486.49424123764,490.02,0.41618833,,20458020,6994696.5,[ 0.347  1.328 -5.504 -3.838],-1.5698108e+20,1,-254.78658,50,10.0,1.0,10.0,4899.39284267622
24494256.0,4899.625,5565.4253,12347340000.0,,0.4189424,4999.6094,946,494.04868,1e-07,698.5207,1.0,4889.6445,47300,50.0,1.0,9.980194,4989.6294,50.0,,-26535214.0,-241.90608,-1.0,True,39751320000000.0,12498.390049219131,490.04,0.024042413,,20482522,1256.8767,[ 0.494  1.336 -5.486 -3.637],-12880087000000.0,1,-241.90608,50,10.0,1.0,10.0,4899.624875747236
24993318.0,4999.332,28553.12,40422950000.0,,0.4189424,4999.5366,947,1617.3977,1e-07,0.14189093,1.0,0.32018554,47350,50.0,1.0,4999.0117,0.52490234,50.0,,-27034214.0,-252.76952,-1.0,True,295299770000000.0,12510.042431592941,500.0,0.0016389553,,20507522,4389.0,[ 0.491  1.255 -5.484 -3.732],-35111202000000.0,1,-252.76952,50,10.0,1.0,10.0,4999.331869202551
24494096.0,4899.609,6265.0186,18446436000.0,,0.4189424,4999.594,948,738.07666,1e-07,698.51843,1.0,4889.6284,47400,50.0,1.0,9.980563,4989.614,50.0,,-26535040.0,-245.81425,-1.0,True,10067902000000.0,12522.925162315369,490.04,0.112983726,,20532024,1669.4291,[ 0.521  1.347 -5.462 -3.656],-6494245400000.0,1,-245.81425,50,10.0,1.0,10.0,4899.609032326615
23493788.0,4699.5786,821106.6,479646680000.0,,0.4189424,4999.5664,949,19192.826,1e-07,1186.4878,1.0,4699.5786,47450,50.0,1.0,,4999.5664,50.0,,-25534704.0,-254.2675,-1.0,True,530742530000000.0,12531.45526766777,470.08,0.046087686,,20555528,115034.64,[ 0.539  1.266 -5.462 -3.749],-47497310000000.0,1,-254.2675,50,10.0,1.0,10.0,4699.578328637354
24994140.0,4999.414,25172426.0,14101145000000.0,,0.4189424,4999.586,950,564206.25,1e-07,0.10945895,1.0,0.36288086,47500,50.0,1.0,4999.0513,0.53466797,50.0,,-27035078.0,-248.73903,-1.0,True,7.606445e+21,12542.603275060654,500.0,0.16486764,,20580528,3520077.0,[ 0.506  1.361 -5.471 -3.676],-1.7801136e+17,1,-248.73903,50,10.0,1.0,10.0,4999.414122149668
24994166.0,4999.417,94077.46,56426856000.0,,0.4189424,4999.6323,951,2257.643,1e-07,0.13095862,1.0,0.45081055,47550,50.0,1.0,4998.966,0.6665039,50.0,,-27035144.0,-238.699,-1.0,True,163059420000.0,12551.403132677078,500.0,0.03798134,,20605528,13175.723,[ 0.623  1.351 -5.423 -3.461],-880571600000.0,1,-238.699,50,10.0,1.0,10.0,4999.41661931652
24493812.0,4899.3813,7728.478,11615621000.0,,0.4189424,4999.573,952,464.78488,1e-07,699.9116,1.0,4899.3813,47600,50.0,1.0,,4999.573,50.0,,-26534738.0,-257.12415,-1.0,True,9925977000000.0,12560.693509578705,490.02,0.12427025,,20630029,1217.4015,[ 0.596  1.306 -5.428 -3.574],-6441555000000.0,1,-257.12415,50,10.0,1.0,10.0,4899.381317396636
24492130.0,4899.213,589.30084,1124896000.0,,0.4189424,4999.519,953,45.02892,1e-07,699.8876,1.0,4899.213,47650,50.0,1.0,,4999.519,50.0,,-26533006.0,-243.13364,-1.0,True,412870620.0,12569.765026807785,490.02,0.08720853,,20654530,102.60545,[ 0.63   1.202 -5.424 -3.634],-42593346000.0,1,-243.13364,50,10.0,1.0,10.0,4899.212891178049
23989954.0,4799.195,177978.23,153949930000.0,,0.4189424,4999.4434,954,6161.707,1e-07,978.6135,1.0,4799.195,47700,50.0,1.0,,4999.4434,50.0,,-26030766.0,-245.72223,-1.0,True,9.159783e+28,12579.22478890419,480.06,0.48513523,,20678533,26053.83,[ 0.719  1.118 -5.413 -3.659],-6.176469e+20,1,-245.72223,50,10.0,1.0,10.0,4799.194653950923
24490652.0,4904.504,97743540.0,51074304000000.0,,0.4189424,4999.3833,955,2044527.0,1e-07,660.67755,1.0,4624.742,47750,50.0,1.0,279.7616,4719.6216,50.0,,-26531410.0,-245.938,-1.0,True,4.420663e+26,12589.021107435226,490.58,0.020118862,,20703062,13683164.0,[ 0.666  1.014 -5.423 -3.702],-4.2907324e+19,1,-245.938,50,10.0,1.0,10.0,4904.503735810454
24992366.0,4999.2363,19055.338,15913394000.0,,0.4189424,4999.588,956,636.7268,1e-07,0.18835753,1.0,0.5582422,47800,50.0,1.0,4998.678,0.90966797,50.0,,-27033298.0,-241.40924,-1.0,True,11505705000000.0,12599.094265699387,500.0,0.06608207,,20728062,2742.8872,[ 0.459  0.973 -5.471 -3.577],-6938675400000.0,1,-241.40924,50,10.0,1.0,10.0,4999.236495846888
