EpLenMean,StdIW,MinBehavPdf,Penalization,MeanIW,DivergenceHarmonic,TimestepsSoFar,ESSRenyiArithmetic,MinTargetPdf,MinIW,OptimizationReturnMax,WReturnMean,TimeElapsed,InitialReturnMean,InitialReturnStd,MeanEntropy,MeanD2-0,Bound,InitialReturnMax,VarianceInitializer,ReturnMeanIW,Iteration,Epsilon,EmpiricalD2Arithmetic,EpisodesSoFar,ESSRenyiHarmonic,InitialReturnMin,StdWReturnMean,MaxIW,OptimizationReturnMin,EpThisIter,OptimizationReturnMean,InitialBound,EmpiricalD2Harmonic,EpRewMean,ReturnStepMax,Inner Iteration,Weights,LearnableVariance,ReturnStepMaxmin
340.56,17307.902,-235.08148,True,4179.1436,7.0925284e+20,13379036,50.0,-235.08148,0.5056167,4549.8286,13185260.0,33103.36966872215,3396.445,1284.2988,0.4189424,1.0,-5.4352717e+16,4999.5728,-1.0,68817350000.0,621,1.0,1.0,31050,50.0,449.74426,,119241.22,,50,2946.7007,-15226176.0,1.0,3396.4447010668996,10.0,1,[ 0.196  0.179 -4.251 -2.798],,10.0
476.62,97299.72,-239.39987,True,24674.967,7.655593e+19,13402867,50.0,-239.39987,0.13162458,3910.0366,23275544.0,33153.79433774948,4764.0977,760.86926,0.4189424,1.0,-1.7857572e+16,4999.583,-1.0,455201900000.0,622,1.0,1.0,31100,50.0,1089.5463,,604006.56,,50,3674.5505,-25316480.0,1.0,4764.097317248278,10.0,1,[ 0.183  0.24  -4.254 -2.792],,10.0
500.0,895.3602,-254.59325,True,154.86324,3518544600.0,13427867,50.0,-254.59325,0.12212353,1.2158203,24992638.0,33210.10607600212,4999.264,0.26342896,0.4189424,1.0,-124931480000.0,4999.6055,-1.0,3869612000.0,623,1.0,1.0,31150,50.0,4998.3896,,6404.983,,50,0.87412107,-27033594.0,1.0,4999.263759646219,10.0,1,[ 0.15   0.284 -4.257 -2.763],,10.0
490.02,1861585.9,-244.18793,True,429212.44,3.868036e+26,13452368,50.0,-244.18793,0.030249035,4999.638,24493762.0,33261.07250094414,4899.3765,699.9109,0.4189424,1.0,-4.0139955e+19,4999.638,-1.0,10726348000000.0,624,1.0,1.0,31200,50.0,,,11072113.0,,50,4899.3765,-26534744.0,1.0,4899.37621030053,10.0,1,[ 0.157  0.339 -4.253 -2.734],,10.0
500.0,218961.11,-246.31235,True,40351.94,5.3793643e+20,13477368,50.0,-246.31235,0.08361462,0.6118164,24994366.0,33314.10627245903,4999.4365,0.124995075,0.4189424,1.0,-4.7337575e+16,4999.6367,-1.0,1008533000000.0,625,1.0,1.0,31250,50.0,4999.025,,1497990.4,,50,0.41154298,-27035352.0,1.0,4999.436409430367,10.0,1,[ 0.136  0.458 -4.259 -2.706],,10.0
500.0,69.33053,-241.27708,True,21.0759,10918915000.0,13502368,50.0,-241.27708,0.21971779,0.61279297,24993700.0,33366.823370456696,4999.37,0.12899321,0.4189424,1.0,-213789870000.0,4999.606,-1.0,526772380.0,626,1.0,1.0,31300,50.0,4998.993,,483.18005,,50,0.37708008,-27034664.0,1.0,4999.370245017497,10.0,1,[ 0.243  0.513 -4.238 -2.678],,10.0
493.44,19081402.0,-242.61194,True,2789542.5,6.0981195e+26,13527040,50.0,-242.61194,0.12625805,3290.4128,24548638.0,33417.079645872116,4933.2046,460.57544,0.4189424,1.0,-5.039899e+19,4999.591,-1.0,69670450000000.0,627,1.0,1.0,31350,50.0,1709.178,,136330260.0,,50,3224.0269,-26589590.0,1.0,4933.204727648254,10.0,1,[ 0.35   0.461 -4.24  -2.639],,10.0
490.02,10713778.0,-241.89119,True,1568526.9,1.0828936e+20,13551541,50.0,-241.89119,0.13470484,4999.581,24492442.0,33470.2773206234,4899.244,699.892,0.4189424,1.0,-2.1277242e+16,4999.581,-1.0,39199265000000.0,628,1.0,1.0,31400,50.0,,,76551390.0,,50,4899.244,-26533378.0,1.0,4899.244054834476,10.0,1,[ 0.242  0.41  -4.252 -2.675],,10.0
500.0,269.18243,-239.99529,True,90.78007,239836100.0,13576541,50.0,-239.99529,0.053952716,0.7080078,24993770.0,33528.64232134819,4999.377,0.12822711,0.4189424,1.0,-33876849000.0,4999.686,-1.0,2268839400.0,629,1.0,1.0,31450,50.0,4998.978,,1685.7953,,50,0.3988867,-27034800.0,1.0,4999.376867886617,10.0,1,[ 0.268  0.488 -4.24  -2.581],,10.0
490.04,634.97943,-241.30777,True,245.07965,284134000000.0,13601043,50.0,-241.30777,0.35878772,4989.6714,24495132.0,33581.63297986984,4899.7124,698.53296,0.4189424,1.0,-1094041900000.0,4999.653,-1.0,6125216300.0,630,1.0,1.0,31500,50.0,9.981634,,3207.876,,50,4889.731,-26536134.0,1.0,4899.712609086609,10.0,1,[ 0.172  0.506 -4.25  -2.504],,10.0
490.04,5392.686,-240.49693,True,1243.8558,205645840000.0,13625545,50.0,-240.49693,0.0738392,4989.696,24494906.0,33637.30995631218,4899.69,698.52997,0.4189424,1.0,-956636300000.0,4999.676,-1.0,31090260000.0,631,1.0,1.0,31550,50.0,9.980044,,29885.082,,50,4889.7095,-26535926.0,1.0,4899.689929838563,10.0,1,[ 0.159  0.434 -4.247 -2.605],,10.0
490.04,8658.62,-245.00471,True,2339.8428,2.8145104e+25,13650047,50.0,-245.00471,0.7279854,4989.6787,24492518.0,33686.82036399841,4899.451,698.49585,0.4189424,1.0,-1.082771e+19,4999.659,-1.0,58480090000.0,632,1.0,1.0,31600,50.0,9.980654,,59044.902,,50,4889.4707,-26533524.0,1.0,4899.451179145838,10.0,1,[ 0.277  0.434 -4.272 -2.639],,10.0
372.72,34404.387,-237.82593,True,7184.0527,64706490000000.0,13668683,50.0,-237.82593,0.10416811,4150.063,15954356.0,33721.243331193924,3720.2488,1453.9961,0.4189424,1.0,-16553365000000.0,4999.5674,-1.0,136390060000.0,633,1.0,1.0,31650,50.0,849.5045,,210183.72,,50,2870.7444,-17995274.0,1.0,3720.248910638656,10.0,1,[ 0.341  0.349 -4.278 -2.703],,10.0
450.92,3609269.0,-238.33284,True,568142.4,1.7157122e+32,13691229,50.0,-238.33284,0.21192695,4999.6143,21846924.0,33761.958835840225,4506.2686,1241.1576,0.4189424,1.0,-2.6733115e+22,4999.6143,-1.0,10611416000000.0,634,1.0,1.0,31700,50.0,,,25799274.0,,50,4506.2686,-23887886.0,1.0,4506.268314588614,10.0,1,[ 0.359  0.407 -4.284 -2.717],,10.0
500.0,10358.221,-249.18475,True,3595.0579,7.700266e+23,13716229,50.0,-249.18475,0.010477422,0.96777344,24993084.0,33811.88438940048,4999.3086,0.20078737,0.4189424,1.0,-1.7909362e+18,4999.6133,-1.0,89847520000.0,635,1.0,1.0,31750,50.0,4998.6455,,55521.742,,50,0.6629004,-27034050.0,1.0,4999.3084424797125,10.0,1,[ 0.241  0.438 -4.304 -2.734],,10.0
500.0,33.35341,-247.98656,True,16.192163,1009937300.0,13741229,50.0,-247.98656,0.0024168286,1.5795898,24991424.0,33859.34211206436,4999.1426,0.33967006,0.4189424,1.0,-65264230000.0,4999.611,-1.0,404675550.0,636,1.0,1.0,31800,50.0,4998.0312,,201.20439,,50,1.111211,-27032388.0,1.0,4999.14249095085,10.0,1,[ 0.206  0.345 -4.306 -2.81 ],,10.0
495.4,150.14961,-245.64551,True,49.97756,564541100000.0,13765999,50.0,-245.64551,0.029843753,2310.339,24632580.0,33912.44580101967,4952.578,323.34433,0.4189424,1.0,-1534654400000.0,4999.51,-1.0,1248818000.0,637,1.0,1.0,31850,50.0,2689.1707,,906.12164,,50,2263.4072,-26673460.0,1.0,4952.578076195545,10.0,1,[ 0.266  0.359 -4.297 -2.805],,10.0
454.12,2629.0203,-247.7157,True,643.9905,760553800000.0,13788705,50.0,-247.7157,0.13191813,4999.4805,21723328.0,33960.64249968529,4537.2114,1066.321,0.4189424,1.0,-1794009600000.0,4999.4805,-1.0,14218297000.0,638,1.0,1.0,31900,50.0,,,18171.082,,50,4537.2114,-23764182.0,1.0,4537.211660260751,10.0,1,[ 0.327  0.367 -4.289 -2.804],,10.0
500.0,476.28088,-238.59793,True,100.152664,2543035400.0,13813705,50.0,-238.59793,0.053325776,1.5385742,24990154.0,34014.1099960804,4999.015,0.36355746,0.4189424,1.0,-105422045000.0,4999.5884,-1.0,2502209500.0,639,1.0,1.0,31950,50.0,4998.05,,3386.0215,,50,0.9655762,-27031096.0,1.0,4999.015399752433,10.0,1,[ 0.293  0.414 -4.294 -2.781],,10.0
500.0,1047.7605,-232.98279,True,596.20984,4.2341194e+25,13838705,50.0,-232.98279,0.028451916,1.3217773,24991078.0,34072.10764622688,4999.108,0.28466806,0.4189424,1.0,-1.3280373e+19,4999.622,-1.0,14899174000.0,640,1.0,1.0,32000,50.0,4998.3003,,4071.5034,,50,0.80774415,-27032052.0,1.0,4999.108058648075,10.0,1,[ 0.3    0.473 -4.295 -2.761],,10.0
387.46,566.3792,-249.22511,True,193.01271,67457500000000.0,13858078,50.0,-249.22511,0.040913753,4120.0854,16785694.0,34111.62590813637,3867.5356,1351.9841,0.4189424,1.0,-16765749000000.0,4999.46,-1.0,4141195000.0,641,1.0,1.0,32050,50.0,879.3746,,3255.5103,,50,2988.1611,-18826524.0,1.0,3867.5357250095417,10.0,1,[ 0.364  0.39  -4.288 -2.829],,10.0
354.54,598.4481,-230.26645,True,117.488976,8188027000000.0,13875805,50.0,-230.26645,0.023265757,4569.398,14572925.0,34155.29311418533,3536.9612,1436.2561,0.4189424,1.0,-5841402000000.0,4999.088,-1.0,2575844600.0,642,1.0,1.0,32100,50.0,429.69012,,4285.6914,,50,3107.271,-16613450.0,1.0,3536.961176616992,10.0,1,[ 0.335  0.349 -4.294 -2.866],,10.0
483.68,294.4789,-236.97289,True,74.00363,44096110000.0,13899989,50.0,-236.97289,0.016479777,3690.319,23887696.0,34206.83174276352,4834.7207,716.3607,0.4189424,1.0,-430400540000.0,4999.504,-1.0,1843795600.0,643,1.0,1.0,32150,50.0,1309.1848,,2074.133,,50,3525.5356,-25928566.0,1.0,4834.720529160179,10.0,1,[ 0.283  0.382 -4.299 -2.856],,10.0
473.16,822.3678,-244.3204,True,227.0524,78047986000.0,13923647,50.0,-244.3204,0.0946553,4989.5566,23254436.0,34257.74538779259,4729.186,942.9922,0.4189424,1.0,-575278550000.0,4999.5366,-1.0,5121245000.0,644,1.0,1.0,32200,50.0,9.979797,,4732.1157,,50,4719.206,-25295336.0,1.0,4729.186218361416,10.0,1,[ 0.335  0.41  -4.296 -2.837],,10.0
500.0,8040.676,-245.98195,True,2609.8652,2.8564795e+18,13948647,50.0,-245.98195,0.32255882,1.1376953,24991622.0,34314.16986203194,4999.162,0.3000459,0.4189424,1.0,-3449461400000000.0,4999.615,-1.0,65215713000.0,645,1.0,1.0,32250,50.0,4998.4775,,53900.63,,50,0.6845801,-27032590.0,1.0,4999.162142332592,10.0,1,[ 0.308  0.464 -4.301 -2.822],,10.0
500.0,2143509.8,-258.65894,True,316787.8,3.709798e+25,13973647,50.0,-258.65894,0.056671526,1.3242188,24991488.0,34362.517755270004,4999.149,0.31526083,0.4189424,1.0,-1.2430993e+19,4999.632,-1.0,7917210000000.0,646,1.0,1.0,32300,50.0,4998.3076,,15318720.0,,50,0.84126955,-27032470.0,1.0,4999.148870594167,10.0,1,[ 0.354  0.522 -4.309 -2.721],,10.0
489.52,395.22623,-245.3502,True,99.88129,39154233000.0,13998123,50.0,-245.3502,0.03204309,2260.8496,24110544.0,34414.23386144638,4893.1636,409.25937,0.4189424,1.0,-405679540000.0,4999.487,-1.0,1853253600.0,647,1.0,1.0,32350,50.0,2738.6372,,2780.2546,,50,2154.5264,-26151404.0,1.0,4893.163675662751,10.0,1,[ 0.338  0.434 -4.314 -2.808],,10.0
497.32,33.745377,-238.92845,True,13.20805,91910150.0,14022989,50.0,-238.92845,0.04133922,1351.1912,24756092.0,34473.26147055626,4971.9546,189.09149,0.4189424,1.0,-19895511000.0,4999.509,-1.0,330019260.0,648,1.0,1.0,32400,50.0,3648.3176,,237.64172,,50,1323.6372,-26796974.0,1.0,4971.95480700273,10.0,1,[ 0.341  0.496 -4.312 -2.817],,10.0
479.68,279.1954,-247.30495,True,80.05909,28038700000.0,14046973,50.0,-247.30495,0.04758841,4170.0205,23613830.0,34538.21036982536,4794.6914,790.41895,0.4189424,1.0,-343724000000.0,4999.538,-1.0,1986167300.0,649,1.0,1.0,32450,50.0,829.51776,,1338.7114,,50,3965.174,-25654730.0,1.0,4794.691585045476,10.0,1,[ 0.37   0.448 -4.307 -2.844],,10.0
417.92,1169.8202,-247.87663,True,268.80695,1910654500000.0,14067869,50.0,-247.87663,0.0344644,4989.409,19255794.0,34587.728384017944,4174.6567,1352.0482,0.4189424,1.0,-2826442400000.0,4999.39,-1.0,5595368000.0,650,1.0,1.0,32500,50.0,9.981008,,8236.971,,50,4164.676,-21296572.0,1.0,4174.656705197278,10.0,1,[ 0.343  0.402 -4.312 -2.877],,10.0
482.04,6031793.0,-259.516,True,866091.94,1.9006333e+29,14091971,50.0,-259.516,0.11394635,3720.4956,23749746.0,34643.12918615341,4818.747,727.61646,0.4189424,1.0,-8.8974015e+20,4999.5376,-1.0,21612926000000.0,651,1.0,1.0,32550,50.0,1279.0419,,43088468.0,,50,3539.7046,-25790644.0,1.0,4818.7469234400305,10.0,1,[ 0.33   0.456 -4.316 -2.85 ],,10.0
500.0,57180.562,-239.14151,True,10927.941,3.3515408e+16,14116971,50.0,-239.14151,0.016275857,0.77246094,24993190.0,34696.69165658951,4999.319,0.17227635,0.4189424,1.0,-373911130000000.0,4999.623,-1.0,273076650000.0,652,1.0,1.0,32600,50.0,4998.8506,,399041.22,,50,0.4682129,-27034164.0,1.0,4999.318805503909,10.0,1,[ 0.213  0.43  -4.332 -2.819],,10.0
500.0,27513.488,-257.5661,True,7408.4355,1.6890788e+16,14141971,50.0,-257.5661,0.15417616,0.41552734,24994690.0,34749.98254990578,4999.469,0.09742683,0.4189424,1.0,-265437150000000.0,4999.6504,-1.0,185164760000.0,653,1.0,1.0,32650,50.0,4999.235,,149147.22,,50,0.23429687,-27035686.0,1.0,4999.469149302322,10.0,1,[ 0.094  0.404 -4.338 -2.789],,10.0
500.0,5.513229,-242.94916,True,4.4731836,152315120.0,14166971,50.0,-242.94916,0.041045062,0.4560547,24995200.0,34805.920405864716,4999.5205,0.08493694,0.4189424,1.0,-25300660000.0,4999.669,-1.0,111805870.0,654,1.0,1.0,32700,50.0,4999.213,,28.760668,,50,0.3071582,-27036210.0,1.0,4999.520051749741,10.0,1,[ 0.064  0.52  -4.332 -2.754],,10.0
500.0,133720.97,-254.73743,True,22786.902,2.3257151e+26,14191971,50.0,-254.73743,0.20108975,0.29296875,24995386.0,34864.50406336784,4999.5386,0.070235044,0.4189424,1.0,-3.1125448e+19,4999.672,-1.0,569532800000.0,655,1.0,1.0,32750,50.0,4999.379,,940054.0,,50,0.15983398,-27036398.0,1.0,4999.538672826354,10.0,1,[ 0.011  0.552 -4.333 -2.746],,10.0
490.04,892.9599,-255.5753,True,384.4934,584851000000000.0,14216473,50.0,-255.5753,0.22685154,4989.691,24495256.0,34915.61788439751,4899.725,698.53485,0.4189424,1.0,-49367885000000.0,4999.672,-1.0,9609820000.0,656,1.0,1.0,32800,50.0,9.98084,,4361.8247,,50,4889.744,-26536268.0,1.0,4899.7249688569,10.0,1,[ 0.07   0.536 -4.331 -2.757],,10.0
500.0,10539.6455,-260.3808,True,2063.2192,81377770000000.0,14241473,50.0,-260.3808,0.0063347397,0.46972656,24994372.0,34967.85167860985,4999.437,0.112684794,0.4189424,1.0,-18462949000000.0,4999.6494,-1.0,51567215000.0,657,1.0,1.0,32850,50.0,4999.1797,,73422.05,,50,0.2574121,-27035366.0,1.0,4999.437113072971,10.0,1,[ 0.12   0.468 -4.327 -2.849],,10.0
500.0,3438.034,-242.40222,True,896.3409,25548374000000.0,14266473,50.0,-242.40222,0.28099757,0.41796875,24994678.0,35023.970360040665,4999.468,0.110224254,0.4189424,1.0,-10338437000000.0,4999.6357,-1.0,22403508000.0,658,1.0,1.0,32900,50.0,4999.218,,23612.205,,50,0.25024414,-27035662.0,1.0,4999.468022900356,10.0,1,[ 0.18   0.522 -4.322 -2.753],,10.0
500.0,101956.266,-239.74118,True,33369.6,1.678112e+30,14291473,50.0,-239.74118,0.25157732,0.484375,24994728.0,35073.577818870544,4999.4727,0.114917174,0.4189424,1.0,-2.643885e+21,4999.641,-1.0,834024830000.0,659,1.0,1.0,32950,50.0,4999.1567,,603969.7,,50,0.31601563,-27035720.0,1.0,4999.472720093804,10.0,1,[ 0.217  0.61  -4.323 -2.672],,10.0
500.0,77365.73,-250.0648,True,11520.381,2.2417075e+22,14316473,50.0,-250.0648,0.083428554,0.2890625,24995370.0,35128.03029203415,4999.537,0.07449031,0.4189424,1.0,-3.0557878e+17,4999.6484,-1.0,287944080000.0,660,1.0,1.0,33000,50.0,4999.3594,,553000.4,,50,0.17764649,-27036364.0,1.0,4999.537023855138,10.0,1,[ 0.033  0.645 -4.352 -2.835],,10.0
500.0,500147.28,-251.12384,True,100510.27,1.285301e+18,14341473,50.0,-251.12384,0.009139685,0.49414062,24994870.0,35190.050651311874,4999.4873,0.09598526,0.4189424,1.0,-2316345700000000.0,4999.6274,-1.0,2512158500000.0,661,1.0,1.0,33050,50.0,4999.1333,,3150314.0,,50,0.3536914,-27035848.0,1.0,4999.486983958064,10.0,1,[ 0.08   0.572 -4.348 -2.925],,10.0
490.02,3480.3276,-232.12137,True,631.9285,681481860000.0,14365974,50.0,-232.12137,0.04498848,4999.624,24495100.0,35244.54187464714,4899.51,699.93,0.4189424,1.0,-1700625600000.0,4999.624,-1.0,15795052000.0,662,1.0,1.0,33100,50.0,,,24930.328,,50,4899.51,-26536072.0,1.0,4899.5100679545285,10.0,1,[ 0.135  0.659 -4.347 -2.854],,10.0
500.0,44466.48,-246.77711,True,11329.65,2.082462e+17,14390974,50.0,-246.77711,0.13435999,0.43164062,24994878.0,35300.90727233887,4999.4873,0.092050195,0.4189424,1.0,-931643600000000.0,4999.625,-1.0,283181000000.0,663,1.0,1.0,33150,50.0,4999.1934,,214682.72,,50,0.29430664,-27035854.0,1.0,4999.487658863654,10.0,1,[ 0.076  0.572 -4.356 -2.92 ],,10.0
490.04,60970.953,-238.60701,True,11563.605,8.334292e+17,14415476,50.0,-238.60701,0.1566997,4989.6006,24494138.0,35357.555711746216,4899.6133,698.51886,0.4189424,1.0,-1863474100000000.0,4999.5815,-1.0,289006600000.0,664,1.0,1.0,33200,50.0,9.980809,,425997.47,,50,4889.6323,-26535072.0,1.0,4899.613233889481,10.0,1,[ 0.136  0.488 -4.332 -2.986],,10.0
500.0,1619.9415,-243.58032,True,312.76846,3020838400000.0,14440476,50.0,-243.58032,0.020542614,0.7504883,24993760.0,35418.178178310394,4999.3755,0.15959369,0.4189424,1.0,-3555130600000.0,4999.6636,-1.0,7816173600.0,665,1.0,1.0,33250,50.0,4998.913,,11570.704,,50,0.46283203,-27034764.0,1.0,4999.375927277669,10.0,1,[ 0.22   0.574 -4.337 -2.956],,10.0
490.04,21817.93,-237.4296,True,5569.1465,1.3946354e+23,14464978,50.0,-237.4296,0.0063803336,4989.628,24492180.0,35467.52621841431,4899.417,698.49115,0.4189424,1.0,-7.621783e+17,4999.6074,-1.0,139150440000.0,666,1.0,1.0,33300,50.0,9.979315,,139050.2,,50,4889.4375,-26533138.0,1.0,4899.417139288594,10.0,1,[ 0.333  0.625 -4.321 -2.951],,10.0
500.0,141277.58,-258.1717,True,28017.72,2.529748e+26,14489978,50.0,-258.1717,0.20218508,0.90234375,24991824.0,35519.84033560753,4999.1826,0.25067136,0.4189424,1.0,-3.2460684e+19,4999.5664,-1.0,700161700000.0,667,1.0,1.0,33350,50.0,4998.664,,1005918.0,,50,0.5183008,-27032750.0,1.0,4999.182399493762,10.0,1,[ 0.264  0.538 -4.333 -3.007],,10.0
490.02,15680648.0,-243.95757,True,3342619.0,2.585122e+31,14514479,50.0,-243.95757,0.029894795,4999.5737,24489794.0,35578.082887887955,4898.979,699.8543,0.4189424,1.0,-1.0376738e+22,4999.5737,-1.0,83499560000000.0,668,1.0,1.0,33400,50.0,,,105264290.0,,50,4898.979,-26530724.0,1.0,4898.979249987212,10.0,1,[ 0.246  0.42  -4.334 -3.044],,10.0
490.04,62198.86,-270.13666,True,13106.12,4.3117803e+28,14538981,50.0,-270.13666,0.14549963,4989.57,24492848.0,35637.60592532158,4899.484,698.5007,0.4189424,1.0,-4.2378394e+20,4999.55,-1.0,327525830000.0,669,1.0,1.0,33450,50.0,9.980196,,437900.1,,50,4889.5044,-26533754.0,1.0,4899.484456455448,10.0,1,[ 0.24   0.495 -4.342 -2.945],,10.0
500.0,6308766.5,-240.83672,True,1313555.6,7.566885e+27,14563981,50.0,-240.83672,0.15464267,1.1196289,24991136.0,35698.65077495575,4999.1133,0.26523557,0.4189424,1.0,-1.7752984e+20,4999.53,-1.0,32819374000000.0,670,1.0,1.0,33500,50.0,4998.41,,40837690.0,,50,0.70345706,-27032026.0,1.0,4999.113611965674,10.0,1,[ 0.208  0.386 -4.342 -2.996],,10.0
500.0,15888.727,-247.5943,True,3651.5857,4.8071765e+17,14588981,50.0,-247.5943,0.0045320727,0.7373047,24993138.0,35757.75609445572,4999.314,0.16828474,0.4189424,1.0,-1415105600000000.0,4999.548,-1.0,91266320000.0,671,1.0,1.0,33550,50.0,4998.8105,,105516.21,,50,0.503291,-27034050.0,1.0,4999.313837993137,10.0,1,[ 0.209  0.468 -4.349 -2.902],,10.0
500.0,411.09088,-237.73216,True,123.15042,268915100.0,14613981,50.0,-237.73216,0.040897522,1.4223633,24990530.0,35810.8052175045,4999.053,0.34846026,0.4189424,1.0,-36544980000.0,4999.582,-1.0,3077010200.0,672,1.0,1.0,33600,50.0,4998.1597,,2601.625,,50,0.89326173,-27031466.0,1.0,4999.052922407008,10.0,1,[ 0.224  0.394 -4.361 -3.002],,10.0
500.0,1852.5118,-241.26721,True,805.7779,1.1941725e+17,14638981,50.0,-241.26721,0.7163491,0.84716797,24992990.0,35870.33808374405,4999.299,0.22234868,0.4189424,1.0,-705286240000000.0,4999.569,-1.0,20138416000.0,673,1.0,1.0,33650,50.0,4998.7217,,11040.843,,50,0.5772656,-27033910.0,1.0,4999.298914121014,10.0,1,[ 0.193  0.44  -4.363 -2.971],,10.0
497.56,9743.538,-243.10886,True,1939.0635,4250582600000.0,14663859,50.0,-243.10886,0.009271156,1230.9829,24774208.0,35924.07679891586,4974.388,172.26149,0.4189424,1.0,-4256063000000.0,4999.543,-1.0,48416633000.0,674,1.0,1.0,33700,50.0,3768.56,,61592.156,,50,1205.8278,-26815112.0,1.0,4974.387841823727,10.0,1,[ 0.214  0.378 -4.348 -3.077],,10.0
491.9,475730.88,-249.63019,True,112863.95,4.510771e+31,14688454,50.0,-249.63019,0.042570844,4060.0596,24509210.0,35981.14612364769,4917.9453,568.3502,0.4189424,1.0,-1.3706995e+22,4999.5537,-1.0,2820293300000.0,675,1.0,1.0,33750,50.0,939.494,,3161100.2,,50,3978.4517,-26550120.0,1.0,4917.945418918561,10.0,1,[ 0.231  0.426 -4.345 -3.041],,10.0
500.0,38608.746,-245.21344,True,5860.9155,6507121300000000.0,14713454,50.0,-245.21344,0.07020674,0.9609375,24992116.0,36030.32583403587,4999.212,0.22637059,0.4189424,1.0,-164780310000000.0,4999.5986,-1.0,146463590000.0,676,1.0,1.0,33800,50.0,4998.6377,,276020.03,,50,0.57389647,-27033062.0,1.0,4999.21158917091,10.0,1,[ 0.25   0.55  -4.346 -3.043],,10.0
488.64,3644054.0,-246.54208,True,636638.2,1.1592077e+35,14737886,50.0,-246.54208,0.2468168,2121.501,24028884.0,36090.16178369522,4884.2607,415.78925,0.4189424,1.0,-6.9483625e+23,4999.4673,-1.0,15891314000000.0,677,1.0,1.0,33850,50.0,2877.9663,,25722230.0,,50,2006.2946,-26069726.0,1.0,4884.2609374405965,10.0,1,[ 0.368  0.585 -4.335 -3.03 ],,10.0
371.24,54.437912,-245.42094,True,24.479609,14396101000.0,14756448,50.0,-245.42094,0.053960953,4619.6826,15884552.0,36139.730202674866,3705.1782,1468.4027,0.4189424,1.0,-245167830000.0,4999.4062,-1.0,310181900.0,678,1.0,1.0,33900,50.0,379.7234,,311.71707,,50,3325.4546,-17925332.0,1.0,3705.1782393019703,10.0,1,[ 0.409  0.5   -4.323 -3.111],,10.0
443.28,9767017.0,-247.56897,True,1406495.6,6.14654e+24,14778612,50.0,-247.56897,0.13733652,4259.992,21340254.0,36191.13486599922,4429.5366,1311.283,0.4189424,1.0,-5.0595374e+18,4999.413,-1.0,35134661000000.0,679,1.0,1.0,33950,50.0,739.421,,69775330.0,,50,3690.1152,-23381048.0,1.0,4429.536293645125,10.0,1,[ 0.364  0.539 -4.331 -3.093],,10.0
314.7,114.54419,-236.55695,True,42.42517,1706557400.0,14794347,50.0,-236.55695,0.09274238,4989.4404,12393644.0,36227.064277648926,3138.7246,1594.3817,0.4189424,1.0,-84731600000.0,4999.42,-1.0,426466660.0,680,1.0,1.0,34000,50.0,9.97966,,582.6308,,50,3128.745,-14434433.0,1.0,3138.7245689790066,9.999999,1,[ 0.391  0.473 -4.356 -3.193],,9.999999
426.94,158.2663,-264.5225,True,50.47681,1248743700000.0,14815694,50.0,-264.5225,0.1210475,4999.475,20268666.0,36272.62508106232,4265.6245,1439.8319,0.4189424,1.0,-2281744400000.0,4999.475,-1.0,1193011800.0,681,1.0,1.0,34050,50.0,,,1035.392,,50,4265.6245,-22309508.0,1.0,4265.624500079599,10.0,1,[ 0.35   0.52  -4.364 -3.188],,10.0
477.7,1696567.9,-237.22754,True,391539.16,3.952361e+25,14839579,50.0,-237.22754,0.6877404,4959.574,23631776.0,36328.366362571716,4775.195,910.6541,0.4189424,1.0,-1.2830281e+19,4999.5,-1.0,9782244000000.0,682,1.0,1.0,34100,50.0,39.925896,,9087128.0,,50,4735.2695,-25672646.0,1.0,4775.195109868103,10.0,1,[ 0.331  0.578 -4.367 -3.177],,10.0
463.44,224.76552,-238.40034,True,65.0725,4694400000000.0,14862751,50.0,-238.40034,0.21661524,4130.247,22330426.0,36380.84184265137,4630.95,940.6003,0.4189424,1.0,-4423528000000.0,4999.593,-1.0,1579670000.0,683,1.0,1.0,34150,50.0,869.34546,,1189.2948,,50,3761.6045,-24371370.0,1.0,4630.949922311214,10.0,1,[ 0.414  0.527 -4.344 -2.948],,10.0
360.04,181.0082,-244.58351,True,62.005856,2982541300000.0,14880753,50.0,-244.58351,0.38487604,4999.2617,15134785.0,36421.72642350197,3592.857,1492.0336,0.4189424,1.0,-3525022600000.0,4999.2617,-1.0,832344770.0,684,1.0,1.0,34200,50.0,,,1270.9138,,50,3592.857,-17175448.0,1.0,3592.856913848124,10.0,1,[ 0.409  0.465 -4.346 -2.941],,10.0
472.44,3889.3096,-246.53352,True,579.0344,29631924000.0,14904375,50.0,-246.53352,0.06616682,4999.481,23370094.0,36472.0748398304,4722.389,1033.9912,0.4189424,1.0,-365710930000.0,4999.481,-1.0,14406097000.0,685,1.0,1.0,34250,50.0,,,27802.457,,50,4722.389,-25410948.0,1.0,4722.389081012251,10.0,1,[ 0.386  0.523 -4.353 -2.94 ],,10.0
484.32,409708.66,-246.79422,True,105661.58,5.053967e+24,14928591,50.0,-246.79422,0.090643786,4999.593,24083118.0,36524.17180919647,4841.9434,799.1893,0.4189424,1.0,-4.5881763e+18,4999.593,-1.0,2633538700000.0,686,1.0,1.0,34300,50.0,,,2456239.0,,50,4841.9434,-26124064.0,1.0,4841.943563068689,10.0,1,[ 0.369  0.581 -4.356 -2.925],,10.0
