EmpiricalD2Harmonic,VarianceInitializer,ReturnStepMaxmin,MinBehavPdf,InitialReturnMean,LearnableVariance,ReturnStepMax,OptimizationReturnMax,MeanEntropy,InitialReturnMin,MeanIW,ESSRenyiHarmonic,EmpiricalD2Arithmetic,EpRewMean,ReturnMeanIW,MeanD2-0,StdIW,EpisodesSoFar,Bound,DivergenceHarmonic,ESSRenyiArithmetic,Weights,Penalization,StdWReturnMean,Inner Iteration,OptimizationReturnMean,EpLenMean,WReturnMean,MinIW,MaxIW,EpThisIter,InitialReturnStd,InitialBound,TimeElapsed,MinTargetPdf,Epsilon,Iteration,OptimizationReturnMin,InitialReturnMax,TimestepsSoFar
1.0,-1.0,10.0,-207.74829,3483.5198,,10.0,4779.7354,0.4189424,219.80275,1114.0214,50.0,1.0,3483.5195818490397,10235958000.0,1.0,3397.951,14200,-5117524300000.0,6262567000000.0,50.0,[-0.198  1.058 -2.935 -1.852],True,,1,3263.7168,349.32,12974930.0,0.13015862,17023.332,50,916.5272,-15015831.0,4280.58940410614,-207.74829,1e-07,284,,4999.538,5552632
1.0,-1.0,10.0,-223.33844,4154.3574,,10.0,4839.6226,0.4189424,159.85493,17451.148,50.0,1.0,4154.357344122101,139626050000.0,1.0,117532.58,14250,-6855159400000.0,10828137000000.0,50.0,[-0.144  1.085 -2.937 -1.837],True,,1,3994.5024,416.16,18459986.0,0.18740195,840104.2,50,1096.0394,-20500846.0,4296.8304607868195,-223.33844,1e-07,285,,4999.4775,5573440
1.0,-1.0,10.0,-243.7908,4696.6387,,10.0,4839.7046,0.4189424,159.88708,569.20496,50.0,1.0,4696.638301984709,12840630000.0,1.0,3687.037,14300,-52020887000000.0,649373000000000.0,50.0,[-0.098  1.125 -2.932 -1.823],True,,1,4536.7515,469.98,22991678.0,0.03667261,26362.229,50,966.0586,-25032636.0,4316.244564771652,-243.7908,1e-07,286,,4999.592,5596939
1.0,-1.0,10.0,-231.75928,4036.6929,,10.0,4849.599,0.4189424,149.89688,6438.6924,50.0,1.0,4036.692885772221,79108970000.0,1.0,20123.28,14350,-1.0894117e+16,2.8494695e+19,50.0,[-0.145  1.149 -2.936 -1.789],True,,1,3886.7957,404.34,17689944.0,0.02769715,128451.375,50,1181.1232,-19730816.0,4332.772625207901,-231.75928,1e-07,287,,4999.496,5617156
1.0,-1.0,10.0,-239.95836,4724.304,,10.0,4269.751,0.4189424,729.70233,93.66681,50.0,1.0,4724.303802720743,2338243000.0,1.0,384.0625,14400,-795941100000.0,151219440000.0,50.0,[-0.083  1.15  -2.936 -1.798],True,,1,3994.6016,472.6,23303710.0,0.02495442,2629.4822,50,992.30286,-25344556.0,4351.4617693424225,-239.95836,1e-07,288,,4999.453,5640786
1.0,-1.0,10.0,-245.31712,4773.51,,10.0,4989.502,0.4189424,9.9811,34181.734,50.0,1.0,4773.509776789512,853825500000.0,1.0,194767.83,14450,-2.5426982e+16,1.5522131e+20,50.0,[-0.027  1.126 -2.94  -1.811],True,,1,4763.529,477.54,23573998.0,0.3721818,1392068.4,50,887.4687,-25614868.0,4373.036962747574,-245.31712,1e-07,289,,4999.483,5664663
1.0,-1.0,10.0,-243.2913,4994.68,,10.0,230.62793,0.4189424,4769.001,15.790993,50.0,1.0,4994.679740206828,392692830.0,1.0,27.704168,14500,-8508077000000000.0,1.7378124e+19,50.0,[-0.061  1.051 -2.953 -1.905],True,,1,225.67876,499.56,24947866.0,0.1765967,138.20125,50,32.24019,-26988856.0,4392.519518613815,-243.2913,1e-07,290,,4999.629,5689641
1.0,-1.0,10.0,-251.14494,4633.5464,,10.0,2149.9736,0.4189424,2849.5962,15327.303,50.0,1.0,4633.546709722465,264983670000.0,1.0,43234.26,14550,-2.0702336e+18,1.0289619e+24,50.0,[-0.111  1.018 -2.957 -1.919],True,,1,1783.9504,463.82,21819804.0,0.07606695,258941.0,50,591.6499,-23860744.0,4408.199173927307,-251.14494,1e-07,291,,4999.57,5712832
1.0,-1.0,10.0,-241.20274,4916.257,,10.0,4149.9136,0.4189424,849.6829,559.11035,50.0,1.0,4916.256776700144,13973924000.0,1.0,3706.0354,14600,-1360561600000000.0,4.44405e+17,50.0,[-0.049  1.021 -2.956 -1.922],True,,1,4066.5737,491.72,24507070.0,0.16247019,26495.309,50,580.9392,-26548032.0,4425.083739280701,-241.20274,1e-07,292,,4999.5967,5737418
1.0,-1.0,10.0,-242.74452,4999.223,,10.0,0.77490234,0.4189424,4998.798,57763.3,50.0,1.0,4999.223282638416,1443536600000.0,1.0,276058.03,14650,-328107350000000.0,2.5618975e+16,50.0,[ 0.003  1.026 -2.94  -1.952],True,,1,0.4254297,500.0,24992232.0,0.0043380163,1853896.8,50,0.1828721,-27033176.0,4442.593780994415,-242.74452,1e-07,293,,4999.5728,5762418
1.0,-1.0,10.0,-251.983,4999.3276,,10.0,0.65966797,0.4189424,4998.959,108536.16,50.0,1.0,4999.327734545683,2712402400000.0,1.0,733538.6,14700,-1.5846995e+17,6.0286873e+21,50.0,[-0.004  0.916 -2.933 -2.01 ],True,,1,0.36878908,500.0,24993276.0,0.15634145,5241760.5,50,0.15667547,-27034258.0,4461.099233627319,-251.983,1e-07,294,,4999.6187,5787418
1.0,-1.0,10.0,-260.67575,4762.9673,,10.0,4779.6006,0.4189424,219.89955,256.04495,50.0,1.0,4762.967488550713,6394489000.0,1.0,527.13275,14750,-40898720000000.0,401484300000000.0,50.0,[ 0.066  1.002 -2.935 -1.953],True,,1,4543.0684,476.44,23595210.0,0.01300439,2412.654,50,953.59863,-25636094.0,4481.095272779465,-260.67575,1e-07,295,,4999.5,5811240
1.0,-1.0,10.0,-240.14761,4772.2305,,10.0,4999.487,0.4189424,,117.84906,50.0,1.0,4772.23048656814,2940776700.0,1.0,353.9705,14800,-264132660000.0,16379812000.0,50.0,[ 0.15   1.06  -2.922 -1.881],True,,1,4772.2305,477.4,23702932.0,0.3067376,2456.5632,50,963.71606,-25743806.0,4500.188408374786,-240.14761,1e-07,296,,4999.487,5835110
1.0,-1.0,10.0,-257.06256,4745.444,,10.0,4999.515,0.4189424,,3374957.5,50.0,1.0,4745.443877968787,84345720000000.0,1.0,21223918.0,14850,-2.627851e+24,1.6579875e+36,50.0,[ 0.055  0.997 -2.949 -1.925],True,,1,4745.444,474.68,23578632.0,0.23116523,151670240.0,50,1029.2684,-25619528.0,4518.41867017746,-257.06256,1e-07,297,,4999.515,5858844
1.0,-1.0,10.0,-235.06735,4393.1826,,10.0,4989.5083,0.4189424,9.98125,9908.331,50.0,1.0,4393.182669675165,245087080000.0,1.0,58346.832,14900,-1.9590063e+16,9.214024e+19,50.0,[ 0.236  0.659 -3.025 -1.614],True,,1,4383.201,439.58,21377962.0,0.21900147,417261.03,50,1441.4949,-23418834.0,4535.491753816605,-235.06735,1e-07,298,,4999.4897,5880823
1.0,-1.0,10.0,-241.95125,4847.4443,,10.0,4379.7676,0.4189424,619.7332,844.0726,50.0,1.0,4847.444182672784,21072320000.0,1.0,2459.0918,14950,-64798335000000.0,1007464640000000.0,50.0,[ 0.22   0.544 -3.043 -1.657],True,,1,4227.711,484.9,23961988.0,0.41708153,13056.224,50,681.37476,-26002872.0,4555.079118490219,-241.95125,1e-07,299,,4999.501,5905068
1.0,-1.0,10.0,-235.93239,4024.8196,,10.0,4689.645,0.4189424,309.75165,5417.6733,50.0,1.0,4024.819649212927,130693530000.0,1.0,29631.906,15000,-4332078500000000.0,4.50596e+18,50.0,[ 0.294  0.452 -3.027 -1.695],True,,1,3715.0679,402.92,18478900.0,0.16751504,211567.33,50,1509.8761,-20519690.0,4570.498139619827,-235.93239,1e-07,300,,4999.3965,5925214
1.0,-1.0,10.0,-245.66493,4765.103,,10.0,4979.512,0.4189424,19.959671,13764.46,50.0,1.0,4765.103085214691,343922540000.0,1.0,62292.16,15050,-2.4761729e+17,1.4721615e+22,50.0,[ 0.218  0.534 -3.046 -1.641],True,,1,4745.1436,476.66,23669478.0,0.0027459064,412979.12,50,981.4637,-25710338.0,4590.140352964401,-245.66493,1e-07,301,,4999.4717,5949047
1.0,-1.0,10.0,-243.33824,4841.2974,,10.0,4999.4697,0.4189424,,5458.66,50.0,1.0,4841.297490923055,136289220000.0,1.0,16185.188,15100,-1.8315352e+17,8.054255e+21,50.0,[ 0.2    0.422 -3.049 -1.695],True,,1,4841.2974,484.26,24080142.0,0.18968622,96361.36,50,801.236,-26121000.0,4609.658912181854,-243.33824,1e-07,302,,4999.4697,5973260
1.0,-1.0,10.0,-251.45782,4999.2217,,10.0,0.7915039,0.4189424,4998.8438,22668.375,50.0,1.0,4999.221926139016,566517800000.0,1.0,77720.52,15150,-2.2980068e+17,1.2677643e+22,50.0,[ 0.131  0.323 -3.063 -1.723],True,,1,0.3781836,500.0,24992218.0,0.08193484,468180.9,50,0.19850978,-27033212.0,4626.757407903671,-251.45782,1e-07,303,,4999.6353,5998260
1.0,-1.0,10.0,-242.64343,4597.1235,,10.0,4999.51,0.4189424,,69.75741,50.0,1.0,4597.123911628177,1509796200.0,1.0,187.68408,15200,-321328450000000.0,2.478996e+16,50.0,[ 0.16   0.219 -3.065 -1.787],True,,1,4597.1235,460.02,22221358.0,0.07561102,1064.8738,50,1042.9814,-24262246.0,4645.836681842804,-242.64343,1e-07,304,,4999.51,6021261
1.0,-1.0,10.0,-244.50922,4940.1606,,10.0,2950.142,0.4189424,2049.4067,202.91637,50.0,1.0,4940.160553606682,5063878700.0,1.0,920.11194,15250,-338533450000000.0,2.7514278e+16,50.0,[ 0.11   0.193 -3.074 -1.812],True,,1,2890.7537,494.12,24575724.0,0.11576546,5652.7227,50,412.965,-26616648.0,4665.479902982712,-244.50922,1e-07,305,,4999.549,6045967
1.0,-1.0,10.0,-254.16138,4818.8384,,10.0,4989.6553,0.4189424,9.980477,14271.845,50.0,1.0,4818.838593470184,356698900000.0,1.0,82046.15,15300,-3.4655094e+19,2.8831813e+26,50.0,[ 0.11   0.252 -3.076 -1.791],True,,1,4808.858,482.0,24011244.0,0.19151555,586442.44,50,888.8417,-26052236.0,4683.283828735352,-254.16138,1e-07,306,,4999.6357,6070067
1.0,-1.0,10.0,-230.23586,3425.4902,,10.0,4160.0684,0.4189424,839.3325,32.53951,50.0,1.0,3425.4900586922395,379699700.0,1.0,79.63267,15350,-68321680000.0,1108398200.0,50.0,[ 0.212  0.233 -3.068 -1.861],True,,1,2586.1575,343.28,13978076.0,0.039438937,449.2683,50,1498.0297,-16018864.0,4698.450580596924,-230.23586,1e-07,307,,4999.401,6087231
1.0,-1.0,10.0,-244.5481,4666.786,,10.0,4999.4453,0.4189424,,82.53041,50.0,1.0,4666.78592403844,1815694500.0,1.0,264.58688,15400,-176582560000.0,7333683000.0,50.0,[ 0.151  0.228 -3.077 -1.848],True,,1,4666.786,466.88,22948852.0,0.32822886,1354.9465,50,1081.6477,-24989688.0,4715.811340093613,-244.5481,1e-07,308,,4999.4453,6110575
1.0,-1.0,10.0,-251.48103,4832.0864,,10.0,4529.8877,0.4189424,469.71686,1132229.5,50.0,1.0,4832.08654231563,28279073000000.0,1.0,7132276.0,15450,-2.018575e+18,9.7819675e+23,50.0,[ 0.101  0.254 -3.084 -1.821],True,,1,4362.37,483.32,24024768.0,0.5124831,50872984.0,50,822.0143,-26065736.0,4735.227515697479,-251.48103,1e-07,309,,4999.6045,6134741
1.0,-1.0,10.0,-256.80435,4999.4214,,10.0,0.53808594,0.4189424,4999.08,894.96936,50.0,1.0,4999.421831730075,22369780000.0,1.0,5684.7627,15500,-890464440000.0,180916450000.0,50.0,[ 0.045  0.36  -3.089 -1.855],True,,1,0.34176758,500.0,24994218.0,0.068358906,40615.62,50,0.13180883,-27035200.0,4755.177026748657,-256.80435,1e-07,310,,4999.618,6159741
1.0,-1.0,10.0,-249.68124,4899.9497,,10.0,4969.6846,0.4189424,29.957987,1333.0507,50.0,1.0,4899.949824213266,33315300000.0,1.0,4574.274,15550,-28615866000000.0,196127000000000.0,50.0,[ 0.105  0.371 -3.089 -1.841],True,,1,4869.9917,490.08,24493524.0,0.02568064,26681.932,50,695.7132,-26534524.0,4775.391065835953,-249.68124,1e-07,311,,4999.6426,6184245
1.0,-1.0,10.0,-240.9605,4899.3877,,10.0,4999.667,0.4189424,,1364.8716,50.0,1.0,4899.387417912242,34109798000.0,1.0,7354.4355,15600,-612093500000000.0,8.993198e+16,50.0,[ 0.096  0.495 -3.09  -1.859],True,,1,4899.3877,490.02,24493872.0,0.027817436,52312.48,50,699.9125,-26534892.0,4795.251642465591,-240.9605,1e-07,312,,4999.667,6208746
1.0,-1.0,10.0,-238.64119,4997.049,,10.0,120.203125,0.4189424,4879.421,22.032305,50.0,1.0,4997.048849065166,550669800.0,1.0,89.642395,15650,-3.1616764e+16,2.3998096e+20,50.0,[ 0.008  0.577 -3.101 -1.828],True,,1,117.627975,499.78,24970778.0,0.0072318506,643.2035,50,16.8043,-27011764.0,4815.426691055298,-238.64119,1e-07,313,,4999.624,6233735
1.0,-1.0,10.0,-249.81302,4319.33,,10.0,2839.828,0.4189424,2159.8152,18919.512,50.0,1.0,4319.329867907984,215085470000.0,1.0,83316.5,15700,-1.501102e+19,5.409482e+25,50.0,[-0.051  0.593 -3.102 -1.817],True,,1,2159.5146,432.52,19453266.0,0.017829765,563769.75,50,892.55615,-21494260.0,4830.4520008563995,-249.81302,1e-07,314,,4999.643,6255361
1.0,-1.0,10.0,-237.56302,4999.4395,,10.0,0.67578125,0.4189424,4998.957,34.160946,50.0,1.0,4999.439216718907,853782000.0,1.0,91.94904,15750,-1.8486708e+21,8.204611e+29,50.0,[ 0.007  0.578 -3.102 -1.835],True,,1,0.48217773,500.0,24994392.0,0.07670802,550.5474,50,0.13949881,-27035384.0,4848.002414941788,-237.56302,1e-07,315,,4999.633,6280361
1.0,-1.0,10.0,-240.54585,4377.146,,10.0,4989.6675,0.4189424,9.979964,12294.607,50.0,1.0,4377.145679314546,191065260000.0,1.0,32970.387,15800,-7.553212e+20,1.3696106e+29,50.0,[-0.056  0.576 -3.103 -1.841],True,,1,4367.1655,438.18,20136944.0,0.046327412,187095.38,50,988.70685,-22177944.0,4861.157341241837,-240.54585,1e-07,316,,4999.6475,6302270
1.0,-1.0,10.0,-247.72581,4999.4146,,10.0,0.53271484,0.4189424,4999.1,76.92715,50.0,1.0,4999.414483552936,1922718000.0,1.0,434.988,15850,-14355172000000.0,49458320000000.0,50.0,[ 0.006  0.584 -3.103 -1.846],True,,1,0.3144043,500.0,24994144.0,0.14681093,3110.6985,50,0.10612276,-27035138.0,4878.940662622452,-247.72581,1e-07,317,,4999.633,6327270
1.0,-1.0,10.0,-250.68724,4999.365,,10.0,0.5629883,0.4189424,4999.065,3130731.5,50.0,1.0,4999.364541066352,78240460000000.0,1.0,21909084.0,15900,-1.704905e+20,6.9781536e+27,50.0,[ 0.055  0.556 -3.1   -1.872],True,,1,0.29959962,500.0,24993644.0,0.008182016,156494320.0,50,0.12701935,-27034634.0,4895.667771577835,-250.68724,1e-07,318,,4999.628,6352270
1.0,-1.0,10.0,-248.1191,4999.305,,10.0,0.8129883,0.4189424,4998.7627,2431.7854,50.0,1.0,4999.305095864254,60770157000.0,1.0,9306.932,15950,-339824520000000.0,2.7714861e+16,50.0,[ 0.127  0.646 -3.094 -1.825],True,,1,0.5424121,500.0,24993052.0,0.008445607,64875.85,50,0.1778851,-27033998.0,4916.124056816101,-248.1191,1e-07,319,,4999.5757,6377270
1.0,-1.0,10.0,-239.85922,4999.216,,10.0,0.68359375,0.4189424,4998.8574,56847.895,50.0,1.0,4999.2156524274005,1420794300000.0,1.0,202016.23,16000,-5.0475236e+17,6.11681e+22,50.0,[ 0.161  0.732 -3.09  -1.741],True,,1,0.35825196,500.0,24992156.0,0.17041805,1020294.44,50,0.17204921,-27033074.0,4931.398169994354,-239.85922,1e-07,320,,4999.541,6402270
1.0,-1.0,10.0,-228.07909,3884.8013,,10.0,4529.816,0.4189424,469.64044,43.065186,50.0,1.0,3884.801337056071,691002940.0,1.0,78.21834,16050,-455207800000.0,49602090000.0,50.0,[ 0.41   0.707 -3.089 -1.748],True,,1,3415.1606,388.94,17676964.0,0.010879511,365.00183,50,1607.8815,-19717802.0,4944.798574209213,-228.07909,1e-07,321,,4999.4565,6421717
1.0,-1.0,10.0,-247.55003,4640.6143,,10.0,4789.664,0.4189424,209.80365,632973.4,50.0,1.0,4640.613959709345,15809648000000.0,1.0,4380607.5,16100,-2.3053304e+16,1.2742853e+20,50.0,[ 0.311  0.655 -3.127 -1.789],True,,1,4430.8105,464.26,22944796.0,0.18689935,31296056.0,50,1187.223,-24985652.0,4962.136261940002,-247.55003,1e-07,322,,4999.468,6444930
1.0,-1.0,10.0,-250.0255,4925.1323,,10.0,3699.901,0.4189424,1299.6371,2272.2883,50.0,1.0,4925.13247237966,56777544000.0,1.0,6111.3643,16150,-1.0681221e+16,2.7391064e+19,50.0,[ 0.27   0.73  -3.123 -1.698],True,,1,3625.4954,492.62,24525178.0,0.08663821,35265.93,50,517.9279,-26566094.0,4978.394831895828,-250.0255,1e-07,323,,4999.538,6469561
1.0,-1.0,10.0,-243.28679,4907.1235,,10.0,4159.9023,0.4189424,839.6544,14749.412,50.0,1.0,4907.123359002799,366966670000.0,1.0,80816.625,16200,-2.6423167e+16,1.6761891e+20,50.0,[ 0.26   0.649 -3.144 -1.79 ],True,,1,4067.4695,490.84,24421294.0,0.039343968,578302.75,50,584.3237,-26462224.0,4996.428097248077,-243.28679,1e-07,324,,4999.5566,6494103
1.0,-1.0,10.0,-241.18698,4854.3667,,10.0,4729.7856,0.4189424,269.81018,311.48547,50.0,1.0,4854.366768154641,7765244400.0,1.0,904.85767,16250,-1132806000000.0,303870300000.0,50.0,[ 0.235  0.55  -3.147 -1.862],True,,1,4584.5566,485.56,24117196.0,0.005384598,6058.9365,50,743.18335,-26158158.0,5013.361171245575,-241.18698,1e-07,325,,4999.5957,6518381
1.0,-1.0,10.0,-249.10146,4899.344,,10.0,4999.635,0.4189424,,2228.2842,50.0,1.0,4899.344368981155,55689160000.0,1.0,13638.577,16300,-19078048000000.0,86869390000000.0,50.0,[ 0.135  0.494 -3.166 -1.907],True,,1,4899.344,490.02,24493444.0,0.12626961,97524.016,50,699.9063,-26534438.0,5028.454770088196,-249.10146,1e-07,326,,4999.635,6542882
1.0,-1.0,10.0,-253.17357,4904.1636,,10.0,4749.804,0.4189424,249.80417,406272.62,50.0,1.0,4904.163651850718,10152235000000.0,1.0,2822595.8,16350,-2.4288938e+16,1.4151457e+20,50.0,[ 0.25   0.531 -3.175 -1.875],True,,1,4654.3594,490.52,24492924.0,0.019942204,20164366.0,50,664.90857,-26533896.0,5045.085605382919,-253.17357,1e-07,327,,4999.6084,6567408
1.0,-1.0,10.0,-237.33672,4558.233,,10.0,4999.575,0.4189424,,1155.978,50.0,1.0,4558.232925986697,28179962000.0,1.0,3905.127,16400,-80227875000000.0,1544202600000000.0,50.0,[ 0.215  0.433 -3.189 -1.942],True,,1,4558.233,456.0,22580602.0,0.11201899,22377.43,50,1342.8005,-24621542.0,5060.313562870026,-237.33672,1e-07,328,,4999.575,6590208
1.0,-1.0,10.0,-238.1374,4899.3735,,10.0,4999.6562,0.4189424,,1971.5111,50.0,1.0,4899.373933110248,49273676000.0,1.0,6765.0967,16450,-25801540000000.0,159206790000000.0,50.0,[ 0.119  0.503 -3.193 -1.906],True,,1,4899.3735,490.02,24493740.0,0.29970518,44883.363,50,699.9106,-26534750.0,5076.632192373276,-238.1374,1e-07,329,,4999.6562,6614709
1.0,-1.0,10.0,-266.75458,4999.3857,,10.0,0.5214844,0.4189424,4999.058,246.55641,50.0,1.0,4999.385698969882,6162555000.0,1.0,759.5511,16500,-654668700000000.0,1.0289454e+17,50.0,[ 0.096  0.415 -3.203 -1.99 ],True,,1,0.32762694,500.0,24993856.0,0.06385767,4708.3477,50,0.13301904,-27034804.0,5094.560055971146,-266.75458,1e-07,330,,4999.5796,6639709
1.0,-1.0,10.0,-236.34523,4869.653,,10.0,4139.9727,0.4189424,859.55273,1044249.75,50.0,1.0,4869.652542184842,26055608000000.0,1.0,6120749.5,16550,-1.9838497e+20,9.4491684e+27,50.0,[ 0.214  0.378 -3.198 -1.975],True,,1,4010.0996,487.12,24105676.0,0.020069193,43680280.0,50,626.2266,-26146578.0,5111.399152517319,-236.34523,1e-07,331,,4999.5254,6664065
1.0,-1.0,10.0,-244.7556,4999.075,,10.0,1.4804688,0.4189424,4998.135,84098.77,50.0,1.0,4999.075123218698,2101424600000.0,1.0,360427.44,16600,-8.3666804e+20,1.6805495e+29,50.0,[ 0.249  0.49  -3.202 -1.932],True,,1,0.9403027,500.0,24990750.0,0.4551447,2312428.0,50,0.322868,-27031728.0,5130.268567085266,-244.7556,1e-07,332,,4999.615,6689065
1.0,-1.0,10.0,-249.04582,4627.688,,10.0,4579.814,0.4189424,419.72986,275.00504,50.0,1.0,4627.688051710374,6866799000.0,1.0,1335.3723,16650,-41988892000000.0,423152020000000.0,50.0,[ 0.244  0.373 -3.205 -1.976],True,,1,4207.9585,463.02,22534744.0,0.0355823,9427.608,50,1057.945,-24575658.0,5146.215079069138,-249.04582,1e-07,333,,4999.544,6712216
1.0,-1.0,10.0,-212.26695,2327.9338,,10.0,4999.094,0.4189424,,199.71426,50.0,1.0,2327.9338539796795,2034394100.0,1.0,468.0626,16700,-8.0111496e+17,1.5414011e+23,50.0,[ 0.338  0.317 -3.194 -1.917],True,,1,2327.9338,233.8,7498592.0,0.15429384,2629.9639,50,1441.9834,-9539118.0,5155.576256036758,-212.26695,1e-07,334,,4999.094,6723906
1.0,-1.0,10.0,-246.58324,4621.9775,,10.0,4939.6978,0.4189424,59.896805,581.1541,50.0,1.0,4621.97753978727,14519774000.0,1.0,1950.9268,16750,-3.7089263e+19,3.3025427e+26,50.0,[ 0.232  0.38  -3.213 -1.923],True,,1,4562.08,462.42,22730834.0,0.23310454,13399.333,50,1169.6826,-24771790.0,5172.8874604702,-246.58324,1e-07,335,,4999.5947,6747027
1.0,-1.0,10.0,-241.89648,2721.76,,10.0,4219.821,0.4189424,779.48444,10.186566,50.0,1.0,2721.7602304897473,71105416.0,1.0,15.912884,16800,-28049637000.0,187976060.0,50.0,[ 0.303  0.278 -3.203 -1.912],True,,1,1942.2759,273.14,9481809.0,0.044121016,68.69073,50,1440.0803,-11522511.0,5182.422806024551,-241.89648,1e-07,336,,4999.305,6760684
1.0,-1.0,10.0,-240.88464,4451.7573,,10.0,4219.744,0.4189424,779.626,117925.52,50.0,1.0,4451.757349612194,2889995800000.0,1.0,562041.06,16850,-5.867512e+20,8.266812e+28,50.0,[ 0.27   0.331 -3.208 -1.906],True,,1,3672.1313,445.54,21117384.0,0.29272678,3381134.8,50,1139.8425,-23158154.0,5197.229352712631,-240.88464,1e-07,337,,4999.37,6782961
1.0,-1.0,10.0,-238.62082,4999.3096,,10.0,0.9082031,0.4189424,4998.71,333.47507,50.0,1.0,4999.309515081489,8333141000.0,1.0,956.84247,16900,-88056770000000.0,1861175100000000.0,50.0,[ 0.156  0.378 -3.225 -1.891],True,,1,0.5996094,500.0,24993096.0,0.51850826,4487.9404,50,0.20494436,-27034076.0,5213.472251653671,-238.62082,1e-07,338,,4999.618,6807961
1.0,-1.0,10.0,-241.94937,4899.4727,,10.0,4999.6494,0.4189424,,128.31575,50.0,1.0,4899.4727794292885,3206737400.0,1.0,408.11554,16950,-138301830000.0,4381393400.0,50.0,[ 0.044  0.367 -3.264 -1.854],True,,1,4899.4727,490.02,24494726.0,0.24227203,2825.503,50,699.9247,-26535730.0,5230.49961233139,-241.94937,1e-07,339,,4999.6494,6832462
1.0,-1.0,10.0,-261.27905,4999.421,,10.0,0.5205078,0.4189424,4999.1206,12505.6,50.0,1.0,4999.421314889715,312556850000.0,1.0,53502.23,17000,-2.33332e+18,1.3070265e+24,50.0,[ 0.044  0.257 -3.216 -1.634],True,,1,0.30072266,500.0,24994214.0,0.046864923,361992.0,50,0.14465328,-27035214.0,5249.488410711288,-261.27905,1e-07,340,,4999.641,6857462
1.0,-1.0,10.0,-263.38467,4489.6724,,10.0,4989.6514,0.4189424,9.980423,80942650.0,50.0,1.0,4489.672537469023,2023190800000000.0,1.0,502637500.0,17050,-1.8784392e+21,8.4709576e+29,50.0,[ 0.04   0.14  -3.21  -1.679],True,,1,4479.6924,449.14,22105000.0,0.12081499,3570936600.0,50,1395.6508,-24145986.0,5265.3155608177185,-263.38467,1e-07,341,,4999.632,6879919
1.0,-1.0,10.0,-237.27238,4688.7676,,10.0,4999.5996,0.4189424,,122.96204,50.0,1.0,4688.76779422425,3071468000.0,1.0,331.16974,17100,-556208300000000.0,7.42712e+16,50.0,[ 0.099  0.15  -3.209 -1.663],True,,1,4688.7676,469.06,23140232.0,0.034308042,1648.7048,50,1075.0298,-25181194.0,5282.851022481918,-237.27238,1e-07,342,,4999.5996,6903372
1.0,-1.0,10.0,-255.88214,3416.4153,,10.0,3880.218,0.4189424,1119.2957,14074.772,50.0,1.0,3416.4152655339603,270073900000.0,1.0,50253.11,17150,-1.6040281e+19,6.1773783e+25,50.0,[ 0.153  0.119 -3.207 -1.66 ],True,,1,2297.1196,342.52,13432757.0,0.06173546,329879.25,50,1326.9757,-15473636.0,5294.007557153702,-255.88214,1e-07,343,,4999.5137,6920498
1.0,-1.0,10.0,-252.61325,3726.122,,10.0,4989.5547,0.4189424,9.98101,86.52655,50.0,1.0,3726.122264908792,1424180600.0,1.0,165.0372,17200,-26884720000000.0,173515240000000.0,50.0,[ 0.188  0.17  -3.207 -1.65 ],True,,1,3716.1409,373.22,16194285.0,0.19969544,812.6389,50,1519.9667,-18235186.0,5306.860807657242,-252.61325,1e-07,344,,4999.5356,6939159
1.0,-1.0,10.0,-237.35707,4682.337,,10.0,4969.611,0.4189424,29.946548,56.39847,50.0,1.0,4682.336840299755,1408954400.0,1.0,215.81638,17250,-457970160000.0,50045260000.0,50.0,[ 0.138  0.204 -3.217 -1.64 ],True,,1,4652.39,468.42,23008060.0,0.0041710655,1471.3193,50,1041.0491,-25048988.0,5322.680210351944,-237.35707,1e-07,345,,4999.5576,6962580
1.0,-1.0,10.0,-243.90881,3704.6738,,10.0,4479.536,0.4189424,519.7959,21007.875,50.0,1.0,3704.673948595517,457742220000.0,1.0,145962.0,17300,-3088479400000.0,1661874900000.0,50.0,[ 0.184  0.166 -3.211 -1.656],True,,1,3184.8782,371.12,16110688.0,0.15472764,1042738.3,50,1544.6941,-18151422.0,5334.326452970505,-243.90881,1e-07,346,,4999.332,6981136
1.0,-1.0,10.0,-240.40565,4875.622,,10.0,4999.5156,0.4189424,,34792.53,50.0,1.0,4875.622180017103,866610600000.0,1.0,224233.55,17350,-3.6914286e+21,3.2716628e+30,50.0,[ 0.171  0.227 -3.213 -1.653],True,,1,4875.622,487.7,24283646.0,0.13223252,1603532.8,50,715.5089,-26324542.0,5352.725603103638,-240.40565,1e-07,347,,4999.5156,7005521
1.0,-1.0,10.0,-259.23172,4899.3496,,10.0,4999.6006,0.4189424,,166273.55,50.0,1.0,4899.349271886297,4155678000000.0,1.0,675538.2,17400,-3.041032e+18,2.2201933e+24,50.0,[ 0.079  0.24  -3.237 -1.733],True,,1,4899.3496,490.02,24493492.0,0.02908666,3828172.0,50,699.90704,-26534458.0,5370.044155836105,-259.23172,1e-07,348,,4999.6006,7030022
