Weights,MeanIW,MeanD2-0,VarianceInitializer,InitialReturnStd,InitialBound,TimestepsSoFar,Epsilon,WReturnMean,MinIW,EpLenMean,ReturnMeanIW,EpThisIter,OptimizationReturnMean,Penalization,OptimizationReturnMin,LearnableVariance,OptimizationReturnMax,Bound,EmpiricalD2Arithmetic,EpisodesSoFar,Inner Iteration,MinTargetPdf,InitialReturnMin,MeanEntropy,Iteration,ReturnStepMax,StdWReturnMean,StdIW,DivergenceHarmonic,ESSRenyiArithmetic,ReturnStepMaxmin,EmpiricalD2Harmonic,MinBehavPdf,EpRewMean,InitialReturnMean,InitialReturnMax,MaxIW,TimeElapsed,ESSRenyiHarmonic
[-0.089  0.973 -3.275 -1.632],962024.75,1.0,-1.0,330.9679,-25802178.0,16915472,1.0,23761286.0,0.10890769,486.62,20619987000000.0,50,1163.6957,True,,,1299.8984,-4.539143e+22,1.0,42650,1,-239.60406,3699.6104,0.4189424,427,10.0,,5024294.5,4.9468602e+32,50.0,10.0,1.0,-239.60406,4863.30601311521,4863.306,4999.509,35100230.0,70516.91580295563,50.0
[-0.143  0.918 -3.279 -1.73 ],3.6134095,17503112.0,-1.0,1318.4968,-inf,16933412,1.0,27351334.0,4.8539298e-14,358.8,27351334.0,50,3579.7893,True,,,4999.5527,-inf,17503112.0,42700,2,-262.2254,,0.4189424,427,10.0,,18.640654,inf,2.8566349e-06,10.0,17503112.0,-251.53223,3579.7894493133376,3579.7893,4999.5527,123.66654,70590.60961914062,2.8566349e-06
[-0.143  0.918 -3.279 -1.73 ],194.76987,1.0,-1.0,1053.7146,-17249344.0,16952224,1.0,15208412.0,0.08085186,376.24,1951838800.0,50,3744.761,True,,,4989.591,-116384020000.0,1.0,42750,1,-241.55151,9.982264,0.4189424,428,10.0,,459.20758,3143807200.0,50.0,10.0,1.0,-241.55151,3754.7432396826293,3754.7434,4999.573,2608.8206,70662.41896986961,50.0
[-0.09   0.886 -3.275 -1.74 ],0.36052367,13381.388,-1.0,859.66486,-4.1105361e+21,16975369,1.0,7747461.0,2.8914753e-09,462.9,7747461.0,50,4615.2773,True,,,4989.646,-4.1105361e+21,13381.388,42800,2,-246.0843,9.980183,0.4189424,428,10.0,,1.0488778,4.0563753e+30,0.0037365332,10.0,13381.389,-241.40022,4625.257090652843,4625.257,4999.626,7.038647,70756.5310587883,0.003736533
[-0.09   0.886 -3.275 -1.74 ],20337.176,1.0,-1.0,624.8218,-23527420.0,16998359,1.0,21486468.0,0.12262022,459.8,369173040000.0,50,1763.3923,True,,,2169.9329,-7.938232e+16,1.0,42850,1,-247.93678,2829.653,0.4189424,429,10.0,,96840.75,1.5128593e+21,50.0,10.0,1.0,-247.93678,4593.045418393933,4593.0454,4999.586,683093.6,70831.64897751808,50.0
[-0.035  0.91  -3.273 -1.722],0.21745092,8914.072,-1.0,699.90936,-8.437967e+21,17022860,1.0,4952239.0,4.1285557e-06,490.02,4952239.0,50,4899.3657,True,,,4999.576,-8.437967e+21,8914.072,42900,2,-250.77509,,0.4189424,429,10.0,,0.42544314,1.7093625e+31,0.0056091086,10.0,8914.072,-247.0229,4899.365750594206,4899.3657,4999.576,2.034719,70909.39215707779,0.0056091086
[-0.035  0.91  -3.273 -1.722],438.5946,1.0,-1.0,698.5122,-26534608.0,17047362,1.0,24493652.0,0.17037126,490.04,10961724000.0,50,4889.585,True,,,4989.6074,-347305300000.0,1.0,42950,1,-250.25854,9.979662,0.4189424,430,10.0,,2625.0085,27159456000.0,50.0,10.0,1.0,-250.25854,4899.564505223168,4899.5645,4999.587,18706.174,70982.29566025734,50.0
[ 0.019  0.882 -3.275 -1.732],4.062831,13.449319,-1.0,1168.5793,-1015206300000.0,17070889,1.0,76666950.0,0.035588812,470.54,100360400.0,50,4704.187,True,,,4999.593,-555708400000.0,13.449319,43000,2,-260.32507,,0.4189424,430,10.0,,10.896228,74112220000.0,3.7176604,10.0,13.449318,-259.35208,4704.186902737417,4704.187,4999.593,50.810375,71058.69848060608,3.7176607
[ 0.019  0.911 -3.275 -1.707],22516.697,1.0,-1.0,0.124966614,-27034286.0,17095889,1.0,24993336.0,0.008784722,500.0,562708000000.0,50,0.2945117,True,,,0.53808594,-35255113000000.0,1.0,43050,1,-242.2562,4999.039,0.4189424,431,10.0,,117899.45,288952780000000.0,50.0,10.0,1.0,-242.2562,4999.33353115729,4999.334,4999.577,788278.06,71139.84257912636,50.0
[ 0.015  0.846 -3.298 -1.811],0.60259897,8111.064,-1.0,0.14211638,-2.3413163e+19,17120889,1.0,15061594.0,5.263019e-09,500.0,15061594.0,50,0.3395508,True,,,0.60253906,-2.3413163e+19,8111.064,43100,2,-243.32858,4999.0615,0.4189424,431,10.0,,2.68327,1.3159768e+26,0.0061644195,10.0,8111.0635,-239.02481,4999.401151725211,4999.401,4999.664,18.465868,71219.06302928925,0.00616442
[ 0.015  0.846 -3.298 -1.811],21201.393,1.0,-1.0,0.12683694,-27034910.0,17145889,1.0,24993920.0,0.16248506,500.0,529906100000.0,50,0.30220702,True,,,0.5371094,-555293800000000.0,1.0,43150,1,-245.23013,4999.09,0.4189424,432,10.0,,147924.66,7.388517e+16,50.0,10.0,1.0,-245.23013,4999.3921172810005,4999.392,4999.627,1056673.1,71295.48275232315,50.0
[ 0.096  0.789 -3.297 -1.887],1.3134438,916.02484,-1.0,0.13823853,-1.7234213e+17,17170889,1.0,32830392.0,8.680136e-08,500.0,32830392.0,50,0.29807618,True,,,0.5878906,-1.7234213e+17,916.02484,43200,2,-250.38419,4999.077,0.4189424,432,10.0,,8.253651,7.1303455e+21,0.054583672,10.0,916.0248,-244.72589,4999.375221085921,4999.375,4999.665,59.00406,71377.60158109665,0.054583676
[ 0.096  0.789 -3.297 -1.887],402.77417,1.0,-1.0,697.1165,-26534736.0,17195392,1.0,24493770.0,0.12731433,490.06,10066543000.0,50,4879.8154,True,,,4979.64,-3371208800000.0,1.0,43250,1,-235.55006,19.959908,0.4189424,433,10.0,,871.32385,2712214000000.0,50.0,10.0,1.0,-235.55006,4899.7755335648135,4899.7754,4999.6,4351.8525,71444.87972688675,50.0
[ 0.103  0.854 -3.257 -1.788],1.4428749,11433.64,-1.0,0.15251838,-1.0358497e+21,17220392,1.0,36062970.0,4.222134e-10,500.0,36062970.0,50,0.52170897,True,,,0.8203125,-1.0358497e+21,11433.64,43300,2,-241.21571,4998.7783,0.4189424,433,10.0,,5.963693,2.5759905e+29,0.0043730605,10.0,11433.64,-235.73364,4999.300037489333,4999.3,4999.5986,38.45213,71508.04730772972,0.0043730605
[ 0.103  0.854 -3.257 -1.788],5546.6587,1.0,-1.0,699.9051,-26534356.0,17244893,1.0,24493354.0,0.10629074,490.02,138612150000.0,50,4899.3354,True,,,4999.643,-92293090000000.0,1.0,43350,1,-259.10855,,0.4189424,434,10.0,,26849.748,2038769800000000.0,50.0,10.0,1.0,-259.10855,4899.335565117167,4899.3354,4999.643,191094.33,71565.4182715416,50.0
[ 0.086  0.758 -3.28  -1.864],1.5690761,52457.734,-1.0,0.16788158,-2.3971357e+24,17269893,1.0,39213256.0,3.7998323e-08,500.0,39213256.0,50,0.7226953,True,,,0.9897461,-2.3971357e+24,52457.734,43400,2,-248.65839,4998.668,0.4189424,434,10.0,,10.894772,1.3794799e+36,0.0009531483,10.0,52457.734,-244.49861,4999.390677405663,4999.391,4999.6577,77.83204,71634.98884367943,0.0009531483
[ 0.086  0.758 -3.28  -1.864],64.98719,1.0,-1.0,0.14050381,-27034760.0,17294893,1.0,24993786.0,0.08733637,500.0,1624286200.0,50,0.583584,True,,,0.8154297,-322046700000.0,1.0,43450,1,-248.79047,4998.795,0.4189424,435,10.0,,132.95137,24648606000.0,50.0,10.0,1.0,-248.79047,4999.378509837534,4999.379,4999.6104,645.6618,71714.7216694355,50.0
[ 0.084  0.882 -3.298 -1.864],4.4920473,310.40894,-1.0,0.12449824,-3887001500000000.0,17319893,1.0,81966860.0,1.7959545e-08,500.0,112273980.0,50,0.37916017,True,,,0.625,-2122051300000000.0,310.40894,43500,2,-249.84485,4998.9785,0.4189424,435,10.0,,17.416471,1.0810869e+18,0.16107784,10.0,310.40894,-249.82458,4999.357696184883,4999.358,4999.6035,113.023994,71794.44216704369,0.16107784
[ 0.087  0.861 -3.295 -1.837],147.44395,1.0,-1.0,0.11265847,-27034514.0,17344893,1.0,24993594.0,0.10413632,500.0,3685161000.0,50,0.2675879,True,,,0.44921875,-86406636000.0,1.0,43550,1,-241.7153,4999.092,0.4189424,436,10.0,,788.9806,1642885400.0,50.0,10.0,1.0,-241.7153,4999.359432815854,4999.3594,4999.541,5477.135,71870.1510322094,50.0
[ 0.208  0.845 -3.287 -1.867],937137.06,14.899692,-1.0,0.18769985,-441390760000.0,17369893,1.0,98689490.0,0.0032137209,500.0,23420830000000.0,50,0.49454102,True,,,0.7895508,-4.6950066e+23,14.899692,43600,2,-253.01593,4998.732,0.4189424,436,10.0,,6368333.5,5.292366e+34,3.3557742,10.0,14.899691,-251.57588,4999.226482734618,4999.2266,4999.5215,45510490.0,71957.15950751305,3.3557744
[ 0.038  0.733 -3.294 -1.932],375.6673,1.0,-1.0,977.7268,-26035406.0,17393897,1.0,23994458.0,0.065405935,480.08,9387803000.0,50,4789.8647,True,,,4989.6,-1470469000000.0,1.0,43650,1,-240.53658,9.979787,0.4189424,437,10.0,,1269.773,512514160000.0,50.0,10.0,1.0,-240.53658,4799.844615682959,4799.844,4999.58,8597.043,72033.93141531944,50.0
[-2.491e-03  7.986e-01 -3.294e+00 -1.833e+00],268.73944,26618.258,-1.0,976.74414,-2.8448443e+23,17417902,1.0,6715671600.0,2.7135644e-10,480.1,6715671600.0,50,4790.0366,True,,,4989.6104,-2.8448443e+23,26618.258,43700,2,-260.83267,9.980831,0.4189424,437,10.0,,1749.1617,1.9429885e+34,0.00187841,10.0,26618.258,-254.28683,4800.017530233106,4800.0176,4999.5913,12480.026,72099.14793729782,0.00187841
[-2.491e-03  7.986e-01 -3.294e+00 -1.833e+00],54051096.0,1.0,-1.0,0.10922316,-27035292.0,17442902,1.0,24994280.0,0.025551654,500.0,1351003600000000.0,50,0.29702148,True,,,0.5253906,-2.0796556e+21,1.0,43750,1,-235.59003,4999.131,0.4189424,438,10.0,,378324220.0,1.03827634e+30,50.0,10.0,1.0,-235.59003,4999.427861368794,4999.428,4999.6562,2702320600.0,72180.42673420906,50.0
[ 0.075  0.881 -3.294 -1.781],0.54477304,3092.1094,-1.0,0.15310459,-1.895556e+19,17467902,1.0,13615994.0,3.462884e-11,500.0,13615994.0,50,0.6138379,True,,,0.8886719,-1.895556e+19,3092.1094,43800,2,-254.9979,4998.703,0.4189424,438,10.0,,2.092778,8.626335e+25,0.01617019,10.0,3092.1094,-246.23189,4999.316971408011,4999.317,4999.592,11.05815,72268.8033759594,0.01617019
[ 0.075  0.881 -3.294 -1.781],505.94543,1.0,-1.0,699.9028,-26534142.0,17492403,1.0,24493192.0,0.005837617,490.02,12645247000.0,50,4899.3193,True,,,4999.58,-34385945000.0,1.0,43850,1,-248.09749,,0.4189424,439,10.0,,3149.7148,113476056.0,50.0,10.0,1.0,-248.09749,4899.319374605694,4899.3193,4999.58,22524.736,72340.98620867729,50.0
[ 0.138  0.891 -3.284 -1.674],424362000.0,302.5036,-1.0,683.70404,-636967540000000.0,17516805,1.0,608888400.0,39.07987,488.04,1.0494127e+16,50,4689.1587,True,,,4809.6753,-7.3661705e+18,302.5036,43900,2,-252.43103,189.87332,0.4189424,439,10.0,,1464995500.0,1.2990125e+25,0.16528729,10.0,302.5036,-248.49881,4879.032198343781,4879.0327,4999.549,9797584000.0,72407.9453265667,0.16528729
[ 0.065  0.713 -3.296 -1.832],277.75256,1.0,-1.0,0.12763406,-27034750.0,17541805,1.0,24993760.0,0.13625112,500.0,6942152000.0,50,0.38548827,True,,,0.6381836,-27466878000000.0,1.0,43950,1,-248.21323,4998.9907,0.4189424,440,10.0,,1545.4172,181025270000000.0,50.0,10.0,1.0,-248.21323,4999.37623507535,4999.376,4999.629,10999.8125,72488.16692972183,50.0
[ 0.177  0.693 -3.276 -1.786],121.59378,21.5674,-1.0,0.15377343,-9026801000000.0,17566805,1.0,76786584.0,8.3528736e-05,500.0,3039224800.0,50,0.2969531,True,,,0.5473633,-456255350000000.0,21.5674,44000,2,-254.47775,4999.009,0.4189424,440,10.0,,561.6283,4.9977614e+16,2.3183138,10.0,21.5674,-253.2466,4999.305768215685,4999.3057,4999.556,3941.302,72566.47552275658,2.3183138
[ 0.145  0.777 -3.275 -1.761],96.36124,1.0,-1.0,698.5081,-26534324.0,17591307,1.0,24493386.0,0.12114728,490.04,2408106200.0,50,4889.5566,True,,,4989.5845,-242591250000.0,1.0,44050,1,-238.44174,9.980799,0.4189424,441,10.0,,199.31555,13849922000.0,50.0,10.0,1.0,-238.44174,4899.538084195163,4899.5376,4999.5654,1300.8541,72664.85852003098,50.0
[ 0.225  0.825 -3.285 -1.679],1.0039201,1548.6578,-1.0,156.78813,-7.871442e+18,17616196,1.0,25091972.0,1.5471706e-08,497.78,25091972.0,50,1097.5161,True,,,1120.2188,-7.871442e+18,1548.6578,44100,2,-246.46585,3879.3042,0.4189424,441,10.0,,5.9295454,1.4875982e+25,0.03228602,10.0,1548.658,-239.27641,4976.8203443812345,4976.8203,4999.523,42.397984,72771.35023498535,0.032286018
[ 0.225  0.825 -3.285 -1.679],4801368.5,1.0,-1.0,752.2557,-26125170.0,17640450,1.0,24084306.0,0.007025412,485.08,119992335000000.0,50,4439.856,True,,,4589.751,-9.160563e+19,1.0,44150,1,-237.75838,409.72314,0.4189424,442,10.0,,25994580.0,2.014824e+27,50.0,10.0,1.0,-237.75838,4849.579334667836,4849.5796,4999.474,179109800.0,72866.00212550163,50.0
[ 0.25   1.178 -3.351 -2.026],0.2531275,54049676.0,-1.0,898.44275,-inf,17664380,1.0,6282250.0,4.3892965e-13,478.6,6282250.0,50,4624.717,True,,,4839.6523,-inf,54049676.0,44200,2,-266.5326,159.87044,0.4189424,442,10.0,,1.2977889,inf,9.250749e-07,10.0,54049676.0,-252.30537,4784.587298673187,4784.5874,4999.523,8.725321,72965.9547226429,9.250749e-07
[ 0.25   1.178 -3.351 -2.026],2776253.8,1.0,-1.0,505.19772,-26091028.0,17688777,1.0,24050106.0,0.026843358,487.94,69376577000000.0,50,2438.5615,True,,,2560.1084,-6.929989e+21,1.0,44250,1,-252.54845,2439.4385,0.4189424,443,10.0,,18424744.0,1.1530118e+31,50.0,10.0,1.0,-252.54845,4877.9997105177035,4878.0,4999.547,131701020.0,73072.49035286903,50.0
[ 0.209  1.39  -3.475 -2.043],42.479313,2845068500.0,-1.0,786.42786,-inf,17712992,1.0,1061725100.0,2.695067e-18,484.3,1061725100.0,50,4551.9907,True,,,4709.737,-inf,2845068500.0,44300,2,-260.75476,289.7652,0.4189424,443,10.0,,296.47784,inf,1.757427e-08,10.0,2845068500.0,-248.66975,4841.75562075678,4841.756,4999.502,2117.819,73180.23700118065,1.757427e-08
[ 0.209  1.39  -3.475 -2.043],555360.06,1.0,-1.0,808.2473,-26001582.0,17737138,1.0,23960748.0,0.021471389,482.92,13793705000000.0,50,4677.8994,True,,,4849.555,-2.4357251e+17,1.0,44350,1,-240.7215,149.88315,0.4189424,444,10.0,,2340340.5,1.4243399e+22,50.0,10.0,1.0,-240.7215,4827.782467864622,4827.7827,4999.4385,14925097.0,73294.00327396393,50.0
[ 0.099  1.36  -3.65  -2.18 ],7.262514,191368.78,-1.0,0.12611975,-1.8362314e+24,17762138,1.0,181494910.0,1.6041123e-11,500.0,181494910.0,50,0.3403125,True,,,0.59277344,-1.8362314e+24,191368.78,44400,2,-262.35135,4999.0615,0.4189424,444,10.0,,50.49224,8.0944284e+35,0.00026127562,10.0,191368.78,-249.92342,4999.401801928392,4999.4014,4999.6543,360.70538,73455.97776579857,0.00026127562
[ 0.099  1.36  -3.65  -2.18 ],1521.0033,1.0,-1.0,978.6932,-26034824.0,17786141,1.0,23993868.0,0.32783845,480.06,38014407000.0,50,4799.586,True,,,4999.5884,-34713524000000.0,1.0,44450,1,-242.80652,,0.4189424,445,10.0,,3564.7188,288668850000000.0,50.0,10.0,1.0,-242.80652,4799.586066128643,4799.586,4999.5884,18544.182,73622.48275375366,50.0
[ 0.094  1.44  -3.641 -2.084],162.44247,129372.98,-1.0,211.42894,-7.560907e+23,17810991,1.0,4060091000.0,3.2472587e-14,497.0,4060091000.0,50,1480.0023,True,,,1510.4006,-7.560907e+23,129372.98,44500,2,-258.8278,3489.0945,0.4189424,445,10.0,,1132.4097,1.3725697e+35,0.00038647949,10.0,129372.97,-243.2986,4969.096850309804,4969.0967,4999.495,8089.2476,73786.93582224846,0.00038647949
[ 0.094  1.44  -3.641 -2.084],201.819,1.0,-1.0,677.51404,-26534548.0,17835508,1.0,24493604.0,0.68515325,490.34,5037923300.0,50,4742.5986,True,,,4839.664,-2.4124195e+18,1.0,44550,1,-262.66043,159.90857,0.4189424,446,10.0,,1180.905,1.3972217e+24,50.0,10.0,1.0,-262.66043,4902.507209912547,4902.5073,4999.5728,8459.627,73958.88267421722,50.0
[-0.141  1.46  -3.717 -2.116],2.8968568,inf,-1.0,227.00885,-inf,17860225,1.0,72401816.0,,494.34,72401816.0,50,1242.274,True,,,1300.0454,-inf,inf,44600,2,-337.15384,3699.5615,0.4189424,446,10.0,,17.491964,inf,,10.0,inf,-245.41585,4941.835620191461,4941.836,4999.607,124.93828,74129.22629737854,
[-0.141  1.46  -3.717 -2.116],1912.4528,1.0,-1.0,239.45067,-26438982.0,17884901,1.0,24398016.0,0.28662723,493.52,47607124000.0,50,1004.0106,True,,,1069.9824,-1075965700000000.0,1.0,44650,1,-254.51651,3929.6167,0.4189424,447,10.0,,5266.9727,2.7791306e+17,50.0,10.0,1.0,-254.51651,4933.627412798132,4933.627,4999.599,24827.074,74282.07925748825,50.0
[-0.17   1.389 -3.724 -2.214],0.56888086,98341.27,-1.0,820.472,-4.6186587e+23,17907862,1.0,13718322.0,3.4520165e-11,459.22,13718322.0,50,4587.7393,True,,,4999.6475,-4.6186587e+23,98341.27,44700,2,-239.45418,,0.4189424,447,10.0,,3.8245416,5.121126e+34,0.0005084335,10.0,98341.27,-230.86717,4587.739265685281,4587.7393,4999.6475,27.323286,74407.41368246078,0.0005084335
[-0.17   1.389 -3.724 -2.214],8202.021,1.0,-1.0,464.84885,-24117596.0,17931265,1.0,22076582.0,0.0010160058,468.06,114072210000.0,50,1295.9398,True,,,1620.0796,-2892223000000000.0,1.0,44750,1,-237.04773,3379.5815,0.4189424,448,10.0,,53513.71,2.0079747e+18,50.0,10.0,1.0,-237.04773,4675.5213106301535,4675.5215,4999.661,382643.25,74516.42143917084,50.0
[-0.229  1.374 -3.724 -2.227],76.975945,22321.734,-1.0,784.90186,-1.6744818e+21,17950605,1.0,1923960000.0,1.740902e-11,386.8,1923960000.0,50,1359.5044,True,,,2499.8909,-1.6744818e+21,22321.734,44800,2,-243.318,2499.7205,0.4189424,448,10.0,,531.12354,6.7314274e+29,0.0022399693,10.0,22321.734,-243.02592,3859.2247689631026,3859.225,4999.6113,3794.4792,74612.06077432632,0.0022399693
[-0.229  1.374 -3.724 -2.227],279.02124,1.0,-1.0,719.3648,-19490230.0,17971220,1.0,17449188.0,0.15723142,412.3,5315872000.0,50,1895.0597,True,,,2779.9478,-462117670000.0,1.0,44850,1,-251.50264,2219.7554,0.4189424,449,10.0,,910.4798,50092180000.0,50.0,10.0,1.0,-251.50264,4114.815117581993,4114.8154,4999.703,6260.2407,74710.80036473274,50.0
[-0.202  1.298 -3.734 -2.321],0.9493492,1222.5162,-1.0,816.85803,-3.6631907e+17,17990765,1.0,11979811.0,8.343813e-09,390.9,11979811.0,50,1431.0973,True,,,2529.9053,-3.6631907e+17,1222.5162,44900,2,-240.97816,2469.7397,0.4189424,449,10.0,,3.416614,3.2214667e+22,0.04089925,10.0,1222.5162,-239.55928,3900.837136659394,3900.8372,4999.645,16.112608,74792.71023392677,0.04089925
[-0.202  1.298 -3.734 -2.321],5508.15,1.0,-1.0,980.217,-18682062.0,18010604,1.0,16641044.0,0.18514517,396.78,87943995000.0,50,3959.826,True,,,4999.6763,-403443160000000.0,1.0,44950,1,-242.22705,,0.4189424,450,10.0,,28876.82,3.9057024e+16,50.0,10.0,1.0,-242.22705,3959.8257615236444,3959.826,4999.6763,204414.53,74886.15675711632,50.0
[-0.139  1.225 -3.697 -2.392],31.628994,4631784.5,-1.0,708.79877,-inf,18032914,1.0,663757900.0,9.843219e-12,446.2,663757900.0,50,1736.8655,True,,,2280.01,-inf,4631784.5,45000,2,-253.88512,2719.7312,0.4189424,450,10.0,,159.97023,inf,1.0794975e-05,10.0,4631784.5,-247.14275,4456.596694353872,4456.5967,4999.741,1038.8102,74998.93858933449,1.0794975e-05
[-0.139  1.225 -3.697 -2.392],1716.0891,1.0,-1.0,773.7035,-24622496.0,18056374,1.0,22581470.0,0.05940575,469.2,31889678000.0,50,4688.5874,True,,,4999.6787,-3959727000000000.0,1.0,45050,1,-236.55348,,0.4189424,451,10.0,,7907.776,3.763972e+18,50.0,10.0,1.0,-236.55348,4688.587600602388,4688.5874,4999.6787,52489.984,75110.94268202782,50.0
[-0.2    1.238 -3.696 -2.389],15.526838,19497.283,-1.0,1042.2357,-1.1001151e+22,18076310,1.0,342289950.0,4.257053e-09,398.72,342289950.0,50,3980.0479,True,,,4999.657,-1.1001151e+22,19497.283,45100,2,-229.67831,,0.4189424,451,10.0,,72.376114,2.9054044e+31,0.0025644598,10.0,19497.283,-225.6991,3980.047663155849,3980.0479,4999.657,477.82782,75187.08889341354,0.0025644598
[-0.2    1.238 -3.696 -2.389],901.4191,1.0,-1.0,892.1573,-17879412.0,18095741,1.0,15838373.0,0.046272308,388.62,9564652000.0,50,1718.7222,True,,,2839.9692,-50624268000000.0,1.0,45150,1,-234.9183,2159.7349,0.4189424,452,10.0,,1675.0673,614989100000000.0,50.0,10.0,1.0,-234.9183,3878.456998337811,3878.4573,4999.704,9151.645,75277.99831271172,50.0
[-0.139  1.242 -3.697 -2.397],4.30461,4254047.0,-1.0,536.27795,-inf,18119109,1.0,35167676.0,5.759456e-15,467.36,35167676.0,50,1829.2734,True,,,2159.976,-inf,4254047.0,45200,2,-236.74457,2839.7183,0.4189424,452,10.0,,29.769962,inf,1.1753514e-05,10.0,4254047.0,-235.69382,4668.9916286398,4668.9917,4999.6943,212.68938,75382.84959101677,1.1753514e-05
[-0.139  1.242 -3.697 -2.397],537.6206,1.0,-1.0,508.2651,-24012912.0,18142431,1.0,21971882.0,0.17147708,466.44,11619634000.0,50,1500.1637,True,,,1840.0645,-9873313000000.0,1.0,45250,1,-245.4516,3159.6162,0.4189424,453,10.0,,2121.761,23346687000000.0,50.0,10.0,1.0,-245.4516,4659.779931153456,4659.78,4999.6807,14726.622,75463.27784061432,50.0
[-0.179  1.321 -3.694 -2.309],1.5033892,8501.835,-1.0,936.01697,-5.449778e+19,18164313,1.0,35126692.0,1.9315007e-10,437.64,35126692.0,50,4371.175,True,,,4999.7236,-5.449778e+19,8501.835,45300,2,-237.54257,,0.4189424,453,10.0,,5.291314,7.129596e+26,0.005881083,10.0,8501.835,-233.6706,4371.17543732142,4371.175,4999.7236,31.290947,75555.18648791313,0.005881083
[-0.179  1.321 -3.694 -2.309],3129.4656,1.0,-1.0,606.6638,-21920834.0,18186433,1.0,19879768.0,0.10468118,442.4,45121910000.0,50,1387.4517,True,,,1969.9717,-6691123000000000.0,1.0,45350,1,-230.61932,3029.7563,0.4189424,454,10.0,,9509.203,1.0747264e+19,50.0,10.0,1.0,-230.61932,4417.208099658965,4417.208,4999.728,52811.34,75662.73913025856,50.0
[-0.117  1.33  -3.7   -2.309],0.47172928,7284899.0,-1.0,983.7987,-inf,18210134,1.0,10086002.0,1.0064352e-11,474.02,10086002.0,50,4738.127,True,,,4999.6235,-inf,7284899.0,45400,2,-252.16393,,0.4189424,454,10.0,,1.2126855,inf,6.863513e-06,10.0,7284899.0,-251.01001,4738.12654514589,4738.127,4999.6235,7.02277,75763.00612592697,6.863513e-06
[-0.117  1.33  -3.7   -2.309],6985.975,1.0,-1.0,714.3609,-25949224.0,18234329,1.0,23908196.0,0.18913709,483.9,136752685000.0,50,4837.1357,True,,,4999.677,-8.128033e+18,1.0,45450,1,-240.63036,,0.4189424,455,10.0,,26437.617,1.5859683e+25,50.0,10.0,1.0,-240.63036,4837.135915160891,4837.1357,4999.677,141632.7,75860.99438476562,50.0
[-0.057  1.33  -3.701 -2.327],2.2981746,314.8135,-1.0,0.093401276,-8.351827e+17,18259329,1.0,57445196.0,2.6173824e-05,500.0,57445196.0,50,0.23104492,True,,,0.42578125,-8.351827e+17,314.8135,45500,2,-253.50427,4999.252,0.4189424,455,10.0,,9.831773,1.6745041e+23,0.15882419,10.0,314.8135,-252.30484,4999.483036419646,4999.483,4999.6777,51.563293,75970.22214388847,0.15882419
[-0.057  1.33  -3.701 -2.327],80750.195,1.0,-1.0,0.090301886,-27036022.0,18284329,1.0,24995012.0,0.014003287,500.0,2018232100000.0,50,0.22509766,True,,,0.3774414,-4122265300000.0,1.0,45550,1,-246.74713,4999.276,0.4189424,456,10.0,,560829.8,1062763800000.0,50.0,10.0,1.0,-246.74713,4999.500949269656,4999.501,4999.6533,4006506.2,76060.93339276314,50.0
[-0.024  1.243 -3.705 -2.41 ],3.2588525,3693.917,-1.0,0.09402897,-5.858354e+18,18309329,1.0,81457660.0,1.1074727e-09,500.0,81457660.0,50,0.2996875,True,,,0.44335938,-5.858354e+18,3693.917,45600,2,-249.35722,4999.2266,0.4189424,456,10.0,,22.333612,8.2390503e+24,0.013535767,10.0,3693.917,-242.37003,4999.52626812644,4999.526,4999.67,159.58406,76139.05599737167,0.013535767
[-0.024  1.243 -3.705 -2.41 ],1014.841,1.0,-1.0,0.095073216,-27036328.0,18334329,1.0,24995304.0,0.078085,500.0,25365176000.0,50,0.26984376,True,,,0.4111328,-2533502200000.0,1.0,45650,1,-233.0947,4999.2607,0.4189424,457,10.0,,2760.2158,1510177000000.0,50.0,10.0,1.0,-233.0947,4999.530593168641,4999.531,4999.672,13334.88,76221.22080683708,50.0
[-0.058  1.156 -3.708 -2.494],1.299262,44186.17,-1.0,1186.5425,-4.1242243e+23,18357833,1.0,31006056.0,1.4991673e-10,470.08,31006056.0,50,4699.7954,True,,,4999.6704,-4.1242243e+23,44186.17,45700,2,-253.21764,,0.4189424,457,10.0,,5.8690963,4.0832915e+34,0.0011315758,10.0,44186.17,-249.85143,4699.79533513875,4699.7954,4999.6704,40.634617,76311.86368584633,0.0011315758
[-0.058  1.156 -3.708 -2.494],41.858906,1.0,-1.0,51.782642,-26965184.0,18382797,1.0,24924174.0,0.0078233145,499.28,1046276200.0,50,362.47812,True,,,369.99316,-1.953122e+16,1.0,45750,1,-257.9331,4629.665,0.4189424,458,10.0,,149.49994,9.157749e+19,50.0,10.0,1.0,-257.9331,4992.143175860126,4992.143,4999.658,757.78644,76416.68703103065,50.0
