Penalization,MinIW,OptimizationReturnMin,InitialReturnMin,Bound,TimestepsSoFar,InitialReturnMean,TimeElapsed,MeanEntropy,EmpiricalD2Arithmetic,InitialReturnStd,DivergenceHarmonic,ReturnMeanIW,OptimizationReturnMax,MaxIW,EpLenMean,MinBehavPdf,EpThisIter,Weights,StdWReturnMean,OptimizationReturnMean,StdIW,Iteration,EpRewMean,EpisodesSoFar,Inner Iteration,VarianceInitializer,ReturnStepMaxmin,WReturnMean,LearnableVariance,Epsilon,ReturnStepMax,InitialBound,ESSRenyiHarmonic,EmpiricalD2Harmonic,MeanD2-0,ESSRenyiArithmetic,MeanIW,MinTargetPdf,InitialReturnMax
True,4.841365e-10,,2509.6428,-inf,18056534,4407.6235,75534.57385587692,0.4189424,388670.0,727.9916,inf,147508110.0,2489.8708,168.3847,441.38,-243.80008,50,[-0.102  0.789 -4.422 -1.194],,1897.9805,25.45846,433,4407.623279160834,43300,2,-1.0,10.0,147508110.0,,1.0,10.0,-inf,0.00012864385,388669.97,388670.0,0.00012864383,6.020815,-249.5226,4999.5137
True,0.1907136,,2679.5872,-6392663700000000.0,18078320,4350.445,75610.29002404213,0.4189424,1.0,742.7834,9.811666e+18,35922768000.0,2319.9158,45540.81,435.72,-239.38037,50,[-0.102  0.789 -4.422 -1.194],,1670.8578,7035.9395,434,4350.444932031569,43350,1,-1.0,10.0,19478098.0,,1.0,10.0,-21518980.0,50.0,1.0,1.0,50.0,2677.8545,-239.38037,4999.503
True,7.7739926e-10,,9.981874,-inf,18102467,4828.16,75725.59206056595,0.4189424,136616820.0,844.7562,inf,5285182.5,4989.5586,3.4301534,482.94,-241.86203,50,[-0.04   0.789 -4.429 -1.195],,4818.178,0.5655516,434,4828.160187579947,43400,2,-1.0,10.0,5285182.5,,1.0,10.0,-inf,3.6598715e-07,136616820.0,136616820.0,3.6598715e-07,0.23505649,-244.84674,4999.5405
True,0.67611784,,4999.139,-1.049778e+20,18127467,4999.3306,75830.2627427578,0.4189424,1.0,0.09119473,2.6459706e+27,61328617000.0,0.3461914,48239.6,500.0,-248.26707,50,[-0.04   0.789 -4.429 -1.195],,0.19140625,7301.8813,435,4999.330602903803,43450,1,-1.0,10.0,24993306.0,,1.0,10.0,-27034180.0,50.0,1.0,1.0,50.0,2453.742,-248.26707,4999.4854
True,4.5186882e-13,,9.986781,-inf,18149233,4347.6655,75919.10257720947,0.4189424,8597164.0,1194.7418,inf,6080377.5,4989.397,11.259747,435.32,-234.61986,50,[-0.084  0.817 -4.394 -1.086],,4337.6787,1.576966,435,4347.665686222987,43500,2,-1.0,10.0,6080377.5,,1.0,10.0,-inf,5.815871e-06,8597164.0,8597164.0,5.815871e-06,0.2530005,-243.07993,4999.384
True,0.046392493,,1489.6505,-9.5022965e+16,18172756,4701.176,76014.47788953781,0.4189424,1.0,721.0417,2.168132e+21,85676700000.0,3509.7217,94172.25,470.46,-254.13127,50,[-0.084  0.817 -4.394 -1.086],,3211.525,14658.601,436,4701.175402043664,43550,1,-1.0,10.0,22620950.0,,1.0,10.0,-24661730.0,50.0,1.0,1.0,50.0,4306.02,-254.13127,4999.372
True,1.5382571e-05,,219.85919,-3.109585e+24,18194898,4424.972,76100.03998708725,0.4189424,63241.684,1211.4537,2.3219394e+36,51619264.0,4779.465,71.80077,442.84,-232.29315,50,[-0.029  0.838 -4.393 -1.066],,4205.113,10.133317,436,4424.97215014263,43600,2,-1.0,10.0,51619264.0,,1.0,10.0,-3.109585e+24,0.00079061784,63241.68,63241.684,0.0007906178,2.083873,-234.01651,4999.324
True,0.29678357,,159.91386,-1.801599e+19,18216529,4322.5723,76170.99677085876,0.4189424,1.0,1383.4447,7.793955e+25,458057100.0,4839.423,396.00024,432.62,-253.6507,50,[-0.029  0.838 -4.393 -1.066],,4162.658,58.821007,437,4322.572575026427,43650,1,-1.0,10.0,20598552.0,,1.0,10.0,-22639298.0,50.0,1.0,1.0,50.0,18.895082,-253.6507,4999.337
True,1.0515566e-12,,,-inf,18238009,4290.8315,76247.71119308472,0.4189424,1457402.4,1198.0638,inf,37808216.0,4999.267,46.283146,429.6,-242.61505,50,[-0.088  0.836 -4.403 -1.085],,4290.8315,6.5605054,437,4290.831536205416,43700,2,-1.0,10.0,37808216.0,,1.0,10.0,-inf,3.4307614e-05,1457402.4,1457402.4,3.4307614e-05,1.7658316,-244.9778,4999.267
True,0.057504278,,889.7855,-3.9258334e+17,18260575,4508.1934,76329.79487037659,0.4189424,1.0,833.0272,3.700832e+22,239429760000.0,4109.567,997907.2,451.32,-246.48383,50,[-0.088  0.836 -4.403 -1.085],,3618.4077,139649.92,438,4508.19333316634,43750,1,-1.0,10.0,21017740.0,,1.0,10.0,-23058502.0,50.0,1.0,1.0,50.0,25101.902,-246.48383,4999.3525
True,2.009152e-06,,,-inf,18283628,4608.4077,76426.42263436317,0.4189424,143757.23,1103.0847,inf,9254031.0,4999.4214,21.772058,461.06,-235.9287,50,[-0.026  0.839 -4.401 -1.092],,4608.4077,3.0366852,438,4608.407205516332,43800,2,-1.0,10.0,9254031.0,,1.0,10.0,-inf,0.0003478086,143757.23,143757.23,0.0003478086,0.6526702,-238.41035,4999.4214
True,0.021366153,,1169.7913,-23927583000.0,18307495,4771.695,76544.44749164581,0.4189424,1.0,851.9573,132132710.0,468923040.0,3829.654,283.08633,477.34,-251.3687,50,[-0.026  0.839 -4.401 -1.092],,3601.9033,55.09752,439,4771.6949347502905,43850,1,-1.0,10.0,23494902.0,,1.0,10.0,-25535742.0,50.0,1.0,1.0,50.0,18.796534,-251.3687,4999.4453
True,3.6018932e-08,,9.981643,-269207170000000.0,18327495,3995.8838,76630.66655111313,0.4189424,74.04334,1708.1038,1.7403168e+16,376248770.0,4989.3135,676.0286,400.0,-254.29935,50,[ 0.007  0.868 -4.402 -1.047],,3985.9028,94.63891,439,3995.883982069391,43900,2,-1.0,10.0,93884580.0,,1.0,10.0,-16062738000000.0,0.67528015,74.04334,74.04334,0.67528015,15.108898,-257.08417,4999.295
True,0.17756943,,9.979863,-5.225878e+21,18346762,3847.91,76715.56626844406,0.4189424,1.0,1661.6711,6.5584655e+30,6817147500000.0,4989.236,11321199.0,385.34,-227.704,50,[-0.026  0.877 -4.402 -1.037],,3837.93,1610549.4,440,3847.910035542139,43950,1,-1.0,10.0,17567562.0,,1.0,10.0,-19608204.0,50.0,1.0,1.0,50.0,289390.3,-227.704,4999.216
True,0.14468712,,179.94543,-8.235743e+17,18367329,4109.3047,76814.57043361664,0.4189424,68.5789,1567.6664,1.6287416e+23,36111230000000.0,4819.2676,20770828.0,411.34,-242.55746,50,[ 0.092  0.867 -4.43  -1.065],,3929.3594,4026869.2,440,4109.304952681667,44000,2,-1.0,10.0,20315236.0,,1.0,10.0,-3599443800000000.0,0.7290872,68.5789,68.5789,0.7290872,1446957.0,-245.12639,4999.213
True,0.08646652,,9.980142,-5.4625556e+21,18373245,1172.787,76847.93399262428,0.4189424,1.0,1029.2151,1.0549533e+31,13522671000.0,4528.521,29591.947,118.32,-165.28265,50,[-0.114  0.96  -4.435 -0.958],,1162.8069,4573.45,441,1172.7870101507478,44050,1,-1.0,10.0,2434713.0,,1.0,10.0,-4116542.2,50.0,1.0,1.0,50.0,1107.2479,-165.28265,4538.501
True,2.4130664e-21,,189.86166,-inf,18391938,3733.945,76941.40819740295,0.4189424,20691407000.0,1702.239,inf,1610735.6,4809.3315,69.55056,373.86,-236.57585,50,[-0.055  0.888 -4.443 -1.041],,3544.083,13.648943,441,3733.9449475140095,44100,2,-1.0,10.0,1610735.6,,1.0,10.0,-inf,2.4164621e-09,20691407000.0,20691407000.0,2.4164621e-09,3.295833,-248.52293,4999.1934
True,0.02331124,,119.89041,-4.5044305e+23,18412314,4069.6921,77060.97339272499,0.4189424,1.0,1312.9706,4.872724e+34,80233395000000.0,4879.3013,122224296.0,407.52,-236.67722,50,[-0.055  0.888 -4.443 -1.041],,3949.8015,17247370.0,442,4069.6919639595035,44150,1,-1.0,10.0,18286282.0,,1.0,10.0,-20326908.0,50.0,1.0,1.0,50.0,3345882.5,-236.67722,4999.192
True,6.9981094e-16,,2709.6116,-inf,18434899,4510.9395,77182.46408224106,0.4189424,185664200.0,654.1056,inf,141410880.0,2289.827,962.26825,451.7,-264.2023,50,[-0.089  0.812 -4.463 -1.132],,1801.3276,134.7169,442,4510.939183582529,44200,2,-1.0,10.0,141410880.0,,1.0,10.0,-inf,2.693034e-07,185664200.0,185664200.0,2.693034e-07,19.250025,-269.50778,4999.4385
True,0.1153775,,1869.6061,-128117920000000.0,18457490,4513.5513,77297.3840918541,0.4189424,1.0,752.4417,3940736600000000.0,5161086500.0,3129.872,9244.697,451.82,-240.53041,50,[-0.089  0.812 -4.463 -1.132],,2643.945,1295.8052,443,4513.551054028172,44250,1,-1.0,10.0,20938312.0,,1.0,10.0,-22979176.0,50.0,1.0,1.0,50.0,251.5498,-240.53041,4999.478
True,4.3238135e-08,,,-1.6625637e+18,18475810,3655.2834,77399.23256087303,0.4189424,2280.7197,1086.4188,6.636677e+23,13105156.0,4999.4736,13.987346,366.4,-241.4266,50,[-0.138  0.791 -4.47  -1.165],,3655.2834,2.264252,443,3655.2832371789495,44300,2,-1.0,10.0,13105156.0,,1.0,10.0,-1.6625637e+18,0.021922905,2280.7197,2280.7197,0.021922905,0.69293684,-240.38536,4999.4736
True,0.11608741,,9.980766,-260684300000000.0,18493090,3446.7368,77486.49204277992,0.4189424,1.0,1136.9473,1.631479e+16,8845537000.0,4989.53,25291.646,345.6,-230.19666,50,[-0.138  0.791 -4.47  -1.165],,3436.7566,3694.6145,444,3446.736999367251,44350,1,-1.0,10.0,13172645.0,,1.0,10.0,-15213524.0,50.0,1.0,1.0,50.0,1098.0566,-230.19666,4999.5107
True,1.30309865e-20,,3099.5137,-inf,18517012,4780.1353,77617.05328679085,0.4189424,138334560.0,380.05737,inf,3729283.8,1899.9385,3.0479567,478.44,-235.04382,50,[-0.079  0.81  -4.472 -1.154],,1680.6216,0.5028942,444,4780.135394631178,44400,2,-1.0,10.0,3729283.8,,1.0,10.0,-inf,3.6144257e-07,138334560.0,138334560.0,3.6144257e-07,0.16150108,-246.04616,4999.452
True,0.1620938,,,-1.4363976e+19,18539807,4554.9644,77738.33996605873,0.4189424,1.0,947.24335,4.9537707e+25,6635021000000.0,4999.494,7660306.0,455.9,-242.87697,50,[-0.079  0.81  -4.472 -1.154],,4554.9644,1213275.1,445,4554.964463766198,44450,1,-1.0,10.0,21644970.0,,1.0,10.0,-23685848.0,50.0,1.0,1.0,50.0,339384.75,-242.87697,4999.494
True,1.027605e-12,,4999.171,-inf,18564807,4999.399,77877.62039732933,0.4189424,3559048.2,0.10018751,inf,83011670000.0,0.40625,165843.33,500.0,-253.0227,50,[-0.025  0.757 -4.474 -1.255],,0.22785157,23217.432,445,4999.39875273465,44500,2,-1.0,10.0,83011670000.0,,1.0,10.0,-inf,1.4048701e-05,3559048.0,3559048.2,1.40487e-05,3321.4148,-258.42188,4999.577
True,0.015390871,,4999.218,-7.490694e+18,18589807,4999.418,78015.24782156944,0.4189424,1.0,0.0841341,1.3471077e+25,5260671700000.0,0.35742188,7596519.0,500.0,-259.04132,50,[-0.025  0.757 -4.474 -1.255],,0.20026368,1123427.9,446,4999.417997762275,44550,1,-1.0,10.0,24994180.0,,1.0,10.0,-27035128.0,50.0,1.0,1.0,50.0,210481.02,-259.04132,4999.575
True,3.56955e-12,,2929.75,-inf,18613221,4678.748,78157.69086551666,0.4189424,3589771.2,535.6449,inf,4083614.0,2069.8818,6.02838,468.28,-246.60756,50,[-0.064  0.713 -4.484 -1.365],,1748.9978,0.8811836,446,4678.747894104257,44600,2,-1.0,10.0,4083614.0,,1.0,10.0,-inf,1.3928464e-05,3589771.2,3589771.2,1.3928464e-05,0.16340888,-255.78876,4999.632
True,0.061076764,,2349.7493,-1.7917907e+18,18636409,4633.951,78315.8635084629,0.4189424,1.0,640.3866,7.707387e+23,119412470000.0,2649.9011,130454.28,463.76,-236.91914,50,[-0.064  0.713 -4.484 -1.365],,2284.202,20337.203,447,4633.95114147189,44650,1,-1.0,10.0,21883598.0,,1.0,10.0,-23924604.0,50.0,1.0,1.0,50.0,7566.6655,-236.91914,4999.6504
True,5.3476415e-06,,4999.3535,-1.4280663e+20,18661409,4999.5254,78469.5550866127,0.4189424,2451.3313,0.061693635,4.8959188e+27,28095556.0,0.28320312,31.620209,500.0,-243.63554,50,[-0.007  0.704 -4.484 -1.387],,0.17195313,4.7929935,447,4999.525525742649,44700,2,-1.0,10.0,28095556.0,,1.0,10.0,-1.4280663e+20,0.02039708,2451.3313,2451.3313,0.02039708,1.1240008,-249.70497,4999.6367
True,0.020495648,,4999.2285,-47386857000.0,18686409,4999.517,78619.51909852028,0.4189424,1.0,0.076526806,528699420.0,457793660.0,0.44384766,479.01047,500.0,-239.98613,50,[-0.007  0.704 -4.484 -1.387],,0.2882422,69.49169,448,4999.516810226801,44750,1,-1.0,10.0,24995168.0,,1.0,10.0,-27036196.0,50.0,1.0,1.0,50.0,18.315126,-239.98613,4999.6724
True,0.0028472855,,9.98104,-62983510000.0,18710911,4899.6807,78750.03762960434,0.4189424,8.504621,698.52856,952179600.0,5631442.0,4989.64,2.158293,490.04,-239.22374,50,[ 0.032  0.742 -4.486 -1.356],,4889.7,0.3777234,448,4899.68090917122,44800,2,-1.0,10.0,7873925.5,,1.0,10.0,-45694775000.0,5.879157,8.504621,8.504621,5.879157,0.23999684,-241.11751,4999.621
True,0.28508317,,,-10840152000000.0,18735412,4899.504,78857.31647014618,0.4189424,1.0,699.9291,28128747000000.0,15842869000.0,4999.6006,8608.595,490.02,-244.35553,50,[ 0.051  0.714 -4.486 -1.383],,4899.504,1392.0023,449,4899.503518735458,44850,1,-1.0,10.0,24495034.0,,1.0,10.0,-26536002.0,50.0,1.0,1.0,50.0,633.85425,-244.35553,4999.6006
True,1.3655534e-11,,4999.2256,-7.449563e+21,18760412,4999.417,78968.82432103157,0.4189424,53520.9,0.0752796,1.3323378e+31,323266140.0,0.3671875,484.3907,500.0,-245.7654,50,[ 0.07   0.773 -4.489 -1.275],,0.1909375,69.04869,449,4999.416550670301,44900,2,-1.0,10.0,323266140.0,,1.0,10.0,-7.449563e+21,0.0009342145,53520.9,53520.9,0.0009342145,12.932843,-249.24821,4999.593
True,0.03370407,,4999.242,-104544360000000.0,18785412,4999.395,79079.36651325226,0.4189424,1.0,0.07563554,2622859500000000.0,23211438000.0,0.31054688,20727.975,500.0,-245.5547,50,[ 0.07   0.773 -4.489 -1.275],,0.15274414,3127.204,450,4999.3949383241525,44950,1,-1.0,10.0,24993950.0,,1.0,10.0,-27034880.0,50.0,1.0,1.0,50.0,928.6983,-245.5547,4999.5527
True,1.9544798e-15,,4999.3853,-inf,18810412,4999.5093,79196.79695105553,0.4189424,187258.19,0.063893124,inf,6143136.0,0.24951172,5.254678,500.0,-249.37206,50,[ 0.02   0.701 -4.483 -1.364],,0.12415039,1.0158098,450,4999.509422491894,45000,2,-1.0,10.0,6143136.0,,1.0,10.0,-inf,0.00026701103,187258.19,187258.19,0.00026701103,0.24577118,-264.0204,4999.635
True,0.026939377,,4999.373,-2.1899986e+18,18835412,4999.5127,79307.00281620026,0.4189424,1.0,0.05656316,1.15138084e+24,2003782800.0,0.28125,855.12805,500.0,-249.92412,50,[ 0.02   0.701 -4.483 -1.364],,0.13913086,143.41254,451,4999.512168723837,45050,1,-1.0,10.0,24995122.0,,1.0,10.0,-27036134.0,50.0,1.0,1.0,50.0,80.16779,-249.92412,4999.6543
True,1.814219e-27,,1909.7887,-inf,18854232,3756.0544,79374.61866641045,0.4189424,1.7291019e+26,931.94763,inf,1226647300.0,3089.8262,1673.9019,376.4,-250.22296,50,[-0.092  0.65  -4.488 -1.381],,1846.2655,238.06422,451,3756.0541046985304,45100,2,-1.0,10.0,1226647300.0,,1.0,10.0,-inf,2.8916747e-25,1.7291019e+26,1.7291019e+26,2.8916747e-25,49.07544,-247.82196,4999.6147
True,0.069376096,,2429.7632,-3.4430386e+16,18874038,3953.0527,79447.06789946556,0.4189424,1.0,825.1415,2.845865e+20,75415010000.0,2569.8882,60629.855,396.12,-247.73045,50,[-0.092  0.65  -4.488 -1.381],,1523.2897,10050.055,452,3953.0529265023033,45150,1,-1.0,10.0,16307487.0,,1.0,10.0,-18348486.0,50.0,1.0,1.0,50.0,4355.73,-247.73045,4999.6514
True,7.508867e-19,,,-inf,18897858,4761.8027,79527.26378965378,0.4189424,2604426300000.0,979.1275,inf,3577693.5,4999.6846,6.904193,476.4,-238.50555,50,[-0.034  0.608 -4.505 -1.481],,4761.8027,0.973638,452,4761.802915802062,45200,2,-1.0,10.0,3577693.5,,1.0,10.0,-inf,1.9198086e-11,2604426300000.0,2604426300000.0,1.9198086e-11,0.17425796,-249.94485,4999.6846
True,0.105254576,,2929.7292,-9.463169e+18,18921956,4817.816,79641.74581718445,0.4189424,1.0,472.76935,2.1497522e+25,6043496600000.0,2069.97,7825708.0,481.96,-244.60103,50,[-0.034  0.608 -4.505 -1.481],,1888.0869,1427641.2,453,4817.816048791837,45250,1,-1.0,10.0,23434862.0,,1.0,10.0,-25475908.0,50.0,1.0,1.0,50.0,438173.56,-244.60103,4999.699
True,0.005188599,,9.981951,-30778698000000.0,18946458,4899.775,79741.3837184906,0.4189424,20.059654,698.54193,227415820000000.0,8202010.0,4989.704,5.837381,490.04,-237.00066,50,[ 0.026  0.597 -4.519 -1.473],,4889.7935,0.8562558,453,4899.775270144648,45300,2,-1.0,10.0,6662010.0,,1.0,10.0,-33546723000000.0,2.4925654,20.059654,20.059654,2.4925654,0.34491488,-237.89737,4999.686
True,0.08933113,,,-2.0654105e+21,18970959,4899.5825,79827.42059803009,0.4189424,1.0,699.94037,1.02410736e+30,904180900000.0,4999.6504,1694650.4,490.02,-232.02951,50,[ 0.025  0.603 -4.518 -1.465],,4899.5825,237142.8,454,4899.582453019952,45350,1,-1.0,10.0,24495824.0,,1.0,10.0,-26536832.0,50.0,1.0,1.0,50.0,36172.78,-232.02951,4999.6504
True,0.0012241913,,4999.339,-3.0865336e+16,18995959,4999.551,79910.42394328117,0.4189424,114.66414,0.07817762,2.2869397e+20,139380060.0,0.36914062,217.99246,500.0,-231.3718,50,[ 0.148  0.617 -4.522 -1.482],,0.21166992,30.517323,454,4999.550529669115,45400,2,-1.0,10.0,139380060.0,,1.0,10.0,-3.0865336e+16,0.43605614,114.66414,114.66414,0.43605614,5.5761704,-234.72453,4999.708
True,0.42674762,,4999.3413,-189735010000.0,19020959,4999.537,79999.32779669762,0.4189424,1.0,0.0738029,7059696600.0,18248573000.0,0.32714844,19176.68,500.0,-255.78648,50,[ 0.148  0.617 -4.522 -1.482],,0.19573241,2773.4214,455,4999.537048710915,45450,1,-1.0,10.0,24995368.0,,1.0,10.0,-27036392.0,50.0,1.0,1.0,50.0,730.09845,-255.78648,4999.6685
True,1.7020258e-06,,4999.376,-3.2938495e+16,19045959,4999.56,80090.10428023338,0.4189424,940.8487,0.06792148,2.6045443e+20,85796580.0,0.29882812,81.32619,500.0,-266.8839,50,[ 0.099  0.573 -4.528 -1.588],,0.18356445,13.120155,455,4999.5595679312355,45500,2,-1.0,10.0,85796580.0,,1.0,10.0,-3.2938495e+16,0.05314351,940.8487,940.8487,0.05314351,3.4324758,-270.88226,4999.675
True,0.51378286,,4999.3984,-4.8207544e+21,19070959,4999.571,80178.86381602287,0.4189424,1.0,0.061849296,5.578959e+30,33611674000000.0,0.27929688,34607764.0,500.0,-256.98,50,[ 0.099  0.573 -4.528 -1.588],,0.17250976,4940036.0,456,4999.570895083639,45550,1,-1.0,10.0,24995708.0,,1.0,10.0,-27036740.0,50.0,1.0,1.0,50.0,1344742.1,-256.98,4999.6777
True,2.382325e-29,,4999.362,-inf,19095959,4999.4937,80277.14607167244,0.4189424,73383310000.0,0.06737262,inf,158567.36,0.2709961,0.12906691,500.0,-251.13937,50,[ 0.147  0.594 -4.521 -1.344],,0.13199219,0.024858842,456,4999.49379526688,45600,2,-1.0,10.0,158567.36,,1.0,10.0,-inf,6.813538e-10,73383310000.0,73383310000.0,6.813538e-10,0.0063438024,-265.56033,4999.633
True,0.14428805,,4999.3125,-8114741000000.0,19120959,4999.507,80358.99869680405,0.4189424,1.0,0.06357774,15773306000000.0,8956018000.0,0.3383789,3183.7861,500.0,-238.00874,50,[ 0.147  0.594 -4.521 -1.344],,0.19447266,680.2585,457,4999.5069799809,45650,1,-1.0,10.0,24995070.0,,1.0,10.0,-27036080.0,50.0,1.0,1.0,50.0,358.3077,-238.00874,4999.651
True,3.0378724e-13,,4999.2666,-4.505605e+21,19145959,4999.439,80468.25783896446,0.4189424,48893.28,0.06995082,4.8738047e+30,37622580.0,0.2998047,70.165344,500.0,-234.03212,50,[ 0.16   0.679 -4.524 -1.254],,0.17211914,9.825957,457,4999.438741579948,45700,2,-1.0,10.0,37622580.0,,1.0,10.0,-4.505605e+21,0.0010226354,48893.28,48893.28,0.0010226354,1.5051994,-243.62328,4999.5664
True,0.15109725,,4999.1006,-1.529108e+19,19170959,4999.429,80586.1743683815,0.4189424,1.0,0.08903709,5.613372e+25,74398750000000.0,0.4951172,148677680.0,500.0,-255.74968,50,[ 0.16   0.679 -4.524 -1.254],,0.3285449,20814448.0,458,4999.429062341061,45750,1,-1.0,10.0,24994290.0,,1.0,10.0,-27035256.0,50.0,1.0,1.0,50.0,2976556.5,-255.74968,4999.5957
True,1.180318e-13,,4999.1714,-inf,19195959,4999.406,80710.87858080864,0.4189424,1610977.1,0.09027632,inf,14196425.0,0.4038086,24.335972,500.0,-251.68442,50,[ 0.355  0.525 -4.547 -1.246],,0.23416016,3.4101036,458,4999.40556099531,45800,2,-1.0,10.0,14196425.0,,1.0,10.0,-inf,3.1037063e-05,1610977.1,1610977.1,3.1037063e-05,0.5680061,-261.5609,4999.575
True,0.008814261,,4999.25,-14351660000000.0,19220959,4999.4077,80838.67961668968,0.4189424,1.0,0.07814993,48570620000000.0,128169116000.0,0.31835938,190442.3,500.0,-255.3818,50,[ 0.355  0.525 -4.547 -1.246],,0.15788086,26696.68,459,4999.407929194781,45850,1,-1.0,10.0,24994078.0,,1.0,10.0,-27035020.0,50.0,1.0,1.0,50.0,5127.912,-255.3818,4999.5684
True,5.998705e-12,,4999.125,-5.72043e+22,19245959,4999.3286,80976.06661176682,0.4189424,95029.09,0.08696192,7.8567265e+32,18037260.0,0.37695312,31.415335,500.0,-245.16414,50,[ 0.326  0.615 -4.554 -1.164],,0.20358399,4.4272757,459,4999.328620056665,45900,2,-1.0,10.0,18037260.0,,1.0,10.0,-5.72043e+22,0.00052615465,95029.09,95029.09,0.00052615465,0.72169816,-250.87416,4999.502
True,0.49444708,,4999.0693,-237911630000000.0,19270959,4999.319,81123.13718605042,0.4189424,1.0,0.094484046,1.3560862e+16,254228660000.0,0.43164062,289090.03,500.0,-243.31439,50,[ 0.326  0.615 -4.554 -1.164],,0.24956055,41926.434,460,4999.318912731512,45950,1,-1.0,10.0,24993188.0,,1.0,10.0,-27034076.0,50.0,1.0,1.0,50.0,10172.44,-243.31439,4999.501
True,8.35967e-11,,4999.3193,-2.700927e+19,19295959,4999.444,81257.38657784462,0.4189424,12572.653,0.06806728,1.7513669e+26,74339980.0,0.27734375,112.95503,500.0,-240.23976,50,[ 0.305  0.511 -4.538 -1.229],,0.12446289,16.183357,460,4999.44388878124,46000,2,-1.0,10.0,74339980.0,,1.0,10.0,-2.700927e+19,0.003976885,12572.653,12572.653,0.003976885,2.9743392,-244.60866,4999.5967
True,0.03477501,,4999.157,-206899040000000.0,19320959,4999.428,81393.72833824158,0.4189424,1.0,0.083191834,1.0260851e+16,161426590000.0,0.45947266,59872.316,500.0,-240.02332,50,[ 0.305  0.511 -4.538 -1.229],,0.27121094,14863.192,461,4999.428351524045,46050,1,-1.0,10.0,24994284.0,,1.0,10.0,-27035266.0,50.0,1.0,1.0,50.0,6458.386,-240.02332,4999.6167
True,2.7660603e-18,,4999.0103,-inf,19345959,4999.335,81531.73195624352,0.4189424,2033045.0,0.11098937,inf,427636930.0,0.55615234,648.9806,500.0,-246.17418,50,[ 0.291  0.459 -4.63  -1.003],,0.32470703,93.38594,461,4999.335022484139,46100,2,-1.0,10.0,427636930.0,,1.0,10.0,-inf,2.4593652e-05,2033045.0,2033045.0,2.4593652e-05,17.109566,-266.38873,4999.5664
True,0.020383993,,4998.975,-428571770000000.0,19370959,4999.3145,81663.96891927719,0.4189424,1.0,0.12559554,4.4038842e+16,293094720000.0,0.5307617,350662.03,500.0,-247.063,50,[ 0.291  0.459 -4.63  -1.003],,0.33927736,51631.2,462,4999.314351809062,46150,1,-1.0,10.0,24993144.0,,1.0,10.0,-27034036.0,50.0,1.0,1.0,50.0,11726.951,-247.063,4999.506
True,8.055187e-13,,9.981108,-inf,19394590,4724.213,81784.77974748611,0.4189424,1461193.6,1002.44867,inf,13968215.0,4989.414,15.062667,472.62,-241.69432,50,[ 0.323  0.527 -4.604 -0.907],,4714.232,2.3917024,462,4724.212923928558,46200,2,-1.0,10.0,13968215.0,,1.0,10.0,-inf,3.42186e-05,1461193.6,1461193.6,3.42186e-05,0.5716389,-251.25711,4999.395
True,0.063219726,,2069.4766,-689702400000000.0,19419290,4938.769,81926.65927052498,0.4189424,1.0,410.09204,1.14214545e+17,10459402000.0,2929.9482,4750.2017,494.0,-244.15683,50,[ 0.323  0.527 -4.604 -0.907],,2869.2925,930.037,463,4938.768889329489,46250,1,-1.0,10.0,24559614.0,,1.0,10.0,-26600440.0,50.0,1.0,1.0,50.0,418.5855,-244.15683,4999.425
True,2.8583642e-33,,9.982138,-inf,19443056,4751.6187,82051.63971710205,0.4189424,2.0016873e+19,944.42755,inf,87232670.0,4989.433,350.3874,475.32,-245.28252,50,[ 0.08   0.581 -4.615 -0.892],,4741.6367,49.114044,463,4751.618699511799,46300,2,-1.0,10.0,87232670.0,,1.0,10.0,-inf,2.4978927e-18,2.0016873e+19,2.0016873e+19,2.4978927e-18,8.274008,-258.45496,4999.415
True,3.3747075,,4998.7666,-8.603231e+17,19468056,4999.1567,82191.1525080204,0.4189424,1.0,0.128248,1.7772665e+23,710785100000.0,0.6035156,583283.25,500.0,-243.70992,50,[ 0.08   0.581 -4.615 -0.892],,0.39018553,94936.51,464,4999.1567644930365,46350,1,-1.0,10.0,24991568.0,,1.0,10.0,-27032350.0,50.0,1.0,1.0,50.0,28439.797,-243.70992,4999.37
True,2.9991414e-18,,9.983072,-inf,19483114,3004.43,82277.60992336273,0.4189424,5366434000.0,1946.3184,inf,45840890.0,4989.152,87.749596,301.16,-226.25276,50,[ 0.075  0.689 -4.6   -0.831],,2994.4468,12.327232,464,3004.429806266783,46400,2,-1.0,10.0,45840890.0,,1.0,10.0,-inf,9.317175e-09,5366434000.0,5366434000.0,9.317175e-09,2.0067534,-237.26468,4999.135
True,0.24055544,,89.91994,-45795600000.0,19498246,3019.0376,82356.16154742241,0.4189424,1.0,1804.7489,479964580.0,1092327400.0,4909.161,1777.0803,302.64,-256.43356,50,[ 0.075  0.689 -4.6   -0.831],,2929.118,262.94946,465,3019.037561742842,46450,1,-1.0,10.0,12371706.0,,1.0,10.0,-14412229.0,50.0,1.0,1.0,50.0,72.67708,-256.43356,4999.081
