Weights,OptimizationReturnMax,InitialReturnMin,ESSRenyiHarmonic,Iteration,MinIW,DivergenceHarmonic,Epsilon,MeanD2-0,EpisodesSoFar,InitialReturnMean,StdIW,Bound,Penalization,InitialReturnStd,MinTargetPdf,ReturnMeanIW,StdWReturnMean,ReturnStepMax,OptimizationReturnMin,VarianceInitializer,EmpiricalD2Arithmetic,InitialReturnMax,Inner Iteration,MinBehavPdf,EpLenMean,TimestepsSoFar,EpThisIter,EpRewMean,OptimizationReturnMean,InitialBound,EmpiricalD2Harmonic,ESSRenyiArithmetic,MaxIW,ReturnStepMaxmin,TimeElapsed,MeanIW,LearnableVariance,WReturnMean,MeanEntropy
[-0.079  0.957 -2.679 -2.144],4999.6577,,50.0,140,0.9735757,4.3304963e+25,1.0,1.0,13950,4695.5703,26844.004,-1.3430858e+19,True,1028.5275,-232.4566,196145460000.0,,10.0,,-1.0,1.0,4999.6577,1,-232.4566,469.8,4681607,50,4695.5702978689005,4695.5703,-25147260.0,1.0,50.0,166319.75,10.0,24805.418839216232,7852.6636,,23106250.0,0.4189424
[-0.134  1.041 -2.705 -2.073],4989.5317,9.980856,7.3852105e-05,140,4.369621e-11,inf,1.0,677028.75,14000,4284.399,5.37468,-inf,True,895.25354,-250.4397,20821606.0,,10.0,,-1.0,677028.75,4999.5127,2,-244.00534,429.18,4703066,50,4284.3987002690565,4274.418,-inf,677028.75,7.3852105e-05,38.33964,10.0,24958.449920892715,0.86526865,,20821606.0,0.4189424
[-0.134  1.041 -2.705 -2.073],3789.7908,1209.7551,50.0,141,0.15522423,9.331457e+16,1.0,1.0,14050,4056.2222,14546.027,-623492350000000.0,True,894.4599,-247.19604,58655220000.0,,10.0,,-1.0,1.0,4999.546,1,-247.19604,406.42,4723387,50,4056.2225709859117,2846.4678,-19293914.0,1.0,50.0,96315.8,10.0,25089.162897109985,4220.793,,17253000.0,0.4189424
[-0.075  1.039 -2.701 -2.093],4769.793,229.82225,1.9766966e-07,141,3.1280837e-12,inf,1.0,252947260.0,14100,4826.8306,0.18500279,-inf,True,701.771,-239.04787,2236423.0,,10.0,,-1.0,252947260.0,4999.615,2,-236.21896,482.92,4747533,50,4826.830643013704,4597.0083,-inf,252947260.0,1.9766966e-07,0.95884794,10.0,25260.37207722664,0.10002966,,2236423.0,0.4189424
[-0.075  1.039 -2.701 -2.093],3350.109,1649.4692,50.0,142,0.6084216,4.050591e+28,1.0,1.0,14150,4827.6655,27360.7,-4.1075256e+20,True,540.5569,-250.51488,99130220000.0,,10.0,,-1.0,1.0,4999.578,1,-250.51488,483.0,4771683,50,4827.665522344493,3178.1965,-25639500.0,1.0,50.0,195560.34,10.0,25414.93614912033,4048.3862,,23598554.0,0.4189424
[-0.135  1.027 -2.699 -2.102],3719.933,1279.7373,0.00011936146,142,1.3972497e-10,inf,1.0,418895.7,14200,4347.5977,7.73724,-inf,True,856.42346,-243.74107,80246370.0,,10.0,,-1.0,418895.7,4999.6704,2,-245.1843,435.38,4793452,50,4347.597899733979,3067.8608,-inf,418895.7,0.00011936146,37.041172,10.0,25558.091624736786,3.3162305,,80246370.0,0.4189424
[-0.135  1.027 -2.699 -2.102],2609.876,2389.7178,50.0,143,0.15478903,2.6422868e+19,1.0,1.0,14250,4221.812,14988.179,-1.0491e+16,True,832.7224,-230.1059,74837080000.0,,10.0,,-1.0,1.0,4999.5938,1,-230.1059,422.9,4814597,50,4221.8122536601795,1832.0945,-20558080.0,1.0,50.0,63864.195,10.0,25661.527688980103,5637.5015,,18517126.0,0.4189424
[-0.073  1.029 -2.699 -2.099],4989.599,9.980091,1.0105398e-07,143,5.676322e-11,inf,1.0,494785060.0,14300,4782.8936,0.5315815,-inf,True,944.53613,-255.9096,4480653.5,,10.0,,-1.0,494785060.0,4999.579,2,-255.04402,478.46,4838520,50,4782.893582627259,4772.9136,-inf,494785100.0,1.01053985e-07,2.6741793,10.0,25811.75061249733,0.22841658,,4480653.5,0.4189424
[-0.073  1.029 -2.699 -2.099],4819.634,179.86151,50.0,144,0.062336538,1544183200000.0,1.0,1.0,14350,4831.0356,258.70142,-2537691800000.0,True,720.77075,-244.19635,1651784700.0,,10.0,,-1.0,1.0,4999.495,1,-244.19635,483.28,4862684,50,4831.035494564818,4651.1743,-25899294.0,1.0,50.0,1318.4395,10.0,25964.296855449677,77.41121,,23858414.0,0.4189424
[-0.036  1.067 -2.695 -2.066],4989.6045,9.979617,0.07021134,144,5.652201e-06,1.4011003e+24,1.0,712.1356,14400,4792.65,12.900005,-2.415776e+18,True,977.4872,-257.2485,110493360.0,,10.0,,-1.0,712.1356,4999.584,2,-255.18158,479.4,4886654,50,4792.650132716894,4782.6704,-2.415776e+18,712.1356,0.07021134,64.04048,10.0,26094.68316268921,4.459959,,110493360.0,0.4189424
[-0.036  1.067 -2.695 -2.066],4769.7295,229.83286,50.0,145,0.112460844,196912210.0,1.0,1.0,14450,4798.0005,21.536856,-28871973000.0,True,916.1698,-247.65385,233179460.0,,10.0,,-1.0,1.0,4999.5625,1,-247.65385,479.94,4910651,50,4798.000503369959,4568.167,-25901108.0,1.0,50.0,136.32463,10.0,26251.314109802246,9.427849,,23860174.0,0.4189424
[-0.068  1.046 -2.699 -2.115],1390.1194,3609.4675,0.19448262,145,3.1750723e-08,8.371853e+19,1.0,257.09238,14500,4923.857,10.683309,-1.867383e+16,True,270.62662,-239.74614,109512020.0,,10.0,,-1.0,257.09238,4999.587,2,-235.77022,492.54,4935278,50,4923.856865449412,1314.3894,-1.867383e+16,257.09238,0.19448262,57.127644,10.0,26388.887493371964,4.381888,,109512020.0,0.4189424
[-0.068  1.046 -2.699 -2.115],4999.521,,50.0,146,0.16910216,1.12262835e+26,1.0,1.0,14550,4700.698,2674.8994,-2.1623658e+19,True,1168.7734,-240.97112,14697190000.0,,10.0,,-1.0,1.0,4999.521,1,-240.97112,470.22,4958789,50,4700.697834806935,4700.698,-25503490.0,1.0,50.0,18106.87,10.0,26499.654384851456,589.49426,,23462590.0,0.4189424
[-0.128  1.03  -2.698 -2.106],4999.5303,,7.146556e-05,146,2.1405878e-10,inf,1.0,699637.7,14600,4307.6035,6.92923,-inf,True,1026.4419,-242.1793,45674784.0,,10.0,,-1.0,699637.7,4999.5303,2,-235.63683,431.32,4980355,50,4307.603370330046,4307.6035,-inf,699637.7,7.146556e-05,47.675156,10.0,26628.014188051224,1.8494012,,45674784.0,0.4189424
[-0.128  1.03  -2.698 -2.106],4999.575,,50.0,147,0.0991979,1.5713207e+17,1.0,1.0,14650,4170.0254,14448.334,-809046750000000.0,True,1151.2275,-235.76794,38466610000.0,,10.0,,-1.0,1.0,4999.575,1,-235.76794,417.6,5001235,50,4170.025221938456,4170.0254,-20755370.0,1.0,50.0,99561.38,10.0,26763.833977222443,3713.482,,18714434.0,0.4189424
[-0.073  1.059 -2.699 -2.095],920.0823,4079.4177,1.6616737e-05,147,1.7822194e-12,inf,1.0,3009014.0,14700,4917.389,0.13916023,-inf,True,222.6944,-256.35883,1389862.8,,10.0,,-1.0,3009014.0,4999.5,2,-248.3331,491.96,5025833,50,4917.389065454308,837.97144,-inf,3009014.2,1.661674e-05,0.6996268,10.0,26940.11373448372,0.0556441,,1389862.8,0.4189424
[-0.073  1.059 -2.699 -2.095],580.2988,4419.346,50.0,148,0.22682384,8.59337e+22,1.0,1.0,14750,4987.6377,121756.99,-5.982944e+17,True,81.18465,-232.42073,598018200000.0,,10.0,,-1.0,1.0,4999.645,1,-232.42073,498.86,5050776,50,4987.637453590933,568.29126,-26924122.0,1.0,50.0,683093.6,10.0,27080.463636636734,26349.123,,24883118.0,0.4189424
[-0.012  1.071 -2.699 -2.098],3079.92,1919.6522,0.36378324,148,0.00057763205,6.599259e+20,1.0,137.44449,14800,4906.998,3.0493095,-5.2428524e+16,True,477.47635,-261.12506,22606892.0,,10.0,,-1.0,137.44449,4999.5723,2,-260.93872,490.82,5075317,50,4906.99811199115,2987.346,-5.2428524e+16,137.44449,0.36378324,20.995571,10.0,27259.75301194191,0.9085803,,22606892.0,0.4189424
[-0.012  1.071 -2.699 -2.098],3269.6482,1729.8059,50.0,149,0.38993606,2.570391e+17,1.0,1.0,14850,4889.2446,9450.124,-1034745800000000.0,True,548.7451,-253.48163,82236060000.0,,10.0,,-1.0,1.0,4999.454,1,-253.48163,489.04,5099769,50,4889.24477455283,3159.439,-26246684.0,1.0,50.0,43703.38,10.0,27430.871487140656,3421.7524,,24205836.0,0.4189424
[-0.049  0.974 -2.729 -2.161],430.20312,4569.4355,1.958705e-06,149,5.801933e-13,inf,1.0,25527070.0,14900,4987.3296,514.3015,-inf,True,64.26271,-251.76698,1849756400.0,,10.0,,-1.0,25527070.0,4999.6387,2,-247.97296,498.84,5124711,50,4987.329312949046,417.89383,-inf,25527070.0,1.958705e-06,3674.0337,10.0,27609.51598215103,74.00585,,1849756400.0,0.4189424
[-0.049  0.974 -2.729 -2.161],4999.665,,50.0,150,0.02796554,2.3322947e+22,1.0,1.0,14950,4783.275,379263.47,-3.1169526e+17,True,979.3959,-258.04065,1635363800000.0,,10.0,,-1.0,1.0,4999.665,1,-258.04065,478.46,5148634,50,4783.274824478605,4783.275,-25879954.0,1.0,50.0,1955656.8,10.0,27761.562308073044,77472.03,,23838936.0,0.4189424
[ 0.003  1.006 -2.72  -2.153],4989.5674,9.981269,8.025111,150,0.0022140872,38920484.0,1.0,6.230443,15000,4658.6636,7.0848117,-12771912000.0,True,1169.2029,-245.15506,39663710.0,,10.0,,-1.0,6.230443,4999.549,2,-245.76242,466.02,5171935,50,4658.66372284287,4648.682,-15139210000.0,6.230443,8.025111,49.646988,10.0,27926.30765914917,1.6126899,,38476484.0,0.4189424
[ 0.007  0.984 -2.721 -2.173],4999.5127,,50.0,151,0.07244639,2.1950659e+16,1.0,1.0,15050,4717.6533,496974.2,-304182500000000.0,True,1116.9448,-229.56325,1816088300000.0,,10.0,,-1.0,1.0,4999.5127,1,-229.56325,471.9,5195530,50,4717.653543346932,4717.6533,-25544714.0,1.0,50.0,3551193.0,10.0,28083.17639398575,72668.8,,23503822.0,0.4189424
[ 0.065  1.092 -2.711 -2.148],4999.583,,0.0037930752,151,3.0017473e-13,3.8463614e+28,1.0,13181.916,15100,4630.511,14.354384,-4.0026442e+20,True,1160.125,-246.62071,56275496.0,,10.0,,-1.0,13181.916,4999.583,2,-232.2035,463.26,5218693,50,4630.511213079951,4630.511,-4.0026442e+20,13181.916,0.0037930752,102.66171,10.0,28258.93950486183,2.289242,,56275496.0,0.4189424
[ 0.065  1.092 -2.711 -2.148],4999.448,,50.0,152,0.08156063,1.6285664e+21,1.0,1.0,15150,4439.4966,27794.893,-8.235731e+16,True,1424.4707,-244.1713,172145070000.0,,10.0,,-1.0,1.0,4999.448,1,-244.1713,444.18,5240902,50,4439.496677854983,4439.4966,-23779084.0,1.0,50.0,166101.66,10.0,28398.932131290436,6898.3774,,21738248.0,0.4189424
[ 0.057  1.205 -2.699 -2.096],4839.7656,159.85468,6.762803e-06,152,3.7617042e-13,inf,1.0,7393384.5,15200,4667.004,1.0667027,-inf,True,1052.3998,-234.59018,7000127.5,,10.0,,-1.0,7393384.5,4999.62,2,-230.26628,466.94,5264249,50,4667.003796868454,4507.1494,-inf,7393384.0,6.7628025e-06,5.3534136,10.0,28580.80695605278,0.28028452,,7000127.5,0.4189424
[ 0.057  1.205 -2.699 -2.096],4829.7476,169.86287,50.0,153,0.10102175,1.1867074e+21,1.0,1.0,15250,4336.082,430920.6,-7.030866e+16,True,1390.1262,-241.94954,1666808500000.0,,10.0,,-1.0,1.0,4999.6104,1,-241.94954,433.92,5285945,50,4336.0819437003765,4166.219,-22775028.0,1.0,50.0,3079403.8,10.0,28740.593467473984,66739.945,,20734058.0,0.4189424
[ 0.028  1.278 -2.712 -2.   ],4849.5083,149.86194,4.951008e-05,153,2.799065e-15,inf,1.0,1009895.44,15300,4271.8926,1.4741449,-inf,True,1479.4293,-242.58044,3550457.8,,10.0,,-1.0,1009895.44,4999.37,2,-236.22269,427.52,5307321,50,4271.892377561014,4122.031,-inf,1009895.4,4.9510076e-05,10.501645,10.0,28860.988114118576,0.25501338,,3550457.8,0.4189424
[ 0.028  1.278 -2.712 -2.   ],4829.53,169.88971,50.0,154,0.12558171,3.8570467e+20,1.0,1.0,15350,4046.6672,16948176.0,-4.0142736e+16,True,1575.8025,-227.23824,63359278000000.0,,10.0,,-1.0,1.0,4999.4194,1,-227.23824,405.08,5327575,50,4046.667150573499,3876.777,-20899480.0,1.0,50.0,121125180.0,10.0,28969.0441634655,2535988.5,,18858670.0,0.4189424
[ 0.032  1.211 -2.737 -2.103],4989.4844,9.980583,0.0002826562,154,1.1906935e-11,inf,1.0,176893.34,15400,4863.2856,2.3107207,-inf,True,737.68365,-249.13489,8311331.0,,10.0,,-1.0,176893.34,4999.465,2,-244.23514,486.46,5351898,50,4863.28556532912,4853.305,-inf,176893.34,0.0002826562,16.47559,10.0,29128.79960989952,0.361179,,8311331.0,0.4189424
[ 0.032  1.211 -2.737 -2.103],1770.4834,3228.998,50.0,155,0.15120797,2.5399056e+16,1.0,1.0,15450,4950.8105,41481.9,-325534800000000.0,True,252.46169,-240.6726,287993070000.0,,10.0,,-1.0,1.0,4999.4814,1,-240.6726,495.26,5376661,50,4950.810516576857,1721.8125,-26615132.0,1.0,50.0,255050.98,10.0,29302.779498815536,11535.104,,24574262.0,0.4189424
[ 0.055  1.157 -2.739 -2.213],4999.535,,0.0017131583,155,4.752452e-11,2.7443407e+31,1.0,29185.863,15500,4649.983,9.673278,-1.0691352e+22,True,1216.1512,-238.9677,43477450.0,,10.0,,-1.0,29185.863,4999.535,2,-231.96788,465.16,5399919,50,4649.982990257225,4649.983,-1.0691352e+22,29185.861,0.0017131582,68.293594,10.0,29455.966419696808,1.780112,,43477450.0,0.4189424
[ 0.055  1.157 -2.739 -2.213],4789.6846,209.79565,50.0,156,0.4176005,3.7718764e+16,1.0,1.0,15550,4744.303,6205.248,-396386560000000.0,True,966.66907,-241.41307,32926142000.0,,10.0,,-1.0,1.0,4999.4805,1,-241.41307,474.6,5423649,50,4744.303000194183,4534.5073,-25483726.0,1.0,50.0,43782.137,10.0,29618.35112428665,1385.8171,,23442860.0,0.4189424
[-0.004  1.058 -2.727 -2.259],4989.566,9.980993,1.3030568e-06,156,1.4411621e-19,inf,1.0,38371310.0,15600,4803.861,0.37602863,-inf,True,957.36285,-237.48235,2804683.0,,10.0,,-1.0,38371310.0,4999.547,2,-232.15883,480.5,5447674,50,4803.860711477204,4793.8794,-inf,38371310.0,1.3030568e-06,1.804147,10.0,29763.565608024597,0.1492965,,2804683.0,0.4189424
[-0.004  1.058 -2.727 -2.259],4969.65,29.943218,50.0,157,0.24577954,8.730429e+18,1.0,1.0,15650,4899.877,341264.25,-6031577700000000.0,True,695.7048,-257.5774,1241643600000.0,,10.0,,-1.0,1.0,4999.5933,1,-257.5774,490.08,5472178,50,4899.876865814522,4869.9336,-26533758.0,1.0,50.0,2438389.0,10.0,29896.56671142578,49676.305,,24492798.0,0.4189424
[ 0.077  1.148 -2.751 -2.241],4769.644,229.84113,0.07130403,157,1.8333776e-06,2.9427694e+21,1.0,701.22266,15700,4718.5576,7.8824644,-1.1070904e+17,True,973.9276,-243.77003,33448690.0,,10.0,,-1.0,701.22266,4999.4854,2,-240.34201,472.02,5495779,50,4718.557907461213,4488.717,-1.1070904e+17,701.22266,0.07130403,56.362236,10.0,30023.34001660347,1.3799524,,33448690.0,0.4189424
[ 0.077  1.148 -2.751 -2.241],4999.4893,,50.0,158,0.025226237,425561870000000.0,1.0,1.0,15750,4807.7456,7007.615,-42149077000000.0,True,938.4991,-239.03937,48598600000.0,,10.0,,-1.0,1.0,4999.4893,1,-239.03937,480.9,5519824,50,4807.745691426303,4807.7456,-26036074.0,1.0,50.0,41849.94,10.0,30159.009764671326,1944.7432,,23995200.0,0.4189424
[ 0.057  1.264 -2.786 -2.217],4999.437,,0.0007625135,158,3.859814e-10,1.0290262e+36,1.0,65572.61,15800,4489.13,188.66898,-2.0701879e+24,True,1433.7432,-252.77649,686618900.0,,10.0,,-1.0,65572.61,4999.437,2,-251.76215,449.14,5542281,50,4489.129828624098,4489.13,-2.0701879e+24,65572.61,0.0007625135,1348.1411,10.0,30272.153337955475,27.502851,,686618900.0,0.4189424
[ 0.057  1.264 -2.786 -2.217],3040.058,1959.4165,50.0,159,0.100950874,8.099552e+17,1.0,1.0,15850,4934.686,44881.08,-1837027600000000.0,True,425.78677,-255.38152,347213040000.0,,10.0,,-1.0,1.0,4999.4746,1,-255.38152,493.6,5566961,50,4934.686636941083,2975.2703,-26573292.0,1.0,50.0,224944.36,10.0,30375.999090909958,14044.027,,24532428.0,0.4189424
[ 0.068  1.152 -2.819 -2.261],3320.2827,1679.2677,0.0022060932,159,1.1026166e-09,1.3663534e+33,1.0,22664.5,15900,4932.8394,0.46326166,-7.543932e+22,True,464.79602,-246.10997,2822636.5,,10.0,,-1.0,22664.5,4999.5503,2,-239.36913,493.38,5591630,50,4932.839525458368,3253.5718,-7.543932e+22,22664.5,0.0022060932,2.9560747,10.0,30490.38661789894,0.11929339,,2822636.5,0.4189424
[ 0.068  1.152 -2.819 -2.261],4569.6914,429.8504,50.0,160,0.044415526,63212438000.0,1.0,1.0,15950,4825.95,1839.1868,-521833450000.0,True,849.7504,-237.27982,8716797000.0,,10.0,,-1.0,1.0,4999.542,1,-237.27982,482.72,5615766,50,4825.949931510679,4396.0996,-26052784.0,1.0,50.0,12885.227,10.0,30593.480985879898,348.94055,,24011868.0,0.4189424
[ 0.165  1.1   -2.814 -2.319],3910.1345,1089.4045,0.108226575,160,7.8485266e-07,3.2633727e+19,1.0,461.99374,16000,4859.0425,30.423044,-1.1658633e+16,True,690.70557,-262.09625,169115620.0,,10.0,,-1.0,461.99374,4999.539,2,-257.11847,486.04,5640068,50,4859.042626634472,3769.6382,-1.1658633e+16,461.99374,0.108226575,192.55974,10.0,30693.473201036453,6.7704167,,169115620.0,0.4189424
[ 0.165  1.1   -2.814 -2.319],4999.455,,50.0,161,0.14155774,1150557400000.0,1.0,1.0,16050,4635.952,1137.2222,-2197153300000.0,True,1238.2532,-241.67746,8112450600.0,,10.0,,-1.0,1.0,4999.455,1,-241.67746,463.76,5663256,50,4635.952098980118,4635.952,-25066166.0,1.0,50.0,7821.4883,10.0,30788.908708810806,325.93085,,23025322.0,0.4189424
[ 0.086  1.18  -2.836 -2.27 ],4799.691,199.8803,0.009726345,161,2.6122476e-11,1.4033626e+27,1.0,5140.6772,16100,4807.703,5.3530993,-7.645482e+19,True,937.51495,-258.86243,7053164.5,,10.0,,-1.0,5140.6772,4999.5713,2,-250.75752,480.9,5687301,50,4807.703028218067,4607.8228,-7.645482e+19,5140.6772,0.009726345,37.115288,10.0,30875.106493234634,1.035442,,7053164.5,0.4189424
[ 0.086  1.18  -2.836 -2.27 ],510.9536,4488.6787,50.0,162,0.33892712,2.377066e+16,1.0,1.0,16150,4988.894,14143.315,-314736700000000.0,True,71.45994,-251.71454,69743770000.0,,10.0,,-1.0,1.0,4999.6323,1,-251.71454,499.0,5712251,50,4988.894181641225,500.21545,-26935164.0,1.0,50.0,99742.336,10.0,30968.355796813965,2791.1863,,24894170.0,0.4189424
[ 0.094  1.291 -2.785 -2.244],4829.649,169.8861,0.0064421683,162,3.7710266e-14,1.364457e+28,1.0,7761.362,16200,4658.965,50.35305,-2.3839305e+20,True,1162.8478,-245.98276,203946660.0,,10.0,,-1.0,7761.362,4999.535,2,-243.33469,466.06,5735554,50,4658.96483397455,4489.0786,-2.3839305e+20,7761.362,0.0064421683,360.14444,10.0,31069.102404117584,8.16087,,203946660.0,0.4189424
[ 0.094  1.291 -2.785 -2.244],4999.542,,50.0,163,0.07435023,5.970482e+19,1.0,1.0,16250,4577.4814,2121.386,-1.5769579e+16,True,1111.7152,-244.48497,22791420000.0,,10.0,,-1.0,1.0,4999.542,1,-244.48497,458.0,5758454,50,4577.481349846866,4577.4814,-24230162.0,1.0,50.0,11233.551,10.0,31158.340662002563,993.4676,,22189246.0,0.4189424
[ 0.033  1.203 -2.792 -2.308],4999.584,,0.0005348868,163,8.344577e-09,inf,1.0,93477.73,16300,4807.361,13.8799,-inf,True,940.37506,-259.2199,970659.8,,10.0,,-1.0,93477.73,4999.584,2,-253.23706,480.86,5782497,50,4807.360630439874,4807.361,-inf,93477.73,0.0005348868,99.18368,10.0,31254.292964458466,2.030775,,970659.8,0.4189424
[ 0.033  1.203 -2.792 -2.308],0.99853516,4998.5864,50.0,164,0.008046812,1.01642843e+34,1.0,1.0,16350,4999.2075,391554530.0,-2.0575987e+23,True,0.19365849,-260.42523,1461515200000000.0,,10.0,,-1.0,1.0,4999.585,1,-260.42523,500.0,5807497,50,4999.20775984367,0.62131834,-27033032.0,1.0,50.0,2798501400.0,10.0,31352.1381380558,58473476.0,,24992078.0,0.4189424
[ 0.221  1.353 -2.852 -2.277],4839.5034,159.88051,1.4975368e-11,164,5.5627916e-20,inf,1.0,3338816200000.0,16400,4111.203,0.45172164,-inf,True,1590.4658,-248.04597,1731987.8,,10.0,,-1.0,3338816200000.0,4999.384,2,-238.6991,411.5,5828072,50,4111.203179493267,3951.3232,-inf,3338816200000.0,1.4975368e-11,3.228138,10.0,31419.7474694252,0.06944902,,1731987.8,0.4189424
[ 0.221  1.353 -2.852 -2.277],4829.5117,169.86615,50.0,165,0.09329025,3.9564654e+20,1.0,1.0,16450,4675.8906,170022.0,-4.0592805e+16,True,988.5494,-239.63994,850362100000.0,,10.0,,-1.0,1.0,4999.378,1,-239.63994,467.84,5851464,50,4675.890404640019,4506.024,-24881964.0,1.0,50.0,1064246.0,10.0,31499.773085832596,34092.64,,22841180.0,0.4189424
[ 0.153  1.423 -2.875 -2.203],4809.5527,189.83862,0.000680851,165,1.3372174e-10,4.2834397e+35,1.0,73437.51,16500,4447.531,14.673986,-1.3356264e+24,True,1205.5984,-252.88226,93716890.0,,10.0,,-1.0,73437.51,4999.3916,2,-244.51189,445.1,5873719,50,4447.530997511468,4257.6924,-1.3356264e+24,73437.51,0.000680851,87.01891,10.0,31569.94375181198,4.0498447,,93716890.0,0.4189424
[ 0.153  1.423 -2.875 -2.203],4999.355,,50.0,166,0.21834707,8.3745876e+21,1.0,1.0,16550,4156.7383,16544.412,-1.8675159e+17,True,1559.7927,-233.91452,118091140000.0,,10.0,,-1.0,1.0,4999.355,1,-233.91452,416.08,5894523,50,4156.7382019077495,4156.7383,-21752184.0,1.0,50.0,103854.98,10.0,31618.381043434143,5069.8394,,19711426.0,0.4189424
[ 0.111  1.528 -2.887 -2.15 ],4999.2046,,6.112211e-07,166,6.6810195e-12,inf,1.0,81803464.0,16600,3502.2788,1797.4001,-inf,True,1900.5435,-252.33809,6422175000.0,,10.0,,-1.0,81803464.0,4999.2046,2,-245.48987,350.78,5912062,50,3502.278840114602,3502.2788,-inf,81803464.0,6.112211e-07,12838.909,10.0,31674.844359636307,257.11163,,6422175000.0,0.4189424
[ 0.111  1.528 -2.887 -2.15 ],4489.797,509.61914,50.0,167,0.029112415,6.316067e+22,1.0,1.0,16650,3687.6716,943547.44,-5.128848e+17,True,1475.2334,-238.77542,4176465000000.0,,10.0,,-1.0,1.0,4999.416,1,-238.77542,369.42,5930533,50,3687.671434512014,3178.0525,-17816038.0,1.0,50.0,6637337.0,10.0,31736.008499860764,178759.95,,15775235.0,0.4189424
[ 0.086  1.432 -2.915 -2.221],4989.4185,9.980967,7.2222705e-05,167,3.3356026e-10,inf,1.0,692303.06,16700,4539.458,7.2451324,-inf,True,1134.4279,-249.81268,3841658.0,,10.0,,-1.0,692303.06,4999.3994,2,-242.46112,454.24,5953245,50,4539.457927877413,4529.477,-inf,692303.06,7.2222705e-05,51.789597,10.0,31818.651388406754,1.1108193,,3841658.0,0.4189424
[ 0.086  1.432 -2.915 -2.221],4999.5625,,50.0,168,0.4863656,3.4907343e+25,1.0,1.0,16750,4538.9526,14527.66,-1.2058042e+19,True,1249.4261,-248.5551,109292370000.0,,10.0,,-1.0,1.0,4999.5625,1,-248.5551,454.14,5975952,50,4538.952381803526,4538.9526,-24204086.0,1.0,50.0,94212.49,10.0,31897.50637602806,4650.1255,,22163154.0,0.4189424
[-0.097  1.443 -3.01  -2.079],4839.5386,159.91441,,168,,inf,1.0,inf,16800,4482.5913,12.546143,-inf,True,1157.6,-332.55243,17224240.0,,10.0,,-1.0,inf,4999.453,2,-249.20825,448.56,5998380,50,4482.591281535108,4322.677,-inf,inf,,89.68261,10.0,31972.29563522339,2.0447233,,17224240.0,0.4189424
[-0.097  1.443 -3.01  -2.079],4999.5337,,50.0,169,0.13176927,1.325289e+21,1.0,1.0,16850,4668.9097,33.71746,-7.429655e+16,True,1096.9052,-238.77509,386195740.0,,10.0,,-1.0,1.0,4999.5337,1,-238.77509,467.1,6021735,50,4668.9092944313825,4668.9097,-25042826.0,1.0,50.0,192.05504,10.0,32047.20942258835,15.617768,,23001916.0,0.4189424
[-0.153  1.455 -3.008 -2.055],3389.8481,1609.618,0.0004711403,169,2.4812395e-11,inf,1.0,106125.5,16900,4672.133,8.529169,-inf,True,828.1902,-240.46104,77740820.0,,10.0,,-1.0,106125.5,4999.4663,2,-235.12592,467.54,6045112,50,4672.133157982463,3062.515,-inf,106125.5,0.0004711403,51.421867,10.0,32129.374485254288,3.155166,,77740820.0,0.4189424
[-0.153  1.455 -3.008 -2.055],4859.588,139.90335,50.0,170,0.08483292,4.472128e+20,1.0,1.0,16950,4666.615,10336260.0,-4.3195624e+16,True,1043.5209,-263.67273,37445840000000.0,,10.0,,-1.0,1.0,4999.491,1,-263.67273,467.0,6068462,50,4666.614816459835,4526.7114,-24907104.0,1.0,50.0,73850530.0,10.0,32237.253819942474,1498906.9,,22866228.0,0.4189424
[-0.159  1.36  -3.021 -2.136],4989.644,9.982496,0.0001876192,170,1.96977e-09,inf,1.0,266497.25,17000,4603.9165,41.70978,-inf,True,977.1309,-265.68622,150761470.0,,10.0,,-1.0,266497.25,4999.6265,2,-259.62457,460.76,6091500,50,4603.916604605322,4593.934,-inf,266497.25,0.0001876192,298.01492,10.0,32335.46214914322,6.0549383,,150761470.0,0.4189424
[-0.159  1.36  -3.021 -2.136],4300.0,699.47046,50.0,171,0.025840228,3.4635726e+17,1.0,1.0,17050,4640.5176,2635.2002,-1201084800000000.0,True,702.4931,-243.38248,25408424000.0,,10.0,,-1.0,1.0,4999.47,1,-243.38248,464.54,6114727,50,4640.51756234304,3941.0469,-24068756.0,1.0,50.0,15326.822,10.0,32446.395775318146,1119.3884,,22027898.0,0.4189424
[-0.178  1.461 -3.02  -2.064],4699.6104,299.77823,0.00019475735,171,7.565556e-14,inf,1.0,256729.72,17100,4482.2217,0.728176,-inf,True,950.9481,-231.03773,2794276.2,,10.0,,-1.0,256729.72,4999.3887,2,-228.90701,448.72,6137163,50,4482.222066124638,4182.444,-inf,256729.72,0.00019475735,4.1103706,10.0,32539.805960655212,0.18432373,,2794276.2,0.4189424
