DivergenceHarmonic,MinTargetPdf,Bound,OptimizationReturnMean,EmpiricalD2Arithmetic,OptimizationReturnMax,EpThisIter,Inner Iteration,ReturnMeanIW,ReturnStepMax,MeanD2-0,EpLenMean,WReturnMean,Penalization,VarianceInitializer,InitialReturnMean,EmpiricalD2Harmonic,ESSRenyiHarmonic,Weights,Iteration,ReturnStepMaxmin,StdWReturnMean,TimestepsSoFar,ESSRenyiArithmetic,MinIW,InitialReturnMax,MeanIW,InitialReturnMin,MeanEntropy,StdIW,Epsilon,MaxIW,EpisodesSoFar,OptimizationReturnMin,LearnableVariance,InitialBound,EpRewMean,TimeElapsed,InitialReturnStd,MinBehavPdf
1.4141352e+34,-250.60645,-2.4270142e+23,4899.386,1.0,4999.6113,50,1,192068890000000.0,10.0,1.0,490.02,24493860.0,True,-1.0,4899.386,1.0,50.0,[-0.026  1.286 -3.278 -3.277],468,10.0,,20590428,50.0,0.03166881,4999.6113,7684857.0,,0.4189424,53773864.0,1e-07,384101920.0,46750,,,-26534826.0,4899.386160787719,12348.071105957031,699.91235,-250.60645
1.8482305e+28,-242.63553,-2.7746633e+20,4790.005,2628.228,4989.662,50,2,8952512.0,10.0,2628.228,480.1,8952512.0,True,-1.0,4799.9844,2628.228,0.019024225,[ 0.064  1.351 -3.276 -3.22 ],468,10.0,,20614433,0.019024225,1.9324837e-07,4999.642,0.3886832,9.97996,0.4189424,1.2026541,1e-07,7.779193,46800,,,-2.7746633e+20,4799.984526391026,12359.237198591232,976.73724,-241.56798
327532050000.0,-245.0001,-1171413100000.0,4799.5796,1.0,4999.6455,50,1,3367818000.0,10.0,1.0,480.06,23993802.0,True,-1.0,4799.5796,1.0,50.0,[ 0.064  1.351 -3.276 -3.22 ],469,10.0,,20638436,50.0,0.048192002,4999.6455,134.79224,,0.4189424,389.09915,1e-07,2641.224,46850,,,-26034794.0,4799.579494983386,12369.623151779175,978.69183,-245.0001
1.1131476e+31,-249.85071,-6.809322e+21,1.0122753,7159.94,1.2460938,50,2,51866292.0,10.0,7159.94,500.0,51866292.0,True,-1.0,4999.3813,7159.94,0.006983299,[ 0.003  1.455 -3.281 -3.189],469,10.0,,20663436,0.006983299,5.189794e-08,4999.615,2.075115,4998.369,0.4189424,7.6182914,1e-07,47.200317,46900,,,-6.809322e+21,4999.381436146845,12384.107328176498,0.18807612,-250.06824
52581474000.0,-248.9924,-468531940000.0,4889.6733,1.0,4989.682,50,1,525262900.0,10.0,1.0,490.04,24494540.0,True,-1.0,4899.6533,1.0,50.0,[ 0.003  1.455 -3.281 -3.189],470,10.0,,20687938,50.0,0.26868677,4999.662,21.037159,9.97991,0.4189424,50.496994,1e-07,344.198,46950,,,-26535548.0,4899.653370339036,12397.19261431694,698.5248,-248.9924
inf,-271.0106,-inf,0.46089843,2.631961e+16,0.62890625,50,2,71285640.0,10.0,2.631961e+16,500.0,71285640.0,True,-1.0,4999.453,2.631961e+16,1.8997242e-15,[-0.086  1.445 -3.312 -3.27 ],470,10.0,,20712938,1.8997242e-15,2.0250506e-27,4999.621,2.8520565,4998.992,0.4189424,12.1801405,1e-07,68.006584,47000,,,-inf,4999.45308913628,12409.648365020752,0.13073331,-252.30792
5.16652e+20,-269.09003,-4.639226e+16,4888.24,1.0,4999.591,50,1,2480213600000.0,10.0,1.0,488.94,24385590.0,True,-1.0,4888.24,1.0,50.0,[-0.086  1.445 -3.312 -3.27 ],471,10.0,,20737385,50.0,0.036330633,4999.591,110956.84,,0.4189424,530149.1,1e-07,2822372.5,47050,,,-26426536.0,4888.240224897849,12421.312624692917,700.4971,-269.09003
9.234028e+31,-250.1773,-1.9612179e+22,4899.4233,20115.564,4999.631,50,2,979494.56,10.0,20115.564,490.02,979494.56,True,-1.0,4899.4233,20115.564,0.0024856373,[-0.049  1.5   -3.303 -3.165],471,10.0,,20761886,0.0024856373,1.7950837e-09,4999.631,0.058980018,,0.4189424,0.19355434,1e-07,0.98957413,47100,,,-1.9612179e+22,4899.423252333281,12434.833181619644,699.9176,-244.65486
1.1074071e+32,-233.96886,-2.147759e+22,4899.4355,1.0,4999.64,50,1,2756744600000000.0,10.0,1.0,490.02,24494354.0,True,-1.0,4899.4355,1.0,50.0,[-0.049  1.5   -3.303 -3.165],472,10.0,,20786387,50.0,0.25481486,4999.64,110303700.0,,0.4189424,565572030.0,1e-07,3913418000.0,47150,,,-26535344.0,4899.435440607609,12448.226701498032,699.9194,-233.96886
inf,-264.20764,-inf,0.37780273,13348605000.0,0.5966797,50,2,3602.0288,10.0,13348605000.0,500.0,3602.0288,True,-1.0,4999.4336,13348605000.0,3.74571e-09,[-0.03   1.287 -3.219 -2.721],472,10.0,,20811387,3.74571e-09,2.0676411e-18,4999.6523,0.00014411453,4999.0557,0.4189424,0.0004243587,1e-07,0.0021104414,47200,,,-inf,4999.433478809712,12459.857419729233,0.14352567,-250.06708
34458665000000.0,-244.0833,-11985890000000.0,4799.6514,1.0,4999.6436,50,1,5202882600.0,10.0,1.0,480.06,23994522.0,True,-1.0,4799.6514,1.0,50.0,[-0.03   1.287 -3.219 -2.721],473,10.0,,20835390,50.0,0.315385,4999.6436,208.1926,,0.4189424,398.0765,1e-07,1789.7069,47250,,,-26035520.0,4799.651464971859,12470.857429981232,978.7067,-244.0833
1.483801e+27,-255.92256,-7.861805e+19,0.29748046,5661.2637,0.51416016,50,2,2491846.2,10.0,5661.2637,500.0,2491846.2,True,-1.0,4999.438,5661.2637,0.008831951,[-0.007  1.187 -3.217 -2.791],473,10.0,,20860390,0.008831951,1.9174577e-09,4999.655,0.099694565,4999.1406,0.4189424,0.4112211,1e-07,2.3769407,47300,,,-7.861805e+19,4999.438072304444,12483.911264419556,0.11098155,-247.50533
117073780000.0,-247.08818,-698396440000.0,4899.4526,1.0,4999.62,50,1,70440850.0,10.0,1.0,490.02,24494532.0,True,-1.0,4899.4526,1.0,50.0,[-0.007  1.187 -3.217 -2.791],474,10.0,,20884891,50.0,0.09358109,4999.62,2.8387437,,0.4189424,2.9632955,1e-07,17.144455,47350,,,-26535510.0,4899.453159855619,12496.771542549133,699.9219,-247.08818
inf,-245.41444,-inf,4889.7026,476795.25,4989.672,50,2,69707700.0,10.0,476795.25,490.04,69707700.0,True,-1.0,4899.6836,476795.25,0.00010486682,[-0.067  1.202 -3.217 -2.792],474,10.0,,20909393,0.00010486682,8.396259e-12,4999.653,2.8099966,9.98084,0.4189424,10.040788,1e-07,69.806526,47400,,,-inf,4899.683898099855,12508.784502029419,698.52905,-240.04239
995718800.0,-248.91833,-68026774000.0,4880.103,1.0,4989.675,50,1,3624247600.0,10.0,1.0,489.1,24403464.0,True,-1.0,4890.084,1.0,50.0,[-0.067  1.202 -3.217 -2.792],475,10.0,,20933848,50.0,0.11909449,4999.656,174.5685,9.981071,0.4189424,1129.3579,1e-07,8077.9,47450,,,-26444470.0,4890.083611761864,12520.752549409866,700.39056,-248.91833
3.192973e+23,-240.46927,-1.1532647e+18,4674.239,14.594257,4769.814,50,2,5022546000000.0,10.0,14.594257,490.48,37015380.0,True,-1.0,4904.0513,14.594258,3.426005,[-0.036  1.248 -3.223 -2.765],475,10.0,,20958372,3.4260051,0.056790985,4999.6265,200960.22,229.81248,0.4189424,1143251.1,1e-07,7935372.0,47500,,,-1615820000000.0,4904.050975184444,12533.02370262146,667.74835,-239.41455
316236300000000.0,-237.36212,-36312400000000.0,1744.6731,1.0,2499.9497,50,1,17833650000.0,10.0,1.0,425.08,18614774.0,True,-1.0,4244.3857,1.0,50.0,[-0.154  1.214 -3.224 -2.789],476,10.0,,20979626,50.0,0.008632969,4999.6626,1653.6959,2499.713,0.4189424,5121.8535,1e-07,27623.582,47550,,,-20655780.0,4244.38604955831,12542.682796955109,774.5705,-237.36212
inf,-266.76736,-inf,1040.7139,549051.94,1170.0791,50,2,5762337.0,10.0,549051.94,487.32,5762337.0,True,-1.0,4870.291,549051.94,9.106607e-05,[-0.102  1.241 -3.227 -2.81 ],476,10.0,,21003992,9.106607e-05,6.862963e-16,4999.6562,0.23184891,3829.5771,0.4189424,0.64159226,1e-07,4.1793065,47600,,,-inf,4870.291112710425,12553.22257232666,291.12952,-265.55817
1.5744123e+26,-244.323,-2.560886e+19,4731.898,1.0,4989.6543,50,1,887851600000.0,10.0,1.0,474.5,23059534.0,True,-1.0,4741.8794,1.0,50.0,[-0.102  1.241 -3.227 -2.81 ],477,10.0,,21027717,50.0,0.053369734,4999.6353,55015.57,9.980872,0.4189424,200724.12,1e-07,1124582.4,47650,,,-25100518.0,4741.879256074661,12563.725713253021,757.7052,-244.323
inf,-259.66235,-inf,4799.475,75743.875,4999.6206,50,2,15721993.0,10.0,75743.875,480.04,15721993.0,True,-1.0,4799.475,75743.875,0.0006601194,[-0.04   1.229 -3.226 -2.807],477,10.0,,21051719,0.0006601194,4.693265e-05,4999.6206,0.66786414,,0.4189424,2.7660916,1e-07,19.714487,47700,,,-inf,4799.475468452502,12576.041040182114,979.68884,-258.26077
185086260.0,-258.2636,-28269250000.0,0.3017676,1.0,0.49804688,50,1,502613700.0,10.0,1.0,500.0,24994688.0,True,-1.0,4999.4683,1.0,50.0,[-0.04   1.229 -3.226 -2.807],478,10.0,,21076719,50.0,0.08557137,4999.665,20.110008,4999.167,0.4189424,83.77244,1e-07,582.57745,47750,,,-27035704.0,4999.468775944081,12589.69471693039,0.11551337,-258.2636
238055800000000.0,-241.23033,-31494488000000.0,0.26282227,9.851404,0.45898438,50,2,4404306000.0,10.0,9.851404,500.0,19624880.0,True,-1.0,4999.4595,9.851404,5.0754185,[-1.373e-03  1.258e+00 -3.230e+00 -2.768e+00],478,10.0,,21101719,5.0754185,0.1538002,4999.6553,176.21017,4999.1963,0.4189424,1155.8302,1e-07,8264.416,47800,,,-924399040000.0,4999.4591443089275,12601.874679327011,0.120575756,-240.06058
1.3622602e+24,-240.23186,-2.3821142e+18,4634.9336,1.0,4999.6436,50,1,514427420000.0,10.0,1.0,463.88,22146424.0,True,-1.0,4634.9336,1.0,50.0,[-0.121  1.232 -3.231 -2.792],479,10.0,,21124913,50.0,0.032974597,4999.6436,26430.492,,0.4189424,168288.0,1e-07,1203265.1,47850,,,-24187420.0,4634.9333126184465,12615.021924734116,814.7503,-240.23186
1.1273553e+33,-235.10294,-6.8527983e+22,1191.172,89916.69,2430.0242,50,2,117701670.0,10.0,89916.69,376.92,117701670.0,True,-1.0,3760.8206,89916.69,0.0005560703,[-0.183  1.228 -3.231 -2.783],479,10.0,,21143759,0.0005560703,7.995131e-11,4999.673,4.726446,2569.6487,0.4189424,27.723299,1e-07,196.8857,47900,,,-6.8527983e+22,3760.820650963711,12624.58451795578,854.64764,-235.15231
41762255000.0,-232.34949,-424711850000.0,3635.2322,1.0,4999.607,50,1,7633078300.0,10.0,1.0,364.36,14380290.0,True,-1.0,3635.2322,1.0,50.0,[-0.183  1.228 -3.231 -2.783],480,10.0,,21161977,50.0,0.02374274,4999.607,585.8989,,0.4189424,1942.3533,1e-07,10926.877,47950,,,-16421245.0,3635.2322569271914,12632.837164878845,1079.5262,-232.34949
3.8336207e+22,-256.5724,-3.9961235e+17,3575.856,1290.6451,4999.6543,50,2,1058090560.0,10.0,1290.6451,358.52,1058090560.0,True,-1.0,3575.856,1290.6451,0.038740315,[-0.221  1.311 -3.226 -2.698],480,10.0,,21179903,0.038740315,3.6700207e-08,4999.6543,52.131947,,0.4189424,362.33932,1e-07,2588.479,48000,,,-3.9961235e+17,3575.8558398293144,12641.806108236313,842.06647,-254.13162
2.091442e+16,-228.46683,-295174100000000.0,1557.7115,1.0,2919.9316,50,1,15230267000.0,10.0,1.0,364.64,14015331.0,True,-1.0,3637.4265,1.0,50.0,[-0.221  1.311 -3.226 -2.698],481,10.0,,21198135,50.0,0.001190335,4999.6465,1407.309,2079.7148,0.4189424,4148.042,1e-07,21805.756,48050,,,-16056320.0,3637.4265630233476,12652.454944849014,885.69745,-228.46683
inf,-254.96771,-inf,4552.735,711991.44,4999.624,50,2,1468035.5,10.0,711991.44,455.7,1468035.5,True,-1.0,4552.735,711991.44,7.0225564e-05,[-0.161  1.33  -3.226 -2.698],481,10.0,,21220920,7.0225564e-05,7.238714e-13,4999.624,0.07896426,,0.4189424,0.2002575,1e-07,0.9606346,48100,,,-inf,4552.734972146031,12665.378049373627,859.56104,-244.83131
731820300000000.0,-233.98181,-55245890000000.0,1467.914,1.0,2060.0417,50,1,33133535000.0,10.0,1.0,441.4,19829392.0,True,-1.0,4407.543,1.0,50.0,[-0.161  1.33  -3.226 -2.698],482,10.0,,21242990,50.0,0.017382756,4999.671,2005.0139,2939.6292,0.4189424,5196.092,1e-07,28857.092,48150,,,-21870408.0,4407.5430162448665,12677.76355791092,634.7888,-233.98181
inf,-263.78036,-inf,4745.892,2947962.0,4999.6567,50,2,65303010.0,10.0,2947962.0,474.8,65303010.0,True,-1.0,4745.892,2947962.0,1.696087e-05,[-0.111  1.364 -3.23  -2.714],482,10.0,,21266730,1.696087e-05,2.5765913e-17,4999.6567,4.286673,,0.4189424,27.34816,1e-07,195.59213,48200,,,-inf,4745.892125637887,12689.301649332047,989.4161,-254.5646
3.7493007e+25,-245.71924,-1.249722e+19,4868.0693,1.0,4999.677,50,1,1624881600000.0,10.0,1.0,486.98,24196610.0,True,-1.0,4868.0693,1.0,50.0,[-0.111  1.364 -3.23  -2.714],483,10.0,,21291079,50.0,0.18700205,4999.677,80634.69,,0.4189424,395500.53,1e-07,2477997.8,48250,,,-26237636.0,4868.0693734122315,12698.246097803116,706.0539,-245.71924
2.164566e+26,-249.74681,-3.0026952e+19,4889.643,1828.1652,4989.6255,50,2,32564100.0,10.0,1828.1652,490.04,32564100.0,True,-1.0,4899.623,1828.1652,0.027349826,[-0.049  1.375 -3.231 -2.711],483,10.0,,21315581,0.027349826,3.5589287e-06,4999.6055,1.3185151,9.979957,0.4189424,7.6348257,1e-07,54.72159,48300,,,-3.0026952e+19,4899.623022760518,12708.075530052185,698.52045,-247.43501
1712422700000000.0,-258.1931,-84457880000000.0,0.3845117,1.0,0.6015625,50,1,1227156600.0,10.0,1.0,500.0,24994030.0,True,-1.0,4999.4033,1.0,50.0,[-0.049  1.375 -3.231 -2.711],484,10.0,,21340581,50.0,0.29546416,4999.62,49.097416,4999.0186,0.4189424,261.3177,1e-07,1840.9479,48350,,,-27035012.0,4999.402980879224,12717.607687950134,0.13770269,-258.1931
9.3660965e+23,-255.9734,-1.9752597e+18,4889.6353,2.6414733,4989.699,50,2,27969030000000.0,10.0,2.6414733,490.04,223013230.0,True,-1.0,4899.6157,2.6414733,18.928831,[ 0.012  1.369 -3.228 -2.723],484,10.0,,21365083,18.928831,1.0751677,4999.6797,1119053.6,9.980527,0.4189424,7721235.5,1e-07,55164830.0,48400,,,-1224039800.0,4899.615740320353,12728.511226177216,698.51935,-254.93227
5.659211e+36,-241.66997,-4.855316e+24,1779.0999,1.0,2919.9644,50,1,330007600000000.0,10.0,1.0,386.68,15716408.0,True,-1.0,3858.8203,1.0,50.0,[-0.236  1.383 -3.232 -2.694],485,10.0,,21384417,50.0,0.014986244,4999.6846,26387682.0,2079.7202,0.4189424,113087570.0,1e-07,614130370.0,48450,,,-17757430.0,3858.820071091264,12735.73121881485,908.7991,-241.66997
inf,-256.0758,-inf,2648.1465,2306804500.0,4999.547,50,2,821693950.0,10.0,2306804500.0,265.82,821693950.0,True,-1.0,2648.1465,2306804500.0,2.1675005e-08,[-0.32   1.312 -3.237 -2.755],485,10.0,,21397708,2.1675005e-08,1.1675618e-17,4999.547,35.517544,,0.4189424,217.42863,1e-07,1540.8475,48500,,,-inf,2648.146617122562,12742.635785579681,913.20807,-238.83218
6.1368304e+27,-187.68463,-1.598791e+20,898.5234,1.0,3139.774,50,1,14164857000000.0,10.0,1.0,276.84,8076857.0,True,-1.0,2758.319,1.0,50.0,[-0.32   1.312 -3.237 -2.755],486,10.0,,21411550,50.0,0.09999118,4999.57,1446106.2,1859.7958,0.4189424,6679477.5,1e-07,44173590.0,48550,,,-10117773.0,2758.319066136206,12747.138850212097,684.49475,-187.68463
inf,-205.89821,-inf,1118.0216,2818812.2,3349.8274,50,2,10450105.0,10.0,2818812.2,241.8,10450105.0,True,-1.0,2407.7656,2818812.2,1.7737968e-05,[-0.432  1.363 -3.225 -2.734],486,10.0,,21423640,1.7737968e-05,6.201393e-11,4639.5713,2.0439985,1289.7439,0.4189424,14.212998,1e-07,101.53381,48600,,,-inf,2407.765593271438,12751.945754289627,866.9801,-195.77579
3.058973e+34,-167.57169,-1.9124853e+23,875.18616,1.0,2439.7417,50,1,44970182000000.0,10.0,1.0,210.52,4742638.0,True,-1.0,2094.9963,1.0,50.0,[-0.432  1.363 -3.225 -2.734],487,10.0,,21434166,50.0,0.06065604,3659.5522,8584696.0,1219.8104,0.4189424,36466892.0,1e-07,221833500.0,48650,,,-5836127.0,2094.9965630892416,12755.794409275055,594.666,-167.57169
inf,-178.34029,-inf,871.23724,523344060.0,4029.9033,50,2,51193356.0,10.0,523344060.0,185.1,51193356.0,True,-1.0,1841.0125,523344060.0,9.553944e-08,[-0.551  1.326 -3.226 -2.725],487,10.0,,21443421,9.553944e-08,1.7545433e-18,4999.6787,2.1119998,969.7754,0.4189424,14.2666645,1e-07,101.921875,48700,,,-inf,1841.0126211043594,12760.419087648392,756.77893,-180.65239
3.028049e+23,-155.08939,-5.822535e+17,1787.2206,1.0,3599.7517,50,1,41850254000000.0,10.0,1.0,179.74,3611026.5,True,-1.0,1787.2206,1.0,50.0,[-0.551  1.326 -3.226 -2.725],488,10.0,,21452408,50.0,0.072119914,3599.7517,13876769.0,,0.4189424,93630580.0,1e-07,669108600.0,48750,,,-4669069.0,1787.2207162088923,12763.84539937973,645.6539,-155.08939
inf,-169.5792,-inf,531.03503,898573.44,2249.87,50,2,9627.498,10.0,898573.44,154.1,9627.498,True,-1.0,1530.8246,898573.44,5.5643755e-05,[-0.667  1.318 -3.227 -2.679],488,10.0,,21460113,5.5643755e-05,1.4905436e-12,3249.6597,0.003095659,999.7896,0.4189424,0.013164221,1e-07,0.07791837,48800,,,-inf,1530.8245922579806,12767.006704092026,427.0526,-161.36246
2.8036368e+17,-132.10489,-346328800000000.0,435.66068,1.0,1789.9369,50,1,147990790000.0,10.0,1.0,148.56,2290677.5,True,-1.0,1475.4463,1.0,50.0,[-0.667  1.318 -3.227 -2.679],489,10.0,,21467541,50.0,0.20033942,2829.7227,98204.13,1039.7858,0.4189424,500952.06,1e-07,3561394.8,48850,,,-2944478.2,1475.4464038575077,12770.72007727623,337.2471,-132.10489
inf,-189.52908,-inf,663.8011,1847107.5,3139.8335,50,2,84387.85,10.0,1847107.5,179.38,84387.85,True,-1.0,1783.6184,1847107.5,2.706935e-05,[-0.59   1.397 -3.227 -2.621],489,10.0,,21476510,2.706935e-05,2.7685666e-15,4259.651,0.04545455,1119.8174,0.4189424,0.16423227,1e-07,1.0063524,48900,,,-inf,1783.6184538733617,12774.395184516907,638.1977,-184.48055
5.0998413e+25,-129.70189,-5.423389e+18,506.1826,1.0,1809.9506,50,1,2863557000000.0,10.0,1.0,175.62,3236009.8,True,-1.0,1746.0146,1.0,50.0,[-0.59   1.397 -3.227 -2.621],490,10.0,,21485291,50.0,0.04388735,3049.7827,747250.3,1239.8322,0.4189424,2289807.8,1e-07,12833885.0,48950,,,-3995454.0,1746.0147569850437,12777.741834402084,432.94614,-129.70189
inf,-224.50728,-inf,997.9126,10262121000.0,3579.896,50,2,335253.38,10.0,10262121000.0,229.78,335253.38,True,-1.0,2287.5696,10262121000.0,4.872287e-09,[-0.469  1.419 -3.231 -2.644],490,10.0,,21496780,4.872287e-09,2.2761972e-22,4869.5527,0.1004597,1289.6567,0.4189424,0.52088255,1e-07,3.4344478,49000,,,-inf,2287.5693237876458,12781.26640868187,755.23206,-219.3118
1.8596142e+31,-211.91837,-8.800934e+21,1025.6317,1.0,3659.834,50,1,165141910000000.0,10.0,1.0,237.54,6385183.0,True,-1.0,2365.3547,1.0,50.0,[-0.469  1.419 -3.231 -2.644],491,10.0,,21508657,50.0,5.695202,4999.5566,47748110.0,1339.7228,0.4189424,248791620.0,1e-07,1730352800.0,49050,,,-8426086.0,2365.3545142329276,12784.576672077179,888.97766,-211.91837
inf,-270.75372,-inf,2921.2998,21423127000000.0,4999.539,50,2,92.50459,10.0,21423127000000.0,293.12,92.50459,True,-1.0,2921.2998,21423127000000.0,2.3339262e-12,[-0.356  1.463 -3.219 -2.616],491,10.0,,21523313,2.3339262e-12,9.520261e-29,4999.539,0.035559617,,0.4189424,0.17537166,1e-07,0.9922983,49100,,,-inf,2921.2996280993316,12789.727149009705,1005.57983,-245.63947
5.4357416e+36,-208.22331,-4.7584143e+24,1024.7861,1.0,3119.9297,50,1,321276540000000.0,10.0,1.0,291.46,8912393.0,True,-1.0,2904.5024,1.0,50.0,[-0.356  1.463 -3.219 -2.616],492,10.0,,21537886,50.0,0.6498392,4999.646,28663464.0,1879.7162,0.4189424,158492690.0,1e-07,1119982000.0,49150,,,-10953374.0,2904.502349767604,12794.230515241623,690.1154,-208.22331
inf,-217.96414,-inf,3096.5046,23380620000000.0,4649.5566,50,2,100480.11,10.0,23380620000000.0,310.68,100480.11,True,-1.0,3096.5046,23380620000000.0,2.1385233e-12,[-0.275  1.36  -3.236 -2.829],492,10.0,,21553420,2.1385233e-12,3.8960372e-20,4649.5566,0.025912799,,0.4189424,0.13661696,1e-07,0.9671413,49200,,,-inf,3096.5045010337662,12798.117823123932,863.7612,-200.52432
33059437000.0,-242.61382,-375374050000.0,1137.3896,1.0,2909.9644,50,1,4283030300.0,10.0,1.0,323.64,11208492.0,True,-1.0,3227.0703,1.0,50.0,[-0.275  1.36  -3.236 -2.829],493,10.0,,21569602,50.0,0.072089106,4999.645,343.2008,2089.6807,0.4189424,1305.8756,1e-07,9004.126,49250,,,-13249474.0,3227.0702950225455,12803.871198415756,891.3524,-242.61382
1.2994826e+21,-242.29886,-7.357157e+16,1824.4747,1295.7983,3469.8196,50,2,28834531000.0,10.0,1295.7983,336.36,28834531000.0,True,-1.0,3354.2542,1295.7983,0.03858625,[-0.231  1.28  -3.237 -2.914],493,10.0,,21586420,0.03858625,3.7602896e-10,4999.5986,1895.5718,1529.779,0.4189424,13214.48,1e-07,94396.69,49300,,,-7.357157e+16,3354.2537611671946,12809.064023971558,914.69574,-242.30772
42652540000000.0,-238.68222,-13341147000000.0,3344.6938,1.0,4989.6055,50,1,12233065000.0,10.0,1.0,336.46,12165537.0,True,-1.0,3354.673,1.0,50.0,[-0.231  1.28  -3.237 -2.914],494,10.0,,21603243,50.0,0.11044058,4999.585,1231.6316,9.97939,0.4189424,2567.0854,1e-07,10539.427,49350,,,-14206470.0,3354.6731323550407,12814.224670171738,954.833,-238.68222
inf,-240.24525,-inf,4023.5588,587156.25,4999.6055,50,2,97226170.0,10.0,587156.25,403.1,97226170.0,True,-1.0,4023.5588,587156.25,8.515621e-05,[-0.171  1.294 -3.237 -2.904],494,10.0,,21623398,8.515621e-05,2.5450971e-17,4999.6055,4.8969593,,0.4189424,25.802145,1e-07,175.74013,49400,,,-inf,4023.558845812928,12820.819717645645,994.5087,-227.07666
1.2376846e+18,-235.07974,-2270700600000000.0,1364.6608,1.0,2089.9375,50,1,114887600000.0,10.0,1.0,428.12,18811432.0,True,-1.0,4274.369,1.0,50.0,[-0.171  1.294 -3.237 -2.904],495,10.0,,21644804,50.0,0.35931367,4999.646,8620.044,2909.7085,0.4189424,25047.715,1e-07,111460.94,49450,,,-20852426.0,4274.36934191141,12826.26488995552,735.6614,-235.07974
inf,-244.67894,-inf,4605.1265,82708760.0,4989.721,50,2,1985194.2,10.0,82708760.0,461.74,1985194.2,True,-1.0,4615.1064,82708760.0,6.045309e-07,[-0.112  1.313 -3.237 -2.901],495,10.0,,21667891,6.045309e-07,3.3726097e-15,4999.701,0.13416363,9.979827,0.4189424,0.2707294,1e-07,1.0757376,49500,,,-inf,4615.106408697403,12833.838596343994,1191.2991,-233.07523
4420078700000.0,-238.7684,-4327006000000.0,4804.9165,1.0,4999.6567,50,1,36092535000.0,10.0,1.0,480.72,23644212.0,True,-1.0,4804.9165,1.0,50.0,[-0.112  1.313 -3.237 -2.901],496,10.0,,21691927,50.0,0.036847617,4999.6567,1662.3191,,0.4189424,9881.235,1e-07,70743.016,49550,,,-25685218.0,4804.916556130258,12841.324527025223,746.31714,-238.7684
5.6980144e+26,-242.87064,-4.871921e+19,1004.7246,7458.1465,1030.1377,50,2,534706340.0,10.0,7458.1465,497.54,534706340.0,True,-1.0,4974.265,7458.147,0.006704078,[-0.082  1.236 -3.266 -2.99 ],496,10.0,,21716804,0.0067040785,3.6854214e-10,4999.678,21.49859,3969.5405,0.4189424,131.95935,1e-07,939.28906,49600,,,-4.871921e+19,4974.265183406881,12848.788128376007,146.0636,-238.24709
48493385000000.0,-239.86436,-14219629000000.0,4869.3223,1.0,4989.651,50,1,7085644300.0,10.0,1.0,488.08,24298550.0,True,-1.0,4879.304,1.0,50.0,[-0.082  1.236 -3.266 -2.99 ],497,10.0,,21741208,50.0,0.15352823,4999.633,284.86823,9.982117,0.4189424,806.95355,1e-07,4182.3267,49650,,,-26339536.0,4879.304158387063,12856.600651979446,700.6713,-239.86436
1.0198614e+26,-260.55508,-2.061094e+19,4739.5024,4494.4727,4999.6133,50,2,194947660.0,10.0,4494.4727,474.32,194947660.0,True,-1.0,4739.5024,4494.4727,0.011124776,[-0.118  1.246 -3.27  -2.87 ],497,10.0,,21764924,0.011124776,1.4414663e-09,4999.6133,7.8274965,,0.4189424,49.1655,1e-07,351.54413,49700,,,-2.061094e+19,4739.502188739716,12863.189758777618,746.48694,-254.39224
422351180000.0,-242.933,-1328103000000.0,4607.9233,1.0,4999.657,50,1,1711632100.0,10.0,1.0,461.18,21948648.0,True,-1.0,4607.9233,1.0,50.0,[-0.118  1.246 -3.27  -2.87 ],498,10.0,,21787983,50.0,0.055975396,4999.657,75.5438,,0.4189424,399.16742,1e-07,2854.537,49750,,,-23989652.0,4607.923476917354,12871.011630535126,845.98425,-242.933
7.110316e+20,-231.28682,-5.442132e+16,3958.585,609.3813,4999.5986,50,2,24899852.0,10.0,609.3813,396.64,24899852.0,True,-1.0,3958.585,609.3813,0.082050435,[-0.163  1.275 -3.27  -2.838],498,10.0,,21807815,0.082050435,7.438575e-08,4999.5986,1.1482701,,0.4189424,4.9046373,1e-07,34.587334,49800,,,-5.442132e+16,3958.5850852175236,12877.108078956604,1138.7852,-228.04779
8.2737497e+18,-235.66403,-5870801000000000.0,1883.8444,1.0,2450.179,50,1,29770088000.0,10.0,1.0,443.86,20205538.0,True,-1.0,4433.3755,1.0,50.0,[-0.163  1.275 -3.27  -2.838],499,10.0,,21830008,50.0,0.21117158,4999.71,2585.67,2549.531,0.4189424,8645.446,1e-07,55081.266,49850,,,-22246586.0,4433.375420001009,12883.651511192322,742.1066,-235.66403
