InitialBound,Bound,ReturnMeanIW,VarianceInitializer,InitialReturnMax,ReturnStepMax,EpRewMean,Weights,Epsilon,StdWReturnMean,Iteration,MeanIW,InitialReturnMean,TimestepsSoFar,EmpiricalD2Arithmetic,ReturnStepMaxmin,OptimizationReturnMean,ESSRenyiArithmetic,MaxIW,Penalization,EmpiricalD2Harmonic,TimeElapsed,ESSRenyiHarmonic,InitialReturnStd,DivergenceHarmonic,MinBehavPdf,MeanD2-0,StdIW,WReturnMean,MeanEntropy,MinIW,OptimizationReturnMin,EpLenMean,OptimizationReturnMax,MinTargetPdf,EpisodesSoFar,Inner Iteration,EpThisIter,InitialReturnMin,LearnableVariance
-22332146.0,-59550160000.0,330499650.0,-1.0,4999.686,10.0,4365.892913790714,[-0.033  0.559 -2.713 -2.277],1.0,,123,27.607332,4365.8926,4470960,1.0,10.0,4355.9136,50.0,298.3061,True,1.0,23487.279409646988,50.0,1109.0966,841883840.0,-236.89497,1.0,56.82495,20291116.0,0.4189424,0.24374783,,436.98,4989.7065,-236.89497,12250,1,50,9.979572,
-3068505000000.0,-2931941200000.0,317711420.0,-1.0,4999.5884,10.0,4970.167343723673,[-0.003  0.566 -2.714 -2.277],1.0,,123,23.54324,4970.1675,4495815,17.742424,10.0,1430.5128,2.8181043,1085.976,True,17.742424,23585.417437314987,2.8181043,204.35902,2063339100000.0,-238.9268,17.742424,152.16391,328282880.0,0.4189424,0.008315685,,497.1,1459.9338,-239.56703,12300,2,50,3539.6545,
-26534844.0,-4110722300000.0,187440670.0,-1.0,4999.6494,10.0,4899.583313945183,[-0.003  0.563 -2.714 -2.278],1.0,,124,7.5212526,4899.583,4520317,1.0,10.0,4889.603,50.0,54.30237,True,1.0,23700.037286520004,50.0,698.5148,4056296500000.0,-255.39061,1.0,9.8565235,24493840.0,0.4189424,0.07344367,,490.04,4989.6694,-255.39061,12350,1,50,9.980143,
-1.5340004e+20,-1.5340004e+20,511255040.0,-1.0,4999.622,10.0,4172.484273988952,[-0.035  0.511 -2.714 -2.289],1.0,,124,20.456747,4172.484,4541208,3744.5103,10.0,2463.05,0.013352881,573.02057,True,3744.5103,23800.199830770493,0.013352881,985.67,5.6492856e+27,-246.69919,3744.5103,89.96297,511255040.0,0.4189424,2.3564832e-07,,417.82,3290.188,-248.9832,12400,2,50,1709.4342,
-22029370.0,-1.4782595e+24,6803764500000.0,-1.0,4999.623,10.0,4378.448620750713,[-0.035  0.511 -2.714 -2.289],1.0,,125,335413.9,4378.448,4563127,1.0,10.0,2668.6843,50.0,11638230.0,True,1.0,23905.278743982315,50.0,904.203,5.246185e+35,-234.49806,1.0,1659264.4,19988396.0,0.4189424,0.010115165,,438.38,3289.859,-234.49806,12450,1,50,1709.764,
-1.9009364e+19,-1.9009364e+19,4895496.0,-1.0,4999.5854,10.0,4999.322712472582,[ 0.027  0.522 -2.711 -2.287],1.0,,125,0.19586624,4999.3223,4588127,1861.4882,10.0,0.6283398,0.02686023,2.6256592,True,1861.4882,24059.323777914047,0.02686023,0.19329387,8.675419e+25,-246.3563,1861.4882,0.47752124,4895496.0,0.4189424,6.0781927e-06,,500.0,0.8911133,-247.34846,12500,2,50,4998.6943,
-26534602.0,-755589500000000.0,151434640000.0,-1.0,4999.5654,10.0,4899.566253290262,[ 0.027  0.522 -2.711 -2.287],1.0,,126,6058.9326,4899.5664,4612629,1.0,10.0,4889.5864,50.0,205553.06,True,1.0,24226.249169826508,50.0,698.5123,1.3701242e+17,-233.96513,1.0,29148.191,24493668.0,0.4189424,0.01175602,,490.04,4989.5854,-233.96513,12550,1,50,9.979873,
-inf,-inf,662242.7,-1.0,4999.5225,10.0,4899.2708537800845,[ 0.056  0.607 -2.719 -2.201],1.0,,126,0.047397815,4899.271,4637130,304865.9,10.0,4899.271,0.00016400653,1.045096,True,304865.9,24391.044033050537,0.00016400653,699.8959,inf,-249.24313,304865.9,0.16214117,662242.7,0.4189424,6.1293716e-13,,490.02,4999.5225,-253.84477,12600,2,50,,
-27034484.0,-2152024400000000.0,46665232000.0,-1.0,4999.6084,10.0,4999.351168353289,[ 0.056  0.607 -2.719 -2.201],1.0,,127,1867.2379,4999.351,4662130,1.0,10.0,0.60897464,50.0,23595.639,True,1.0,24542.83500289917,50.0,0.16820757,1.1117902e+18,-257.23315,1.0,5268.1914,24993512.0,0.4189424,0.019741775,,500.0,0.86621094,-257.23315,12650,1,50,4998.742,
-inf,-inf,18212820.0,-1.0,4999.627,10.0,4999.284480918069,[ 0.064  0.512 -2.733 -2.281],1.0,,127,0.7287399,4999.284,4687130,410493.75,10.0,0.5569141,0.000121804536,14.044234,True,410493.75,24716.803047418594,0.000121804536,0.21266116,inf,-233.23093,410493.75,2.7794905,18212820.0,0.4189424,1.0445521e-12,,500.0,0.89941406,-242.66277,12700,2,50,4998.7275,
-26542160.0,-8.936668e+18,8196882400.0,-1.0,4999.542,10.0,4912.271647974404,[ 0.064  0.512 -2.733 -2.281],1.0,,128,328.3288,4912.272,4711696,1.0,10.0,4262.736,50.0,4946.971,True,1.0,24862.427231311798,50.0,608.96234,1.9174393e+25,-243.11292,1.0,950.52826,24501246.0,0.4189424,0.008200515,,491.32,4350.0063,-243.11292,12750,1,50,649.53564,
-inf,-inf,15654674.0,-1.0,4999.6455,10.0,4899.010986959711,[-0.011  0.527 -2.732 -2.182],1.0,,128,0.6264217,4899.0107,4736199,4.204277e+19,10.0,2249.4988,1.1892652e-18,18.735497,True,4.204277e+19,25032.539519548416,1.1892652e-18,374.09766,inf,-248.41898,4.204277e+19,2.7239034,15654674.0,0.4189424,1.5954908e-24,,490.06,2350.1333,-250.31802,12800,2,50,2649.5122,
-24773788.0,-5.648314e+18,4532209000000.0,-1.0,4999.652,10.0,4571.023755902136,[-0.011  0.527 -2.732 -2.182],1.0,,129,220896.23,4571.024,4759063,1.0,10.0,4571.024,50.0,4936365.5,True,1.0,25168.98067522049,50.0,1355.922,7.658949e+24,-238.0585,1.0,782832.7,22732784.0,0.4189424,0.044157386,,457.28,4999.652,-238.0585,12850,1,50,,
-6.2764267e+19,-6.2764267e+19,2607388.0,-1.0,4999.6074,10.0,4905.903362272697,[ 0.028  0.583 -2.723 -2.078],1.0,,129,0.10440703,4905.9033,4783597,8939.182,10.0,4576.2007,0.005593353,1.6234576,True,8939.182,25337.766810417175,0.005593353,653.743,9.4574184e+26,-247.45894,8939.182,0.35743445,2607388.0,0.4189424,6.9922074e-10,,490.68,4669.905,-249.52646,12900,2,50,329.70276,
-26537862.0,-333250070000000.0,207259340000.0,-1.0,4999.6953,10.0,4907.541604109885,[ 0.028  0.583 -2.723 -2.078],1.0,,130,8292.988,4907.542,4808139,1.0,10.0,4497.7515,50.0,341526.44,True,1.0,25488.82707309723,50.0,642.53595,2.662669e+16,-239.82724,1.0,47945.688,24496818.0,0.4189424,0.029311212,,490.84,4589.9053,-239.82724,12950,1,50,409.79,
-inf,-inf,13478968.0,-1.0,4999.5586,10.0,4699.700334064371,[ 0.066  0.492 -2.728 -2.154],1.0,,130,0.5722308,4699.7,4831644,1108735.9,10.0,4699.7,4.5096403e-05,26.117453,True,1108735.9,25624.37920498848,4.5096403e-05,1185.678,inf,-230.91351,1108735.9,3.6530058,13478968.0,0.4189424,2.9485218e-20,,470.1,4999.5586,-246.01509,13000,2,50,,
-27033352.0,-34700354000.0,168056300.0,-1.0,4999.621,10.0,4999.236949638754,[ 0.066  0.492 -2.728 -2.154],1.0,,131,6.725169,4999.237,4856644,1.0,10.0,0.5699707,50.0,115.74666,True,1.0,25771.46159172058,50.0,0.239722,286281860.0,-245.39783,1.0,17.00934,24992370.0,0.4189424,0.057562217,,500.0,0.95410156,-245.39783,13050,1,50,4998.667,
-inf,-inf,57617380.0,-1.0,4999.6626,10.0,4999.3621567024875,[ 0.008  0.506 -2.727 -2.172],1.0,,131,2.3053284,4999.3623,4881644,525031680.0,10.0,0.49158204,9.523235e-08,19.87578,True,525031700.0,25942.872674703598,9.5232345e-08,0.15406932,inf,-236.18945,525031680.0,4.332973,57617380.0,0.4189424,1.6519366e-17,,500.0,0.7919922,-253.25056,13100,2,50,4998.8706,
-26534642.0,-5.8158404e+18,468523600000.0,-1.0,4999.6343,10.0,4899.763729473886,[ 0.008  0.506 -2.727 -2.172],1.0,,132,18747.059,4899.764,4906147,1.0,10.0,4879.7954,50.0,382865.2,True,1.0,26094.538763046265,50.0,697.11365,8.1201334e+24,-248.15613,1.0,70903.99,24493652.0,0.4189424,0.10431763,,490.06,4979.666,-248.15613,13150,1,50,19.968327,
-inf,-inf,22924700.0,-1.0,4999.6426,10.0,4999.306283422446,[ 0.053  0.398 -2.724 -2.216],1.0,,132,0.9171911,4999.306,4931147,137101800.0,10.0,0.6231934,3.6469254e-07,40.84224,True,137101800.0,26254.620292425156,3.6469254e-07,0.21718171,inf,-272.80127,137101800.0,5.7419095,22924700.0,0.4189424,5.5622457e-18,,500.0,0.95947266,-292.66653,13200,2,50,4998.683,
-27033636.0,-879789540000.0,10858287000.0,-1.0,4999.6064,10.0,4999.266761269326,[ 0.053  0.398 -2.724 -2.216],1.0,,133,434.41348,4999.2666,4956147,1.0,10.0,0.63735354,50.0,15152.883,True,1.0,26401.77000951767,50.0,0.20568037,181267020000.0,-241.01463,1.0,2159.827,24992668.0,0.4189424,0.043979865,,500.0,0.9770508,-241.01463,13250,1,50,4998.6294,
-2.818346e+16,-2.818346e+16,380833900.0,-1.0,4999.6113,10.0,4899.259249893423,[ 0.109  0.414 -2.714 -2.327],1.0,,133,15.2539425,4899.2593,4980649,230.12032,10.0,4889.28,0.21727765,483.1948,True,230.12032,26530.91811275482,0.21727765,698.4686,1.9069303e+20,-254.41173,230.12032,68.77969,380833900.0,0.4189424,1.3968094e-07,,490.04,4989.632,-258.19235,13300,2,50,9.979663,
-26118174.0,-2.9883784e+22,299112920000.0,-1.0,4999.597,10.0,4870.598128415971,[ 0.109  0.414 -2.714 -2.327],1.0,,134,12005.272,4870.598,5005010,1.0,10.0,3531.5266,50.0,252518.4,True,1.0,26703.565644979477,50.0,595.39124,2.1439882e+32,-244.2167,1.0,39057.56,24077216.0,0.4189424,0.028782906,,487.22,3660.5254,-244.2167,13350,1,50,1339.0717,
-inf,-inf,4220336.5,-1.0,4999.6064,10.0,4560.681225094432,[ 0.125  0.29  -2.711 -2.316],1.0,,134,0.19808704,4560.681,5027828,4.186295e+22,10.0,4550.701,1.1943736e-21,7.3555336,True,4.186295e+22,26869.930737495422,1.1943736e-21,1089.6665,inf,-234.42163,4.186295e+22,1.0462216,4220336.5,0.4189424,2.9712823e-29,,456.36,4989.626,-252.69574,13400,2,50,9.980526,
-24180260.0,-538749500000000.0,221684840000.0,-1.0,4999.507,10.0,4589.891954668166,[ 0.125  0.29  -2.711 -2.316],1.0,,135,9670.552,4589.892,5050794,1.0,10.0,4160.2524,50.0,448394.03,True,1.0,27015.90146422386,50.0,1035.5045,6.9630388e+16,-234.45828,1.0,62740.375,22139378.0,0.4189424,0.066394374,,459.32,4569.867,-234.45828,13450,1,50,429.63956,
-8195795000000000.0,-187207200000000.0,37916697000.0,-1.0,4999.459,10.0,4630.863636108758,[ 0.107  0.348 -2.711 -2.3  ],1.0,,135,5043.74,4630.8633,5073958,248.34436,10.0,4630.8633,0.20133334,236676.77,True,248.34436,27168.166937351227,0.20133334,1194.6787,8411402500000000.0,-236.54968,248.34436,33110.05,22340396.0,0.4189424,0.07954737,,463.28,4999.459,-240.04965,13500,2,50,,
-25593510.0,-226766140000000.0,13434078000.0,-1.0,4999.4907,10.0,4749.955574053584,[ 0.065  0.249 -2.715 -2.334],1.0,,136,537.9164,4749.9556,5097715,1.0,10.0,4300.229,50.0,19521.516,True,1.0,27340.1150097847,50.0,995.27185,1.2345058e+16,-245.25414,1.0,2775.9795,23552644.0,0.4189424,0.013222893,,475.14,4549.764,-245.25414,13550,1,50,449.7265,
-1.03675674e+17,-1.03675674e+17,15922196.0,-1.0,4999.63,10.0,4807.949174641608,[ 0.027  0.298 -2.72  -2.336],1.0,,136,0.85013694,4807.949,5121760,470.37332,10.0,4778.003,0.10629854,11.093641,True,470.3733,27492.036683321,0.10629855,938.2961,2.5804387e+21,-248.7514,470.37332,2.342124,15922196.0,0.4189424,1.6046839e-08,,480.9,4969.6836,-250.16713,13600,2,50,29.946339,
-25540754.0,-140521340000000.0,38389260000.0,-1.0,4999.632,10.0,4715.7254587655425,[ 0.027  0.298 -2.72  -2.336],1.0,,137,1535.9943,4715.725,5145345,1.0,10.0,4695.7593,50.0,46473.758,True,1.0,27642.053546905518,50.0,1123.2566,4737905700000000.0,-244.38684,1.0,6703.265,23499772.0,0.4189424,0.14194274,,471.7,4979.666,-244.38684,13650,1,50,19.966022,
-1.7330339e+20,-1.7330339e+20,38005690.0,-1.0,4999.5254,10.0,4880.868481993538,[ 0.07   0.259 -2.714 -2.358],1.0,,137,1.5273612,4880.8687,5169756,3518.8003,10.0,4351.183,0.014209389,47.308475,True,3518.8005,27802.03729867935,0.014209388,653.4589,7.210913e+27,-255.02916,3518.8003,6.7314506,38005690.0,0.4189424,2.9607772e-10,,488.22,4469.84,-256.39594,13700,2,50,529.68536,
-26040972.0,-27481732000000.0,26595774000.0,-1.0,4999.6313,10.0,4817.706215966828,[ 0.07   0.259 -2.714 -2.358],1.0,,138,1064.8971,4817.706,5193851,1.0,10.0,4418.01,50.0,41995.793,True,1.0,27969.987669944763,50.0,888.64825,180961620000000.0,-232.76715,1.0,5874.619,23999988.0,0.4189424,0.3003553,,481.9,4599.935,-232.76715,13750,1,50,399.69635,
-inf,-inf,55803068.0,-1.0,4999.6553,10.0,4366.178721251333,[ 0.012  0.247 -2.721 -2.378],1.0,,138,2.2363136,4366.1787,5215695,10551218000.0,10.0,3876.3984,4.7387894e-09,40.88214,True,10551218000.0,28108.318893432617,4.7387894e-09,1421.6322,inf,-247.44102,10551218000.0,6.952644,55803068.0,0.4189424,7.422193e-15,,436.88,4509.875,-258.9184,13800,2,50,489.78003,
-19917894.0,-3.8214855e+23,3.1834038e+16,-1.0,4999.5996,10.0,3815.090974250002,[ 0.012  0.247 -2.721 -2.378],1.0,,139,1881797800.0,3815.0908,5234792,1.0,10.0,3815.0908,50.0,91879510000.0,True,1.0,28242.20653438568,50.0,1822.6433,3.5060227e+34,-243.80766,1.0,12859801000.0,17876946.0,0.4189424,0.0133384,,381.94,4999.5996,-243.80766,13850,1,50,,
-2.9569522e+23,-2.9569522e+23,9493777.0,-1.0,4999.6235,10.0,4497.405738935021,[ 0.074  0.254 -2.718 -2.369],1.0,,139,0.8197719,4497.406,5257289,29139.252,10.0,4497.406,0.0017158985,19.76705,True,29139.252,28381.226724386215,0.0017158985,1379.3982,2.0990878e+34,-244.11142,29139.252,3.2227633,9493777.0,0.4189424,6.0893726e-08,,449.94,4999.6235,-245.4262,13900,2,50,,
-23755386.0,-3.2057378e+16,171596350000.0,-1.0,4999.5625,10.0,4442.06022696541,[ 0.074  0.254 -2.718 -2.369],1.0,,140,7012.0586,4442.0605,5279512,1.0,10.0,4432.0776,50.0,159728.64,True,1.0,28517.48838710785,50.0,1408.035,2.4672582e+20,-232.01315,1.0,27233.758,21714462.0,0.4189424,0.30973828,,444.46,4989.58,-232.01315,13950,1,50,9.982266,
-inf,-inf,1657550700.0,-1.0,4999.595,10.0,4337.408571793643,[ 0.012  0.26  -2.719 -2.379],1.0,,140,66.32873,4337.408,5301214,14167283000.0,10.0,3887.603,3.5292582e-09,3289.0635,True,14167284000.0,28679.247188329697,3.529258e-09,1354.8484,inf,-241.58669,14167283000.0,460.39612,1657550700.0,0.4189424,1.423841e-17,,434.04,4549.7896,-254.71817,14000,2,50,449.80545,
-22835060.0,-27758880000.0,3088818000.0,-1.0,4999.5923,10.0,4322.224398059177,[ 0.012  0.26  -2.719 -2.379],1.0,,141,126.1387,4322.2246,5322841,1.0,10.0,3912.4717,50.0,5657.7275,True,1.0,28842.18877506256,50.0,1453.4404,146114500.0,-232.63976,1.0,791.06415,20794112.0,0.4189424,0.09315937,,432.54,4589.8394,-232.63976,14050,1,50,409.75305,
-13721826000.0,-8.723662e+22,3.560829e+17,-1.0,4999.587,10.0,4725.234823967785,[ 0.043  0.266 -2.718 -2.375],1.0,,141,14251329000.0,4725.235,5346474,6.2511744,10.0,4335.5117,7.998497,702037160000.0,True,6.2511744,28984.841653823853,7.998497,1084.4731,1.8270432e+33,-248.53407,6.2511744,98259320000.0,7351828.0,0.4189424,21.508272,,472.66,4609.864,-249.54565,14100,2,50,389.72327,
-4236099.5,-148208040000.0,144943410.0,-1.0,4999.592,9.999999,1230.0396276415104,[-0.081  0.251 -2.724 -2.379],1.0,,142,83.63624,1230.0397,5352674,1.0,9.999999,1230.0397,50.0,922.6619,True,1.0,29012.82175898552,50.0,825.9433,5263161300.0,-212.36575,1.0,177.8184,2195179.5,0.4189424,0.13176726,,124.0,4999.592,-212.36575,14150,1,50,,
-inf,-inf,25857540.0,-1.0,4999.6245,10.0,2774.657252995719,[-0.023  0.27  -2.727 -2.389],1.0,,142,19.803526,2774.6572,5366588,72324230000.0,10.0,2774.6572,6.9133127e-10,547.55444,True,72324230000.0,29079.777654886246,6.9133127e-10,1669.6056,inf,-227.44183,72324230000.0,95.03083,25857540.0,0.4189424,7.678912e-17,,278.28,4999.6245,-237.00967,14200,2,50,,
-13164611.0,-6.709934e+22,46907750000.0,-1.0,4999.635,10.0,2970.428423486979,[-0.023  0.27  -2.727 -2.389],1.0,,143,5503.4326,2970.4285,5381480,1.0,10.0,2460.6301,50.0,98040.27,True,1.0,29177.59312438965,50.0,1516.64,1.08087276e+33,-237.86046,1.0,16201.655,11123642.0,0.4189424,0.032277655,,297.84,4489.8364,-237.86046,14250,1,50,509.79846,
-inf,-inf,3253634.8,-1.0,4999.611,10.0,4863.889069618492,[ 0.039  0.278 -2.726 -2.391],1.0,,143,0.2502678,4863.889,5405806,1045697.94,10.0,4424.1255,4.7814956e-05,5.5311084,True,1045697.94,29317.370661973953,4.7814956e-05,692.127,inf,-246.83455,1045697.94,0.9248451,3253634.8,0.4189424,1.2215658e-09,,486.52,4559.8467,-250.63615,14300,2,50,439.76392,
-26048720.0,-5.072126e+18,11932293000000.0,-1.0,4999.633,10.0,4823.041005292149,[ 0.039  0.278 -2.726 -2.391],1.0,,144,477465.84,4823.041,5429927,1.0,10.0,4393.332,50.0,23519200.0,True,1.0,29445.18017053604,50.0,863.7189,6.176134e+24,-254.52829,1.0,3291889.8,24007736.0,0.4189424,0.094768025,,482.42,4569.924,-254.52829,14350,1,50,429.70883,
-inf,-inf,28371280.0,-1.0,4999.6084,10.0,4738.209179367451,[ 0.099  0.263 -2.726 -2.401],1.0,,144,1.2287872,4738.2095,5453629,192235.27,10.0,4288.5303,0.00026009796,33.06193,True,192235.27,29585.48702645302,0.00026009796,865.3214,inf,-240.54645,192235.27,4.84687,28371280.0,0.4189424,6.784138e-11,,474.04,4549.929,-240.24423,14400,2,50,449.6791,
-22802976.0,-757471840000000.0,11317140000.0,-1.0,4999.582,10.0,4335.336610663568,[ 0.099  0.263 -2.726 -2.401],1.0,,145,877.3585,4335.337,5475322,1.0,10.0,4335.337,50.0,27264.291,True,1.0,29730.6070227623,50.0,1402.4595,1.3774519e+17,-255.73471,1.0,3870.2908,20762036.0,0.4189424,0.068972886,,433.86,4999.582,-255.73471,14450,1,50,,
-2.1799774e+21,-2.1799774e+21,114052290.0,-1.0,4999.634,10.0,4809.030304743121,[ 0.047  0.285 -2.733 -2.376],1.0,,145,4.607127,4809.0303,5499373,7832.753,10.0,4809.0303,0.0063834516,144.73204,True,7832.753,29884.7815117836,0.0063834516,932.94824,1.1408867e+30,-249.07169,7832.753,20.723854,114052290.0,0.4189424,1.1820688e-09,,481.02,4999.634,-251.53691,14500,2,50,,
-26533552.0,-1270195600000.0,1996261200.0,-1.0,4999.5933,10.0,4899.259554551897,[ 0.047  0.285 -2.733 -2.376],1.0,,146,79.90808,4899.2593,5523874,1.0,10.0,4899.2593,50.0,2534.9297,True,1.0,30000.027425289154,50.0,699.8942,386124740000.0,-271.1883,1.0,354.34903,24492596.0,0.4189424,0.06168367,,490.02,4999.5933,-271.1883,14550,1,50,,
-inf,-inf,90038350.0,-1.0,4999.682,10.0,3743.738002427792,[ 0.003  0.243 -2.747 -2.371],1.0,,146,3.638661,3743.738,5542616,1030430.06,10.0,3273.9363,4.852343e-05,108.69742,True,1030430.06,30105.706575393677,4.852343e-05,1723.6105,inf,-232.67958,1030430.06,15.668924,90038350.0,0.4189424,1.1482204e-09,,374.84,4529.8804,-235.02293,14600,2,50,469.8016,
-21369932.0,-69769810000.0,501924500.0,-1.0,4999.5806,10.0,4132.262419404298,[ 0.003  0.243 -2.747 -2.371],1.0,,147,27.78725,4132.2627,5563295,1.0,10.0,3692.4644,50.0,388.68475,True,1.0,30226.150630235672,50.0,1501.1339,1151916200.0,-241.85112,1.0,68.29983,19328994.0,0.4189424,0.037669666,,413.58,4559.7827,-241.85112,14650,1,50,439.79785,
-289046500000.0,-286472630000.0,169283940.0,-1.0,4999.5728,10.0,4517.120575628835,[ 0.035  0.246 -2.747 -2.37 ],1.0,,147,46.387577,4517.12,5585890,14.608791,10.0,4517.12,3.4225967,2286.8706,True,14.608791,30320.29162621498,3.4225967,1342.839,19679429000.0,-239.81958,14.608791,320.07254,174685980.0,0.4189424,0.0010274176,,451.9,4999.5728,-242.57745,14700,2,50,,
-23377356.0,-1.843077e+18,5862039500000.0,-1.0,4999.5977,10.0,4378.335044044992,[ 0.035  0.245 -2.746 -2.369],1.0,,148,236805.52,4378.335,5607793,1.0,10.0,4368.3545,50.0,9987874.0,True,1.0,30415.489911556244,50.0,1471.9321,8.155211e+23,-250.91159,1.0,1410788.8,21336404.0,0.4189424,0.0133152185,,438.06,4989.617,-250.91159,14750,1,50,9.980364,
-1.00178e+23,-1.00178e+23,1993092400.0,-1.0,4999.5386,10.0,4358.080210129674,[ 0.094  0.254 -2.74  -2.385],1.0,,148,79.762825,4358.08,5629601,37221.297,10.0,4358.08,0.001343317,3962.8904,True,37221.297,30507.244612455368,0.001343317,1289.1417,2.4094406e+33,-242.09656,37221.297,554.7343,1993092400.0,0.4189424,1.615406e-10,,436.16,4999.5386,-242.529,14800,2,50,,
-24637024.0,-4.681824e+16,56993810000.0,-1.0,4999.5254,10.0,4665.230199248034,[ 0.094  0.254 -2.74  -2.385],1.0,,149,2738.8586,4665.2305,5652941,1.0,10.0,4235.5117,50.0,71878.99,True,1.0,30591.205761432648,50.0,912.0066,5.2626592e+20,-242.2911,1.0,12007.3955,22596128.0,0.4189424,0.063472,,466.8,4569.8066,-242.2911,14850,1,50,429.71857,
-inf,-inf,145203460.0,-1.0,4999.461,10.0,3634.884850616708,[ 0.151  0.271 -2.738 -2.366],1.0,,149,5.8426585,3634.8848,5671149,69857.44,10.0,3225.2056,0.0007157434,174.96419,True,69857.44,30658.829724788666,0.0007157434,1611.2422,inf,-232.76747,69857.44,26.284254,145203460.0,0.4189424,4.2299592e-07,,364.16,4589.7817,-237.1822,14900,2,50,409.67905,
-15833470.0,-200851780000000.0,1398704300.0,-1.0,4999.218,10.0,3324.1981611708256,[ 0.151  0.271 -2.738 -2.366],1.0,,150,76.41506,3324.1982,5687808,1.0,10.0,3324.1982,50.0,1380.954,True,1.0,30708.615808963776,50.0,1656.0632,9687872000000000.0,-224.99265,1.0,236.5678,13792838.0,0.4189424,0.065338105,,333.18,4999.218,-224.99265,14950,1,50,,
-4544617000000000.0,-1.8246741e+16,39489920.0,-1.0,4999.612,10.0,4811.8900403964635,[ 0.098  0.303 -2.744 -2.357],1.0,,150,1.6577523,4811.89,5711875,309.17575,10.0,4811.89,0.16172032,69.20202,True,309.17575,30792.522637844086,0.16172032,844.63336,7.993127e+19,-251.77843,309.17575,9.702436,12767082.0,0.4189424,1.7440373e-06,,481.34,4999.612,-256.4308,15000,2,50,,
-25555432.0,-4482801300000.0,5080634000.0,-1.0,4999.506,10.0,4728.216290825771,[ 0.087  0.271 -2.744 -2.37 ],1.0,,151,203.93373,4728.2163,5735524,1.0,10.0,4728.2163,50.0,3683.8013,True,1.0,30904.007519960403,50.0,1076.3473,4813898000000.0,-243.99751,1.0,664.5591,23514552.0,0.4189424,0.09107079,,472.98,4999.506,-243.99751,15050,1,50,,
-531668900000000.0,-2.1566158e+16,8810137600000000.0,-1.0,4999.59,10.0,4909.463712986996,[ 0.048  0.32  -2.746 -2.371],1.0,,151,352490600.0,4909.464,5760076,127.66075,10.0,4399.654,0.39166304,17595013000.0,True,127.66075,31031.164855718613,0.39166304,628.522,3.906467e+19,-245.28625,127.66075,2463218200.0,53733324.0,0.4189424,0.10213774,,491.04,4489.78,-244.75238,15100,2,50,509.80994,
-14011695.0,-5433286700000.0,142283460.0,-1.0,4999.435,10.0,3027.2883717083087,[ 0.163  0.273 -2.743 -2.385],1.0,,152,16.148867,3027.288,5775253,1.0,10.0,2597.574,50.0,108.14981,True,1.0,31087.8892288208,50.0,1675.2354,7087777000000.0,-229.46075,1.0,19.309767,11970887.0,0.4189424,0.10015609,,303.54,4569.7207,-229.46075,15150,1,50,429.71448,
-2.945789e+19,-2.945789e+19,16461514.0,-1.0,4999.451,10.0,4429.029568372932,[ 0.108  0.302 -2.751 -2.379],1.0,,152,3.5371115,4429.0293,5797412,1729.6681,10.0,4419.049,0.02890728,93.544464,True,1729.6681,31175.46876502037,0.02890728,1381.4648,2.083556e+26,-254.65369,1729.6681,13.882073,16461514.0,0.4189424,4.867629e-08,,443.18,4989.4707,-256.94247,15200,2,50,9.980619,
-25771854.0,-785154000000.0,5458464000.0,-1.0,4999.583,10.0,4805.668662507666,[ 0.108  0.302 -2.751 -2.379],1.0,,153,228.74625,4805.6685,5821450,1.0,10.0,4305.9824,50.0,8635.961,True,1.0,31278.13341474533,50.0,797.78424,145950670000.0,-236.5429,1.0,1210.4286,23730910.0,0.4189424,0.13364026,,480.76,4499.8965,-236.5429,15250,1,50,499.68658,
-2.1447628e+21,-2.1447628e+21,136335660.0,-1.0,4999.6294,10.0,4999.220689932013,[ 0.055  0.315 -2.76  -2.408],1.0,,153,5.4558983,4999.2207,5846450,4173.845,10.0,0.52637696,0.011979361,194.6216,True,4173.845,31370.64652466774,0.011979361,0.20127149,1.1043292e+30,-265.8534,4173.845,28.15449,136335660.0,0.4189424,4.8080318e-11,,500.0,0.9350586,-271.386,15300,2,50,4998.6943,
-26532980.0,-1380675500000.0,1941224100.0,-1.0,4999.573,10.0,4899.20449517239,[ 0.055  0.315 -2.76  -2.408],1.0,,154,77.689224,4899.2046,5870951,1.0,10.0,4899.2046,50.0,1428.0985,True,1.0,31470.72244620323,50.0,699.8864,456373800000.0,-261.13528,1.0,270.0733,24492044.0,0.4189424,0.20496204,,490.02,4999.573,-261.13528,15350,1,50,,
-2.2626096e+19,-2.2626096e+19,198148860.0,-1.0,4999.508,10.0,4715.701642672454,[ 0.108  0.347 -2.761 -2.398],1.0,,154,7.9491563,4715.7017,5894540,1167.7972,10.0,4685.755,0.04281565,351.00812,True,1167.7972,31565.441781282425,0.04281565,972.3939,1.2291404e+26,-232.32382,1167.7972,49.246063,198148860.0,0.4189424,1.643791e-08,,471.78,4969.561,-236.13405,15400,2,50,29.946629,
