Penalization,Inner Iteration,Bound,EpLenMean,Iteration,InitialReturnMax,MinTargetPdf,OptimizationReturnMin,MeanEntropy,TimestepsSoFar,DivergenceHarmonic,Epsilon,MaxIW,ReturnStepMaxmin,TimeElapsed,WReturnMean,InitialBound,ESSRenyiHarmonic,Weights,EpThisIter,VarianceInitializer,InitialReturnMin,ESSRenyiArithmetic,ReturnMeanIW,ReturnStepMax,OptimizationReturnMean,InitialReturnStd,MeanD2-0,StdWReturnMean,EmpiricalD2Arithmetic,InitialReturnMean,EmpiricalD2Harmonic,MeanIW,LearnableVariance,MinBehavPdf,EpisodesSoFar,StdIW,OptimizationReturnMax,EpRewMean,MinIW
True,2,-inf,363.2,149,4999.661,-240.07811,,0.4189424,4508687,inf,1.0,13.27249,10.0,23160.06899023056,9167407.0,-inf,5.5073934e-16,[-0.032  0.453 -2.688 -2.425],50,-1.0,1489.7885,5.5073934e-16,9167407.0,10.0,2134.3796,1171.6296,9.078705e+16,,9.078705e+16,3624.1685,9.078705e+16,0.3667566,,-230.81499,14900,1.936073,3509.8726,3624.1682793155383,6.150594e-20
True,1,-2.308568e+16,406.98,150,4999.638,-237.23584,,0.4189424,4529036,1.2794386e+20,1.0,118136.484,10.0,23219.657113552094,17353184.0,-19394168.0,50.0,[-0.032  0.453 -2.688 -2.425],50,-1.0,1699.7732,50.0,73296190000.0,10.0,2362.7532,921.44696,1.0,,1.0,4062.5266,1.0,4075.0234,,-237.23584,14950,17818.803,3299.865,4062.5263553797517,0.05077523
True,2,-inf,475.42,150,4999.5967,-261.83905,,0.4189424,4552807,inf,1.0,1.5728848,10.0,23307.576776981354,1518715.4,-inf,4.719687e-07,[ 2.496e-03  3.662e-01 -2.693e+00 -2.509e+00],50,-1.0,2259.6284,4.719687e-07,1518715.4,10.0,2492.9343,746.2938,105939230.0,,105939230.0,4752.563,105939230.0,0.084124975,,-246.54013,15000,0.31545416,2739.9683,4752.5624900694065,4.644878e-18
True,1,-1412903000000000.0,457.66,151,4999.6196,-231.91763,,0.4189424,4575690,4.7574398e+17,1.0,10351572.0,10.0,23429.201594114304,22307934.0,-24348906.0,50.0,[ 2.496e-03  3.662e-01 -2.693e+00 -2.509e+00],50,-1.0,9.9800825,50.0,5187371000000.0,10.0,4564.419,1175.9291,1.0,,1.0,4574.399,1.0,207845.72,,-231.91763,15050,1449106.0,4989.6396,4574.399002418593,0.21957701
True,2,-1.7864372e+20,466.28,151,4999.591,-243.17725,,0.4189424,4599004,7.661768e+27,1.0,1345045.6,10.0,23555.92537045479,672373700000.0,-1.7864372e+20,0.022523612,[ 0.041  0.32  -2.692 -2.527],50,-1.0,,0.022523612,672373700000.0,10.0,4661.217,1183.4915,2219.8926,,2219.8926,4661.217,2219.8926,26901.053,,-241.01823,15100,188306.38,4999.591,4661.216670442078,1.09006635e-08
True,1,-124658835000.0,490.98,152,4999.5947,-244.2514,,0.4189424,4623553,3560541200.0,1.0,4879.648,10.0,23631.29964017868,24497052.0,-26538008.0,50.0,[ 0.041  0.32  -2.692 -2.527],50,-1.0,479.67413,50.0,2877148200.0,10.0,4429.1646,632.7378,1.0,,1.0,4908.8384,1.0,115.16612,,-244.2514,15150,682.1864,4519.9204,4908.838568993316,0.12689929
True,2,-942563460000000.0,500.0,152,4999.577,-248.60684,,0.4189424,4648553,2.1329426e+17,1.0,380.6438,10.0,23750.107036590576,84205500.0,-772869000000000.0,0.44909576,[ 0.068  0.376 -2.693 -2.516],50,-1.0,4998.3936,0.44909576,212260980.0,10.0,0.7365332,0.29703656,111.33483,,111.33483,4999.13,111.33483,8.491944,,-246.57208,15200,53.339252,1.1835938,4999.130149002163,6.796066e-07
True,1,-1.5071251e+24,471.86,153,4999.507,-242.51523,,0.4189424,4672146,5.453574e+35,1.0,31044930.0,10.0,23872.955322265625,23506610.0,-25547488.0,50.0,[ 0.084  0.365 -2.692 -2.514],50,-1.0,,50.0,17759370000000.0,10.0,4717.0635,1120.679,1.0,,1.0,4717.0635,1.0,710949.8,,-242.51523,15250,4347268.0,4999.507,4717.063629916641,0.098501064
True,2,-inf,490.74,153,4999.575,-271.43033,,0.4189424,4696683,inf,1.0,0.081984855,10.0,24028.928013324738,104970.195,-inf,7.0782114e-08,[ 0.079  0.455 -2.686 -2.427],50,-1.0,359.6994,7.0782114e-08,104970.195,10.0,4546.5796,649.5115,706393150.0,,706393150.0,4906.279,706393150.0,0.0042568226,,-259.33005,15300,0.014596727,4639.876,4906.278721423128,2.6936425e-15
True,1,-1.2859784e+17,490.1,154,4999.587,-230.89508,,0.4189424,4721188,3.9702713e+21,1.0,443264.78,10.0,24191.580780744553,24492258.0,-26533206.0,50.0,[ 0.079  0.455 -2.686 -2.427],50,-1.0,39.935154,50.0,281157140000.0,10.0,4860.0864,694.2981,1.0,,1.0,4900.0215,1.0,11252.244,,-230.89508,15350,62933.582,4959.652,4900.021522760513,0.35563725
True,2,-inf,481.86,154,4999.6606,-257.04892,,0.4189424,4745281,inf,1.0,9.835322,10.0,24344.162581920624,11582676.0,-inf,6.0658456e-34,[-0.012  0.528 -2.716 -2.459],50,-1.0,19.963303,6.0658456e-34,11582676.0,10.0,4796.8564,758.92096,8.242874e+34,,8.242874e+34,4816.8193,8.242874e+34,0.49090993,,-250.27997,15400,1.6756746,4979.6973,4816.819643006353,2.7625127e-36
True,1,-20679936000.0,486.22,155,4999.6523,-248.81134,,0.4189424,4769592,92667710.0,1.0,1188.4965,10.0,24484.07491827011,23832796.0,-25873798.0,50.0,[-0.012  0.528 -2.716 -2.459],50,-1.0,2329.6196,50.0,1032847940.0,10.0,2530.7837,457.46454,1.0,,1.0,4860.4033,1.0,53.09187,,-248.81134,15450,180.96162,2670.0327,4860.403422350159,0.25000072
True,2,-904528800000.0,500.0,155,4999.622,-251.38222,,0.4189424,4794592,196340000000.0,1.0,253.22318,10.0,24641.319231271744,186472350.0,-1032366600000.0,4.7748566,[ 0.016  0.514 -2.715 -2.458],50,-1.0,4998.799,4.7748566,185856660.0,10.0,0.48584962,0.19007033,10.4715185,,10.4715185,4999.2847,10.4715185,7.43604,,-250.99478,15500,35.906578,0.8232422,4999.284669819417,0.0057801805
True,1,-8120041500000.0,480.04,156,4999.571,-247.28966,,0.4189424,4818594,15820883000000.0,1.0,1262.6793,10.0,24791.447351694107,23993334.0,-26034270.0,50.0,[ 0.016  0.519 -2.715 -2.456],50,-1.0,,50.0,2301189000.0,10.0,4799.3335,979.65985,1.0,,1.0,4799.3335,1.0,92.11346,,-247.28966,15550,264.99304,4999.571,4799.333389191367,0.033537854
True,2,-692440100000.0,485.06,156,4999.6113,-242.35944,,0.4189424,4842847,115055080000.0,1.0,274.89633,10.0,24950.473714590073,169682220.0,-694843900000.0,2.1233227,[ 0.066  0.482 -2.712 -2.465],50,-1.0,389.66907,2.1233227,163268910.0,10.0,4459.7373,753.9203,23.547998,,23.547998,4849.4067,23.547998,6.53344,,-240.73216,15600,38.374485,4609.9424,4849.406626034733,2.9406572e-06
True,1,-6.3534444e+18,500.0,157,4999.593,-245.5649,,0.4189424,4867847,9.691059e+24,1.0,94855.84,10.0,25110.056760311127,24991966.0,-27032920.0,50.0,[ 0.067  0.485 -2.71  -2.468],50,-1.0,4998.5693,50.0,148253130000.0,10.0,0.62705076,0.2559511,1.0,,1.0,4999.1963,1.0,5932.4434,,-245.5649,15650,15410.645,1.0234375,4999.196445617252,0.2987281
True,2,-inf,494.42,157,4999.5723,-247.85785,,0.4189424,4892568,inf,1.0,0.6497996,10.0,25259.407405138016,809548.8,-inf,5.40801e-07,[ 0.11   0.592 -2.699 -2.421],50,-1.0,2198.9248,5.40801e-07,809548.8,10.0,2744.203,392.02908,92455450.0,,92455450.0,4943.1274,92455450.0,0.03239048,,-243.5092,15700,0.12301895,2800.6475,4943.127726088076,1.0957355e-17
True,1,-3.1080675e+17,490.02,158,4999.584,-248.12302,,0.4189424,4917069,2.3191867e+22,1.0,398530.1,10.0,25421.531923532486,24491686.0,-26532634.0,50.0,[ 0.11   0.592 -2.699 -2.421],50,-1.0,,50.0,338215170000.0,10.0,4899.168,699.8813,1.0,,1.0,4899.168,1.0,13534.975,,-248.12302,15750,58071.79,4999.584,4899.168546580072,0.35095802
True,2,-5.857396e+21,500.0,158,4999.635,-240.40013,,0.4189424,4942069,8.236586e+30,1.0,304.97974,10.0,25556.16789507866,176784900.0,-5.857396e+21,0.002251428,[ 0.052  0.693 -2.722 -2.381],50,-1.0,4998.7935,0.002251428,176784900.0,10.0,0.49663085,0.17243955,22208.127,,22208.127,4999.29,22208.127,7.073163,,-240.44669,15800,42.69763,0.8413086,4999.290083745598,6.247681e-08
True,1,-2.8713994e+18,490.04,159,4999.586,-237.5413,,0.4189424,4966571,1.9794227e+24,1.0,17099700.0,10.0,25673.80879831314,24492840.0,-26533790.0,50.0,[ 0.052  0.693 -2.722 -2.381],50,-1.0,9.981121,50.0,12361448000000.0,10.0,4889.502,698.50037,1.0,,1.0,4899.4834,1.0,494601.72,,-237.5413,15850,2595943.2,4989.605,4899.483414537811,0.22403766
True,2,-4.5647639e+21,486.38,159,4999.548,-259.78217,,0.4189424,4990890,5.0027064e+30,1.0,10074.915,10.0,25842.958159685135,5145967000.0,-4.5647639e+21,0.0054811127,[ 0.137  0.782 -2.702 -2.379],50,-1.0,269.83823,0.0054811127,5145967000.0,10.0,4592.4243,687.854,9122.235,,9122.235,4862.2627,9122.235,205.90623,,-255.77138,15900,1409.9863,4729.7095,4862.262777724591,1.7018348e-09
True,1,-1.8611862e+21,472.76,160,4999.51,-249.31856,,0.4189424,5014528,8.316894e+29,1.0,3058518.2,10.0,25992.362201929092,23205886.0,-25246774.0,50.0,[ 0.137  0.782 -2.702 -2.379],50,-1.0,229.79591,50.0,1777246400000.0,10.0,4495.937,934.52356,1.0,,1.0,4725.733,1.0,81141.484,,-249.31856,15950,430382.78,4769.714,4725.732811371656,0.033696868
True,2,-inf,440.74,160,4999.6533,-363.78342,,0.4189424,5036565,inf,1.0,135.34633,10.0,26120.796088457108,74210520.0,-inf,,[-0.079  0.822 -2.73  -2.495],50,-1.0,,,74210520.0,10.0,4402.281,943.51605,inf,,inf,4402.281,inf,3.0034754,,-254.02966,16000,18.947182,4999.6533,4402.280303350959,
True,1,-1.2891221e+20,437.1,161,4999.66,-240.82173,,0.4189424,5058420,3.9894903e+27,1.0,139368.83,10.0,26237.49626994133,19766312.0,-21807318.0,50.0,[-0.079  0.822 -2.73  -2.495],50,-1.0,579.61163,50.0,135898490000.0,10.0,3784.6628,848.18524,1.0,,1.0,4364.275,1.0,10912.247,,-240.82173,16050,26598.729,4420.0483,4364.274868820505,0.09455713
True,2,-inf,500.0,161,4999.648,-247.20613,,0.4189424,5083420,inf,1.0,710.50714,10.0,26385.181858062744,357366880.0,-inf,2.450978e-06,[-0.018  0.818 -2.729 -2.51 ],50,-1.0,4998.594,2.450978e-06,357366880.0,10.0,0.7342676,0.2088974,20400020.0,,20400020.0,4999.3286,20400020.0,14.298505,,-243.03831,16100,99.45866,1.0537109,4999.328530303756,5.3746544e-07
True,1,-38127054000000.0,500.0,162,4999.5947,-250.51775,,0.4189424,5108420,348982000000000.0,1.0,687.24054,10.0,26523.145084619522,24993448.0,-27034406.0,50.0,[-0.018  0.818 -2.729 -2.51 ],50,-1.0,4998.8325,50.0,680603600.0,10.0,0.51229495,0.17003267,1.0,,1.0,4999.345,1.0,27.23319,,-250.51775,16150,102.09031,0.76220703,4999.344808036016,0.105672985
True,2,-inf,454.18,162,4999.617,-235.18922,,0.4189424,5131129,inf,1.0,113.84094,10.0,26643.98577952385,128896840.0,-inf,8.576855e-05,[-0.066  0.78  -2.733 -2.523],50,-1.0,2339.8213,8.576855e-05,128896840.0,10.0,2197.446,712.0326,582964.25,,582964.25,4537.267,582964.25,5.1572804,,-234.44688,16200,17.89916,2659.796,4537.2672907487095,4.264753e-11
True,1,-2.672297e+17,439.8,163,4999.6943,-234.73909,,0.4189424,5153119,1.7142986e+22,1.0,124807.47,10.0,26783.192271471024,20272904.0,-22313936.0,50.0,[-0.066  0.78  -2.733 -2.523],50,-1.0,9.979656,50.0,141010140000.0,10.0,4383.0933,986.82043,1.0,,1.0,4393.0728,1.0,8768.285,,-234.73909,16250,24878.857,4989.715,4393.073027549693,0.01178116
True,2,-inf,499.98,163,4999.5635,-242.7353,,0.4189424,5178118,inf,1.0,1.821852,10.0,26941.157532691956,5695186.0,-inf,1.5223058e-06,[-0.009  0.756 -2.732 -2.534],50,-1.0,4979.3066,1.5223059e-06,5695186.0,10.0,19.620605,2.812298,32844910.0,,32844910.0,4998.9272,32844912.0,0.22786197,,-242.49896,16300,0.42745334,20.256836,4998.927227013324,3.0347747e-09
True,1,-57030963000.0,500.0,164,4999.6416,-249.00752,,0.4189424,5203118,773145800.0,1.0,123.44502,10.0,27084.211886882782,24993728.0,-27034724.0,50.0,[-0.009  0.756 -2.732 -2.534],50,-1.0,4998.8086,50.0,281363650.0,10.0,0.56416017,0.18176381,1.0,,1.0,4999.373,1.0,11.2577,,-249.00752,16350,20.168541,0.8330078,4999.3727332066865,0.108648755
True,2,-6.3081243e+19,482.86,164,4999.6494,-251.20564,,0.4189424,5227261,9.5528626e+26,1.0,143.58382,10.0,27251.394895792007,110000320.0,-6.3081243e+19,0.022052383,[-0.041  0.712 -2.748 -2.561],50,-1.0,3029.599,0.022052383,110000320.0,10.0,1796.9984,493.31784,2267.3286,,2267.3286,4826.5977,2267.3286,4.401153,,-249.95485,16400,20.843212,1970.0503,4826.597676883781,6.8665753e-09
True,1,-5.2715924e+17,487.36,165,4999.6387,-241.43881,,0.4189424,5251629,6.671428e+22,1.0,1324273.5,10.0,27412.927152633667,23891204.0,-25932196.0,50.0,[-0.041  0.712 -2.748 -2.561],50,-1.0,2989.5608,50.0,984334900000.0,10.0,1882.0452,398.31915,1.0,,1.0,4871.606,1.0,48311.535,,-241.43881,16450,204375.06,2010.0779,4871.605998665616,0.11356448
True,2,-1557880200000000.0,500.0,165,4999.6113,-263.91418,,0.4189424,5276629,5.826587e+17,1.0,142.86699,10.0,27587.06648874283,164478960.0,-5035404000000000.0,0.27428856,[ 0.012  0.742 -2.747 -2.545],50,-1.0,4998.785,0.27428856,122372430.0,10.0,0.5311426,0.16962282,182.28976,,182.28976,4999.3164,182.28976,4.8958755,,-262.0599,16500,22.512018,0.8261719,4999.316328082105,0.0005574903
True,1,-1477757300000000.0,500.0,166,4999.6055,-251.95348,,0.4189424,5301629,5.2424838e+17,1.0,16406.188,10.0,27754.430201768875,24993390.0,-27034356.0,50.0,[ 0.015  0.713 -2.747 -2.564],50,-1.0,4998.586,50.0,29816945000.0,10.0,0.7531934,0.20054111,1.0,,1.0,4999.3394,1.0,1193.1467,,-251.95348,16550,2917.5557,1.0195312,4999.339142764633,0.2584724
True,2,-inf,499.9,166,4999.63,-243.37767,,0.4189424,5326624,inf,1.0,246.66377,10.0,27931.427144050598,301288540.0,-inf,2.071605e-05,[-0.033  0.791 -2.742 -2.48 ],50,-1.0,4939.1885,2.071605e-05,301288540.0,10.0,58.980255,8.426977,2413587.5,,2413587.5,4998.169,2413587.5,12.054068,,-239.14594,16600,48.64149,60.441406,4998.168772988644,1.4629698e-11
True,1,-804793800000000.0,499.4,167,4999.6455,-241.87178,,0.4189424,5351594,1.5546744e+17,1.0,86588.91,10.0,28076.185237169266,24931310.0,-26972310.0,50.0,[-0.033  0.791 -2.742 -2.48 ],50,-1.0,4769.55,50.0,59468186000.0,10.0,223.45844,34.318047,1.0,,1.0,4993.0083,1.0,2402.863,,-241.87178,16650,12206.517,230.0957,4993.00830371245,0.07933887
True,2,-inf,490.5,167,4999.561,-255.03395,,0.4189424,5376119,inf,1.0,72.81583,10.0,28257.977487564087,51204004.0,-inf,0.00046451713,[-0.011  0.878 -2.736 -2.393],50,-1.0,239.80652,0.00046451713,51204004.0,10.0,4664.3037,666.3291,107638.66,,107638.66,4904.1104,107638.66,2.048648,,-246.39996,16700,10.417721,4759.7544,4904.110356037915,1.2981735e-10
True,1,-86417980000000.0,490.04,168,4999.6245,-258.9286,,0.4189424,5400621,1783712700000000.0,1.0,227505.66,10.0,28414.60994529724,24493648.0,-26534632.0,50.0,[-0.011  0.878 -2.736 -2.393],50,-1.0,9.980166,50.0,221089090000.0,10.0,4889.5845,698.5121,1.0,,1.0,4899.5645,1.0,8846.723,,-258.9286,16750,41244.32,4989.6445,4899.564353790844,0.115064554
True,2,-inf,480.04,168,4999.6553,-253.94481,,0.4189424,5424623,inf,1.0,1.0371246,10.0,28602.697299957275,1285202.2,-inf,0.00020029146,[ 0.003  0.778 -2.742 -2.467],50,-1.0,,0.00020029146,1285202.2,10.0,4799.3604,979.66534,249636.22,,249636.22,4799.3604,249636.22,0.09215726,,-248.10808,16800,0.23718916,4999.6553,4799.360153185067,2.0357934e-12
True,1,-108195850000.0,500.0,169,4999.7207,-244.32574,,0.4189424,5449623,2744047600.0,1.0,2077.871,10.0,28786.621457099915,24993148.0,-27034210.0,50.0,[ 0.003  0.778 -2.742 -2.467],50,-1.0,4998.743,50.0,1280094000.0,10.0,0.5716894,0.20500143,1.0,,1.0,4999.3145,1.0,51.21587,,-244.32574,16850,292.01962,0.97753906,4999.314879159778,0.09069913
True,2,-138843770000.0,500.0,169,4999.6123,-245.55989,,0.4189424,5474623,4626704400.0,1.0,6.7325363,10.0,28948.45290660858,26702230.0,-168391400000.0,8.538892,[ 0.057  0.781 -2.739 -2.499],50,-1.0,4998.4243,8.538892,20286756.0,10.0,0.79052734,0.22902508,5.855561,,5.855561,4999.215,5.855561,0.81167966,,-243.1149,16900,1.4732231,1.1879883,4999.214825690802,0.002032691
True,1,-4.884324e+18,480.58,170,4999.6,-242.90244,,0.4189424,5498652,5.727421e+24,1.0,54833.047,10.0,29087.382100343704,23993696.0,-26034658.0,50.0,[ 0.058  0.792 -2.739 -2.481],50,-1.0,9.979682,50.0,35800986000.0,10.0,4794.649,953.5423,1.0,,1.0,4804.628,1.0,1432.4457,,-242.90244,16950,7740.4365,4989.6206,4804.628233091801,0.1398872
True,2,-1.2785153e+20,474.8,170,4999.541,-246.16884,,0.4189424,5522392,3.9244846e+27,1.0,146.15236,10.0,29249.218158960342,100423390.0,-1.2785153e+20,0.019884728,[ 0.163  0.727 -2.721 -2.489],50,-1.0,289.8186,0.019884728,100423390.0,10.0,4456.1924,959.9778,2514.4924,,2514.4924,4746.0117,2514.4924,4.019536,,-242.95222,17000,20.81975,4709.7227,4746.01129988092,1.4049414e-09
True,1,-8.903092e+22,482.06,171,4999.4355,-237.55377,,0.4189424,5546495,1.9032203e+33,1.0,29882962.0,10.0,29392.58171057701,23756300.0,-25797126.0,50.0,[ 0.163  0.727 -2.721 -2.489],50,-1.0,279.8222,50.0,15875255000000.0,10.0,4538.8774,732.41425,1.0,,1.0,4818.7,1.0,635790.75,,-237.55377,17050,4185995.0,4719.6133,4818.70008339742,0.061130844
True,2,-inf,430.08,171,4999.5176,-277.3425,,0.4189424,5567999,inf,1.0,1870.6237,10.0,29529.1313495636,936806700.0,-inf,2.9666901e-07,[ 0.213  0.643 -2.72  -2.567],50,-1.0,699.541,2.9666901e-07,936806700.0,10.0,3596.8496,1303.3345,168537980.0,,168537980.0,4296.39,168537980.0,37.49347,,-263.50302,17100,261.87585,4299.9766,4296.39057687303,1.464096e-13
True,1,-2371723000000000.0,412.12,172,4999.5405,-240.73999,,0.4189424,5588605,1.3502056e+18,1.0,452752.94,10.0,29671.17646431923,19299738.0,-21340642.0,50.0,[ 0.213  0.643 -2.72  -2.567],50,-1.0,649.55963,50.0,270021400000.0,10.0,3467.3384,1533.2621,1.0,,1.0,4116.8975,1.0,10914.943,,-240.73999,17150,63353.76,4349.981,4116.897803455717,0.016974904
True,2,-2.3395921e+21,458.36,172,4999.4746,-260.05396,,0.4189424,5611523,1.3142384e+30,1.0,10.3558855,10.0,29820.042865753174,6457650.0,-2.3395921e+21,0.005918269,[ 0.175  0.684 -2.742 -2.458],50,-1.0,,0.005918269,6457650.0,10.0,4581.2236,1257.5447,8448.416,,8448.416,4581.2236,8448.416,0.3959759,,-252.2149,17200,1.5436977,4999.4746,4581.22370518394,3.1459443e-08
True,1,-3707269700000000.0,450.74,173,4999.5312,-242.58723,,0.4189424,5634060,3.299729e+18,1.0,14654.441,10.0,29933.409904241562,21869588.0,-23910490.0,50.0,[ 0.175  0.684 -2.742 -2.458],50,-1.0,289.78226,50.0,18126088000.0,10.0,4214.8345,1256.1902,1.0,,1.0,4504.617,1.0,871.62256,,-242.58723,17250,2489.0725,4709.749,4504.617070451109,0.21143518
True,2,-inf,462.6,173,4999.5576,-253.96602,,0.4189424,5657190,inf,1.0,99824.555,10.0,30055.23774242401,49978360000.0,-inf,4.161239e-05,[ 0.232  0.794 -2.745 -2.472],50,-1.0,259.81033,4.161239e-05,49978360000.0,10.0,4363.6704,1159.3739,1201565.1,,1201565.1,4623.4814,1201565.1,1999.9633,,-252.82748,17300,13974.951,4739.747,4623.480979592888,1.91297e-11
True,1,-1.0563248e+22,458.76,174,4999.548,-253.75671,,0.4189424,5680128,2.678942e+31,1.0,130258050.0,10.0,30184.409482955933,22316292.0,-24357208.0,50.0,[ 0.232  0.794 -2.745 -2.472],50,-1.0,249.80042,50.0,89905080000000.0,10.0,4335.195,1137.5919,1.0,,1.0,4584.9946,1.0,3601308.2,,-253.75671,17350,18806676.0,4749.7476,4584.994757826882,0.39898828
True,2,-inf,455.4,174,4999.462,-249.23355,,0.4189424,5702898,inf,1.0,54.257645,10.0,30308.122956752777,35988564.0,-inf,2.1358615e-09,[ 0.202  0.676 -2.746 -2.502],50,-1.0,289.74924,2.1358615e-09,35988564.0,10.0,4261.524,1197.2965,23409758000.0,,23409758000.0,4551.2725,23409758000.0,1.444853,,-230.40984,17400,7.669778,4709.713,4551.272696151902,4.0517188e-19
True,1,-3.1025644e+21,455.18,175,4999.3774,-235.44913,,0.4189424,5725657,2.3113649e+30,1.0,4647866400.0,10.0,30415.158756256104,21969526.0,-24010302.0,50.0,[ 0.202  0.676 -2.746 -2.502],50,-1.0,,50.0,2375975000000000.0,10.0,4548.957,1129.8289,1.0,,1.0,4548.957,1.0,95136070.0,,-235.44913,17450,650516600.0,4999.3774,4548.957161997731,0.0025700328
True,2,-inf,461.0,175,4999.5293,-274.0724,,0.4189424,5748707,inf,1.0,157.91269,10.0,30515.006863832474,78988280.0,-inf,3.605688e-09,[ 0.205  0.761 -2.733 -2.411],50,-1.0,9.98173,3.605688e-09,78988280.0,10.0,4597.507,1090.6028,13866979000.0,,13866979000.0,4607.489,13866979000.0,3.4087756,,-262.9479,17500,22.139616,4989.5474,4607.488571918483,5.226151e-15
True,1,-427143170000.0,439.68,176,4999.6084,-248.57777,,0.4189424,5770691,43549745000.0,1.0,555.23804,10.0,30595.32998585701,21208894.0,-23249860.0,50.0,[ 0.205  0.761 -2.733 -2.411],50,-1.0,,50.0,1231872000.0,10.0,4393.8564,1379.4633,1.0,,1.0,4393.8564,1.0,68.55278,,-248.57777,17550,129.39633,4999.6084,4393.856616500022,0.035568185
True,2,-inf,491.4,176,4999.5615,-237.40128,,0.4189424,5795261,inf,1.0,21.278746,10.0,30690.394419670105,20723846.0,-inf,1.2875309e-05,[ 0.092  0.725 -2.756 -2.444],50,-1.0,689.49866,1.2875308e-05,20723846.0,10.0,4223.4766,603.3539,3883402.2,,3883402.2,4912.975,3883402.0,0.87505937,,-236.38698,17600,3.145223,4310.063,4912.97524424626,6.3051586e-18
True,1,-9401925000000000.0,500.0,177,4999.5566,-234.74702,,0.4189424,5820261,2.1222589e+19,1.0,4662.5913,10.0,30805.282866239548,24991942.0,-27032868.0,50.0,[ 0.092  0.725 -2.756 -2.444],50,-1.0,4998.3955,50.0,5651543600.0,10.0,0.79871094,0.2635406,1.0,,1.0,4999.194,1.0,226.15854,,-234.74702,17650,735.43427,1.1611328,4999.194235830809,0.040493898
True,2,-inf,500.0,177,4999.626,-269.93176,,0.4189424,5845261,inf,1.0,4269.8945,10.0,30907.933317422867,2212749600.0,-inf,2.1116844e-24,[-0.02   0.78  -2.76  -2.433],50,-1.0,4998.969,2.1116844e-24,2212749600.0,10.0,0.37563476,0.14807427,2.367778e+25,,2.367778e+25,4999.345,2.367778e+25,88.53938,,-246.98248,17700,597.43884,0.6567383,4999.34482847182,7.025153e-38
True,1,-103438524000000.0,500.0,178,4999.5923,-247.09593,,0.4189424,5870261,2564322800000000.0,1.0,106120.086,10.0,31024.672820806503,24993912.0,-27034866.0,50.0,[-0.02   0.78  -2.76  -2.433],50,-1.0,4999.129,50.0,88656650000.0,10.0,0.26215822,0.1258252,1.0,,1.0,4999.391,1.0,3547.1917,,-247.09593,17750,15336.884,0.4633789,4999.391084701533,0.1969838
True,2,-1.4291463e+23,473.98,178,4999.575,-242.1928,,0.4189424,5893960,4.9035684e+33,1.0,31554.344,10.0,31125.256562948227,15805122000.0,-1.4291463e+23,0.0008055331,[-0.04   0.704 -2.764 -2.53 ],50,-1.0,9.98044,0.0008055331,15805122000.0,10.0,4727.831,854.62994,62070.7,,62070.7,4737.811,62070.695,632.41583,,-237.6534,17800,4417.423,4989.5947,4737.811230515245,3.237519e-10
True,1,-3.4089344e+21,474.1,179,4999.6484,-257.02472,,0.4189424,5917665,2.7897852e+30,1.0,483573.56,10.0,31220.310660123825,22673398.0,-24714396.0,50.0,[-0.04   0.704 -2.764 -2.53 ],50,-1.0,3259.6653,50.0,632694300000.0,10.0,1477.9984,477.43234,1.0,,1.0,4737.6636,1.0,28061.336,,-257.02472,17850,88768.88,1739.9832,4737.6637404055155,0.020550763
True,2,-inf,328.26,179,4999.666,-253.54164,,0.4189424,5934078,inf,1.0,276694.75,10.0,31284.488082170486,90784416000.0,-inf,1.3188567e-05,[-0.097  0.688 -2.772 -2.551],50,-1.0,1679.6204,1.3188568e-05,90784416000.0,10.0,1593.4053,986.68677,3791162.2,,3791162.2,3273.0256,3791162.5,5535.485,,-255.63304,17900,38737.035,3320.0457,3273.0255574393796,2.5270743e-09
True,1,-160381020000000.0,314.78,180,4999.5093,-224.05641,,0.4189424,5949817,6175415000000000.0,1.0,6360.281,10.0,31350.41481733322,10938219.0,-12979090.0,50.0,[-0.097  0.688 -2.772 -2.551],50,-1.0,1409.579,50.0,3978963200.0,10.0,1728.4441,1044.524,1.0,,1.0,3138.0232,1.0,469.0675,,-224.05641,17950,965.5228,3589.9302,3138.0230817482634,0.18583578
True,2,-inf,461.42,180,4999.593,-249.35605,,0.4189424,5972888,inf,1.0,17.236788,10.0,31431.571219921112,17978952.0,-inf,8.519213e-12,[-0.038  0.671 -2.774 -2.564],50,-1.0,9.980717,8.519213e-12,17978952.0,10.0,4601.036,1045.9923,5869086400000.0,,5869086400000.0,4611.017,5869086400000.0,0.8202122,,-245.57848,18000,3.2796571,4989.612,4611.016764053649,1.8172583e-21
