VarianceInitializer,EpLenMean,MinTargetPdf,Bound,MeanIW,TimeElapsed,StdWReturnMean,EpisodesSoFar,ReturnStepMax,ReturnMeanIW,LearnableVariance,ESSRenyiArithmetic,Weights,DivergenceHarmonic,TimestepsSoFar,EpRewMean,Iteration,InitialReturnMin,MinBehavPdf,MaxIW,InitialReturnStd,StdIW,InitialReturnMax,EpThisIter,EmpiricalD2Arithmetic,InitialReturnMean,Inner Iteration,ReturnStepMaxmin,MeanEntropy,InitialBound,ESSRenyiHarmonic,WReturnMean,MeanD2-0,Penalization,MinIW,EmpiricalD2Harmonic
-1,490.03,-245.20648,-1.2996334e+16,9.725796,3906.4592921733856,,43600,10.0,242578130.0,,100.0,[-0.023  1.208 -3.424 -2.839],8.10956e+19,19106534,4899.602209534103,436,,-245.20648,485.30807,699.2305,48.72025,4999.671,100,1.0,4899.602,1,10.0,0.4189424,-25938242.0,100.0,24495024.0,1.0,True,0.17651048,1.0
-1,482.63,-241.2617,-1549783400000.0,205.47852,3916.476598739624,,43700,10.0,3863210800.0,,100.0,[-0.085  1.204 -3.422 -2.835],1147445200000.0,19154797,4824.112246447342,437,,-241.2617,4643.989,722.16626,734.9006,4999.6646,100,1.0,4824.1123,1,10.0,0.4189424,-25236798.0,100.0,23793584.0,1.0,True,0.022194244,1.0
-1,500.0,-254.38055,-663606940000000.0,690.07135,3927.643149137497,,43800,10.0,17248061000.0,,100.0,[-0.042  1.159 -3.416 -2.839],2.1142535e+17,19204797,4999.493384924538,438,4999.1377,-254.38055,38979.88,0.108071595,4503.0864,4999.6646,100,1.0,4999.4937,1,10.0,0.4189424,-26438150.0,100.0,24994934.0,1.0,True,0.075837485,1.0
-1,500.0,-270.87372,-3326113500000.0,3933.6091,3938.126774072647,,43900,10.0,98316570000.0,,100.0,[ 0.019  1.158 -3.417 -2.852],5002380700000.0,19254797,4999.450053909728,439,4999.133,-270.87372,285329.9,0.114006855,28595.43,4999.6455,100,1.0,4999.45,1,10.0,0.4189424,-26437704.0,100.0,24994500.0,1.0,True,0.010509444,1.0
-1,495.01,-247.87408,-3.4294597e+16,112.456505,3948.623193502426,,44000,10.0,2810474500.0,,100.0,[ 0.018  1.255 -3.406 -2.774],5.646722e+20,19304298,4949.473735516638,440,,-247.87408,3953.8308,497.44086,497.04297,4999.701,100,1.0,4949.4736,1,10.0,0.4189424,-26187976.0,100.0,24744738.0,1.0,True,0.050136227,1.0
-1,500.0,-246.69708,-3.9636477e+17,462.86258,3959.1454117298126,,44100,10.0,11569084000.0,,100.0,[-0.071  1.294 -3.406 -2.696],7.5431263e+22,19354298,4999.493045035277,441,4999.1562,-246.69708,22395.191,0.0971146,2541.6707,4999.6543,100,1.0,4999.4937,1,10.0,0.4189424,-26438140.0,100.0,24994930.0,1.0,True,0.21052171,1.0
-1,485.04,-263.1413,-202037740000.0,121.679245,3969.061855316162,,44200,10.0,3040687600.0,,100.0,[-0.02   1.266 -3.4   -2.717],19012506000.0,19402802,4849.604159678743,442,,-263.1413,3930.0117,852.2818,435.73038,4999.698,100,1.0,4849.604,1,10.0,0.4189424,-25688278.0,100.0,24245044.0,1.0,True,0.0683756,1.0
-1,490.03,-248.1067,-94477230000.0,613.34753,3979.205112218857,,44300,10.0,15329598000.0,,100.0,[ 0.033  1.254 -3.416 -2.829],3007709200.0,19451805,4899.5502537797665,443,,-248.1067,19647.025,699.22327,2579.4224,4999.658,100,1.0,4899.5503,1,10.0,0.4189424,-25937714.0,100.0,24494504.0,1.0,True,0.0059109367,1.0
-1,490.02,-237.54472,-124652360000.0,15.607205,3989.811039686203,,44400,10.0,389560400.0,,100.0,[ 0.07   1.294 -3.402 -2.717],7413863400.0,19500807,4899.444125058451,444,,-237.54472,200.1266,699.9206,33.825745,4999.6514,100,1.0,4899.444,1,10.0,0.4189424,-25937648.0,100.0,24494440.0,1.0,True,0.060319163,1.0
-1,495.01,-254.30473,-3245873000000.0,676.43756,4000.2492039203644,,44500,10.0,16906818000.0,,100.0,[-0.043  1.316 -3.393 -2.67 ],5006010000000.0,19550308,4949.494713524257,445,,-254.30473,20442.77,497.44296,2539.002,4999.6445,100,1.0,4949.494,1,10.0,0.4189424,-26188150.0,100.0,24744946.0,1.0,True,0.05307737,1.0
-1,495.01,-246.47595,-2.4920388e+16,2026.2819,4010.4263219833374,,44600,10.0,50646300000.0,,100.0,[-0.013  1.243 -3.393 -2.766],2.981724e+20,19599809,4949.464563711853,446,,-246.47595,81342.75,497.43994,10053.586,4999.659,100,1.0,4949.4644,1,10.0,0.4189424,-26187856.0,100.0,24744644.0,1.0,True,0.025848117,1.0
-1,485.04,-249.63957,-1.15003716e+21,45525.38,4021.613459587097,,44700,10.0,1137842300000.0,,100.0,[ 0.059  1.221 -3.387 -2.866],6.350141e+29,19648313,4849.541775951698,447,,-249.63957,3607556.5,852.2709,359627.16,4999.659,100,1.0,4849.542,1,10.0,0.4189424,-25687632.0,100.0,24244420.0,1.0,True,0.18410285,1.0
-1,495.02,-251.68791,-4013315200000000.0,4942846.0,4032.735761642456,,44800,10.0,123525750000000.0,,100.0,[ 0.205  1.269 -3.36  -3.061],7.264941e+18,19697815,4949.372836662338,448,9.979858,-251.68791,415782400.0,496.42773,41651772.0,4999.601,100,1.0,4949.373,1,10.0,0.4189424,-26185908.0,100.0,24742732.0,1.0,True,0.044488776,1.0
-1,500.0,-255.6339,-457469750000000.0,4025.2883,4043.6692986488342,,44900,10.0,100596620000.0,,100.0,[ 0.167  1.231 -3.384 -2.818],1.004418e+17,19747815,4999.354369846845,449,4998.6455,-255.6339,186240.88,0.18541458,21403.96,4999.5986,100,1.0,4999.3545,1,10.0,0.4189424,-26436722.0,100.0,24993544.0,1.0,True,0.013658462,1.0
-1,500.0,-249.59976,-20523738000000.0,34558.76,4054.59227848053,,45000,10.0,863728040000.0,,100.0,[ 0.153  1.117 -3.389 -2.868],185578390000000.0,19797815,4999.372812716031,450,4998.9106,-249.59976,2980746.2,0.15373452,298075.94,4999.658,100,1.0,4999.373,1,10.0,0.4189424,-26436938.0,100.0,24993728.0,1.0,True,0.04723105,1.0
-1,485.5,-245.13515,-30587696000000.0,1133.8059,4065.1800785064697,,45100,10.0,28336265000.0,,100.0,[ 0.17   1.2   -3.392 -2.776],448382170000000.0,19846365,4854.083225156182,451,9.981762,-245.13515,24017.736,826.32324,3510.3274,4999.6587,100,1.0,4854.083,1,10.0,0.4189424,-25688146.0,100.0,24244934.0,1.0,True,0.039469037,1.0
-1,480.06,-256.03284,-34955017000000.0,417.6175,4075.3214972019196,,45200,10.0,10436100000.0,,100.0,[ 0.183  1.093 -3.397 -2.839],586313430000000.0,19894371,4799.60289978941,452,,-256.03284,6002.0693,978.69666,1029.1195,4999.629,100,1.0,4799.6025,1,10.0,0.4189424,-25437228.0,100.0,23994036.0,1.0,True,0.004981611,1.0
-1,500.0,-245.79408,-95350006000.0,54.974487,4085.522029876709,,45300,10.0,1373968500.0,,100.0,[ 0.176  0.978 -3.416 -2.883],4240419600.0,19944371,4999.322151776223,453,4998.457,-245.79408,2958.3918,0.20651896,296.60965,4999.616,100,1.0,4999.3223,1,10.0,0.4189424,-26436410.0,100.0,24993224.0,1.0,True,0.13386476,1.0
-1,495.01,-257.48053,-3.449554e+17,2446.472,4095.119993686676,,45400,10.0,61133250000.0,,100.0,[ 0.265  0.89  -3.427 -2.882],5.7136795e+22,19993872,4949.128755257804,454,,-257.48053,110132.12,497.40622,11514.372,4999.5713,100,1.0,4949.129,1,10.0,0.4189424,-26184448.0,100.0,24741290.0,1.0,True,0.023167273,1.0
-1,485.17,-250.35051,-4.3478087e+16,42432.945,4105.339355707169,,45500,10.0,1060042700000.0,,100.0,[ 0.315  0.992 -3.416 -2.829],9.076321e+20,20042389,4850.4674809954295,455,,-250.35051,3646407.2,837.00256,364712.03,4999.5713,100,1.0,4850.4673,1,10.0,0.4189424,-25670766.0,100.0,24227608.0,1.0,True,0.46043953,1.0
-1,480.05,-241.88327,-1474781500000.0,1844.9324,4115.16418838501,,45600,10.0,46101737000.0,,100.0,[ 0.26   0.895 -3.438 -2.883],980064340000.0,20090394,4799.327522070541,456,,-241.88327,65998.125,979.1498,7674.773,4999.587,100,1.0,4799.3276,1,10.0,0.4189424,-25435444.0,100.0,23992278.0,1.0,True,0.0834744,1.0
-1,480.38,-239.30577,-5.230358e+17,163951.19,4125.70832657814,,45700,10.0,4096274000000.0,,100.0,[ 0.198  0.843 -3.473 -2.971],1.3135193e+23,20138432,4802.671904032419,457,,-239.30577,16070056.0,963.3285,1598668.9,4999.599,100,1.0,4802.672,1,10.0,0.4189424,-25436832.0,100.0,23993660.0,1.0,True,0.010967182,1.0
-1,490.37,-246.03438,-7502005400000000.0,68193.31,4135.989934206009,,45800,10.0,1703673700000.0,,100.0,[ 0.183  0.731 -3.478 -3.025],2.7010825e+19,20187469,4902.699623246738,458,,-246.03438,6417049.0,675.85596,638272.06,4999.5996,100,1.0,4902.6997,1,10.0,0.4189424,-25936418.0,100.0,24493246.0,1.0,True,0.010652489,1.0
-1,500.0,-256.03784,-41197515000.0,183.80882,4147.007005214691,,45900,10.0,4593893000.0,,100.0,[ 0.105  0.806 -3.485 -2.962],643310900.0,20237469,4999.367530150242,459,4998.882,-256.03784,4124.9062,0.1468603,593.06,4999.621,100,1.0,4999.3677,1,10.0,0.4189424,-26436860.0,100.0,24993674.0,1.0,True,0.027405394,1.0
-1,495.01,-249.24586,-382205900000000.0,17.302767,4157.779520988464,,46000,10.0,432210100.0,,100.0,[ 0.044  0.83  -3.495 -2.856],7.01369e+16,20286970,4949.458330615707,460,,-249.24586,450.16724,497.4393,52.156166,4999.6787,100,1.0,4949.4585,1,10.0,0.4189424,-26187806.0,100.0,24744584.0,1.0,True,0.05913804,1.0
-1,489.9,-260.4847,-6.280068e+19,2425.4453,4167.955602169037,,46100,10.0,60614160000.0,,100.0,[-0.03   0.869 -3.501 -2.949],1.8935931e+27,20335960,4898.196228393392,461,,-260.4847,210158.08,699.1687,21017.25,4999.664,100,1.0,4898.196,1,10.0,0.4189424,-25924374.0,100.0,24481164.0,1.0,True,0.10076311,1.0
-1,449.24,-239.09315,-1.7423727e+17,8391.202,4177.724893808365,,46200,10.0,103891665000.0,,100.0,[-0.082  0.884 -3.499 -2.918],1.457599e+22,20380884,4486.959830822527,462,2429.6558,-239.09315,241934.73,668.8674,28296.977,4999.6685,100,1.0,4486.9595,1,10.0,0.4189424,-22023402.0,100.0,20580190.0,1.0,True,0.0736569,1.0
-1,498.44,-247.52124,-13279016000.0,3.7406268,4188.964122056961,,46300,10.0,93440610.0,,100.0,[-0.024  0.871 -3.499 -2.939],83474140.0,20430728,4983.688158997702,463,3789.6123,-247.52124,45.692307,125.53217,6.156827,4999.676,100,1.0,4983.688,1,10.0,0.4189424,-26296124.0,100.0,24852904.0,1.0,True,0.080708876,1.0
-1,474.92,-248.29121,-1.2983746e+20,64720.273,4199.664190769196,,46400,10.0,1296139000000.0,,100.0,[-0.055  0.867 -3.501 -2.942],8.093808e+27,20478220,4746.619928741854,464,,-248.29121,2794773.5,772.0761,325228.03,4999.6787,100,1.0,4746.62,1,10.0,0.4189424,-24569720.0,100.0,23126502.0,1.0,True,0.16697913,1.0
-1,490.04,-251.89044,-665539400000.0,5.192038,4210.129417896271,,46500,10.0,129231720.0,,100.0,[ 5.491e-04  8.522e-01 -3.500e+00 -2.967e+00],212591230000.0,20527224,4899.668050976656,465,9.980474,-251.89044,65.20001,698.5268,8.262708,4999.6396,100,1.0,4899.668,1,10.0,0.4189424,-25937880.0,100.0,24494684.0,1.0,True,0.06896026,1.0
-1,478.18,-244.4512,-69527030000.0,7.3418627,4220.166583776474,,46600,10.0,172399540.0,,100.0,[-0.044  0.885 -3.498 -2.938],2309491000.0,20575042,4779.813571548627,466,,-244.4512,272.02554,873.9328,27.629597,4999.6426,100,1.0,4779.814,1,10.0,0.4189424,-25053572.0,100.0,23610374.0,1.0,True,0.016006904,1.0
-1,452.37,-244.8994,-4.274298e+19,74791.84,4229.723796367645,,46700,10.0,1314833000000.0,,100.0,[-0.075  0.887 -3.497 -2.941],8.771886e+26,20620279,4518.829043299818,467,9.979554,-244.8994,3428306.2,768.1087,453123.75,4999.6484,100,1.0,4518.8286,1,10.0,0.4189424,-22453006.0,100.0,21009806.0,1.0,True,0.07167014,1.0
-1,495.03,-256.77338,-1.2478576e+19,28568.395,4240.611910581589,,46800,10.0,714053700000.0,,100.0,[-0.017  0.871 -3.495 -2.959],7.4763445e+25,20669782,4949.673441530146,468,19.9592,-256.77338,2170535.8,495.45493,216914.22,4999.66,100,1.0,4949.674,1,10.0,0.4189424,-26187950.0,100.0,24744742.0,1.0,True,0.011755661,1.0
-1,500.0,-251.19461,-152464180000.0,45.70479,4250.988166332245,,46900,10.0,1142346800.0,,100.0,[ 0.023  0.775 -3.486 -3.028],10994292000.0,20719782,4999.429168083896,469,4999.1104,-251.19461,1387.163,0.12195502,188.6693,4999.6465,100,1.0,4999.429,1,10.0,0.4189424,-26437492.0,100.0,24994292.0,1.0,True,0.067042865,1.0
-1,495.01,-246.11134,-1.4997703e+24,25454.77,4261.767311096191,,47000,10.0,636121500000.0,,100.0,[ 0.081  0.777 -3.484 -3.004],1.0799747e+36,20769283,4949.3660281119655,470,,-246.11134,979203.4,497.43005,118165.3,4999.6465,100,1.0,4949.3657,1,10.0,0.4189424,-26186860.0,100.0,24743660.0,1.0,True,0.49432638,1.0
-1,473.34,-250.16847,-8.585087e+22,1151203.9,4272.303269147873,,47100,10.0,14832791000000.0,,100.0,[-0.061  0.888 -3.468 -3.176],3.5386822e+33,20816617,4730.667619511365,471,2809.5967,-250.16847,56723470.0,581.08936,6679091.5,4999.6807,100,1.0,4730.6675,1,10.0,0.4189424,-24160100.0,100.0,22716882.0,1.0,True,0.050111752,1.0
-1,500.0,-247.22452,-911480460000.0,1383.6481,4282.7163875103,,47200,10.0,34581086000.0,,100.0,[ 3.562e-04  8.973e-01 -3.467e+00 -3.170e+00],369210950000.0,20866617,4999.377582934901,472,4998.8213,-247.22452,126328.766,0.13983545,12573.036,4999.6147,100,1.0,4999.3774,1,10.0,0.4189424,-26436954.0,100.0,24993774.0,1.0,True,0.121380426,1.0
-1,480.08,-247.55885,-1.00384945e+20,5876420.5,4292.926913261414,,47300,10.0,146869730000000.0,,100.0,[ 0.051  0.873 -3.458 -3.196],4.838342e+27,20914625,4799.772745655328,473,,-247.55885,586902140.0,977.7153,58395320.0,4999.6562,100,1.0,4799.7725,1,10.0,0.4189424,-25436950.0,100.0,23993746.0,1.0,True,0.020759406,1.0
-1,495.02,-258.2878,-1.0178011e+20,54563.18,4303.4678275585175,,47400,10.0,1363400900000.0,,100.0,[ 0.165  0.868 -3.46  -3.146],4.9739883e+27,20964127,4949.286016540481,474,9.982205,-258.2878,3296969.8,496.41876,346080.47,4999.6035,100,1.0,4949.286,1,10.0,0.4189424,-26185036.0,100.0,24741862.0,1.0,True,0.0059700366,1.0
-1,495.03,-244.99951,-1.1899809e+17,22945.412,4313.690608263016,,47500,10.0,573429200000.0,,100.0,[ 0.145  0.755 -3.459 -3.197],6.7995837e+21,21013630,4949.324274875304,475,19.965458,-244.99951,2059793.8,495.4193,205064.8,4999.5244,100,1.0,4949.324,1,10.0,0.4189424,-26184376.0,100.0,24741250.0,1.0,True,0.15068282,1.0
-1,467.52,-257.9043,-7.036511e+20,1920110.8,4323.9058084487915,,47600,10.0,47954673000000.0,,100.0,[ 0.171  0.688 -3.454 -3.299],2.3775132e+29,21060382,4673.273654421804,476,,-257.9043,187631000.0,1155.3766,18666666.0,4999.5195,100,1.0,4673.274,1,10.0,0.4189424,-24617500.0,100.0,23174380.0,1.0,True,0.121173166,1.0
-1,485.03,-259.20303,-11940372000000.0,2303.0227,4333.610715150833,,47700,10.0,57550940000.0,,100.0,[ 0.079  0.734 -3.448 -3.228],67800340000000.0,21108885,4849.277417782069,477,,-259.20303,154243.69,852.809,15480.919,4999.564,100,1.0,4849.2773,1,10.0,0.4189424,-25685924.0,100.0,24242774.0,1.0,True,0.060010694,1.0
-1,490.03,-242.33214,-7.9348285e+18,4999.067,4344.636034250259,,47800,10.0,124928440000.0,,100.0,[ 0.025  0.777 -3.458 -3.124],3.0230404e+25,21157888,4899.47155978945,478,,-242.33214,260446.78,699.21204,27270.613,4999.633,100,1.0,4899.4717,1,10.0,0.4189424,-25936910.0,100.0,24493720.0,1.0,True,0.022250531,1.0
-1,489.99,-249.05698,-34039333000.0,36.190376,4355.634524822235,,47900,10.0,656144800.0,,100.0,[-0.027  0.7   -3.453 -3.208],535087600.0,21206887,4898.497898015319,479,2299.541,-249.05698,1330.4032,412.05896,145.38776,4999.6313,100,1.0,4898.498,1,10.0,0.4189424,-25608262.0,100.0,24165076.0,1.0,True,0.122747526,1.0
-1,500.0,-257.07965,-2.821907e+17,116386.16,4366.084893703461,,48000,10.0,2909045500000.0,,100.0,[ 0.004  0.699 -3.453 -3.211],3.8234773e+22,21256887,4999.348829810436,480,4998.928,-257.07965,7385077.0,0.15447055,795266.5,4999.5947,100,1.0,4999.3486,1,10.0,0.4189424,-26436658.0,100.0,24993490.0,1.0,True,0.13257599,1.0
-1,490.03,-244.3006,-8.2132473e+21,2906.3635,4376.993290185928,,48100,10.0,72632370000.0,,100.0,[ 0.059  0.674 -3.454 -3.228],3.2390578e+31,21305890,4899.386660049037,481,,-244.3006,84632.14,699.19995,10022.533,4999.575,100,1.0,4899.3867,1,10.0,0.4189424,-25936022.0,100.0,24492870.0,1.0,True,0.120608695,1.0
-1,446.24,-248.81676,-78506400000.0,21.535212,4387.1590921878815,,48200,10.0,415437980.0,,100.0,[-0.033  0.601 -3.469 -3.268],2927996000.0,21350514,4458.304941699406,482,,-248.81676,745.24164,1034.2578,80.075424,4999.6323,100,1.0,4458.3047,1,10.0,0.4189424,-22389352.0,100.0,20946170.0,1.0,True,0.037522804,1.0
-1,495.01,-261.94284,-1.8810716e+23,32496942.0,4398.044240474701,,48300,10.0,812209200000000.0,,100.0,[-2.273e-03  6.075e-01 -3.469e+00 -3.268e+00],1.6989822e+34,21400015,4949.307348623816,483,,-261.94284,2333530600.0,497.42413,247720780.0,4999.606,100,1.0,4949.307,1,10.0,0.4189424,-26186244.0,100.0,24743072.0,1.0,True,0.048200827,1.0
-1,485.04,-259.42004,-100964630000.0,19.926718,4407.934973955154,,48400,10.0,497115330.0,,100.0,[ 0.056  0.593 -3.466 -3.249],4846455000.0,21448519,4849.330462423764,484,,-259.42004,1093.1915,852.2337,108.935616,4999.621,100,1.0,4849.3306,1,10.0,0.4189424,-25685488.0,100.0,24242308.0,1.0,True,0.08139651,1.0
-1,487.58,-252.91599,-137670360000.0,238.10245,4418.611645936966,,48500,10.0,2990934000.0,,100.0,[-2.540e-03  5.745e-01 -3.458e+00 -3.239e+00],8709329000.0,21497277,4874.425753988861,485,2189.61,-252.91599,9118.33,482.12402,1188.1642,4999.594,100,1.0,4874.426,1,10.0,0.4189424,-25435634.0,100.0,23992470.0,1.0,True,0.110548496,1.0
-1,485.04,-257.08652,-6591388000000000.0,8861.598,4427.994165897369,,48600,10.0,221456960000.0,,100.0,[ 0.029  0.575 -3.458 -3.239],2.0859847e+19,21545781,4849.402439017113,486,,-257.08652,518165.78,852.24634,53560.53,4999.582,100,1.0,4849.4023,1,10.0,0.4189424,-25686184.0,100.0,24243026.0,1.0,True,0.09832386,1.0
-1,490.5,-246.38655,-50520320000.0,4.4669547,4438.137622356415,,48700,10.0,110006750.0,,100.0,[ 0.031  0.497 -3.458 -3.337],1220179600.0,21594831,4903.9486533823265,487,,-246.38655,53.164383,667.1681,7.5807395,4999.5864,100,1.0,4903.948,1,10.0,0.4189424,-25936982.0,100.0,24493824.0,1.0,True,0.028746914,1.0
-1,483.8,-241.58434,-18604930000.0,23.673119,4449.150881528854,,48800,10.0,471262400.0,,100.0,[-2.197e-04  4.957e-01 -3.458e+00 -3.334e+00],157895060.0,21643211,4836.376968822902,488,609.7446,-241.58434,594.9023,635.88904,79.26288,4999.551,100,1.0,4836.377,1,10.0,0.4189424,-25238032.0,100.0,23794896.0,1.0,True,0.08721119,1.0
-1,497.91,-248.94481,-2.1277022e+20,647173.6,4460.0851011276245,,48900,10.0,14930360000000.0,,100.0,[ 0.025  0.512 -3.457 -3.324],2.1736883e+28,21693002,4978.197023248057,489,2899.3342,-248.94481,51581160.0,208.93372,5189801.0,4999.6133,100,1.0,4978.197,1,10.0,0.4189424,-26269270.0,100.0,24826098.0,1.0,True,0.024647137,1.0
-1,486.9,-254.96117,-14832936000.0,13.026277,4470.956632852554,,49000,10.0,321650000.0,,100.0,[ 0.084  0.506 -3.454 -3.341],101115860.0,21741692,4867.679960443339,490,9.979762,-254.96117,122.514275,753.19257,25.188494,4999.5215,100,1.0,4867.68,1,10.0,0.4189424,-25704726.0,100.0,24261606.0,1.0,True,0.052526277,1.0
-1,483.52,-258.4356,-4.3725395e+18,4950179.0,4481.809237480164,,49100,10.0,123674510000000.0,,100.0,[ 0.069  0.448 -3.455 -3.323],9.179933e+24,21790044,4833.716226702569,491,,-258.4356,495006050.0,841.10657,49252464.0,4999.5527,100,1.0,4833.7163,1,10.0,0.4189424,-25515408.0,100.0,24072272.0,1.0,True,0.03294241,1.0
-1,464.4,-247.63452,-9024788000000.0,202.86351,4488.937613725662,,49200,10.0,5016227000.0,,100.0,[ 0.123  0.455 -3.457 -3.293],39065440000000.0,21836484,4641.812022135591,492,9.981559,-247.63452,10996.792,1157.614,1170.9391,4999.538,100,1.0,4641.812,1,10.0,0.4189424,-24329616.0,100.0,22886488.0,1.0,True,0.0841445,1.0
-1,490.98,-247.63121,-315235430000.0,299.3088,4495.254664182663,,49300,10.0,7438854000.0,,100.0,[ 0.066  0.43  -3.462 -3.291],45491540000.0,21885582,4908.615525366715,493,459.6565,-247.63121,17349.553,632.70935,1759.9011,4999.534,100,1.0,4908.6157,1,10.0,0.4189424,-25937952.0,100.0,24494826.0,1.0,True,0.06993303,1.0
-1,487.63,-252.68335,-2494386000000.0,57.66019,4502.46022105217,,49400,10.0,1439716700.0,,100.0,[ 0.105  0.465 -3.459 -3.258],2984430500000.0,21934345,4874.906965277902,494,,-252.68335,3019.1357,735.8795,307.76373,4999.4404,100,1.0,4874.9067,1,10.0,0.4189424,-25749308.0,100.0,24306236.0,1.0,True,0.0147165805,1.0
-1,469.93,-242.94926,-4.7905344e+23,10843817.0,4509.262133359909,,49500,10.0,270378640000000.0,,100.0,[ 0.11   0.403 -3.458 -3.26 ],1.1020127e+35,21981338,4696.992566400202,495,9.981177,-242.94926,596144500.0,1027.7694,64538012.0,4999.4893,100,1.0,4696.9927,1,10.0,0.4189424,-24561152.0,100.0,23118050.0,1.0,True,0.0018380091,1.0
-1,460.86,-249.60558,-44273370000.0,40.984196,4516.704144239426,,49600,10.0,1020714240.0,,100.0,[ 0.027  0.382 -3.48  -3.349],898344450.0,22027424,4606.685271664953,496,,-249.60558,2828.6086,1219.5531,283.19135,4999.493,100,1.0,4606.6855,1,10.0,0.4189424,-24151956.0,100.0,22708858.0,1.0,True,0.12983331,1.0
-1,416.29,-237.52306,-2.2831085e+23,5140786.5,4522.7993540763855,,49700,10.0,123488510000000.0,,100.0,[-0.004  0.412 -3.484 -3.394],2.5029736e+34,22069053,4158.2183452680265,497,469.76016,-237.52306,501713000.0,1321.1891,49911360.0,4999.5337,100,1.0,4158.2183,1,10.0,0.4189424,-20479440.0,100.0,19036320.0,1.0,True,0.10898416,1.0
-1,477.66,-250.59541,-2.495432e+16,205.8476,4529.516516923904,,49800,10.0,4831272000.0,,100.0,[ 0.044  0.451 -3.486 -3.4  ],2.9901646e+20,22116819,4775.069052292692,498,,-250.59541,3894.077,923.4832,675.9193,4999.532,100,1.0,4775.069,1,10.0,0.4189424,-25097230.0,100.0,23654104.0,1.0,True,0.0075233784,1.0
-1,403.48,-244.34317,-58886160000.0,73.00966,4537.9167585372925,,49900,10.0,1206706700.0,,100.0,[-0.009  0.429 -3.489 -3.425],1597570400.0,22157167,4030.342043591239,499,,-244.34317,3662.056,1542.7496,372.7913,4999.492,100,1.0,4030.3416,1,10.0,0.4189424,-20066828.0,100.0,18623732.0,1.0,True,0.09973214,1.0
