InitialBound,LearnableVariance,EmpiricalD2Harmonic,MinBehavPdf,EmpiricalD2Arithmetic,ESSRenyiArithmetic,Penalization,StdIW,MaxIW,InitialReturnMean,MinIW,TimestepsSoFar,EpThisIter,InitialReturnStd,InitialReturnMax,VarianceInitializer,Inner Iteration,DivergenceHarmonic,StdWReturnMean,WReturnMean,EpLenMean,InitialReturnMin,Bound,ReturnMeanIW,TimeElapsed,ESSRenyiHarmonic,ReturnStepMaxmin,MeanD2-0,EpRewMean,EpisodesSoFar,MinTargetPdf,Weights,ReturnStepMax,Iteration,MeanEntropy,MeanIW
-24412904.0,,1.0,-247.61655,1.0,100.0,True,7796.22,74382.8,4645.726,0.05220666,18112073,100,1177.6978,4999.571,-1,1,3.612844e+17,,22969742.0,464.75,,-867466560000000.0,46590284000.0,18300.031205654144,100.0,10.0,1.0,4645.726089176367,43000,-247.61655,[ 0.415  1.564 -4.062 -2.072],10.0,430,0.4189424,1866.0642
-22185792.0,,1.0,-251.68816,1.0,100.0,True,970170.6,7471446.0,4315.7734,0.01190549,18155263,100,1454.9363,4999.38,-1,1,1.0372482e+23,,20742742.0,431.9,,-4.647476e+17,4387105700000.0,18322.869161605835,100.0,10.0,1.0,4315.77382222962,43100,-251.68816,[ 0.379  1.665 -4.092 -2.014],10.0,431,0.4189424,177011.42
-25637440.0,,1.0,-264.7751,1.0,100.0,True,1337.7095,8263.911,4845.4507,0.064354576,18203729,100,846.09985,4999.5703,-1,1,31856236000000.0,,24194276.0,484.66,,-8159468500000.0,14264558000.0,18346.884439468384,100.0,10.0,1.0,4845.450733234091,43200,-264.7751,[ 0.355  1.604 -4.122 -2.117],10.0,432,0.4189424,570.79785
-24967610.0,,1.0,-255.3541,1.0,100.0,True,4162.9443,38010.73,4760.052,0.058201652,18251347,100,930.8272,4999.4307,-1,1,517844170000.0,,23524528.0,476.18,,-1057103540000.0,18666891000.0,18369.40940952301,100.0,10.0,1.0,4760.051356928516,43300,-255.3541,[ 0.325  1.632 -4.143 -2.   ],10.0,433,0.4189424,748.52734
-26365118.0,,1.0,-248.06374,1.0,100.0,True,3511982600.0,35250168000.0,4991.602,0.08647443,18301271,100,76.60811,4999.564,-1,1,7.508987e+25,,24921956.0,499.24,4229.362,-1.2514711e+19,9404002000000000.0,18391.387710809708,100.0,10.0,1.0,4991.601955217353,43400,-248.06374,[ 0.096  1.379 -4.397 -1.737],10.0,434,0.4189424,376327550.0
-25937750.0,,1.0,-249.0584,1.0,100.0,True,21675.832,191228.52,4899.6567,0.036367238,18350275,100,698.52515,4999.596,-1,1,334076120000.0,,24494570.0,490.04,9.979255,-934571000000.0,100444380000.0,18415.062433719635,100.0,10.0,1.0,4899.65645191342,43500,-249.0584,[ 0.139  1.3   -4.606 -1.842],10.0,435,0.4189424,4018.8625
-26438408.0,,1.0,-249.46378,1.0,100.0,True,395497.22,3956326.2,4999.5176,0.73174965,18400275,100,0.06926767,4999.6787,-1,1,1.8091265e+30,,24995180.0,500.0,4999.3555,-1.9411452e+21,1174964300000.0,18438.501452445984,100.0,10.0,1.0,4999.518019820003,43600,-249.46378,[ 0.088  1.217 -4.569 -1.911],10.0,436,0.4189424,47008.336
-26135300.0,,1.0,-246.34836,1.0,100.0,True,1200727.2,9914988.0,4966.904,0.275975,18449955,100,148.17241,4999.6504,-1,1,5.392941e+25,,24692088.0,496.8,4099.464,-1.0598189e+19,3880563200000.0,18459.764533758163,100.0,10.0,1.0,4966.903743229778,43700,-246.34836,[-0.1    1.199 -4.57  -1.746],10.0,437,0.4189424,186012.64
-26188122.0,,1.0,-245.13152,1.0,100.0,True,168842.17,1628585.9,4949.4927,0.06398837,18499456,100,497.44272,4999.6245,-1,1,344113180000000.0,,24744926.0,495.01,,-27412864000000.0,641849600000.0,18483.23402571678,100.0,10.0,1.0,4949.492505502605,43800,-245.13152,[-0.038  1.207 -4.572 -1.748],10.0,438,0.4189424,25680.732
-26188750.0,,1.0,-249.33328,1.0,100.0,True,349475.53,3512392.0,4949.6533,0.20423155,18548958,100,496.45575,4999.6562,-1,1,1.3264431e+20,,24745536.0,495.02,9.981382,-1.662214e+16,878705900000.0,18506.938560962677,100.0,10.0,1.0,4949.6534534615375,43900,-249.33328,[-0.047  1.12  -4.571 -1.838],10.0,439,0.4189424,35154.598
-26188678.0,,1.0,-255.47568,1.0,100.0,True,15402.224,140736.52,4949.5464,0.017533531,18598459,100,497.44812,4999.658,-1,1,176991810000.0,,24745462.0,495.01,,-684081000000.0,76930250000.0,18533.60568666458,100.0,10.0,1.0,4949.5463156906635,44000,-255.47568,[ 0.015  1.118 -4.566 -1.837],10.0,440,0.4189424,3077.835
-25939218.0,,1.0,-242.80469,1.0,100.0,True,6050.889,49604.094,4899.5986,0.06037441,18647461,100,699.94257,4999.6987,-1,1,45939073000.0,,24495980.0,490.02,,-339479760000.0,30152516000.0,18559.969487667084,100.0,10.0,1.0,4899.598280804721,44100,-242.80469,[ 0.034  1.015 -4.56  -1.905],10.0,441,0.4189424,1206.3303
-26189394.0,,1.0,-243.32199,1.0,100.0,True,4176499.5,41944144.0,4949.6143,0.018561536,18696962,100,497.45496,4999.7256,-1,1,6.0282415e+24,,24746140.0,495.01,,-3.543468e+18,12105098000000.0,18583.177294254303,100.0,10.0,1.0,4949.613953697941,44200,-243.32199,[ 0.018  0.94  -4.573 -2.002],10.0,442,0.4189424,484283.0
-26189250.0,,1.0,-247.69724,1.0,100.0,True,12908771.0,128952840.0,4949.7,0.042753115,18746464,100,496.4604,4999.7183,-1,1,1.718124e+27,,24746002.0,495.02,9.981379,-5.98216e+19,44030616000000.0,18605.942177295685,100.0,10.0,1.0,4949.699786667664,44300,-247.69724,[ 0.104  0.989 -4.58  -2.232],10.0,443,0.4189424,1761531.9
-26439180.0,,1.0,-241.95454,1.0,100.0,True,4914.618,48672.88,4999.592,0.0038160384,18796464,100,0.06569089,4999.7393,-1,1,6550249500.0,,24995918.0,500.0,4999.3975,-136349760000.0,19544336000.0,18631.13385605812,100.0,10.0,1.0,4999.5918922617075,44400,-241.95454,[ 0.041  1.229 -4.589 -2.2  ],10.0,444,0.4189424,781.8894
-26439274.0,,1.0,-253.19502,1.0,100.0,True,6176.434,61925.75,4999.6016,0.13678439,18846464,100,0.064257145,4999.7373,-1,1,3384163300.0,,24996014.0,500.0,4999.3975,-104490844000.0,20533359000.0,18654.50664281845,100.0,10.0,1.0,4999.6015745869545,44500,-253.19502,[ 0.077  1.162 -4.598 -2.299],10.0,445,0.4189424,821.51874
-26189242.0,,1.0,-254.08495,1.0,100.0,True,138.0828,1198.5858,4949.6997,0.029473566,18895966,100,496.46054,4999.707,-1,1,178939850000000.0,,24746000.0,495.02,9.979499,-19306773000000.0,1230723000.0,18678.667471647263,100.0,10.0,1.0,4949.699773040941,44600,-254.08495,[ 0.042  1.253 -4.598 -2.222],10.0,446,0.4189424,49.24953
-26439118.0,,1.0,-246.12796,1.0,100.0,True,1945.4202,14215.715,4999.5884,0.0983959,18945966,100,0.05009023,4999.6855,-1,1,2.2458756e+25,,24995888.0,500.0,4999.4287,-6.839394e+18,16956117000.0,18704.598209142685,100.0,10.0,1.0,4999.588753665006,44700,-246.12796,[-0.047  1.293 -4.602 -2.143],10.0,447,0.4189424,678.3635
-24194168.0,,1.0,-253.90941,1.0,100.0,True,498.8221,3687.8508,4730.031,0.07221021,18993308,100,614.6051,4999.705,-1,1,7129071000.0,,22750928.0,473.42,,-126137470000.0,4282121200.0,18728.78820323944,100.0,10.0,1.0,4730.03061976498,44800,-253.90941,[-0.122  1.224 -4.608 -2.214],10.0,448,0.4189424,183.99586
-25815110.0,,1.0,-244.69717,1.0,100.0,True,101861.695,994411.06,4932.3066,0.03094181,19042647,100,210.2747,4999.71,-1,1,1.12170896e+21,,24371866.0,493.39,3739.6265,-4.83361e+16,275381160000.0,18754.177946329117,100.0,10.0,1.0,4932.306765536388,44900,-244.69717,[-0.123  1.284 -4.609 -2.104],10.0,449,0.4189424,16211.445
-26439176.0,,1.0,-241.66254,1.0,100.0,True,1716.6578,17257.67,4999.5933,0.15891498,19092647,100,0.056320295,4999.701,-1,1,6.905312e+18,,24995936.0,500.0,4999.3936,-3792448000000000.0,4431113700.0,18778.36733698845,100.0,10.0,1.0,4999.593494111271,45000,-241.66254,[-0.064  1.304 -4.61  -2.103],10.0,450,0.4189424,177.27834
-25522048.0,,1.0,-234.99277,1.0,100.0,True,41640.11,294369.28,4899.2134,0.008073377,19141658,100,276.55887,4999.755,-1,1,6556515000000000.0,,24078778.0,490.11,3799.6309,-117098750000000.0,236755650000.0,18805.343754529953,100.0,10.0,1.0,4899.213640667705,45100,-234.99277,[-0.118  1.282 -4.621 -2.122],10.0,451,0.4189424,9517.934
-25131850.0,,1.0,-259.54117,1.0,100.0,True,480064.7,4823486.5,4789.885,0.03397982,19189576,100,863.49506,4999.6797,-1,1,7.111535e+22,,23688624.0,479.18,,-3.848636e+17,1258839600000.0,18838.463525772095,100.0,10.0,1.0,4789.88516378167,45200,-259.54117,[-0.145  1.479 -4.771 -2.1  ],10.0,452,0.4189424,50873.51
-21942182.0,,1.0,-252.82094,1.0,100.0,True,9903.293,60997.324,4482.415,0.027868418,19234457,100,637.89294,4999.6934,-1,1,1.9105604e+16,,20498950.0,448.81,2729.7595,-199541300000000.0,58013524000.0,18896.14134836197,100.0,10.0,1.0,4482.4148786764235,45300,-252.82094,[-0.207  1.481 -4.773 -2.11 ],10.0,453,0.4189424,3268.18
-26181210.0,,1.0,-243.4268,1.0,100.0,True,29812.248,281077.78,4972.2656,0.21458218,19284191,100,120.64445,4999.6846,-1,1,1.9324147e+20,,24737980.0,497.34,4089.5857,-2.0062136e+16,110067510000.0,18970.56924343109,100.0,10.0,1.0,4972.265752497484,45400,-243.4268,[-0.147  1.499 -4.773 -2.103],10.0,454,0.4189424,5630.891
-26188864.0,,1.0,-253.38597,1.0,100.0,True,10034.97,100307.04,4949.564,0.006815499,19333692,100,497.44992,4999.676,-1,1,6321564000000.0,,24745638.0,495.01,,-3664666000000.0,36097446000.0,19052.60539650917,100.0,10.0,1.0,4949.56395296579,45500,-253.38597,[-0.09   1.511 -4.766 -2.122],10.0,455,0.4189424,1444.2872
-26439218.0,,1.0,-257.53677,1.0,100.0,True,70346696.0,703803200.0,4999.5957,0.034432862,19383692,100,0.06562526,4999.7344,-1,1,3.2870146e+26,,24995958.0,500.0,4999.37,-2.6166013e+19,212200190000000.0,19162.63787317276,100.0,10.0,1.0,4999.595797231349,45600,-257.53677,[-0.068  1.433 -4.768 -2.217],10.0,456,0.4189424,8489830.0
-26439502.0,,1.0,-249.27545,1.0,100.0,True,169.6297,1452.8029,4999.624,0.042529292,19433692,100,0.048852555,4999.7373,-1,1,5.6498163e+18,,24996242.0,500.0,4999.502,-3430449700000000.0,934253250.0,19243.689390659332,100.0,10.0,1.0,4999.6242084453925,45700,-249.27545,[-0.064  1.184 -4.787 -2.233],10.0,457,0.4189424,37.375973
-23285684.0,,1.0,-246.87914,1.0,100.0,True,2280624.5,22617504.0,4621.17,0.553197,19479948,100,698.0206,4999.7104,-1,1,5.270647e+21,,21842442.0,462.56,,-1.0478219e+17,6374988700000.0,19313.21616077423,100.0,10.0,1.0,4621.169747349104,45800,-246.87914,[-0.124  1.172 -4.789 -2.246],10.0,458,0.4189424,284302.47
-17771588.0,,1.0,-251.41293,1.0,100.0,True,635.2338,5367.265,3960.211,0.08104702,19519630,100,803.1632,4999.7285,-1,1,2629476000.0,,16328340.0,396.82,2079.8284,-78146860000.0,4140875000.0,19390.49294757843,100.0,10.0,1.0,3960.2107996289265,45900,-251.41293,[-0.185  1.178 -4.79  -2.231],10.0,459,0.4189424,193.41449
-15922333.0,,1.0,-257.06442,1.0,100.0,True,1270.7112,7183.3174,3692.2322,0.017859172,19556635,100,920.0688,4999.7017,-1,1,4638887600000.0,,14479103.0,370.05,2079.7869,-3114342800000.0,5960018400.0,19445.11365199089,100.0,10.0,1.0,3692.232014912112,46000,-257.06442,[-0.185  1.091 -4.78  -2.32 ],10.0,460,0.4189424,533.6689
-22928068.0,,1.0,-246.64842,1.0,100.0,True,429733340.0,3911149600.0,4597.47,0.05780867,19602659,100,589.99347,4999.718,-1,1,1.7196216e+34,,21484822.0,460.24,2959.7363,-1.8925475e+23,1154106300000000.0,19512.92007136345,100.0,10.0,1.0,4597.470054951762,46100,-246.64842,[-0.131  1.113 -4.779 -2.298],10.0,461,0.4189424,64721260.0
-26189506.0,,1.0,-244.90773,1.0,100.0,True,11274657.0,83568770.0,4949.626,0.23944215,19652160,100,497.45612,4999.7144,-1,1,5.2801075e+21,,24746260.0,495.01,,-1.0491317e+17,43187180000000.0,19575.106762886047,100.0,10.0,1.0,4949.625951686259,46200,-244.90773,[-0.076  1.321 -4.785 -2.425],10.0,462,0.4189424,1727741.0
-26189536.0,,1.0,-239.07921,1.0,100.0,True,186395.03,1872661.2,4949.629,0.20483075,19701661,100,497.45645,4999.714,-1,1,3.6471782e+25,,24746292.0,495.01,,-8.715818e+18,492372000000.0,19639.843940734863,100.0,10.0,1.0,4949.629125252257,46300,-239.07921,[-0.073  1.333 -4.751 -2.672],10.0,463,0.4189424,19697.475
-26189436.0,,1.0,-251.09474,1.0,100.0,True,132.28699,1219.99,4949.6167,0.3667137,19751162,100,497.45523,4999.751,-1,1,44126980.0,,24746170.0,495.01,,-10145115000.0,557993900.0,19720.488327026367,100.0,10.0,1.0,4949.617068691071,46400,-251.09474,[-0.011  1.336 -4.751 -2.68 ],10.0,464,0.4189424,22.333637
-26439328.0,,1.0,-237.99588,1.0,100.0,True,16010.442,160133.75,4999.609,0.06558982,19801162,100,0.053509522,4999.6973,-1,1,6247480000.0,,24996092.0,500.0,4999.401,-162845430000.0,48773400000.0,19815.708917617798,100.0,10.0,1.0,4999.609167157988,46500,-237.99588,[ 0.049  1.323 -4.744 -2.672],10.0,465,0.4189424,1951.3124
-26189418.0,,1.0,-246.80357,1.0,100.0,True,534.69806,3997.6301,4949.717,0.15657541,19850664,100,496.4621,4999.7246,-1,1,4587225000000000.0,,24746170.0,495.02,9.981674,-97750410000000.0,2712008400.0,19907.609061956406,100.0,10.0,1.0,4949.716765304297,46600,-246.80357,[-7.003e-04  1.250e+00 -4.740e+00 -2.761e+00],10.0,466,0.4189424,108.5068
-26439268.0,,1.0,-245.37822,1.0,100.0,True,529.9952,3931.2114,4999.603,0.059831493,19900664,100,0.05893148,4999.711,-1,1,89947940.0,,24996026.0,500.0,4999.411,-17133080000.0,3445560000.0,20015.673855543137,100.0,10.0,1.0,4999.602663060946,46700,-245.37822,[ 0.076  1.282 -4.735 -2.854],10.0,467,0.4189424,137.84499
-25939342.0,,1.0,-252.5782,1.0,100.0,True,61445.742,617199.0,4899.709,0.042750504,19949667,100,699.2459,4999.729,-1,1,1.3312496e+19,,24496092.0,490.03,,-5265942000000000.0,169479620000.0,20082.04429960251,100.0,10.0,1.0,4899.70892168265,46800,-252.5782,[ 0.015  1.253 -4.746 -2.959],10.0,468,0.4189424,6780.4077
-25689182.0,,1.0,-248.46776,1.0,100.0,True,3522448.0,28194362.0,4849.6953,0.522559,19998171,100,852.2979,4999.685,-1,1,2.084306e+34,,24245958.0,485.04,,-2.083557e+23,20359610000000.0,20165.089195251465,100.0,10.0,1.0,4849.695488260255,46900,-248.46776,[ 0.109  1.178 -4.739 -2.994],10.0,469,0.4189424,814549.2
-26396500.0,,1.0,-245.06267,1.0,100.0,True,61791.164,621261.94,4995.226,0.09688225,20048129,100,31.096941,4999.718,-1,1,110348400000.0,,24953254.0,499.58,4749.578,-630062450000.0,150645500000.0,20246.82022380829,100.0,10.0,1.0,4995.226242803198,47000,-245.06267,[-0.064  1.213 -4.766 -2.819],10.0,470,0.4189424,6634.1826
-26439462.0,,1.0,-243.75185,1.0,100.0,True,1384.8884,13204.081,4999.6206,0.05057727,20098129,100,0.04902463,4999.735,-1,1,1828370300000.0,,24996208.0,500.0,4999.499,-1960005700000.0,8519937000.0,20336.580117702484,100.0,10.0,1.0,4999.620756096915,47100,-243.75185,[-0.037  1.128 -4.767 -2.906],10.0,471,0.4189424,340.85223
-26439152.0,,1.0,-248.6533,1.0,100.0,True,1057.4467,10596.1875,4999.593,0.12718229,20148129,100,0.053635977,4999.688,-1,1,1183961000000000.0,,24995926.0,500.0,4999.449,-49661872000000.0,3340577000.0,20434.414685487747,100.0,10.0,1.0,4999.592700167811,47200,-248.6533,[-0.007  1.049 -4.775 -2.998],10.0,472,0.4189424,133.64401
-25938976.0,,1.0,-239.87494,1.0,100.0,True,38.100983,320.9453,4899.676,0.000858361,20197132,100,699.24115,4999.677,-1,1,1.5750514e+26,,24495758.0,490.03,,-1.8112176e+19,452133760.0,20530.613142967224,100.0,10.0,1.0,4899.6754533407875,47300,-239.87494,[ 0.052  1.036 -4.776 -3.012],10.0,473,0.4189424,18.10711
-24505522.0,,1.0,-251.0607,1.0,100.0,True,367089.72,2980291.5,4714.5176,0.27957767,20244301,100,914.11975,4999.7007,-1,1,4.2361844e+32,,23062290.0,471.69,,-2.970399e+22,1432492800000.0,20591.433185338974,100.0,10.0,1.0,4714.517566694321,47400,-251.0607,[-0.062  0.987 -4.768 -3.012],10.0,474,0.4189424,63304.74
-17828382.0,,1.0,-225.39442,1.0,100.0,True,46024.285,281249.4,3959.271,0.40827554,20283972,100,842.2243,4999.6807,-1,1,1.1415194e+20,,16385169.0,396.71,2229.7446,-1.5419535e+16,202944950000.0,20650.572803735733,100.0,10.0,1.0,3959.271009723805,47500,-225.39442,[-0.123  0.986 -4.764 -2.995],10.0,475,0.4189424,15039.421
-25628134.0,,1.0,-242.41177,1.0,100.0,True,1094274.8,10959161.0,4909.204,0.037982497,20333083,100,290.8963,4999.6973,-1,1,8.561346e+23,,24184904.0,491.11,2999.7153,-1.3353602e+18,1952159800000.0,20714.03725218773,100.0,10.0,1.0,4909.204112646859,47600,-242.41177,[-0.065  1.01  -4.76  -2.993],10.0,476,0.4189424,131686.52
-25938954.0,,1.0,-252.49506,1.0,100.0,True,41945.152,409540.28,4899.674,0.10124706,20382086,100,699.2408,4999.6846,-1,1,8.171643e+22,,24495734.0,490.03,,-4.125527e+17,129620640000.0,20813.8911113739,100.0,10.0,1.0,4899.6732417401745,47700,-252.49506,[-0.016  0.978 -4.768 -3.104],10.0,477,0.4189424,5185.8555
-25688826.0,,1.0,-246.40344,1.0,100.0,True,791.75616,5638.423,4849.7607,0.06118497,20430591,100,851.72424,4999.674,-1,1,492173360000.0,,24245610.0,485.05,,-1016419000000.0,3949901600.0,20871.375133514404,100.0,10.0,1.0,4849.760457058064,47800,-246.40344,[ 0.041  0.962 -4.77  -3.122],10.0,478,0.4189424,158.04683
-26438362.0,,1.0,-257.82486,1.0,100.0,True,10587.094,93870.97,4999.516,0.054635357,20480591,100,0.07923977,4999.647,-1,1,12659335000.0,,24995164.0,500.0,4999.2876,-205394250000.0,43017617000.0,20929.348913669586,100.0,10.0,1.0,4999.516390777606,47900,-257.82486,[ 0.111  0.973 -4.776 -3.225],10.0,479,0.4189424,1720.9867
-26438164.0,,1.0,-254.55682,1.0,100.0,True,510.50735,2962.2769,4999.498,0.0071002035,20530591,100,0.0828516,4999.63,-1,1,96024700000000.0,,24994978.0,500.0,4999.248,-14148320000000.0,6459054600.0,20986.830589056015,100.0,10.0,1.0,4999.497796103234,48000,-254.55682,[ 0.082  0.925 -4.776 -3.337],10.0,480,0.4189424,258.4183
-26188616.0,,1.0,-256.38626,1.0,100.0,True,2551199.2,25660292.0,4949.5405,0.027703065,20580092,100,497.44754,4999.6655,-1,1,8.627857e+20,,24745406.0,495.01,,-4.2397967e+16,7055205000000.0,21063.12699985504,100.0,10.0,1.0,4949.540437742908,48100,-256.38626,[ 0.022  1.005 -4.774 -3.261],10.0,481,0.4189424,282291.3
-26439014.0,,1.0,-263.56476,1.0,100.0,True,58.56648,416.4256,4999.578,0.10391093,20630092,100,0.061526343,4999.6963,-1,1,4.912603e+18,,24995784.0,500.0,4999.3975,-3198766300000000.0,516120960.0,21124.70446205139,100.0,10.0,1.0,4999.5786161016595,48200,-263.56476,[-0.012  0.971 -4.722 -3.021],10.0,482,0.4189424,20.64878
-24128124.0,,1.0,-242.59383,1.0,100.0,True,13414.919,126637.56,4712.102,0.053400688,20677246,100,693.53876,4999.6855,-1,1,391715950000000.0,,22684902.0,471.54,,-28601701000000.0,38268916000.0,21172.655228853226,100.0,10.0,1.0,4712.101994734845,48300,-242.59383,[-0.072  0.965 -4.724 -3.033],10.0,483,0.4189424,2108.9207
-25689326.0,,1.0,-240.1824,1.0,100.0,True,52.54812,405.2056,4849.809,0.009696242,20725751,100,851.73285,4999.697,-1,1,4240044500000.0,,24246098.0,485.05,,-2972076700000.0,329211870.0,21236.09077692032,100.0,10.0,1.0,4849.809235944325,48400,-240.1824,[-0.035  1.013 -4.721 -3.018],10.0,484,0.4189424,13.202388
-24740394.0,,1.0,-258.44678,1.0,100.0,True,21454.207,207652.61,4768.016,0.042260185,20773458,100,750.4564,4999.7,-1,1,6.296219e+25,,23297162.0,477.07,,-1.1451628e+19,86563220000.0,21337.89195084572,100.0,10.0,1.0,4768.01622440729,48500,-258.44678,[-0.074  1.05  -4.723 -2.986],10.0,485,0.4189424,3921.6357
-17407902.0,,1.0,-234.16486,1.0,100.0,True,53064.027,483957.44,3862.9902,0.109976456,20812164,100,1020.7819,4999.6733,-1,1,1.1009807e+16,,15964692.0,387.06,,-151530000000000.0,99814880000.0,21424.72244000435,100.0,10.0,1.0,3862.9905451257855,48600,-234.16486,[-0.128  1.03  -4.724 -3.01 ],10.0,486,0.4189424,10412.034
-24666770.0,,1.0,-250.86821,1.0,100.0,True,39106.656,354654.8,4798.3345,0.107599474,20860179,100,446.67502,4999.717,-1,1,3.1877618e+22,,23223528.0,480.15,3019.6577,-2.576756e+17,119782210000.0,21534.281873464584,100.0,10.0,1.0,4798.334239947122,48700,-250.86821,[-0.096  1.118 -4.719 -2.927],10.0,487,0.4189424,7917.924
-26439148.0,,1.0,-252.57193,1.0,100.0,True,65828.11,661148.25,4999.5933,0.051358078,20910179,100,0.058189154,4999.675,-1,1,2.888668e+17,,24995928.0,500.0,4999.3467,-775854100000000.0,193573620000.0,21656.762393712997,100.0,10.0,1.0,4999.592760918125,48800,-252.57193,[-0.042  1.099 -4.722 -2.953],10.0,488,0.4189424,7744.1543
-26189004.0,,1.0,-264.242,1.0,100.0,True,4326211.0,38476016.0,4949.6777,0.029200502,20959681,100,496.45813,4999.6865,-1,1,8.078811e+27,,24745778.0,495.02,9.98125,-1.2971753e+20,14824790000000.0,21728.385193824768,100.0,10.0,1.0,4949.677672474663,48900,-264.242,[ 0.006  1.016 -4.679 -3.02 ],10.0,489,0.4189424,593094.8
-26439050.0,,1.0,-248.68036,1.0,100.0,True,15347032000.0,154245350000.0,4999.582,0.38351598,21009681,100,0.06715573,4999.6875,-1,1,1.1463475e+36,,24995824.0,500.0,4999.3203,-1.5451948e+24,3.860025e+16,21781.375871419907,100.0,10.0,1.0,4999.582438146151,49000,-248.68036,[ 0.076  1.086 -4.703 -2.948],10.0,490,0.4189424,1544315600.0
-26188398.0,,1.0,-240.25363,1.0,100.0,True,112938610000.0,1135076300000.0,4949.619,0.008407291,21059183,100,496.4524,4999.651,-1,1,1.5043539e+32,,24745196.0,495.02,9.9804125,-1.7701118e+22,2.8373392e+17,21845.193846464157,100.0,10.0,1.0,4949.619288841515,49100,-240.25363,[ 0.165  0.862 -4.681 -3.012],10.0,491,0.4189424,11351282000.0
-26187536.0,,1.0,-246.182,1.0,100.0,True,18669.389,117113.46,4949.4346,0.06071809,21108684,100,497.43686,4999.6387,-1,1,389315670000000.0,,24744340.0,495.01,,-28590293000000.0,115044480000.0,21889.05792951584,100.0,10.0,1.0,4949.434031265009,49200,-246.182,[ 0.383  0.824 -4.662 -2.898],10.0,492,0.4189424,4602.9995
-26187980.0,,1.0,-246.69562,1.0,100.0,True,441.13297,3545.7056,4949.4775,0.034438115,21158185,100,497.44122,4999.6484,-1,1,161024530.0,,24744776.0,495.01,,-21796397000.0,3483193300.0,21955.416050434113,100.0,10.0,1.0,4949.477641340533,49300,-246.69562,[ 0.39   0.911 -4.661 -2.808],10.0,493,0.4189424,139.36653
-26186594.0,,1.0,-243.49788,1.0,100.0,True,2555.5593,23611.486,4949.3423,0.04282755,21207686,100,497.4276,4999.5967,-1,1,1161684700000.0,,24743422.0,495.01,,-1569011300000.0,13570687000.0,22013.571357488632,100.0,10.0,1.0,4949.342298087675,49400,-243.49788,[ 0.468  0.849 -4.666 -2.884],10.0,494,0.4189424,542.97577
-26184874.0,,1.0,-257.612,1.0,100.0,True,3079.827,21455.244,4949.173,0.052300747,21257187,100,497.4107,4999.5557,-1,1,548372200000.0,,24741728.0,495.01,,-1086279400000.0,17618650000.0,22081.367437124252,100.0,10.0,1.0,4949.172832470122,49500,-257.612,[ 0.524  0.785 -4.658 -2.975],10.0,495,0.4189424,705.176
-25935960.0,,1.0,-262.6265,1.0,100.0,True,6434.0527,42174.316,4901.998,0.15054035,21306217,100,680.58905,4999.598,-1,1,2.2430514e+33,,24492786.0,490.3,,-6.8348533e+22,38002450000.0,22153.471734523773,100.0,10.0,1.0,4901.998068300293,49600,-262.6265,[ 0.554  0.814 -4.648 -2.857],10.0,496,0.4189424,1520.585
-14327866.0,,1.0,-236.2542,1.0,100.0,True,1003626.3,10033394.0,3172.9006,0.06295788,21338021,100,1678.5497,4999.3843,-1,1,1.9566657e+29,,12884826.0,318.04,9.979621,-6.383087e+20,1012902900000.0,22200.096474170685,100.0,10.0,1.0,3172.900459434583,49700,-236.2542,[ 0.774  0.739 -4.593 -2.78 ],10.0,497,0.4189424,123720.56
-24695426.0,,1.0,-245.81775,1.0,100.0,True,5457198.0,54849240.0,4683.6646,0.08619515,21384876,100,1146.9673,4999.6074,-1,1,2.1129219e+17,,23252248.0,468.55,,-677131000000000.0,13765501000000.0,22256.82549381256,100.0,10.0,1.0,4683.664463250772,49800,-245.81775,[ 0.707  0.834 -4.614 -2.738],10.0,498,0.4189424,550996.06
-25935046.0,,1.0,-243.07219,1.0,100.0,True,3778.9666,30335.332,4899.3823,0.028250322,21433880,100,698.48615,4999.667,-1,1,1.2259509e+23,,24491830.0,490.04,9.979547,-5.0531026e+17,19941663000.0,22335.140565633774,100.0,10.0,1.0,4899.382394094031,49900,-243.07219,[ 0.685  0.9   -4.555 -2.653],10.0,499,0.4189424,798.0666
