MinIW,ESSClassic,EpLenMean,MeanEntropy,OptimizationReturnMean,OptimizationReturnMax,J_sample_variance,Bound,MeanIW,EpThisIter,ReturnStepMax,ReturnMeanIW,OptimizationReturnMin,StdIW,InitialReturnMax,MaxIW,InitialReturnMean,ReturnStepMaxmin,Weights,MeanIWNorm,StdIWNorm,Iteration,ESSRenyi,MaxIWNorm,MinIWNorm,EmpiricalD2,TimestepsSoFar,InitialReturnMin,InitialBound,LearnableVariance,InitialReturnStd,TimeElapsed,VarianceInit,EpRewMean,EpisodesSoFar
0.39253515,43.8602,480.32,-0.90692693,4802.2324,4999.9297,5244056.5,4247.806,1.076673,50,10.0,5188.769,,0.40283403,4999.9297,2.4248223,4802.2324,10.0,[-0.199  1.85  -2.128 -2.345 -2.322],0.021533461,0.008056681,549,42.352016,0.048496444,0.007850703,1.1805813,10608838,,3936.2188,True,966.07776,49946.89440393448,-1,4802.232230613545,27450
0.065050036,26.398714,490.3,-0.91003937,4762.075,4860.052,29524194.0,4579.673,1.1581044,50,10.0,5697.5405,,1.0950252,4999.916,7.9577727,4901.939,10.0,[-0.203  1.849 -2.131 -2.341 -2.326],0.02316209,0.021900503,550,30.007908,0.15915546,0.0013010007,1.6662275,10633353,139.86429,4035.9287,True,680.2967,50034.7974896431,-1,4901.939357898414,27500
0.09047939,31.589876,500.0,-0.9206096,1.6978809,2.2475586,36134830.0,4783.931,1.190725,50,10.0,5952.905,,0.90900415,4999.8833,4.476007,4999.3335,10.0,[-0.209  1.848 -2.122 -2.34  -2.329],0.023814501,0.018180083,551,27.441101,0.089520134,0.0018095877,1.8220843,10658353,4997.6357,4133.328,True,0.52912855,50121.30217409134,-1,4999.333600232534,27550
0.0006920425,1.0835192,490.32,-0.91468924,4752.4473,4849.988,257246100000.0,50523.62,15.4106865,50,10.0,76995.06,,103.545494,4999.8384,740.20374,4902.2983,10.0,[-0.216  1.847 -2.12  -2.343 -2.34 ],0.3082137,2.07091,552,0.053511616,14.804074,1.384085e-05,934.3766,10682869,149.8508,4036.3005,True,678.92126,50217.05297899246,-1,4902.2980038999285,27600
0.13796234,11.583017,466.3,-0.9105214,4651.276,4989.9116,184494300.0,5033.289,1.5075738,50,10.0,6694.7207,,2.74555,4999.891,18.565826,4661.2554,10.0,[-0.23   1.855 -2.117 -2.332 -2.334],0.030151475,0.054911003,553,13.584623,0.37131652,0.0027592469,3.680632,10706184,9.979693,3795.2488,True,1162.2269,50305.887949705124,-1,4661.255376548056,27650
0.0055313054,1.1754998,444.68,-0.8600511,4443.859,4999.8975,190597900000.0,58642.45,16.48275,50,10.0,67163.61,,106.22758,4999.8975,759.821,4443.859,10.0,[-0.226  1.861 -2.111 -2.326 -2.329],0.32965496,2.1245515,554,0.51643527,15.19642,0.000110626104,96.81756,10728418,,3577.8508,True,1418.8497,50396.03825831413,-1,4443.858460216732,27700
0.0016997282,7.0916986,414.64,-0.89029866,4002.7893,4859.964,773756500.0,8378.314,2.2885177,50,10.0,10877.74,,5.6292405,4999.8394,32.331833,4142.665,10.0,[-0.221  1.859 -2.054 -2.318 -2.279],0.045770355,0.11258481,555,6.0023737,0.64663666,3.399456e-05,8.330038,10749150,139.87532,3276.6675,True,1562.8798,50476.80873155594,-1,4142.664851634986,27750
0.0021113674,3.9587972,429.62,-0.8622058,4152.2236,4859.9604,2025941100.0,9121.773,2.694818,50,10.0,12276.411,,9.19012,4999.835,64.839935,4292.0986,10.0,[-0.232  1.863 -2.062 -2.316 -2.309],0.053896364,0.1838024,556,3.7679367,1.2967987,4.2227348e-05,13.269862,10770631,139.87466,3426.1018,True,1430.6371,50565.71695590019,-1,4292.098378847001,27800
0.435628,43.442234,448.24,-0.8573231,4479.323,4999.8994,5295275.5,3963.4814,1.0780668,50,10.0,4911.3813,,0.41885853,4999.8994,2.4349093,4479.323,10.0,[-0.225  1.866 -2.071 -2.309 -2.281],0.021561334,0.00837717,557,41.733887,0.048698187,0.00871256,1.1980672,10793043,,3613.3152,True,1182.0221,50651.04133796692,-1,4479.323038897174,27850
0.020606685,4.889876,427.88,-0.85927486,3985.6008,4710.129,725477760.0,6262.4043,1.858743,50,10.0,8829.47,,5.6455655,4999.8696,40.350517,4275.342,10.0,[-0.226  1.865 -2.079 -2.313 -2.276],0.037174854,0.11291131,558,5.690294,0.80701035,0.0004121337,8.786893,10814437,289.74048,3409.3389,True,1457.2178,50740.53831911087,-1,4275.341655603079,27900
0.35035852,29.191954,459.0,-0.84033245,4427.717,4840.0054,30766800.0,4975.4185,1.2898774,50,10.0,6096.9453,,1.0890119,4999.8467,7.28681,4587.5576,10.0,[-0.231  1.878 -2.083 -2.31  -2.278],0.025797548,0.021780236,559,29.811598,0.1457362,0.00700717,1.6771996,10837387,159.84137,3721.5593,True,1116.1505,50843.67661857605,-1,4587.557943394142,27950
0.038406223,8.536764,435.3,-0.85689545,4199.4194,4849.939,170541200.0,4418.605,1.5315738,50,10.0,6293.6035,,3.3753815,4999.7964,23.031448,4349.2764,10.0,[-0.231  1.882 -2.103 -2.31  -2.259],0.030631475,0.067507625,560,10.665813,0.46062896,0.0007681244,4.687875,10859152,149.85757,3483.2861,True,1370.4386,50939.86971735954,-1,4349.276903380628,28000
0.1437636,36.236053,404.62,-0.850665,3901.627,4859.8945,14010280.0,3569.0386,1.077346,50,10.0,4608.2915,,0.66398203,4999.7534,3.2758033,4041.4856,10.0,[-0.232  1.888 -2.093 -2.301 -2.276],0.021546919,0.013279638,561,34.717304,0.06551606,0.002875272,1.440204,10879383,139.85913,3175.5032,True,1576.3309,51032.76772880554,-1,4041.485974041992,28050
0.045205656,20.679373,411.84,-0.83835626,3844.0562,4730.089,50305864.0,3804.0208,1.211641,50,10.0,5112.367,,1.4427527,4999.8438,9.979032,4113.811,10.0,[-0.23   1.887 -2.104 -2.307 -2.27 ],0.02423282,0.028855056,562,21.905771,0.19958062,0.0009041131,2.2825036,10899975,269.75494,3247.8127,True,1499.909,51127.32404565811,-1,4113.811197695193,28100
0.009066155,1.8918499,432.18,-0.8044371,3898.6135,4580.2935,7751207000.0,14543.045,5.1912675,50,10.0,19518.773,,26.178179,4999.914,187.57416,4318.234,10.0,[-0.223  1.886 -2.108 -2.309 -2.257],0.10382535,0.52356356,563,1.5146176,3.751483,0.0001813231,33.011635,10921584,419.62048,3452.2239,True,1415.0482,51210.48953843117,-1,4318.233994165261,28150
0.035034508,16.55147,405.68,-0.8025453,3622.417,4570.268,89612330.0,4284.8345,1.4145616,50,10.0,5972.21,,2.0109076,4999.8765,12.640844,4052.0256,10.0,[-0.222  1.893 -2.1   -2.297 -2.223],0.028291225,0.040218152,564,13.17002,0.2528169,0.00070069014,3.7965014,10941868,429.60846,3186.0215,True,1566.3646,51305.668350696564,-1,4052.0253986192633,28200
0.0059765307,2.2193131,383.94,-0.7601266,3834.0728,4999.8384,3982712800.0,7321.3057,2.6878605,50,10.0,12411.789,,12.4716425,4999.8384,89.63451,3834.0728,10.0,[-0.211  1.884 -2.107 -2.297 -2.221],0.053757202,0.24943283,565,1.4470552,1.79269,0.00011953061,34.552933,10961065,,2968.0754,True,1684.8115,51399.71520590782,-1,3834.0729329573765,28250
0.046224736,4.9206514,419.98,-0.7425603,4056.1028,4859.9766,652818300.0,6187.828,1.8312625,50,10.0,8276.564,,5.542786,4999.8315,39.505966,4195.958,10.0,[-0.209  1.875 -2.119 -2.304 -2.179],0.036625247,0.11085571,566,8.594778,0.7901193,0.0009244947,5.817486,10982064,139.8552,3329.962,True,1534.067,51506.53046631813,-1,4195.957849543231,28300
0.2879909,27.435005,441.66,-0.7595265,3993.468,4580.1245,28158450.0,4490.58,1.203553,50,10.0,5706.6025,,1.0915165,4999.798,5.486597,4413.1416,10.0,[-0.218  1.878 -2.12  -2.297 -2.162],0.02407106,0.021830328,567,25.357893,0.10973194,0.005759818,1.9717727,11004147,419.67337,3547.1514,True,1298.2391,51609.65376448631,-1,4413.141265161512,28350
0.10681747,26.360464,462.06,-0.77273095,4477.609,4859.8916,32110836.0,4473.04,1.1954788,50,10.0,5731.2573,,1.1321001,4999.7812,5.4968038,4617.4985,10.0,[-0.225  1.877 -2.128 -2.3   -2.178],0.023909576,0.022642002,568,23.685465,0.10993607,0.0021363494,2.1109993,11027250,139.88947,3751.511,True,1008.0107,51719.77661252022,-1,4617.498559855256,28400
0.036563672,3.7411942,474.76,-0.74096006,4175.9814,4430.293,1421935400.0,9164.91,2.391875,50,10.0,11680.914,,8.410669,4999.7793,58.774246,4745.4683,10.0,[-0.219  1.87  -2.135 -2.303 -2.192],0.0478375,0.16821338,569,5.9233923,1.1754849,0.00073127344,8.441109,11050988,569.4866,3879.48,True,787.2024,51808.37117290497,-1,4745.467897274833,28450
0.20534325,30.353724,474.96,-0.7408094,3598.3462,3850.6646,15344151.0,4416.412,1.1412747,50,10.0,5515.2285,,0.9181727,4999.756,6.0372515,4747.438,10.0,[-0.228  1.874 -2.139 -2.3   -2.16 ],0.022825494,0.018363452,570,31.055513,0.120745026,0.004106865,1.61002,11074736,1149.0913,3881.4543,True,882.99475,51910.11099743843,-1,4747.437689028804,28500
0.032655556,14.1831,491.5,-0.7631438,4064.3228,4150.4727,132347440.0,6582.873,1.7178864,50,10.0,8261.181,,2.7299387,4999.7817,17.451307,4913.633,10.0,[-0.235  1.871 -2.145 -2.3   -2.16 ],0.03435773,0.054598775,571,13.312208,0.34902614,0.0006531111,3.755951,11099311,849.3091,4047.6448,True,580.7648,52014.44340419769,-1,4913.632284663243,28550
0.24406056,44.714214,472.9,-0.75832087,4717.187,4989.8623,4516558.0,4013.9844,1.0392609,50,10.0,4936.531,,0.35731953,4999.8423,2.4452548,4727.167,10.0,[-0.233  1.884 -2.169 -2.299 -2.182],0.020785218,0.00714639,572,44.058258,0.048905093,0.004881211,1.134861,11122956,9.980009,3861.1685,True,1053.5525,52115.49811077118,-1,4727.1667286787,28600
0.3217913,45.461006,460.4,-0.76001626,3462.4573,3860.8225,4078883.2,3890.5344,1.0191753,50,10.0,4803.1274,,0.32203957,4999.8433,2.059462,4601.478,10.0,[-0.232  1.885 -2.172 -2.306 -2.177],0.020383505,0.006440791,573,45.024597,0.041189242,0.0064358255,1.1105042,11145976,1139.0208,3735.4792,True,1075.2837,52201.7845351696,-1,4601.477909218517,28650
0.047156684,27.43145,469.14,-0.7640394,3830.0635,4140.568,20236376.0,4034.8958,1.1167527,50,10.0,5247.7383,,1.0129417,4999.8276,6.7510247,4689.3228,10.0,[-0.23   1.885 -2.179 -2.311 -2.179],0.022335054,0.020258835,574,25.491331,0.1350205,0.00094313367,1.961451,11169433,859.25995,3823.3276,True,1031.7809,52267.46466112137,-1,4689.3230786987215,28700
0.27720842,37.81321,471.96,-0.7761476,4577.8794,4859.9683,11765148.0,4416.128,1.1436772,50,10.0,5461.823,,0.6492715,4999.838,3.1584382,4717.749,10.0,[-0.223  1.884 -2.18  -2.309 -2.183],0.022873545,0.01298543,575,34.29199,0.063168764,0.0055441684,1.4580666,11193031,139.8696,3851.7517,True,1074.7673,52338.755611896515,-1,4717.7490893264385,28750
0.079160765,17.166132,460.6,-0.7846476,4324.1313,4720.0967,63184760.0,4220.6997,1.185865,50,10.0,5570.6724,,1.6400615,4999.824,10.658735,4603.8584,10.0,[-0.228  1.886 -2.181 -2.314 -2.195],0.023717301,0.03280123,576,20.575523,0.2131747,0.0015832153,2.4300718,11216061,279.7276,3737.8635,True,1129.9213,52410.0824368,-1,4603.858514409512,28800
0.120006114,17.719276,474.64,-0.764215,4164.939,4420.312,58635284.0,4790.2056,1.252756,50,10.0,6058.474,,1.6908891,4999.842,12.011899,4744.4688,10.0,[-0.227  1.891 -2.184 -2.302 -2.204],0.02505512,0.03381778,577,23.312094,0.24023798,0.0024001221,2.1448095,11239793,579.5298,3878.4707,True,855.8188,52483.41801571846,-1,4744.468673667084,28850
0.4850021,44.881092,447.86,-0.7738903,4466.4175,4989.8276,5668454.5,3978.4058,1.0676727,50,10.0,4898.622,,0.3605748,4999.8086,2.1762085,4476.3984,10.0,[-0.222  1.892 -2.195 -2.302 -2.183],0.021353455,0.007211496,578,44.281086,0.04352417,0.009700042,1.1291503,11262186,9.980986,3610.4062,True,1405.5476,52553.42283153534,-1,4476.398203430913,28900
0.09799561,21.461014,465.42,-0.7535417,4652.392,4999.829,53524036.0,4488.613,1.2333528,50,10.0,5908.963,,1.4222683,4999.829,6.217122,4652.392,10.0,[-0.223  1.893 -2.207 -2.303 -2.193],0.024667053,0.028445361,579,18.587067,0.12434244,0.0019599122,2.6900425,11285457,,3786.3962,True,1155.501,52627.518882751465,-1,4652.391818544763,28950
0.08904419,19.65937,486.96,-0.7459461,3869.1548,4000.7852,37609428.0,4415.117,1.1928338,50,10.0,5832.0796,,1.4818608,4999.8706,9.916742,4868.24,10.0,[-0.228  1.891 -2.212 -2.311 -2.172],0.023856677,0.029637216,580,18.676355,0.19833484,0.0017808838,2.677182,11309805,999.08545,4002.2368,True,644.27216,52687.58377099037,-1,4868.239943610468,29000
0.0017302185,2.4469268,481.24,-0.7209694,4241.094,4430.3584,2910925600.0,8610.877,2.7328463,50,10.0,13535.922,,12.047419,4999.899,85.86853,4810.635,10.0,[-0.22   1.893 -2.212 -2.32  -2.165],0.05465692,0.24094838,581,1.5459422,1.7173705,3.460437e-05,32.342735,11333867,569.5403,3944.627,True,784.3707,52752.081953048706,-1,4810.634777492375,29050
0.027240764,25.549433,463.8,-0.7348972,4626.031,4989.9346,42211080.0,4644.517,1.2931064,50,10.0,6037.1343,,1.2649928,4999.9146,7.277361,4636.0107,10.0,[-0.225  1.911 -2.23  -2.315 -2.14 ],0.025862126,0.025299856,582,19.335386,0.14554721,0.00054481527,2.5859323,11357057,9.980044,3769.9998,True,1188.366,52820.75797581673,-1,4636.010635506993,29100
0.008901286,33.54772,475.06,-0.7325506,4619.0396,4869.9355,16935852.0,4413.216,1.1938955,50,10.0,5613.659,,0.8360799,4999.8237,4.2746625,4748.9277,10.0,[-0.216  1.917 -2.233 -2.318 -2.154],0.023877908,0.016721599,583,26.020594,0.08549325,0.00017802572,1.9215549,11380810,129.888,3882.9324,True,952.75793,52890.58149147034,-1,4748.927501771591,29150
0.05244767,2.2990606,481.52,-0.7165514,4084.146,4270.374,2691649000.0,8492.043,2.6379144,50,10.0,13079.196,,12.015697,4999.8887,86.527855,4813.6606,10.0,[-0.208  1.926 -2.227 -2.324 -2.151],0.052758288,0.2403139,584,1.7820728,1.7305571,0.0010489534,28.057215,11404886,729.5144,3947.6545,True,777.2009,52961.77161359787,-1,4813.660383482224,29200
0.16488256,32.645096,475.66,-0.7025739,4475.0625,4720.0806,17278106.0,4483.8237,1.1532259,50,10.0,5622.527,,0.8408461,4999.8213,4.3699026,4754.803,10.0,[-0.223  1.926 -2.232 -2.316 -2.135],0.023064518,0.016816923,585,28.91872,0.08739805,0.003297651,1.7289839,11428669,279.74084,3888.8088,True,969.9407,53038.95859479904,-1,4754.803038845578,29250
0.009659689,8.710624,461.68,-0.7034071,4484.8906,4869.985,263209500.0,5083.804,1.5076764,50,10.0,7314.369,,3.282484,4999.862,22.157192,4614.7676,10.0,[-0.221  1.924 -2.245 -2.323 -2.122],0.030153528,0.06564969,586,7.536636,0.44314384,0.00019319377,6.6342597,11451753,129.8768,3748.766,True,1195.1575,53101.930973529816,-1,4614.7675062964545,29300
0.03224095,2.0383785,488.98,-0.6955836,4588.5083,4700.087,3957631000.0,9912.17,2.9124,50,10.0,13835.884,,14.127183,4999.858,101.4691,4888.28,10.0,[-0.23   1.917 -2.248 -2.332 -2.122],0.058248,0.28254363,587,2.435633,2.029382,0.000644819,20.528545,11476202,299.77094,4022.279,True,659.25653,53178.17814350128,-1,4888.27977023716,29350
0.24728274,43.12649,479.76,-0.70418954,4785.963,4989.886,5837227.5,4253.8857,1.0856472,50,10.0,5208.101,,0.4334171,4999.8657,2.6192596,4795.943,10.0,[-0.242  1.915 -2.251 -2.338 -2.115],0.021712944,0.008668342,588,41.182724,0.052385192,0.004945655,1.2141013,11500190,9.979722,3929.9407,True,949.6745,53257.022716760635,-1,4795.942595210818,29400
0.027683299,26.626173,471.94,-0.69008654,4427.8726,4710.0576,29943580.0,4524.932,1.2497926,50,10.0,5748.4434,,1.1709774,4999.8306,7.4736037,4717.6455,10.0,[-0.239  1.918 -2.251 -2.342 -2.123],0.024995849,0.023419546,589,25.048746,0.14947207,0.000553666,1.9961079,11523787,289.77283,3851.6494,True,1072.0408,53322.7647356987,-1,4717.645565997209,29450
0.020672444,1.7126805,467.62,-0.65630955,4674.503,4999.8984,15639605000.0,18620.412,4.662485,50,10.0,22882.127,,24.75688,4999.8984,177.49554,4674.503,10.0,[-0.232  1.913 -2.237 -2.337 -2.109],0.09324971,0.49513754,590,2.0646427,3.5499108,0.00041344887,24.217266,11547168,,3808.4956,True,1141.2875,53380.93355679512,-1,4674.5030180489275,29500
0.034429997,13.623085,477.32,-0.6527637,4482.1133,4710.073,109193816.0,4914.1533,1.336166,50,10.0,6547.2866,,2.1834116,4999.8003,12.243303,4771.841,10.0,[-0.22   1.909 -2.236 -2.334 -2.075],0.02672332,0.04366823,591,14.058967,0.24486606,0.00068859995,3.5564492,11571034,289.7273,3905.8496,True,940.16046,53441.450563669205,-1,4771.840386198792,29550
0.104604386,14.983538,489.54,-0.6338136,4754.2563,4860.0083,102499900.0,5055.2725,1.3444465,50,10.0,6648.9805,,2.0552871,4999.867,13.273191,4894.1157,10.0,[-0.228  1.899 -2.236 -2.34  -2.072],0.026888931,0.04110574,592,14.763542,0.26546383,0.0020920876,3.3867211,11595511,139.85895,4028.1123,True,680.3642,53519.25114440918,-1,4894.115270376499,29600
0.093746446,27.50996,489.24,-0.64862055,4891.103,4999.8955,35634724.0,5107.2783,1.2926708,50,10.0,6351.887,,1.1687943,4999.8955,6.031275,4891.103,10.0,[-0.231  1.903 -2.238 -2.326 -2.053],0.025853418,0.023375884,593,24.207344,0.120625496,0.0018749288,2.0654888,11619973,,4025.0957,True,700.76227,53599.36052584648,-1,4891.10286828215,29650
0.34827572,44.808487,499.5,-0.63995314,174.7666,180.62695,26807862.0,4371.1904,1.0634778,50,10.0,5310.797,,0.36198896,4999.807,2.4136958,4993.947,10.0,[-0.227  1.897 -2.247 -2.333 -2.068],0.021269558,0.007239779,594,42.47232,0.048273914,0.0069655143,1.1772373,11644948,4819.18,4127.9546,True,27.999485,53682.19354224205,-1,4993.946701921223,29700
0.0009205251,1.731864,500.0,-0.6466297,1.7695899,2.4375,739051100.0,17137.785,5.38519,50,10.0,26923.402,,28.429836,4999.8843,203.80438,4999.2163,10.0,[-0.226  1.898 -2.256 -2.34  -2.059],0.10770378,0.5685967,595,0.39159286,4.0760875,1.8410501e-05,127.68364,11669948,4997.447,4133.211,True,0.44004187,53771.85641956329,-1,4999.216353108105,29750
0.10118663,19.33492,490.02,-0.63330853,4899.366,4999.8633,66402868.0,4837.3223,1.2736826,50,10.0,6265.6406,,1.6040285,4999.8633,10.803853,4899.366,10.0,[-0.21   1.886 -2.256 -2.353 -2.066],0.025473649,0.03208057,596,18.380508,0.21607706,0.0020237325,2.720273,11694449,,4033.364,True,699.90955,53858.11548304558,-1,4899.36632973869,29800
0.017380543,24.744154,490.74,-0.65295464,4306.8906,4400.347,29586160.0,4569.5635,1.1903464,50,10.0,5879.6416,,1.2025913,4999.853,5.2539253,4906.3965,10.0,[-0.209  1.878 -2.262 -2.365 -2.052],0.023806928,0.024051825,597,21.847984,0.1050785,0.00034761085,2.2885406,11718986,599.5059,4040.3965,True,616.26355,53936.810667037964,-1,4906.396468941235,29850
0.035729315,20.62928,490.04,-0.6484739,4889.677,4989.9077,61447996.0,5000.822,1.2952133,50,10.0,6374.839,,1.5454559,4999.888,10.659487,4899.657,10.0,[-0.202  1.877 -2.265 -2.368 -2.072],0.02590427,0.030909117,598,19.862211,0.21318974,0.0007145863,2.517343,11743488,9.980294,4033.6506,True,698.5254,54012.30174326897,-1,4899.657089589444,29900
0.00019850006,1.8785934,490.04,-0.7090836,4889.7764,4989.889,11353583000.0,12386.029,4.176267,50,10.0,20763.322,,21.136885,4999.8687,149.7094,4899.756,10.0,[-0.192  1.878 -2.265 -2.371 -2.067],0.083525345,0.42273766,599,0.5343195,2.9941878,3.970001e-06,93.576965,11767990,9.979636,4033.7532,True,698.5395,54097.283729314804,-1,4899.755908346395,29950
0.31688458,33.86009,500.0,-0.7218086,1.5721778,2.0297852,32541632.0,4586.482,1.1299202,50,10.0,5648.965,,0.7801074,4999.899,4.592445,4999.4414,10.0,[-0.195  1.876 -2.261 -2.401 -2.128],0.022598408,0.015602147,600,33.217716,0.091848895,0.0063376916,1.5052209,11792990,4997.869,4133.4336,True,0.4253697,54201.7557721138,-1,4999.441265822168,30000
0.00979289,2.8526154,500.0,-0.715665,0.7799805,1.1225586,157992720.0,8399.892,2.4892564,50,10.0,12444.8125,,10.119913,4999.879,72.75009,4999.536,10.0,[-0.2    1.88  -2.258 -2.403 -2.141],0.049785122,0.20239827,601,2.2918713,1.4550018,0.0001958578,21.816235,11817990,4998.7563,4133.5317,True,0.25599188,54303.55413866043,-1,4999.536227860065,30050
0.005576714,9.431201,499.72,-0.71710736,147.33858,150.72266,52210704.0,5465.3105,1.4720721,50,10.0,7359.518,,3.0531042,4999.9224,21.900938,4996.538,10.0,[-0.186  1.865 -2.257 -2.415 -2.135],0.029441442,0.061062083,602,10.451117,0.43801874,0.000111534275,4.784178,11842976,4849.1997,4130.5264,True,21.049828,54409.89999437332,-1,4996.538108326575,30100
0.09374477,26.535389,500.0,-0.72110295,0.8867285,1.1699219,41724456.0,5073.7207,1.2792386,50,10.0,6395.6396,,1.2029444,4999.8677,6.54585,4999.5845,10.0,[-0.174  1.861 -2.257 -2.41  -2.136],0.025584769,0.024058888,603,21.458473,0.130917,0.0018748953,2.330082,11867976,4998.6978,4133.5825,True,0.23224154,54514.7352912426,-1,4999.584368925422,30150
1.0559137e-05,1.0423986,491.24,-0.7685912,4302.2925,4390.4487,1162752700000.0,123997.055,35.478283,50,10.0,177351.95,,243.13963,4999.8843,1737.3942,4911.728,10.0,[-0.166  1.861 -2.261 -2.43  -2.14 ],0.70956576,4.862793,604,0.0131723285,34.747883,2.1118274e-07,3795.8362,11892538,609.43567,4045.7227,True,614.6133,54612.28510713577,-1,4911.727997383476,30200
0.0005270793,1.295314,500.0,-0.81508315,0.6638867,1.0605469,1746294300.0,21503.494,8.275585,50,10.0,41375.574,,50.74538,4999.9424,361.67572,4999.546,10.0,[-0.158  1.839 -2.22  -2.459 -2.188],0.1655117,1.0149076,605,0.09495867,7.2335143,1.0541586e-05,526.54486,11917538,4998.882,4133.5303,True,0.25602192,54706.02522277832,-1,4999.545617284093,30250
0.00064119394,3.9828749,500.0,-0.87709236,1.1912012,1.5673828,324673570.0,12220.299,3.5686853,50,10.0,17841.691,,12.130248,4999.934,63.204388,4999.5576,10.0,[-0.158  1.86  -2.228 -2.435 -2.234],0.07137371,0.24260494,606,1.1866759,1.2640877,1.2823879e-05,42.134502,11942538,4998.3667,4133.544,True,0.283901,54810.22992300987,-1,4999.557809237984,30300
0.08597779,41.69632,500.0,-0.8792286,1.077793,1.4326172,31667098.0,4554.7046,1.1144992,50,10.0,5572.026,,0.4973548,4999.9067,2.6775904,4999.552,10.0,[-0.166  1.857 -2.229 -2.428 -2.296],0.022289982,0.009947095,607,36.232533,0.053551808,0.0017195558,1.3799753,11967538,4998.474,4133.542,True,0.32525098,54917.0070040226,-1,4999.551764610177,30350
0.04867433,22.779293,500.0,-0.9041744,1.1006738,1.4262695,40772004.0,5003.71,1.2646052,50,10.0,6322.3965,,1.3824025,4999.9204,7.643384,4999.595,10.0,[-0.16   1.862 -2.231 -2.443 -2.298],0.0252921,0.02764805,608,21.56424,0.15286767,0.0009734866,2.3186536,11992538,4998.494,4133.5825,True,0.28386587,55023.63175153732,-1,4999.594654854839,30400
0.047105834,11.445721,490.64,-0.9098563,4596.176,4690.2407,145930980.0,5336.0444,1.3864142,50,10.0,6893.116,,2.544531,4999.9365,17.131617,4905.872,10.0,[-0.16   1.86  -2.23  -2.453 -2.323],0.027728282,0.05089062,609,15.46689,0.34263232,0.00094211666,3.2327118,12017070,309.69562,4039.8572,True,656.5966,55118.728977680206,-1,4905.871562839548,30450
