EmpiricalD2Harmonic,InitialReturnMax,ESSRenyiHarmonic,TimestepsSoFar,LearnableVariance,Weights,StdIW,EpLenMean,OptimizationReturnMean,MeanEntropy,EpRewMean,InitialReturnMin,InitialBound,MeanD2-0,MaxIW,Bound,Penalization,ReturnStepMax,ReturnMeanIW,MeanIW,EpisodesSoFar,MinIW,DivergenceHarmonic,InitialReturnMean,WReturnMean,ReturnStepMaxmin,OptimizationReturnMin,Epsilon,Iteration,EmpiricalD2Arithmetic,VarianceInitializer,EpThisIter,StdWReturnMean,Inner Iteration,OptimizationReturnMax,TimeElapsed,InitialReturnStd,MinTargetPdf,MinBehavPdf,ESSRenyiArithmetic
2236.8528,4999.5576,0.0049176235,11300185,,[-0.433  2.527 -5.41  -4.687],317.65024,421.3636363636364,1496.2426,0.41894197,4205.922450180394,2709.68,-4.751113e+17,2236.8528,1105.0319,-4.751113e+17,True,10.0,1690117900.0,100.53374,32186,1.1481216e-06,1.1922804e+22,4205.9224,1690117900.0,10.0,,1.0,1463,2236.8528,-1.0,11,,2,2289.8777,30971.665057897568,765.31366,-212.93509,-208.72115,0.0049176235
1.0,4999.502,11.0,11304248,,[-0.433  2.527 -5.41  -4.687],1922821.0,369.3636363636364,985.485,0.41894197,3685.049704434192,2699.5647,-18444082.0,1.0,6700837.0,-3.598259e+20,True,10.0,7083607500000.0,620624.25,32197,23.035913,6.838987e+27,3685.0498,14092985.0,10.0,,1.0,1464,1.0,-1.0,11,,1,2299.9373,30984.980929613113,716.5145,-257.26987,-257.26987,11.0
7750746000.0,4999.615,1.4192182e-09,11309224,,[-0.366  2.607 -5.403 -4.618],0.005348072,452.3636363636364,1008.1502,0.41894197,4517.761206665487,3509.611,-inf,7750746000.0,0.018771738,-inf,True,10.0,48624.414,0.0019469793,32208,9.590585e-12,inf,4517.761,48624.414,10.0,,1.0,1464,7750746000.0,-1.0,11,,2,1490.0042,31001.40067243576,538.90704,-237.24939,-230.4421,1.4192182e-09
1.0,4999.59,11.0,11314153,,[-0.366  2.607 -5.403 -4.618],8155.8823,448.09090909090907,1344.4156,0.41894197,4474.093291113921,3129.6777,-24700152.0,1.0,23191.57,-202484620000000.0,True,10.0,64843780000.0,3831.6365,32219,0.31983384,2164125000000000.0,4474.0933,20348874.0,10.0,,1.0,1465,1.0,-1.0,11,,1,1869.9121,31018.36925816536,575.641,-233.9269,-233.9269,11.0
15683.68,4999.591,0.000701366,11318849,,[-0.422  2.581 -5.405 -4.626],72.95862,426.90909090909093,1341.7788,0.41894197,4261.4008429600835,2919.622,-8.641044e+19,15683.679,254.74236,-8.641044e+19,True,9.999999,446581660.0,24.21634,32230,6.9267465e-08,3.943743e+26,4261.401,446581660.0,9.999999,,1.0,1465,15683.679,-1.0,11,,2,2079.9688,31034.01279568672,694.538,-219.6416,-218.08232,0.00070136605
1.0,4999.591,11.0,11322762,,[-0.422  2.581 -5.405 -4.626],756.2612,355.72727272727275,3538.772,0.41894197,3548.754715368386,9.982575,-18722246.0,1.0,2649.3777,-537429970000.0,True,9.999999,2487918800.0,262.65024,32241,0.9068211,15114355000.0,3548.755,14370974.0,9.999999,,1.0,1466,1.0,-1.0,11,,1,4989.6084,31047.440684318542,1333.1594,-228.68233,-228.68233,11.0
1451.0709,4799.501,0.007580608,11326981,,[-0.478  2.588 -5.408 -4.599],0.2214046,383.54545454545456,955.43024,0.41894197,3825.094556988086,2869.6643,-2.6926252e+16,1451.0709,0.7734243,-2.6926252e+16,True,10.0,1854972.6,0.08761962,32252,1.3837794e-06,4.5090114e+19,3825.0945,1854972.6,10.0,,1.0,1466,1451.0709,-1.0,11,,2,1929.8367,31061.094769477844,689.9874,-225.02473,-219.94162,0.007580608
1.0,4999.573,11.0,11331799,,[-0.478  2.588 -5.408 -4.599],1585.5731,438.0,932.7045,0.41894197,4372.331669392674,3439.627,-23754082.0,1.0,5569.503,-20854070000000.0,True,9.999999,10081386000.0,565.5917,32263,0.5825299,22947945000000.0,4372.3315,19402842.0,9.999999,,1.0,1467,1.0,-1.0,11,,1,1559.9463,31077.08377122879,534.377,-228.43918,-228.43918,11.0
52862.0,4109.623,0.00020808898,11335666,,[-0.426  2.535 -5.42  -4.699],0.16010812,351.54545454545456,665.50635,0.41894197,3505.043201800331,2839.5369,-5.3938424e+22,52862.0,0.5580295,-5.3938424e+22,True,10.0,541617.5,0.051752627,32274,2.9579775e-10,3.36591e+32,3505.0432,541617.5,10.0,,1.0,1467,52862.0,-1.0,11,,2,1270.0862,31089.60204052925,442.7217,-182.03827,-171.0676,0.00020808898
1.0,4999.552,11.0,11339788,,[-0.426  2.535 -5.42  -4.699],578.486,374.72727272727275,898.9826,0.41894197,3738.6898763180466,2839.7073,-18800294.0,1.0,1988.748,-21977190000000.0,True,10.0,2868591000.0,268.87033,32285,0.61121315,25504726000000.0,3738.6897,14449106.0,10.0,,1.0,1468,1.0,-1.0,11,,1,2159.8445,31102.40723824501,686.5157,-208.22899,-208.22899,11.0
9143.009,4179.572,0.0012031051,11343351,,[-0.488  2.527 -5.421 -4.704],0.39399272,323.90909090909093,1079.0665,0.41894197,3228.725973456514,2149.6594,-1.3557418e+19,9143.009,1.3176079,-1.3557418e+19,True,10.0,2700455.5,0.22943397,32296,5.439788e-09,1.987654e+25,3228.7258,2700455.5,10.0,,1.0,1468,9143.009,-1.0,11,,2,2029.9124,31114.91264605522,587.01373,-187.1987,-181.88898,0.0012031051
1.0,3889.666,11.0,11346562,,[-0.488  2.527 -5.421 -4.704],1397.9738,291.90909090909093,2908.781,0.41894197,2908.7806774401356,,-12244951.0,1.0,4920.3965,-4727617600000.0,True,9.999999,3104186600.0,504.6388,32307,0.2523809,3217946300000.0,2908.781,9611218.0,9.999999,,1.0,1469,1.0,-1.0,11,,1,3889.666,31125.297654628754,1072.4799,-163.45782,-163.45782,11.0
19979.533,4999.5273,0.0005505634,11350613,,[-0.426  2.533 -5.424 -4.711],0.327919,368.27272727272725,3665.0784,0.41894197,3675.0583533382423,9.98019,-7.741121e+20,19979.533,0.8973637,-7.741121e+20,True,9.999999,1635872.4,0.18441325,32318,4.0021835e-09,3.1652346e+28,3675.0583,1635872.4,9.999999,,1.0,1469,19979.533,-1.0,11,,2,4989.5474,31139.22252678871,1367.4808,-224.94466,-221.05782,0.0005505634
1.0,4999.509,11.0,11355147,,[-0.426  2.533 -5.424 -4.711],94441.12,412.1818181818182,764.5334,0.41894197,4114.07931542719,3349.546,-21668498.0,1.0,292685.25,-1.7401905e+18,True,9.999999,930673000000.0,53027.387,32329,1.8504856,1.5995496e+23,4114.0796,17317366.0,9.999999,,1.0,1470,1.0,-1.0,11,,1,1649.9629,31153.61435008049,625.8741,-218.72556,-218.72556,11.0
4151581.8,4629.5586,2.6495925e-06,11358953,,[-0.489  2.496 -5.405 -4.811],0.00012959204,346.0,779.88696,0.41894197,3449.6099485900368,2669.723,-inf,4151581.5,0.00045078795,-inf,True,10.0,342.1713,4.0981904e-05,32340,3.253497e-13,inf,3449.61,342.1713,10.0,,1.0,1470,4151581.5,-1.0,11,,2,1959.8357,31166.85578942299,619.2216,-215.98914,-201.6122,2.6495927e-06
1.0,4999.4746,11.0,11362428,,[-0.489  2.496 -5.405 -4.811],47382564.0,315.90909090909093,739.89044,0.41894197,3149.6245037815356,2409.7341,-14785353.0,1.0,165235460.0,-5.3423093e+23,True,9.999999,125361630000000.0,17996284.0,32351,1.5262611,1.5075595e+34,3149.6248,10434304.0,9.999999,,1.0,1471,1.0,-1.0,11,,1,2589.7405,31178.708868980408,717.0554,-213.69188,-213.69188,11.0
281477860.0,4999.528,3.907945e-08,11366035,,[-0.59   2.513 -5.395 -4.739],0.002125016,327.90909090909093,1129.959,0.41894197,3269.6820559667494,2139.7231,-inf,281477860.0,0.007082242,-inf,True,10.0,19031.344,0.00092606136,32362,5.512179e-20,inf,3269.6821,19031.344,10.0,,1.0,1471,281477860.0,-1.0,11,,2,2859.8047,31191.207443714142,832.7063,-203.57266,-201.09758,3.907945e-08
1.0,4279.5327,11.0,11368785,,[-0.59   2.513 -5.395 -4.739],49.508213,250.0,2489.7368,0.41894197,2489.736852432885,,-11951895.0,1.0,168.8272,-262182750000.0,True,9.999999,354384580.0,35.231846,32373,0.50761116,6744688600.0,2489.7368,8763756.0,9.999999,,1.0,1472,1.0,-1.0,11,,1,4279.5327,31200.691351652145,1601.5514,-205.4677,-205.4677,11.0
1210.7904,3719.6528,0.009084974,11371595,,[-0.649  2.494 -5.394 -4.741],1.4122059,255.45454545454547,664.50385,0.41894197,2544.2254681890354,1879.7217,-6979157000000000.0,1210.7904,4.91047,-6843746000000000.0,True,9.999999,3589378.8,0.5430446,32384,2.1546575e-07,8.0740613e+18,2544.2256,3568868.0,9.999999,,1.0,1472,1210.7904,-1.0,11,,2,1839.9312,31210.740205287933,652.721,-175.79843,-173.98557,0.009084974
1.0,4319.5737,11.0,11374359,,[-0.648  2.491 -5.393 -4.743],192530.78,251.27272727272728,892.6875,0.41894197,2502.4505375673916,1609.763,-9961080.0,1.0,672626.44,-1.3505988e+17,True,10.0,413705240000.0,63984.62,32395,1.9612538,1.7290214e+21,2502.4504,6713000.0,10.0,,1.0,1473,1.0,-1.0,11,,1,2709.8108,31220.660128355026,671.3727,-187.35858,-187.35858,11.0
1454133.6,3109.7036,7.5646417e-06,11376730,,[-0.719  2.439 -5.394 -4.831],0.017700221,215.54545454545453,535.4244,0.41894197,2145.1798623097125,1609.7555,-inf,1454133.6,0.062048048,-inf,True,9.999999,29326.682,0.0061969315,32406,8.877394e-11,inf,2145.18,29326.682,9.999999,,1.0,1473,1454133.6,-1.0,11,,2,1499.9481,31229.11106824875,411.61066,-137.3823,-129.0182,7.5646417e-06
1.0,4999.534,11.0,11379674,,[-0.719  2.439 -5.394 -4.831],822679230.0,267.6363636363636,967.22107,0.41894197,2666.9769978615745,1699.7559,-12331533.0,1.0,2805342000.0,-6.545921e+24,True,10.0,2296363300000000.0,383145060.0,32417,3.9014902,2.2632751e+36,2666.977,7980390.0,10.0,,1.0,1474,1.0,-1.0,11,,1,3299.7783,31238.48346400261,931.4629,-230.89615,-230.89615,11.0
15038507000.0,2769.6863,7.3145556e-10,11381605,,[-0.838  2.399 -5.386 -4.835],0.2514975,175.54545454545453,1735.2242,0.41894197,1745.2041784783326,9.979936,-inf,15038507000.0,0.87483543,-inf,True,9.999996,8.07416,0.07953053,32428,9.697219e-15,inf,1745.2042,8.07416,9.999996,,1.0,1474,15038507000.0,-1.0,11,,2,2759.7063,31244.600612401962,718.5904,-127.33937,-114.284996,7.3145556e-10
1.0,3629.587,11.0,11383929,,[-0.838  2.399 -5.386 -4.835],30503.896,211.27272727272728,692.6523,0.41894197,2102.430835935378,1409.7786,-7257682.5,1.0,109471.99,-1.151984e+23,True,9.999999,151245850000.0,15149.704,32439,0.7670133,2.5233534e+33,2102.4307,4964389.5,9.999999,,1.0,1475,1.0,-1.0,11,,1,2219.8083,31251.508461475372,737.6814,-160.53487,-160.53487,11.0
5066679000.0,2979.5679,2.1710473e-09,11386237,,[-0.811  2.297 -5.398 -5.061],0.00016738905,209.8181818181818,648.1508,0.41894197,2087.9104794279974,1439.7596,-inf,5066679000.0,0.00045564954,-inf,True,9.999998,336.44888,0.00011607115,32450,1.6801375e-14,inf,2087.9104,336.44888,9.999998,,1.0,1475,5066679000.0,-1.0,11,,2,1539.8082,31259.26563668251,578.3895,-161.60417,-145.74551,2.1710473e-09
1.0,2129.7422,11.0,11388158,,[-0.811  2.297 -5.398 -5.061],2169750.0,174.63636363636363,486.4343,0.41894197,1736.1000422760137,1249.6658,-3889908.0,1.0,7409006.0,-2.3396508e+19,True,9.999997,2749607000000.0,899694.06,32461,12.147505,8.780268e+26,1736.1001,3100323.5,9.999997,,1.0,1476,1.0,-1.0,11,,1,880.0764,31266.851985692978,293.7349,-91.696625,-91.696625,11.0
25626032000.0,3979.5286,4.29251e-10,11390442,,[-0.689  2.305 -5.397 -5.089],0.02074383,207.63636363636363,596.32324,0.41894197,2066.0777551200617,1469.7545,-inf,25626032000.0,0.07215954,-inf,True,9.999998,34399.055,0.0065617915,32472,9.08985e-20,inf,2066.078,34399.055,9.999998,,1.0,1476,25626032000.0,-1.0,11,,2,2509.774,31275.466384649277,676.0506,-223.20325,-201.28098,4.29251e-10
1.0,3679.4187,11.0,11392499,,[-0.689  2.305 -5.397 -5.089],5508914.5,187.0,1859.7163,0.41894197,1859.7160083358933,,-6535370.0,1.0,19278294.0,-1.5818528e+21,True,9.999999,5845247000000.0,1893919.6,32483,0.98130864,4.5053567e+29,1859.7163,4178678.5,9.999999,,1.0,1477,1.0,-1.0,11,,1,3679.4187,31281.85885643959,848.6073,-154.7337,-154.7337,11.0
369457630.0,2279.6,2.9773373e-08,11394208,,[-0.785  2.241 -5.399 -5.136],0.78740346,155.36363636363637,1533.3934,0.41894197,1543.3744830365831,9.980943,-inf,369457630.0,2.7390008,-inf,True,9.999995,48.68739,0.24901253,32494,6.531499e-15,inf,1543.3745,48.68739,9.999995,,1.0,1477,369457630.0,-1.0,11,,2,2269.6191,31288.157170057297,553.1973,-121.81908,-105.48801,2.9773373e-08
1.0,3129.5784,11.0,11396337,,[-0.785  2.241 -5.399 -5.136],873.76984,193.54545454545453,585.41504,0.41894197,1925.1883377899749,1339.7733,-5682615.5,1.0,3072.7695,-439991000000.0,True,9.999998,703329200.0,313.44006,32505,4.717275,66384798000.0,1925.1882,3977655.0,9.999998,,1.0,1478,1.0,-1.0,11,,1,1789.805,31294.783121347427,520.8693,-108.98262,-108.98262,11.0
5821.906,2329.7256,0.0018894157,11398265,,[-0.703  2.186 -5.405 -5.212],102.06506,175.27272727272728,392.62537,0.41894197,1742.428822042641,1349.8035,-2.4680122e+18,5821.906,355.04816,-2.4680122e+18,True,9.999994,88974970.0,32.29011,32516,4.0695842e-09,6.823222e+24,1742.4288,88974970.0,9.999994,,1.0,1478,5821.906,-1.0,11,,2,979.9221,31300.568358182907,303.43243,-114.03171,-109.46197,0.0018894157
1.0,2749.6978,11.0,11400479,,[-0.703  2.186 -5.405 -5.212],275476.9,201.27272727272728,572.69684,0.41894197,2002.4512223061756,1429.7544,-5449354.5,1.0,868069.0,-5.297665e+19,True,9.999999,689356400000.0,125218.88,32527,0.043815754,1.620105e+27,2002.4513,4133181.0,9.999999,,1.0,1479,1.0,-1.0,11,,1,1319.9434,31307.685443162918,351.24036,-118.53511,-118.53511,11.0
1.3949517e+16,4999.3745,7.8855776e-16,11403030,,[-0.753  2.34  -5.411 -5.021],0.40635484,231.9090909090909,2299.7185,0.41894197,2309.699469347585,9.981054,-inf,1.3949517e+16,1.4058002,-inf,True,9.999999,574179.0,0.15909782,32538,1.9870227e-16,inf,2309.6995,574179.0,9.999999,,1.0,1479,1.3949517e+16,-1.0,11,,2,4989.3936,31314.70742559433,1195.3414,-232.73111,-214.65375,7.8855776e-16
1.0,3369.6484,11.0,11405199,,[-0.753  2.34  -5.411 -5.021],10688277.0,197.1818181818182,611.8217,0.41894197,1961.5323273249828,1349.7106,-6085918.0,1.0,36984524.0,-3.419197e+21,True,9.999998,10372340000000.0,4437547.5,32549,94.35154,2.9924284e+30,1961.5323,4109353.5,9.999998,,1.0,1480,1.0,-1.0,11,,1,2019.9379,31320.64943099022,511.6097,-141.81143,-141.81143,11.0
312825400000.0,3699.5999,3.5163383e-11,11407549,,[-0.643  2.395 -5.412 -5.   ],0.3209155,213.63636363636363,2126.106,0.41894197,2126.106012522262,,-inf,312825400000.0,0.9364974,-inf,True,10.0,6.5585012,0.14953355,32560,3.0801588e-22,inf,2126.106,6.5585012,10.0,,1.0,1480,312825400000.0,-1.0,11,,2,3699.5999,31327.844787836075,1136.7131,-180.2886,-158.84848,3.5163383e-11
1.0,3229.653,11.0,11409906,,[-0.643  2.395 -5.412 -5.   ],96508.8,214.27272727272728,352.73602,0.41894197,2132.4210750744237,1779.685,-6517882.0,1.0,339308.47,-1.1666375e+17,True,9.999999,143751020000.0,35019.766,32571,0.37714976,4.128205e+21,2132.421,4702134.0,9.999999,,1.0,1481,1.0,-1.0,11,,1,1449.968,31335.937779426575,393.59125,-134.477,-134.477,11.0
4076847.0,4999.47,2.6981636e-06,11412451,,[-0.713  2.327 -5.414 -5.078],0.2914195,231.36363636363637,2304.25,0.41894197,2304.2500125097185,,-inf,4076847.2,1.0138876,-inf,True,9.999997,4183.904,0.09233971,32582,1.3017258e-15,inf,2304.25,4183.904,9.999997,,1.0,1481,4076847.2,-1.0,11,,2,4999.47,31344.391889333725,1265.5702,-215.50708,-212.35722,2.6981634e-06
1.0,4209.5757,11.0,11415133,,[-0.713  2.327 -5.414 -5.078],61624628.0,243.8181818181818,1038.152,0.41894197,2427.878467915849,1389.7264,-9716029.0,1.0,215873010.0,-6.346751e+21,True,10.0,71252190000000.0,21246842.0,32593,23.73236,4.233149e+30,2427.8787,6631279.5,10.0,,1.0,1482,1.0,-1.0,11,,1,2819.849,31353.780110359192,858.3039,-163.71379,-163.71379,11.0
938463300.0,4389.471,1.172129e-08,11417649,,[-0.813  2.254 -5.43  -5.086],1.8388691e-05,228.72727272727272,1097.1335,0.41894197,2276.961814406063,1179.8282,-inf,938463300.0,6.4040774e-05,-inf,True,9.999999,23.432468,5.893111e-06,32604,1.2682385e-15,inf,2276.962,23.432468,9.999999,,1.0,1482,938463300.0,-1.0,11,,2,3209.643,31362.227686405182,885.3145,-197.51138,-180.36081,1.172129e-08
1.0,3129.5933,11.0,11419588,,[-0.813  2.254 -5.43  -5.086],123670.08,176.27272727272728,1752.4778,0.41894197,1752.4777267641405,,-5380537.0,1.0,437546.12,-5.6032397e+19,True,9.99999,259705590000.0,58576.01,32615,0.00018426486,1.0800423e+27,1752.4778,3675552.2,9.99999,,1.0,1483,1.0,-1.0,11,,1,3129.5933,31368.86375951767,777.4149,-130.01668,-130.01668,11.0
205214050.0,3629.5557,5.360257e-08,11421681,,[-0.917  2.199 -5.426 -5.128],1.9479323e-06,190.27272727272728,752.7084,0.41894197,1892.452225782504,1139.7439,-inf,205214050.0,6.8296213e-06,-inf,True,9.999998,2.2666214,8.676294e-07,32626,2.3236167e-14,inf,1892.4523,2.2666214,9.999998,,1.0,1483,205214050.0,-1.0,11,,2,2489.8118,31375.319749355316,712.5383,-151.08643,-140.04369,5.360257e-08
1.0,4159.523,11.0,11423695,,[-0.917  2.199 -5.426 -5.128],653.65594,183.0909090909091,671.053,0.41894197,1820.6434796082829,1149.5905,-6968903.0,1.0,2328.8103,-1295909600000000.0,True,9.999991,632875140.0,271.92014,32637,1.4024258,1.851351e+17,1820.6434,3957079.5,9.999991,,1.0,1484,1.0,-1.0,11,,1,3009.9326,31382.44861793518,801.4592,-161.8128,-161.8128,11.0
39865.42,2289.739,0.00027592835,11425552,,[-0.869  2.292 -5.426 -5.059],0.00019603976,168.8181818181818,488.2089,0.41894197,1677.9554965518807,1189.7466,-2.3046186e+20,39865.42,0.0006333408,-2.3046186e+20,True,10.0,347.39398,0.0001062287,32648,1.0622995e-08,6.37629e+28,1677.9556,347.39398,10.0,,1.0,1484,39865.42,-1.0,11,,2,1099.9924,31389.91156411171,291.00128,-103.14016,-97.63717,0.00027592835
1.0,3649.5774,11.0,11428167,,[-0.869  2.292 -5.426 -5.059],986513.75,237.72727272727272,1127.201,0.41894197,2366.9428642299704,1239.7418,-8530060.0,1.0,3463693.5,-1.8032176e+18,True,9.999999,1315604500000.0,355059.62,32659,0.79145145,6.0483826e+23,2366.943,6211435.0,9.999999,,1.0,1485,1.0,-1.0,11,,1,2409.8354,31399.698470830917,780.39484,-163.2807,-163.2807,11.0
67351890.0,3779.5994,1.6332133e-07,11430588,,[-0.787  2.376 -5.408 -5.022],0.0007835122,220.0909090909091,750.8306,0.41894197,2190.6444132763013,1439.8137,-inf,67351890.0,0.002729156,-inf,True,9.999999,1032.1018,0.00025161685,32670,1.4736441e-13,inf,2190.6443,1032.1018,9.999999,,1.0,1485,67351890.0,-1.0,11,,2,2339.7856,31407.42080616951,737.6768,-186.1835,-176.40105,1.6332133e-07
1.0,2739.7354,11.0,11432889,,[-0.787  2.376 -5.408 -5.022],7728574.5,209.1818181818182,561.889,0.41894197,2081.5630501025735,1519.6741,-5782724.5,1.0,27034518.0,-1.2388257e+21,True,9.999999,9680471000000.0,2664104.5,32681,3.4238782,8.988762e+29,2081.563,4476065.5,9.999999,,1.0,1486,1.0,-1.0,11,,1,1220.0613,31414.690070152283,378.36545,-128.501,-128.501,11.0
737171500.0,2409.763,1.49219e-08,11434798,,[-0.906  2.356 -5.407 -4.993],2.3290075e-07,173.54545454545453,535.4537,0.41894197,1725.2285100869713,1189.7749,-inf,737171500.0,8.125267e-07,-inf,True,9.999999,0.4373305,7.631721e-08,32692,2.8663176e-15,inf,1725.2285,0.4373305,9.999999,,1.0,1486,737171500.0,-1.0,11,,2,1219.988,31420.605786323547,286.8455,-96.37394,-85.49801,1.49219e-08
1.0,3299.6,11.0,11436925,,[-0.906  2.356 -5.407 -4.993],7387718.0,193.36363636363637,763.6426,0.41894197,1923.3796890163367,1159.737,-5922828.0,1.0,25763476.0,-8.1143855e+23,True,9.999996,15168397000000.0,2403555.8,32703,0.6851323,1.8330743e+35,1923.3796,4027572.0,9.999996,,1.0,1487,1.0,-1.0,11,,1,2139.863,31426.63962173462,572.87213,-146.7133,-146.7133,11.0
5642313000.0,2669.733,1.949555e-09,11438821,,[-0.784  2.232 -5.411 -5.173],144.52438,172.36363636363637,513.7516,0.41894197,1713.3602512674079,1199.6086,-inf,5642313000.0,503.50226,-inf,True,10.0,98177090.0,46.52348,32714,1.176923e-14,inf,1713.3602,98177090.0,10.0,,1.0,1487,5642313000.0,-1.0,11,,2,1470.1243,31432.202931642532,418.97205,-117.191696,-109.16795,1.949555e-09
1.0,2459.7524,11.0,11440735,,[-0.784  2.232 -5.411 -5.173],2671.9087,174.0,410.03,0.41894197,1729.7404968812646,1319.7104,-4172601.0,1.0,8224.286,-1683805200000.0,True,9.999994,6057157000.0,1289.0306,32725,0.033312928,2537475300000.0,1729.7404,3119362.0,9.999994,,1.0,1488,1.0,-1.0,11,,1,1140.042,31438.120015382767,356.8753,-103.56807,-103.56807,11.0
12100.162,2169.6763,0.00090907875,11442517,,[-0.82   2.14  -5.416 -5.249],11.66849,162.0,539.9922,0.41894197,1609.7021587036222,1069.71,-6.413535e+18,12100.162,40.59,-6.413535e+18,True,9.999984,7757153.5,3.690995,32736,9.384319e-08,6.1253244e+25,1609.702,7757153.5,9.999984,,1.0,1488,12100.162,-1.0,11,,2,1099.9663,31445.276354789734,368.12665,-103.10196,-95.01114,0.00090907875
1.0,2759.627,11.0,11444341,,[-0.82   2.14  -5.416 -5.249],5918838.5,165.8181818181818,448.20773,0.41894197,1647.9291081725241,1199.7214,-4185607.5,1.0,19965206.0,-1.0189168e+20,True,10.0,6017126000000.0,2760235.0,32747,21.137976,5.907311e+27,1647.9292,2859916.8,10.0,,1.0,1489,1.0,-1.0,11,,1,1559.9055,31452.498228549957,379.79776,-116.40463,-116.40463,11.0
257165920.0,2729.6086,4.277394e-08,11446294,,[-0.932  2.088 -5.414 -5.269],5.5494376e-05,177.54545454545453,725.45776,0.41894197,1765.1787097661181,1039.721,-inf,257165920.0,0.00019373656,-inf,True,9.999998,133.18794,1.8349923e-05,32758,1.4495139e-13,inf,1765.1786,133.18794,9.999998,,1.0,1489,257165920.0,-1.0,11,,2,1689.8877,31459.237370729446,562.6171,-137.47337,-127.3697,4.277394e-08
1.0,3319.561,11.0,11448161,,[-0.932  2.088 -5.414 -5.269],185434370.0,169.72727272727272,577.15497,0.41894197,1686.977883253488,1109.8229,-5148354.5,1.0,645471700.0,-3.7591024e+18,True,9.999997,306321770000000.0,59090496.0,32769,1.0672268,3.839626e+24,1686.9778,3230112.0,9.999997,,1.0,1490,1.0,-1.0,11,,1,2209.7383,31465.519414901733,619.8527,-160.44505,-160.44505,11.0
26434288.0,1649.8044,4.161262e-07,11449475,,[-1.046  2.042 -5.422 -5.248],0.00026953936,119.45454545454545,294.54324,0.41894197,1184.3161165152394,889.7729,-inf,26434290.0,0.0009378756,-inf,True,9.999996,174.62962,8.55184e-05,32780,8.429672e-11,inf,1184.3162,174.62962,9.999996,,1.0,1490,26434290.0,-1.0,11,,2,760.03156,31469.934791326523,233.0622,-95.43562,-88.00993,4.1612617e-07
1.0,1889.7766,11.0,11450859,,[-1.046  2.042 -5.422 -5.248],920.8116,125.81818181818181,1247.9478,0.41894197,1247.9477487274646,,-2451768.5,1.0,3194.0046,-2844936000000.0,True,10.0,651122300.0,484.17383,32791,0.10438291,20932362000000.0,1247.9478,1830095.6,10.0,,1.0,1491,1.0,-1.0,11,,1,1889.7766,31474.35801911354,522.22784,-99.78345,-99.78345,11.0
25549.863,2469.6733,0.0004305307,11452376,,[-0.998  2.128 -5.416 -5.171],0.26125282,137.9090909090909,1368.8756,0.41894197,1368.8756348168608,,-1.7758446e+20,25549.863,0.90907574,-1.7758446e+20,True,9.999994,586.7458,0.082924806,32802,7.1417906e-11,2.7974725e+28,1368.8756,586.7458,9.999994,,1.0,1491,25549.863,-1.0,11,,2,2469.6733,31479.437570810318,594.60736,-107.62384,-102.57167,0.0004305307
1.0,2449.6255,11.0,11454122,,[-0.998  2.128 -5.416 -5.171],1840369.1,158.72727272727272,557.2663,0.41894197,1577.013372456241,1019.7471,-3730870.5,1.0,6405408.0,-7.585816e+18,True,10.0,1495535000000.0,585701.6,32813,16.244928,5.2737507e+25,1577.0135,2686284.5,10.0,,1.0,1492,1.0,-1.0,11,,1,1429.8784,31484.93704676628,446.44534,-112.33959,-112.33959,11.0
1602152800.0,2649.6733,6.865762e-09,11455893,,[-0.883  2.177 -5.42  -5.173],0.12868242,161.0,370.05856,0.41894197,1599.7706730289967,1229.7122,-inf,1602152800.0,0.44921792,-inf,True,9.999992,111575.05,0.042710964,32824,4.343081e-19,inf,1599.7706,111575.05,9.999992,,1.0,1492,1602152800.0,-1.0,11,,2,1419.9612,31490.514318227768,393.41638,-125.13289,-108.688065,6.865762e-09
