Penalization,MinTargetPdf,InitialReturnMax,Weights,TimestepsSoFar,MinBehavPdf,StdWReturnMean,LearnableVariance,Iteration,InitialReturnMin,ReturnStepMaxmin,EpRewMean,EmpiricalD2Harmonic,EpThisIter,DivergenceHarmonic,OptimizationReturnMean,ESSRenyiHarmonic,InitialReturnMean,EpLenMean,EmpiricalD2Arithmetic,StdIW,MeanD2-0,InitialReturnStd,WReturnMean,InitialBound,MeanIW,OptimizationReturnMax,ESSRenyiArithmetic,ReturnStepMax,ReturnMeanIW,Epsilon,MinIW,VarianceInitializer,Inner Iteration,MaxIW,EpisodesSoFar,OptimizationReturnMin,TimeElapsed,MeanEntropy,Bound
True,-252.04974,4999.661,[ 0.039  3.012 -5.158 -3.39 ],6244514,-248.92307,,,848,4999.4307,10.0,4999.559210940167,2976.78,11,1.03259145e+23,0.12850675,0.003695268,4999.559,500.0,2976.78,1.0591894,2976.78,0.06437372,8971867.0,-1.3982617e+18,0.3589396,0.23046875,0.003695268,10.0,8971867.0,1.0,2.3844632e-05,-1.0,2,3.7067304,18656,,18222.941782712936,0.41894197,-1.3982617e+18
True,-223.94127,4999.578,[ 0.039  3.012 -5.158 -3.39 ],6250014,-223.94127,,,849,4999.3794,10.0,4999.498849163495,1.0,11,8705087600000.0,0.11945135,11.0,4999.499,500.0,1.0,6521.771,1.0,0.062493756,24994992.0,-29346310.0,2163.5588,0.19873047,11.0,10.0,54076010000.0,1.0,0.17135677,-1.0,1,22781.906,18667,,18236.968608617783,0.41894197,-12892046000000.0
True,-257.9923,4999.6753,[ 0.018  2.928 -5.137 -3.478],6255016,-249.4474,,,849,9.98038,10.0,4545.945656788081,4859.901,11,3.491347e+23,4535.9653,0.0022634207,4545.9453,454.72727272727275,4859.901,0.36568412,4859.901,1434.3981,1978479.9,-2.5711247e+18,0.17330192,4989.695,0.0022634207,10.0,1978479.9,1.0,3.784325e-08,-1.0,2,1.0356181,18678,,18249.54124212265,0.41894197,-2.5711247e+18
True,-239.97787,4999.65,[ 0.018  2.928 -5.137 -3.478],6260516,-239.97787,,,850,4999.4375,10.0,4999.57281153991,1.0,11,368990450000.0,0.1352983,11.0,4999.5728,500.0,1.0,1990.4541,1.0,0.06396552,24995728.0,-29347168.0,992.51764,0.21240234,11.0,10.0,24809169000.0,1.0,0.114910156,-1.0,1,5675.02,18689,,18263.2160718441,0.41894197,-2668007500000.0
True,-235.54451,4999.6865,[ 0.038  2.857 -5.137 -3.578],6266016,-230.39568,,,850,4999.4995,10.0,4999.581851308293,3062.1326,11,1.1216648e+22,0.08238637,0.0035922676,4999.582,500.0,3062.1326,0.011687304,3062.1326,0.06283531,164879.02,-4.608506e+17,0.0065962616,0.18701172,0.0035922676,10.0,164879.02,1.0,9.265088e-08,-1.0,2,0.034699745,18700,,18278.96702504158,0.41894197,-4.608506e+17
True,-234.14066,4999.6543,[ 0.038  2.857 -5.137 -3.578],6271516,-234.14066,,,851,4999.3105,10.0,4999.554290664597,1.0,11,16987021000.0,0.24374112,11.0,4999.554,500.0,1.0,10.582632,1.0,0.09874855,24995544.0,-29346988.0,6.821245,0.34375,11.0,10.0,170496660.0,1.0,0.15759651,-1.0,1,29.614826,18711,,18293.08208823204,0.41894197,-567299200000.0
True,-257.3871,4999.617,[ 0.25   2.896 -5.011 -3.569],6277016,-255.76398,,,851,4999.3975,9.999999,4999.528253475088,13.186322,11,5.4153826e+20,0.13090377,0.8341977,4999.5283,500.0,13.186321,18613508.0,13.186321,0.068257995,3399765.8,-387331980000.0,6010644.5,0.21972656,0.83419776,9.999999,150239230000000.0,1.0,403.39188,-1.0,2,64869264.0,18722,,18306.20699596405,0.41894197,-1.0140865e+17
True,-241.95712,4999.659,[ 0.104  2.763 -5.032 -3.72 ],6281519,-241.95712,,,852,,10.0,4091.4393129013797,1.0,11,1.6932569e+16,4091.4392,11.0,4091.4392,409.3636363636364,1.0,6548.7656,1.0,1926.372,20450786.0,-24802216.0,2211.3572,4999.659,11.0,10.0,55271090000.0,1.0,0.48991594,-1.0,1,22909.494,18733,,18316.85568833351,0.41894197,-566275400000000.0
True,-238.31212,4999.7095,[-0.112  2.852 -5.014 -3.634],6286520,-231.53764,,,852,,10.0,4545.111010541394,19299528.0,11,inf,4545.1113,5.6996214e-07,4545.1113,454.6363636363636,19299528.0,0.3114505,19299528.0,1437.2903,27379.682,-inf,0.099689126,4999.7095,5.6996214e-07,10.0,27379.682,1.0,1.8980064e-08,-1.0,2,1.0845313,18744,,18329.68447327614,0.41894197,-inf
True,-243.49231,4999.658,[-0.112  2.852 -5.014 -3.634],6291521,-243.49231,,,853,,10.0,4545.055658778585,1.0,11,7.585561e+18,4545.0557,11.0,4545.0557,454.6363636363636,1.0,1019.9142,1.0,1437.2727,22723284.0,-27074728.0,405.01883,4999.658,11.0,10.0,10121450000.0,1.0,0.035604022,-1.0,1,3592.5408,18755,,18340.265392780304,0.41894197,-1.1984443e+16
True,-233.62738,4999.616,[ 0.116  2.917 -4.946 -3.596],6296523,-231.48378,,,853,9.979898,10.0,4545.949449011419,361.07568,11,3.3867353e+19,4535.969,0.030464528,4545.9497,454.72727272727275,361.07568,34.4842,361.07568,1434.3995,273154270.0,-2.5322524e+16,11.106769,4989.636,0.030464528,10.0,273154270.0,1.0,4.9690414e-05,-1.0,2,120.14096,18766,,18350.61989927292,0.41894197,-2.5322524e+16
True,-239.84859,4999.643,[ 0.116  2.917 -4.946 -3.596],6302023,-239.84859,,,854,4999.373,10.0,4999.505714565191,1.0,11,2570450600000.0,0.13263494,11.0,4999.506,500.0,1.0,44882.598,1.0,0.090459704,24995056.0,-29346482.0,14216.405,0.27001953,11.0,10.0,355329930000.0,1.0,0.14571735,-1.0,1,156147.62,18777,,18363.509080648422,0.41894197,-7331637600000.0
True,-236.37856,4999.6367,[ 0.121  2.838 -4.935 -3.692],6307523,-234.93513,,,854,4999.4585,10.0,4999.553298158838,4210.0073,11,1.6254709e+23,0.09477095,0.002612822,4999.553,500.0,4210.0073,59.84982,4210.0073,0.06137441,531954020.0,-1.754323e+18,21.282637,0.17822266,0.002612822,10.0,531954020.0,1.0,9.0041794e-08,-1.0,2,209.75008,18788,,18376.13566660881,0.41894197,-1.754323e+18
True,-251.06143,4999.6387,[ 0.121  2.838 -4.935 -3.692],6313023,-251.06143,,,855,4999.405,10.0,4999.53999460017,1.0,11,57801440000.0,0.1352983,11.0,4999.5405,500.0,1.0,128.8671,1.0,0.0719009,24995400.0,-29346806.0,117.02641,0.23388672,11.0,10.0,2925124600.0,1.0,0.63931555,-1.0,1,418.2213,18799,,18389.492532730103,0.41894197,-1049064640000.0
True,-242.80739,4999.6543,[ 0.15   2.759 -4.919 -3.783],6318523,-239.34045,,,855,4999.4487,10.0,4999.583960512186,1711.0931,11,1.5725865e+21,0.13516513,0.006428639,4999.584,500.0,1711.093,0.116445914,1711.093,0.06866719,1375668.2,-1.7255608e+17,0.055034913,0.2055664,0.0064286394,10.0,1375668.2,1.0,4.971399e-10,-1.0,2,0.40172508,18810,,18403.987066745758,0.41894197,-1.7255608e+17
True,-237.66669,4999.662,[ 0.15   2.759 -4.919 -3.783],6324023,-237.66669,,,856,4999.3955,10.0,4999.548519281646,1.0,11,63736304000.0,0.15287642,11.0,4999.5483,500.0,1.0,103.239525,1.0,0.07637122,24995486.0,-29346936.0,68.01598,0.26660156,11.0,10.0,1700103000.0,1.0,0.04050502,-1.0,1,302.37558,18821,,18417.893024683,0.41894197,-1100244800000.0
True,-240.59978,4999.6826,[ 0.175  2.663 -4.916 -3.859],6329025,-233.47363,,,856,9.979779,10.0,4545.924795827662,3302.647,11,5.1752917e+23,4535.945,0.0033306617,4545.9253,454.72727272727275,3302.647,19.843565,3302.647,1434.3918,157485010.0,-3.1303673e+18,6.3407307,4989.7026,0.0033306617,10.0,157485010.0,1.0,2.869402e-08,-1.0,2,69.09018,18832,,18430.740953445435,0.41894197,-3.1303673e+18
True,-228.71399,4999.6895,[ 0.175  2.663 -4.916 -3.859],6334525,-228.71399,,,857,4999.302,10.0,4999.537465299113,1.0,11,896890300000.0,0.23570667,11.0,4999.5376,500.0,1.0,449.72952,1.0,0.10593596,24995376.0,-29346866.0,164.9431,0.3876953,11.0,10.0,4122798600.0,1.0,0.67799807,-1.0,1,1583.6097,18843,,18443.883513450623,0.41894197,-4125086200000.0
True,-241.32518,4999.645,[ 0.182  2.588 -4.911 -3.959],6340025,-239.38464,,,857,4999.5225,10.0,4999.576571241253,2722.265,11,2.4160816e+21,0.05411044,0.004040753,4999.5767,500.0,2722.265,0.025100198,2722.265,0.043109756,296204.38,-2.1388344e+17,0.011849991,0.122558594,0.004040753,10.0,296204.38,1.0,3.205829e-07,-1.0,2,0.08884448,18854,,18457.949043035507,0.41894197,-2.1388344e+17
True,-252.62825,4999.608,[ 0.182  2.588 -4.911 -3.959],6345525,-252.62825,,,858,4999.4463,10.0,4999.5310777892355,1.0,11,8.17915e+31,0.08478338,11.0,4999.5312,500.0,1.0,170940600.0,1.0,0.05752156,24995312.0,-29346660.0,55022468.0,0.1616211,11.0,10.0,1375329700000000.0,1.0,48.231247,-1.0,1,595544450.0,18865,,18472.494478940964,0.41894197,-3.93522e+22
True,-239.38571,4999.6416,[ 0.189  2.789 -4.756 -4.389],6351025,-226.60484,,,858,4999.3267,10.0,4999.456795750037,96599550000.0,11,inf,0.13010477,1.1387217e-10,4999.4565,500.0,96599550000.0,3.3103242e-06,96599550000.0,0.09879409,26.46229,-inf,1.0586647e-06,0.3149414,1.1387217e-10,10.0,26.46229,1.0,4.160593e-18,-1.0,2,1.152629e-05,18876,,18485.16557788849,0.41894197,-inf
True,-235.41379,4999.588,[ 0.189  2.789 -4.756 -4.389],6356027,-235.41379,,,859,9.979297,10.0,4545.917226735124,1.0,11,2954367200.0,4535.938,11.0,4545.9175,454.72727272727275,1.0,101.85013,1.0,1434.3895,22722836.0,-27074144.0,60.067028,4989.6084,11.0,10.0,1500006300.0,1.0,0.60519487,-1.0,1,358.09503,18887,,18495.99636554718,0.41894197,-238006850000.0
True,-253.54694,4999.576,[ 0.215  2.821 -4.761 -4.271],6361527,-250.32689,,,859,4999.326,10.0,4999.465771678121,1216.4402,11,1.0260876e+19,0.13955966,0.009042779,4999.466,500.0,1216.4402,17.38351,1216.4402,0.070640646,199436530.0,-1.850298e+16,7.8102236,0.25,0.009042779,10.0,195217580.0,1.0,2.7399904e-06,-1.0,2,55.556194,18898,,18512.122707366943,0.41894197,-1.3938036e+16
True,-231.2811,4999.6396,[ 0.197  2.823 -4.761 -4.273],6366031,-231.2811,,,860,9.98027,10.0,4092.297840110637,1.0,11,815691200000.0,4082.3174,11.0,4092.2979,409.45454545454544,1.0,272.94034,1.0,1924.4227,20450306.0,-24801692.0,129.76964,4989.659,11.0,10.0,3240150500.0,1.0,0.21197869,-1.0,1,937.3419,18909,,18524.518891572952,0.41894197,-3933156700000.0
True,-233.79723,4999.5938,[ 0.177  2.741 -4.773 -4.365],6370535,-232.19586,,,860,9.98019,10.0,4092.2674016012184,7406.0547,11,1.2812487e+25,4082.2874,0.0014852713,4092.2678,409.45454545454544,7406.054,1.2577497,7406.054,1924.4081,150467.3,-1.5575041e+19,0.48858795,4989.614,0.0014852714,10.0,150467.3,1.0,2.725192e-11,-1.0,2,4.3769755,18920,,18536.014016389847,0.41894197,-1.5575041e+19
True,-229.65105,4999.6055,[ 0.177  2.741 -4.773 -4.365],6376035,-229.65105,,,861,4999.2305,10.0,4999.458885071728,1.0,11,22402688000000.0,0.22838245,11.0,4999.459,500.0,1.0,388.21008,1.0,0.119842686,24994590.0,-29345924.0,257.54147,0.375,11.0,10.0,6436980700.0,1.0,0.20137225,-1.0,1,1106.044,18931,,18549.27572441101,0.41894197,-20601566000000.0
True,-233.81544,4999.5376,[ 0.181  2.653 -4.772 -4.453],6381036,-229.00543,,,861,,10.0,4544.914375146064,21210.648,11,1.4081886e+29,4544.914,0.00051860744,4544.914,454.6363636363636,21210.648,0.28624296,21210.648,1437.2281,15913.199,-1.6328006e+21,0.091217116,4999.5376,0.00051860744,10.0,15913.199,1.0,1.1432516e-08,-1.0,2,0.996385,18942,,18562.796458244324,0.41894197,-1.6328006e+21
True,-241.57317,4999.5864,[ 0.181  2.653 -4.772 -4.453],6386536,-241.57317,,,862,4999.265,9.999998,4999.457633327202,1.0,11,7929043500.0,0.19260477,11.0,4999.458,500.0,1.0,42.837814,1.0,0.098161645,24994578.0,-29345880.0,32.351513,0.32128906,11.0,9.999998,808604900.0,1.0,1.662058,-1.0,1,146.66171,18953,,18576.84016418457,0.41894197,-388263900000.0
True,-225.6023,4999.575,[ 0.187  2.534 -4.765 -4.492],6392036,-218.77844,,,862,4999.122,10.0,4999.345765469905,3209.2773,11,5.7601853e+23,0.2236772,0.003427563,4999.3457,500.0,3209.277,0.056195304,3209.277,0.12338435,606404.75,-3.3023832e+18,0.024262058,0.453125,0.0034275632,10.0,606404.75,1.0,3.8844726e-07,-1.0,2,0.19795404,18964,,18592.35229563713,0.41894197,-3.3023832e+18
True,-241.77492,4999.56,[ 0.187  2.534 -4.765 -4.492],6397536,-241.77492,,,863,4999.199,10.0,4999.402799533354,1.0,11,6302161400000.0,0.20356889,11.0,4999.403,500.0,1.0,113.76991,1.0,0.09242081,24994028.0,-29345276.0,95.1964,0.36083984,11.0,10.0,2379380200.0,1.0,1.4864079,-1.0,1,318.91452,18975,,18608.32531094551,0.41894197,-10925617000000.0
True,-236.90564,4999.4644,[ 0.207  2.433 -4.775 -4.562],6403036,-231.58234,,,863,4999.178,10.0,4999.301816452861,18677.502,11,1.07749114e+27,0.12362394,0.00058894383,4999.302,500.0,18677.502,0.61274475,18677.502,0.096687086,5466022.0,-1.4282257e+20,0.21869904,0.2861328,0.00058894383,10.0,5466022.0,1.0,8.3553064e-10,-1.0,2,2.1424122,18986,,18622.760761022568,0.41894197,-1.4282257e+20
True,-237.46478,4999.4126,[ 0.207  2.433 -4.775 -4.562],6408536,-237.46478,,,864,4999.0977,9.999999,4999.294909355202,1.0,11,87477290000000.0,0.19722123,11.0,4999.295,500.0,1.0,2377.409,1.0,0.09616504,24992948.0,-29343930.0,1008.4033,0.3149414,11.0,9.999999,25202838000.0,1.0,0.06810071,-1.0,1,8450.08,18997,,18637.204976320267,0.41894197,-40719040000000.0
True,-234.7926,4999.4995,[ 0.193  2.37  -4.767 -4.669],6414036,-230.5529,,,864,4998.9653,9.999999,4999.254465503972,38805.043,11,1.2709591e+30,0.28910688,0.0002834683,4999.2544,500.0,38805.043,670.52545,38805.043,0.15511416,5299982000.0,-4.905259e+21,212.04994,0.5341797,0.0002834683,9.999999,5299982000.0,1.0,1.893442e-09,-1.0,2,2332.4377,19008,,18652.179944753647,0.41894197,-4.905259e+21
True,-228.09232,4999.4224,[ 0.193  2.37  -4.767 -4.669],6419536,-228.09232,,,865,4998.8,9.999998,4999.173275733014,1.0,11,1.6060419e+17,0.37357953,11.0,4999.174,500.0,1.0,1528.2056,1.0,0.17986462,24991736.0,-29342732.0,896.7205,0.6225586,11.0,9.999998,22410947000.0,1.0,2.3346684,-1.0,1,4131.079,19019,,18667.778227567673,0.41894197,-1743679700000000.0
True,-223.04805,4999.387,[ 0.173  2.267 -4.762 -4.736],6425036,-217.60289,,,865,4998.7446,10.0,4999.128191670595,417301.4,11,1.1458315e+37,0.38347834,2.6359845e-05,4999.128,500.0,417301.4,0.0043390137,417301.4,0.21421483,48496.31,-1.4727767e+25,0.0019403693,0.6425781,2.6359845e-05,10.0,48496.31,1.0,1.5793707e-17,-1.0,2,0.013930402,19030,,18684.784024477005,0.41894197,-1.4727767e+25
True,-229.44775,4999.361,[ 0.173  2.267 -4.762 -4.736],6430536,-229.44775,,,866,4998.8936,10.0,4999.167291107188,1.0,11,1288998800.0,0.27370384,11.0,4999.1675,500.0,1.0,107.449036,1.0,0.14037949,24991674.0,-29342554.0,56.007175,0.46728516,11.0,10.0,1399798800.0,1.0,0.029390931,-1.0,1,321.61203,19041,,18703.925507068634,0.41894197,-157605990000.0
True,-260.59738,4999.501,[ 0.077  2.247 -4.783 -4.811],6436036,-258.03052,,,866,4998.501,10.0,4999.131966067328,225.87064,11,3.4306105e+36,0.63099253,0.048700444,4999.1323,500.0,225.87065,39734284000.0,225.87065,0.27432755,1334458.0,-351728400000000.0,13754654000.0,1.0,0.04870044,10.0,3.4366576e+17,1.0,250430.98,-1.0,2,139225800000.0,19052,,18723.805805444717,0.41894197,-8.059017e+24
True,-232.44737,4999.533,[ 0.143  2.426 -4.767 -4.651],6441536,-232.44737,,,867,4999.024,9.999999,4999.31673155229,1.0,11,5.6811614e+25,0.2928356,11.0,4999.317,500.0,1.0,732021.0,1.0,0.13452022,24993168.0,-29344370.0,292994.75,0.50927734,11.0,9.999999,7323316600000.0,1.0,1.0147872,-1.0,1,2578283.0,19063,,18742.49757885933,0.41894197,-3.2795978e+19
True,-256.995,4999.339,[ 0.082  2.455 -4.758 -4.891],6446538,-248.50359,,,867,9.980786,9.999999,4545.624061784679,510654940.0,11,inf,4535.6426,2.1540965e-08,4545.624,454.72727272727275,510654940.0,0.030215655,510654940.0,1434.2963,8.775558,-inf,0.009555374,4989.358,2.1540965e-08,9.999999,8.775558,1.0,1.8666797e-14,-1.0,2,0.10510567,19074,,18758.799118757248,0.41894197,-inf
True,-228.22331,4999.502,[ 0.082  2.455 -4.758 -4.891],6452038,-228.22331,,,868,4998.824,9.999999,4999.17618305199,1.0,11,5497542000000.0,0.3520064,11.0,4999.1763,500.0,1.0,2203.9888,1.0,0.20795566,24991762.0,-29342894.0,803.5779,0.6777344,11.0,9.999999,20080142000.0,1.0,0.9817662,-1.0,1,7742.17,19085,,18777.67414355278,0.41894197,-10221974000000.0
True,-240.6729,4999.4844,[ 0.06   2.571 -4.787 -4.863],6457538,-238.44641,,,868,4998.8857,9.999999,4999.205944353724,3985.6033,11,7.6316244e+24,0.32026812,0.0027599335,4999.206,500.0,3985.6033,1.8245975,3985.6033,0.17459048,14877169.0,-1.201993e+19,0.5952735,0.5986328,0.0027599335,9.999999,14877169.0,1.0,7.1274584e-08,-1.0,2,6.363741,19096,,18796.74298977852,0.41894197,-1.201993e+19
True,-232.80664,4999.509,[ 0.06   2.571 -4.787 -4.863],6462041,-232.80664,,,869,,10.0,4091.1588711460895,1.0,11,2598867500000000.0,4091.1587,11.0,4091.1587,409.3636363636364,1.0,4382.4688,1.0,1926.2395,20447982.0,-24799122.0,1419.7434,4999.509,11.0,10.0,35471167000.0,1.0,0.09088755,-1.0,1,15277.788,19107,,18811.262032032013,0.41894197,-221849910000000.0
True,-235.90558,4999.445,[ 0.013  2.668 -4.779 -4.8  ],6467541,-234.48897,,,869,4999.041,10.0,4999.262634955726,10845.735,11,2.2356994e+26,0.2216353,0.0010142236,4999.2627,500.0,10845.735,283.7812,10845.735,0.12053158,2243507000.0,-6.5056885e+19,89.76934,0.4038086,0.0010142236,10.0,2243507000.0,1.0,2.267191e-09,-1.0,2,987.1642,19118,,18827.958195209503,0.41894197,-6.5056885e+19
True,-231.0198,4999.405,[ 0.013  2.668 -4.779 -4.8  ],6473041,-231.0198,,,870,4999.081,9.999999,4999.305856680106,1.0,11,5.8775617e+33,0.22474255,11.0,4999.306,500.0,1.0,3602429400.0,1.0,0.082661904,24993060.0,-29344000.0,1140568600.0,0.32373047,11.0,9.999999,2.8506074e+16,1.0,313.12817,-1.0,1,12532447000.0,19129,,18844.34220790863,0.41894197,-3.335633e+23
True,-261.072,4999.4976,[ 0.077  2.653 -4.803 -5.04 ],6478541,-237.61205,,,870,4998.5737,10.0,4999.101498378863,23676580000000.0,11,inf,0.5279208,4.6459413e-13,4999.1016,500.0,23676580000000.0,2.8382905e-07,23676580000000.0,0.22847323,2.7472403,-inf,1.0991309e-07,0.9238281,4.6459413e-13,10.0,2.7472403,1.0,4.1971076e-21,-1.0,2,9.842156e-07,19140,,18861.464204788208,0.41894197,-inf
True,-253.87805,4999.3843,[ 0.077  2.653 -4.803 -5.04 ],6484041,-253.87805,,,871,4998.807,10.0,4999.115364680911,1.0,11,2063193400000000.0,0.30828303,11.0,4999.115,500.0,1.0,196.10326,1.0,0.16765787,24991156.0,-29342068.0,158.64894,0.57714844,11.0,10.0,3964736800.0,1.0,7.637116,-1.0,1,618.374,19151,,18878.032737016678,0.41894197,-197630860000000.0
True,-257.85364,4999.516,[ 0.043  2.732 -4.767 -4.956],6489042,-253.96103,,,871,,10.0,4544.789909575025,30477.0,11,9.776113e+30,4544.7896,0.00036092792,4544.7896,454.6363636363636,30476.998,0.8028895,30476.998,1437.1888,8393217.0,-1.3604484e+22,0.42614976,4999.516,0.00036092792,10.0,8393217.0,1.0,2.0982675e-07,-1.0,2,2.6473835,19162,,18893.062353134155,0.41894197,-1.3604484e+22
True,-219.8311,4999.427,[ 0.043  2.732 -4.767 -4.956],6494542,-219.8311,,,872,4998.671,9.999994,4999.263225769485,1.0,11,1.3032806e+17,0.59232956,11.0,4999.263,500.0,1.0,373.7121,1.0,0.20250426,24992632.0,-29343638.0,279.9511,0.7558594,11.0,9.999994,6996363300.0,1.0,0.81742257,-1.0,1,1100.052,19173,,18909.95118379593,0.41894197,-1570740100000000.0
True,-233.50395,4999.526,[ 0.077  2.798 -4.762 -4.857],6499044,-228.37929,,,872,,10.0,4090.327158658106,36467.723,11,1.368058e+31,4090.3271,0.0003016366,4090.3271,409.27272727272725,36467.723,0.3945571,36467.723,1928.1987,1142907.5,-1.609359e+22,0.22902194,4999.526,0.0003016366,10.0,1142907.5,1.0,2.1258172e-11,-1.0,2,1.063499,19184,,18921.23697900772,0.41894197,-1.609359e+22
True,-224.87257,4999.432,[ 0.077  2.798 -4.762 -4.857],6504045,-224.87257,,,873,,10.0,4544.8095090808465,1.0,11,103000470000.0,4544.8096,11.0,4544.8096,454.6363636363636,1.0,151.705,1.0,1437.1951,22720824.0,-27071820.0,77.64917,4999.432,11.0,10.0,1938158200.0,1.0,0.20249383,-1.0,1,535.76276,19195,,18933.071445465088,0.41894197,-1398319300000.0
True,-241.0254,4999.508,[-0.006  2.858 -4.782 -4.787],6509545,-238.99757,,,873,4999.1074,10.0,4999.402466177829,520.42065,11,8.2758245e+20,0.29509944,0.021136748,4999.403,500.0,520.42065,38.640076,520.42065,0.10522237,176365630.0,-7999201000000000.0,18.433613,0.40039062,0.021136748,10.0,460743100.0,1.0,3.4793404e-05,-1.0,2,107.14948,19206,,18948.74641752243,0.41894197,-1.25170835e+17
True,-239.64204,4999.57,[ 0.101  2.88  -4.776 -4.779],6515045,-239.64204,,,874,4999.213,9.999999,4999.407084434202,1.0,11,3552197700000.0,0.19415838,11.0,4999.4067,500.0,1.0,363.06674,1.0,0.10606008,24994072.0,-29345324.0,170.49416,0.3569336,11.0,9.999999,4261150500.0,1.0,0.9607519,-1.0,1,1289.1956,19217,,18964.175597190857,0.41894197,-8205073000000.0
True,-224.41528,4999.5215,[ 0.104  2.935 -4.777 -4.667],6520545,-218.7908,,,874,4999.1436,10.0,4999.353815826707,12439.631,11,2.2164615e+26,0.21031605,0.0008842706,4999.354,500.0,12439.631,0.46502373,12439.631,0.10400786,3728984.0,-6.4778374e+19,0.14919864,0.3779297,0.0008842706,10.0,3728984.0,1.0,7.88141e-07,-1.0,2,1.6196965,19228,,18979.02382516861,0.41894197,-6.4778374e+19
True,-232.71027,4999.553,[ 0.104  2.935 -4.777 -4.667],6526045,-232.71027,,,875,4999.213,9.999999,4999.3987723228365,1.0,11,9937614000000.0,0.1858576,11.0,4999.399,500.0,1.0,402.4184,1.0,0.1220609,24993988.0,-29345216.0,231.30157,0.34033203,11.0,9.999999,5781114400.0,1.0,0.5241402,-1.0,1,1402.8721,19239,,18994.877279043198,0.41894197,-13722381000000.0
True,-231.11946,4999.657,[ 0.093  3.038 -4.773 -4.598],6531065,-232.09315,,,875,189.83182,10.0,4562.258760294349,5506.4814,11,1.1460762e+26,4372.4263,0.001997646,4562.2583,456.3636363636364,5506.4814,57.613346,5506.4814,1382.6827,481998100.0,-4.65833e+19,19.391153,4809.825,0.001997646,10.0,481998100.0,1.0,1.8445517e-07,-1.0,2,201.45631,19250,,19009.24179339409,0.41894197,-4.65833e+19
True,-231.80357,4999.6255,[ 0.093  3.038 -4.773 -4.598],6536565,-231.80357,,,876,4999.3076,10.0,4999.4772449010225,1.0,11,396485170000.0,0.16961116,11.0,4999.477,500.0,1.0,3781.1328,1.0,0.09812388,24994774.0,-29346156.0,2176.3484,0.3178711,11.0,10.0,54396710000.0,1.0,0.15115723,-1.0,1,11432.063,19261,,19018.979408740997,0.41894197,-2794276300000.0
True,-227.84581,4999.6357,[ 0.084  3.096 -4.772 -4.487],6541068,-221.93616,,,876,,10.0,4091.39547696965,3364.565,11,3.086054e+22,4091.3955,0.0032693676,4091.3955,409.3636363636364,3364.565,0.44682613,3364.565,1926.3514,15830.567,-7.644015e+17,0.20989217,4999.6357,0.0032693676,10.0,15830.567,1.0,9.037244e-09,-1.0,2,1.276455,19272,,19028.548870801926,0.41894197,-7.644015e+17
True,-228.70386,4999.628,[ 0.084  3.096 -4.772 -4.487],6546069,-228.70386,,,877,,10.0,4545.0204240142475,1.0,11,16009689000.0,4545.02,11.0,4545.02,454.6363636363636,1.0,304.33902,1.0,1437.2617,22722932.0,-27074322.0,129.2077,4999.628,11.0,10.0,3227431400.0,1.0,0.3815431,-1.0,1,1080.6533,19283,,19040.834312677383,0.41894197,-553794100000.0
True,-246.94075,4999.66,[ 0.114  3.151 -4.759 -4.38 ],6551569,-240.12518,,,877,4999.205,10.0,4999.445545107978,5916.2456,11,2.7081195e+24,0.2405007,0.0018592873,4999.4453,500.0,5916.2456,31.079723,5916.2456,0.13739276,251237420.0,-7.16074e+18,10.051754,0.45507812,0.0018592873,10.0,251237420.0,1.0,6.2005746e-08,-1.0,2,108.31332,19294,,19054.9638235569,0.41894197,-7.16074e+18
True,-236.74608,4999.6035,[ 0.114  3.151 -4.759 -4.38 ],6556570,-236.74608,,,878,,10.0,4545.041832844739,1.0,11,8.064656e+34,4545.042,11.0,4545.042,454.6363636363636,1.0,19039447000.0,1.0,1437.2684,22723146.0,-27074492.0,6028918000.0,4999.6035,11.0,10.0,1.5069496e+17,1.0,0.9970391,-1.0,1,66236924000.0,19305,,19067.611113786697,0.41894197,-1.2356833e+24
True,-245.41937,4999.627,[ 0.054  3.061 -4.858 -4.582],6562070,-232.91457,,,878,4999.2324,10.0,4999.491071541354,8499862400000.0,11,inf,0.2586115,1.2941386e-12,4999.4907,500.0,8499862400000.0,8.490268e-07,8499862400000.0,0.10039236,6.754505,-inf,2.7022944e-07,0.39453125,1.2941386e-12,10.0,6.754505,1.0,5.3728818e-18,-1.0,2,2.955051e-06,19316,,19082.346517562866,0.41894197,-inf
