EpRewMean,InitialReturnStd,MinD2w0t,InitialBound,EpThisIter,MeanEntropy,ReturnStepMax,MeanD2w0t,ReturnStepMaxmin,InitialReturnMin,MeanIW,Iteration,Bound,InitialReturnMean,J_sample_variance,TimeElapsed,InitialReturnMax,ReturnMeanIW,MaxIW,TimestepsSoFar,EpisodesSoFar,StdIW,EpLenMean,EmpiricalD2,Weights,StdD2w0t,MinIW,MaxD2w0t
-108.3070848766543,2.287118,,575.69415,100,-0.66400295,100.0,15.226085,85.89081,-3.9340286,1.512525,490,852.5716,3.0517579e-06,8687014.0,4086.296167612076,7.2348785,852.5716,55.99652,783301,49000,5.6371355,16.07,6006.2295,[-0.389  1.186  0.223  0.357 -2.084],1255.1289,0.0003554987,222571.25
-108.0172074088784,2.180657,,577.8243,100,-0.6665189,100.0,5594.088,85.861275,-4.1558304,2.4117615,491,1295.8538,9.689331e-06,31751668.0,4094.1391036510468,6.927635,1295.8538,167.97443,784899,49100,10.953768,15.98,2089044.4,[-0.421  1.182  0.221  0.333 -2.083],373364.75,1.4251376e-05,45526464.0
-108.0276617327015,2.0291538,,587.9517,100,-0.67206764,100.0,4.4448056,85.633896,-3.4914703,3.1146762,492,1692.9828,9.918213e-07,121310984.0,4102.31142282486,6.991577,1692.9828,214.54025,786473,49200,21.260435,15.74,1455.3025,[-0.434  1.173  0.23   0.345 -2.086],170.4371,1.6335809e-05,18098.375
-108.19629335309614,2.5046096,,567.0371,100,-0.6724081,100.0,0.04176291,86.057396,-3.8102798,1.0616014,493,599.09784,-4.7302246e-06,85635.375,4111.193229436874,9.334381,599.09784,3.8552322,788100,49300,0.54890233,16.27,1.5222876,[-0.447  1.159  0.235  0.346 -2.091],0.23794885,0.16377528,2.7977135
-108.02738382792504,2.3795228,,572.98376,100,-0.669978,100.0,0.517035,85.928345,-3.9684753,1.5318912,494,870.84344,-7.2479247e-06,11361872.0,4117.632892131805,6.311676,870.84344,160.4993,789710,49400,6.072114,16.1,51.84213,[-0.448  1.159  0.237  0.34  -2.091],17.665594,0.004326027,1786.3586
-108.31580703989688,2.421231,,553.6557,100,-0.67143494,100.0,0.07928964,86.3525,-4.018898,1.0731155,495,590.76373,1.4343262e-05,902091.9,4126.696981668472,8.738419,590.76373,14.521812,791373,49500,1.9136091,16.63,8.573943,[-0.43   1.146  0.242  0.348 -2.089],0.8640741,0.009279033,55.76207
-108.25396360215746,2.286314,,570.9262,100,-0.67511445,100.0,0.2029552,85.99015,-3.640625,1.3040704,496,722.3419,-6.866455e-06,1671706.4,4133.987522125244,7.9700546,722.3419,22.295044,792991,49600,2.615296,16.18,40.570656,[-0.431  1.16   0.239  0.353 -2.09 ],12.374355,0.00016953563,2446.2883
-108.14443859878787,2.359306,,566.39,100,-0.6787559,100.0,8.222435,86.08203,-4.2707596,2.1224375,497,1143.3744,5.1116945e-06,19957674.0,4141.896181344986,6.5903015,1143.3744,72.34932,794619,49700,8.840506,16.28,1510.3788,[-0.442  1.152  0.238  0.336 -2.094],215.47021,5.257115e-05,18703.14
-107.61580149146141,2.1922808,,587.39087,100,-0.68088526,100.0,0.8091911,85.65455,-4.2763443,1.2135667,498,698.60156,7.858276e-06,3568022.0,4149.722006320953,6.6110992,698.60156,33.806133,796189,49800,3.554925,15.7,73.277824,[-0.44   1.162  0.239  0.324 -2.098],12.485187,0.00021888965,575.0554
-108.48489569302724,2.25027,,558.3481,100,-0.67869693,100.0,0.069777586,86.26249,-4.024132,1.1505245,499,634.55426,-6.942749e-06,366858.75,4157.786394357681,6.7395706,634.55426,10.035205,797842,49900,1.1873915,16.53,5.0860143,[-0.436  1.163  0.24   0.344 -2.1  ],0.65024996,0.004305791,30.05532
