MinIWNorm,InitialReturnMean,ReturnStepMaxmin,InitialReturnMin,MinIW,InitialReturnMax,Iteration,TimeElapsed,MaxIWNorm,Weights,EpRewMean,EntropyCoefficient,MeanEntropy,InitialReturnStd,J_sample_variance,MeanIWNorm,TimestepsSoFar,ReturnStepMax,InitialBound,EpThisIter,ReturnMeanIW,EpLenMean,ESSRenyi,ESSClassic,StdIWNorm,MaxIW,EpisodesSoFar,EmpiricalD2,MeanIW,Bound,StdIW
0.0017031146,2.2888185e-06,93.67124,-8.413002,0.17031147,25.814766,451,5132.386651277542,0.029897451,[ -2.204   9.357 -10.398  -6.358  50.069],-135.6601098527446,,51.533676,6.955961,55.513336,0.009975833,2354572,100.0,2.3841858e-06,100,0.119820714,49.65,nan,76.1799,0.005578285,2.9897451,45100,nan,0.9975834,0.119820714,0.5578285
0.0004998803,-7.6293946e-07,94.45052,-7.9390793,0.04998803,25.958244,452,5142.780254125595,0.030847086,[ -2.204   9.357 -10.398  -6.358  50.117],-140.7790986138293,,51.48732,6.9841633,56.435154,0.0103351055,2360012,100.0,-8.046627e-07,100,0.19862974,54.4,nan,78.500854,0.0054086465,3.0847087,45200,nan,1.0335107,0.19862974,0.5408646
0.0042241993,-9.841919e-06,94.089386,-8.131493,0.42241994,19.86737,453,5152.861656904221,0.022090286,[ -2.204   9.357 -10.398  -6.358  50.066],-138.78916678054026,,51.51869,6.639358,47.14279,0.009875684,2365233,100.0,-9.819865e-06,100,0.15312833,52.21,nan,91.63955,0.0029829117,2.2090287,45300,nan,0.9875686,0.15312833,0.29829118
0.01,3.8146973e-06,94.57506,-7.6842346,1.0,22.40216,454,5163.2900931835175,0.01,[ -2.204   9.357 -10.398  -6.358  50.098],-141.63724135245715,,51.51869,6.2280297,39.180153,0.009999999,2370843,100.0,3.747642e-06,100,3.747642e-06,56.1,nan,100.0,9.313226e-10,1.0,45400,nan,1.0,3.747642e-06,
0.00769519,-4.53949e-06,94.55525,-7.5949326,0.76951903,30.91267,455,5174.319199800491,0.015068404,[ -2.204   9.357 -10.398  -6.358  50.098],-143.18403944474304,,51.531265,7.261862,57.509468,0.010141113,2376552,100.0,-4.5001507e-06,100,0.042568803,57.09,nan,97.89952,0.0014854325,1.5068405,45500,nan,1.0141112,0.042568803,0.14854327
4.3729404e-20,8.010864e-06,94.04113,-7.7958984,4.3729404e-18,26.885475,456,5184.762833356857,2.8973763,[ -2.204   9.357 -10.398  -6.358  50.113],-142.09384841455082,,51.197884,7.0659585,8383.828,0.03278724,2382168,100.0,8.024275e-06,100,8.639868,56.16,nan,1.2785163,0.2881095,289.73764,45600,nan,3.278724,8.639868,28.810955
0.0024559305,-9.193421e-06,93.72078,-8.056061,0.24559304,30.970554,457,5193.274601459503,0.04234107,[ -2.204   9.357 -10.398  -6.358  49.78 ],-135.8857480716359,,51.26203,6.5718946,91.078354,0.009941059,2387032,100.0,-9.153038e-06,100,0.2467444,48.64,nan,69.40711,0.0065999543,4.234107,45700,nan,0.99410594,0.2467444,0.6599955
4.1137995e-05,-6.1035157e-06,93.66532,-7.596512,0.0041137994,28.533043,458,5201.526638031006,0.20712924,[ -2.204   9.357 -10.398  -6.358  49.844],-135.3463264222871,,51.40561,6.415613,248.93185,0.008714432,2391864,100.0,-6.1243773e-06,100,1.5623864,48.32,nan,13.474444,0.022082888,20.712925,45800,nan,0.8714433,1.5623864,2.2082891
1.7425619e-07,-3.0517577e-07,93.6935,-8.165039,1.7425618e-05,24.049896,459,5210.570396184921,0.17286502,[ -2.204   9.357 -10.398  -6.358  49.985],-137.04690108469651,,51.238007,7.007979,1475.157,0.009974546,2396957,100.0,-2.5331974e-07,100,2.6690001,50.93,nan,15.084057,0.023666209,17.286503,45900,nan,0.9974547,2.6690001,2.366621
0.0002844193,4.4631956e-06,94.25182,-10.346649,0.028441932,38.453594,460,5220.421291351318,0.039488506,[ -2.204   9.357 -10.398  -6.358  49.819],-141.30609567799885,,51.32224,8.694156,139.53503,0.008720485,2402909,100.0,4.5336783e-06,100,0.6808231,59.52,nan,59.8865,0.0071370937,3.9488506,46000,nan,0.8720485,0.6808231,0.7137094
0.0022242565,1.9073486e-06,94.597206,-9.650116,0.22242565,26.396889,461,5230.882643222809,0.02452636,[ -2.204   9.357 -10.398  -6.358  49.903],-141.59308729260673,,51.283806,7.9027486,83.39604,0.0098913135,2408752,100.0,1.9222498e-06,100,0.16745703,58.43,nan,85.47618,0.0040772953,2.452636,46100,nan,0.98913145,0.16745703,0.4077295
,-1.5258789e-06,94.402115,-8.821457,,21.2556,462,5240.740514755249,,[ -2.204   9.357 -10.398  -6.358  49.867],-139.86442277527993,,58.059845,6.478857,,,2414243,100.0,-1.5422702e-06,100,,54.91,nan,nan,,,46200,nan,,,
0.0010280537,-5.1498414e-06,94.34173,-8.92247,0.102805376,39.38827,463,5250.387802839279,0.039374188,[ -2.204   9.357 -10.398  -6.358  56.637],-146.88160657299338,,57.99096,8.545936,108.724144,0.011887371,2420484,100.0,-5.0216913e-06,100,0.46582568,62.41,nan,68.10744,0.008134545,3.9374187,46300,nan,1.188737,0.46582568,0.8134545
0.0074852263,-1.0223389e-05,94.199615,-9.029648,0.74852264,25.065285,464,5259.053717851639,0.013232746,[ -2.204   9.357 -10.398  -6.358  56.571],-140.23475454669378,,57.97737,7.4375176,55.542416,0.009991564,2425985,100.0,-1.0207295e-05,100,0.009106338,55.01,nan,98.538124,0.0012169965,1.3232746,46400,nan,0.9991565,0.009106338,0.121699646
0.01,4.8828124e-06,94.45404,-10.589279,1.0,37.984734,465,5268.229612827301,0.01,[ -2.204   9.357 -10.398  -6.358  56.559],-140.2586023919857,,57.97737,9.324621,87.82682,0.009999999,2431739,100.0,4.887581e-06,100,4.887581e-06,57.54,nan,100.0,9.313226e-10,1.0,46500,nan,1.0,4.887581e-06,
0.000180546,-3.8146973e-07,94.74016,-9.031807,0.0180546,22.177696,466,5277.210085391998,0.09457562,[ -2.204   9.357 -10.398  -6.358  56.559],-142.52531879346625,,58.08303,6.5761995,151.38313,0.009094356,2437564,100.0,-3.5762787e-07,100,0.62370795,58.25,nan,38.894447,0.011399043,9.457562,46600,nan,0.9094355,0.62370795,1.1399044
0.0005258482,-2.1362305e-06,93.95539,-7.600456,0.05258482,40.636658,467,5285.850037574768,0.0387299,[ -2.204   9.357 -10.398  -6.358  56.662],-141.13235006459223,,58.002254,6.7274423,140.40752,0.009852915,2443055,100.0,-2.1606684e-06,100,0.51869607,54.91,nan,61.322353,0.007825019,3.87299,46700,nan,0.98529154,0.51869607,0.7825019
0.0024575891,-9.384155e-06,94.10185,-8.694664,0.24575892,31.925621,468,5295.540426969528,0.030369423,[ -2.204   9.357 -10.398  -6.358  56.586],-139.8421821834299,,57.95814,7.698145,129.50375,0.0106899105,2448500,100.0,-9.402633e-06,100,0.3710605,54.45,nan,80.66742,0.0052332296,3.0369425,46800,nan,1.0689911,0.3710605,0.52332294
0.01,-5.8746336e-06,93.981995,-8.028923,1.0,33.883507,469,5304.1658844947815,0.01,[ -2.204   9.357 -10.398  -6.358  56.538],-137.8731570484916,,57.95814,6.6656437,44.8796,0.009999999,2453665,100.0,-5.8561563e-06,100,-5.8561563e-06,51.65,nan,100.0,9.313226e-10,1.0,46900,nan,1.0,-5.8561563e-06,
0.001129333,-6.4849854e-07,93.68838,-8.14946,0.11293331,39.55918,470,5313.0726227760315,0.031889837,[ -2.204   9.357 -10.398  -6.358  56.538],-136.46909574949242,,58.019966,8.662934,185.29433,0.0101765515,2458803,100.0,-7.1525574e-07,100,0.96585655,51.38,nan,77.62821,0.005463125,3.1889837,47000,nan,1.0176551,0.96585655,0.54631245
0.01,4.0817263e-06,93.8107,-8.278366,1.0,35.85448,471,5321.424099683762,0.01,[ -2.204   9.357 -10.398  -6.358  56.597],-138.22782946330838,,58.019966,7.603875,58.402946,0.009999999,2464129,100.0,4.1276217e-06,100,4.1276217e-06,53.26,nan,100.0,9.313226e-10,1.0,47100,nan,1.0,4.1276217e-06,
0.01,-2.8991699e-06,94.429474,-8.933311,1.0,23.23796,472,5329.897856473923,0.01,[ -2.204   9.357 -10.398  -6.358  56.597],-140.66601290305528,,58.019966,6.497388,42.642475,0.009999999,2469665,100.0,-2.9206276e-06,100,-2.9206276e-06,55.36,nan,100.0,9.313226e-10,1.0,47200,nan,1.0,-2.9206276e-06,
5.8055907e-06,-2.670288e-07,94.18829,-8.662979,0.0005805591,37.76194,473,5338.61372089386,0.11987721,[ -2.204   9.357 -10.398  -6.358  56.597],-142.51411553315086,,57.885754,7.936864,389.9601,0.009674766,2475381,100.0,-2.0861626e-07,100,2.4948516,57.16,nan,27.510048,0.015704844,11.987721,47300,nan,0.9674766,2.4948516,1.5704845
0.0020834862,2.2888185e-06,94.36038,-8.979408,0.20834863,34.623474,474,5348.46909236908,0.031775814,[ -2.204   9.357 -10.398  -6.358  56.469],-143.82177390174783,,57.843746,7.6824646,75.2359,0.009721853,2481362,100.0,2.2798777e-06,100,0.055632994,59.81,nan,82.923706,0.0044117067,3.1775813,47400,nan,0.9721854,0.055632994,0.4411707
2.868859e-07,-3.0517579e-06,94.32226,-9.210884,2.868859e-05,21.604073,475,5357.644119977951,2.0065866,[ -2.204   9.357 -10.398  -6.358  56.425],-139.44870080695043,,57.65408,7.646462,71692.85,0.031449225,2486842,100.0,-2.965331e-06,100,24.218456,54.8,nan,2.4026585,0.20043932,200.65866,47500,nan,3.1449225,24.218456,20.04393
0.0038461625,-7.400513e-06,94.04075,-9.07766,0.38461626,31.316284,476,5367.328794002533,0.023929527,[ -2.204   9.357 -10.398  -6.358  56.233],-139.1059698861091,,57.622154,8.272099,75.162155,0.010086878,2492352,100.0,-7.5101852e-06,100,0.18154481,55.1,nan,89.522026,0.0034508877,2.3929527,47600,nan,1.008688,0.18154481,0.34508878
2.860825e-08,-9.155274e-06,94.0628,-7.7152405,2.8608251e-06,16.325111,477,5375.451778650284,0.5718564,[ -2.204   9.357 -10.398  -6.358  56.198],-137.1005612166488,,57.408524,5.779092,8807.443,0.01729606,2497419,100.0,-9.149313e-06,100,7.6929893,50.67,nan,6.3577223,0.066379264,57.18564,47700,nan,1.7296059,7.6929893,6.637926
3.7508005e-07,-6.1035157e-06,94.03702,-8.621086,3.7508005e-05,27.926704,478,5383.765887498856,0.12905128,[ -2.204   9.357 -10.398  -6.358  55.992],-137.33007349610617,,57.625546,6.454731,525.61523,0.0062895957,2502538,100.0,-6.0647726e-06,100,1.062066,51.19,nan,11.093043,0.017805954,12.9051285,47800,nan,0.62895966,1.062066,1.7805955
1.02763715e-05,3.3569336e-06,94.40379,-9.593376,0.0010276372,23.663612,479,5392.936714410782,0.18822534,[ -2.204   9.357 -10.398  -6.358  56.208],-139.52209303801484,,57.783955,6.9510565,1345.3606,0.0096978815,2508100,100.0,3.3527613e-06,100,3.583811,55.62,nan,15.378685,0.022748731,18.822535,47900,nan,0.9697882,3.583811,2.2748733
1.1761513e-08,2.9754638e-06,94.23588,-10.052826,1.1761513e-06,24.41053,480,5401.5500547885895,0.28074393,[ -2.204   9.357 -10.398  -6.358  56.369],-136.10556353945688,,57.583035,8.013502,4064.7122,0.011859919,2513337,100.0,2.9280782e-06,100,4.34471,52.37,nan,11.269338,0.033278942,28.074394,48000,nan,1.185992,4.34471,3.327894
6.5771655e-06,3.1280517e-06,94.14695,-9.581833,0.0006577166,37.862427,481,5410.895929336548,0.16067678,[ -2.204   9.357 -10.398  -6.358  56.162],-140.20805384374881,,57.709663,8.080356,376.44034,0.009396172,2518969,100.0,3.1664968e-06,100,2.6495185,56.32,nan,20.789299,0.018340997,16.067678,48100,nan,0.9396172,2.6495185,1.8340998
0.00021496468,3.5858154e-06,94.10259,-7.9732895,0.021496467,23.186722,482,5419.598468542099,0.035503965,[ -2.204   9.357 -10.398  -6.358  56.29 ],-138.26461058993115,,57.62504,6.640985,128.92088,0.009343703,2524147,100.0,3.6358833e-06,100,0.4844756,51.78,nan,62.36345,0.007258701,3.5503967,48200,nan,0.93437034,0.4844756,0.72587013
0.0026316743,-8.392334e-07,93.8426,-9.068359,0.26316744,31.484108,483,5428.073805332184,0.02013954,[ -2.204   9.357 -10.398  -6.358  56.207],-137.35085379151707,,57.59308,7.872442,75.64655,0.009765698,2529392,100.0,-8.493662e-07,100,0.15230927,52.45,nan,90.49591,0.0031647836,2.013954,48300,nan,0.9765698,0.15230927,0.31647837
0.0035350695,-6.3323973e-06,94.497314,-8.58313,0.35350695,24.912453,484,5437.387417554855,0.022558656,[ -2.204   9.357 -10.398  -6.358  56.172],-142.56323575238136,,57.62486,7.0020247,65.7551,0.010303732,2535138,100.0,-6.3590705e-06,100,0.15607193,57.46,nan,88.97995,0.003626105,2.2558656,48400,nan,1.0303733,0.15607193,0.3626105
0.01,-6.8664554e-07,93.74693,-7.90049,1.0,31.06369,485,5445.093837022781,0.01,[ -2.204   9.357 -10.398  -6.358  56.205],-134.30518918690726,,57.62486,6.8678813,47.644234,0.009999999,2539817,100.0,-7.003546e-07,100,-7.003546e-07,46.79,nan,100.0,9.313226e-10,1.0,48500,nan,1.0,-7.003546e-07,
0.000652808,-2.4414062e-06,94.622475,-8.087677,0.0652808,17.537773,486,5454.087509393692,0.03312504,[ -2.204   9.357 -10.398  -6.358  56.205],-143.55775512894527,,57.57105,6.0881495,41.535515,0.009578964,2545593,100.0,-2.4437904e-06,100,0.10137192,57.76,nan,72.098564,0.005958933,3.3125038,48600,nan,0.95789635,0.10137192,0.59589326
0.00059362024,-1.8310546e-06,94.44604,-9.293701,0.059362028,32.018356,487,5463.509598016739,0.044660218,[ -2.204   9.357 -10.398  -6.358  56.152],-142.17460580938152,,57.63567,8.36992,159.08926,0.009374947,2551525,100.0,-1.8179417e-06,100,0.48244464,59.32,nan,67.83127,0.0064561088,4.466022,48700,nan,0.93749475,0.48244464,0.64561087
0.004717417,5.8364867e-06,94.13269,-8.32048,0.4717417,37.003613,488,5472.634675979614,0.018669635,[ -2.204   9.357 -10.398  -6.358  56.218],-142.41496195561456,,57.60232,6.920049,44.212486,0.010007866,2557237,100.0,5.915761e-06,100,0.116659306,57.12,nan,92.32602,0.0028852923,1.8669636,48800,nan,1.0007867,0.116659306,0.28852925
0.00049028656,-3.0517579e-06,94.032715,-7.9501114,0.049028657,27.32721,489,5480.831427097321,0.03916372,[ -2.204   9.357 -10.398  -6.358  56.183],-138.79843821553723,,57.53071,6.2406187,58.59191,0.009912478,2562452,100.0,-3.0696392e-06,100,0.14504835,52.15,nan,68.40521,0.0067366725,3.916372,48900,nan,0.9912479,0.14504835,0.67366725
2.1434204e-07,2.2888185e-06,94.15472,-8.421196,2.1434204e-05,29.179787,490,5489.909782648087,0.23262773,[ -2.204   9.357 -10.398  -6.358  56.11 ],-139.11740089647122,,57.34644,7.0414977,778.61993,0.010157837,2567842,100.0,2.3245811e-06,100,0.9258775,53.9,nan,12.490528,0.026886756,23.262774,49000,nan,1.0157838,0.9258775,2.6886754
0.0028725334,-5.0354006e-06,94.25419,-8.746513,0.28725335,27.498322,491,5499.318115472794,0.019958358,[ -2.204   9.357 -10.398  -6.358  55.931],-140.27675613289983,,57.313175,6.5893755,51.88495,0.009843904,2573324,100.0,-5.00679e-06,100,0.19326434,54.82,nan,90.84088,0.0031257432,1.9958358,49100,nan,0.98439044,0.19326434,0.31257433
1.4577084e-09,-4.9591063e-06,93.82953,-7.880455,1.4577084e-07,22.98529,492,5507.478271484375,1.0302106,[ -2.204   9.357 -10.398  -6.358  55.897],-136.4467371582315,,57.084564,7.351185,53204.316,0.020668559,2578356,100.0,-4.917383e-06,100,22.297338,50.32,nan,3.6051693,0.10687454,103.021065,49200,nan,2.066856,22.297338,10.687453
0.01,-6.3323973e-06,94.332954,-8.690796,1.0,23.444794,493,5516.788874864578,0.01,[ -2.204   9.357 -10.398  -6.358  55.664],-140.1580493368017,,57.084564,6.696141,45.291214,0.009999999,2583867,100.0,-6.3814223e-06,100,-6.3814223e-06,55.11,nan,100.0,9.313226e-10,1.0,49300,nan,1.0,-6.3814223e-06,
0.0041682865,5.1116945e-06,93.92066,-7.5247116,0.41682863,24.916664,494,5524.7558336257935,0.02192649,[ -2.204   9.357 -10.398  -6.358  55.664],-138.2813191179034,,57.122833,7.0576453,56.18117,0.009873708,2589029,100.0,5.066395e-06,100,0.1648952,51.62,nan,88.483475,0.0035621314,2.1926491,49400,nan,0.9873707,0.1648952,0.35621315
0.01,2.5177003e-06,93.60245,-8.232651,1.0,21.187958,495,5533.419523239136,0.01,[ -2.204   9.357 -10.398  -6.358  55.702],-135.12232126292315,,57.122833,7.1789784,52.05831,0.009999999,2593911,100.0,2.5331974e-06,100,2.5331974e-06,48.82,nan,100.0,9.313226e-10,1.0,49500,nan,1.0,2.5331974e-06,
1.4377638e-20,-5.41687e-06,94.414986,-7.8863754,1.4377638e-18,25.006668,496,5542.102363586426,2.1503484,[ -2.204   9.357 -10.398  -6.358  55.702],-141.21642531139648,,56.81019,6.805461,22469.043,0.0246476,2599464,100.0,-5.379319e-06,100,14.128526,55.53,nan,1.3095633,0.21396798,215.03484,49600,nan,2.4647596,14.128526,21.396801
0.005957053,-2.3651123e-06,94.17598,-8.333145,0.59570533,20.91491,497,5550.976756334305,0.013740156,[ -2.204   9.357 -10.398  -6.358  55.388],-139.4413412245218,,56.783585,7.4209576,60.479893,0.010085484,2604895,100.0,-2.3841858e-06,100,0.05745195,54.31,nan,97.104546,0.0017415452,1.3740156,49700,nan,1.0085484,0.05745195,0.17415452
0.0008869243,1.3427734e-05,94.30889,-8.408241,0.08869243,23.378746,498,5559.654811859131,0.04266746,[ -2.204   9.357 -10.398  -6.358  55.368],-142.10313507170991,,56.86351,6.13562,61.214207,0.00887736,2610504,100.0,1.3358891e-05,100,0.37770438,56.09,nan,65.5151,0.006440618,4.266746,49800,nan,0.88773596,0.37770438,0.64406186
0.01,1.8310546e-06,94.318985,-9.139313,1.0,24.52909,499,5568.988660335541,0.01,[ -2.204   9.357 -10.398  -6.358  55.441],-140.9432866770771,,56.86351,7.22626,52.746296,0.009999999,2616165,100.0,1.8402934e-06,100,1.8402934e-06,56.61,nan,100.0,9.313226e-10,1.0,49900,nan,1.0,1.8402934e-06,
