LearnableVariance,InitialReturnStd,InitialReturnMean,EmpiricalD2,VarianceInit,MeanIWNorm,MeanIW,MaxIWNorm,OptimizationReturnMean,EpLenMean,MinIWNorm,InitialReturnMin,OptimizationReturnMin,Iteration,ESSClassic,StdIWNorm,OptimizationReturnMax,InitialReturnMax,Bound,InitialBound,EpisodesSoFar,MinIW,ReturnStepMaxmin,EpRewMean,TimestepsSoFar,TimeElapsed,EpThisIter,StdIW,ReturnMeanIW,ReturnStepMax,Weights,MaxIW,J_sample_variance,MeanEntropy,ESSRenyi
True,29.698935,-91.761505,7.9564238,-1,0.006368099,0.63680995,0.04674055,107.2916,128.73,0.0002799907,-199.0531,,421,44.415485,0.0071239276,149.55069,-49.50242,-77.770065,-98.3966,42100,0.027999071,0.85953355,-91.7615042963624,7492339,3018.7183287143707,100,0.71239275,-59.05434,0.85953355,[-0.706  1.111 -1.738],4.674055,21606.502,-0.24391586,12.56846
True,32.717445,-92.664795,4.8699255,-1,0.007005715,0.7005714,0.04917767,162.14609,129.94,0.00030230288,-254.81088,,422,36.78527,0.0091838455,195.93274,-58.878136,-81.3858,-101.15849,42200,0.03023029,0.868414,-92.66479742050171,7505333,3023.4012982845306,100,0.9183846,-62.641994,0.868414,[-0.712  1.116 -1.663],4.917767,56507.688,-0.25176534,20.534195
True,31.97822,-90.411224,7.0539913,-1,0.0060220794,0.60220796,0.041833866,152.78802,126.61,0.00042347802,-243.19923,,423,45.851994,0.0065442305,184.28433,-58.91491,-75.9357,-98.51786,42300,0.042347804,0.8602798,-90.41121602386237,7517994,3028.147421836853,100,0.65442306,-54.404987,0.8602798,[-0.669  1.128 -1.671],4.183387,31401.533,-0.19645844,14.176372
True,29.162985,-91.909035,3.1640158,-1,0.0077782334,0.7778234,0.0405509,166.5228,128.97,0.00029948744,-258.43182,,424,55.741695,0.0069308784,199.39917,-59.032646,-83.107025,-100.52343,42400,0.029948745,0.8593004,-91.90903626859188,7530891,3032.281676530838,100,0.6930878,-67.78402,0.8593004,[-0.721  1.13  -1.615],4.05509,56089.03,-0.14052363,31.605406
True,19.916132,-88.921776,1.560347,-1,0.009246786,0.9246786,0.048387125,64.32121,125.11,0.0010760457,-153.243,,425,60.670254,0.0074449787,94.41797,-58.825027,-88.409035,-94.02988,42500,0.10760457,0.85969657,-88.92177740871907,7543402,3036.5701875686646,100,0.7444979,-82.02831,0.85969657,[-0.726  1.124 -1.559],4.8387127,22743.885,-0.17021732,64.08831
True,20.970392,-87.50166,2.092804,-1,0.008996023,0.89960235,0.07226207,80.519485,123.99,0.0009806383,-168.02113,,426,49.346134,0.009114444,109.30253,-58.718605,-85.79968,-93.102356,42600,0.098063834,0.85867935,-87.5016520048678,7555801,3040.599647283554,100,0.9114444,-77.69741,0.85867935,[-0.717  1.131 -1.589],7.2262073,30305.725,-0.17157814,47.782784
True,26.126518,-90.9022,1.3001515,-1,0.009381792,0.93817925,0.039116714,126.319016,127.79,0.0014140176,-217.22122,,427,75.41787,0.0053562215,157.6176,-59.60362,-95.29689,-98.14291,42700,0.14140177,0.8654091,-90.90219765618444,7568580,3045.3650348186493,100,0.5356222,-87.04073,0.8654091,[-0.764  1.128 -1.591],3.9116716,46271.324,-0.1814034,76.914116
True,28.358038,-90.16414,12.666243,-1,0.006438168,0.6438168,0.08659788,117.418236,127.09,2.8199865e-05,-207.58237,,428,26.939058,0.010602634,157.90607,-49.676308,-76.49193,-97.08355,42800,0.0028199865,0.86225986,-90.16413851976395,7581289,3049.71959900856,100,1.0602634,-51.86597,0.86225986,[-0.748  1.134 -1.6  ],8.659788,39477.977,-0.1970316,7.895001
True,25.152895,-85.99042,4.915314,-1,0.006895357,0.6895357,0.06265967,119.67851,121.79,0.0004251547,-205.66895,,429,31.841314,0.010088389,156.1041,-49.564857,-72.585266,-92.846054,42900,0.04251547,0.8574432,-85.99042162507773,7593468,3054.258878469467,100,1.0088389,-57.385983,0.8574432,[-0.716  1.154 -1.616],6.265968,35228.574,-0.17313208,20.34458
True,20.55807,-83.3706,10.641827,-1,0.0058188336,0.5818834,0.05050861,77.817345,118.37,0.00016161521,-161.18794,,430,35.8921,0.007776644,111.70687,-49.48107,-63.40973,-88.74353,43000,0.016161522,0.86191535,-83.37059865489601,7605305,3058.6060569286346,100,0.77766436,-45.88225,0.86191535,[-0.651  1.155 -1.592],5.0508614,13395.285,-0.14631826,9.396883
True,24.088758,-84.67906,9.662711,-1,0.006859394,0.6859393,0.052914526,102.45828,119.22,3.9212955e-05,-187.13734,,431,30.407402,0.010377136,137.7493,-49.388054,-76.899124,-90.916985,43100,0.0039212955,0.85740465,-84.67906729191542,7617227,3062.811762571335,100,1.0377136,-57.508636,0.85740465,[-0.682  1.175 -1.565],5.291453,28867.51,-0.17466871,10.349062
True,27.020401,-86.1011,5.5334563,-1,0.0068070185,0.6807019,0.04743535,147.5092,121.59,0.0003225647,-233.61029,,432,45.067493,0.007515191,184.14328,-49.467014,-72.95073,-93.88811,43200,0.032256473,0.8646227,-86.10109226539731,7629386,3066.5033111572266,100,0.75151914,-54.63311,0.8646227,[-0.676  1.152 -1.594],4.743535,40724.37,-0.12666075,18.071888
True,29.511852,-93.555176,4.597053,-1,0.0074652857,0.74652857,0.060475316,113.91135,130.8,0.00015257967,-207.46652,,433,31.650763,0.010970366,148.82413,-58.642387,-82.78204,-100.47072,43300,0.015257968,0.8623856,-93.55517382159829,7642466,3070.618505716324,100,1.0970366,-67.95459,0.8623856,[-0.722  1.146 -1.546],6.0475316,42821.16,-0.10237422,21.753067
True,23.337612,-88.74763,13.814312,-1,0.005911252,0.5911252,0.04571453,84.295654,125.4,1.80629e-06,-173.04327,,434,32.803158,0.0084605,114.406746,-58.636528,-71.71768,-94.51573,43400,0.00018062901,0.86602044,-88.74761651217938,7655006,3074.531435251236,100,0.8460501,-50.278996,0.86602044,[-0.79   1.145 -1.521],4.571453,16092.969,-0.16946407,7.238869
True,25.325132,-88.23337,9.195487,-1,0.0062516537,0.6251653,0.050537527,77.47668,123.61,3.064786e-05,-165.71005,,435,37.11993,0.008136691,116.04869,-49.661358,-70.75812,-93.75703,43500,0.0030647863,0.8570776,-88.23336800292134,7667367,3078.0382623672485,100,0.813669,-54.008106,0.8570776,[-0.74   1.127 -1.588],5.053753,14995.058,-0.15552573,10.8749
True,22.245607,-86.16299,12.622832,-1,0.00549054,0.54905397,0.04303871,82.1439,121.73,8.283533e-05,-168.30688,,436,35.244843,0.007442253,118.1659,-50.140984,-66.14656,-91.77321,43600,0.008283533,0.8638866,-86.16298204168677,7679540,3080.9319982528687,100,0.7442254,-46.214188,0.8638866,[-0.759  1.149 -1.574],4.303871,13109.22,-0.14924622,7.9221525
True,23.514399,-85.99661,1.9702646,-1,0.009120133,0.9120133,0.07394531,105.615875,120.59,0.00041300926,-191.61249,,437,50.724724,0.008988884,142.23657,-49.375908,-84.41494,-92.3837,43700,0.041300926,0.86521053,-85.9966133889556,7691599,3084.7877807617188,100,0.8988885,-75.44964,0.86521053,[-0.748  1.172 -1.568],7.3945317,41019.645,-0.1720737,50.754604
True,24.872366,-85.35903,1.7479972,-1,0.009581495,0.9581497,0.065415375,93.911285,121.13,0.0013058624,-179.27031,,438,50.414234,0.009502444,119.92626,-59.344048,-85.88848,-91.3347,43800,0.13058625,0.86170125,-85.35902603015303,7703712,3088.906644821167,100,0.95024437,-77.98793,0.86170125,[-0.756  1.161 -1.591],6.5415373,42236.445,-0.15756212,57.208332
True,24.336708,-86.02225,12.708693,-1,0.0065661864,0.6566187,0.07707656,95.13315,121.69,9.027326e-06,-181.1554,,439,25.720655,0.011158511,131.67259,-49.482807,-73.50006,-92.06076,43900,0.0009027326,0.8604474,-86.02225067958236,7715881,3093.166522502899,100,1.1158512,-51.97321,0.8604474,[-0.737  1.169 -1.576],7.7076564,29941.035,-0.24894242,7.86863
True,25.89133,-88.43673,4.484566,-1,0.008300187,0.83001864,0.045492414,123.58958,124.11,0.00032424083,-212.02632,,440,47.783634,0.008676637,161.87427,-50.15206,-85.86821,-95.50428,44000,0.032424085,0.8584379,-88.43673731312155,7728292,3097.4603023529053,100,0.86766374,-70.90141,0.8584379,[-0.79   1.173 -1.668],4.5492415,45607.195,-0.22916657,22.2987
True,23.049335,-85.67739,11.411827,-1,0.0050004576,0.50004584,0.043500446,90.79108,121.6,1.328726e-05,-176.46846,,441,34.437042,0.0068996367,126.81279,-49.65567,-62.11581,-91.55966,44100,0.0013287261,0.86963123,-85.67738760858774,7740452,3101.5439627170563,100,0.68996364,-42.24464,0.86963123,[-0.731  1.176 -1.648],4.3500447,12033.832,-0.23445532,8.762838
True,23.663101,-85.15996,9.412695,-1,0.0069789425,0.6978943,0.049590778,84.6499,120.19,0.00016114372,-169.80988,,442,36.27603,0.009249775,120.42179,-49.388084,-74.62651,-90.8203,44200,0.016114373,0.86497706,-85.15996849104762,7752471,3105.696251153946,100,0.9249775,-57.26055,0.86497706,[-0.713  1.197 -1.653],4.959078,21522.092,-0.20471221,10.62395
True,25.837927,-87.22238,10.751235,-1,0.006335424,0.6335424,0.052543882,108.77465,122.69,2.9970013e-06,-195.99704,,443,30.586123,0.009544135,147.07521,-48.921825,-72.20387,-93.75562,44300,0.00029970013,0.8588567,-87.22238930717111,7764740,3109.500569343567,100,0.9544136,-50.781998,0.8588567,[-0.755  1.182 -1.624],5.2543883,29155.395,-0.27112997,9.301257
True,29.224318,-86.78082,10.094507,-1,0.0051935427,0.5193542,0.036998093,120.58527,122.38,4.290675e-05,-207.36609,,444,35.38483,0.007018145,149.25194,-58.11415,-67.41256,-93.693016,44400,0.0042906753,0.8639152,-86.78081695616245,7776978,3113.4175233840942,100,0.70181453,-45.451206,0.8639152,[-0.812  1.195 -1.69 ],3.6998093,19743.402,-0.30991003,9.906378
True,24.279488,-83.969215,2.2941053,-1,0.007586203,0.7586203,0.035164744,150.61414,118.81,0.00054944085,-234.58334,,445,52.49503,0.007216639,175.8356,-58.74775,-76.24076,-91.788666,44500,0.054944087,0.8687242,-83.96921885460615,7788859,3117.025197505951,100,0.7216639,-64.397194,0.8687242,[-0.842  1.178 -1.729],3.5164745,45482.297,-0.28760117,43.589977
True,24.709557,-86.17163,7.285226,-1,0.00758609,0.758609,0.082278356,129.69809,121.7,0.00012729193,-215.86972,,446,36.14765,0.010082456,167.09462,-48.7751,-80.93532,-93.36729,44600,0.012729193,0.8547273,-86.17163248464465,7801029,3120.581158876419,100,1.0082457,-61.5134,0.8547273,[-0.818  1.186 -1.707],8.227836,44383.27,-0.2715652,13.72641
True,22.796549,-86.14295,4.994453,-1,0.0074109985,0.7410998,0.056383885,91.04116,121.78,0.00016903927,-177.18411,,447,31.51565,0.010924692,118.88772,-58.296394,-75.20973,-92.04908,44700,0.016903928,0.8608422,-86.14294893324376,7813207,3124.4778978824615,100,1.0924692,-62.010532,0.8608422,[-0.875  1.199 -1.691],5.6383886,28570.268,-0.30928046,20.022213
True,28.711452,-85.027756,2.3838465,-1,0.008404374,0.8404374,0.050418857,165.34764,119.99,0.0005093812,-250.3754,,448,47.43317,0.008847492,200.45755,-49.917843,-80.677246,-93.373604,44800,0.05093812,0.8628998,-85.0277526012063,7825206,3128.749522447586,100,0.88474923,-67.791504,0.8628998,[-0.88   1.215 -1.728],5.041886,69807.61,-0.29739282,41.94901
True,23.730585,-82.96864,12.28693,-1,0.0058174892,0.58174884,0.064881206,97.88048,117.92,1.1203489e-05,-180.84912,,449,25.03079,0.010067918,122.94151,-57.90761,-68.802185,-88.99693,44900,0.0011203489,0.8584131,-82.96863540649414,7836998,3132.348833322525,100,1.0067918,-47.671337,0.8584131,[-0.868  1.226 -1.716],6.488121,21818.338,-0.39260876,8.138729
True,20.544222,-84.77706,10.024742,-1,0.0051753162,0.51753163,0.117380224,74.86634,119.88,5.6134755e-05,-159.6434,,450,15.163349,0.012241401,110.57142,-49.071983,-56.568478,-90.0985,45000,0.0056134756,0.86365616,-84.77706051126123,7848986,3135.711380004883,100,1.2241403,-39.71978,0.86365616,[-0.85   1.235 -1.812],11.738023,18560.705,-0.4347446,9.975319
True,26.810139,-83.60954,2.7280102,-1,0.008815179,0.88151795,0.061377496,151.24535,117.74,0.0005396867,-234.85489,,451,47.38897,0.009288187,176.76187,-58.09301,-88.37853,-91.438034,45100,0.05396867,0.8619585,-83.60953976556658,7860760,3139.7004215717316,100,0.9288187,-75.44845,0.8619585,[-0.785  1.227 -1.854],6.1377497,62807.14,-0.43819913,36.656754
True,23.754755,-86.89201,1.6097312,-1,0.008309678,0.8309678,0.035269648,138.57819,122.83,0.0015836091,-225.4702,,452,67.42972,0.005775229,166.59032,-58.879883,-81.71285,-94.40768,45200,0.15836091,0.8635243,-86.89201419815421,7873043,3143.7670891284943,100,0.57752293,-72.17733,0.8635243,[-0.823  1.222 -1.857],3.526965,42093.273,-0.44459954,62.122173
True,23.881685,-83.394196,11.997319,-1,0.004422659,0.4422659,0.028854817,110.155876,118.1,7.1595154e-05,-193.55008,,453,42.037926,0.0051931962,144.36717,-49.182903,-58.709244,-89.84586,45300,0.0071595157,0.8695823,-83.39419842272997,7884853,3147.892120361328,100,0.51931965,-36.362503,0.8695823,[-0.852  1.226 -1.864],2.8854818,11001.596,-0.48003173,8.335196
True,23.06383,-79.66324,8.166978,-1,0.005658546,0.56585467,0.05051976,104.91285,113.1,0.0001517219,-184.5761,,454,34.330414,0.007826139,135.34004,-49.236053,-61.050323,-85.81578,45400,0.015172191,0.8601864,-79.6632442484796,7896163,3150.876419067383,100,0.7826139,-43.46765,0.8601864,[-0.823  1.24  -1.899],5.051976,18088.613,-0.4780858,12.2444315
True,33.25193,-88.33596,1.8106936,-1,0.009087849,0.9087849,0.042559586,160.31091,124.03,0.0005021432,-248.64687,,455,58.421307,0.007666742,200.14471,-48.502144,-89.52938,-96.62419,45500,0.050214317,0.85586935,-88.33596129387617,7908566,3154.226541042328,100,0.7666742,-78.37657,0.85586935,[-0.864  1.23  -1.897],4.2559586,68601.39,-0.49085298,55.227455
True,27.459599,-86.47064,1.4382113,-1,0.008924765,0.8924763,0.023277882,117.10374,122.01,0.0025755768,-203.57439,,456,79.24389,0.0045675845,145.78888,-57.785503,-84.348465,-93.256454,45600,0.2575577,0.85467476,-86.47064599826932,7920767,3158.373091697693,100,0.45675844,-76.21055,0.85467476,[-0.889  1.225 -1.91 ],2.3277884,36750.598,-0.46014336,69.53081
True,32.014137,-87.4584,4.7812624,-1,0.0070032207,0.7003222,0.0885336,182.18268,123.18,0.00019793249,-269.64105,,457,31.45904,0.010337137,211.22238,-58.41867,-77.04737,-96.44643,45700,0.01979325,0.8670734,-87.45838991299271,7933085,3161.996437549591,100,1.0337137,-57.394043,0.8670734,[-0.903  1.225 -1.879],8.85336,81476.99,-0.45830467,20.914978
True,28.715641,-82.19228,3.897439,-1,0.0073995083,0.7399509,0.039035205,203.71101,116.01,0.00061486004,-285.9033,,458,56.410053,0.006504559,236.7895,-49.11379,-77.67253,-91.7224,45800,0.061486006,0.8606673,-82.19228367194533,7944686,3164.4358434677124,100,0.6504559,-58.85825,0.8606673,[-0.877  1.236 -1.877],3.9035206,64789.86,-0.4051794,25.657875
True,25.337984,-84.201866,3.6537957,-1,0.007749917,0.7749917,0.055079993,112.80358,119.14,0.00026152673,-197.00545,,459,48.763687,0.007943972,148.08783,-48.91762,-75.9457,-90.76871,45900,0.026152674,0.86711204,-84.2018640562892,7956600,3167.157866716385,100,0.7943972,-63.39323,0.86711204,[-0.854  1.229 -1.824],5.5079994,33261.64,-0.39462203,27.3688
True,27.876698,-82.64038,4.4628086,-1,0.007774881,0.7774881,0.07478905,141.22784,116.54,0.00032852782,-223.86823,,460,36.21999,0.0103172,174.66719,-49.201035,-79.04922,-90.10265,46000,0.032852784,0.86955404,-82.64038324013353,7968254,3169.6324388980865,100,1.03172,-63.284893,0.86955404,[-0.803  1.225 -1.814],7.478905,55969.574,-0.38906777,22.407413
True,20.883722,-83.31979,1.6237776,-1,0.009272613,0.92726135,0.046594366,86.80234,117.7,0.0011909198,-170.12213,,461,59.900215,0.007586806,121.14191,-48.980225,-82.719315,-88.990524,46100,0.11909198,0.856806,-83.31979485332965,7980024,3172.659439086914,100,0.75868064,-75.49323,0.856806,[-0.783  1.21  -1.808],4.6594367,30333.105,-0.411335,61.58479
True,28.217003,-85.623146,6.0897813,-1,0.0071991705,0.71991706,0.106461525,133.21144,120.26,6.249225e-05,-218.83456,,462,25.705414,0.012239078,169.7787,-49.05586,-79.55327,-92.91762,46200,0.0062492248,0.8691,-85.62313333153725,7992050,3175.6900601387024,100,1.2239078,-61.55232,0.8691,[-0.784  1.217 -1.83 ],10.6461525,53757.137,-0.42783758,16.420952
True,22.819994,-81.19868,4.731305,-1,0.0074878526,0.7487853,0.06742575,104.62822,114.85,0.000102016624,-185.8269,,463,34.091022,0.010411411,135.97772,-49.849186,-70.446884,-87.3929,46300,0.010201663,0.86499524,-81.1986761289835,8003535,3179.0520181655884,100,1.041141,-56.973465,0.86499524,[-0.721  1.217 -1.847],6.742575,34965.207,-0.4399932,21.135817
True,20.266735,-81.05497,4.009455,-1,0.007959997,0.79599977,0.09893412,87.90408,114.72,0.00027025773,-168.95905,,464,24.146086,0.014108427,119.40764,-49.551407,-71.34621,-86.686935,46400,0.027025774,0.8623727,-81.05496604070068,8015007,3182.136624097824,100,1.4108428,-60.068962,0.8623727,[-0.685  1.204 -1.859],9.893413,41445.715,-0.4399437,24.941044
True,21.295847,-82.470146,6.4417768,-1,0.0076585654,0.7658566,0.08468147,81.60169,116.71,0.00024294989,-164.07184,,465,28.255644,0.012203622,114.01523,-50.05661,-78.010864,-87.93921,46500,0.02429499,0.8643517,-82.47014380469918,8026678,3185.0938680171967,100,1.2203622,-64.13003,0.8643517,[-0.683  1.19  -1.859],8.468147,26687.438,-0.4120184,15.523667
True,40.63445,-95.64169,4.114024,-1,0.007350075,0.7350075,0.04833426,225.55829,132.89,0.00015457624,-321.19995,,466,42.69987,0.008514443,271.0745,-50.12545,-86.01282,-106.34836,46600,0.015457624,0.8593809,-95.64168710842729,8039967,3187.853097677231,100,0.8514444,-64.296425,0.8593809,[-0.669  1.175 -1.831],4.833426,99747.28,-0.45472017,24.3071
True,32.66896,-90.84734,1.4928688,-1,0.008954278,0.8954277,0.0223802,132.43167,127.15,0.0014451391,-223.279,,467,77.885056,0.004771404,173.32129,-49.957718,-88.33673,-98.28998,46700,0.1445139,0.86318004,-90.84734267711639,8052682,3190.4716091156006,100,0.47714043,-79.243095,0.86318004,[-0.624  1.169 -1.874],2.23802,45916.6,-0.42923915,66.98512
True,31.296654,-87.08567,8.252536,-1,0.00780476,0.780476,0.059557423,124.51445,121.92,1.3237413e-05,-211.60013,,468,35.519905,0.010515659,161.83578,-49.764343,-83.43901,-94.13901,46800,0.0013237414,0.86379534,-87.08567323610187,8064874,3193.6864252090454,100,1.051566,-63.176727,0.86379534,[-0.606  1.171 -1.848],5.9557424,49101.89,-0.44391936,12.117488
True,28.046263,-82.66233,4.9821925,-1,0.007524091,0.75240916,0.063009106,128.07095,116.47,0.00024734077,-210.73329,,469,32.34187,0.0108825695,161.78629,-48.94701,-76.53102,-89.68678,46900,0.024734078,0.8624673,-82.66233842208982,8076521,3196.858629465103,100,1.0882571,-60.85188,0.8624673,[-0.604  1.188 -1.863],6.300911,46740.71,-0.4428433,20.071484
True,35.947033,-87.6461,5.6757884,-1,0.0070501445,0.70501447,0.03507358,164.5237,122.52,0.00011529275,-252.1698,,470,47.21783,0.007453987,203.28926,-48.88054,-79.29222,-96.05176,47000,0.011529275,0.85913897,-87.6461008824408,8088773,3200.113776445389,100,0.74539876,-59.266655,0.85913897,[-0.601  1.173 -1.862],3.5073578,49696.07,-0.44271567,17.618698
True,34.169746,-86.32034,3.300171,-1,0.00789591,0.7895911,0.0725923,152.13924,120.83,2.8989389e-05,-238.45958,,471,33.216564,0.011195907,189.01083,-49.448746,-80.03162,-94.269005,47100,0.002898939,0.8607697,-86.32034327730537,8100856,3203.100467443466,100,1.1195906,-65.5918,0.8607697,[-0.617  1.189 -1.862],7.2592306,66205.734,-0.5098975,30.30146
True,31.511148,-85.92502,5.8397923,-1,0.006924352,0.6924353,0.06771587,179.96793,120.66,1.780044e-05,-265.89294,,472,33.629223,0.009727678,216.28719,-49.605762,-80.64745,-94.788124,47200,0.001780044,0.86328244,-85.92502714276314,8112922,3205.3270177841187,100,0.9727679,-59.22919,0.86328244,[-0.611  1.184 -1.929],6.771587,68907.26,-0.5417406,17.123898
True,32.969128,-88.58656,3.8646948,-1,0.008790528,0.87905294,0.058638882,148.08636,124.26,0.0001883151,-236.67293,,473,38.820232,0.011035447,186.92023,-49.7527,-89.48013,-96.47566,47300,0.01883151,0.8578282,-88.58656560719014,8125348,3207.2980773448944,100,1.1035448,-73.97109,0.8578282,[-0.638  1.173 -1.961],5.8638883,75110.734,-0.55065745,25.875265
True,33.88618,-88.72687,4.3257813,-1,0.007912108,0.7912108,0.04419515,135.25385,124.4,0.0006280854,-223.98071,,474,48.223778,0.008198354,174.85818,-49.122536,-80.642914,-96.192894,47400,0.06280854,0.8597568,-88.72686930149794,8137788,3209.2060465812683,100,0.8198355,-65.11469,0.8597568,[-0.637  1.185 -1.97 ],4.419515,47053.91,-0.49795595,23.11721
True,35.017357,-86.62068,3.2748508,-1,0.0080462,0.8046199,0.055084124,264.34952,121.16,0.0004852613,-350.9702,,475,49.485573,0.00812941,301.62778,-49.34243,-88.276955,-98.31968,47500,0.04852613,0.85883343,-86.62068199947477,8149904,3210.973025083542,100,0.8129411,-67.10579,0.85883343,[-0.667  1.184 -1.917],5.5084124,129746.48,-0.4711098,30.535742
True,21.126907,-83.03515,10.151058,-1,0.006313309,0.6313309,0.04846372,72.0644,118.33,4.114445e-05,-155.09955,,476,30.808397,0.009461263,105.97323,-49.12632,-65.94096,-88.20515,47600,0.004114445,0.8622149,-83.03515559464694,8161737,3212.9483773708344,100,0.9461264,-49.469017,0.8622149,[-0.668  1.174 -1.89 ],4.846372,15725.297,-0.4730226,9.85119
True,40.815796,-90.21663,4.3844547,-1,0.0077687376,0.77687377,0.05658148,222.47137,126.2,0.0004152307,-312.688,,477,36.65526,0.010212629,263.56534,-49.12265,-86.18686,-100.639565,47700,0.04152307,0.86387074,-90.21662955164909,8174357,3215.0794398784637,100,1.0212629,-64.36219,0.86387074,[-0.662  1.19  -1.892],5.658148,119630.07,-0.4895421,22.807854
True,20.540014,-81.78937,16.25018,-1,0.005698109,0.569811,0.07540081,61.682064,116.53,8.034784e-06,-143.47144,,478,26.314978,0.00953496,94.62064,-48.850792,-64.67955,-86.571754,47800,0.0008034784,0.85852206,-81.78936734735966,8186010,3217.38068318367,100,0.95349604,-45.40105,0.85852206,[-0.674  1.204 -1.908],7.540081,11350.883,-0.513603,6.153778
True,35.31757,-91.52462,3.1635535,-1,0.008220155,0.8220155,0.11980589,138.21538,127.57,0.0002653686,-229.73999,,479,25.256342,0.01414106,180.11414,-49.625862,-81.99128,-99.1826,47900,0.026536861,0.85927004,-91.52461462885141,8198767,3220.169553041458,100,1.4141059,-68.37047,0.85927004,[-0.604  1.199 -1.933],11.980589,92771.03,-0.5037848,31.610023
True,28.19515,-78.58403,3.5459719,-1,0.007931012,0.7931012,0.046872873,201.26707,111.06,0.00026394284,-279.85107,,480,48.335747,0.008199541,230.28326,-49.567818,-76.97884,-87.91239,48000,0.026394285,0.8631816,-78.58402285858989,8209873,3222.603412628174,100,0.81995404,-59.412823,0.8631816,[-0.615  1.21  -1.923],4.6872873,80527.09,-0.4877016,28.201014
True,33.67824,-84.794495,2.4783986,-1,0.008019337,0.8019338,0.053064197,174.8736,118.96,0.0005153034,-259.6681,,481,50.28898,0.007973124,210.19783,-49.47026,-80.4671,-93.4501,48100,0.05153034,0.860434,-84.7944991543889,8221769,3224.9655220508575,100,0.79731244,-66.840645,0.860434,[-0.594  1.22  -1.907],5.30642,64537.67,-0.48389512,40.348637
True,27.507645,-85.295715,5.2078032,-1,0.007290236,0.7290237,0.057237796,118.054596,120.02,4.2762284e-05,-203.35031,,482,30.648817,0.01096634,153.70926,-49.641056,-70.935455,-92.07406,48200,0.0042762286,0.86452615,-85.29571298748255,8233771,3227.323317527771,100,1.096634,-55.466858,0.86452615,[-0.629  1.215 -1.903],5.7237797,44951.54,-0.50890374,19.201954
True,23.637913,-81.78572,5.938158,-1,0.0072253253,0.7225325,0.036792953,150.45178,115.91,0.0002617561,-232.2375,,483,45.94165,0.007837643,173.15465,-59.08285,-76.81117,-89.52697,48300,0.02617561,0.8582294,-81.78572168573737,8245362,3229.3387055397034,100,0.78376424,-57.947033,0.8582294,[-0.58   1.22  -1.928],3.6792953,43022.445,-0.5115076,16.840239
True,32.06591,-85.81164,5.8854876,-1,0.0063545983,0.63545984,0.047193944,186.04066,120.79,0.00010704804,-271.8523,,484,35.87927,0.008495043,221.80249,-50.049797,-73.95346,-94.87338,48400,0.010704804,0.8617822,-85.81163623273373,8257441,3231.216468334198,100,0.84950423,-51.969646,0.8617822,[-0.627  1.23  -1.93 ],4.7193947,56966.99,-0.525992,16.990946
True,26.636786,-87.074814,4.286848,-1,0.0077721504,0.77721506,0.06466547,159.9055,122.72,5.3721953e-05,-246.98033,,485,34.46017,0.010718528,198.32712,-48.653206,-78.34322,-95.307495,48500,0.0053721955,0.86501896,-87.07481732204556,8269713,3233.4530670642853,100,1.0718529,-61.297707,0.86501896,[-0.668  1.241 -1.945],6.466547,74985.61,-0.53988826,23.327162
True,32.134674,-85.58316,8.262683,-1,0.0060794423,0.6079443,0.052277554,136.32555,120.29,7.568918e-05,-221.9087,,486,32.04743,0.008852587,173.12946,-48.77925,-74.64798,-92.98012,48600,0.007568918,0.86480874,-85.58316874548792,8281742,3235.3965933322906,100,0.88525873,-53.385513,0.86480874,[-0.717  1.241 -1.959],5.2277555,33179.72,-0.55084014,12.102607
True,29.147816,-81.35849,1.0611064,-1,0.009903867,0.9903867,0.018326594,123.98335,114.81,0.0051622037,-205.34184,,487,95.11378,0.002244761,156.31192,-49.029922,-87.76657,-88.20321,48700,0.5162204,0.86110866,-81.35848415866494,8293223,3237.3461740016937,100,0.2244761,-80.71581,0.86110866,[-0.725  1.256 -1.97 ],1.8326594,43481.21,-0.5465785,94.24125
True,34.02139,-83.99183,5.781742,-1,0.0062829866,0.6282986,0.063977465,165.6963,116.95,0.00016066794,-249.68814,,488,38.040375,0.008018592,200.04095,-49.647186,-68.035416,-92.314766,48800,0.016066795,0.85783404,-83.9918318375945,8304918,3239.0205478668213,100,0.8018592,-48.0227,0.85783404,[-0.716  1.255 -1.966],6.3977466,49067.562,-0.48718265,17.295826
True,24.51988,-81.973206,7.726128,-1,0.006205037,0.6205036,0.051666774,146.97658,116.1,5.6830424e-05,-228.94977,,489,37.810574,0.007957853,179.83063,-49.11914,-68.75294,-89.60485,48900,0.0056830426,0.8632983,-81.97319704592228,8316528,3240.99809217453,100,0.79578537,-47.540043,0.8632983,[-0.73   1.263 -1.906],5.1666775,37488.066,-0.522367,12.943093
True,26.9518,-81.130615,6.995085,-1,0.007342724,0.73427236,0.055531297,121.331764,114.74,6.771909e-05,-202.46239,,490,41.35862,0.008743319,153.15875,-49.303642,-74.850815,-87.879364,49000,0.006771909,0.85656416,-81.13061482205987,8328002,3242.758338689804,100,0.8743319,-57.001583,0.85656416,[-0.744  1.279 -1.941],5.5531297,35476.73,-0.48777017,14.295753
