AvgNormIw,ESSClassic,VarDiscRet,ESSRenyi,MaxNormIw,SamplesThisIter,Bound,AvgRet,VarVanillaIw,MinNormIw,AvgDiscRet,IterType,delta,EpsThisIter,VarNormIw,MinVanillaIw,VarJ,AvgEpLen,VanillaAvgRet,BatchSize,J,AvgVanillaIw,VarRet,MaxVanillaIw,renyi2
9.36856e-06,3.56840413177,58.7283857292,,7.16979e-05,50000,-65.7924,-57.6225717941,0.12771,3.92717e-08,-57.6225717941,1,0.1,593,1.21282e-11,0.00402989,161.453,84.3170320405,-57.6225717941,100,-10128.6,0.96136,58.7283857292,7.35733,inf
9.40026e-06,3.52714686853,56.9401259115,,5.98681e-05,50000,-66.3091,-57.7202660958,0.111179,2.0942e-07,-57.7202660958,1,0.1,591,1.03823e-11,0.0216712,141.765,84.6023688663,-57.7202660958,100,-10174.5,0.972756,56.9401259115,6.19526,inf
9.40026e-06,3.46226524742,56.4154678584,,6.13355e-05,50000,-66.2388,-57.6478353528,0.118005,1.8858e-07,-57.6478353528,1,0.1,591,1.10243e-11,0.0195106,158.888,84.6023688663,-57.6478353528,100,-10154.0,0.972556,56.4154678584,6.3458,inf
9.35279e-06,3.59534318527,55.7623257579,,7.09177e-05,50000,-65.9011,-57.4148007347,0.117109,9.33045e-08,-57.4148007347,1,0.1,594,1.10754e-11,0.0095944,159.63,84.1750841751,-57.4148007347,100,-10108.8,0.961737,55.7623257579,7.29239,inf
9.27472e-06,3.76550114332,56.3891938757,,5.0886e-05,50000,-65.2718,-57.076097564,0.120265,4.56088e-08,-57.076097564,1,0.1,599,1.12025e-11,0.00472564,126.356,83.4724540902,-57.076097564,100,-10043.4,0.960977,56.3891938757,5.27243,inf
9.3214e-06,3.82822015889,53.5072900862,,6.41448e-05,50000,-65.5386,-57.3119653701,0.12241,2.64647e-07,-57.3119653701,1,0.1,596,1.11783e-11,0.0276942,152.116,83.8926174497,-57.3119653701,100,-10097.2,0.975445,53.5072900862,6.71248,inf
9.24385e-06,3.83939158919,57.640744596,,8.61011e-05,50000,-63.8708,-56.9589637229,0.150943,1.70893e-07,-56.9589637229,1,0.1,601,1.32883e-11,0.0182136,218.855,83.1946755408,-56.9589637229,100,-10026.6,0.985199,57.640744596,9.17656,inf
9.4162e-06,3.61457081283,64.5837432462,,6.34602e-05,50000,-67.4773,-57.9156252828,0.111648,4.77879e-07,-57.9156252828,1,0.1,590,1.03318e-11,0.049677,179.855,84.7457627119,-57.9156252828,100,-10196.0,0.978843,64.5837432462,6.59688,inf
9.13743e-06,3.85266367033,59.7945886175,,5.80133e-05,50000,-64.5968,-56.3348888113,0.134518,1.13709e-07,-56.3348888113,1,0.1,608,1.19913e-11,0.0120434,144.934,82.2368421053,-56.3348888113,100,-9892.26,0.967788,59.7945886175,6.14447,inf
9.33707e-06,3.52052801031,47.2046293719,,5.10002e-05,50000,-64.9631,-57.4484929096,0.12775,1.6704e-07,-57.4484929096,1,0.1,595,1.19609e-11,0.0172631,118.42,84.0336134454,-57.4484929096,100,-10123.1,0.964962,47.2046293719,5.27074,inf
9.38438e-06,3.48209759515,64.8444451816,,8.04597e-05,50000,-65.7402,-57.7361984211,0.155088,1.87883e-07,-57.7361984211,1,0.1,592,1.42038e-11,0.0196324,237.129,84.4594594595,-57.7361984211,100,-10124.6,0.980601,64.8444451816,8.40746,inf
9.3214e-06,3.60020348546,53.1321394651,,6.27914e-05,50000,-65.889,-57.4236777832,0.116023,1.90161e-07,-57.4236777832,1,0.1,596,1.07264e-11,0.0197772,140.807,83.8926174497,-57.4236777832,100,-10119.4,0.969451,53.1321394651,6.53048,inf
9.30579e-06,3.67810915185,52.9818922987,,3.23353e-05,50000,-65.9393,-57.3279931936,0.0971719,1.42018e-07,-57.3279931936,1,0.1,597,9.08382e-12,0.0146885,103.323,83.7520938023,-57.3279931936,100,-10125.1,0.962475,52.9818922987,3.34436,inf
9.33707e-06,3.66809186712,47.556317105,,3.43886e-05,50000,-65.1373,-57.4647640155,0.0992605,7.19718e-08,-57.4647640155,1,0.1,595,9.48801e-12,0.00736145,95.6677,84.0336134454,-57.4647640155,100,-10157.4,0.955017,47.556317105,3.51734,inf
9.27472e-06,3.55593469973,43.589343611,,6.91564e-05,50000,-64.7493,-57.083586684,0.116107,1.44972e-07,-57.083586684,1,0.1,599,1.06982e-11,0.0151027,140.498,83.4724540902,-57.083586684,100,-10077.6,0.966214,43.589343611,7.20452,inf
9.40026e-06,3.62753653454,47.9106832596,,3.47759e-05,50000,-66.3587,-57.7409181201,0.0947017,2.08135e-07,-57.7409181201,1,0.1,591,9.101e-12,0.0212314,102.56,84.6023688663,-57.7409181201,100,-10207.1,0.958902,47.9106832596,3.54742,inf
9.40026e-06,3.5606866581,50.424571555,,5.84617e-05,50000,-66.0361,-57.7614256159,0.110694,2.93339e-07,-57.7614256159,1,0.1,591,1.03293e-11,0.0303665,141.378,84.6023688663,-57.7614256159,100,-10193.1,0.973118,50.424571555,6.05197,inf
9.40026e-06,3.66021794435,47.6534793979,,3.69787e-05,50000,-65.5,-57.7367459611,0.104256,1.32465e-07,-57.7367459611,1,0.1,591,1.02572e-11,0.0133548,100.717,84.6023688663,-57.7367459611,100,-10195.8,0.947714,47.6534793979,3.72811,inf
9.30579e-06,3.62019864725,51.1118271209,,4.77663e-05,50000,-64.8711,-57.2013673524,0.119195,1.72109e-07,-57.2013673524,1,0.1,597,1.127e-11,0.0176999,114.567,83.7520938023,-57.2013673524,100,-10079.0,0.957018,51.1118271209,4.91234,inf
