Inner Iteration,MinIW,MeanIW,ESSRenyiArithmetic,EpRewMean,EmpiricalD2Arithmetic,ESSRenyiHarmonic,InitialReturnMin,Iteration,MeanD2-0,EpLenMean,ReturnMeanIW,TimeElapsed,InitialReturnMax,MinTargetPdf,StdIW,DivergenceHarmonic,EpisodesSoFar,EmpiricalD2Harmonic,MeanEntropy,MinBehavPdf,EpThisIter,TimestepsSoFar,ReturnStepMaxmin,ReturnStepMax,InitialReturnStd,InitialBound,Bound,InitialReturnMean,MaxIW
5,0.99993896,0.9999969,100.0,971.7813837085223,1.0,100.0,139.90297,374,1.0,98.21,1059796.2,22145.89425468445,1869.5189,-218.9765,1.5198544e-05,0.99998546,373500,1.0,1.2098844,-218.9765,100,31643604,10.0,10.0,339.76715,-1094926.0,-1094923.1,971.78143,1.0000305
6,0.99993896,0.9999975,100.0,1004.7689281147249,1.0,100.0,,374,1.0,101.51,1307277.0,22150.87187075615,3619.177,-415.67737,1.44756605e-05,0.9999851,373600,1.0,1.2098844,-415.6774,100,31653755,9.999999,9.999999,545.63776,-1438929.0,-1438920.2,1004.769,1.0000305
7,0.9998779,0.9999942,100.0,976.7810985033939,1.0,100.0,,374,1.0,98.71,1143355.1,22155.108026266098,2599.2622,-306.80505,3.0077137e-05,0.999985,373700,1.0,1.2098844,-306.80508,100,31663626,10.0,10.0,435.05075,-1211273.4,-1211256.6,976.78107,1.000061
8,0.9998779,0.99999666,100.0,951.9886757818582,1.0,100.0,,374,1.0,96.23,1111100.2,22160.691668510437,2349.099,-287.57956,5.0548184e-05,0.99998546,373800,1.0,1.2098844,-287.57953,100,31673249,9.999999,9.999999,452.5705,-1166560.6,-1166560.5,951.98865,1.0001526
9,0.9998779,1.0000026,100.0,1030.981716640029,1.0,100.0,,374,1.0,104.13,1202006.9,22165.113461732864,2489.3193,-300.03027,5.16864e-05,0.9999846,373900,1.0,1.2098844,-300.03024,100,31683662,10.0,10.0,372.95163,-1264285.6,-1264285.6,1030.9817,1.0001678
10,0.9998474,0.99999774,100.0,1002.9772996481416,1.0,100.0,,374,1.0,101.33,1257531.9,22168.31207704544,2609.3208,-310.6649,4.471921e-05,0.999985,374000,1.0,1.2098844,-310.66486,100,31693795,10.0,10.0,501.57272,-1325961.4,-1325959.9,1002.9773,1.0001221
1,0.9999695,0.9999974,100.0,920.4202282698511,1.0,100.0,9.980478,375,1.0,93.07,1032212.3,22173.267111301422,2179.189,-272.16443,1.22554575e-05,0.9999862,374100,1.0,1.2098844,-272.16443,100,31703102,9.999999,9.999999,430.1684,-1079945.8,-1079939.9,920.42017,1.0000305
2,0.99993896,0.99999815,100.0,954.7972392674476,1.0,100.0,,375,1.0,96.51,1058092.9,22178.252046585083,2099.3484,-273.61914,2.756545e-05,0.9999856,374200,1.0,1.2098844,-273.61914,100,31712753,10.0,10.0,382.70264,-1102393.8,-1102387.2,954.79724,1.000061
3,0.99993896,0.9999974,100.0,969.0752718621846,1.0,100.0,,375,1.0,97.94,1137512.8,22183.014018774033,2229.3022,-262.97278,3.3818607e-05,0.9999852,374300,1.0,1.2098844,-262.97278,100,31722547,9.999999,9.999999,445.4345,-1187461.0,-1187460.6,969.0753,1.0001221
4,0.9998779,0.99999547,100.0,985.1874362137835,1.0,100.0,9.979594,375,1.0,99.55,1138417.6,22187.089683294296,2569.34,-292.0606,3.4656485e-05,0.99998474,374400,1.0,1.2098844,-292.06055,100,31732502,10.0,10.0,409.6812,-1204766.5,-1204764.8,985.18744,1.0000763
5,0.99990845,1.0000025,100.0,1029.3811778967108,1.0,100.0,,375,1.0,103.97,1197456.2,22191.326946258545,1899.3951,-238.005,4.255335e-05,0.99998474,374500,1.0,1.2098844,-238.005,100,31742899,9.999999,9.999999,371.2508,-1233714.8,-1233714.8,1029.3812,1.0001221
6,0.99990845,0.99999505,100.0,1036.1687917923962,1.0,100.0,19.959991,375,1.0,104.65,1286896.2,22194.912001609802,2689.1313,-331.06494,3.9166956e-05,0.9999844,374600,1.0,1.2098844,-331.06494,100,31753364,10.0,10.0,461.79,-1359574.6,-1359574.2,1036.1687,1.0000916
7,0.99990845,0.9999976,100.0,1077.7547230975042,1.0,100.0,,375,1.0,108.81,1324865.8,22199.413999319077,2179.451,-255.44838,4.302264e-05,0.99998367,374700,1.0,1.2098844,-255.44838,100,31764245,9.999999,9.999999,404.1179,-1372604.8,-1372604.8,1077.7546,1.0001221
8,0.9998474,0.9999971,100.0,1003.2599953602767,1.0,100.0,,375,1.0,101.36,1197366.6,22202.660224437714,2389.4207,-270.2943,4.017105e-05,0.999985,374800,1.0,1.2098844,-270.29425,100,31774381,10.0,10.0,436.8644,-1254747.6,-1254747.1,1003.2601,1.0000916
9,0.9998779,1.0000007,100.0,987.6845592979261,1.0,100.0,,375,1.0,99.8,1163164.0,22205.853790283203,2219.4194,-269.9411,3.5936184e-05,0.9999851,374900,1.0,1.2098844,-269.9411,100,31784361,10.0,10.0,433.1747,-1212672.0,-1212670.0,987.6845,1.000061
10,0.99993896,0.9999992,100.0,939.196138469465,1.0,100.0,,375,1.0,94.95,1071846.8,22209.76641011238,2269.4868,-264.85138,2.6149564e-05,0.99998605,375000,1.0,1.2098844,-264.8514,100,31793856,9.999999,9.999999,435.61136,-1123618.2,-1123611.6,939.1961,1.000061
1,0.9999995,1.0,100.0,1038.9821930393282,1.0,100.0,,376,1.0,104.93,1269450.0,22216.119659900665,2079.2866,-250.93878,4.7683717e-08,0.99998426,375100,1.0,1.2098844,-250.93878,100,31804349,10.0,10.0,435.85083,-1312901.8,-1312901.8,1038.9822,1.0
2,0.9999695,0.99999845,100.0,927.5013364499937,1.0,100.0,,376,1.0,93.78,1069580.4,22219.49602341652,2159.237,-260.13593,7.376002e-06,0.99998605,375200,1.0,1.2098844,-260.13593,100,31813727,10.0,10.0,457.5201,-1116441.0,-1116438.0,927.5014,1.0000153
3,0.9999695,0.9999997,100.0,1008.8759362259385,1.0,100.0,,376,1.0,101.92,1196261.2,22223.48983502388,2219.413,-263.5055,9.086743e-06,0.999985,375300,1.0,1.2098844,-263.5055,100,31823919,10.0,10.0,422.40927,-1245767.0,-1245767.0,1008.87604,1.0000305
4,0.9999695,1.0000008,100.0,986.4857697884685,1.0,100.0,,376,1.0,99.68,1175808.9,22226.53226184845,2369.3613,-270.3028,1.2297801e-05,0.99998474,375400,1.0,1.2098844,-270.3028,100,31833887,10.0,10.0,450.1728,-1232230.0,-1232230.0,986.4858,1.0000305
5,0.99993896,0.9999968,100.0,1068.759477316723,1.0,100.0,,376,1.0,107.91,1337426.9,22230.299367189407,2299.215,-278.23315,1.3312833e-05,0.9999839,375500,1.0,1.2098844,-278.23315,100,31844678,10.0,10.0,441.8005,-1390556.6,-1390556.6,1068.7594,1.0000305
6,0.9999695,1.0000014,100.0,1036.9709388429492,1.0,100.0,,376,1.0,104.73,1336908.9,22233.907425165176,3199.055,-380.41248,1.3674609e-05,0.99998474,375600,1.0,1.2098844,-380.41248,100,31855151,9.999999,9.999999,511.46823,-1439763.1,-1439763.1,1036.9708,1.000061
7,0.99993896,0.9999956,100.0,988.885579812279,1.0,100.0,,376,1.0,99.92,1170316.9,22237.481692552567,2409.0874,-295.39484,1.5414158e-05,0.9999852,375700,1.0,1.2098844,-295.39484,100,31865143,10.0,10.0,438.66776,-1228653.1,-1228645.9,988.8856,1.0000305
8,0.99993896,0.9999962,100.0,983.4755753436854,1.0,100.0,,376,1.0,99.38,1153124.6,22242.844546318054,2669.21,-322.71515,1.9403757e-05,0.99998546,375800,1.0,1.2098844,-322.7152,100,31875081,10.0,10.0,431.16312,-1224736.0,-1224729.9,983.4755,1.000061
9,0.99993896,0.9999978,100.0,972.975578512007,1.0,100.0,,376,1.0,98.33,1191182.6,22247.207162618637,2569.4326,-305.81592,1.8138213e-05,0.99998546,375900,1.0,1.2098844,-305.81595,100,31884914,10.0,10.0,494.47556,-1257541.8,-1257534.6,972.9755,1.000061
10,0.99993896,1.0000021,100.0,970.1818287514392,1.0,100.0,9.980827,376,1.0,98.05,1132496.0,22252.521349430084,2168.9688,-269.1779,2.2816794e-05,0.999985,376000,1.0,1.2098844,-269.17786,100,31894719,10.0,10.0,437.31363,-1179777.4,-1179776.9,970.1819,1.000061
1,1.0,1.0,100.0,974.399149619659,1.0,100.0,,377,1.0,98.47,1114894.2,22255.710286140442,2209.4663,-269.0954,,0.99998546,376100,1.0,1.2098844,-269.0954,100,31904566,10.0,10.0,406.74396,-1163957.2,-1163957.2,974.39923,1.0
2,0.9999695,0.9999971,100.0,1006.5688845925017,1.0,100.0,,377,1.0,101.69,1176187.2,22258.928498268127,2139.2856,-254.68764,1.3958766e-05,0.99998486,376200,1.0,1.2098844,-254.68764,100,31914735,10.0,10.0,403.74786,-1222188.9,-1222182.9,1006.5689,1.0000305
3,0.99993896,0.99999833,100.0,1039.474682608145,1.0,100.0,,377,1.0,104.98,1362734.5,22264.848201036453,3128.9973,-370.10822,2.2717262e-05,0.9999845,376300,1.0,1.2098844,-370.10822,100,31925233,10.0,10.0,531.25244,-1461133.2,-1461133.2,1039.4747,1.0000458
4,0.99993896,0.999996,100.0,1042.553587497215,1.0,100.0,9.981015,377,1.0,105.29,1253785.1,22268.33622455597,2219.4976,-263.78165,2.5032865e-05,0.999984,376400,1.0,1.2098844,-263.78165,100,31935762,9.999999,9.999999,408.50305,-1303297.5,-1303294.6,1042.5536,1.000061
5,0.99993896,0.99999946,100.0,1003.2779383695399,1.0,100.0,,377,1.0,101.36,1240884.0,22272.18145608902,2179.15,-259.06226,2.4770488e-05,0.9999845,376500,1.0,1.2098844,-259.06223,100,31945898,9.999999,9.999999,484.06686,-1288610.8,-1288609.8,1003.27795,1.000061
6,0.99993896,0.9999992,100.0,951.6073855233521,1.0,100.0,,377,1.0,96.19,1162449.8,22276.26002216339,2819.376,-340.96796,2.4313222e-05,0.99998546,376600,1.0,1.2098844,-340.96796,100,31955517,10.0,10.0,506.84967,-1242340.6,-1242338.4,951.60736,1.0000916
7,0.99993896,0.999999,100.0,950.0996875142782,1.0,100.0,,377,1.0,96.04,1078100.4,22280.071986436844,2709.108,-342.26074,2.0932835e-05,0.9999858,376700,1.0,1.2098844,-342.26074,100,31965121,9.999999,9.999999,418.8222,-1151862.2,-1151862.2,950.0997,1.0000458
8,0.99993896,0.99999994,100.0,934.3769892733335,1.0,100.0,,377,1.0,94.47,1094942.0,22283.12980246544,2709.125,-322.07907,2.7852722e-05,0.99998546,376800,1.0,1.2098844,-322.07904,100,31974568,9.999999,9.999999,471.04877,-1168705.0,-1168704.8,934.377,1.0000916
9,0.99990845,0.99999,100.0,1053.360611337648,1.0,100.0,9.98079,377,1.0,106.37,1295269.0,22287.964559316635,2429.3633,-297.74988,3.394756e-05,0.9999839,376900,1.0,1.2098844,-297.74988,100,31985205,9.999999,9.999999,430.9525,-1354596.0,-1354583.9,1053.3606,1.0001068
10,0.9998779,1.0000103,100.0,1016.373814026376,1.0,100.0,,377,1.0,102.67,1239165.0,22294.324455022812,2119.4707,-261.74945,5.7672405e-05,0.9999845,377000,1.0,1.2098844,-261.7495,100,31995472,10.0,10.0,454.0259,-1284317.1,-1284312.5,1016.37384,1.0001373
1,0.9999695,0.9999987,100.0,967.4824558952287,1.0,100.0,,378,1.0,97.78,1148660.9,22298.281954050064,2249.4268,-270.90964,1.0519307e-05,0.99998546,377100,1.0,1.2098844,-270.90964,100,32005250,10.0,10.0,461.12997,-1199516.9,-1199514.6,967.4825,1.0000305
2,0.99993896,0.9999973,100.0,1059.3727664365806,1.0,100.0,,378,1.0,106.97,1323425.6,22303.11649107933,2459.4272,-303.02118,1.4847166e-05,0.999984,377200,1.0,1.2098844,-303.02115,100,32015947,9.999999,9.999999,448.50882,-1384217.8,-1384217.8,1059.3728,1.0000305
3,0.99993896,1.0000001,100.0,1001.2738439363668,1.0,100.0,,378,1.0,101.16,1175493.2,22306.691905736923,2289.4287,-267.31818,1.252551e-05,0.999985,377300,1.0,1.2098844,-267.31818,100,32026063,9.999999,9.999999,415.86554,-1228172.5,-1228171.8,1001.2738,1.0000305
4,0.9999695,1.0000011,100.0,1063.0599075778655,1.0,100.0,,378,1.0,107.34,1364185.5,22310.987590551376,2789.4343,-323.18915,1.6918566e-05,0.9999839,377400,1.0,1.2098844,-323.18915,100,32036797,10.0,10.0,483.82184,-1442386.2,-1442386.2,1063.0599,1.000061
5,0.9999695,1.0000007,100.0,930.5892490048737,1.0,100.0,,378,1.0,94.09,1100518.8,22313.69382429123,2349.546,-280.10455,1.02866225e-05,0.9999856,377500,1.0,1.2098844,-280.10455,100,32046206,10.0,10.0,484.27475,-1156001.9,-1156000.1,930.5893,1.0000305
6,0.99993896,0.99999803,100.0,1098.1565108319435,1.0,100.0,9.98069,378,1.0,110.85,1399055.8,22317.581389427185,2429.408,-292.71368,1.6826378e-05,0.99998343,377600,1.0,1.2098844,-292.71368,100,32057291,10.0,10.0,439.44547,-1458375.9,-1458372.9,1098.1564,1.000061
7,0.9999695,1.0000014,100.0,1020.4893834849854,1.0,100.0,,378,1.0,103.08,1362773.4,22321.542563676834,3039.2766,-376.65784,1.3921563e-05,0.99998486,377700,1.0,1.2098844,-376.65787,100,32067599,9.999999,9.999999,566.89386,-1455610.0,-1455610.0,1020.48944,1.000061
8,0.9999695,0.999999,100.0,1090.7576809820966,1.0,100.0,,378,1.0,110.11,1356386.9,22325.045855283737,2129.3418,-253.79892,1.3298367e-05,0.9999838,377800,1.0,1.2098844,-253.79892,100,32078610,10.0,10.0,408.21286,-1401955.9,-1401955.9,1090.7577,1.0000305
9,0.99993896,0.99999964,100.0,1001.6808787227833,1.0,100.0,,378,1.0,101.2,1199673.9,22328.2560069561,2179.586,-269.8271,1.4016032e-05,0.9999852,377900,1.0,1.2098844,-269.8271,100,32088730,9.999999,9.999999,443.07016,-1247420.9,-1247418.8,1001.68085,1.0000305
10,0.99993896,1.0000007,100.0,1056.4542756432072,1.0,100.0,9.981995,378,1.0,106.68,1269195.1,22332.385537862778,2069.5137,-251.92554,1.443935e-05,0.99998415,378000,1.0,1.2098844,-251.92554,100,32099398,10.0,10.0,391.27795,-1312241.1,-1312239.4,1056.4543,1.000061
1,1.0,1.0,100.0,1056.6607531359598,1.0,100.0,9.97925,379,1.0,106.7,1295397.9,22337.911328315735,2619.413,-315.66302,,0.9999839,378100,1.0,1.2098844,-315.66302,100,32110068,10.0,10.0,422.9256,-1364356.2,-1364356.2,1056.6608,1.0
2,0.9999924,1.0000001,100.0,1024.3739072733433,1.0,100.0,,379,1.0,103.47,1245147.2,22341.303103923798,2329.3643,-282.998,1.7048179e-06,0.99998474,378200,1.0,1.2098844,-282.998,100,32120415,10.0,10.0,442.4989,-1299679.5,-1299679.5,1024.3739,1.0000153
3,0.9999695,0.99999785,100.0,961.5781738481264,1.0,100.0,9.979304,379,1.0,97.19,1133263.6,22344.460258245468,2249.1738,-267.59595,8.986198e-06,0.99998534,378300,1.0,1.2098844,-267.59595,100,32130134,10.0,10.0,456.76727,-1184111.2,-1184105.9,961.5782,1.0000153
4,0.99993896,0.9999994,100.0,954.7870469119094,1.0,100.0,,379,1.0,96.51,1112503.5,22347.91199350357,2549.1968,-297.53568,1.49132875e-05,0.99998546,378400,1.0,1.2098844,-297.5357,100,32139785,10.0,10.0,448.19824,-1177814.6,-1177814.5,954.7869,1.000061
5,0.99993896,0.9999957,100.0,1090.1490271294454,1.0,100.0,,379,1.0,110.05,1407768.6,22351.9244389534,2269.2896,-276.74277,1.9338862e-05,0.9999838,378500,1.0,1.2098844,-276.74274,100,32150790,10.0,10.0,468.35556,-1459526.9,-1459524.4,1090.149,1.0000305
6,0.99993896,0.9999986,100.0,1007.5979265558155,1.0,100.0,,379,1.0,101.79,1197211.1,22355.968482255936,2619.5305,-316.3001,1.5726037e-05,0.9999851,378600,1.0,1.2098844,-316.3001,100,32160969,10.0,10.0,426.5654,-1266175.8,-1266175.8,1007.5979,1.0000305
7,0.9999695,1.0000004,100.0,967.4757966641191,1.0,100.0,,379,1.0,97.78,1143086.5,22359.384105682373,2659.0974,-336.80182,1.021659e-05,0.9999852,378700,1.0,1.2098844,-336.80182,100,32170747,9.999999,9.999999,455.05765,-1214152.0,-1214150.1,967.47577,1.0000305
8,0.99993896,0.9999993,100.0,1039.3666289064613,1.0,100.0,19.963543,379,1.0,104.97,1269621.9,22363.212596416473,2199.462,-280.19525,1.6508555e-05,0.9999844,378800,1.0,1.2098844,-280.19525,100,32181244,10.0,10.0,435.13013,-1318242.1,-1318241.5,1039.3667,1.000061
9,0.99993896,0.999999,100.0,937.9903524444351,1.0,100.0,,379,1.0,94.83,1062446.5,22366.870368480682,1829.4851,-222.85152,1.4001673e-05,0.9999858,378900,1.0,1.2098844,-222.85152,100,32190727,10.0,10.0,427.34256,-1096090.6,-1096085.0,937.9903,1.0000305
10,0.9999695,0.9999973,100.0,965.6837207263948,1.0,100.0,,379,1.0,97.6,1139779.5,22371.53394675255,2359.1416,-285.42352,1.4678371e-05,0.9999856,379000,1.0,1.2098844,-285.42352,100,32200487,9.999999,9.999999,455.23328,-1195715.0,-1195715.0,965.6838,1.000061
1,0.9999695,0.9999988,100.0,953.1809595201873,1.0,100.0,,380,1.0,96.35,1082553.6,22375.41473555565,1969.4684,-236.91473,6.7313044e-06,0.9999857,379100,1.0,1.2098844,-236.91473,100,32210122,9.999999,9.999999,417.1354,-1121539.0,-1121536.8,953.181,1.0000153
2,0.99993896,0.9999988,100.0,1085.1599464821827,1.0,100.0,9.984935,380,1.0,109.55,1384575.5,22380.350519418716,2439.4497,-285.67374,1.6635604e-05,0.99998415,379200,1.0,1.2098844,-285.6737,100,32221077,9.999999,9.999999,454.981,-1444386.0,-1444384.0,1085.16,1.000061
3,0.99993896,0.99999887,100.0,1053.464798195702,1.0,100.0,,380,1.0,106.38,1336152.4,22384.742128133774,2449.4473,-307.2285,1.6412609e-05,0.9999839,379300,1.0,1.2098844,-307.22845,100,32231715,10.0,10.0,475.78287,-1396456.9,-1396452.1,1053.4648,1.000061
4,0.9999695,0.99999815,100.0,991.8865601747339,1.0,100.0,,380,1.0,100.22,1184154.8,22389.81201195717,2329.5098,-278.95184,1.22121355e-05,0.999985,379400,1.0,1.2098844,-278.95184,100,32241737,10.0,10.0,447.57034,-1238694.9,-1238693.9,991.8865,1.0000305
5,0.9999695,0.9999994,100.0,1009.6879874424953,1.0,100.0,,380,1.0,102.0,1189856.2,22394.143852710724,1839.6079,-226.13736,1.28052525e-05,0.9999845,379500,1.0,1.2098844,-226.13736,100,32251937,10.0,10.0,412.78287,-1223868.0,-1223868.0,1009.688,1.0000305
6,0.99993896,0.99999696,100.0,970.1780931249368,1.0,100.0,,380,1.0,98.05,1113095.8,22397.12260198593,2319.4004,-284.53195,1.5161533e-05,0.99998546,379600,1.0,1.2098844,-284.53195,100,32261742,10.0,10.0,414.5562,-1167169.5,-1167162.5,970.1781,1.0000305
7,0.99993896,1.0000033,100.0,1017.2830941673558,1.0,100.0,,380,1.0,102.76,1273539.0,22402.048211097717,2929.2683,-344.1928,2.4118395e-05,0.999985,379700,1.0,1.2098844,-344.1928,100,32272018,10.0,10.0,488.54102,-1359776.8,-1359776.8,1017.28314,1.000061
8,0.99993896,0.9999994,100.0,1050.8697805263143,1.0,100.0,,380,1.0,106.12,1361809.0,22405.732651233673,2749.2017,-329.80005,2.748596e-05,0.9999839,379800,1.0,1.2098844,-329.8001,100,32282630,10.0,10.0,507.41528,-1437772.9,-1437770.2,1050.8698,1.0001221
9,0.99993896,1.0000043,100.0,1002.0827830250419,1.0,100.0,9.979249,380,1.0,101.24,1175383.1,22409.714066267014,2009.3712,-254.18353,2.3846625e-05,0.99998474,379900,1.0,1.2098844,-254.1835,100,32292754,10.0,10.0,413.77542,-1215962.0,-1215962.0,1002.0828,1.000061
10,0.99993896,1.0,100.0,1066.3722273236917,1.0,100.0,,380,1.0,107.67,1369382.6,22413.291286468506,2589.204,-329.4478,1.9521824e-05,0.99998415,380000,1.0,1.2098844,-329.4478,100,32303521,10.0,10.0,481.91013,-1436766.1,-1436759.6,1066.3722,1.000061
1,1.0,1.0,100.0,1039.9526973263103,1.0,100.0,,381,1.0,105.03,1264671.1,22418.17068696022,2259.2776,-277.1811,,0.99998426,380100,1.0,1.2098844,-277.1811,100,32314024,9.999999,9.999999,427.98294,-1315971.2,-1315971.2,1039.9528,1.0
2,0.9999695,0.9999997,100.0,1040.5630249645865,1.0,100.0,9.981696,381,1.0,105.09,1311471.5,22421.85370373726,2809.3083,-344.69666,7.391024e-06,0.9999844,380200,1.0,1.2098844,-344.69666,100,32324533,10.0,10.0,478.2269,-1390791.5,-1390790.6,1040.563,1.0000305
3,0.9999695,0.99999857,100.0,978.2804727689675,1.0,100.0,9.980266,381,1.0,98.86,1095812.0,22426.227672815323,1988.9865,-239.21747,9.5714895e-06,0.99998546,380300,1.0,1.2098844,-239.21747,100,32334419,9.999999,9.999999,372.5339,-1135572.2,-1135571.6,978.28046,1.0000305
4,0.99993896,0.99999845,100.0,1035.8781135189101,1.0,100.0,,381,1.0,104.62,1290164.2,22431.800737142563,2609.3413,-313.07062,1.1933868e-05,0.99998486,380400,1.0,1.2098844,-313.07065,100,32344881,10.0,10.0,465.96854,-1358602.8,-1358593.4,1035.878,1.0000305
5,0.9999695,1.0000017,100.0,971.4764314175591,1.0,100.0,,381,1.0,98.18,1208314.9,22436.927919626236,3429.0366,-396.97736,1.3035284e-05,0.99998546,380500,1.0,1.2098844,-396.97736,100,32354699,10.0,10.0,514.34125,-1326492.1,-1326489.2,971.4765,1.0000458
6,0.99993896,1.0000017,100.0,923.892072486084,1.0,100.0,,381,1.0,93.42,1029039.2,22440.935027599335,2019.5364,-234.36163,1.6051272e-05,0.9999862,380600,1.0,1.2098844,-234.36163,100,32364041,9.999999,9.999999,418.87735,-1070029.6,-1070029.6,923.892,1.000061
7,0.99993896,0.99999946,100.0,1087.171793798655,1.0,100.0,119.91781,381,1.0,109.75,1309732.2,22444.697301387787,2189.1963,-279.03882,1.6144551e-05,0.99998355,380700,1.0,1.2098844,-279.03882,100,32375016,10.0,10.0,357.47818,-1357899.5,-1357899.1,1087.1718,1.0000305
8,0.9999542,1.0000004,100.0,981.4871774210286,1.0,100.0,,381,1.0,99.18,1161562.4,22448.74321961403,2279.2793,-270.74512,1.7401437e-05,0.99998486,380800,1.0,1.2098844,-270.74512,100,32384934,10.0,10.0,445.24768,-1213774.9,-1213774.9,981.4872,1.0000305
9,0.99993896,1.0000007,100.0,992.3844022609326,1.0,100.0,,381,1.0,100.27,1164628.2,22451.725780010223,2259.2192,-298.28278,2.39667e-05,0.99998486,380900,1.0,1.2098844,-298.28284,100,32394961,10.0,10.0,424.01843,-1215927.0,-1215925.8,992.3843,1.0001221
10,0.99993896,0.99999857,100.0,1033.2696470032968,1.0,100.0,,381,1.0,104.36,1251187.6,22456.412033319473,2629.2998,-312.5785,1.5087583e-05,0.9999846,381000,1.0,1.2098844,-312.5785,100,32405397,9.999999,9.999999,428.42072,-1320667.5,-1320667.5,1033.2697,1.0000305
1,1.0,1.0,100.0,1007.5892505339705,1.0,100.0,,382,1.0,101.79,1179376.6,22459.557678222656,2049.4536,-244.90549,,0.999985,381100,1.0,1.2098844,-244.90549,100,32415576,9.999999,9.999999,405.1426,-1221590.5,-1221590.5,1007.5893,1.0
2,0.9999695,0.99999845,100.0,878.01501507231,1.0,100.0,,382,1.0,88.83,984474.5,22462.748093128204,2889.3208,-349.3847,9.077989e-06,0.9999871,381200,1.0,1.2098844,-349.3847,100,32424459,10.0,10.0,462.13278,-1068378.9,-1068376.2,878.015,1.0000305
3,0.9999695,0.9999991,100.0,972.8911878995473,1.0,100.0,,382,1.0,98.32,1143898.9,22466.99622774124,2269.3472,-293.75284,1.4408261e-05,0.99998546,381300,1.0,1.2098844,-293.75287,100,32434291,10.0,10.0,444.27557,-1195657.2,-1195657.2,972.8912,1.000061
4,0.9999695,1.000001,100.0,984.3878373757475,1.0,100.0,,382,1.0,99.47,1275142.0,22470.8003115654,4468.902,-539.97925,1.2111007e-05,0.99998546,381400,1.0,1.2098844,-539.97925,100,32444238,10.0,10.0,553.28076,-1475857.5,-1475857.5,984.3878,1.000061
5,0.9999695,1.0,100.0,963.5938568827227,1.0,100.0,,382,1.0,97.39,1166535.4,22474.420518398285,2869.0361,-343.33264,1.3457626e-05,0.9999852,381500,1.0,1.2098844,-343.33264,100,32453977,9.999999,9.999999,487.873,-1249263.1,-1249263.1,963.5938,1.000061
6,0.9999695,0.99999815,100.0,984.8826584459885,1.0,100.0,,382,1.0,99.52,1183822.1,22478.34643292427,2659.245,-309.58667,9.226468e-06,0.99998534,381600,1.0,1.2098844,-309.58667,100,32463929,10.0,10.0,462.41928,-1254893.8,-1254893.8,984.8826,1.0000305
7,0.9999695,0.9999997,100.0,978.7853698590466,1.0,100.0,,382,1.0,98.91,1155333.1,22482.525225639343,2359.3252,-300.5302,1.0492185e-05,0.99998534,381700,1.0,1.2098844,-300.5302,100,32473820,10.0,10.0,444.1984,-1211277.2,-1211277.2,978.7854,1.0000305
8,0.9999695,1.0000012,100.0,1050.4599591232106,1.0,100.0,,382,1.0,106.08,1278524.1,22486.233560085297,2109.4297,-252.92368,1.5053618e-05,0.99998415,381800,1.0,1.2098844,-252.92369,100,32484428,9.999999,9.999999,418.3979,-1323246.4,-1323244.9,1050.46,1.0000458
9,0.99993896,1.0000001,100.0,1057.367446850954,1.0,100.0,,382,1.0,106.77,1364448.5,22490.546046733856,3188.9197,-389.5323,1.841192e-05,0.9999839,381900,1.0,1.2098844,-389.5323,100,32495105,10.0,10.0,496.41147,-1466653.4,-1466652.1,1057.3674,1.000061
10,0.99993896,0.99999815,100.0,972.5797337147762,1.0,100.0,129.90158,382,1.0,98.29,1090900.0,22494.621932268143,2679.2505,-309.2968,1.7667417e-05,0.9999856,382000,1.0,1.2098844,-309.2968,100,32504934,10.0,10.0,380.77664,-1163048.0,-1163045.0,972.5797,1.000061
