ESSRenyiHarmonic,Bound,TimeElapsed,Inner Iteration,EmpiricalD2Harmonic,MinTargetPdf,InitialReturnMax,EpLenMean,EpRewMean,MinIW,MinBehavPdf,ReturnStepMax,StdIW,EpisodesSoFar,InitialReturnMin,EpThisIter,ReturnMeanIW,ReturnStepMaxmin,EmpiricalD2Arithmetic,Iteration,DivergenceHarmonic,InitialBound,TimestepsSoFar,ESSRenyiArithmetic,InitialReturnStd,MeanEntropy,MaxIW,InitialReturnMean,MeanIW,MeanD2-0
97.498566,-139768.92,4318.73689866066,5,1.0256561,-89.90338,739.7092,37.07,360.53909083218855,0.35967296,-89.744514,10.0,0.3037263,9000,9.987383,100,133618.58,10.0,1.0256561,18,1.2508031,-141558.2,187761,97.498566,144.26373,1.2392426,2.006309,360.5391,0.9791646,1.0256561
100.0,-144351.77,4366.479056119919,1,1.0,-92.78055,729.7565,36.15,351.3460378442515,0.6539674,-92.78055,9.999996,0.11792524,9100,,100,138862.02,9.999996,1.0,19,1.0520337,-147686.61,191376,100.0,137.44205,1.2295979,1.3530077,351.346,1.010965,1.0
98.36705,-121692.16,4419.55820274353,2,1.0166006,-78.96564,659.8651,32.97,319.5551851887225,0.59860516,-78.965935,10.0,0.20341459,9200,,100,117192.22,10.0,1.0166006,19,1.0573709,-122938.82,194673,98.36705,137.88211,1.2295979,1.5103569,319.5552,1.0387956,1.0166006
99.22984,-168656.1,4464.273722410202,3,1.0077614,-103.11247,849.7236,37.85,368.35529020141024,0.63904244,-103.184814,9.999998,0.19943583,9300,,100,161181.5,9.999998,1.0077614,19,1.060963,-173174.16,198458,99.22984,174.23645,1.2295979,1.9805157,368.3553,1.0138239,1.0077614
98.894135,-121230.19,4520.650110006332,4,1.0111823,-95.627716,679.7842,32.32,313.0585163072937,0.65600616,-95.74309,9.999999,0.14372298,9400,,100,116493.875,9.999999,1.0111823,19,1.0399977,-124883.875,201690,98.894135,147.0035,1.2295979,1.5041127,313.0585,0.99440265,1.0111823
99.09662,-131481.03,4572.705929994583,5,1.0091162,-101.57659,839.7202,34.25,332.3492301444636,0.6031252,-101.6239,9.999999,0.2170735,9500,9.982359,100,124099.08,9.999999,1.0091162,19,1.0850229,-133038.34,205115,99.09662,142.82718,1.2295979,2.0676126,332.34924,0.9883981,1.0091162
100.0,-146041.73,4621.194059848785,1,1.0,-83.13562,719.801,36.56,355.45156395580693,0.6353865,-83.13562,9.999999,0.13666025,9600,,100,140715.98,9.999999,1.0,20,1.0460379,-150120.02,208771,100.0,136.26065,1.2255868,1.4462593,355.45157,1.0031114,1.0
98.22793,-132565.38,4674.622899532318,2,1.0180404,-93.60214,819.73596,34.73,337.14482985662323,0.67248577,-93.574356,9.999996,0.19746159,9700,19.983025,100,125549.305,9.999996,1.0180404,20,1.0792606,-137210.48,212244,98.22793,123.23734,1.2255868,1.671634,337.14484,1.0319519,1.0180404
98.06431,-144045.16,4719.421853303909,3,1.019739,-99.76348,819.754,36.25,352.35922547180473,0.51278037,-99.70605,9.999999,0.27898628,9800,,100,136847.72,9.999999,1.019739,20,1.1356844,-148970.83,215869,98.06431,145.32663,1.2255868,2.6070755,352.35925,1.0352883,1.019739
97.3329,-150008.4,4770.037891387939,4,1.0274018,-154.99753,1239.6884,37.03,360.1534627211515,0.4334415,-154.89554,10.0,0.3751709,9900,,100,131409.75,10.0,1.0274018,20,1.4499344,-163591.97,219572,97.3329,180.47278,1.2255868,2.0861359,360.15344,0.9939141,1.0274018
90.69417,-171759.36,4820.913046121597,5,1.1026068,-124.970055,1039.6626,39.67,386.53606617955995,0.3093793,-125.16287,9.999999,0.40409136,10000,9.979583,100,159650.84,9.999999,1.1026068,20,1.2423592,-182083.38,223539,90.69417,168.75195,1.2255868,2.4588,386.53604,0.9919455,1.1026068
100.0,-142778.23,4869.999057292938,1,1.0,-110.68632,859.6985,35.45,344.3492066470215,0.8455802,-110.68632,9.999999,0.08710579,10100,,100,135249.81,9.999999,1.0,21,1.0272087,-144827.12,227084,100.0,137.19579,1.2216148,1.2077866,344.3492,1.0050603,1.0
99.11545,-136830.22,4917.256601810455,2,1.0089245,-126.28186,999.59735,35.34,343.25114400057623,0.42672157,-126.06456,9.999999,0.23427214,10200,9.9802475,100,125977.49,9.999999,1.0089245,21,1.1679187,-140173.94,230618,99.11545,144.15483,1.2216148,1.5261912,343.25113,0.9945493,1.0089245
96.01995,-155407.69,4957.143069267273,3,1.0414503,-117.74979,979.7294,38.2,371.8385671004407,0.2444406,-117.586,10.0,0.35227385,10300,9.979606,100,144364.7,10.0,1.0414503,21,1.3103372,-159697.81,234438,96.01995,175.99583,1.2216148,1.8819222,371.83856,0.9691521,1.0414503
95.856705,-134921.69,5007.932928562164,4,1.0432239,-102.81131,829.8214,36.92,359.0532473094843,0.31033438,-102.778336,9.999999,0.36391947,10400,,100,126962.055,9.999999,1.0432239,21,1.3227657,-137968.02,238130,95.856705,146.2864,1.2216148,2.1454217,359.05325,0.97788024,1.0432239
95.346695,-147192.22,5054.128997564316,5,1.048804,-114.12133,979.7297,38.02,370.05303658449435,0.41117015,-113.84206,10.0,0.3696341,10500,29.967304,100,136364.6,10.0,1.048804,21,1.2597289,-158287.58,241932,95.346695,149.05482,1.2216148,1.9910527,370.05304,1.0152617,1.048804
100.0,-149651.23,5108.19367647171,1,1.0,-82.150406,709.79846,37.46,364.4420132936276,0.6211605,-82.150406,9.999999,0.20159714,10600,9.980189,100,144225.47,9.999999,1.0,22,1.1481956,-159064.25,245678,100.0,145.54295,1.2113805,1.8988105,364.442,0.9907208,1.0
95.79878,-155117.17,5160.7416269779205,2,1.0438546,-84.74608,639.74713,38.42,374.05004660368365,0.6516216,-84.81636,9.999997,0.23781571,10700,29.981491,100,150814.31,9.999997,1.0438546,22,1.0942483,-161864.56,249520,95.79878,122.13744,1.2113805,1.6885281,374.05,1.0309582,1.0438546
98.97913,-161385.0,5208.7376000881195,3,1.010314,-107.99765,839.75165,38.39,373.7375186766301,0.6246297,-108.181625,9.999999,0.23284386,10800,,100,153969.25,9.999999,1.010314,22,1.0948166,-164853.88,253359,98.97913,151.60735,1.2113805,1.8891436,373.73755,0.9999347,1.010314
97.97208,-157788.64,5255.559873342514,4,1.020699,-93.67733,809.7926,38.64,376.2435347599528,0.50241745,-93.62749,9.999999,0.32455033,10900,9.981589,100,150582.14,9.999999,1.020699,22,1.1956083,-160753.27,257223,97.97208,152.00327,1.2113805,2.0301445,376.24347,1.0338737,1.020699
95.962425,-145935.8,5298.757275819778,5,1.0420746,-106.078186,829.7614,37.11,360.94976084197407,0.325384,-105.629,9.999999,0.35004902,11000,9.979131,100,138446.84,9.999999,1.0420746,22,1.1712921,-151873.48,260934,95.962425,143.81242,1.2113805,2.4226015,360.94977,1.0034447,1.0420746
100.0,-128006.83,5339.46177816391,1,1.0,-79.43834,719.7888,34.41,333.95276899132085,0.57839805,-79.43834,10.0,0.1812877,11100,9.979447,100,122554.27,10.0,1.0,23,1.0965171,-134764.61,264375,100.0,134.28734,1.2041005,1.3861082,333.95276,1.0083164,1.0
96.49905,-255074.03,5385.827634572983,2,1.0362797,-127.95761,969.6479,43.54,425.2229322302202,0.25012663,-128.59584,9.999999,0.5603249,11200,9.983234,100,244484.94,9.999999,1.0362797,23,1.2557296,-255075.17,268729,96.49905,189.07199,1.2041005,3.583816,425.22293,1.1226876,1.0362797
96.69356,-157146.92,5391.824391841888,3,1.0341951,-109.518654,989.7672,39.23,382.1468255155284,0.43239117,-109.19933,10.0,0.3704264,11300,9.979457,100,146419.7,10.0,1.0341951,23,1.1870737,-164993.2,272652,96.69356,138.35806,1.2041005,2.7896738,382.14685,1.0057688,1.0341951
96.65987,-194365.84,5434.698574066162,4,1.0345556,-102.37413,889.7019,43.4,423.82776912497303,0.48100743,-101.998245,10.0,0.32930797,11400,,100,185528.69,10.0,1.0345556,23,1.2339051,-195532.88,276992,96.65987,159.6723,1.2041005,2.3610537,423.82776,0.9906095,1.0345556
97.00629,-153892.12,5468.997586727142,5,1.030861,-87.57144,679.80554,39.59,385.7408510970309,0.40715572,-87.822655,9.999999,0.28651643,11500,,100,148670.47,9.999999,1.030861,23,1.2639012,-156675.7,280951,97.00629,125.8517,1.2041005,1.8598979,385.7408,0.9732853,1.030861
100.0,-175324.42,5504.497137546539,1,1.0,-124.31542,1009.605,40.23,392.1432386782419,0.59287834,-124.31542,9.999999,0.21249612,11600,,100,164484.19,9.999999,1.0,24,1.1197118,-185719.34,284974,100.0,147.30443,1.191041,1.6704483,392.14325,0.99211174,1.0
96.46295,-176568.75,5548.661761760712,2,1.0366675,-110.1682,839.7439,40.81,397.93012153933205,0.34105933,-110.152435,9.999999,0.35450017,11700,39.958218,100,168840.89,9.999999,1.0366675,24,1.1889576,-184037.11,289055,96.46295,158.15443,1.191041,2.3108864,397.9301,0.98863447,1.0366675
96.713905,-170287.08,5591.363510847092,3,1.0339775,-99.53997,779.62103,41.13,401.1419901863008,0.48926106,-98.94597,9.999999,0.33150193,11800,,100,163621.16,9.999999,1.0339775,24,1.1907518,-180561.06,293168,96.713905,150.44855,1.191041,2.2950382,401.14197,1.0048074,1.0339775
96.0089,-193106.06,5632.782022237778,4,1.0415701,-110.5088,999.67224,42.19,411.7332003129138,0.53764755,-110.53095,9.999999,0.2839635,11900,,100,182362.23,9.999999,1.0415701,24,1.1442556,-201258.72,297387,96.0089,162.11305,1.191041,2.098087,411.73322,0.99020517,1.0415701
97.99997,-206133.7,5667.024626731873,5,1.0204085,-163.51016,1289.6072,42.7,416.8364299183083,0.5143437,-163.47748,9.999999,0.37923452,12000,,100,188345.62,9.999999,1.0204085,24,1.1325655,-207762.47,301657,97.99997,186.45583,1.191041,2.5885046,416.8364,1.0040579,1.0204085
100.0,-205907.12,5700.794896364212,1,1.0,-140.78752,1249.6929,42.67,416.52337392683177,0.76563936,-140.78752,9.999999,0.15253854,12100,9.980395,100,189746.61,9.999999,1.0,25,1.0600656,-213944.88,305924,100.0,157.34404,1.1846348,1.4647146,416.5234,0.991103,1.0
98.21369,-160273.23,5715.684295654297,2,1.018188,-96.99927,949.73267,40.12,391.0420272237536,0.3694038,-97.061005,9.999997,0.2982624,12200,,100,150055.6,9.999997,1.018188,25,1.2703706,-169719.39,309936,98.21369,141.00143,1.1846348,1.8779494,391.042,0.9525062,1.018188
93.93148,-200183.1,5754.507380723953,3,1.0646058,-123.88948,1069.7659,43.62,426.0253941482591,0.33304685,-123.44304,9.999999,0.42639843,12300,,100,186882.95,9.999999,1.0646058,25,1.3371873,-205005.53,314298,93.93148,193.22256,1.1846348,2.4717968,426.02536,1.0042984,1.0646058
96.00384,-193409.61,5786.259234428406,4,1.041625,-102.64604,949.7332,43.85,428.3300177175348,0.31214854,-102.48505,9.999999,0.40419114,12400,79.970245,100,183103.58,9.999999,1.041625,25,1.2924447,-193409.61,318683,96.00384,147.73067,1.1846348,2.4613152,428.33005,0.978544,1.041625
95.966805,-178264.92,5789.8670835494995,5,1.042027,-84.41366,819.6769,41.46,404.43044406918784,0.43526408,-84.35489,10.0,0.31750506,12500,9.983889,100,171030.27,10.0,1.042027,25,1.1478893,-182558.4,322829,95.966805,129.41895,1.1846348,2.017068,404.43042,1.0346154,1.042027
100.0,-179713.27,5820.125464916229,1,1.0,-99.74454,889.64795,40.04,390.24321231603784,0.6939916,-99.74454,10.0,0.14542808,12600,,100,171528.0,10.0,1.0,26,1.0588342,-187127.2,326833,100.0,163.95985,1.1770052,1.3586038,390.2432,1.0016549,1.0
98.02779,-202880.83,5851.366800069809,2,1.020119,-122.49003,999.74634,43.39,423.73563702622465,0.46167776,-122.30923,10.0,0.2814227,12700,,100,192187.86,10.0,1.020119,26,1.1331124,-207620.33,331172,98.02779,187.96214,1.1770052,1.8004894,423.73563,0.9848225,1.020119
97.72558,-191041.28,5880.72150182724,3,1.0232736,-101.13466,849.6609,42.55,415.32762671401804,0.5040299,-101.19307,10.0,0.32775432,12800,,100,183279.56,10.0,1.0232736,26,1.1443763,-196525.39,335427,97.72558,147.55544,1.1770052,2.954136,415.32767,1.0168127,1.0232736
97.368095,-207990.95,5911.134252071381,4,1.0270305,-104.41028,849.79224,44.71,436.9212472779541,0.3990857,-104.608505,9.999999,0.3269246,12900,,100,200008.86,9.999999,1.0270305,26,1.2095325,-219812.98,339898,97.368095,145.96437,1.1770052,2.1474524,436.92126,0.9987751,1.0270305
96.29251,-195560.25,5936.073175668716,5,1.0385023,-97.914536,889.71045,43.64,426.2313908567204,0.4329523,-97.72923,10.0,0.291282,13000,,100,186804.2,10.0,1.0385023,26,1.2113158,-196812.6,344262,96.29251,152.29546,1.1770052,1.69906,426.2314,0.98752004,1.0385023
100.0,-213435.58,5958.179213047028,1,1.0,-143.05595,1099.6442,42.83,418.1478931955163,0.67671645,-143.05595,9.999998,0.12700972,13100,,100,200993.4,9.999998,1.0,27,1.0481397,-218383.44,348545,100.0,177.15167,1.1685318,1.2654886,418.1479,1.0061777,1.0
98.54836,-175280.58,5986.8379690647125,2,1.0147302,-84.276634,779.80493,40.42,394.04378840762297,0.6163877,-84.39972,9.999999,0.18238884,13200,19.972046,100,168968.94,9.999999,1.0147302,27,1.0665348,-181985.17,352587,98.54836,142.24384,1.1685318,1.6230363,394.04382,1.0075994,1.0147302
98.76957,-197437.88,6017.397841215134,3,1.0124576,-109.81768,969.7136,42.19,411.7434038860249,0.56613,-109.67314,10.0,0.25275853,13300,,100,187288.66,10.0,1.0124576,27,1.1532569,-204871.98,356806,98.76957,164.51495,1.1685318,1.8436368,411.7434,1.0180161,1.0124576
96.48992,-194921.08,6044.708080530167,4,1.0363777,-104.310715,999.76666,41.45,404.3410569066148,0.46861905,-103.79639,9.999999,0.24468538,13400,,100,184454.77,9.999999,1.0363777,27,1.0854943,-200028.78,360951,96.48992,166.84312,1.1685318,1.7352694,404.34106,1.0205011,1.0363777
99.28715,-194403.28,6071.300429582596,5,1.0071797,-110.50267,969.7046,41.3,402.844157588018,0.66796553,-110.60397,10.0,0.17354162,13500,,100,184685.78,10.0,1.0071797,27,1.0572697,-196372.55,365081,99.28715,163.37213,1.1685318,1.5282304,402.84415,1.0198307,1.0071797
100.0,-193020.69,6099.577534198761,1,1.0,-102.85515,889.76575,41.75,407.3380084396434,0.7606032,-102.85515,10.0,0.099978015,13600,39.96136,100,184953.42,10.0,1.0,28,1.0279804,-195336.38,369256,100.0,146.4767,1.1650394,1.2722458,407.338,1.0099802,1.0
99.056496,-215930.38,6129.350682973862,2,1.009525,-124.94003,1019.7311,43.79,427.7277134777448,0.6204879,-124.831406,10.0,0.17003687,13700,9.980208,100,205276.69,10.0,1.009525,28,1.0391856,-220754.88,373635,99.056496,173.62547,1.1650394,1.607325,427.72772,1.0105382,1.009525
99.33442,-217656.39,6157.421017885208,3,1.0067004,-117.72393,919.7501,44.36,433.43313021611624,0.65047413,-117.56309,10.0,0.17901996,13800,9.980302,100,208918.02,10.0,1.0067004,28,1.0563731,-221829.0,378071,99.33442,166.36313,1.1650394,1.5712537,433.43317,1.0009031,1.0067004
98.862274,-231527.47,6187.08570432663,4,1.0115082,-120.95975,979.7694,47.18,461.62753367167863,0.5448034,-120.71777,10.0,0.22411494,13900,19.975998,100,221246.67,10.0,1.0115082,28,1.1355149,-237688.05,382789,98.862274,170.94278,1.1650394,2.0629172,461.62753,0.96431655,1.0115082
97.1781,-228272.8,6219.993473291397,5,1.0290384,-132.22751,1099.7454,46.59,455.7252298540863,0.47925645,-131.9137,10.0,0.29512525,14000,9.980951,100,215044.12,10.0,1.0290384,28,1.1844019,-229507.34,387448,97.1781,170.20218,1.1650394,1.692707,455.72522,1.007843,1.0290384
100.0,-210521.08,6250.089173793793,1,1.0,-113.80978,959.65344,43.08,420.6386923853759,0.91322356,-113.80978,10.0,0.04686837,14100,,100,201230.7,10.0,1.0,29,1.0074983,-211879.86,391756,100.0,160.27246,1.1630989,1.1510983,420.6387,1.0010039,1.0
99.752975,-215088.28,6277.243490934372,2,1.0024763,-99.50813,829.787,44.86,438.43626365684247,0.70222574,-99.51802,9.999999,0.14727469,14200,9.980342,100,207991.84,9.999999,1.0024763,29,1.0515953,-220021.92,396242,99.752975,158.80867,1.1630989,1.4278295,438.43625,1.0016418,1.0024763
98.60082,-204372.42,6307.7498989105225,3,1.0141903,-101.76829,929.6662,43.3,422.82624077599843,0.63658017,-101.68237,9.999999,0.22295678,14300,,100,195367.4,9.999999,1.0141903,29,1.074723,-209313.36,400572,98.60082,161.0248,1.1630989,1.704513,422.82626,1.0261887,1.0141903
98.35809,-243920.38,6335.781735420227,4,1.0166931,-147.55783,1169.6481,44.83,438.1285721625536,0.52991414,-147.85263,10.0,0.31668425,14400,9.980893,100,229440.48,10.0,1.0166931,29,1.1090354,-243920.38,405055,98.35809,174.04836,1.1630989,2.7335052,438.1286,1.0336046,1.0166931
98.34915,-211299.28,6339.2002601623535,5,1.0167856,-111.86351,929.7795,46.67,456.52480197889673,0.4376683,-111.974945,9.999999,0.27881363,14500,239.86517,100,201776.8,9.999999,1.0167856,29,1.2012028,-214776.55,409722,98.34915,126.56627,1.1630989,1.8687022,456.52478,0.9205527,1.0167856
100.0,-199909.23,6368.155468463898,1,1.0,-99.22795,949.8102,42.92,419.0339640177792,0.84292006,-99.22795,10.0,0.07565759,14600,199.8988,100,190771.17,10.0,1.0,30,1.0157717,-204336.88,414014,100.0,140.28741,1.1504475,1.2194065,419.034,0.99121714,1.0
99.41781,-250354.44,6396.613897323608,2,1.005856,-127.31293,1179.5933,47.19,461.72627782467646,0.70016074,-127.4654,10.0,0.14675054,14700,59.95413,100,236078.08,10.0,1.005856,30,1.0421749,-254909.03,418733,99.41781,171.19228,1.1504475,1.5092279,461.72626,1.0053612,1.005856
98.94968,-218151.02,6414.086437702179,3,1.0106148,-116.27609,1039.7319,45.61,445.9268880538881,0.4682724,-115.99238,9.999998,0.24864656,14800,9.9811735,100,206514.2,9.999998,1.0106148,30,1.1471434,-222838.34,423294,98.94968,149.40778,1.1504475,2.0338652,445.9269,0.98001045,1.0106148
96.716644,-219633.94,6443.137878656387,4,1.0339482,-118.41194,1009.62396,46.02,450.02123240028124,0.32229316,-118.5952,9.999997,0.31540295,14900,,100,208509.22,9.999997,1.0339482,30,1.1791654,-226341.73,427896,96.716644,163.4575,1.1504475,2.2878356,450.02124,0.99391085,1.0339482
97.56857,-257270.6,6472.294951200485,5,1.0249202,-125.41742,1119.6567,47.37,463.52352864436455,0.64366156,-125.81615,9.999998,0.16208635,15000,9.980417,100,244363.9,9.999998,1.0249202,30,1.0493625,-273950.9,432633,97.56857,178.85042,1.1504475,1.5757554,463.52353,1.004702,1.0249202
100.0,-207294.5,6498.74654507637,1,1.0,-93.445145,789.67847,44.02,430.0258787239478,0.7316826,-93.445145,10.0,0.13897365,15100,39.948597,100,200874.92,10.0,1.0,31,1.0491718,-211010.53,437035,100.0,140.78679,1.1458739,1.3648372,430.02585,0.9996388,1.0
98.34913,-232346.97,6527.080354690552,2,1.0167859,-117.13732,1049.7263,45.93,449.1247799485318,0.60941577,-117.1823,9.999999,0.18841067,15200,9.981792,100,220999.58,9.999999,1.0167859,31,1.0498385,-238932.84,441628,98.34913,157.88503,1.1458739,1.7071158,449.12476,1.0119021,1.0167859
99.07299,-212928.48,6558.165224790573,3,1.0093569,-119.00123,1029.7618,45.19,441.73026849562876,0.4381895,-118.97455,9.999999,0.2582585,15300,,100,201594.19,9.999999,1.0093569,31,1.1310384,-214702.66,446147,99.07299,146.77226,1.1458739,1.939529,441.7303,0.983815,1.0093569
97.473114,-212548.94,6587.340292930603,4,1.025924,-106.26822,959.791,44.54,435.2296725639314,0.53036714,-106.18583,10.0,0.20405324,15400,9.984561,100,202865.7,10.0,1.025924,31,1.0938804,-219136.98,450601,97.473114,139.92108,1.1458739,1.5561026,435.22968,0.99151695,1.025924
98.52342,-209035.6,6613.943707942963,5,1.0149871,-118.56863,1039.765,43.54,425.2306379318852,0.51789546,-118.6309,9.999999,0.16837417,15500,9.979287,100,197788.06,9.999999,1.0149871,31,1.0715414,-215016.42,454955,98.52342,156.84468,1.1458739,1.4573245,425.23062,0.9734047,1.0149871
100.0,-265166.72,6640.4163427352905,1,1.0,-141.05684,1109.6622,49.1,480.82316193177724,0.5818814,-141.05684,10.0,0.1451997,15600,9.98279,100,252318.25,10.0,1.0,32,1.0778905,-273639.3,459865,100.0,173.41531,1.1417981,1.3430316,480.82315,0.9871445,1.0
97.43377,-232507.78,6666.504135131836,2,1.0263382,-128.31537,1019.6969,45.22,442.0293589553044,0.51476765,-128.09595,10.0,0.18806215,15700,,100,221727.48,10.0,1.0263382,32,1.0641727,-238205.16,464387,97.43377,174.43816,1.1417981,1.645567,442.0294,1.0073496,1.0263382
99.156265,-230142.12,6692.494454622269,3,1.0085092,-114.65329,969.77386,45.35,443.33381389122667,0.7899674,-114.59427,10.0,0.10863888,15800,,100,220579.16,10.0,1.0085092,32,1.023619,-235800.72,468922,99.156265,164.71991,1.1417981,1.3197005,443.33383,1.0095879,1.0085092
99.31663,-235918.03,6720.889885902405,4,1.0068808,-128.98175,1059.6523,47.15,461.32556033481706,0.61462677,-129.03847,10.0,0.19263782,15900,159.94016,100,224178.23,10.0,1.0068808,32,1.0821885,-240406.22,473637,99.31663,156.5224,1.1417981,1.7684419,461.32556,0.9917598,1.0068808
98.177055,-241744.88,6736.713914394379,5,1.0185679,-145.8239,1349.8302,45.06,440.43874386911756,0.44860142,-145.85315,10.0,0.24252063,16000,,100,222653.28,10.0,1.0185679,32,1.086933,-244764.6,478143,98.177055,204.06024,1.1417981,1.7815508,440.43875,1.0153935,1.0185679
100.0,-219034.64,6749.029814481735,1,1.0,-111.4969,939.65576,44.85,438.33777316900813,0.813801,-111.4969,10.0,0.08253874,16100,9.986987,100,210063.77,10.0,1.0,33,1.0219505,-221926.4,482628,100.0,144.61113,1.1375691,1.2341475,438.33777,0.9905824,1.0
99.20012,-249175.75,6776.259536266327,2,1.0080633,-121.04774,1079.7671,47.97,469.5224669223389,0.626147,-120.94038,9.999998,0.18250534,16200,9.981789,100,237143.92,9.999998,1.0080633,33,1.054333,-255631.27,487425,99.20012,176.63383,1.1375691,1.8371358,469.52246,0.99387014,1.0080633
98.76718,-201352.2,6789.1604018211365,3,1.012482,-105.80917,849.7919,43.59,425.73223377237287,0.60263765,-105.857834,9.999999,0.22470523,16300,,100,193815.66,9.999999,1.012482,33,1.0782741,-202408.83,491784,98.76718,145.941,1.1375691,2.2843647,425.73227,1.0032724,1.012482
98.59848,-205177.02,6800.335621833801,4,1.0142144,-90.85424,839.73987,44.57,435.52473845292326,0.6009297,-90.829636,9.999999,0.22539875,16400,9.980746,100,197829.28,9.999999,1.0142144,33,1.0748892,-208198.81,496241,98.59848,136.05219,1.1375691,2.094796,435.52478,0.98037773,1.0142144
98.51274,-244831.38,6826.754915714264,5,1.0150971,-123.81061,1039.6815,47.65,466.3278069013722,0.58291227,-123.50258,9.999999,0.21481898,16500,,100,233386.25,9.999999,1.0150971,33,1.1098763,-254652.22,501006,98.51274,168.63712,1.1375691,1.8690157,466.32782,1.003671,1.0150971
100.0,-214786.45,6839.914440870285,1,1.0,-101.843185,949.6995,44.66,436.4282618529271,0.64575195,-101.843185,10.0,0.0956187,16600,9.980028,100,205619.25,10.0,1.0,34,1.0227365,-218283.94,505472,100.0,136.9292,1.1351452,1.3020288,436.4282,0.99646914,1.0
99.267044,-202385.27,6855.4716539382935,2,1.0073837,-93.87659,749.6964,44.36,433.4200014688389,0.41855747,-93.85128,10.0,0.21558775,16700,,100,196519.28,10.0,1.0073837,34,1.0783913,-205309.12,509908,99.267044,131.86913,1.1351452,1.5969107,433.42,0.97503614,1.0073837
