LearnableVariance,VarianceInit,EpRewMean,InitialReturnMax,EpLenMean,StdIW,MeanIWNorm,StdIWNorm,MaxIWNorm,ReturnMeanIW,EpThisIter,TimeElapsed,InitialReturnMin,Iteration,EpisodesSoFar,EmpiricalD2,OptimizationReturnMean,MinIW,Bound,InitialReturnStd,ReturnStepMax,Weights,InitialReturnMean,InitialBound,TimestepsSoFar,OptimizationReturnMin,MinIWNorm,OptimizationReturnMax,ESSRenyi,MeanEntropy,J_sample_variance,MeanIW,ESSClassic,ReturnStepMaxmin,MaxIW
True,-1,431.7013734167273,919.8441,44.18181818181818,0.4387503,0.10954309,0.039886393,0.17139314,537.172,11,5554.010750293732,179.91754,2826,31086,1.2347909,251.78384,0.68798834,159.72128,188.89838,10.0,[-2.02   0.328 -1.834 -0.34  -4.745],431.70135,92.02643,860786,,0.0625444,739.9266,8.908391,-3.3261445,169463.61,1.2049739,9.712334,10.0,1.8853245
True,-1,316.248750238662,379.9034,32.63636363636363,1.302097,0.14112878,0.118372455,0.4244412,504.97052,11,5556.4786586761475,209.9307,2827,31097,2.1430209,106.31806,0.3323384,299.60114,53.633774,10.0,[-2.018  0.329 -1.833 -0.341 -4.745],316.24875,175.96014,861145,,0.030212581,169.97272,5.1329412,-3.3264143,167460.6,1.5524166,6.4572563,10.0,4.668853
True,-1,290.7868026482319,409.91458,30.09090909090909,0.17096706,0.09543497,0.015542462,0.12790373,303.31293,11,5558.18648648262,179.92871,2828,31108,1.04004,110.858086,0.74165154,148.94124,69.72726,9.999999,[-2.018  0.329 -1.83  -0.337 -4.745],290.7868,139.41582,861476,,0.06742287,229.98587,10.576516,-3.3270395,45870.09,1.0497847,10.715785,9.999999,1.4069409
True,-1,300.76559580552043,439.85974,31.09090909090909,1.9818361,0.18114895,0.1801669,0.6873408,611.61145,11,5560.316027402878,189.90376,2829,31119,3.032012,110.86184,0.29856628,328.7792,65.56065,9.999996,[-2.016  0.329 -1.829 -0.338 -4.746],300.7656,138.33662,861818,,0.02714239,249.95598,3.627954,-3.3270597,260695.08,1.9926383,5.529897,9.999996,7.5607486
True,-1,343.5081192079282,399.90393,35.36363636363637,0.7069373,0.110072136,0.06426703,0.26358342,410.729,11,5562.726758241653,319.80157,2830,31130,1.4067752,23.706545,0.2769093,235.5761,21.876135,9.999999,[-2.016  0.332 -1.832 -0.342 -4.746],343.50812,195.8338,862207,,0.025173573,80.102356,7.8193016,-3.3270445,165410.33,1.2107935,8.203472,9.999999,2.8994174
True,-1,356.24382877896755,559.90106,36.63636363636363,9.253195,0.32459372,0.84119946,2.9813504,1182.5771,11,5564.981333017349,189.91519,2831,31141,9.58321,166.32863,0.058114253,542.5239,91.291,10.0,[-2.014  0.332 -1.831 -0.344 -4.746],356.24384,149.48666,862610,,0.005283114,369.98587,1.1478409,-3.327305,2076454.0,3.5705302,1.4255884,10.0,32.794853
True,-1,336.2341799623854,399.86615,34.63636363636363,0.940907,0.11644748,0.085537,0.2891655,440.1545,11,5567.249017000198,229.9044,2832,31152,1.3366988,106.32979,0.3298934,269.43597,42.703827,10.0,[-2.01   0.329 -1.827 -0.347 -4.746],336.2342,188.57384,862991,,0.029990312,169.96175,8.229229,-3.327147,112661.6,1.2809223,7.144852,10.0,3.1808202
True,-1,378.0560541105011,649.92426,38.81818181818182,0.29577887,0.09252858,0.026888989,0.12852588,398.4627,11,5569.295175790787,189.9112,2833,31163,1.0798522,188.14484,0.57368255,149.06401,121.35839,10.0,[-2.004  0.327 -1.821 -0.346 -4.746],378.05603,138.05563,863418,,0.05215296,460.01306,10.186579,-3.3284774,76628.08,1.0178145,10.143397,10.0,1.4137847
True,-1,415.33479395597755,689.87805,42.54545454545455,0.26410085,0.09426372,0.02400917,0.14688595,452.07062,11,5571.456143856049,179.90468,2834,31174,1.0405296,235.43011,0.62088597,192.20499,142.60487,10.0,[-2.003  0.326 -1.819 -0.344 -4.747],415.33478,160.58043,863886,,0.05644418,509.9734,10.57154,-3.324057,80061.305,1.036901,10.329868,10.0,1.6157454
True,-1,305.320893388865,479.88336,31.545454545454547,21.645464,0.6764432,1.9677694,6.896728,2097.413,11,5573.4565551280975,179.91356,2835,31185,33.812717,125.40734,0.010920081,1066.9675,84.02323,10.0,[-2.004  0.326 -1.82  -0.344 -4.743],305.3209,128.11224,864233,,0.0009927347,299.9698,0.32532138,-3.324306,7099544.0,7.440875,1.1625143,10.0,75.864006
True,-1,321.71782561536645,469.91797,33.18181818181818,2.7088218,0.15491311,0.24625653,0.91741824,553.11584,11,5576.646103382111,189.91205,2836,31196,3.027147,131.80577,0.17000845,251.19849,88.4003,9.999999,[-2.009  0.32  -1.823 -0.342 -4.743],321.7178,148.18913,864598,,0.015455314,280.00592,3.6337845,-3.3241315,304435.3,1.7040442,3.1188293,9.999999,10.0916
True,-1,313.5324935841745,449.8853,32.36363636363637,0.6771877,0.10498264,0.061562523,0.24339326,346.7727,11,5579.471035003662,199.91875,2837,31207,1.3152137,113.61375,0.32794875,156.24889,75.5804,9.999999,[-2.009  0.319 -1.825 -0.347 -4.743],313.5325,147.40134,864954,,0.029813524,249.96657,8.36366,-3.3236215,68908.23,1.1548089,8.185299,9.999999,2.6773257
True,-1,387.16954106800046,569.90393,39.72727272727273,5.6159034,0.28892708,0.5105366,1.8821803,1112.0226,11,5582.011449337006,209.90178,2838,31218,3.9907234,177.26775,0.058299616,691.609,131.08167,10.0,[-2.008  0.32  -1.827 -0.348 -4.743],387.16956,176.71855,865391,,0.0052999654,360.00214,2.7563925,-3.3224273,1226207.4,3.1781976,2.6684,10.0,20.703983
True,-1,345.3385114110564,469.7686,35.54545454545455,0.80010754,0.10641086,0.072737046,0.25328523,433.58356,11,5584.900430679321,199.90012,2839,31229,1.5052941,145.43842,0.26620662,220.74812,85.41012,10.0,[-2.005  0.316 -1.822 -0.348 -4.741],345.3385,171.86502,865782,,0.024200603,269.86847,7.3075423,-3.3228412,114346.06,1.1705194,7.497072,10.0,2.7861376
True,-1,298.0769223034452,429.91605,30.818181818181817,0.31066895,0.0983677,0.02824263,0.14511696,332.12912,11,5587.261007785797,179.90756,2840,31240,1.1476392,118.169365,0.7114599,162.05602,77.202095,10.0,[-2.005  0.314 -1.821 -0.345 -4.742],298.07693,139.31992,866121,,0.06467817,250.00848,9.584894,-3.3220146,56113.05,1.0820447,10.162283,10.0,1.5962865
True,-1,298.97846630261216,529.89905,30.90909090909091,0.158815,0.093578026,0.014437725,0.12874117,310.38028,11,5589.372041463852,189.90558,2841,31251,1.024091,109.07288,0.78557265,112.359055,97.45977,9.999999,[-2.005  0.316 -1.822 -0.346 -4.741],298.9785,103.30029,866461,,0.0714157,339.99347,10.741233,-3.32237,55271.008,1.0293584,10.744247,9.999999,1.416153
True,-1,364.4222232182203,489.887,37.45454545454545,3.6075957,0.25522277,0.32796323,1.0980048,908.73535,11,5591.851914167404,239.91379,2842,31262,4.9940004,124.50843,0.19247615,504.46725,74.28046,10.0,[-2.004  0.316 -1.82  -0.346 -4.741],364.42224,183.51949,866873,,0.017497832,249.9732,2.202643,-3.3220274,596982.3,2.8074503,4.1489944,10.0,12.0780525
True,-1,399.88350109972725,819.8684,41.0,0.23791516,0.095791966,0.021628652,0.13408965,435.68707,11,5594.132843255997,189.91711,2843,31273,1.0630089,209.9664,0.62669045,123.53812,166.95357,10.0,[-2.005  0.311 -1.817 -0.345 -4.741],399.8835,97.127045,867324,,0.05697186,629.9513,10.347985,-3.3219328,109229.375,1.0537117,10.466421,10.0,1.4749861
True,-1,345.31730038684327,539.89526,35.54545454545455,0.57593614,0.10192611,0.052357834,0.18668325,395.31055,11,5596.023350954056,199.9043,2844,31284,1.2583191,145.413,0.46304873,171.6681,91.7016,9.999999,[-2.006  0.311 -1.82  -0.343 -4.741],345.3173,145.94778,867715,,0.04209534,339.99097,8.74182,-3.3212686,76053.73,1.1211871,8.703419,9.999999,2.0535157
True,-1,332.59021473277335,559.87067,34.27272727272727,3.5522833,0.24347915,0.32293487,1.0029697,1027.9343,11,5598.247447490692,179.91724,2845,31295,6.638731,152.67297,0.07545389,495.23822,102.87172,9.999999,[-2.006  0.311 -1.819 -0.341 -4.74 ],332.59024,125.84427,868092,,0.006859445,379.95343,1.6569432,-3.3221292,1099239.9,2.6782706,3.9867144,9.999999,11.032666
True,-1,328.9545445004959,449.89343,33.90909090909091,3.9590065,0.19272147,0.35990968,1.3197229,827.78357,11,5600.621591329575,189.91324,2846,31306,6.8933086,139.0413,0.047025118,391.59647,70.779724,9.999999,[-2.005  0.312 -1.822 -0.347 -4.741],328.95456,162.8204,868465,,0.004275011,259.9802,1.5957505,-3.3217716,1125002.8,2.1199362,2.4511983,9.999999,14.516952
True,-1,345.3336721207856,629.89197,35.54545454545455,1.2957777,0.12839413,0.11779797,0.4763841,437.2527,11,5602.99219918251,189.90579,2847,31317,1.4768637,155.42789,0.18208145,154.57886,136.2064,10.0,[-2.007  0.315 -1.824 -0.343 -4.741],345.33368,112.73065,868856,,0.01655286,439.98618,7.448216,-3.3228378,109113.46,1.4123352,5.9725657,10.0,5.240225
True,-1,370.80277033974517,569.9121,38.09090909090909,0.8247405,0.11717861,0.07497641,0.29345632,459.21527,11,5605.523337125778,239.8819,2848,31328,1.4934304,130.92088,0.26118323,202.0279,95.87387,9.999999,[-2.009  0.316 -1.827 -0.342 -4.742],370.80276,160.3488,869275,,0.023743931,330.0302,7.365593,-3.3231063,120657.43,1.2889647,7.804714,9.999999,3.2280195
True,-1,358.0787709465299,539.9113,36.81818181818182,0.9415118,0.12878975,0.08559199,0.36557472,550.92786,11,5608.235059738159,189.91188,2849,31339,1.9665917,168.16689,0.26038265,271.33322,103.38217,10.0,[-2.009  0.315 -1.825 -0.339 -4.742],358.0788,158.70334,869680,,0.02367115,349.99945,5.5934334,-3.3232691,207816.97,1.4166871,7.6300097,10.0,4.021322
True,-1,296.23154397600905,509.88715,30.636363636363637,25.280138,0.8479467,2.2981944,8.088446,2884.3657,11,5610.220887899399,189.91275,2850,31350,39.57188,106.318794,0.016539795,1699.9159,92.650314,10.0,[-2.01   0.312 -1.826 -0.34  -4.742],296.23154,107.94327,870017,,0.0015036179,319.9744,0.27797517,-3.3232439,13565653.0,9.327412,1.3180349,10.0,88.9729
True,-1,290.7840675187721,359.9144,30.09090909090909,6.943162,0.4166629,0.6311966,2.0630345,1115.8105,11,5612.849767923355,199.89798,2851,31361,11.476632,90.886086,0.059308965,665.5585,53.331745,10.0,[-2.012  0.314 -1.826 -0.335 -4.742],290.78406,157.87686,870348,,0.0053917244,160.01642,0.95846933,-3.3235137,1017100.8,4.5832915,3.3385146,10.0,22.693378
True,-1,302.5909970311747,419.8918,31.272727272727273,0.79076636,0.11257775,0.07188785,0.25893906,401.14166,11,5615.382152080536,179.9242,2852,31372,1.5867785,122.6668,0.38261545,205.8225,77.92422,9.999999,[-2.012  0.311 -1.826 -0.339 -4.742],302.591,147.53568,870692,,0.03478322,239.96762,6.9322844,-3.3222926,99298.18,1.2383552,7.813825,9.999999,2.8483295
True,-1,328.04711274886205,469.9179,33.81818181818182,13.6221695,0.5287257,1.2383791,4.3999925,2167.062,11,5617.038737773895,199.9086,2853,31383,43.093925,128.13853,0.07703711,1027.9161,62.79552,10.0,[-2.012  0.309 -1.826 -0.335 -4.741],328.0471,154.51846,871064,,0.007003374,270.0093,0.25525638,-3.3265035,8183453.0,5.8159823,1.6959914,10.0,48.399914
True,-1,341.69477667912014,539.91113,35.18181818181818,0.09004552,0.09630709,0.008185957,0.1084412,361.71002,11,5619.557698965073,279.88425,2854,31394,1.0224755,61.810535,0.93232185,160.10654,71.34374,10.0,[-2.009  0.302 -1.82  -0.329 -4.745],341.6948,142.31943,871451,,0.08475653,260.0269,10.758204,-3.3285923,103039.8,1.059378,10.921098,10.0,1.1928531
True,-1,273.52822058583604,499.90442,28.363636363636363,1.7441019,0.13384265,0.15855473,0.5034445,384.2348,11,5621.380705356598,179.92361,2855,31405,1.9133579,93.60461,0.18288812,128.88568,96.588524,9.999998,[-2.007  0.302 -1.817 -0.329 -4.748],273.52823,88.926285,871763,,0.016626194,319.9808,5.7490554,-3.3294294,124565.68,1.4722689,4.5769234,9.999998,5.537889
True,-1,287.1609620169595,459.89508,29.727272727272727,0.25456214,0.10098866,0.02314201,0.14921013,314.24774,11,5623.521330118179,189.91309,2856,31416,1.044599,97.24788,0.84796023,140.67447,76.520256,10.0,[-2.008  0.304 -1.818 -0.327 -4.748],287.16098,117.333435,872090,,0.0770873,269.982,10.530356,-3.3290806,56070.54,1.1108752,10.451189,10.0,1.6413114
True,-1,356.23446047819726,699.85315,36.63636363636363,8.285407,0.28234988,0.7532188,2.6565504,1991.9626,11,5625.790545701981,189.92842,2857,31427,12.301999,166.30605,0.012832241,1085.5122,160.90652,10.0,[-2.004  0.304 -1.816 -0.327 -4.748],356.23444,97.7966,872493,,0.0011665674,509.92474,0.8941636,-3.327533,20439684.0,3.1058488,1.3552624,10.0,29.222054
True,-1,340.7941587833985,619.90295,35.09090909090909,0.07342123,0.09244414,0.0066746585,0.104768455,346.57986,11,5628.504278659821,179.91852,2858,31438,1.0076381,160.87564,0.8728968,116.79294,119.34967,10.0,[-2.009  0.309 -1.824 -0.328 -4.746],340.79416,111.87985,872879,,0.07935426,439.98444,10.916617,-3.3286357,53015.324,1.0168855,10.942954,10.0,1.152453
True,-1,379.8977862442456,729.8932,39.0,0.49666235,0.11017073,0.045151122,0.17355059,461.5619,11,5630.829329252243,299.8615,2859,31449,1.257432,80.03628,0.52188355,159.32263,114.65606,9.999999,[-2.008  0.309 -1.823 -0.328 -4.748],379.89783,110.36685,873308,,0.04744396,430.03168,8.747988,-3.3295026,169883.55,1.2118781,9.418135,9.999999,1.9090564
True,-1,275.3400122709532,439.8973,28.545454545454547,1.2875507,0.187009,0.11705007,0.47643134,577.93494,11,5632.477945327759,179.91917,2860,31460,2.2753668,95.420845,0.17945606,332.90097,82.81169,10.0,[-2.007  0.309 -1.824 -0.33  -4.748],275.34003,112.89719,873622,,0.016314188,259.97815,4.8343854,-3.3296978,223526.55,2.057099,7.9036703,10.0,5.2407446
True,-1,275.34859137317176,389.91724,28.545454545454547,1.1146399,0.14796175,0.1013309,0.40178478,426.12512,11,5634.210818052292,179.91809,2861,31471,1.7633255,95.4305,0.2933613,234.9251,82.81403,9.999999,[-2.006  0.306 -1.819 -0.326 -4.749],275.3486,131.36212,873936,,0.02666921,209.99915,6.238213,-3.3266659,120854.414,1.6275795,7.4880214,9.999999,4.4196324
True,-1,321.69173589731287,449.9048,33.18181818181818,2.64106,0.17467712,0.24009639,0.8212101,579.6122,11,5636.263649225235,209.9079,2862,31482,2.2743845,111.78384,0.28326663,329.0579,61.46716,9.999999,[-2.001  0.305 -1.807 -0.326 -4.746],321.69174,155.55339,874301,,0.025751512,239.99689,4.8364735,-3.3260894,290948.3,1.9214481,3.8071597,9.999999,9.033311
True,-1,332.61670502206175,449.84433,34.27272727272727,0.60088634,0.10555105,0.05462603,0.23963898,382.21445,11,5638.922535419464,189.91562,2863,31493,1.2452508,142.70108,0.5222347,196.84424,75.31638,10.0,[-1.996  0.304 -1.803 -0.329 -4.745],332.6167,166.50067,874678,,0.047475882,259.9287,8.833562,-3.327046,71526.28,1.1610614,8.676179,10.0,2.6360288
True,-1,346.2522433885872,469.90576,35.63636363636363,0.08394545,0.09262478,0.0076314053,0.10303056,354.22296,11,5641.784378051758,199.89633,2864,31504,1.0205941,146.3559,0.8602483,178.92107,91.49463,10.0,[-1.996  0.302 -1.808 -0.329 -4.746],346.25223,172.72806,875070,,0.07820439,270.00943,10.778036,-3.3277922,55461.1,1.0188726,10.925835,10.0,1.1333362
True,-1,373.5381329538333,589.9032,38.36363636363637,4.350477,0.232694,0.39549795,1.4029325,1239.1029,11,5643.501144647598,199.93173,2865,31515,9.033611,173.6064,0.031295706,584.3752,114.911766,10.0,[-1.997  0.302 -1.807 -0.33  -4.747],373.53812,155.70197,875492,,0.0028450643,389.97147,1.2176747,-3.3284514,3031691.8,2.5596335,2.8286324,10.0,15.432258
True,-1,317.1680061149927,479.91302,32.72727272727273,16.0558,0.5297049,1.4596183,5.1421256,1763.6101,11,5646.182880401611,189.93018,2866,31526,18.30522,127.23784,0.03989333,1005.383,87.91033,10.0,[-2.003  0.302 -1.808 -0.323 -4.747],317.168,139.94841,875852,,0.0036266665,289.98285,0.6009215,-3.3305445,4759359.0,5.8267546,1.2801192,10.0,56.563377
True,-1,352.610807668243,489.90973,36.27272727272727,0.4053208,0.10811927,0.036847346,0.1642359,430.3982,11,5648.750036239624,209.91386,2867,31537,1.2713963,142.69695,0.64774835,226.40964,77.71158,10.0,[-2.013  0.296 -1.817 -0.326 -4.749],352.6108,171.69966,876251,,0.058886215,279.99585,8.651905,-3.3322976,83464.46,1.1893119,9.855336,10.0,1.8065948
True,-1,324.42648805331226,609.84937,33.45454545454545,0.83624,0.10056853,0.07602183,0.31559196,428.1713,11,5650.848854064941,189.92485,2868,31548,1.5130788,134.50165,0.29322496,151.15671,109.14508,9.999999,[-2.015  0.295 -1.819 -0.323 -4.751],324.42648,99.22472,876619,,0.026656816,419.9245,7.269945,-3.331326,225003.05,1.1062539,7.000056,9.999999,3.4715114
True,-1,310.78688377551606,499.8913,32.09090909090909,0.25136703,0.10023312,0.02285155,0.1454542,351.63257,11,5652.947450637817,189.9141,2869,31559,1.1426181,120.872795,0.71905935,154.31062,94.23419,10.0,[-2.019  0.296 -1.825 -0.322 -4.75 ],310.7869,126.189804,876972,,0.06536903,309.9772,9.627014,-3.3321729,70193.875,1.1025642,10.456504,10.0,1.5999961
True,-1,304.4372222926863,379.90503,31.454545454545453,0.550559,0.11101857,0.050050817,0.24648851,369.33423,11,5654.782924175262,179.91403,2870,31570,1.2611026,124.52319,0.6321305,211.79108,74.74751,9.999999,[-2.02   0.295 -1.824 -0.321 -4.751],304.43723,164.14803,877318,,0.05746641,199.991,8.722527,-3.3324325,68199.37,1.2212043,9.141905,9.999999,2.7113736
True,-1,302.6139836879359,559.8487,31.272727272727273,0.45183194,0.09826052,0.04107563,0.16619278,342.96307,11,5656.66096830368,179.92274,2871,31581,1.1700163,122.69125,0.5216559,119.34038,118.00776,9.999998,[-2.016  0.296 -1.822 -0.322 -4.751],302.61398,95.87619,877662,,0.047423266,379.92596,9.401579,-3.3317049,81942.09,1.0808657,9.363716,9.999998,1.8281206
True,-1,320.8020510121515,539.8666,33.09090909090909,5.0485187,0.21780005,0.45895627,1.6658378,740.7376,11,5658.9574065208435,189.91939,2872,31592,3.6718035,130.88268,0.38054937,358.727,113.889435,10.0,[-2.014  0.294 -1.822 -0.32  -4.751],320.80203,121.443085,878026,,0.0345954,349.9472,2.995803,-3.3322542,571861.8,2.3958006,2.021893,10.0,18.324215
True,-1,333.51453060953475,509.91284,34.36363636363637,0.34789592,0.103198916,0.031626903,0.14738718,375.98907,11,5661.494981765747,179.90393,2873,31603,1.1803114,153.6106,0.36903498,171.41832,89.88539,10.0,[-2.008  0.298 -1.817 -0.321 -4.751],333.51453,145.21674,878404,,0.033548634,330.0089,9.319574,-3.3322773,61168.188,1.1351881,10.05557,10.0,1.6212589
True,-1,332.62263625297066,669.83997,34.27272727272727,1.1006328,0.10178993,0.10005753,0.3914199,471.0587,11,5664.21303153038,179.93274,2874,31614,1.8099761,152.6899,0.31037846,138.27902,136.90297,10.0,[-2.009  0.298 -1.818 -0.32  -4.751],332.62262,85.26785,878781,,0.028216224,489.90723,6.0774283,-3.333002,421976.6,1.1196892,5.5944033,10.0,4.305619
True,-1,333.5234786353249,439.87964,34.36363636363637,1.0828502,0.13052891,0.09844093,0.3343532,448.6621,11,5666.493443250656,199.90494,2875,31625,1.3373462,133.61855,0.32457003,260.81476,65.53946,10.0,[-2.009  0.298 -1.818 -0.316 -4.752],333.52347,171.08717,879159,,0.029506367,239.9747,8.2252445,-3.3337348,110897.74,1.4358178,7.0118556,10.0,3.677885
True,-1,315.34021345028754,399.83713,32.54545454545455,0.8840301,0.10572552,0.08036638,0.3016572,366.266,11,5668.580738782883,209.90987,2876,31636,1.468053,105.43035,0.31724548,187.36891,57.729023,9.999999,[-2.004  0.299 -1.812 -0.318 -4.753],315.3402,167.69057,879517,,0.028840499,189.92726,7.4929175,-3.334879,83367.72,1.1629807,6.971665,9.999999,3.318229
True,-1,355.34198383894375,449.90887,36.54545454545455,4.1800556,0.17838989,0.38000503,1.3714613,700.6364,11,5670.6870703697205,299.774,2877,31647,4.669185,55.567993,0.06300942,341.63647,35.79105,10.0,[-2.006  0.301 -1.813 -0.317 -4.754],355.342,189.20212,879919,,0.0057281293,150.13489,2.3558714,-3.3330076,451008.9,1.962289,1.986375,10.0,15.086074
True,-1,324.44630493692074,549.9024,33.45454545454545,6.753751,0.2575875,0.6139774,2.1962483,721.4491,11,5673.390887498856,189.91724,2878,31658,4.9140606,134.52907,0.124389,271.30124,107.38894,10.0,[-2.008  0.304 -1.819 -0.322 -4.752],324.44632,121.38141,880287,,0.011308092,359.98517,2.2384746,-3.3323636,366460.84,2.8334627,1.6463622,10.0,24.158731
True,-1,308.9720038231982,509.7484,31.90909090909091,0.26046982,0.10372648,0.023679076,0.15628396,353.4222,11,5676.116289138794,179.92444,2879,31669,1.1175791,129.04756,0.8839305,154.42624,101.44776,10.0,[-2.006  0.306 -1.813 -0.318 -4.751],308.972,120.73494,880638,,0.08035732,329.82397,9.842704,-3.3320522,61873.434,1.1409912,10.455148,10.0,1.7191235
True,-1,302.594769126301,459.86542,31.272727272727273,0.1213241,0.09624981,0.011029464,0.11892601,317.95566,11,5678.1012625694275,189.91484,2880,31680,1.0443496,112.679924,0.88579714,144.4143,78.620255,9.999999,[-2.003  0.307 -1.812 -0.318 -4.751],302.59476,132.77823,880982,,0.080527015,269.95056,10.532872,-3.3314545,51338.957,1.0587478,10.857427,9.999999,1.308186
True,-1,338.0689662422147,469.92627,34.81818181818182,2.269627,0.12979126,0.20632972,0.77160054,565.51154,11,5680.517124652863,189.92046,2881,31691,3.3006895,148.1485,0.13634285,250.2425,93.41818,9.999999,[-2.003  0.307 -1.811 -0.317 -4.75 ],338.06897,164.5372,881365,,0.012394805,280.0058,3.332637,-3.3319442,561353.1,1.427704,3.1186566,9.999999,8.487606
True,-1,318.98101434244774,519.905,32.90909090909091,2.709007,0.1737131,0.2462734,0.9399983,656.72424,11,5682.9815011024475,179.915,2882,31702,3.586362,139.06602,0.09634733,293.14392,117.87511,10.0,[-2.007  0.303 -1.812 -0.318 -4.751],318.981,126.99336,881727,,0.0087588485,339.99005,3.0671751,-3.3321407,391456.22,1.9108441,3.6546333,10.0,10.339981
