OptimizationReturnMean,LearnableVariance,TimestepsSoFar,StdIW,OptimizationReturnMin,ReturnMeanIW,EpLenMean,ReturnStepMax,InitialReturnStd,EpThisIter,Bound,MeanIWNorm,J_sample_variance,ReturnStepMaxmin,ESSClassic,OptimizationReturnMax,MeanIW,InitialReturnMin,MaxIWNorm,Iteration,MinIWNorm,InitialBound,InitialReturnMean,InitialReturnMax,MaxIW,TimeElapsed,ESSRenyi,EpisodesSoFar,VarianceInit,Weights,MeanEntropy,EpRewMean,MinIW,EmpiricalD2,StdIWNorm
469.20627,True,5745283,0.06707216,,1511.3583,149.9090909090909,10.0,510.50208,11,470.3744,0.0925987,1454240.5,10.0,10.952508,1790.1697,1.0185856,1019.75665,0.10422029,4111,0.08457223,451.32898,1488.9629,2809.9263,1.1464232,14881.329912662506,10.929319,45221,-1,[-1.186  1.809 -1.468 -2.461 -3.933],-2.514311,1488.9628943596122,0.9302945,1.0064671,0.006097469
510.1708,True,5746922,0.5579799,,1609.6697,149.0,10.0,379.12366,11,728.5834,0.10236066,1543939.9,10.0,8.831257,1230.2263,1.1259671,969.6975,0.2114548,4112,0.049079996,667.49274,1479.8683,2199.9238,2.3260026,14882.572501897812,9.351251,45232,-1,[-1.186  1.809 -1.465 -2.46  -3.933],-2.514377,1479.8683298152594,0.5398799,1.1763133,0.050725445
140.97758,True,5748265,0.9255072,,1673.0876,122.0909090909091,10.0,151.66283,11,939.3442,0.12598263,2471256.8,10.0,7.6070943,460.13354,1.3858088,1069.7856,0.30420148,4113,0.04511724,645.8031,1210.7632,1529.9192,3.3462162,14884.794056653976,6.5213842,45243,-1,[-1.187  1.81  -1.465 -2.458 -3.933],-2.5141516,1210.7632279712805,0.4962896,1.6867584,0.08413703
270.11298,True,5749695,0.118922286,,1323.258,130.0,10.0,242.73149,11,661.2959,0.09336426,1274769.8,10.0,10.854458,760.1855,1.0270067,1019.7364,0.12175197,4114,0.08079803,632.56964,1289.8494,1779.9219,1.3392717,14887.270429372787,10.844932,45254,-1,[-1.188  1.81  -1.465 -2.457 -3.933],-2.5129106,1289.8493501945568,0.8887783,1.0142987,0.0108111175
242.84703,True,5751106,4.684114,,2945.9968,128.27272727272728,10.0,187.95644,11,1572.5582,0.218571,7322968.0,10.0,2.2937524,630.1804,2.4042811,1029.7446,1.5321815,4115,0.0014118274,659.6237,1272.5917,1659.925,16.853996,14890.009698867798,2.1910374,45265,-1,[-1.188  1.81  -1.464 -2.456 -3.932],-2.5108917,1272.5916321889101,0.015530101,5.020453,0.42582858
521.87537,True,5752945,0.119968675,,1780.9976,167.1818181818182,10.0,378.549,11,882.45,0.098248415,1827983.6,10.0,10.866101,1250.0732,1.0807325,1139.8525,0.12297894,4116,0.08102123,779.18945,1661.728,2389.9258,1.3527683,14892.263088464737,10.611529,45276,-1,[-1.184  1.806 -1.463 -2.461 -3.93 ],-2.516355,1661.727876026348,0.89123344,1.0366083,0.010906244
286.46677,True,5754426,0.04701059,,1368.221,134.63636363636363,10.0,253.9561,11,657.56085,0.0932462,1349069.1,10.0,10.976941,870.146,1.0257081,1049.7766,0.100444235,4117,0.08622644,627.2649,1336.2433,1919.9226,1.1048865,14894.550265073776,10.948001,45287,-1,[-1.182  1.803 -1.461 -2.461 -3.935],-2.5149202,1336.2433417380325,0.94849086,1.0047497,0.004273691
324.7016,True,5755894,0.06737449,,1343.462,133.45454545454547,10.0,340.6359,11,480.98138,0.091828436,1268060.2,10.0,10.951279,1330.2194,1.0101128,999.7023,0.10456275,4118,0.08251047,464.02325,1324.4039,2329.9216,1.1501902,14895.856370210648,10.946498,45298,-1,[-1.182  1.803 -1.461 -2.46  -3.934],-2.5175693,1324.4038421397438,0.9076152,1.0048876,0.0061249537
244.65639,True,5757318,0.2955331,,1422.2524,129.45454545454547,10.0,178.99199,11,754.5775,0.09992698,1506926.2,10.0,10.258445,670.1566,1.0991967,1039.7607,0.14491081,4119,0.07037505,652.9883,1284.4171,1709.9174,1.5940188,14898.59327840805,9.838102,45309,-1,[-1.182  1.803 -1.463 -2.46  -3.936],-2.517492,1284.4171355772062,0.7741255,1.1181018,0.026866646
257.39456,True,5758745,0.05951555,,1297.471,129.72727272727272,10.0,242.64076,11,583.35345,0.09183679,1251977.4,10.0,10.961954,900.1854,1.0102047,1029.7385,0.102253646,4120,0.08387354,574.4614,1287.1332,1929.924,1.1247901,14900.491911172867,10.9555025,45320,-1,[-1.183  1.803 -1.462 -2.459 -3.936],-2.5178514,1287.1331108223853,0.9226089,1.0040617,0.005410505
454.70987,True,5760356,0.262933,,1640.385,146.45454545454547,10.0,471.10327,11,642.9615,0.104122445,1711040.4,10.0,10.449316,1590.2192,1.1453469,999.70264,0.16927704,4121,0.07609017,498.02057,1454.4125,2589.9219,1.8620474,14903.395827054977,10.11359,45331,-1,[-1.183  1.804 -1.463 -2.459 -3.937],-2.5178514,1454.4124822442411,0.83699185,1.0876454,0.023902997
214.64232,True,5761747,0.13674586,,1280.1838,126.45454545454545,10.0,201.5183,11,666.1379,0.09351923,1299489.1,10.0,10.809002,600.1594,1.0287116,1039.7554,0.11203057,4122,0.072409794,648.81903,1254.3977,1639.9148,1.2323363,14905.389056444168,10.698728,45342,-1,[-1.182  1.803 -1.463 -2.46  -3.937],-2.5177865,1254.3976569066838,0.7965077,1.0281596,0.012431442
211.91733,True,5763157,2.3767169,,3278.202,128.1818181818182,10.0,206.04156,11,1949.8777,0.21708235,8180049.5,10.0,5.525832,590.16113,2.3879058,1059.7566,0.6565299,4123,0.009562518,662.4015,1271.674,1649.9177,7.221829,14907.852335691452,2.314236,45353,-1,[-1.182  1.801 -1.464 -2.461 -3.937],-2.5179737,1271.673922764594,0.1051877,4.7531886,0.21606515
1259.0015,True,5764564,0.7295899,,1680.9866,127.9090909090909,10.0,471.13275,11,799.5234,0.12014534,1337352.0,10.0,8.430667,1929.9442,1.3215988,9.980097,0.2662592,4124,0.020192336,552.61694,1268.9816,1939.9243,2.9288511,14910.040365934372,7.2652826,45364,-1,[-1.18   1.802 -1.464 -2.461 -3.937],-2.5184615,1268.981548880143,0.2221157,1.5140499,0.06632635
449.2166,True,5766202,0.29354042,,1545.3981,148.9090909090909,10.0,606.731,11,377.089,0.09318995,1651703.9,10.0,10.166361,2050.1814,1.0250894,1029.739,0.12889636,4125,0.053416,341.61975,1478.9557,3079.9204,1.4178598,14913.03269147873,10.424488,45375,-1,[-1.181  1.801 -1.464 -2.462 -3.937],-2.5181003,1478.9556022676616,0.587576,1.0552077,0.026685493
255.5724,True,5767594,2.2907512,,2311.918,126.54545454545455,10.0,264.3666,11,1063.2025,0.15641178,4447832.0,10.0,3.967273,900.1998,1.7205294,999.72205,0.7631874,4126,0.0084075825,553.7018,1255.2944,1899.9219,8.3950615,14914.577894449234,3.472448,45386,-1,[-1.181  1.801 -1.464 -2.463 -3.937],-2.5174267,1255.2944872830506,0.0924834,3.167794,0.20825012
437.44324,True,5769197,0.40224877,,1637.3899,145.72727272727272,10.0,363.41937,11,808.6564,0.10262433,1592654.9,10.0,9.76068,1080.2246,1.1288676,1009.6995,0.15586758,4127,0.036745988,675.3871,1447.1427,2089.924,1.7145433,14917.514811515808,9.539431,45397,-1,[-1.18   1.803 -1.464 -2.462 -3.936],-2.5174901,1447.142677559391,0.40420586,1.1531086,0.036568075
200.07115,True,5770594,0.6151926,,1568.2986,127.0,10.0,181.65399,11,898.26575,0.1157222,2052427.0,10.0,8.917258,590.1365,1.2729441,1059.7864,0.26499817,4128,0.057257555,650.5832,1259.8575,1649.9229,2.9149797,14919.975269317627,9.095495,45408,-1,[-1.18   1.804 -1.464 -2.46  -3.936],-2.5178494,1259.8575084299116,0.6298331,1.2093899,0.055926606
452.8205,True,5772258,0.122864105,,1606.7261,151.27272727272728,10.0,415.6603,11,632.297,0.097386,1590539.9,10.0,10.85718,1530.1324,1.071246,1049.7914,0.11046778,4129,0.06705334,549.9119,1502.6118,2579.9238,1.2151455,14922.96650648117,10.514885,45419,-1,[-1.179  1.802 -1.463 -2.463 -3.937],-2.5178134,1502.6118125347189,0.73758674,1.046136,0.011169464
256.42615,True,5773728,0.6493488,,1656.3109,133.63636363636363,10.0,283.90955,11,810.39764,0.111334674,2077555.4,10.0,8.586159,960.11414,1.2246814,1069.809,0.20402622,4130,0.033607405,576.63635,1326.2351,2029.9231,2.2442884,14925.825892686844,8.637713,45430,-1,[-1.178  1.801 -1.463 -2.463 -3.937],-2.5184681,1326.235087370266,0.36968145,1.2734852,0.05903171
262.87225,True,5775106,0.25776473,,1346.5537,125.27272727272727,10.0,301.72864,11,573.60516,0.09914953,1352781.4,10.0,10.418074,1020.2551,1.0906447,979.6715,0.14720376,4131,0.064335465,504.02197,1242.5438,1999.9266,1.6192412,14928.477591276169,10.041954,45441,-1,[-1.176  1.8   -1.462 -2.465 -3.937],-2.5183399,1242.5437570356985,0.7076901,1.0954044,0.023433156
260.09442,True,5776536,4.0632696,,3396.2197,130.0,10.0,238.99007,11,1756.7119,0.21842156,13131571.0,10.0,2.8496976,680.15894,2.4026372,1029.7612,1.1915686,4132,0.0058542145,658.42584,1289.8556,1709.9202,13.107255,14930.311606168747,1.6316085,45452,-1,[-1.177  1.801 -1.462 -2.464 -3.937],-2.523286,1289.8556436353472,0.06439636,6.741813,0.36938813
189.19829,True,5777866,93.85797,,33650.55,120.9090909090909,10.0,208.09602,11,18538.082,2.8159125,1122955100.0,10.0,1.0803796,750.20447,30.975037,1009.7218,29.785099,4133,0.00010227458,549.02435,1198.92,1759.9263,327.63608,14933.10507106781,0.020342736,45463,-1,[-1.178  1.8   -1.464 -2.469 -3.942],-2.522861,1198.9200855264241,0.0011250203,540.7336,8.532543
312.87872,True,5779343,0.26265305,,1441.7954,134.27272727272728,10.0,182.16086,11,824.6747,0.09915209,1403703.5,10.0,10.397043,580.1948,1.0906729,1019.7258,0.1405556,4134,0.06667443,741.79474,1332.6046,1599.9207,1.5461116,14936.242652654648,10.0820265,45474,-1,[-1.174  1.801 -1.464 -2.47  -3.942],-2.5225916,1332.6045770828887,0.73341876,1.0910505,0.02387755
371.0885,True,5780807,0.2700778,,1380.9563,133.0909090909091,10.0,306.3292,11,670.3468,0.094706774,1184867.9,10.0,10.307253,910.2656,1.0417744,949.65967,0.14607,4135,0.063387215,633.92523,1320.7482,1859.9253,1.60677,14939.180579423904,10.275908,45485,-1,[-1.175  1.802 -1.464 -2.469 -3.942],-2.5233147,1320.7481440936624,0.69725937,1.070465,0.024552526
261.9492,True,5782239,1.2417799,,1909.477,130.1818181818182,10.0,245.09421,11,883.56433,0.13042408,2961824.0,10.0,6.2886477,910.193,1.434665,1029.7272,0.32723358,4136,0.017359748,575.3134,1291.6764,1939.9202,3.5995693,14940.486765146255,5.3633747,45496,-1,[-1.176  1.802 -1.463 -2.469 -3.942],-2.5222094,1291.6763291570046,0.19095723,2.0509474,0.11288909
226.47853,True,5783676,0.1476443,,1370.2362,130.63636363636363,10.0,183.30132,11,714.3088,0.096090905,1440159.9,10.0,10.789484,680.1605,1.0569999,1069.7643,0.12223552,4137,0.07565977,650.04034,1296.2429,1749.9248,1.3445907,14943.343700647354,10.676243,45507,-1,[-1.177  1.801 -1.464 -2.47  -3.941],-2.5211544,1296.2428414209896,0.8322574,1.030325,0.013422209
274.64023,True,5785177,0.9365227,,2095.0337,136.45454545454547,10.0,290.84033,11,1073.2185,0.14095642,3241462.5,10.0,8.059657,980.1398,1.5505204,1079.7828,0.3131127,4138,0.03077273,593.7463,1354.423,2059.9226,3.4442396,14946.19546175003,6.0960474,45518,-1,[-1.176  1.8   -1.463 -2.471 -3.94 ],-2.521269,1354.4230590287632,0.33850002,1.8044479,0.08513843
400.19647,True,5786673,0.4324354,,1527.4375,136.0,10.0,329.1714,11,708.77045,0.1060576,1505174.9,10.0,9.671215,1090.2749,1.1666337,949.6513,0.19988483,4139,0.053632736,596.55524,1349.8478,2039.9261,2.198733,14948.108301877975,9.313341,45529,-1,[-1.175  1.801 -1.463 -2.47  -3.94 ],-2.5216358,1349.847765066217,0.5899601,1.1811013,0.03931231
231.90298,True,5788083,0.3651609,,1380.7009,128.1818181818182,10.0,216.16045,11,715.2635,0.10005706,1494683.0,10.0,9.909242,690.1498,1.1006278,1039.7758,0.19043966,4140,0.05534327,632.8614,1271.6787,1729.9255,2.0948362,14950.508864164352,10.137517,45540,-1,[-1.176  1.801 -1.463 -2.471 -3.941],-2.5215786,1271.6787408034606,0.608776,1.0850784,0.033196446
533.77026,True,5789792,9.590433,,5967.1626,155.36363636363637,10.0,469.1676,11,2816.375,0.31890735,63591676.0,10.0,1.2980646,1690.182,3.5079806,1009.74646,3.0724366,4141,0.003860975,546.50195,1543.5167,2699.9285,33.796803,14953.431180000305,1.1014316,45551,-1,[-1.175  1.799 -1.464 -2.473 -3.941],-2.531521,1543.5166719929337,0.042470723,9.987002,0.8718576
335.5301,True,5791360,0.79527956,,2123.948,142.54545454545453,10.0,295.70953,11,1129.1633,0.13506192,3171920.8,10.0,8.55005,1010.1179,1.485681,1079.8098,0.267899,4142,0.01827795,643.5829,1415.34,2089.9277,2.946889,14957.132493019104,6.6205745,45562,-1,[-1.172  1.798 -1.465 -2.481 -3.95 ],-2.5319805,1415.3398790838671,0.20105745,1.6614872,0.07229815
259.19766,True,5792789,1.4217085,,1993.0228,129.9090909090909,10.0,340.69052,11,786.9457,0.14060888,3161063.2,10.0,5.962351,1270.1775,1.5466975,1029.7483,0.4446965,4143,0.008619302,439.64203,1288.946,2299.9258,4.891661,14959.265372037888,5.454674,45573,-1,[-1.17   1.796 -1.464 -2.482 -3.951],-2.5285642,1288.945925022324,0.09481232,2.0166192,0.12924622
246.50177,True,5794193,4.5443926,,3887.1746,127.63636363636364,10.0,184.05063,11,2050.506,0.23768014,19051830.0,10.0,2.735497,710.1932,2.6144812,1019.7253,1.445782,4144,0.007466587,627.4125,1266.227,1729.9185,15.903601,14962.569391727448,1.3307027,45584,-1,[-1.17   1.8   -1.46  -2.481 -3.948],-2.531379,1266.2270439336187,0.08213245,8.26631,0.4131266
269.2084,True,5795589,0.9585587,,1888.0597,126.9090909090909,10.0,306.78616,11,877.4576,0.14211273,2796492.8,10.0,7.9941955,1120.2147,1.56324,989.7135,0.3839233,4145,0.046238005,479.77924,1258.922,2109.9282,4.223156,14964.775047302246,6.5383215,45595,-1,[-1.17   1.803 -1.462 -2.481 -3.95 ],-2.532138,1258.9218933381628,0.50861806,1.682389,0.0871417
292.86884,True,5797033,2.3565395,,2074.2988,131.27272727272728,10.0,268.37885,11,831.04297,0.14250046,3572162.5,10.0,3.3741095,950.21094,1.5675052,1009.7186,0.7271124,4146,0.014005761,578.8356,1302.5874,1959.9296,7.998236,14966.78256058693,3.7277877,45606,-1,[-1.168  1.801 -1.461 -2.485 -3.951],-2.5352511,1302.587446712297,0.15406336,2.9508119,0.21423087
304.65588,True,5798512,0.05871954,,1356.9802,134.45454545454547,10.0,246.52579,11,687.25684,0.09235701,1273856.4,10.0,10.963375,780.16907,1.0159272,1029.7587,0.10237392,4147,0.08611004,666.05444,1334.4146,1809.9277,1.126113,14969.541792869568,10.955264,45617,-1,[-1.166  1.795 -1.457 -2.477 -3.954],-2.5339353,1334.4145315420762,0.94721043,1.0040835,0.005338141
291.07767,True,5799921,0.15926024,,1323.269,128.0909090909091,10.0,275.79315,11,614.98145,0.0943844,1229682.4,10.0,10.747117,900.25977,1.0382284,979.6647,0.11780914,4148,0.07615838,576.53436,1270.7423,1879.9244,1.2959005,14972.487248182297,10.567025,45628,-1,[-1.166  1.796 -1.456 -2.476 -3.953],-2.5345182,1270.7423432547002,0.8377422,1.0409741,0.014478205
288.3493,True,5801316,0.22811016,,1370.3342,126.81818181818181,10.0,252.66997,11,654.4059,0.097395375,1334244.1,10.0,10.522951,870.2519,1.071349,969.6751,0.14507094,4149,0.07160163,578.58636,1258.0243,1839.927,1.5957804,14974.46100783348,9.907255,45639,-1,[-1.166  1.795 -1.456 -2.477 -3.953],-2.5346696,1258.024412484624,0.78761786,1.1102974,0.020737287
412.86194,True,5802936,0.10675071,,1533.4083,147.27272727272728,10.0,233.90059,11,846.0782,0.09543653,1405287.1,10.0,10.887421,790.16614,1.0498017,1049.7598,0.11380416,4150,0.076113835,783.18414,1462.6218,1839.9259,1.2518457,14976.752261400223,10.748828,45650,-1,[-1.165  1.795 -1.456 -2.477 -3.954],-2.535611,1462.621698962918,0.8372522,1.0233674,0.009704611
193.73553,True,5804282,3.5625198,,2121.1143,122.36363636363636,10.0,233.30042,11,884.0928,0.17692614,4361955.5,10.0,2.5282855,840.1938,1.9461875,1019.73004,1.188283,4151,0.017648986,526.6432,1213.4656,1859.9238,13.071112,14979.133690595627,3.3909953,45661,-1,[-1.165  1.794 -1.456 -2.479 -3.955],-2.535794,1213.4655827834285,0.19413884,3.2438853,0.32386547
182.7717,True,5805660,0.3601176,,1465.6526,125.27272727272727,10.0,219.79918,11,730.0959,0.107769534,1810744.9,10.0,10.07067,770.11597,1.1854649,1059.8062,0.17457636,4152,0.050228164,566.83435,1242.578,1829.9221,1.9203398,14981.8224401474,9.283765,45672,-1,[-1.162  1.794 -1.447 -2.479 -3.955],-2.5361254,1242.5778331727968,0.5525098,1.1848642,0.032737967
306.46506,True,5807130,0.35323903,,1461.2192,133.63636363636363,10.0,334.99875,11,637.61084,0.10097445,1567053.4,10.0,9.989635,1090.1807,1.110719,1019.7459,0.16796935,4153,0.0465539,547.0691,1326.211,2109.9265,1.8476627,14984.567753076553,9.84429,45683,-1,[-1.161  1.792 -1.447 -2.482 -3.955],-2.5382373,1326.2109904882623,0.5120929,1.1173991,0.032112643
308.27042,True,5808602,0.33547112,,1449.3828,133.8181818181818,10.0,332.06165,11,626.55194,0.097809725,1500323.9,10.0,10.025326,1100.1584,1.0759069,1019.7678,0.16178775,4154,0.04609844,545.2037,1328.0382,2119.9263,1.7796652,14986.987121343613,9.956612,45694,-1,[-1.16   1.791 -1.449 -2.484 -3.957],-2.5383012,1328.0382824647038,0.5070828,1.1047935,0.030497374
461.8828,True,5810386,0.28961423,,1836.1306,162.1818181818182,10.0,371.25116,11,832.2591,0.100821994,2243682.5,10.0,10.297759,1420.0834,1.1090418,1149.8444,0.1575131,4155,0.062291604,662.7185,1611.7273,2569.9277,1.732644,14989.045222043991,9.830528,45705,-1,[-1.161  1.791 -1.449 -2.483 -3.957],-2.538077,1611.7271367523279,0.6852076,1.1189632,0.026328566
286.502,True,5811801,1.8604265,,1896.6377,128.63636363636363,10.0,230.09604,11,926.66833,0.14295976,2770042.8,10.0,4.5840464,790.2185,1.5725573,989.70996,0.65529186,4156,0.019065425,618.93,1276.212,1779.9285,7.20821,14991.406652212143,5.0510345,45716,-1,[-1.162  1.792 -1.449 -2.481 -3.957],-2.5385745,1276.2119965612114,0.20971966,2.1777718,0.16912968
161.01602,True,5813111,20.039595,,7114.3496,119.0909090909091,10.0,181.3517,11,3997.6875,0.62547815,54183690.0,10.0,1.1599253,530.20996,6.8802595,1019.71094,6.382879,4157,0.0039728917,608.38086,1180.727,1549.9209,70.21166,14993.963410615921,0.37096325,45727,-1,[-1.164  1.793 -1.449 -2.48  -3.958],-2.5389428,1180.7269227515987,0.043701805,29.652534,1.8217813
211.03374,True,5814432,43.011684,,14028.891,120.0909090909091,10.0,248.67601,11,6829.015,1.2920121,213325860.0,10.0,1.0827695,900.2417,14.212133,979.6852,13.65056,4158,0.00037581482,496.51,1190.719,1879.9269,150.15616,14996.563870191574,0.1022641,45738,-1,[-1.165  1.799 -1.45  -2.475 -3.958],-2.5389488,1190.718961189663,0.004133963,107.56463,3.9101539
386.52878,True,5815946,0.38615528,,1488.9163,137.63636363636363,10.0,283.9017,11,784.9286,0.101730436,1403533.5,10.0,9.829507,820.22253,1.1190348,979.70276,0.19054446,4159,0.05450542,701.565,1366.2316,1799.9253,2.095989,14998.825056314468,9.805509,45749,-1,[-1.162  1.801 -1.45  -2.475 -3.958],-2.5393424,1366.2315076148573,0.5995596,1.1218184,0.035105027
388.3117,True,5817517,0.41992432,,1617.8593,142.8181818181818,10.0,197.55707,11,915.2706,0.104742765,1620087.6,10.0,9.710163,730.15906,1.1521703,1029.7671,0.20452054,4160,0.06269463,768.18304,1418.0789,1759.9261,2.2497258,15001.392993450165,9.411913,45760,-1,[-1.161  1.799 -1.451 -2.477 -3.958],-2.538938,1418.0787529302793,0.68964094,1.1687316,0.038174935
521.11224,True,5819168,28.0355,,14866.831,150.0909090909091,10.0,436.16644,11,6934.4473,0.8181793,483669220.0,10.0,1.0276886,1570.2665,8.99997,969.6632,8.877745,4161,0.0004906381,552.84424,1490.7755,2539.9297,97.65519,15004.339417219162,0.15378968,45771,-1,[-1.16   1.798 -1.452 -2.478 -3.958],-2.5393062,1490.7753837194061,0.0053970185,71.52625,2.5486817
241.06294,True,5820566,0.58651304,,1439.7217,127.0909090909091,10.0,152.86514,11,781.26483,0.10304913,1545940.5,10.0,8.676993,560.2134,1.1335404,1019.7118,0.23040226,4162,0.059237666,677.34875,1260.7747,1579.9252,2.5344248,15006.15516757965,8.635941,45782,-1,[-1.163  1.796 -1.451 -2.478 -3.958],-2.537966,1260.774754865221,0.6516143,1.2737466,0.053319372
202.8085,True,5821944,0.08136953,,1284.7471,125.27272727272727,10.0,227.68942,11,640.7259,0.09406337,1336125.2,10.0,10.932392,690.15686,1.034697,1039.7689,0.105052434,4163,0.078275524,603.75995,1242.5774,1729.9258,1.1555767,15007.653522014618,10.822955,45793,-1,[-1.163  1.795 -1.451 -2.479 -3.957],-2.5390337,1242.5774268431069,0.86103076,1.0163583,0.0073972302
251.0545,True,5823309,1.929201,,2115.3564,124.0909090909091,10.0,280.00854,11,883.2798,0.14104281,3857130.5,10.0,4.320152,960.246,1.551471,979.67615,0.5218294,4164,0.006398636,514.367,1230.7307,1939.9221,5.7401237,15010.044260978699,3.7186422,45804,-1,[-1.163  1.794 -1.452 -2.48  -3.958],-2.5383031,1230.7306884463114,0.070384994,2.9580688,0.17538191
250.10693,True,5824772,0.08923374,,1366.7686,133.0,10.0,207.53627,11,744.56085,0.09428085,1407064.4,10.0,10.919164,590.15283,1.0370893,1069.769,0.10791458,4165,0.079019785,706.90924,1319.8759,1659.9219,1.1870604,15012.217455625534,10.675685,45815,-1,[-1.161  1.795 -1.451 -2.48  -3.957],-2.5377555,1319.8759660496428,0.86921763,1.0303788,0.00811216
506.51013,True,5826462,0.6955866,,1865.2676,153.63636363636363,10.0,393.88495,11,801.36475,0.10848195,2442994.8,10.0,8.210282,1390.1858,1.1933014,1019.7421,0.23460305,4166,0.034798343,636.32733,1526.2521,2409.928,2.5806334,15015.23115825653,7.69654,45826,-1,[-1.161  1.796 -1.451 -2.479 -3.957],-2.5355203,1526.2522061825898,0.38278174,1.4292136,0.063235156
350.1008,True,5828013,0.8407028,,1818.1333,141.0,10.0,326.192,11,886.09503,0.11343228,2542966.8,10.0,7.565497,940.1592,1.2477549,1049.7637,0.25872222,4167,0.019916642,665.0368,1399.8644,1989.9229,2.8459444,15017.14555644989,6.837483,45837,-1,[-1.161  1.794 -1.454 -2.471 -3.954],-2.535611,1399.8644680804916,0.21908306,1.6087792,0.07642752
335.60226,True,5829449,5.335544,,3889.1252,130.54545454545453,10.0,467.4506,11,1457.7307,0.30142865,12311555.0,10.0,3.0645587,1750.25,3.3157148,959.67975,1.6107074,4168,0.0033930568,294.57428,1295.2821,2709.9297,17.717781,15019.42807006836,1.8633587,45848,-1,[-1.162  1.794 -1.454 -2.47  -3.955],-2.53601,1295.2820215122892,0.037323624,5.9033184,0.48504943
327.36505,True,5830953,0.1789199,,1513.5962,136.72727272727272,10.0,300.98053,11,693.43835,0.10199642,1601782.0,10.0,10.727196,1090.1462,1.1219605,1029.781,0.12696624,4169,0.07715036,574.3111,1357.146,2119.9272,1.3966285,15021.454870462418,10.021627,45859,-1,[-1.159  1.792 -1.455 -2.472 -3.955],-2.5359836,1357.1460984441655,0.848654,1.0976261,0.016265448
