InitialReturnMin,InitialReturnStd,J_sample_variance,EmpiricalD2,TimestepsSoFar,InitialReturnMax,EpRewMean,OptimizationReturnMax,ESSClassic,MeanEntropy,InitialReturnMean,MinIWNorm,MaxIW,Iteration,MeanIWNorm,EpLenMean,MinIW,OptimizationReturnMean,MeanIW,EpisodesSoFar,OptimizationReturnMin,LearnableVariance,TimeElapsed,ReturnStepMax,StdIW,EpThisIter,VarianceInit,ReturnMeanIW,Bound,MaxIWNorm,Weights,StdIWNorm,InitialBound,ESSRenyi,ReturnStepMaxmin
309.8277,92.91718,12890923.0,17.761974,246590,649.8142,488.0167429573193,339.9865,1.836307,-1.8815156,488.01672,0.005261145,33.646023,422,0.3870494,49.81818181818182,0.057872593,178.18906,4.257543,4642,,True,493.00640201568604,9.999999,9.5109005,11,-1,2473.7083,1462.3987,3.0587294,[-2.923  1.016 -2.667 -0.889 -3.286],0.86462736,248.05699,0.61930054,9.999999
309.8178,150.8679,641946.6,2.347099,247248,809.7455,588.0081082059094,499.92767,7.4481936,-1.8772823,588.00806,0.015119668,4.2699103,423,0.14635573,59.81818181818182,0.16631635,278.1903,1.609913,4653,,True,496.79014897346497,9.999999,1.1117356,11,-1,1032.4158,574.3124,0.38817367,[-2.955  1.04  -2.721 -0.893 -3.3  ],0.10106688,288.98978,4.6866364,9.999999
429.7208,134.09595,2362819.8,7.3280473,247874,859.891,558.9202109153977,430.1702,2.1142683,-1.8781284,558.9202,0.00079055567,24.183449,424,0.30924317,56.90909090909091,0.008696112,129.19943,3.4016752,4664,,True,499.3546166419983,9.999998,6.973638,11,-1,1575.8278,716.24677,2.1984954,[-2.962  1.032 -2.72  -0.891 -3.296],0.6339671,241.38443,1.5010821,9.999998
439.781,158.63506,376181.97,1.3058909,248496,999.79254,555.278807607428,560.01154,9.067221,-1.8771513,555.2788,0.047543596,2.3245077,425,0.11490312,56.54545454545455,0.52297956,115.49781,1.2639344,4675,,True,502.0667083263397,9.999999,0.5835508,11,-1,689.53564,267.63263,0.2113189,[-2.969  1.03  -2.717 -0.875 -3.297],0.053050075,186.08096,8.423368,9.999999
309.8182,171.86017,180195.3,1.2006042,249100,889.8938,538.9336771024111,580.07556,9.632323,-1.8726321,538.93365,0.042280316,1.9038628,426,0.10962179,54.90909090909091,0.46508345,229.11546,1.2058398,4686,,True,504.2380220890045,10.0,0.4543766,11,-1,624.38635,264.31598,0.17307845,[-2.967  1.034 -2.716 -0.875 -3.296],0.041306965,210.31866,9.162053,10.0
159.8765,235.69919,218091.88,1.1346744,249639,1069.5947,479.8229924647772,909.71826,10.288077,-1.87117,479.82297,0.055230543,1.6222386,427,0.10571744,49.0,0.60753596,319.9465,1.1628919,4697,,True,506.46752095222473,9.999994,0.3059062,11,-1,601.0721,180.3414,0.14747624,[-2.969  1.038 -2.72  -0.881 -3.292],0.027809655,84.84897,9.69441,9.999994
439.8204,84.807945,350707.75,1.4051665,250221,689.8718,518.9264651813658,250.05142,8.68568,-1.8707374,518.92645,0.02346175,2.742199,428,0.11543481,52.90909090909091,0.25807923,79.10605,1.2697829,4708,,True,508.78711342811584,9.999999,0.6554494,11,-1,634.70294,332.72058,0.24929082,[-2.961  1.039 -2.713 -0.884 -3.29 ],0.05958631,264.1744,7.8282537,9.999999
449.77213,64.27195,9859626.0,18.486008,250788,639.8665,505.29269953847546,190.09439,1.2953849,-1.8586793,505.2927,0.001983277,48.63524,429,0.45878345,51.54545454545455,0.021816047,55.520573,5.046618,4719,,True,510.80862522125244,9.999998,13.813069,11,-1,2904.1416,1888.22,4.4213853,[-2.964  1.046 -2.718 -0.883 -3.29 ],1.2557336,269.00635,0.5950447,9.999998
309.83463,185.68935,319046.72,1.2987345,251354,959.6698,504.3751995274196,649.8352,8.956528,-1.8817141,504.3752,0.04634281,2.1991045,430,0.10095542,51.45454545454545,0.5097709,194.54057,1.1105095,4730,,True,513.0836098194122,9.999989,0.53044045,11,-1,640.53455,236.6741,0.1999186,[-2.986  1.047 -2.739 -0.868 -3.278],0.04822186,149.99365,8.469783,9.999989
459.8833,68.8908,279670.53,1.081086,252029,729.777,603.4778896988599,269.89368,10.665602,-1.8759402,603.4779,0.07422461,1.4487143,431,0.0984914,61.36363636363637,0.81647074,143.59459,1.0834053,4741,,True,515.5265016555786,9.999998,0.19183569,11,-1,653.9203,373.71936,0.1317013,[-2.975  1.037 -2.726 -0.861 -3.301],0.017439611,333.9899,10.174953,9.999998
309.8363,102.43993,225883.45,1.2604759,252507,669.81775,424.3864227363405,359.98145,9.629698,-1.9042113,424.3864,0.028226648,2.3571694,432,0.12246367,43.45454545454545,0.3104931,114.55012,1.3471004,4752,,True,517.6731326580048,9.999993,0.5081613,11,-1,583.2803,305.582,0.21428813,[-2.969  1.038 -2.725 -0.863 -3.295],0.046196483,177.03986,8.726863,9.999993
319.87015,63.85599,252565.05,1.8019916,253052,579.7201,485.27233760850527,259.84995,7.08141,-1.8954221,485.27234,0.014286837,3.4844716,433,0.117232434,49.54545454545455,0.1571552,165.40219,1.2895567,4763,,True,520.4473965167999,10.0,0.9592804,11,-1,656.61597,369.24426,0.31677014,[-2.956  1.035 -2.706 -0.86  -3.323],0.0872073,271.19653,6.1043572,10.0
439.8111,94.20478,6718152.0,12.3512945,253649,719.77966,532.5521010923853,279.96857,1.8238224,-1.9041841,532.5521,0.0015579285,25.62434,434,0.2898885,54.27272727272727,0.017137213,92.741,3.1887734,4774,,True,523.1604011058807,9.999998,7.1525893,11,-1,2168.78,1234.6548,2.3294854,[-2.959  1.032 -2.71  -0.864 -3.314],0.6502355,266.75586,0.8905949,9.999998
309.8408,84.86055,209502.05,1.2685027,254169,589.78467,462.5706021488697,279.94388,9.9651375,-1.9056488,462.57062,0.068085365,2.030014,435,0.11965818,47.27272727272727,0.748939,152.72981,1.3162398,4785,,True,525.861894607544,9.999998,0.42416435,11,-1,629.1317,383.83685,0.18454674,[-2.945  1.041 -2.715 -0.879 -3.323],0.038560394,244.77817,8.671641,9.999998
309.81415,107.991234,203232.0,1.3607864,254685,629.8059,458.9143625442123,319.99176,9.386616,-1.9057624,458.91437,0.03547786,2.6443608,436,0.12064262,46.90909090909091,0.39025646,149.10023,1.3270687,4796,,True,528.6604161262512,10.0,0.55018383,11,-1,598.2682,326.96744,0.24039644,[-2.952  1.038 -2.724 -0.88  -3.325],0.05001671,226.34315,8.083561,10.0
309.8054,79.53496,126912.125,1.0206058,255233,619.87823,488.01969240294335,310.07285,10.938269,-1.9143541,488.0197,0.083901666,1.182938,437,0.09602798,49.81818181818182,0.92291826,178.2143,1.0563078,4807,,True,530.7839093208313,10.0,0.0793544,11,-1,518.7081,287.45654,0.10753982,[-2.943  1.043 -2.719 -0.883 -3.325],0.0072140354,259.11447,10.777912,10.0
309.8064,125.62602,242585.7,1.5014173,255762,689.6548,470.7170830455314,379.8484,9.046837,-1.903246,470.71707,0.02871129,2.6683865,438,0.1216378,48.09090909090909,0.31582418,160.91069,1.3380158,4818,,True,533.1918351650238,9.999999,0.62170196,11,-1,662.15063,350.09518,0.2425806,[-2.945  1.043 -2.724 -0.884 -3.333],0.056518365,216.0452,7.326411,9.999999
329.87842,101.99141,388758.16,1.9210793,256342,699.86255,517.1247099715591,369.98413,6.4296165,-1.9279425,517.12476,0.0152926585,3.8961751,439,0.13235418,52.72727272727273,0.16821924,187.24629,1.4558959,4829,,True,535.5512263774872,9.999999,1.2274789,11,-1,791.5762,433.36868,0.35419774,[-2.941  1.048 -2.727 -0.885 -3.322],0.111589,258.68338,5.725948,9.999999
319.819,74.7634,232579.55,1.777116,256841,609.8956,443.4645239850434,290.07663,5.170404,-1.9272839,443.46448,0.021081148,5.635916,440,0.122754544,45.36363636363637,0.23189262,123.645515,1.3502998,4840,,True,537.7133872509003,9.999999,1.4337955,11,-1,583.9651,283.72913,0.51235604,[-2.946  1.058 -2.743 -0.893 -3.347],0.13034505,218.24565,6.1898046,9.999999
299.8121,202.09013,425233.0,1.5426795,257461,1059.8499,553.471544253242,760.0377,9.551246,-1.9299294,553.47156,0.052801702,2.3146446,441,0.13184196,56.36363636363637,0.5808187,253.65944,1.4502614,4851,,True,540.3625695705414,9.999998,0.5648243,11,-1,859.262,373.15546,0.21042225,[-2.95   1.05  -2.742 -0.89  -3.346],0.05134767,162.09607,7.1304502,9.999998
299.80743,211.35977,33540298.0,49.711792,258085,1109.8418,557.104721151121,810.03436,1.2022512,-1.9354159,557.10474,0.0015023308,101.801895,442,0.923312,56.72727272727273,0.016525637,257.29733,10.156433,4862,,True,542.578943490982,10.0,28.993908,11,-1,4800.9565,1911.3408,9.254718,[-2.957  1.045 -2.741 -0.885 -3.349],2.6358097,147.2685,0.22127546,10.0
309.89563,110.41712,2178625.2,5.184503,258644,709.80725,498.01498579168054,399.91162,3.5794387,-1.9377553,498.01495,0.02722618,11.437957,443,0.21665359,50.81818181818182,0.29948798,188.11937,2.3831894,4873,,True,545.4418625831604,10.0,3.4313853,11,-1,1378.6722,781.85236,1.0398142,[-2.955  1.036 -2.747 -0.894 -3.354],0.31194413,235.90128,2.1217077,10.0
439.8302,123.097855,467908.72,1.7759037,259289,799.8876,576.2087265812678,360.05737,5.7239532,-1.9283355,576.20874,0.031111386,4.7218547,444,0.110813975,58.63636363636363,0.34222522,136.37856,1.2189537,4884,,True,548.2295100688934,10.0,1.1702901,11,-1,767.1435,373.5137,0.42925954,[-2.958  1.033 -2.753 -0.907 -3.357],0.10639001,280.8307,6.1940293,10.0
419.7752,209.91066,540721.1,1.6624893,259937,1159.8267,578.9402024438914,740.05145,5.085973,-1.9363565,578.9402,0.036801994,6.5213842,445,0.14863695,58.90909090909091,0.4048219,159.16498,1.6350061,4895,,True,551.011572599411,9.999999,1.763088,11,-1,823.36066,271.12836,0.5928531,[-2.964  1.026 -2.753 -0.907 -3.347],0.16028073,150.64581,6.616584,9.999999
319.84067,122.57729,3626208.5,9.426696,260513,809.85284,513.4808276117033,490.01218,1.9575385,-1.9427521,513.48083,0.004602514,20.346025,446,0.23981547,52.36363636363637,0.050627656,193.64014,2.6379704,4906,,True,553.515114068985,10.0,5.669675,11,-1,1510.5942,592.3988,1.8496387,[-2.957  1.019 -2.742 -0.911 -3.355],0.51542497,214.42285,1.1668988,10.0
419.7752,80.10668,760392.5,4.92824,261065,709.8705,491.6689710955438,290.09528,2.010065,-1.9443352,491.66895,0.009953228,14.948034,447,0.17748438,50.18181818181818,0.1094855,71.89375,1.9523281,4917,,True,555.7609510421753,9.999999,4.1288204,11,-1,917.5427,335.6079,1.3589122,[-2.968  1.005 -2.743 -0.908 -3.362],0.37534732,229.53192,2.2320342,9.999999
389.77075,75.62549,429483.56,2.0380223,261600,649.8573,476.1920599451401,260.08655,6.5520124,-1.9539797,476.19208,0.035013646,4.638505,448,0.14161219,48.63636363636363,0.38515007,86.42131,1.5577339,4928,,True,558.2152037620544,10.0,1.2834758,11,-1,731.45746,388.86975,0.4216823,[-2.971  0.997 -2.743 -0.918 -3.363],0.11667963,236.21637,5.3973894,10.0
409.71393,170.44774,335204.9,1.171263,262215,1019.875,548.9397480272587,610.1611,10.048647,-1.9690315,548.9397,0.051576477,2.2274578,449,0.116155215,55.90909090909091,0.5673412,139.22581,1.2777073,4939,,True,560.3234956264496,9.999999,0.39314058,11,-1,683.0011,275.41113,0.20249617,[-2.968  1.005 -2.746 -0.925 -3.373],0.03574005,172.32602,9.391571,9.999999
409.7246,68.827156,4291011.5,13.60768,262770,649.8693,494.3958483090646,240.14471,1.3961078,-1.9687613,494.39587,0.0028756566,44.426975,450,0.43493283,50.45454545454545,0.031632222,84.671234,4.7842607,4950,,True,563.0937857627869,10.0,12.548132,11,-1,2107.2886,1222.0356,4.038816,[-2.966  1.002 -2.73  -0.924 -3.388],1.1407392,254.41573,0.808367,10.0
349.85867,84.867096,291924.9,1.6213604,263290,689.83923,462.5734288545154,339.98056,8.021117,-1.945679,462.57343,0.026527341,3.1167402,451,0.13140455,47.27272727272727,0.29180074,112.71475,1.44545,4961,,True,565.7504923343658,10.0,0.88087076,11,-1,643.87866,319.51144,0.28334004,[-2.972  1.011 -2.733 -0.909 -3.388],0.08007917,207.8334,6.784426,10.0
459.86484,97.91176,520657.75,1.7095444,263954,719.88855,593.5129224229923,260.0237,7.6779294,-1.9666859,593.5129,0.03958289,3.1990967,452,0.12848638,60.36363636363637,0.43541178,133.64809,1.4133502,4972,,True,568.5094013214111,10.0,0.92967725,11,-1,858.7239,511.14392,0.29082698,[-2.966  1.006 -2.722 -0.916 -3.365],0.084516115,327.67648,6.434463,10.0
399.79364,159.86078,647938.7,2.2580054,264541,909.8866,523.4745838458741,510.09296,5.707901,-1.9578747,523.47455,0.016170437,5.699287,453,0.15673672,53.36363636363637,0.17787479,123.680954,1.7241039,4983,,True,571.6340963840485,10.0,1.6601189,11,-1,918.608,413.71533,0.518117,[-2.964  1.009 -2.722 -0.929 -3.386],0.1509199,187.47672,4.8715563,10.0
399.774,205.01175,562089.7,1.3491349,265139,1099.8672,533.47354113627,700.0932,8.371027,-1.9701302,533.4736,0.028014883,2.7531881,454,0.105953604,54.36363636363637,0.3081637,133.69955,1.1654897,4994,,True,574.605845451355,10.0,0.65314883,11,-1,732.5803,260.82455,0.25028983,[-2.966  1.004 -2.715 -0.918 -3.377],0.05937717,127.32071,8.153373,10.0
419.80438,53.65917,242001.12,1.1354737,265674,579.8764,476.2054337343345,160.07202,9.983097,-1.967198,476.20544,0.052703902,1.7446523,455,0.10067756,48.63636363636363,0.5797429,56.401047,1.107453,5005,,True,576.9510359764099,10.0,0.3534535,11,-1,529.8054,301.6277,0.15860476,[-2.969  0.999 -2.712 -0.915 -3.389],0.032132134,262.0719,9.687587,10.0
329.8667,58.957413,156156.98,1.1101632,266172,579.8479,442.55757484325545,249.9812,9.898132,-1.9617132,442.5576,0.053096864,1.8753228,456,0.10097365,45.27272727272727,0.5840655,112.69089,1.1107101,5016,,True,579.3754189014435,10.0,0.37058577,11,-1,498.3808,272.7716,0.1704839,[-2.964  0.998 -2.704 -0.919 -3.386],0.033689618,228.43459,9.908453,10.0
399.75018,96.78043,219804.05,1.0225564,266744,719.8259,509.84894479967863,320.07574,10.757873,-1.9561304,509.84894,0.08244815,1.5003109,457,0.09846684,52.0,0.9069296,110.09876,1.0831352,5027,,True,582.223388671875,10.0,0.16249564,11,-1,551.2682,282.47366,0.13639191,[-2.97   1.001 -2.712 -0.917 -3.381],0.014772333,244.03564,10.757353,10.0
319.86765,215.5519,181969.86,1.0203362,267364,1129.8737,553.4675599976404,810.006,10.867474,-1.951087,553.4675,0.07976946,1.2887306,458,0.093754895,56.36363636363637,0.87746406,233.59991,1.0313039,5038,,True,584.6912381649017,10.0,0.11388702,11,-1,580.5805,159.12589,0.11715733,[-2.964  1.    -2.7   -0.917 -3.375],0.010353366,136.2341,10.780761,10.0
389.82404,99.04362,26866906.0,63.51428,267973,689.8602,543.4809952505456,300.0362,1.1771357,-1.9545807,543.481,0.0015253837,62.796257,459,0.56389886,55.36363636363637,0.01677922,153.65697,6.2028885,5049,,True,587.1938605308533,10.0,17.918423,11,-1,3888.667,1858.433,5.7087507,[-2.961  1.001 -2.692 -0.917 -3.37 ],1.6289475,288.73325,0.1731894,10.0
409.79065,56.225334,559577.1,2.5920298,268532,599.81433,498.04049884014216,190.02368,4.637164,-1.9623915,498.04053,0.009037354,6.5255017,460,0.13901414,50.81818181818182,0.09941089,88.249855,1.5291556,5060,,True,589.879537820816,10.0,1.7912276,11,-1,810.80316,454.1992,0.59322745,[-2.971  0.99  -2.681 -0.894 -3.374],0.16283889,276.5444,4.243778,10.0
409.71634,138.54463,439342.3,1.3637217,269136,919.8683,538.9465046690761,510.15195,8.515243,-1.9925165,538.9465,0.031510238,2.8339508,461,0.13082117,54.90909090909091,0.3466126,129.23016,1.4390327,5071,,True,592.6944599151611,10.0,0.7773453,11,-1,771.0633,374.3856,0.2576319,[-2.973  0.982 -2.667 -0.884 -3.381],0.07066776,199.26266,8.066162,10.0
309.88385,115.86669,517063.25,2.3831096,269679,739.87744,483.48875064792446,429.9936,5.659324,-1.9863368,483.48874,0.01928274,4.2307816,462,0.14643091,49.36363636363637,0.21211013,173.60489,1.61074,5082,,True,595.1937248706818,10.0,1.5647366,11,-1,806.8838,385.10855,0.38461652,[-2.97   0.983 -2.654 -0.878 -3.411],0.14224878,210.2709,4.615818,10.0
419.739,142.36629,2520204.8,5.5377326,270279,909.8601,535.2709567351947,490.1211,1.9569,-2.041623,535.27094,0.007657157,27.515238,463,0.32671598,54.54545454545455,0.084228724,115.53194,3.593876,5093,,True,597.5431911945343,9.999997,7.7256927,11,-1,1598.9155,808.25525,2.5013852,[-2.973  0.974 -2.65  -0.87  -3.405],0.7023357,199.2829,1.9863726,9.999997
329.89117,83.13412,371131.62,1.814381,270807,669.9037,469.8558312627667,340.0125,6.795188,-2.0374753,469.85583,0.04648882,5.207912,464,0.15261512,48.0,0.51137704,139.96465,1.6787661,5104,,True,600.1868214607239,9.999999,1.3205738,11,-1,788.3792,455.16318,0.47344655,[-2.979  0.963 -2.656 -0.871 -3.461],0.12005217,222.47751,6.0626736,9.999999
419.7396,99.60911,1121316.8,4.0106845,271413,739.8696,540.7458371637515,320.13004,4.0851088,-2.039073,540.74585,0.006163962,6.5517325,465,0.16119805,55.09090909090909,0.067803584,121.00625,1.7731786,5115,,True,602.7268042564392,10.0,2.3069773,11,-1,1125.466,578.3067,0.59561205,[-2.971  0.961 -2.633 -0.861 -3.456],0.20972522,267.53088,2.7426739,10.0
319.84464,123.50511,6173158400.0,1857.9321,271994,739.8763,518.0390503298539,420.03165,1.0284075,-2.0224717,518.03906,1.0177092e-05,603.0229,466,5.054209,52.81818181818182,0.00011194801,198.19443,55.596302,5126,,True,604.547770023346,9.999999,173.11932,11,-1,40947.89,29171.2,54.820263,[-2.966  0.97  -2.639 -0.871 -3.458],15.73812,244.82166,0.0059205606,9.999999
309.86636,110.44341,241256.5,1.7803105,272522,669.8804,469.84063919264156,360.014,6.778738,-2.0227911,469.84064,0.042060018,4.094577,467,0.12791671,48.0,0.4626602,159.97427,1.4070837,5137,,True,607.4585499763489,9.999999,1.1103674,11,-1,664.32764,334.26648,0.37223426,[-2.994  0.956 -2.649 -0.846 -3.441],0.10094249,222.47092,6.1786976,9.999999
309.8224,84.258965,122213.4,1.0390763,273055,609.87506,474.37766960941246,300.05267,10.731764,-2.0206301,474.37766,0.066027164,1.2776221,468,0.09433172,48.45454545454545,0.72629875,164.55528,1.0376489,5148,,True,609.3643324375153,9.999999,0.16404894,11,-1,488.04645,258.4771,0.116147466,[-2.989  0.962 -2.65  -0.853 -3.442],0.014913539,249.1664,10.586326,9.999999
309.82227,70.84315,144267.3,1.1122226,273495,519.8831,389.8443430958727,210.06085,9.599886,-2.0101326,389.84436,0.058766186,2.0240622,469,0.10302531,40.0,0.64642805,80.02209,1.1332784,5159,,True,611.4579682350159,9.999998,0.43279818,11,-1,441.0251,238.55966,0.18400566,[-2.989  0.96  -2.651 -0.854 -3.44 ],0.039345287,197.86479,9.890107,9.999998
419.86905,110.16916,231439.16,1.0201364,274071,809.9044,513.4901795555766,390.03537,10.777692,-2.0058568,513.4902,0.074740544,1.4310539,470,0.09625018,52.36363636363637,0.82214594,93.62114,1.058752,5170,,True,613.8719363212585,10.0,0.15205757,11,-1,539.2593,237.1861,0.13009581,[-2.988  0.963 -2.654 -0.857 -3.429],0.013823415,214.41321,10.782872,10.0
319.85043,110.31565,933630.8,2.8690083,274637,769.8624,504.4007869190984,450.012,3.0384278,-2.0131829,504.4008,0.022650845,10.647422,471,0.16035265,51.45454545454545,0.24915929,184.55035,1.763879,5181,,True,615.7064380645752,9.999999,2.8552475,11,-1,950.0487,468.51318,0.9679475,[-2.996  0.965 -2.663 -0.859 -3.425],0.25956795,220.11029,3.8340774,9.999999
309.8691,98.58043,128281.7,1.0380014,275171,629.88196,475.30956498762976,320.01285,10.580481,-2.0049617,475.30957,0.06449177,1.4223373,472,0.09573594,48.54545454545455,0.7094095,165.44044,1.0530953,5192,,True,618.6907403469086,9.999999,0.20969673,11,-1,497.56668,260.58902,0.1293034,[-2.992  0.955 -2.653 -0.863 -3.432],0.01906334,242.71025,10.597288,9.999999
319.8675,178.52399,160538.08,1.0192052,275810,969.88416,570.7558638693749,650.01666,10.884504,-1.9994664,570.75586,0.08015094,1.2476869,473,0.094090894,58.09090909090909,0.88166034,250.88837,1.0349998,5203,,True,621.106693983078,10.0,0.106615655,11,-1,590.3484,228.77206,0.11342608,[-2.996  0.954 -2.655 -0.863 -3.424],0.009692333,212.60242,10.792724,10.0
319.8677,55.934376,311192.66,2.510573,276313,559.81604,447.1259954098994,239.94833,4.8093743,-1.9961809,447.12598,0.01529894,6.0172725,474,0.14167556,45.72727272727273,0.16828834,127.25827,1.5584311,5214,,True,623.4655094146729,10.0,1.7681154,11,-1,682.286,354.7334,0.5470248,[-2.994  0.953 -2.654 -0.864 -3.418],0.16073777,240.4002,4.38147,10.0
329.87704,79.01434,475763.8,2.7384539,276846,629.87823,474.377933166702,300.0012,5.18081,-1.9882811,474.37793,0.0056306436,7.407466,475,0.17052945,48.45454545454545,0.06193708,144.50089,1.875824,5225,,True,625.9612581729889,9.999999,1.9880372,11,-1,831.1884,446.27893,0.673406,[-2.985  0.958 -2.659 -0.871 -3.415],0.18073066,241.78001,4.0168653,9.999999
399.81805,114.77984,243966.45,1.1083902,277413,819.8735,505.2940631715692,420.05542,10.22099,-1.994265,505.29404,0.039282616,1.5938425,476,0.10301058,51.54545454545455,0.43210876,105.476006,1.1331162,5236,,True,628.4738883972168,10.0,0.31282356,11,-1,573.9009,255.15656,0.14489478,[-2.988  0.953 -2.663 -0.879 -3.407],0.028438505,202.53574,9.924303,10.0
329.86523,57.817196,12836203.0,57.991932,277921,539.8876,451.6847729659856,210.02234,1.0713516,-2.0079436,451.68478,0.00083499396,73.758095,477,0.6310508,46.18181818181818,0.009184933,121.819534,6.941559,5247,,True,631.7784543037415,9.999999,21.13178,11,-1,3124.739,1606.5131,6.7052817,[-2.984  0.954 -2.656 -0.875 -3.413],1.9210709,252.31808,0.18968156,9.999999
309.8714,133.03879,343070.34,2.0237863,278478,829.8888,496.2223400601219,520.0174,4.918323,-2.010218,496.2223,0.020432703,7.018141,478,0.14525177,50.63636363636363,0.22475973,186.35094,1.5977693,5258,,True,634.9363079071045,9.999999,1.7767128,11,-1,763.78094,327.81604,0.6380128,[-2.985  0.932 -2.645 -0.876 -3.427],0.16151936,189.7656,5.4353566,9.999999
379.78363,101.94077,7583272.0,8.919775,279071,749.8556,528.9606337621891,370.07196,1.8016981,-1.9383543,528.96063,0.014987007,35.65107,479,0.40940344,53.90909090909091,0.16485707,149.17702,4.5034375,5269,,True,637.4057953357697,9.999999,10.175528,11,-1,2599.9722,1772.9753,3.2410064,[-2.993  0.923 -2.651 -0.876 -3.429],0.925048,252.0581,1.233215,9.999999
