LearnableVariance,Bound,InitialReturnStd,EpRewMean,VarianceInit,EmpiricalD2,OptimizationReturnMean,MinIWNorm,TimeElapsed,MeanIW,InitialReturnMin,ESSClassic,ReturnStepMax,Weights,ReturnMeanIW,ReturnStepMaxmin,InitialReturnMax,InitialBound,MaxIW,J_sample_variance,StdIW,OptimizationReturnMax,ESSRenyi,TimestepsSoFar,InitialReturnMean,StdIWNorm,OptimizationReturnMin,Iteration,EpLenMean,EpThisIter,MeanEntropy,MinIW,MeanIWNorm,EpisodesSoFar,MaxIWNorm
True,40.245293,29.34946,95.36857601492767,-1,1.0962752,25.45534,0.07106557,746.3101937770844,1.0998579,69.91324,10.62436,9.99958,[-1.19  -2.047 -0.344 -1.111 -5.093],105.9458,9.99958,169.92593,32.619267,1.5063434,8181.4546,0.20681034,100.012695,10.033977,72884,95.368576,0.01880094,,491,10.545454545454545,11,-3.6764195,0.78172123,0.09998708,5401,0.13694032
True,40.058365,98.81672,169.92662551764968,-1,1.0825347,120.00586,0.07121996,747.800183057785,1.1864339,49.920757,10.537504,9.999996,[-1.191 -2.044 -0.345 -1.11  -5.095],193.71704,9.999996,399.93265,22.2417,1.63663,19578.494,0.24855824,350.0119,10.161337,73082,169.92662,0.022596203,,492,18.0,11,-3.6779594,0.7834195,0.10785764,5412,0.14878455
True,22.97776,85.017525,120.83312865875723,-1,1.0431603,70.91611,0.06866193,749.3462674617767,1.0154976,49.917015,10.823831,9.999974,[-1.19  -2.037 -0.344 -1.107 -5.097],128.56003,9.999974,279.9408,17.458145,1.2100776,13370.6875,0.12955473,230.02377,10.54488,73226,120.83313,0.011777704,,493,13.090909090909092,11,-3.6782243,0.7552812,0.09231796,5423,0.11000706
True,62.08766,145.12328,163.5605982331132,-1,1.5497097,113.642235,0.016712556,750.6355636119843,1.1344415,49.918365,6.756231,9.999998,[-1.191 -2.04  -0.343 -1.108 -5.097],291.90643,9.999998,499.93213,-21.05156,3.4480083,223454.66,0.89909536,450.01376,7.0981035,73417,163.5606,0.08173594,,494,17.363636363636363,11,-3.6778271,0.1838381,0.10313105,5434,0.3134553
True,3.5165863,88.61251,141.741504422941,-1,1.039947,81.82453,0.07720976,751.9908773899078,1.113778,59.916977,10.819135,9.999999,[-1.183 -2.053 -0.352 -1.113 -5.097],154.12465,9.999999,399.93863,-5.9456024,1.3527851,14703.897,0.1440058,340.02167,10.577462,73584,141.7415,0.013091437,,495,15.181818181818182,11,-3.6813164,0.84930736,0.101252556,5445,0.12298047
True,487.71686,124.193275,166.29009648304395,-1,27.801617,126.35647,0.0043584304,753.7893397808075,4.899162,39.93363,1.1440046,9.999997,[-1.184 -2.051 -0.355 -1.111 -5.1  ],1266.4203,9.999997,399.93347,18.604874,50.36058,12198257.0,14.379974,359.99985,0.39566043,73778,166.2901,1.3072705,,496,17.636363636363637,11,-3.6680448,0.04794273,0.4453783,5456,4.5782347
True,40.570557,46.412037,110.8296763346952,-1,1.1221395,40.908726,0.06407439,755.8607521057129,1.1441194,69.92095,9.889645,9.999841,[-1.19  -2.074 -0.362 -1.13  -5.087],122.69089,9.999841,209.93167,33.307274,1.8985721,9127.425,0.38336474,140.01071,9.802703,73911,110.82968,0.034851342,,497,12.090909090909092,11,-3.6717112,0.70481825,0.104010865,5467,0.17259747
True,120.28748,55.12532,127.1983759557274,-1,1.7998692,77.277664,0.0355548,757.0306985378265,1.5273916,49.920715,7.865944,9.99986,[-1.191 -2.067 -0.361 -1.125 -5.091],219.33685,9.99986,199.93182,53.368668,3.7727785,33941.645,0.9641142,150.01111,6.111555,74062,127.19837,0.08764674,,498,13.727272727272727,11,-3.6735096,0.3911028,0.13885377,5478,0.34297988
True,2.3476257,93.25482,153.56382373847424,-1,1.05983,93.641045,0.057540733,759.3625774383545,1.0869577,59.922783,10.341937,9.999999,[-1.2   -2.079 -0.367 -1.124 -5.092],165.79173,9.999999,429.93408,-5.1998444,1.6653348,19180.09,0.27418634,370.0113,10.379024,74242,153.56381,0.024926031,,499,16.363636363636363,11,-3.675518,0.63294804,0.09881432,5489,0.15139408
True,73.170746,103.585976,147.19529219706564,-1,3.3728738,97.2708,0.002994774,760.9625146389008,1.9451575,49.9245,3.4866874,9.999996,[-1.202 -2.08  -0.365 -1.123 -5.094],351.1777,9.999996,409.92685,-4.1802216,10.228968,543703.7,2.855381,360.00235,3.261314,74415,147.1953,0.2595801,,500,15.727272727272727,11,-3.6750493,0.03294251,0.17683251,5500,0.9299062
True,83.474976,61.62344,128.10280542970892,-1,1.374434,68.18672,0.04860253,762.6882991790771,1.3704594,59.916084,8.468579,9.999753,[-1.199 -2.083 -0.368 -1.131 -5.094],183.01758,9.999753,229.93112,43.195107,3.2230947,20203.95,0.74927807,170.01505,8.003295,74567,128.1028,0.06811619,,501,13.818181818181818,11,-3.6747983,0.5346278,0.12458723,5511,0.29300863
True,60.676697,52.71954,131.739706964262,-1,1.0874286,81.82193,0.08348979,764.1333110332489,1.142329,49.917786,10.915113,9.999935,[-1.188 -2.075 -0.366 -1.126 -5.094],149.22177,9.999935,229.94012,46.828697,1.2850679,7280.9634,0.1007384,180.02234,10.115607,74723,131.73972,0.009158036,,502,14.181818181818182,11,-3.676977,0.91838765,0.10384809,5522,0.11682436
True,89.82715,52.28973,125.37840386485682,-1,1.8453475,75.44562,0.026243445,765.1740367412567,1.3539536,49.932785,6.2884765,9.999696,[-1.188 -2.071 -0.366 -1.125 -5.096],190.1163,9.999696,199.92432,51.551468,4.678256,46539.742,1.1719573,149.99153,5.960937,74872,125.37841,0.106541574,,503,13.545454545454545,11,-3.6759465,0.28867787,0.12308671,5533,0.425296
True,33.10845,60.513306,124.46726356914536,-1,1.1013753,44.560402,0.06121541,766.5414192676544,1.1679257,79.90686,10.345247,9.999948,[-1.191 -2.072 -0.367 -1.12  -5.095],149.34534,9.999948,299.93488,13.708969,1.615006,17997.57,0.29382136,220.02802,9.987513,75020,124.46726,0.026711037,,504,13.454545454545455,11,-3.675143,0.67336947,0.10617507,5544,0.14681873
True,61.575897,61.543926,133.55967302912723,-1,1.0912365,73.652756,0.064447954,767.8075914382935,1.0984789,59.90692,10.280556,9.99994,[-1.193 -2.08  -0.371 -1.121 -5.094],157.98572,9.99994,249.92662,41.268158,1.6100296,14100.507,0.29059064,190.0197,10.080308,75178,133.55968,0.026417332,,505,14.363636363636363,11,-3.6776597,0.7089275,0.09986173,5555,0.14636633
True,103.79001,112.37234,149.01356579652793,-1,1.8653439,99.08635,0.03352905,769.924907207489,1.797752,49.927223,8.299227,9.999995,[-1.198 -2.087 -0.371 -1.123 -5.097],325.6659,9.999995,439.92773,-13.440506,3.6007082,194602.48,1.0255458,390.00052,5.897036,75353,149.01357,0.09323145,,506,15.909090909090908,11,-3.686669,0.36881956,0.16343202,5566,0.32733712
True,422.73856,62.088795,119.92168503285939,-1,30.226316,69.99554,0.00036654115,771.970721244812,4.137671,49.92614,1.0874175,9.999909,[-1.179 -2.071 -0.364 -1.121 -5.106],889.5424,9.999909,229.92838,35.015,43.637756,5037698.5,12.492552,180.00223,0.36392128,75496,119.921684,1.1356866,,507,13.0,11,-3.6882377,0.0040319525,0.37615195,5577,3.967069
True,50.005173,55.34811,130.83407758971492,-1,1.0222776,70.92334,0.08727922,773.7817811965942,1.0404991,59.910736,10.953719,9.999862,[-1.181 -2.093 -0.364 -1.12  -5.107],135.85553,9.999862,229.93674,45.92431,1.1597224,7936.747,0.06763407,170.026,10.760286,75651,130.83408,0.006148551,,508,14.090909090909092,11,-3.6896172,0.9600714,0.09459083,5588,0.105429314
True,18.044693,100.12759,135.37947674207308,-1,1.3020777,85.4591,0.07507563,774.9202642440796,1.3930761,49.920372,9.121893,9.999999,[-1.178 -2.092 -0.361 -1.121 -5.109],194.9942,9.999999,419.93457,-19.691635,3.3168945,27396.488,0.63211,370.0142,8.448037,75811,135.37947,0.057464544,,509,14.545454545454545,11,-3.691408,0.8258319,0.12664329,5599,0.30153587
True,43.401787,66.350815,137.19626006220594,-1,1.018778,77.28222,0.074100554,776.2541160583496,1.0245068,59.914047,10.829045,9.999997,[-1.18  -2.092 -0.363 -1.117 -5.11 ],140.28784,9.999997,259.93945,41.207268,1.2306118,9814.249,0.12872472,200.0254,10.79725,75973,137.19627,0.011702249,,510,14.727272727272727,11,-3.6934578,0.8151061,0.09313698,5610,0.111873806
True,652.87463,56.646095,100.83298390967734,-1,18.460075,50.90817,0.005180732,777.533881187439,4.717216,49.924812,1.3174999,9.999947,[-1.184 -2.093 -0.364 -1.116 -5.112],1033.5504,9.999947,239.9326,12.232002,45.127598,6713769.0,12.788048,190.00778,0.59588057,76095,100.832985,1.1625499,,511,11.090909090909092,11,-3.6952198,0.05698805,0.4288378,5621,4.102509
True,40.09117,59.711933,107.19431948557386,-1,1.1289147,67.258095,0.07106913,779.1067039966583,1.1589803,39.936226,10.462894,9.999903,[-1.19  -2.066 -0.369 -1.094 -5.114],130.30765,9.999903,229.93549,22.285019,1.7506052,12056.768,0.2625912,189.99927,9.743872,76224,107.19433,0.023871928,,512,11.727272727272727,11,-3.695707,0.7817604,0.10536184,5632,0.15914594
True,-55.752655,162.69984,161.74367795744172,-1,1.0796643,111.82199,0.059286054,780.7043175697327,1.0087193,49.921684,10.337972,10.0,[-1.195 -2.066 -0.369 -1.091 -5.115],193.63011,10.0,649.9393,-78.2623,1.6094121,80460.97,0.25526497,600.0176,10.188352,76413,161.74368,0.023205906,,513,17.181818181818183,11,-3.6952188,0.6521466,0.09170177,5643,0.1463102
True,1.9825134,115.06245,152.6501126698835,-1,1.0633476,92.72692,0.06232366,782.1574203968048,1.0954441,59.9232,10.3512125,10.0,[-1.199 -2.07  -0.372 -1.09  -5.114],165.69716,10.0,429.93286,-6.1131134,1.5990397,19554.156,0.27424946,370.00967,10.344689,76592,152.65013,0.024931768,,514,16.272727272727273,11,-3.6946006,0.6855602,0.09958582,5654,0.14536725
True,36.65544,99.739334,167.19880939402037,-1,1.055944,117.272995,0.08162884,783.6900639533997,1.1041809,49.92582,10.833959,9.999997,[-1.197 -2.071 -0.367 -1.093 -5.114],184.62428,9.999997,389.94247,23.203018,1.4137781,15186.019,0.13669646,340.01666,10.417219,76787,167.1988,0.012426952,,515,17.727272727272727,11,-3.699701,0.89791715,0.100380085,5665,0.12852529
True,46.326714,33.307636,99.91936786022242,-1,1.0557907,30.00451,0.081861116,784.7888700962067,1.1687847,69.914856,10.827169,9.999504,[-1.194 -2.073 -0.373 -1.09  -5.119],114.60037,9.999504,179.93472,33.474068,1.4843389,8553.467,0.14766836,110.01987,10.418732,76908,99.919365,0.013424397,,516,11.0,11,-3.6999276,0.9004722,0.106253155,5676,0.13493991
True,60.94876,83.16629,145.378741158356,-1,1.1466311,105.446335,0.03895201,786.1923561096191,1.0260925,39.932396,9.170034,9.999986,[-1.197 -2.08  -0.377 -1.091 -5.119],171.63885,9.999986,279.9288,42.00818,1.9984437,22851.03,0.45837665,239.9964,9.593321,77079,145.37875,0.041670606,,517,15.545454545454545,11,-3.6992984,0.4284721,0.09328114,5687,0.1816767
True,89.410904,84.40614,171.74900764895145,-1,1.4206711,131.81349,0.03597613,787.9565029144287,1.2766323,39.935524,7.4432635,9.999991,[-1.193 -2.071 -0.375 -1.089 -5.118],230.23175,9.999991,319.9417,53.602722,3.370882,38795.074,0.8824904,280.0062,7.7428193,77279,171.74901,0.0802264,,518,18.181818181818183,11,-3.7006052,0.39573744,0.11605749,5698,0.30644384
True,75.03889,40.10706,109.01374435725944,-1,1.8111352,49.09591,0.036295164,789.394914150238,1.502501,59.917828,6.3610806,9.999288,[-1.193 -2.064 -0.379 -1.088 -5.12 ],154.52188,9.999288,159.9372,49.953026,4.6304445,18682.756,1.2830915,100.01936,6.073539,77410,109.01374,0.11664469,,519,11.909090909090908,11,-3.7028747,0.3992468,0.13659102,5709,0.42094952
True,48.166786,64.00416,126.28269646172333,-1,1.088683,76.352005,0.053900227,790.7924146652222,1.0415295,49.930695,10.085046,9.999827,[-1.21  -2.07  -0.373 -1.099 -5.122],140.61348,9.999827,239.93378,37.681282,1.755094,9948.088,0.313713,190.00308,10.103951,77560,126.28269,0.028519364,,520,13.636363636363637,11,-3.7027106,0.5929025,0.094684504,5720,0.159554
True,34.468918,57.064846,112.64902109634167,-1,1.111003,62.72675,0.07190245,791.8958697319031,1.1737648,49.922264,9.612831,9.999971,[-1.212 -2.066 -0.376 -1.095 -5.122],139.53186,9.999971,269.9247,12.97271,2.4846783,11610.471,0.4458824,220.00244,9.900963,77695,112.64902,0.04053477,,521,12.272727272727273,11,-3.703363,0.7909269,0.106705904,5731,0.22587985
True,39.22104,32.98281,91.7370723470545,-1,1.2948858,41.816616,0.03664039,793.0961363315582,1.1745992,49.920456,8.458179,9.999276,[-1.209 -2.059 -0.379 -1.09  -5.122],110.628105,9.999276,169.93239,28.985382,2.707417,7093.5767,0.6439079,120.01193,8.494958,77807,91.73707,0.05853708,,522,10.181818181818182,11,-3.7016833,0.40304428,0.10678174,5742,0.24612883
True,36.676582,50.88101,105.3726474567551,-1,1.099221,45.460114,0.07083469,794.5746083259583,1.1356219,59.912537,10.477493,9.999834,[-1.205 -2.05  -0.372 -1.086 -5.121],117.95115,9.999834,209.92438,27.852943,1.5467881,8497.254,0.25360134,150.01184,10.007087,77934,105.37265,0.023054669,,523,11.545454545454545,11,-3.7001157,0.77918154,0.103238344,5753,0.1406171
True,34.897392,85.20942,143.55855918781793,-1,1.0350859,83.64413,0.060869616,796.2252740859985,1.0431406,59.914436,10.627816,9.999991,[-1.204 -2.046 -0.374 -1.085 -5.119],151.33574,9.999991,309.9264,29.110657,1.4049207,12737.3545,0.1952092,250.01196,10.627137,78103,143.55855,0.017746292,,524,15.363636363636363,11,-3.7013235,0.66956574,0.09483097,5764,0.12772007
True,48.315063,70.763176,124.46680752292569,-1,1.2765609,74.540184,0.059213303,797.2254180908203,1.2058898,49.926624,9.351754,9.999856,[-1.201 -2.046 -0.371 -1.086 -5.12 ],156.76549,9.999856,259.93286,28.480247,2.3190484,20519.818,0.50625813,210.00624,8.616901,78251,124.466805,0.046023466,,525,13.454545454545455,11,-3.701898,0.6513463,0.109626345,5775,0.21082258
True,48.260345,57.214188,129.92190498394015,-1,1.0402884,70.00717,0.063235,798.6938083171844,1.0539579,59.914738,10.6996765,9.999898,[-1.203 -2.047 -0.372 -1.082 -5.121],138.62692,9.999898,239.92839,41.32248,1.2769878,9893.727,0.17657581,180.01366,10.57399,78405,129.9219,0.016052347,,526,14.0,11,-3.698412,0.695585,0.09581437,5786,0.116089806
True,103.11566,30.750376,89.91816687390734,-1,5.147391,30.00899,0.016281664,800.5925171375275,2.5496917,59.909176,2.0743017,9.999181,[-1.204 -2.048 -0.368 -1.083 -5.117],237.10162,9.999181,159.92503,30.861942,19.134062,77072.43,5.2889905,100.015854,2.137005,78515,89.91816,0.48081738,,527,10.0,11,-3.6986325,0.1790983,0.23179013,5797,1.7394602
True,119.694275,59.31245,149.02062314636072,-1,2.4583514,99.09494,0.007359582,802.7129731178284,1.6087493,49.925694,6.0048823,9.999966,[-1.22  -2.034 -0.352 -1.074 -5.118],258.61887,9.999966,239.94287,60.415855,4.3648257,56226.87,1.4672664,190.01718,4.4745436,78690,149.02061,0.13338786,,528,15.909090909090908,11,-3.6984615,0.0809554,0.14624994,5808,0.39680234
True,41.875206,21.928198,80.82932685621577,-1,1.0831372,30.896673,0.06707699,803.9794092178345,1.0859499,49.932655,10.580262,9.997287,[-1.22  -2.032 -0.354 -1.078 -5.117],87.96344,9.997287,119.92205,36.545177,1.5032107,4050.7869,0.216297,69.989395,10.155685,78790,80.82933,0.019663366,,529,9.090909090909092,11,-3.7006896,0.73784685,0.09872272,5819,0.13665552
True,86.16328,56.384403,128.10350615002423,-1,1.9828937,58.189075,0.021057704,805.4502429962158,1.5933057,69.91444,6.1734357,9.999882,[-1.218 -2.03  -0.349 -1.082 -5.12 ],200.53122,9.999882,219.94055,46.885086,4.849709,23618.322,1.4088174,150.02612,5.547448,78942,128.1035,0.1280743,,530,13.818181818181818,11,-3.7003644,0.23163474,0.14484598,5830,0.44088265
True,608.78955,66.583336,128.10260724665648,-1,28.101377,78.184296,0.00082720007,807.0374355316162,19.809946,49.918312,1.1290542,9.999966,[-1.216 -2.03  -0.347 -1.077 -5.119],1176.336,9.999966,289.92682,21.040047,204.9438,1308488.4,58.57406,240.00851,0.39143988,79094,128.1026,5.324915,,531,13.818181818181818,11,-3.7066894,0.0090992,1.8009042,5841,18.631256
True,75.73689,33.402317,104.46794580806385,-1,1.8663918,54.537876,0.018678745,808.6019771099091,1.2581958,49.93007,6.3211846,9.998744,[-1.225 -1.976 -0.3   -1.064 -5.126],146.32864,9.998744,139.92755,52.796284,3.7122374,15315.356,1.0824726,89.99748,5.893725,79220,104.46795,0.098406605,,532,11.454545454545455,11,-3.708008,0.2054662,0.11438144,5852,0.33747613
True,56.358093,74.653046,140.83036503694777,-1,1.149578,80.91404,0.06488955,809.6253845691681,1.1252685,59.91632,8.950302,9.99998,[-1.221 -1.976 -0.298 -1.06  -5.127],171.15375,9.99998,289.93918,33.76323,2.7113452,19048.938,0.538496,230.02286,9.568728,79386,140.83037,0.048954185,,533,15.090909090909092,11,-3.7090764,0.713785,0.102297135,5863,0.24648593
True,64.18455,45.80378,125.37401805671222,-1,1.134556,65.45202,0.058952004,811.3349089622498,1.0345126,59.922005,9.432203,9.99986,[-1.217 -1.964 -0.297 -1.053 -5.128],142.82385,9.99986,199.92973,51.545082,2.2306373,12654.97,0.42176846,140.00772,9.695422,79535,125.37402,0.038342588,,534,13.545454545454545,11,-3.7107902,0.648472,0.0940466,5874,0.20278521
True,164.92114,77.6988,129.9272173058075,-1,2.2505732,79.99718,0.0045312312,812.8454854488373,1.6709877,49.93004,5.4712644,9.999959,[-1.212 -1.965 -0.3   -1.054 -5.13 ],331.08063,9.999959,299.93646,19.168335,5.4211183,237763.7,1.6797409,250.00642,4.887644,79689,129.92722,0.15270372,,535,14.0,11,-3.7157238,0.049843542,0.15190798,5885,0.49282894
True,145.68185,28.111837,100.83013425056701,-1,5.5589633,40.90835,0.009102173,814.4839835166931,2.833328,59.921783,3.6301131,9.999009,[-1.22  -1.984 -0.297 -1.061 -5.135],267.51428,9.999009,139.93188,49.156868,11.661189,44290.438,4.037078,80.0101,1.9787862,79811,100.83013,0.36700708,,536,11.090909090909092,11,-3.7175093,0.100123905,0.25757524,5896,1.0601082
True,69.38342,38.2038,123.56015473183108,-1,1.1870437,73.632256,0.06401582,816.0909812450409,1.122578,49.927887,9.632416,9.999515,[-1.2   -1.987 -0.278 -1.074 -5.136],141.77081,9.999515,179.92035,57.120163,2.1138227,8222.573,0.42298576,129.99246,9.266719,79958,123.56016,0.03845325,,537,13.363636363636363,11,-3.7173643,0.70417404,0.10205256,5907,0.1921657
True,42.171944,79.01733,124.46817912879546,-1,1.1347646,84.53037,0.0638549,817.7712965011597,1.1597137,39.937813,9.930018,9.999988,[-1.203 -1.987 -0.278 -1.071 -5.136],156.22383,9.999988,289.93478,17.402672,1.8092078,14584.502,0.38068345,249.99698,9.693641,80106,124.46817,0.03460759,,538,13.454545454545455,11,-3.7175536,0.7024039,0.10542853,5918,0.16447344
True,97.34029,43.506413,127.19681556067877,-1,1.6429244,67.27703,0.0628693,818.964789390564,1.5045307,59.91978,8.280011,9.999945,[-1.196 -1.985 -0.274 -1.073 -5.137],201.4353,9.999945,219.92361,45.98465,3.2662525,25842.473,0.86232114,160.00383,6.695378,80257,127.19682,0.07839283,,539,13.727272727272727,11,-3.7185075,0.6915623,0.13677551,5929,0.29693204
True,22.469543,60.51242,104.46692849640148,-1,1.1432995,54.54557,0.0809228,820.7157096862793,1.2374183,49.921356,10.5911875,9.999962,[-1.193 -1.986 -0.261 -1.082 -5.137],125.1034,9.999962,259.93298,8.480324,1.7845124,8189.8594,0.24311231,210.01163,9.621276,80383,104.46693,0.02210112,,540,11.454545454545455,11,-3.7198231,0.8901507,0.11249256,5940,0.1622284
True,28.271652,59.435883,116.28581516738474,-1,1.0387908,66.363716,0.067472674,822.5317578315735,1.0259621,49.922104,10.572102,9.999885,[-1.196 -1.987 -0.265 -1.083 -5.139],122.336136,9.999885,249.92651,23.994347,1.4396127,9039.268,0.20640557,200.00441,10.589235,80522,116.28582,0.018764142,,541,12.636363636363637,11,-3.7188246,0.74219936,0.09326928,5951,0.13087389
True,58.664093,57.50107,98.10483757423972,-1,1.7261646,48.18704,0.023884123,823.9398152828217,1.2227508,49.9178,5.971824,9.999959,[-1.199 -1.993 -0.267 -1.085 -5.138],175.0748,9.999959,239.93994,9.501152,4.305379,65106.152,1.1219919,190.02214,6.3725095,80641,98.10485,0.10199927,,542,10.818181818181818,11,-3.7188277,0.26272535,0.11115915,5962,0.3913981
True,596.7415,85.53818,144.46807490441054,-1,25.578491,84.54637,0.02315517,825.5715448856354,19.344145,59.921703,1.1031631,9.999998,[-1.201 -2.005 -0.272 -1.083 -5.138],1231.5992,9.999998,339.9301,18.940567,202.55342,1482922.2,57.939915,280.00842,0.43004882,80811,144.46808,5.2672653,,543,15.454545454545455,11,-3.716777,0.25470686,1.7585588,5973,18.413948
True,81.30104,48.451427,147.19887793196605,-1,1.1506404,67.29031,0.06304655,827.580215215683,1.1405227,79.90856,10.580529,9.999939,[-1.212 -1.996 -0.302 -1.07  -5.136],168.42197,9.999939,219.93958,65.98081,1.434305,12991.828,0.22709134,140.031,9.559894,80984,147.19887,0.020644668,,544,15.727272727272727,11,-3.7175093,0.6935121,0.10368388,5984,0.13039136
True,63.116653,66.95023,140.8338937022509,-1,1.2913584,70.91694,0.054169595,829.0197179317474,1.4488791,69.91696,8.021618,9.99996,[-1.212 -1.996 -0.303 -1.072 -5.136],176.39328,9.99996,269.94025,41.151855,3.414563,17255.602,0.882859,200.02328,8.518163,81150,140.8339,0.08025991,,545,15.090909090909092,11,-3.7146187,0.59586555,0.13171628,5995,0.31041482
True,113.12804,32.297756,104.46171529140476,-1,4.0626664,44.542175,0.01710004,830.2502429485321,2.1066446,59.91954,4.858231,9.999655,[-1.223 -1.998 -0.311 -1.071 -5.134],247.04726,9.999655,179.92355,38.02054,7.6599355,90208.3,2.3686395,120.00401,2.7075813,81276,104.461716,0.21533087,,546,11.454545454545455,11,-3.7153518,0.18810043,0.19151315,6006,0.6963578
True,47.831787,80.11679,129.92841114955152,-1,1.1736264,80.001236,0.07659558,831.3433282375336,1.1022487,49.92717,10.437916,9.99992,[-1.225 -1.99  -0.316 -1.073 -5.134],159.81766,9.99992,279.92972,26.55751,1.7540424,20263.879,0.25578412,230.00255,9.372659,81430,129.9284,0.023253102,,547,14.0,11,-3.7142577,0.84255135,0.10020442,6017,0.1594584
True,984.3982,22.67116,93.55276122749565,-1,66.90201,33.63902,0.0019093117,832.5330529212952,17.422632,59.913742,1.109156,9.99806,[-1.223 -1.989 -0.317 -1.075 -5.133],1406.9912,9.99806,139.91153,41.88701,181.90222,2380811.8,52.02764,79.99779,0.16441958,81544,93.55276,4.729786,,548,10.363636363636363,11,-3.7102249,0.021002429,1.5838757,6028,16.536566
