InitialReturnMax,ReturnMeanIW,MaxIW,J_sample_variance,EpLenMean,InitialReturnMin,MaxIWNorm,ReturnStepMax,EmpiricalD2,ESSClassic,Weights,OptimizationReturnMin,StdIWNorm,EpisodesSoFar,MeanEntropy,StdIW,MinIWNorm,LearnableVariance,InitialReturnMean,MeanIWNorm,MinIW,ReturnStepMaxmin,TimestepsSoFar,OptimizationReturnMean,Bound,ESSRenyi,EpThisIter,VarianceInit,Iteration,OptimizationReturnMax,MeanIW,InitialReturnStd,EpRewMean,InitialBound,TimeElapsed
4999.593,19170.234,292.92227,17304060000.0,495.52,509.83276,2.9292226,10.0,194.80426,1.7009387,[ 0.045  0.219 -2.741 -1.905],,0.2915412,42600,0.4189424,29.154121,4.071469e-06,,4954.393,0.038350366,0.00040714693,10.0,18865291,4444.56,10623.908,0.5133358,100,-1.0,426,4489.76,3.835037,446.69516,4954.392908835967,4342.07,28875.26833462715
4999.569,18149.938,265.68546,11444190000.0,491.58,979.4331,2.6568544,10.0,85.85183,1.8487209,[ 0.08   0.25  -2.726 -1.866],,0.26464984,42700,0.4189424,26.464987,7.920939e-06,,4914.575,0.036321126,0.000792094,10.0,18914449,3935.142,12476.412,1.1647975,100,-1.0,427,4020.1357,3.6321135,503.83273,4914.575326786286,4302.255,28912.390179395676
4999.608,10118.554,40.97929,115963700.0,498.55,3539.2842,0.4097929,10.0,17.185602,12.08927,[ 0.055  0.242 -2.729 -1.973],,0.05458881,42800,0.4189424,5.458881,1.8683126e-05,,4984.628,0.020243363,0.0018683126,10.0,18964304,1445.3438,7580.131,5.8188243,100,-1.0,428,1460.3237,2.0243366,145.26273,4984.628095974546,4372.3037,28950.50065803528
4999.577,18493.982,323.81732,22146950000.0,479.48,399.6978,3.2381732,10.0,206.62163,1.3229336,[ 0.081  0.221 -2.705 -1.885],,0.32186446,42900,0.4189424,32.186443,5.139905e-07,,4793.139,0.03726781,5.1399056e-05,10.0,19012252,4393.4414,9692.277,0.48397645,100,-1.0,429,4599.8794,3.726781,895.16144,4793.139456413435,4180.8184,28985.906754493713
4999.6597,8872.876,53.993103,1049993000.0,465.61,469.73053,0.539931,10.0,21.082188,6.284045,[ 0.034  0.224 -2.704 -1.945],,0.07108334,43000,0.4189424,7.1083336,3.7871774e-05,,4654.466,0.018406902,0.0037871776,10.0,19058813,4184.736,6061.3384,4.743341,100,-1.0,430,4529.929,1.8406901,1104.5123,4654.465894334755,4042.135,29023.618455648422
4999.634,5801.6265,12.491787,57278070.0,448.33,19.962805,0.124917865,10.0,3.5533895,39.700214,[ 0.008  0.257 -2.706 -1.924],,0.014909319,43100,0.4189424,1.4909319,0.00012484808,,4480.5464,0.012097519,0.012484809,10.0,19103646,4460.583,4647.3623,28.142143,100,-1.0,431,4979.671,1.209752,1190.8055,4480.546180205341,3868.2188,29056.458849430084
4999.657,5284.15,6.2216873,15969358.0,486.92,,0.06221687,10.0,1.4033711,65.74318,[ 0.027  0.25  -2.702 -1.915],,0.007794965,43200,0.4189424,0.7794965,0.0018227203,,4868.1797,0.010798568,0.18227203,10.0,19152338,4868.1797,4558.759,71.25699,100,-1.0,432,4999.657,1.0798566,694.33685,4868.179601762149,4255.849,29093.528408050537
4999.6416,5606.239,8.529043,43189436.0,473.67,,0.08529043,10.0,2.371389,44.926765,[ 0.027  0.247 -2.727 -1.874],,0.012988857,43300,0.4189424,1.2988858,0.00038918774,,4735.3813,0.011731491,0.038918775,10.0,19199705,4735.3813,4663.295,42.16938,100,-1.0,433,4999.6416,1.1731492,994.57855,4735.381781763132,4123.053,29129.674221992493
4999.6494,5859.494,8.380415,32757326.0,489.01,469.74194,0.083804145,10.0,2.0672307,47.448727,[ 0.018  0.279 -2.718 -1.873],,0.012833812,43400,0.4189424,1.2833813,0.00045671707,,4889.0933,0.012194847,0.04567171,10.0,19248606,4419.351,4979.0947,48.373894,100,-1.0,434,4529.907,1.2194847,616.4951,4889.093375309116,4276.7637,29167.31890630722
4999.6177,6467.3726,35.755676,265158370.0,486.37,649.80975,0.35755676,10.0,6.2329144,10.8334465,[ 0.011  0.276 -2.721 -1.919],,0.03719121,43500,0.4189424,3.7191205,0.00014670995,,4862.4155,0.012963509,0.014670996,10.0,19297243,4212.6055,4938.6523,16.04386,100,-1.0,435,4349.808,1.296351,592.7395,4862.415282966078,4250.09,29209.20489215851
4999.6714,5660.577,5.208228,16430230.0,486.54,,0.05208228,10.0,1.6591142,68.06258,[ 0.023  0.3   -2.73  -1.874],,0.007896309,43600,0.4189424,0.7896309,0.00021076563,,4864.365,0.01152732,0.021076564,10.0,19345897,4864.365,4871.8525,60.273125,100,-1.0,436,4999.6714,1.1527321,760.1836,4864.365129990263,4252.0327,29252.830985069275
4999.6465,5952.948,10.091713,57719260.0,495.01,9.981203,0.10091713,10.0,2.5056975,38.728924,[ 0.031  0.328 -2.731 -1.918],,0.015107255,43700,0.4189424,1.5107255,0.000860444,,4949.2583,0.012010899,0.0860444,10.0,19395398,4939.2773,4983.668,39.909046,100,-1.0,437,4989.665,1.20109,496.41995,4949.258291611604,4336.929,29288.064521074295
4999.66,17388.744,234.57292,14008482000.0,488.75,,2.345729,10.0,98.61746,2.1463618,[ 0.015  0.309 -2.737 -1.934],,0.23555577,43800,0.4189424,23.555578,1.01258e-06,,4886.4956,0.034886446,0.000101258,10.0,19444273,4886.4956,11307.912,1.0140193,100,-1.0,438,4999.66,3.4886446,652.68225,4886.495729942151,4274.165,29322.120237350464
4999.63,8362.447,29.006649,534435650.0,495.01,,0.29006648,10.0,8.619884,11.810058,[ 0.03   0.346 -2.734 -1.854],,0.04598689,43900,0.4189424,4.5986896,0.000215359,,4949.3447,0.016828697,0.021535901,10.0,19493774,4949.3447,6564.677,11.601085,100,-1.0,439,4999.63,1.6828699,497.42783,4949.344496167165,4337.0176,29358.633304595947
4999.6167,5932.697,22.50322,163650620.0,491.73,29.95451,0.2250322,10.0,3.673392,18.082712,[ 0.048  0.287 -2.722 -1.838],,0.025574964,44000,0.4189424,2.5574965,0.00022779193,,4916.3936,0.012015976,0.022779193,10.0,19542947,4886.4395,4759.108,27.222795,100,-1.0,440,4969.662,1.2015976,591.8392,4916.394088658751,4304.0684,29391.88915538788
4999.627,5162.62,2.380132,3947546.2,494.2,,0.02380132,10.0,1.1889637,88.26662,[ 0.027  0.285 -2.713 -1.887],,0.003806937,44100,0.4189424,0.3806937,0.0030319758,,4941.0483,0.010441488,0.3031976,10.0,19592367,4941.0483,4494.9414,84.10686,100,-1.0,441,4999.627,1.0441487,500.59628,4941.048512923736,4328.7217,29427.53626561165
4999.619,14185.082,146.47392,308104200.0,499.15,4139.3984,1.4647392,10.0,51.09433,3.4412103,[ 0.026  0.304 -2.715 -1.893],,0.15030769,44200,0.4189424,15.030767,1.6319429e-05,,4990.7617,0.028375318,0.0016319429,10.0,19642282,851.36334,9808.158,1.9571643,100,-1.0,442,860.2207,2.8375328,85.56537,4990.76173958197,4378.4355,29466.76025748253
4999.628,6834.287,14.531696,148436260.0,483.09,419.68988,0.14531696,10.0,3.9211664,22.048258,[ 0.045  0.235 -2.721 -1.895],,0.026321866,44300,0.4189424,2.6321867,0.00011626195,,4829.781,0.013998802,0.011626195,10.0,19690591,4410.091,5621.761,25.502615,100,-1.0,443,4579.938,1.3998802,837.02924,4829.780915637932,4217.454,29503.34767651558
4999.649,6162.608,8.566631,43817896.0,490.14,569.73737,0.085666314,10.0,3.0226493,41.79985,[ 0.024  0.255 -2.72  -1.945],,0.01472344,44400,0.4189424,1.472344,0.00013380265,,4900.473,0.0124777015,0.013380266,10.0,19739605,4330.736,5098.0264,33.08356,100,-1.0,444,4429.9116,1.2477702,595.8785,4900.472961401248,4288.1436,29538.60080051422
4999.649,12997.285,137.59131,4994551300.0,482.03,,1.375913,10.0,45.227066,3.3737025,[ 0.044  0.24  -2.72  -1.948],,0.14063218,44500,0.4189424,14.063219,2.23631e-05,,4819.1914,0.026277889,0.00223631,10.0,19787808,4819.1914,8879.304,2.2110653,100,-1.0,445,4999.649,2.627789,889.90247,4819.191602994409,4206.8623,29575.01193213463
4999.5225,9893.643,96.46217,887126850.0,485.92,469.729,0.9646217,10.0,31.107685,5.38262,[ 0.083  0.214 -2.716 -1.949],,0.1072019,44600,0.4189424,10.720189,5.49247e-07,,4857.639,0.025569005,5.4924698e-05,10.0,19836400,4387.9106,6478.5063,3.2146397,100,-1.0,446,4529.7935,2.5569007,681.17114,4857.639350574192,4245.3257,29607.480474472046
4999.587,32230.764,560.33997,78319256000.0,468.59,,5.6033998,10.0,456.5794,1.3287407,[ 0.117  0.223 -2.699 -1.907],,0.55697596,44700,0.4189424,55.69759,1.3041101e-06,,4683.365,0.064634025,0.00013041102,10.0,19883259,4683.365,19146.842,0.21901995,100,-1.0,447,4999.587,6.4634023,988.263,4683.365116925493,4071.0435,29639.004747867584
4999.5493,6643.4116,22.341997,172816930.0,485.69,9.979968,0.22341996,10.0,4.500977,19.744305,[ 0.069  0.246 -2.688 -1.902],,0.029872935,44800,0.4189424,2.9872935,0.00010825258,,4855.568,0.014817017,0.010825258,10.0,19931828,4845.588,5344.3496,22.217398,100,-1.0,448,4989.5693,1.481702,739.8468,4855.568007138634,4243.2505,29681.75460267067
4999.4946,6749.9863,39.93111,320332220.0,476.28,859.18896,0.3993111,10.0,8.5733,9.466879,[ 0.096  0.225 -2.678 -1.864],,0.042864647,44900,0.4189424,4.286465,0.00018826741,,4760.7163,0.01386114,0.018826742,10.0,19979456,3901.527,4957.129,11.66412,100,-1.0,449,4140.3057,1.386114,878.4419,4760.716033975726,4148.4053,29715.92453789711
4999.5796,8337.789,42.728683,816571400.0,450.24,9.981073,0.42728683,10.0,15.768264,8.12344,[ 0.094  0.194 -2.679 -1.889],,0.056925755,45000,0.4189424,5.692575,6.162978e-05,,4499.829,0.016926859,0.006162978,10.0,20024480,4489.8486,5906.307,6.341852,100,-1.0,450,4989.5986,1.6926858,1211.6312,4499.829271011625,3887.508,29751.86185002327
4999.651,6474.0557,7.7040167,66680340.0,481.54,,0.077040166,10.0,3.28709,40.85008,[ 0.066  0.205 -2.696 -1.96 ],,0.016088275,45100,0.4189424,1.6088274,0.00012762278,,4814.0454,0.013369919,0.012762279,10.0,20072634,4814.0454,5363.8813,30.422045,100,-1.0,451,4999.651,1.336992,873.18134,4814.0450333955,4201.7153,29791.695174455643
4999.6357,5375.0264,9.8522625,58010716.0,459.32,9.980668,0.098522626,10.0,2.4397745,37.581406,[ 0.072  0.204 -2.708 -2.026],,0.0152439475,45200,0.4189424,1.5243948,0.00079745305,,4590.7744,0.011828426,0.07974531,10.0,20118566,4580.794,4418.584,40.987392,100,-1.0,452,4989.6553,1.1828427,1159.849,4590.774544679352,3978.4465,29822.95239162445
4999.687,5963.408,27.618109,203409360.0,464.43,439.8274,0.27618107,10.0,5.2945404,14.671465,[ 0.055  0.195 -2.685 -2.045],,0.031744417,45300,0.4189424,3.1744416,0.0005882465,,4642.3154,0.013163063,0.05882465,10.0,20165009,4202.488,4554.4355,18.88738,100,-1.0,453,4559.8594,1.3163061,1065.4913,4642.315352340354,4029.982,29853.798907518387
4999.5874,7241.499,25.433867,188469680.0,416.33,389.74466,0.25433865,10.0,5.878361,21.351238,[ 0.041  0.167 -2.686 -2.051],,0.029911151,45400,0.4189424,2.9911153,0.00013910582,,4160.0,0.015584708,0.013910581,10.0,20206642,3770.2556,5756.9043,17.011543,100,-1.0,454,4609.843,1.5584711,1657.6019,4160.000064795076,3547.6782,29886.147988557816
4999.635,5811.839,5.0791388,36682750.0,441.81,9.980635,0.050791387,10.0,2.813412,53.765194,[ 0.063  0.18  -2.68  -2.087],,0.011628405,45500,0.4189424,1.1628405,0.0008953864,,4415.669,0.012539674,0.08953864,10.0,20250823,4405.6885,4784.7676,35.54403,100,-1.0,455,4989.6543,1.2539674,1420.813,4415.668646626632,3803.3413,29920.14790201187
4999.608,6013.0186,23.203106,156334850.0,460.38,79.88292,0.23203105,10.0,3.537829,19.682968,[ 0.062  0.203 -2.682 -2.068],,0.025149403,45600,0.4189424,2.5149405,0.0001991513,,4601.7812,0.012449996,0.01991513,10.0,20296861,4521.8984,4861.29,28.265923,100,-1.0,456,4919.725,1.2449995,1197.3171,4601.781209025203,3989.4563,29955.90401172638
4999.6543,9645.6455,80.53961,1783048300.0,468.14,9.979554,0.8053961,10.0,18.837671,5.242935,[ 0.055  0.219 -2.683 -2.022],,0.08414631,45700,0.4189424,8.414631,7.406195e-06,,4679.9277,0.019793218,0.0007406195,10.0,20343675,4669.9478,6987.9863,5.3085117,100,-1.0,457,4989.675,1.9793222,1164.7162,4679.927629029542,4067.5972,29988.121648550034
4999.5986,19314.725,323.11212,20995561000.0,458.97,509.7771,3.231121,10.0,44.050297,1.4547076,[ 0.087  0.211 -2.679 -2.062],,0.3210931,45800,0.4189424,32.109314,2.228928e-05,,4587.032,0.039012242,0.002228928,10.0,20389572,4077.255,15250.711,2.2701323,100,-1.0,458,4489.8213,3.9012244,1112.4072,4587.032111714233,3974.7085,30016.53296971321
4999.5835,10070.054,122.766556,649754100.0,495.33,3009.0266,1.2276655,10.0,29.015337,2.582316,[ 0.053  0.219 -2.649 -1.998],,0.12372597,45900,0.4189424,12.372598,4.4734257e-05,,4952.135,0.02014404,0.004473426,10.0,20439105,1943.1079,6771.73,3.446453,100,-1.0,459,1990.5569,2.0144043,272.32333,4952.134646274422,4339.813,30055.53209590912
4999.6157,4727.6523,1.5034057,2199550.2,465.37,9.979662,0.015034056,10.0,1.0393813,96.43151,[ 0.022  0.227 -2.609 -1.938],,0.0019529396,46000,0.4189424,0.19529396,0.005823098,,4652.0015,0.010152102,0.58230984,10.0,20485642,4642.022,4103.386,96.21108,100,-1.0,460,4989.636,1.0152103,1113.0356,4652.001449762876,4039.676,30089.38678574562
4999.685,7437.297,43.31764,378755040.0,478.37,509.8673,0.43317637,10.0,10.795877,8.989276,[ 0.022  0.225 -2.621 -1.923],,0.0554191,46100,0.4189424,5.54191,9.837498e-06,,4781.8486,0.017417088,0.0009837497,10.0,20533479,4271.9814,5425.3467,9.262795,100,-1.0,461,4489.818,1.7417089,756.4213,4781.848661202207,4169.5146,30119.29707455635
4999.6406,6298.161,16.552998,118346660.0,415.03,429.76837,0.16552997,10.0,4.2142177,24.444607,[ 7.565e-04  2.529e-01 -2.630e+00 -1.991e+00],,0.023375137,46200,0.4189424,2.337514,0.00039498616,,4146.1724,0.013295754,0.039498616,10.0,20574982,3716.404,5041.139,23.729197,100,-1.0,462,4569.872,1.3295755,1385.8448,4146.172574401944,3533.844,30147.018253803253
4999.645,5159.5757,2.674963,5072200.0,480.57,9.981312,0.02674963,10.0,1.2323139,86.67508,[ 0.012  0.265 -2.629 -2.065],,0.0041534677,46300,0.4189424,0.41534677,0.003289506,,4804.3657,0.010593159,0.3289506,10.0,20623039,4794.3843,4479.8315,81.148155,100,-1.0,463,4989.6636,1.0593159,778.5732,4804.365824995436,4192.0366,30176.830098628998
4999.5967,5427.641,4.604401,21511798.0,465.23,,0.04604401,10.0,2.4100256,60.465008,[ 0.015  0.283 -2.624 -2.092],,0.009212886,46400,0.4189424,0.92128867,0.00010484483,,4650.4707,0.011393493,0.010484483,10.0,20669562,4650.4707,4477.055,41.493336,100,-1.0,464,4999.5967,1.1393493,1096.549,4650.470820211197,4038.1477,30207.198508262634
4999.679,5973.633,11.90464,36037864.0,500.0,4998.807,0.1190464,10.0,3.2874625,37.596054,[ 0.033  0.287 -2.619 -2.102],,0.015394499,46500,0.4189424,1.5394499,3.1322994e-05,,4999.33,0.011948976,0.0031322995,10.0,20719562,0.52260745,4863.3896,30.418598,100,-1.0,465,0.8720703,1.1948977,0.19717672,4999.329757765145,4386.9966,30240.263815402985
4999.619,6284.3647,12.782836,33058844.0,499.52,4508.3896,0.12782836,10.0,2.4324958,38.765987,[ 0.048  0.326 -2.634 -2.143],,0.01580063,46600,0.4189424,1.5800632,0.0012505413,,4994.365,0.012571975,0.12505414,10.0,20769514,485.9753,5329.353,41.11004,100,-1.0,466,491.2295,1.2571976,48.84281,4994.364956072692,4382.0396,30277.62076663971
4999.617,6305.579,10.9997225,53612370.0,485.71,,0.10999722,10.0,2.584853,44.491806,[ 0.025  0.333 -2.638 -2.158],,0.014426632,46700,0.4189424,1.4426633,0.0012055206,,4856.017,0.012915952,0.12055206,10.0,20818085,4856.017,5321.1143,38.68692,100,-1.0,467,4999.617,1.2915953,799.2445,4856.0171897286455,4243.6914,30305.425132751465
4999.6504,7832.379,42.968,625755460.0,485.05,,0.42968,10.0,13.091038,9.357488,[ 0.025  0.332 -2.635 -2.217],,0.04971968,46800,0.4189424,4.9719677,4.788665e-05,,4849.5396,0.01597504,0.004788665,10.0,20866590,4849.5396,5616.876,7.638814,100,-1.0,468,4999.6504,1.5975041,851.6853,4849.539167506943,4237.2095,30338.013741970062
4999.6997,11568.059,149.07718,130737010.0,499.79,4779.579,1.4907718,10.0,23.987646,2.5175478,[ 0.019  0.38  -2.632 -2.19 ],,0.1480645,46900,0.4189424,14.80645,5.791362e-05,,4997.142,0.023794504,0.0057913624,10.0,20916569,217.56271,8569.011,4.1688128,100,-1.0,469,220.1206,2.37945,21.866848,4997.14184785908,4384.8057,30367.178955078125
4999.654,5475.699,3.8562803,12950538.0,473.56,449.74225,0.0385628,10.0,1.8727326,68.359665,[-0.01   0.412 -2.634 -2.181],,0.0075845313,47000,0.4189424,0.7584532,0.0010129049,,4733.4946,0.011148292,0.101290494,10.0,20963925,4283.7524,4637.739,53.397903,100,-1.0,470,4549.9116,1.1148291,738.34357,4733.4945666875155,4121.1646,30397.61812400818
4999.674,5060.078,2.9217267,4539733.5,491.21,,0.029217266,10.0,1.1703144,85.707726,[ 1.870e-03  4.248e-01 -2.633e+00 -2.174e+00],,0.004218254,47100,0.4189424,0.42182538,0.003944454,,4910.861,0.010329808,0.3944454,10.0,21013046,4910.861,4397.6504,85.44712,100,-1.0,471,4999.674,1.0329809,529.3653,4910.860984773879,4298.5283,30429.17042541504
4999.649,7560.6235,14.804773,52846184.0,485.42,2079.4023,0.14804773,10.0,4.661432,31.584154,[-1.051e-04  4.161e-01 -2.629e+00 -2.187e+00],,0.022283502,47200,0.4189424,2.2283502,0.00015681967,,4852.543,0.015140482,0.015681967,10.0,21061588,2773.1406,6238.583,21.452637,100,-1.0,472,2920.2466,1.5140483,508.55017,4852.542698459734,4240.2134,30459.04447197914
4999.6514,5096.86,4.085268,8537201.0,494.01,,0.04085268,10.0,1.2686692,76.45203,[ 0.018  0.399 -2.614 -2.131],,0.0057165525,47300,0.4189424,0.57165533,0.0010403574,,4939.229,0.010300347,0.10403574,10.0,21110989,4939.229,4407.161,78.822754,100,-1.0,473,4999.6514,1.0300347,506.47916,4939.22898238254,4326.9,30492.680304527283
4999.5796,5769.9023,14.440783,64212450.0,495.02,9.981203,0.14440782,10.0,1.9107184,34.773396,[ 0.023  0.384 -2.631 -2.138],,0.015940232,47400,0.4189424,1.5940231,0.0008416583,,4949.4126,0.0116387345,0.08416583,10.0,21160491,4939.431,4923.499,52.336334,100,-1.0,474,4989.598,1.1638736,496.43158,4949.412975332157,4337.092,30519.260986566544
4999.669,5392.4434,6.2858915,25880974.0,491.88,9.984061,0.06285892,10.0,1.914129,53.924915,[ 0.032  0.346 -2.628 -2.113],,0.010075525,47500,0.4189424,1.0075526,0.00061912555,,4917.7246,0.010900072,0.06191256,10.0,21209679,4907.741,4545.2695,52.243084,100,-1.0,475,4989.685,1.0900073,542.3976,4917.724973726956,4305.393,30542.549103736877
4999.6235,5086.1357,2.1011093,26119758.0,500.0,4998.2603,0.021011092,10.0,1.0943848,92.362366,[ 0.037  0.367 -2.638 -2.092],,0.002925597,47600,0.4189424,0.2925597,0.0033833915,,4999.2793,0.010173802,0.33833915,10.0,21259679,1.0188282,4445.564,91.37554,100,-1.0,476,1.3632812,1.0173801,0.23588592,4999.279086194253,4386.953,30564.337628364563
4999.6562,5267.094,7.3649745,22228072.0,493.6,,0.07364974,10.0,1.4677063,56.66315,[ 0.043  0.367 -2.628 -2.104],,0.009313923,47700,0.4189424,0.93139225,0.002730507,,4935.06,0.010650116,0.2730507,10.0,21309039,4935.06,4525.2627,68.13352,100,-1.0,477,4999.6562,1.0650117,515.7231,4935.05992552465,4322.729,30587.263559818268
4999.6494,15717.001,219.94841,11918700000.0,493.57,29.948437,2.199484,10.0,194.8354,2.0442243,[ 0.028  0.356 -2.616 -2.078],,0.21861924,47800,0.4189424,21.861923,1.1287698e-07,,4934.806,0.031581864,1.1287699e-05,10.0,21358396,4904.858,7169.8945,0.51325375,100,-1.0,478,4969.701,3.1581857,514.4838,4934.806218993303,4322.4766,30613.74924635887
4999.6274,5422.815,4.566545,13890966.0,486.47,39.929115,0.04566545,10.0,1.668067,67.0577,[ 0.071  0.326 -2.534 -2.026],,0.007911027,47900,0.4189424,0.7911027,0.0016380469,,4863.321,0.011287047,0.1638047,10.0,21407043,4823.391,4631.9727,59.94963,100,-1.0,479,4959.698,1.1287047,703.8176,4863.320506837775,4250.994,30634.75857448578
4999.5854,6768.5293,19.278502,154077820.0,490.44,929.5486,0.19278501,10.0,6.355543,16.969404,[ 0.074  0.356 -2.539 -2.058],,0.030153304,48000,0.4189424,3.0153306,8.607034e-05,,4903.223,0.013631673,0.008607034,10.0,21456087,3973.675,5224.854,15.734297,100,-1.0,480,4070.0369,1.3631673,556.591,4903.223030718871,4290.9014,30656.327448129654
4999.561,5460.379,11.167087,48403140.0,487.13,,0.11167087,10.0,2.2036126,39.257523,[ 0.085  0.325 -2.561 -2.094],,0.013789093,48100,0.4189424,1.3789092,0.0005276821,,4869.921,0.011085388,0.052768208,10.0,21504800,4869.921,4551.418,45.380028,100,-1.0,481,4999.561,1.1085389,693.4627,4869.92077332962,4257.602,30676.00207591057
4999.6274,5716.6826,11.422418,56089764.0,478.74,9.981742,0.11422417,10.0,2.292411,38.418205,[ 0.071  0.346 -2.53  -2.081],,0.01537505,48200,0.4189424,1.537505,0.000862053,,4786.064,0.012143917,0.0862053,10.0,21552674,4776.082,4789.576,43.622192,100,-1.0,482,4989.6455,1.2143918,935.2592,4786.063677185836,4173.737,30694.908212423325
4999.601,5296.5723,4.162584,13780382.0,489.81,,0.04162584,10.0,1.5737208,69.016266,[ 0.072  0.307 -2.556 -2.029],,0.007256399,48300,0.4189424,0.7256399,0.001121186,,4896.8223,0.01083004,0.112118594,10.0,21601655,4896.8223,4528.4243,63.54367,100,-1.0,483,4999.601,1.083004,674.7163,4896.822427969629,4284.4985,30714.617908477783
4999.6396,5352.736,6.949156,24438000.0,479.58,,0.06949156,10.0,2.0123153,56.917316,[ 0.067  0.323 -2.561 -2.012],,0.009727988,48400,0.4189424,0.97279894,0.0001676257,,4794.353,0.011181339,0.01676257,10.0,21649613,4794.353,4484.111,49.694004,100,-1.0,484,4999.6396,1.118134,905.9594,4794.352880421068,4182.0244,30733.337177038193
4999.5767,10168.932,73.31687,1328045300.0,487.66,449.7068,0.7331687,10.0,23.64425,6.166172,[ 0.091  0.319 -2.561 -1.993],,0.079652034,48500,0.4189424,7.965202,9.860176e-05,,4875.2373,0.02041855,0.009860177,10.0,21698379,4425.531,7191.501,4.2293577,100,-1.0,485,4549.87,2.041855,668.9326,4875.237459457075,4262.917,30753.850963115692
4999.637,7012.766,29.469437,414890200.0,492.45,,0.29469436,10.0,7.2122197,10.846732,[ 0.056  0.291 -2.582 -2.012],,0.04051493,48600,0.4189424,4.051493,0.00015158574,,4923.5327,0.01413175,0.015158574,10.0,21747624,4923.5327,5368.324,13.865356,100,-1.0,486,4999.637,1.4131751,556.9793,4923.532737993389,4311.2046,30773.759850025177
4999.6465,5633.9355,6.392523,14863123.0,497.2,2189.365,0.06392523,10.0,2.1332912,53.794037,[ 0.035  0.268 -2.587 -2.049],,0.010447431,48700,0.4189424,1.0447432,0.00048729306,,4971.131,0.011272687,0.048729308,10.0,21797344,2781.7659,4739.5806,46.875923,100,-1.0,487,2810.2815,1.1272688,279.5781,4971.130924216219,4358.802,30795.265731811523
4999.5703,20463.23,309.03152,20318603000.0,491.32,399.7605,3.090315,10.0,49.460495,1.7610822,[ 0.052  0.261 -2.556 -2.047],,0.30837506,48800,0.4189424,30.837505,8.782519e-05,,4912.1807,0.041288324,0.008782519,10.0,21846476,4512.42,16156.898,2.0218155,100,-1.0,488,4599.8096,4.128833,609.97394,4912.1803834350585,4299.8604,30812.506546258926
4999.5244,30157.217,543.41223,59946578000.0,463.98,489.7268,5.434122,10.0,195.24973,1.2772679,[ 0.08   0.214 -2.547 -2.005],,0.54022616,48900,0.4189424,54.022617,7.1078757e-06,,4637.265,0.061448034,0.0007107876,10.0,21892874,4147.5376,21601.242,0.5121646,100,-1.0,489,4509.798,6.1448035,1087.3433,4637.264841642005,4024.9504,30829.05135321617
4999.551,5943.059,27.45804,193573650.0,408.32,429.78723,0.2745804,10.0,6.34733,15.478365,[ 0.083  0.187 -2.544 -2.092],,0.030036408,49000,0.4189424,3.0036411,2.2162367e-05,,4078.4434,0.012853655,0.0022162367,10.0,21933706,3648.6565,4400.392,15.754656,100,-1.0,490,4569.7637,1.2853655,1491.5952,4078.4434935750573,3466.126,30843.8665869236
4999.6445,4785.121,3.2642012,10493666.0,443.87,,0.03264201,10.0,1.3420882,75.98561,[ 0.059  0.199 -2.547 -2.081],,0.0060563106,49100,0.4189424,0.60563105,0.00096786686,,4436.287,0.010773037,0.096786685,10.0,21978093,4436.287,4075.747,74.51075,100,-1.0,491,4999.6445,1.0773036,1367.6096,4436.287313030273,3823.9583,30859.194148778915
4999.5444,4689.991,1.7385557,3190915.5,457.29,9.97995,0.017385555,10.0,1.084879,94.159515,[ 0.051  0.19  -2.565 -2.081],,0.0025331676,49200,0.4189424,0.25331676,0.0049689673,,4570.552,0.0101712,0.49689674,10.0,22023822,4560.572,4052.2173,92.17618,100,-1.0,492,4989.5645,1.01712,1218.0619,4570.551679650316,3958.2346,30874.894200086594
4999.5107,4815.9014,2.91702,5503038.0,461.78,29.946293,0.0291702,10.0,1.176934,85.88643,[ 0.056  0.194 -2.575 -2.08 ],,0.004314067,49300,0.4189424,0.4314067,0.0044484655,,4615.8354,0.010642178,0.44484657,10.0,22070000,4585.889,4151.6245,84.96653,100,-1.0,493,4969.5645,1.0642179,1162.7335,4615.8354349319325,4003.523,30888.95916080475
4999.574,6065.4653,12.612892,96434570.0,458.36,419.7589,0.12612891,10.0,4.5304146,25.76591,[ 0.057  0.183 -2.585 -2.084],,0.021434981,49400,0.4189424,2.1434982,0.00011976253,,4581.543,0.01262828,0.011976253,10.0,22115836,4161.784,4762.156,22.073034,100,-1.0,494,4579.8154,1.262828,1220.6926,4581.542965172994,3969.2222,30903.350348472595
4999.647,5634.6987,9.875299,74106060.0,439.38,9.981606,0.09875299,10.0,3.6069186,32.84093,[ 0.074  0.198 -2.585 -2.061],,0.016916389,49500,0.4189424,1.6916388,0.000106459636,,4390.826,0.011829411,0.010645964,10.0,22159774,4380.845,4471.77,27.724497,100,-1.0,495,4989.6655,1.182941,1368.1807,4390.826272869035,3778.497,30919.773300409317
4999.6357,13041.317,138.9411,4736299000.0,453.86,399.7491,1.389411,10.0,44.41475,3.3766215,[ 0.058  0.214 -2.588 -2.04 ],,0.14937009,49600,0.4189424,14.937008,3.64842e-05,,4536.522,0.027923105,0.0036484203,10.0,22205160,4136.7734,8960.496,2.2515044,100,-1.0,496,4599.8867,2.7923105,1255.6411,4536.522213741297,3924.194,30934.07527756691
