OptimizationReturnMin,OptimizationReturnMax,EpThisIter,InitialReturnMax,MaxIWNorm,StdIW,EpisodesSoFar,InitialReturnStd,MeanEntropy,ESSClassic,OptimizationReturnMean,InitialBound,MeanIW,InitialReturnMin,LearnableVariance,ReturnStepMaxmin,EpLenMean,Iteration,StdIWNorm,Bound,ReturnStepMax,VarianceInit,J_sample_variance,InitialReturnMean,MinIWNorm,ESSRenyi,MaxIW,EpRewMean,ReturnMeanIW,MeanIWNorm,TimestepsSoFar,TimeElapsed,Weights,MinIW,EmpiricalD2
,2290.0308,100,4999.6235,0.058583718,0.9904631,42500,460.88443,0.4189424,55.0037,2087.6099,4184.8765,1.09508,2709.5928,,10.0,480.02,425,0.00990463,4503.1157,10.0,-1.0,13973332.0,4797.2026,0.0010018434,50.915913,5.8583717,4797.202759253989,5361.252,0.010950799,19250340,29108.674973249435,[-0.057  0.786 -2.993 -1.841],0.100184344,1.9640225
,4999.671,100,4999.671,0.2319368,2.771116,42600,700.98846,0.4189424,18.970865,4850.509,4238.177,1.3408421,,,10.0,485.21,426,0.027711157,5182.9062,10.0,-1.0,194758660.0,4850.509,0.00011252623,19.475037,23.19368,4850.508785666731,6570.454,0.013408422,19298861,29149.12674188614,[-0.044  0.77  -2.988 -1.86 ],0.011252623,5.1347785
,4989.6543,100,4999.635,0.13977042,2.3682587,42700,722.6789,0.4189424,26.881758,4837.356,4235.009,1.4359689,9.980621,,10.0,484.88,427,0.023682585,5659.1797,10.0,-1.0,140205920.0,4847.3364,0.00014956175,19.230307,13.977042,4847.336513865658,7055.5186,0.014359687,19347349,29188.627107858658,[-0.039  0.791 -2.993 -1.953],0.014956175,5.200125
,1649.935,100,4999.626,0.117842615,1.7225705,42800,166.71014,0.4189424,35.04194,1630.1246,4367.4893,1.2651864,3349.691,,10.0,498.06,428,0.017225705,5219.76,10.0,-1.0,26318864.0,4979.8154,0.00097285706,31.063366,11.784262,4979.815532049851,6318.4087,0.012651864,19397155,29226.213991880417,[-0.034  0.782 -3.004 -2.021],0.09728571,3.2192261
,4999.6445,100,4999.6445,0.03385094,0.43879756,42900,524.4136,0.4189424,85.11567,4930.823,4318.4946,1.0493106,,,10.0,493.17,429,0.004387975,4477.997,10.0,-1.0,4040553.8,4930.823,0.005302212,87.09298,3.3850944,4930.82341710626,5134.132,0.010493105,19446472,29266.119960308075,[-0.03   0.808 -3.012 -1.982],0.5302212,1.1481981
,4999.6465,100,4999.6465,0.16733284,2.8060796,43000,703.02954,0.4189424,21.849957,4883.527,4271.1978,1.4837497,,,10.0,488.47,430,0.028060796,5880.4883,10.0,-1.0,199778610.0,4883.527,0.00028081622,18.096529,16.733284,4883.526941077407,7319.9077,0.014837498,19495319,29302.200433254242,[-0.039  0.812 -3.017 -1.994],0.028081622,5.525922
,4999.6333,100,4999.6333,0.07085005,1.5382582,43100,852.3482,0.4189424,39.109554,4842.5244,4230.197,1.23281,,,10.0,484.36,431,0.015382582,4914.4277,10.0,-1.0,60847390.0,4842.5244,0.00016407107,32.047165,7.0850053,4842.524319212131,5996.083,0.012328101,19543755,29340.08948111534,[-0.03   0.832 -3.005 -2.085],0.016407108,3.120401
,4999.6006,100,4999.6006,0.0699775,0.99665755,43200,699.21387,0.4189424,54.93894,4899.4844,4287.1606,1.1004882,,,10.0,490.03,432,0.0099665765,4574.92,10.0,-1.0,25656736.0,4899.4844,0.0006864527,53.67221,6.9977503,4899.48429690073,5410.727,0.011004881,19592758,29374.900569677353,[-0.025  0.847 -3.001 -2.038],0.068645276,1.8631616
,0.79345703,100,4999.6934,0.091164924,1.5319016,43300,0.1472045,0.4189424,37.915974,0.49446288,4387.059,1.1971594,4998.9,,10.0,500.0,433,0.015319014,4994.608,10.0,-1.0,36175760.0,4999.394,9.543417e-05,38.22621,9.116492,4999.394384918356,5985.003,0.011971593,19642758,29409.595677137375,[-0.017  0.868 -2.97  -2.017],0.009543417,2.6160061
,0.8378906,100,4999.614,0.026780328,0.5223084,43400,0.16572624,0.4189424,80.70323,0.5712744,4387.0215,1.0681443,4998.776,,10.0,500.0,434,0.005223084,4640.4946,10.0,-1.0,28797316.0,4999.3467,0.002494508,76.62082,2.6780329,4999.34709067689,5340.0283,0.010681443,19692758,29444.60494351387,[-0.01   0.94  -2.986 -2.046],0.2494508,1.3051283
,4979.6797,100,4999.6387,55.355175,550.7536,43500,495.4462,0.4189424,1.008616,4929.6274,4337.2583,55.59319,19.959066,,10.0,495.03,435,5.507536,182073.98,10.0,-1.0,7596539000000.0,4949.586,2.1780183e-08,0.0040846663,5535.5176,4949.58616030909,277882.9,0.5559318,19742261,29482.814312934875,[-0.009  0.912 -2.986 -2.045],2.1780183e-06,24481.805
,1520.2478,100,4999.5815,1.041354,10.753599,43600,151.23459,0.4189424,3.995466,1504.7644,4371.7764,2.1937733,3479.3337,,10.0,498.49,436,0.107536,8391.53,10.0,-1.0,328768580.0,4984.098,0.00038171155,5.6970816,104.13539,4984.0980123940635,10956.918,0.021937734,19792110,29524.93916606903,[ 0.012  1.068 -2.987 -2.041],0.038171157,17.552847
,0.69189453,100,4999.575,0.040467557,0.73496,43700,0.15141496,0.4189424,71.07315,0.43434083,4386.997,1.1520355,4998.8833,,10.0,500.0,437,0.0073496005,4995.2856,10.0,-1.0,33499822.0,4999.3174,0.0024395564,64.21064,4.046756,4999.317592095716,5759.4297,0.011520355,19842110,29568.318251371384,[-0.043  1.098 -3.    -2.041],0.24395564,1.5573742
,4989.6143,100,4999.595,0.06410536,0.9500759,43800,496.43607,0.4189424,57.03372,4939.476,4337.1343,1.0946121,9.980848,,10.0,495.02,438,0.009500759,4638.2935,10.0,-1.0,22990674.0,4949.457,0.00081286434,61.09197,6.4105363,4949.4570584055855,5421.702,0.010946121,19891612,29600.485939979553,[-0.052  1.108 -3.018 -2.083],0.08128644,1.6368763
,290.4209,100,4999.5845,1.9677062,19.743382,43900,28.870502,0.4189424,2.458672,287.25323,4384.095,3.1345665,4709.1636,,10.0,499.72,439,0.19743383,11718.434,10.0,-1.0,253164620.0,4996.417,1.6920152e-05,2.4011753,196.77063,4996.416747882988,15669.984,0.031345665,19941584,29632.670219421387,[-0.053  1.149 -3.026 -2.086],0.0016920153,41.646275
,4809.783,100,4999.63,0.016945928,0.23460592,44000,478.53564,0.4189424,95.10521,4761.3696,4338.889,1.0341269,189.84668,,10.0,495.2,440,0.0023460593,4483.964,10.0,-1.0,1572350.2,4951.2163,0.0065164873,92.51397,1.6945928,4951.21635607337,5120.583,0.010341269,19991104,29671.80519104004,[-0.042  1.317 -2.977 -2.301],0.65164876,1.0809178
,4999.6216,100,4999.6216,0.028796677,0.49958235,44100,591.06866,0.4189424,82.43997,4916.7183,4304.392,1.082464,,,10.0,491.76,441,0.0049958234,4651.375,10.0,-1.0,6732070.0,4916.7183,0.0026259401,80.431015,2.8796678,4916.718723499053,5334.1396,0.010824641,20040280,29708.550525426865,[-0.048  1.319 -2.998 -2.29 ],0.262594,1.2433015
,0.72753906,100,4999.606,0.2869564,2.9101877,44200,0.15597346,0.4189424,14.729209,0.420708,4386.9746,1.2095131,4998.8784,,10.0,500.0,442,0.029101875,5035.154,10.0,-1.0,36925892.0,4999.299,0.0010240662,36.6454,28.69564,4999.299093931671,6046.6675,0.012095129,20090280,29743.511580705643,[-0.041  1.343 -3.002 -2.334],0.10240663,2.7288554
,4999.644,100,4999.644,0.06591843,1.0518584,44300,1170.4354,0.4189424,55.590195,4697.983,4085.654,1.1768388,,,10.0,469.93,443,0.010518585,4719.8833,10.0,-1.0,29757526.0,4697.983,0.0009812483,50.97628,6.591843,4697.983059564359,5577.5146,0.011768389,20137273,29776.825751543045,[-0.062  1.257 -3.006 -2.262],0.09812483,1.9616966
,4999.6846,100,4999.6846,0.031153517,0.6150511,44400,497.43176,0.4189424,76.061325,4949.3833,4337.0493,1.0963343,,,10.0,495.01,444,0.0061505106,4702.5137,10.0,-1.0,9849023.0,4949.3833,0.002507526,70.63896,3.1153517,4949.383107576072,5431.0747,0.010963342,20186774,29808.313202381134,[-0.066  1.266 -3.032 -2.317],0.2507526,1.4156494
,0.57373047,100,4999.6504,6.015588,61.738262,44500,0.12619051,0.4189424,1.7977248,0.2951953,4387.042,8.353246,4999.0767,,10.0,500.0,445,0.6173827,27094.734,10.0,-1.0,1761388000.0,4999.372,2.642021e-06,0.17430773,601.5588,4999.371804226775,41761.25,0.08353246,20236774,29839.24864935875,[-0.056  1.246 -3.064 -2.327],0.0002642021,573.698
,4999.6255,100,4999.6255,0.102041095,1.9644469,44600,841.60254,0.4189424,33.388622,4851.386,4239.059,1.3908023,,,10.0,485.23,446,0.019644467,5544.4204,10.0,-1.0,98712870.0,4851.386,2.1775315e-05,24.470972,10.20411,4851.386024716269,6782.24,0.013908023,20285297,29869.441022634506,[-0.042  1.43  -3.097 -2.598],0.0021775316,4.0864744
,4999.635,100,4999.635,0.11373842,2.2030542,44700,959.7405,0.4189424,29.42509,4803.4316,4191.104,1.4225217,,,10.0,480.45,447,0.022030542,5570.5293,10.0,-1.0,124183380.0,4803.4316,7.122913e-05,20.161251,11.373842,4803.4319760276485,6934.249,0.0142252175,20333342,29899.6405916214,[-0.02   1.449 -3.059 -2.556],0.0071229134,4.9600096
,1.1582031,100,4999.61,0.41245714,4.405743,44800,0.19375299,0.4189424,9.48757,0.8494824,4386.9766,1.426404,4998.4517,,10.0,500.0,448,0.04405743,5808.633,10.0,-1.0,51347690.0,4999.301,0.0009869356,21.439104,41.245716,4999.30115270393,7131.0806,0.014264039,20383342,29932.172512292862,[ 0.012  1.462 -3.055 -2.633],0.098693565,4.664374
,4999.611,100,4999.611,7.722123,76.77606,44900,978.68164,0.4189424,1.2998981,4799.524,4187.199,8.810929,,,10.0,480.06,449,0.7677606,29713.348,10.0,-1.0,148829860000.0,4799.524,3.2349053e-05,0.1872879,772.21234,4799.523841416719,43862.387,0.088109285,20431348,29962.56846165657,[-0.045  1.466 -3.045 -2.605],0.0032349054,533.9373
,4999.6597,100,4999.6597,0.18235186,1.9319712,45000,673.804,0.4189424,25.11083,4902.471,4290.141,1.1187208,,,10.0,490.34,450,0.019319713,4533.867,10.0,-1.0,94771260.0,4902.471,0.0005227185,39.26993,18.235186,4902.471518834983,5511.0054,0.011187207,20480382,29994.30320239067,[-0.103  1.506 -3.042 -2.576],0.05227185,2.5464776
,4999.6177,100,4999.6177,0.21814227,2.8397646,45100,857.1832,0.4189424,19.489552,4812.7104,4200.3853,1.3971951,,,10.0,481.46,451,0.028397642,5368.326,10.0,-1.0,202308020.0,4812.7104,0.00021372424,19.473152,21.814228,4812.710812845869,6755.9263,0.01397195,20528528,30024.585332155228,[-0.125  1.484 -3.031 -2.575],0.021372424,5.1352754
,4999.7007,100,4999.7007,0.023662874,0.34218028,45200,717.12866,0.4189424,89.975365,4841.718,4229.382,1.0251385,,,10.0,484.35,452,0.0034218028,4317.0938,10.0,-1.0,3483729.5,4841.718,0.0040893643,88.74182,2.3662875,4841.717849868841,4967.112,0.010251386,20576963,30055.332984924316,[-0.133  1.507 -3.032 -2.668],0.40893644,1.1268644
,4999.6523,100,4999.6523,0.16636316,2.0509956,45300,979.90546,0.4189424,28.03585,4759.019,4146.6885,1.2801578,,,10.0,476.11,453,0.020509955,4983.467,10.0,-1.0,107390350.0,4759.019,0.0003307101,27.180988,16.636316,4759.018701472005,6157.9663,0.012801578,20624574,30087.00296640396,[-0.133  1.501 -3.041 -2.682],0.03307101,3.679042
,4999.6455,100,4999.6455,0.43745136,5.1626973,45400,506.92337,0.4189424,8.795183,4930.5205,4318.1914,1.6032093,,,10.0,493.17,454,0.051626973,5827.2227,10.0,-1.0,673534000.0,4930.5205,0.0001275209,8.272595,43.745136,4930.52006071447,7956.165,0.016032092,20673891,30121.397221326828,[-0.129  1.533 -3.037 -2.649],0.012752091,12.088105
,860.1914,100,4999.6475,0.025055412,0.44686747,45500,109.18258,0.4189424,85.139366,837.2004,4364.327,1.0696095,4139.456,,10.0,497.79,455,0.004468674,4643.0938,10.0,-1.0,19962372.0,4976.6567,0.0032681178,78.48596,2.5055413,4976.656378690824,5334.2705,0.010696095,20723670,30151.89191889763,[-0.137  1.591 -3.043 -2.613],0.3268118,1.2741132
,4999.6533,100,4999.6533,0.09604793,1.7295878,45600,979.90814,0.4189424,34.285404,4788.2817,4175.951,1.2492988,,,10.0,478.96,456,0.017295878,4870.494,10.0,-1.0,76993670.0,4788.2817,0.0003898812,28.203062,9.604794,4788.281505432749,6023.5156,0.012492988,20771566,30179.65145778656,[-0.128  1.595 -3.04  -2.634],0.03898812,3.5457144
,4999.611,100,4999.611,0.055565584,1.1652035,45700,512.4193,0.4189424,53.100445,4918.569,4306.244,1.2398423,,,10.0,492.0,457,0.011652035,5149.079,10.0,-1.0,34666464.0,4918.569,0.00017707623,37.933933,5.5565586,4918.568891892385,6143.2656,0.012398423,20820766,30210.28367614746,[-0.146  1.631 -3.046 -2.613],0.017707624,2.636162
,4999.627,100,4999.627,0.2691008,2.6862094,45800,699.62476,0.4189424,16.569862,4893.497,4281.17,1.1971204,,,10.0,489.45,458,0.026862092,4790.5864,10.0,-1.0,182766910.0,4893.497,0.00027232978,31.782562,26.91008,4893.497030955957,5876.734,0.0119712055,20869711,30240.931042432785,[-0.127  1.612 -3.052 -2.633],0.027232978,3.1463795
,4979.6274,100,4999.5894,0.37548485,4.1029396,45900,535.8884,0.4189424,9.895661,4860.332,4267.971,1.3597049,19.962029,,10.0,488.22,459,0.041029397,5054.5776,10.0,-1.0,361131140.0,4880.294,0.00026314013,20.441885,37.548485,4880.29384681422,6408.892,0.013597049,20918533,30267.859026432037,[-0.149  1.599 -3.151 -2.631],0.026314015,4.8919168
,4999.622,100,4999.622,0.022420553,0.4074861,46000,636.9515,0.4189424,87.09569,4719.232,4106.906,1.0586293,,,10.0,472.3,460,0.004074861,4370.832,10.0,-1.0,4598071.5,4719.232,0.0031138277,83.410545,2.2420554,4719.232100743296,5041.291,0.0105862925,20965763,30292.764316558838,[-0.173  1.583 -3.107 -2.627],0.31138277,1.1988891
,4989.6685,100,4999.649,0.052492287,0.87317264,46100,921.3019,0.4189424,60.6605,4642.1636,4039.815,1.0842731,9.980243,,10.0,465.56,461,0.008731726,4327.3203,10.0,-1.0,18868654.0,4652.1445,0.00040816117,56.78136,5.249229,4652.144495498367,5139.9307,0.010842731,21012319,30316.280629634857,[-0.167  1.591 -3.107 -2.651],0.040816117,1.7611413
,4999.594,100,4999.594,0.016322626,0.2148064,46200,724.1971,0.4189424,95.61091,4829.217,4216.893,1.0025661,,,10.0,483.13,462,0.002148064,4226.2153,10.0,-1.0,1760580.2,4829.217,0.004944117,95.897644,1.6322626,4829.216696124464,4851.498,0.01002566,21060632,30338.876415729523,[-0.153  1.607 -3.109 -2.661],0.4944117,1.0427785
,4999.6553,100,4999.6553,0.059583463,1.223092,46300,542.39215,0.4189424,48.93909,4862.01,4249.68,1.1974096,,,10.0,486.42,463,0.01223092,4751.4556,10.0,-1.0,30434650.0,4862.01,0.0011200781,42.503014,5.9583464,4862.009717532263,5690.694,0.011974096,21109274,30363.676543712616,[-0.15   1.603 -3.109 -2.668],0.11200782,2.3527744
,1230.3022,100,4999.6284,0.026724707,0.45766294,46400,257.01093,0.4189424,83.63991,1126.7946,4283.794,1.0348077,3769.3262,,10.0,489.87,464,0.0045766295,4404.0337,10.0,-1.0,15708430.0,4896.1206,0.0021568907,81.553925,2.6724708,4896.120607357213,5082.0825,0.010348077,21158261,30386.99437904358,[-0.159  1.586 -3.114 -2.7  ],0.21568906,1.2261826
,4999.65,100,4999.65,0.025132474,0.47094208,46500,712.4498,0.4189424,83.06028,4812.7124,4200.3823,1.0428237,,,10.0,481.54,465,0.0047094207,4357.9272,10.0,-1.0,6193337.5,4812.7124,0.001632047,76.35566,2.5132475,4812.712484545883,5058.6797,0.010428237,21206415,30406.078283309937,[-0.154  1.6   -3.116 -2.693],0.1632047,1.3096607
,1090.051,100,4999.672,0.20485254,2.955951,46600,169.38206,0.4189424,19.023722,1040.9875,4338.2764,1.4327356,3909.6208,,10.0,495.25,466,0.029559508,6042.6943,10.0,-1.0,41726424.0,4950.6084,0.0006240732,36.500313,20.485254,4950.608464792702,7056.2295,0.014327353,21255940,30423.831602573395,[-0.142  1.594 -3.11  -2.698],0.062407322,2.7397025
,4799.747,100,4999.636,0.016794188,0.25187793,46700,539.2098,0.4189424,94.24661,4624.2705,4211.831,1.019439,199.88911,,10.0,482.73,467,0.0025187791,4282.3047,10.0,-1.0,1745996.1,4824.159,0.0033087817,92.460396,1.6794188,4824.159245306721,4919.1094,0.01019439,21304213,30442.048206090927,[-0.15   1.526 -2.91  -2.667],0.33087817,1.0815442
,4999.6523,100,4999.6523,0.015169195,0.19231075,46800,727.5467,0.4189424,96.586975,4761.878,4149.548,1.0230393,,,10.0,476.49,468,0.0019231075,4256.259,10.0,-1.0,1511536.5,4761.878,0.005263324,94.135506,1.5169195,4761.877741007087,4887.374,0.010230393,21351862,30456.527748823166,[-0.152  1.522 -2.91  -2.677],0.5263324,1.0622984
,4999.633,100,4999.633,0.024687054,0.5161925,46900,733.2412,0.4189424,80.95283,4791.089,4178.7607,1.0641732,,,10.0,479.38,469,0.0051619248,4419.895,10.0,-1.0,7276434.0,4791.089,0.0027157282,75.85455,2.4687054,4791.088743108548,5122.956,0.010641732,21399800,30471.842299222946,[-0.147  1.518 -2.907 -2.666],0.27157283,1.3183124
,4999.6084,100,4999.6084,0.085323915,1.0804318,47000,999.44293,0.4189424,53.530823,4715.484,4103.1587,1.159623,,,10.0,471.77,470,0.010804317,4526.77,10.0,-1.0,19066198.0,4715.484,0.0013764587,62.465088,8.532392,4715.483813797755,5301.5225,0.011596232,21446977,30487.357871055603,[-0.145  1.53  -2.907 -2.648],0.13764587,1.6008942
,4999.627,100,4999.627,0.08219904,1.2189356,47100,895.59,0.4189424,50.28313,4624.7915,4012.4644,1.2258577,,,10.0,462.89,471,0.012189356,4622.788,10.0,-1.0,26282248.0,4624.7915,0.0012720559,48.656216,8.219904,4624.791135293861,5500.6255,0.012258576,21493266,30505.05461883545,[-0.159  1.515 -2.908 -2.627],0.1272056,2.0552359
,1220.4609,100,4999.664,0.034231234,0.67157227,47200,338.5009,0.4189424,71.57068,1043.793,4210.665,1.0655582,3779.2031,,10.0,482.65,472,0.006715723,4442.929,10.0,-1.0,17152738.0,4822.996,0.0015598056,71.23606,3.4231234,4822.996137212084,5168.4277,0.010655582,21541531,30523.89055466652,[-0.167  1.476 -2.891 -2.624],0.15598056,1.4037834
,1910.269,100,4999.686,0.054613207,0.9797693,47300,442.68216,0.4189424,57.575768,1671.8002,4148.8823,1.1413969,3089.417,,10.0,476.53,473,0.009797692,4707.346,10.0,-1.0,16228541.0,4761.2173,0.0003136065,45.969982,5.461321,4761.217197827906,5610.478,0.011413969,21589184,30541.015330314636,[-0.164  1.484 -2.886 -2.664],0.03136065,2.1753325
,4999.627,100,4999.627,0.027691934,0.33778083,47400,778.76447,0.4189424,90.210884,4715.585,4103.259,1.0253993,,,10.0,471.9,474,0.0033778083,4214.8945,10.0,-1.0,3579065.0,4715.585,0.003172463,87.41275,2.7691934,4715.585098483416,4869.826,0.010253993,21636374,30557.65075993538,[-0.147  1.482 -2.892 -2.66 ],0.31724632,1.1439979
,1480.1616,100,4999.604,0.027723689,0.46063867,47500,280.3872,0.4189424,83.63751,1363.3181,4270.4365,1.0414448,3519.4424,,10.0,488.55,475,0.004606386,4366.904,10.0,-1.0,13923554.0,4882.7607,0.004283169,84.26514,2.772369,4882.760438605379,5033.952,0.010414448,21685229,30569.21964597702,[-0.14   1.478 -2.893 -2.669],0.4283169,1.1867304
,1620.1621,100,4999.6743,1.47866,15.722525,47600,456.20874,0.4189424,3.0585992,1352.4918,4119.6714,2.7927294,3379.5122,,10.0,473.58,476,0.15722524,7995.1455,10.0,-1.0,337363000.0,4732.004,3.265986e-05,2.0190628,147.866,4732.004196228483,12304.502,0.027927298,21732587,30582.12178826332,[-0.15   1.483 -2.889 -2.677],0.003265986,49.52793
,4989.6924,100,4999.673,0.02440197,0.39955834,47700,726.12585,0.4189424,86.7649,4521.555,3919.2026,1.0230305,9.980278,,10.0,453.72,477,0.003995583,4066.069,10.0,-1.0,4627358.5,4531.535,0.003175328,83.44482,2.440197,4531.535067737765,4736.3975,0.010230304,21777959,30596.202287197113,[-0.183  1.46  -2.911 -2.63 ],0.3175328,1.1983968
,4999.68,100,4999.68,0.07062619,1.1344064,47800,845.95026,0.4189424,52.996513,4594.4385,3982.1052,1.2045567,,,10.0,459.93,478,0.011344065,4826.195,10.0,-1.0,33416442.0,4594.4385,0.00018217709,40.718727,7.062619,4594.438663816126,5785.796,0.012045567,21823952,30609.155997753143,[-0.173  1.455 -2.909 -2.619],0.018217709,2.4558725
,2020.4199,100,4999.642,0.38012373,4.928226,47900,490.38004,0.4189424,8.306011,1723.3008,4090.1938,1.4832572,2979.2222,,10.0,470.67,479,0.049282257,4820.876,10.0,-1.0,65149424.0,4702.523,5.0756997e-05,9.983079,38.012375,4702.522888618143,6758.8696,0.014832572,21871019,30624.777881383896,[-0.158  1.455 -2.907 -2.583],0.0050756996,10.01695
,2000.1436,100,4999.671,0.11333265,1.6456937,48000,516.0489,0.4189424,34.596996,1642.5101,4029.7056,1.1969316,2999.5273,,10.0,464.68,480,0.016456936,4579.4785,10.0,-1.0,23406250.0,4642.037,0.00018958411,36.346916,11.333265,4642.037426636264,5595.15,0.011969316,21917487,30639.471202373505,[-0.184  1.471 -2.925 -2.548],0.018958412,2.751265
,4999.6562,100,4999.6562,0.024075681,0.3442914,48100,946.79364,0.4189424,89.81199,4468.986,3856.655,1.0222301,,,10.0,447.45,481,0.0034429138,3980.622,10.0,-1.0,4137629.0,4468.986,0.004223485,88.354385,2.4075682,4468.985860008234,4632.058,0.010222302,21962232,30654.895778656006,[-0.17   1.369 -2.976 -2.495],0.4223485,1.1318058
,2099.968,100,4999.5786,0.024088731,0.35356703,48200,607.7225,0.4189424,89.42435,1622.0374,3909.3267,1.0281262,2899.6106,,10.0,452.76,482,0.0035356702,3996.599,10.0,-1.0,9795212.0,4521.648,0.0045700786,88.77004,2.408873,4521.647844916652,4646.498,0.010281262,22007508,30670.286163330078,[-0.169  1.388 -2.984 -2.494],0.45700788,1.1265062
,2250.2456,100,4999.6655,0.4579148,4.8887362,48300,549.18677,0.4189424,8.747406,1871.4296,4008.5176,1.5136086,2749.42,,10.0,462.66,483,0.04888736,5125.794,10.0,-1.0,137266510.0,4620.8496,7.557961e-05,8.768317,45.79148,4620.849466085955,7193.689,0.0151360845,22053774,30684.06735110283,[-0.169  1.4   -2.979 -2.485],0.0075579616,11.404696
,1609.9045,100,4999.597,0.26352584,2.920789,48400,441.27292,0.4189424,16.77521,1309.8441,4087.2134,1.3113173,3389.6926,,10.0,470.47,484,0.029207893,4558.4707,10.0,-1.0,30114872.0,4699.537,6.330029e-05,18.22012,26.352585,4699.536807259711,5992.986,0.013113174,22100821,30699.31986641884,[-0.174  1.415 -3.008 -2.406],0.006330029,5.488438
,4989.63,100,4999.61,0.27363053,4.046861,48500,899.149,0.4189424,14.337806,4215.9824,3613.6377,1.6556368,9.979899,,10.0,423.35,485,0.04046861,4618.55,10.0,-1.0,252992820.0,4225.9624,7.6300865e-05,11.662064,27.363052,4225.962423205954,6411.6064,0.016556367,22143156,30713.989287376404,[-0.2    1.434 -3.012 -2.394],0.0076300865,8.574812
,2529.9849,100,4999.6216,0.04795153,0.86473966,48600,736.87683,0.4189424,63.633247,1712.2462,3569.5566,1.1438661,2469.6367,,10.0,418.96,486,0.008647397,4120.465,10.0,-1.0,12126094.0,4181.883,0.0009482735,53.412956,4.795153,4181.883017663219,4958.302,0.011438662,22185052,30729.518933296204,[-0.233  1.488 -3.028 -2.415],0.094827354,1.8722049
,4989.6377,100,4999.6177,0.20076545,2.1644409,48700,953.6052,0.4189424,24.25279,4120.578,3518.2324,1.2247384,9.979854,,10.0,413.86,487,0.021644408,4380.4424,10.0,-1.0,115360630.0,4130.558,0.0006409666,36.799515,20.076546,4130.55825601739,5389.838,0.012247384,22226438,30737.60641670227,[-0.219  1.489 -3.025 -2.395],0.06409666,2.7174273
,4999.6147,100,4999.6147,4.1230226,41.070267,48800,1001.4591,0.4189424,1.4578881,4265.9395,3653.6143,4.9954967,,,10.0,427.27,488,0.4107027,13897.595,10.0,-1.0,42596200000.0,4265.9395,5.7591996e-07,0.32490346,412.30225,4265.939441941637,24640.086,0.049954966,22269165,30745.30630850792,[-0.196  1.433 -3.001 -2.381],5.7592e-05,307.78372
,4999.6323,100,4999.6323,0.04056154,0.7108364,48900,870.2592,0.4189424,68.533516,4532.9517,3920.6248,1.0490522,,,10.0,453.76,489,0.0071083643,4123.2676,10.0,-1.0,12784230.0,4532.9517,0.0007718025,61.26217,4.056154,4532.952132961178,4905.5933,0.010490523,22314541,30752.577244758606,[-0.164  1.4   -3.004 -2.464],0.07718025,1.6323287
,4999.62,100,4999.62,0.036527403,0.61775434,49000,834.94684,0.4189424,76.243454,4569.1313,3956.8054,1.1066887,,,10.0,457.4,490,0.006177543,4197.0933,10.0,-1.0,6386203.0,4569.1313,0.0022437102,74.16921,3.6527402,4569.131554961254,4908.095,0.0110668875,22360281,30759.462390184402,[-0.151  1.407 -2.999 -2.46 ],0.22437102,1.3482683
,4999.588,100,4999.588,0.030877583,0.60802597,49100,693.3094,0.4189424,75.85473,4627.0366,4014.7146,1.0776988,,,10.0,463.17,491,0.006080259,4325.5327,10.0,-1.0,9635717.0,4627.0366,0.0029145745,75.88617,3.0877583,4627.036703189901,5028.441,0.010776987,22406598,30766.078701734543,[-0.163  1.417 -2.993 -2.47 ],0.29145744,1.3177632
,1699.9097,100,4999.5957,0.020518813,0.2790175,49200,354.76913,0.4189424,93.183235,1519.8174,4207.1807,1.0316005,3299.686,,10.0,482.32,492,0.002790175,4351.713,10.0,-1.0,12058036.0,4819.504,0.0053027044,93.1779,2.0518813,4819.503584142393,4986.0557,0.010316005,22454830,30774.038950681686,[-0.158  1.393 -2.999 -2.42 ],0.53027046,1.0732158
,4999.597,100,4999.597,0.026929516,0.5492763,49300,933.962,0.4189424,78.8849,4585.0396,3972.7158,1.0616742,,,10.0,458.94,493,0.0054927627,4258.9746,10.0,-1.0,8829106.0,4585.0396,0.0024974872,71.4698,2.6929517,4585.039479564096,4983.276,0.010616741,22500724,30780.85630583763,[-0.155  1.403 -3.02  -2.438],0.24974874,1.3991923
,4999.6265,100,4999.6265,0.13948473,1.7513632,49400,592.124,0.4189424,34.37276,4786.5117,4174.185,1.2674805,,,10.0,479.0,494,0.017513633,5078.7793,10.0,-1.0,77261160.0,4786.5117,0.000998223,33.76003,13.948473,4786.511594202941,6132.636,0.012674806,22548624,30788.09353017807,[-0.142  1.389 -3.022 -2.432],0.0998223,2.9620829
,1600.2686,100,4999.6143,0.63083196,7.5239654,49500,417.93207,0.4189424,7.9448357,1401.1261,4188.147,2.2103708,3399.3457,,10.0,480.39,495,0.07523965,7596.8916,10.0,-1.0,195953920.0,4800.4717,4.5753e-05,4.187891,63.0832,4800.471976987092,10589.049,0.022103705,22596663,30795.109261751175,[-0.141  1.437 -3.023 -2.421],0.0045753,23.878366
,1610.333,100,4999.6577,0.33486128,3.4143727,49600,348.25836,0.4189424,12.752729,1437.5298,4214.524,1.3053789,3389.3247,,10.0,483.06,496,0.034143724,5018.0645,10.0,-1.0,50379376.0,4826.8545,6.301852e-05,17.23137,33.48613,4826.854543151728,6493.18,0.013053788,22644969,30802.83873128891,[-0.154  1.459 -3.046 -2.345],0.006301852,5.803369
