InitialReturnMin,MaxIWNorm,EpisodesSoFar,Bound,StdIW,InitialReturnMax,Iteration,MeanIW,MaxIW,TimestepsSoFar,EpThisIter,StdIWNorm,EmpiricalD2,MinIW,MinIWNorm,ReturnMeanIW,InitialReturnMean,J_sample_variance,EpRewMean,InitialReturnStd,ESSClassic,InitialBound,EpLenMean,MeanIWNorm,Weights,ESSRenyi,TimeElapsed
-4.1699905,0.022903597,48700,0.009759396,0.4443087,6.651985,487,0.92715865,2.2903597,811083,100,0.0044430867,1.3150406,0.23177306,0.0023177306,0.264032,6.942749e-06,8.304337,-108.1253034666974,2.7683108,81.32411,-0.2217259,16.5,0.009271587,[-0.511  0.219 -1.312  0.672 -1.282],76.04328,2615.4493288993835
-4.0023956,0.01,48800,-0.27340633,,8.202248,488,1.0,1.0,812726,100,9.313226e-10,1.0,1.0,0.01,1.9278377e-06,1.9073486e-06,7.8955436,-108.27063916153772,2.7958162,100.0,-0.27340633,16.43,0.009999999,[-0.51   0.222 -1.3    0.668 -1.282],100.0,2620.621335744858
-3.9453812,0.065648735,48900,-0.05956596,1.0071824,8.849991,489,1.0537981,6.5648737,814375,100,0.010071823,1.7913977,0.09941359,0.0009941359,0.33527082,2.0599366e-06,18.140078,-108.25571793832987,2.9160125,52.260662,-0.29499763,16.49,0.010537981,[-0.51   0.222 -1.3    0.668 -1.282],55.822334,2625.294214487076
-3.900711,0.034620002,49000,-0.050646678,0.5793312,6.606659,490,0.87857443,3.4620004,816004,100,0.0057933116,1.7614737,0.09724958,0.0009724958,0.24163304,2.7465821e-06,8.864574,-108.03615781947241,2.4842017,69.69578,-0.22021927,16.29,0.008785743,[-0.512  0.221 -1.289  0.672 -1.281],56.77065,2630.0756542682648
-4.379425,0.028888183,49100,-0.21043907,0.5227827,9.780746,491,1.0303559,2.8888183,817656,100,0.005227827,1.2988038,0.06052877,0.00060528767,0.16111545,7.171631e-06,13.191597,-108.2917548175427,3.1833274,79.52695,-0.32601774,16.52,0.01030356,[-0.51   0.226 -1.297  0.671 -1.281],76.99392,2634.5874338150024
-4.133995,0.010000068,49200,-0.2647009,3.0081574e-06,7.941086,492,0.9999997,1.0000068,819276,100,3.0133286e-08,1.0,0.9999929,0.009999929,1.9967556e-06,8.392334e-07,7.2991967,-107.82991976153454,2.688159,99.99998,-0.26470208,16.2,0.009999998,[-0.503  0.235 -1.283  0.659 -1.281],100.0,2639.220064163208
-3.9376984,0.03643343,49300,-0.18935028,0.5777789,8.810165,493,1.0349188,3.643343,820887,100,0.0057777883,1.3276671,0.18449968,0.0018449968,0.14903188,7.858276e-06,10.413518,-107.6962582319192,2.5213046,76.23804,-0.29366434,16.11,0.010349188,[-0.503  0.235 -1.283  0.659 -1.281],75.32008,2643.313774585724
-4.476364,6.2480307,49400,5.228138,62.148144,7.4072647,494,6.903799,624.8031,822501,100,0.6214814,730.79834,0.00019045995,1.9045995e-06,11.902894,-4.577637e-06,14884.462,-107.72466814467951,2.554071,1.2189714,-0.24691343,16.14,0.069037996,[-0.502  0.239 -1.286  0.655 -1.281],0.13683665,2647.8017270565033
-3.5487442,0.06085352,49500,0.038146615,0.75855756,6.2443466,495,0.9928516,6.085352,824092,100,0.0075855753,1.727504,0.1667887,0.001667887,0.3117209,4.5776366e-07,10.909963,-108.09436624908462,2.1838415,63.142273,-0.20814443,15.91,0.009928517,[-0.515  0.231 -1.257  0.664 -1.282],57.886986,2654.0520861148834
-3.878952,0.34386724,49600,1.5431441,3.5036905,7.2385635,496,1.1358209,34.386726,825694,100,0.035036903,12.100541,0.00073481846,7.348184e-06,2.3824756,1.6021728e-06,505.74545,-107.99407711081538,2.6072445,9.509768,-0.24128388,16.02,0.011358207,[-0.515  0.236 -1.263  0.657 -1.282],8.264093,2658.7935614585876
-4.09243,0.57172227,49700,1.8588978,7.835574,7.298996,497,1.9518127,57.172226,827334,100,0.07835574,29.21492,0.002944547,2.944547e-05,3.1739538,-9.155273e-07,434.05594,-108.21731195189085,2.730975,5.842385,-0.24330083,16.4,0.019518128,[-0.498  0.266 -1.256  0.684 -1.279],3.4229085,2664.57542181015
-3.8278656,0.024010513,49800,-0.12374537,0.29702854,8.452919,498,1.0368834,2.4010513,828930,100,0.0029702855,1.0900518,0.47955498,0.00479555,0.17043184,-2.9754638e-06,11.576987,-107.76620421389552,2.787387,92.41624,-0.28176695,15.96,0.010368835,[-0.481  0.303 -1.243  0.677 -1.29 ],91.73876,2670.5694522857666
-3.7851486,0.018644363,49900,-0.32247633,0.308602,10.804993,499,0.9956549,1.8644363,830561,100,0.00308602,1.0899918,0.31838542,0.003183854,0.05354704,4.653931e-06,9.284594,-108.27609023264827,2.693903,91.235176,-0.36016175,16.31,0.00995655,[-0.478  0.304 -1.241  0.684 -1.29 ],91.74381,2675.744840860367
