Iteration,InitialBound,EpThisIter,ESSRenyi,ESSClassic,InitialReturnStd,StdIW,EpLenMean,EpisodesSoFar,MinIWNorm,Bound,EmpiricalD2,StdIWNorm,InitialReturnMin,MaxIW,MeanIW,Weights,ReturnMeanIW,EpRewMean,J_sample_variance,InitialReturnMean,MaxIWNorm,MeanIWNorm,InitialReturnMax,MinIW,TimeElapsed,TimestepsSoFar
474,-1.679076,100,9.833248,6.3133917,9.366229,5.3056116,479.77,47400,8.259013e-05,0.03404188,10.1695795,0.053056113,-50.3723,51.26145,1.3772985,[-0.523 -0.401 -0.02  -0.341 -1.05 ],5.3885803,-15.557608751007212,2296.0557,6.4849854e-07,0.5126145,0.013772983,13.724236,0.008259013,34745.98969531059,20753234
475,-0.9210123,100,69.951195,80.52281,8.797996,0.48293123,486.31,47500,0.0020834464,-0.25115937,1.4295682,0.004829312,-27.630358,2.6604283,0.98193276,[-0.525 -0.404 -0.021 -0.336 -1.052],0.8500444,-13.761682259353604,119.117386,-3.2901764e-07,0.026604282,0.009819328,25.297176,0.20834464,34802.65319442749,20801865
476,-0.5875335,100,2.061731,2.3089209,7.7026496,15.360152,500.0,47600,1.6864326e-05,8.588488,48.50293,0.15360153,-17.626005,154.11421,2.361416,[-0.52  -0.405 -0.018 -0.336 -1.048],12.680308,-7.691192940985011,11265.759,1.9073486e-08,1.5411421,0.02361416,16.797617,0.0016864325,34860.45828270912,20851865
477,-1.5399266,100,19.35221,8.000934,10.045304,6.213064,476.3,47700,0.00047623448,1.8591712,5.167369,0.06213065,-46.19781,60.959106,1.8322488,[-0.507 -0.414 -0.02  -0.346 -1.046],5.3597097,-15.313139084875257,1388.6072,3.528595e-07,0.60959107,0.018322488,21.32366,0.047623448,34916.06058168411,20899495
478,-1.9025676,100,86.90512,89.114456,9.342247,0.34637594,477.93,47800,0.0031865707,-1.6671715,1.1506802,0.0034637593,-57.07704,1.8797764,0.9910527,[-0.498 -0.405 -0.017 -0.337 -1.045],0.37370878,-17.071671531197786,79.68888,3.8146973e-07,0.018797763,0.009910527,17.552265,0.31865707,34970.99737048149,20947288
479,-1.5464386,100,19.180553,18.159388,9.9816885,2.661231,482.97,47900,0.000114085735,0.6085999,5.213614,0.026612312,-46.39314,18.086044,1.2535704,[-0.498 -0.406 -0.018 -0.336 -1.045],4.139634,-13.830173210115953,2343.0457,-3.0517577e-07,0.18086044,0.012535704,25.182106,0.011408574,35026.51521754265,20995585
480,-1.7244686,100,67.454384,67.39816,13.28284,0.71405137,444.23,48000,0.0022401297,-0.72138655,1.4824833,0.0071405135,-51.734066,3.544546,1.0266738,[-0.495 -0.406 -0.018 -0.342 -1.051],1.3782798,-27.493333896927783,164.90108,2.193451e-07,0.03544546,0.010266738,22.774977,0.22401297,35078.5992770195,21040008
481,-0.9253202,100,61.419598,66.00446,8.344347,0.68006176,481.12,48100,0.0013217934,-0.60191286,1.6281449,0.0068006176,-22.131742,4.111894,0.94759756,[-0.499 -0.402 -0.017 -0.339 -1.054],0.5787848,-8.631916019476488,80.172935,3.0517577e-07,0.041118942,0.009475975,27.759615,0.13217935,35134.746388435364,21088120
482,-1.7115241,100,44.51404,57.93004,11.165665,0.85414445,443.67,48200,0.00076456723,-0.46422672,2.2464821,0.008541444,-51.345707,5.0938473,1.0022988,[-0.499 -0.401 -0.019 -0.341 -1.054],2.101051,-29.03573690350697,234.11404,-3.528595e-07,0.050938472,0.010022987,23.816957,0.076456726,35184.08588051796,21132487
483,-1.4243184,100,34.675114,39.20153,13.474125,1.1395131,450.08,48300,0.00040960297,-0.16174245,2.8839126,0.011395131,-42.729527,8.6893425,0.91500735,[-0.499 -0.403 -0.02  -0.338 -1.053],2.257046,-22.507168379385497,420.69775,-8.106232e-07,0.086893424,0.009150074,21.427807,0.040960297,35236.8749628067,21177495
484,-1.6569948,100,85.892456,85.469574,12.56685,0.4026107,462.29,48400,0.0040530125,-1.4129474,1.1642466,0.0040261066,-49.70987,2.978135,0.9764545,[-0.496 -0.404 -0.016 -0.338 -1.052],0.37495512,-16.77856199366456,116.83868,1.0490418e-06,0.02978135,0.009764545,20.75541,0.40530127,35291.05737614632,21223724
485,-1.6570722,100,58.37036,65.17592,10.047861,0.7876797,478.32,48500,0.0007084358,-0.8263637,1.7131982,0.007876796,-49.712143,5.04951,1.0775896,[-0.497 -0.405 -0.016 -0.337 -1.052],1.3425637,-11.423915010971452,161.0814,-5.531311e-07,0.0504951,0.010775897,18.899132,0.07084358,35346.03728890419,21271556
486,-1.0022268,100,38.13205,43.17632,9.58543,1.2184091,475.12,48600,0.00052310445,0.07609224,2.6224658,0.012184091,-30.0668,7.616826,1.0620654,[-0.493 -0.405 -0.013 -0.339 -1.051],1.699101,-17.152547040442002,211.36192,-2.2888183e-07,0.07616826,0.010620654,19.133533,0.05231045,35401.64518237114,21319068
487,-1.7277088,100,23.290627,29.411879,12.500706,2.2441568,468.42,48700,0.00030990478,1.1521919,4.293573,0.022441568,-51.8313,17.077028,1.4486011,[-0.484 -0.41  -0.011 -0.344 -1.05 ],4.732169,-14.704863030053106,350.29538,1.1348725e-06,0.17077027,0.01448601,27.311905,0.030990478,35456.258001089096,21365910
488,-0.81280446,100,48.578396,41.878395,7.592704,1.2469636,495.73,48800,0.0010783001,0.05917275,2.0585282,0.012469635,-24.384148,11.502918,1.0584737,[-0.487 -0.406 -0.008 -0.338 -1.051],1.2253505,-3.4225763534985187,105.235886,4.5776366e-07,0.11502918,0.010584737,21.320076,0.10783,35512.25936627388,21415483
489,-1.6382383,100,2.8357413,2.804995,10.318388,9.465081,488.43,48900,1.8445651e-05,3.7827225,35.26415,0.094650805,-49.147133,93.37067,1.6079347,[-0.482 -0.402 -0.005 -0.335 -1.05 ],13.511172,-7.389735798161171,16269.872,-2.9087067e-07,0.93370664,0.016079348,33.815674,0.0018445652,35564.941603183746,21464326
490,-1.6749693,100,8.0520315,6.992577,10.904605,6.193187,470.52,49000,8.862956e-06,3.3301907,12.419226,0.06193187,-50.249092,49.773163,1.698142,[-4.818e-01 -3.979e-01  2.319e-04 -3.388e-01 -1.050e+00],9.232939,-12.863046252368257,4352.579,4.863739e-07,0.49773163,0.01698142,21.725645,0.0008862956,35615.77701330185,21511378
491,-1.2966824,100,24.02592,30.522142,8.8018265,1.575151,482.5,49100,0.00032288305,0.024410248,4.1621714,0.015751509,-38.90046,12.372105,1.0440143,[-0.473 -0.4    0.005 -0.335 -1.052],2.6698234,-8.70723621893189,423.1089,-4.2915343e-07,0.12372104,0.010440142,16.351984,0.032288305,35667.616131067276,21559628
492,-1.654275,100,2.810115,4.005065,9.395682,11.59748,490.95,49200,8.966844e-06,8.375099,35.58573,0.115974784,-49.62826,104.670906,2.3688865,[-0.478 -0.406  0.007 -0.336 -1.053],18.243477,-8.960933287208478,30257.795,5.912781e-07,1.0467091,0.023688862,16.569515,0.00089668436,35720.07864403725,21608723
493,-0.8953155,100,11.373356,8.124888,8.666796,4.359167,497.23,49300,3.569306e-05,2.9104047,8.7924795,0.043591663,-26.859467,39.95146,1.2963231,[-4.753e-01 -3.994e-01 -5.259e-06 -3.306e-01 -1.058e+00],5.5652046,-6.525968145817887,1625.8121,9.536743e-09,0.39951462,0.012963231,24.221588,0.003569306,35773.28118991852,21658446
494,-1.8046659,100,29.076323,45.386,9.575156,1.2040449,489.45,49400,0.00022688917,0.23177862,3.4392245,0.01204045,-54.139977,7.8650317,1.0976192,[-0.475 -0.401 -0.002 -0.337 -1.055],3.578558,-6.002825522400052,438.17157,,0.07865032,0.010976192,23.852531,0.022688918,35825.89161324501,21707391
495,-0.7442814,100,13.493255,11.316749,7.9398746,3.1207576,495.87,49500,6.9577945e-05,0.6090119,7.4111104,0.031207573,-22.328472,28.534199,1.1148077,[-4.770e-01 -4.036e-01  9.423e-04 -3.362e-01 -1.059e+00],2.6351984,-7.2060216676230375,400.6394,9.536743e-07,0.28534198,0.011148077,22.210335,0.006957795,35879.324253320694,21756978
496,-1.0853786,100,49.65801,64.04576,8.2587,0.7173019,489.44,49600,0.0014994221,-0.076498866,2.013774,0.0071730185,-32.561375,4.353547,0.957353,[-4.815e-01 -4.009e-01 -5.648e-04 -3.404e-01 -1.058e+00],1.4637356,-9.874153861369319,122.58951,5.8174135e-07,0.04353547,0.0095735295,23.531166,0.14994222,35932.368141412735,21805922
497,-1.7698711,100,90.19997,90.66014,9.249322,0.31347674,480.53,49700,0.0037090997,-1.561223,1.1086478,0.0031347673,-53.09616,1.9491321,0.9766603,[-4.792e-01 -3.990e-01 -9.736e-04 -3.427e-01 -1.058e+00],0.30231676,-10.167740687622155,84.117096,9.155273e-07,0.01949132,0.009766603,17.37057,0.37091,35983.39250779152,21853975
498,-1.9017144,100,53.19693,52.59009,13.596172,0.9673436,460.12,49800,0.0012151735,0.14637709,1.8798077,0.009673436,-57.05141,6.0569515,1.0188216,[-4.797e-01 -3.977e-01 -4.763e-05 -3.426e-01 -1.058e+00],2.7537422,-14.154116101555662,185.70412,-6.4849854e-07,0.060569514,0.010188217,24.025879,0.12151735,36032.64337348938,21899987
499,-0.84383374,100,59.974846,72.746185,7.99043,0.6480784,483.29,49900,0.0014067885,-0.00030863285,1.6673657,0.006480784,-25.315016,2.904376,1.0588127,[-0.483 -0.399 -0.002 -0.34  -1.06 ],1.0893046,-7.219102676038315,75.47681,1.4781952e-07,0.02904376,0.010588128,13.74369,0.14067885,36084.09428024292,21948316
