TimestepsSoFar,ReturnStepMaxmin,MaxIW,InitialReturnStd,InitialReturnMean,RewardCompression,EmpiricalD2,InitialReturnMax,EpThisIter,EpRewMean,StdIW,Bound,TimeElapsed,EpLenMean,ReturnStepMax,Iteration,Weights,ReturnMeanIW,MinIW,MeanEntropy,MeanIW,ESSRenyi,ESSClassic,InitialBound,EpisodesSoFar,InitialReturnMin
6360000,1.0,0.09537095567188908,1.52587890625e-05,-86.60204315185547,0.99,10.333828926086426,-86.6020278930664,100,-200.0,,-17.539093017578125,3768.4117407798767,200.0,1.0,318,[-0.042  0.013 -0.052  0.427  0.703  1.003 -0.198  0.084  0.113],-8.259318351745605,0.09537095567188908,1.0981539487838745,0.09537095567188908,9.676955223083496,1.0,-89.48876,31800,-86.6020278930664
6380000,1.0,0.3711524241572731,1.52587890625e-05,-86.60204315185547,0.99,26.979629516601562,-86.6020278930664,100,-200.0,,-47.136802673339844,3786.5589125156403,200.0,1.0,319,[-0.089  0.022 -0.014  0.427  0.703  1.003 -0.074  0.052  0.021],-32.14255142211914,0.3711524241572731,1.0932137966156006,0.3711524241572731,3.7065000534057617,1.0,-89.48876,31900,-86.6020278930664
6400000,1.0,0.11542568875643298,1.52587890625e-05,-86.60204315185547,0.99,11.341958999633789,-86.6020278930664,100,-200.0,,-19.71799087524414,3802.4428927898407,200.0,1.0,320,[-0.156  0.022  0.053  0.426  0.702  1.005  0.059  0.028 -0.087],-9.996098518371582,0.11542568875643298,1.098620057106018,0.11542568875643298,8.816819190979004,1.0,-89.48876,32000,-86.6020278930664
6420000,1.0,0.5007553104500636,1.52587890625e-05,-86.60204315185547,0.99,51.842987060546875,-86.6020278930664,100,-200.0,,-64.1515121459961,3817.8148646354675,200.0,1.0,321,[-1.001e-01  1.959e-02 -5.165e-04  4.259e-01  7.028e-01  1.005e+00
 -4.999e-02  3.419e-02  1.574e-02],-43.366424560546875,0.5007553104500636,1.0886268615722656,0.5007553104500636,1.928901195526123,1.0,-89.48876,32100,-86.6020278930664
6440000,1.0,0.08221734182835819,1.52587890625e-05,-86.60204315185547,0.99,9.367846488952637,-86.6020278930664,100,-200.0,,-15.955597877502441,3835.8551597595215,200.0,1.0,322,[-0.172 -0.016  0.107  0.427  0.706  1.     0.041  0.095 -0.137],-7.1201887130737305,0.08221734182835819,1.0977078676223755,0.08221734182835819,10.674812316894531,1.0,-89.48876,32200,-86.6020278930664
6460000,1.0,0.357137186995133,1.52587890625e-05,-86.60204315185547,0.99,19.149568557739258,-86.6020278930664,100,-200.0,,-43.56121826171875,3850.258273601532,200.0,1.0,323,[-0.135  0.012  0.042  0.427  0.706  1.    -0.023  0.043 -0.02 ],-30.928804397583008,0.357137186995133,1.0954782962799072,0.357137186995133,5.222049713134766,1.0,-89.48876,32300,-86.6020278930664
6480000,1.0,0.1798534457556183,1.52587890625e-05,-86.60204315185547,0.99,12.339054107666016,-86.6020278930664,100,-200.0,,-25.715900421142578,3867.944803714752,200.0,1.0,324,[-0.09   0.045 -0.036  0.427  0.707  1.    -0.088 -0.018  0.106],-15.575672149658203,0.1798534457556183,1.097899317741394,0.1798534457556183,8.104349136352539,1.0,-89.48876,32400,-86.6020278930664
6500000,1.0,0.4741753079847215,1.52587890625e-05,-86.60204315185547,0.99,26.3145809173584,-86.6020278930664,100,-200.0,,-55.872840881347656,3883.14036488533,200.0,1.0,325,[-0.127  0.017  0.029  0.427  0.707  1.    -0.017  0.037 -0.02 ],-41.064544677734375,0.4741753079847215,1.0910953283309937,0.4741753079847215,3.8001744747161865,1.0,-89.48876,32500,-86.6020278930664
6520000,1.0,0.05581975013968053,1.52587890625e-05,-86.60204315185547,0.99,5.275817394256592,-86.6020278930664,100,-200.0,,-11.464686393737793,3901.1467661857605,200.0,1.0,326,[-0.139  0.105 -0.046  0.426  0.707  1.001  0.055 -0.106  0.05 ],-4.834103584289551,0.05581975013968053,1.097896695137024,0.05581975013968053,18.954408645629883,1.0,-89.48876,32600,-86.6020278930664
6540000,1.0,0.4717057633834652,1.52587890625e-05,-86.60204315185547,0.99,34.3720703125,-86.6020278930664,100,-200.0,,-57.77493667602539,3918.5312967300415,200.0,1.0,327,[-0.095  0.051 -0.037  0.426  0.707  1.    -0.017 -0.01   0.026],-40.850677490234375,0.4717057633834652,1.0913478136062622,0.4717057633834652,2.90933895111084,1.0,-89.48876,32700,-86.6020278930664
6560000,1.0,0.06647506288779866,1.52587890625e-05,-86.60204315185547,0.99,5.934078216552734,-86.6020278930664,100,-200.0,,-12.788949966430664,3935.1468300819397,200.0,1.0,328,[ 2.803e-02  3.286e-04 -1.094e-01  4.263e-01  7.077e-01  9.994e-01
 -1.460e-01  9.302e-02  5.296e-02],-5.756875514984131,0.06647506288779866,1.0982643365859985,0.06647506288779866,16.851816177368164,1.0,-89.48876,32800,-86.6020278930664
6580000,1.0,0.4461313811965974,1.52587890625e-05,-86.60204315185547,0.99,20.251941680908203,-86.6020278930664,100,-200.0,,-51.62681198120117,3953.4578125476837,200.0,1.0,329,[-0.023  0.024 -0.082  0.427  0.708  0.999 -0.038  0.044 -0.006],-38.63588333129883,0.4461313811965974,1.0942790508270264,0.4461313811965974,4.937798023223877,1.0,-89.48876,32900,-86.6020278930664
6600000,1.0,0.117468755948087,1.52587890625e-05,-86.60204315185547,0.99,9.358953475952148,-86.6020278930664,100,-200.0,,-19.004247665405273,3971.0708994865417,200.0,1.0,330,[-0.101  0.059 -0.039  0.426  0.708  0.999  0.09  -0.014 -0.076],-10.173032760620117,0.117468755948087,1.098587155342102,0.117468755948087,10.684955596923828,1.0,-89.48876,33000,-86.6020278930664
6620000,1.0,0.4261250975185588,1.52587890625e-05,-86.60204315185547,0.99,37.03889465332031,-86.6020278930664,100,-200.0,,-54.47184371948242,3988.1150047779083,200.0,1.0,331,[-0.034  0.028 -0.075  0.426  0.708  0.999 -0.025  0.039 -0.014],-36.903297424316406,0.4261250975185588,1.0894410610198975,0.4261250975185588,2.699864625930786,1.0,-89.48876,33100,-86.6020278930664
6640000,1.0,0.0551515982998991,1.52587890625e-05,-86.60204315185547,0.99,5.624926567077637,-86.6020278930664,100,-200.0,,-11.622687339782715,4007.6908185482025,200.0,1.0,332,[-0.058  0.118 -0.141  0.426  0.708  1.     0.001 -0.1    0.098],-4.776240348815918,0.0551515982998991,1.0976816415786743,0.0551515982998991,17.77800941467285,1.0,-89.48876,33200,-86.6020278930664
6660000,1.0,0.3222620499126309,1.52587890625e-05,-86.60204315185547,0.99,16.84683609008789,-86.6020278930664,100,-200.0,,-39.757118225097656,4024.166804790497,200.0,1.0,333,[-0.052  0.068 -0.097  0.426  0.708  1.    -0.008 -0.005  0.013],-27.908546447753906,0.3222620499126309,1.0956870317459106,0.3222620499126309,5.935832500457764,1.0,-89.48876,33300,-86.6020278930664
6680000,1.0,0.14661113566492706,1.52587890625e-05,-86.60204315185547,0.99,12.225244522094727,-86.6020278930664,100,-200.0,,-22.790178298950195,4042.4150133132935,200.0,1.0,334,[-0.066  0.004 -0.019  0.426  0.707  1.    -0.004  0.102 -0.098],-12.696822166442871,0.14661113566492706,1.0978522300720215,0.14661113566492706,8.179795265197754,1.0,-89.48876,33400,-86.6020278930664
6700000,1.0,0.3481549423978065,1.52587890625e-05,-86.60204315185547,0.99,22.855005264282227,-86.6020278930664,100,-200.0,,-43.951507568359375,4059.1200416088104,200.0,1.0,335,[-0.066  0.064 -0.079  0.426  0.707  1.    -0.007 -0.002  0.009],-30.150922775268555,0.3481549423978065,1.0943374633789062,0.3481549423978065,4.375409126281738,1.0,-89.48876,33500,-86.6020278930664
6720000,1.0,0.18115200692232358,1.52587890625e-05,-86.60204315185547,0.99,14.942949295043945,-86.6020278930664,100,-200.0,,-26.847122192382812,4077.3909697532654,200.0,1.0,336,[-0.066 -0.002 -0.013  0.426  0.708  0.999  0.014  0.108 -0.122],-15.688130378723145,0.18115200692232358,1.0984454154968262,0.18115200692232358,6.692119121551514,1.0,-89.48876,33600,-86.6020278930664
6740000,1.0,0.5641073930503228,1.52587890625e-05,-86.60204315185547,0.99,24.872509002685547,-86.6020278930664,100,-200.0,,-63.249671936035156,4095.643171787262,200.0,1.0,337,[-0.055  0.049 -0.076  0.427  0.708  0.998 -0.018  0.016  0.002],-48.852848052978516,0.5641073930503228,1.092005968093872,0.5641073930503228,4.020503044128418,1.0,-89.48876,33700,-86.6020278930664
6760000,1.0,0.07863551505901048,1.52587890625e-05,-86.60204315185547,0.99,7.828004837036133,-86.6020278930664,100,-200.0,,-14.886665344238281,4112.612020254135,200.0,1.0,338,[-0.134 -0.004  0.057  0.435  0.706  0.993  0.086  0.01  -0.096],-6.809995174407959,0.07863551505901048,1.0985647439956665,0.07863551505901048,12.774646759033203,1.0,-89.48876,33800,-86.6020278930664
6780000,1.0,0.36315780396851927,1.52587890625e-05,-86.60204315185547,0.99,30.868911743164062,-86.6020278930664,100,-200.0,,-47.48883819580078,4130.5064432621,200.0,1.0,339,[-0.078 -0.014  0.01   0.434  0.706  0.993 -0.015  0.02  -0.005],-31.45020294189453,0.36315780396851927,1.092073678970337,0.36315780396851927,3.2395052909851074,1.0,-89.48876,33900,-86.6020278930664
6800000,1.0,0.11232097856213927,1.52587890625e-05,-86.60204315185547,0.99,11.724853515625,-86.6020278930664,100,-200.0,,-19.61185646057129,4147.525854587555,200.0,1.0,340,[-0.027  0.017 -0.071  0.434  0.706  0.993 -0.123 -0.003  0.126],-9.727224349975586,0.11232097856213927,1.098626971244812,0.11232097856213927,8.528891563415527,1.0,-89.48876,34000,-86.6020278930664
6820000,1.0,0.7247804965927753,1.52587890625e-05,-86.60204315185547,0.99,36.63811492919922,-86.6020278930664,100,-200.0,,-80.2406997680664,4160.147777557373,200.0,1.0,341,[-0.075  0.003 -0.009  0.434  0.706  0.993 -0.032  0.024  0.008],-62.767459869384766,0.7247804965927753,1.090512990951538,0.7247804965927753,2.729398012161255,1.0,-89.48876,34100,-86.6020278930664
6840000,1.0,0.08431461903661996,1.52587890625e-05,-86.60204315185547,0.99,9.663483619689941,-86.6020278930664,100,-200.0,,-16.27556037902832,4175.039487838745,200.0,1.0,342,[-0.114  0.028  0.005  0.436  0.71   0.988  0.13  -0.076 -0.054],-7.301817417144775,0.08431461903661996,1.098522424697876,0.08431461903661996,10.348235130310059,1.0,-89.48876,34200,-86.6020278930664
6860000,1.0,0.6627105557531019,1.52587890625e-05,-86.60204315185547,0.99,27.67572784423828,-86.6020278930664,100,-200.0,,-72.57852935791016,4187.878829717636,200.0,1.0,343,[-0.053 -0.007 -0.021  0.436  0.71   0.988  0.014 -0.007 -0.007],-57.3920783996582,0.6627105557531019,1.0923036336898804,0.6627105557531019,3.613274335861206,1.0,-89.48876,34300,-86.6020278930664
6880000,1.0,0.10910268543609351,1.52587890625e-05,-86.60204315185547,0.99,10.995253562927246,-86.6020278930664,100,-200.0,,-19.02066421508789,4204.062137365341,200.0,1.0,344,[ 0.123 -0.064 -0.14   0.441  0.71   0.983 -0.05   0.122 -0.072],-9.448513984680176,0.10910268543609351,1.0986093282699585,0.10910268543609351,9.094833374023438,1.0,-89.48876,34400,-86.6020278930664
6900000,1.0,0.5474283572706226,1.52587890625e-05,-86.60204315185547,0.99,32.064796447753906,-86.6020278930664,100,-200.0,,-63.75476837158203,4217.891277074814,200.0,1.0,345,[ 0.071 -0.009 -0.143  0.441  0.71   0.983  0.055  0.015 -0.07 ],-47.40840530395508,0.5474283572706226,1.0904767513275146,0.5474283572706226,3.118685007095337,1.0,-89.48876,34500,-86.6020278930664
6920000,1.0,0.06670425549938193,1.52587890625e-05,-86.60204315185547,0.99,7.142569541931152,-86.6020278930664,100,-200.0,,-13.491690635681152,4234.84135890007,200.0,1.0,346,[ 0.076  0.042 -0.199  0.437  0.713  0.983 -0.1    0.033  0.066],-5.776723861694336,0.06670425549938193,1.0982688665390015,0.06670425549938193,14.000563621520996,1.0,-89.48876,34600,-86.6020278930664
6940000,1.0,0.3439613724669935,1.52587890625e-05,-86.60204315185547,0.99,22.339487075805664,-86.6020278930664,100,-200.0,,-43.43180465698242,4249.274849653244,200.0,1.0,347,[ 0.03   0.037 -0.149  0.437  0.713  0.983 -0.008  0.045 -0.036],-29.787750244140625,0.3439613724669935,1.0939693450927734,0.3439613724669935,4.476378440856934,1.0,-89.48876,34700,-86.6020278930664
6960000,1.0,0.13329331917525705,1.52587890625e-05,-86.60204315185547,0.99,13.400137901306152,-86.6020278930664,100,-200.0,,-22.11071014404297,4266.1027982234955,200.0,1.0,348,[-0.03   0.047 -0.098  0.436  0.713  0.984  0.126  0.011 -0.137],-11.543471336364746,0.13329331917525705,1.0983390808105469,0.13329331917525705,7.462609767913818,1.0,-89.48876,34800,-86.6020278930664
6980000,1.0,0.6687570468800298,1.52587890625e-05,-86.60204315185547,0.99,5.723074913024902,-86.6020278930664,100,-200.0,,-64.8216323852539,4282.777148485184,200.0,1.0,349,[ 3.391e-02  2.296e-02 -1.379e-01  4.361e-01  7.132e-01  9.841e-01
 -7.634e-04  5.835e-02 -5.765e-02],-57.915714263916016,0.6687570468800298,1.096342921257019,0.6687570468800298,17.47312355041504,1.0,-89.48876,34900,-86.6020278930664
7000000,1.0,0.2247329990851865,1.52587890625e-05,-86.60204315185547,0.99,11.391737937927246,-86.6020278930664,100,-200.0,,-29.20553970336914,4300.018935918808,200.0,1.0,350,[-0.028  0.085 -0.138  0.435  0.714  0.985  0.073 -0.033 -0.04 ],-19.46233367919922,0.2247329990851865,1.0976592302322388,0.2247329990851865,8.778291702270508,1.0,-89.48876,35000,-86.6020278930664
7020000,1.0,0.2818176867163963,1.52587890625e-05,-86.60204315185547,0.99,21.530080795288086,-86.6020278930664,100,-200.0,,-37.80057907104492,4318.574860095978,200.0,1.0,351,[ 0.03   0.018 -0.129  0.435  0.714  0.985 -0.024  0.073 -0.049],-24.405982971191406,0.2818176867163963,1.095045804977417,0.2818176867163963,4.644664287567139,1.0,-89.48876,35100,-86.6020278930664
7040000,1.0,0.13127708988069653,1.52587890625e-05,-86.60204315185547,0.99,11.043566703796387,-86.6020278930664,100,-200.0,,-20.962017059326172,4335.46728849411,200.0,1.0,352,[-0.023  0.079 -0.137  0.436  0.714  0.984  0.088 -0.061 -0.026],-11.36886215209961,0.13127708988069653,1.0982939004898071,0.13127708988069653,9.055045127868652,1.0,-89.48876,35200,-86.6020278930664
7060000,1.0,0.5164422720396192,1.52587890625e-05,-86.60204315185547,0.99,12.745414733886719,-86.6020278930664,100,-200.0,,-55.030799865722656,4352.7908363342285,200.0,1.0,353,[ 0.026  0.021 -0.128  0.435  0.714  0.984 -0.01   0.051 -0.04 ],-44.72494888305664,0.5164422720396192,1.0946385860443115,0.5164422720396192,7.845958709716797,1.0,-89.48876,35300,-86.6020278930664
7080000,1.0,0.18693832268089997,1.52587890625e-05,-86.60204315185547,0.99,17.220945358276367,-86.6020278930664,100,-200.0,,-28.168643951416016,4370.042854070663,200.0,1.0,354,[-0.035  0.064 -0.11   0.438  0.711  0.985  0.09  -0.074 -0.017],-16.189237594604492,0.18693832268089997,1.0980286598205566,0.18693832268089997,5.806881904602051,1.0,-89.48876,35400,-86.6020278930664
7100000,1.0,0.5043649590935821,1.52587890625e-05,-86.60204315185547,0.99,24.663442611694336,-86.6020278930664,100,-200.0,,-58.01521301269531,4386.729345321655,200.0,1.0,355,[ 0.024 -0.002 -0.103  0.438  0.711  0.984 -0.017  0.045 -0.028],-43.67902755737305,0.5043649590935821,1.0938595533370972,0.5043649590935821,4.05458402633667,1.0,-89.48876,35500,-86.6020278930664
7120000,1.0,0.12963419525086814,1.52587890625e-05,-86.60204315185547,0.99,11.733168601989746,-86.6020278930664,100,-200.0,,-21.114721298217773,4403.762748718262,200.0,1.0,356,[-0.009  0.063 -0.136  0.437  0.712  0.984  0.118 -0.083 -0.035],-11.226584434509277,0.12963419525086814,1.0985924005508423,0.12963419525086814,8.522847175598145,1.0,-89.48876,35600,-86.6020278930664
7140000,1.0,0.468070725256455,1.52587890625e-05,-86.60204315185547,0.99,45.8144645690918,-86.6020278930664,100,-200.0,,-60.07513427734375,4419.461554050446,200.0,1.0,357,[ 4.276e-02  4.813e-05 -1.239e-01  4.373e-01  7.115e-01  9.846e-01
  2.126e-02  2.876e-02 -5.008e-02],-40.53587341308594,0.468070725256455,1.0891276597976685,0.468070725256455,2.1827168464660645,1.0,-89.48876,35700,-86.6020278930664
7160000,1.0,0.06345808165170953,1.52587890625e-05,-86.60204315185547,0.99,7.136734485626221,-86.6020278930664,100,-200.0,,-13.207413673400879,4437.056873321533,200.0,1.0,358,[ 0.089  0.04  -0.21   0.444  0.71   0.979 -0.037 -0.055  0.093],-5.495598793029785,0.06345808165170953,1.0979759693145752,0.06345808165170953,14.01201057434082,1.0,-89.48876,35800,-86.6020278930664
7180000,1.0,0.258201467101578,1.52587890625e-05,-86.60204315185547,0.99,23.759166717529297,-86.6020278930664,100,-200.0,,-36.43169021606445,4453.322926282883,200.0,1.0,359,[ 0.062  0.012 -0.156  0.444  0.71   0.979  0.016  0.002 -0.018],-22.36077117919922,0.258201467101578,1.0942622423171997,0.258201467101578,4.208901882171631,1.0,-89.48876,35900,-86.6020278930664
7200000,1.0,0.1337010882261361,1.52587890625e-05,-86.60204315185547,0.99,10.852924346923828,-86.6020278930664,100,-200.0,,-21.088777542114258,4469.99273109436,200.0,1.0,360,[ 2.661e-03 -4.104e-04 -8.332e-02  4.436e-01  7.100e-01  9.799e-01
  1.233e-01  2.759e-02 -1.510e-01],-11.578784942626953,0.1337010882261361,1.098530888557434,0.1337010882261361,9.214106559753418,1.0,-89.48876,36000,-86.6020278930664
7220000,1.0,0.39613034040356265,1.52587890625e-05,-86.60204315185547,0.99,29.888822555541992,-86.6020278930664,100,-200.0,,-50.08766174316406,4488.382834434509,200.0,1.0,361,[ 0.05   0.004 -0.135  0.444  0.71   0.979  0.021  0.018 -0.039],-34.30569076538086,0.39613034040356265,1.0908911228179932,0.39613034040356265,3.3457324504852295,1.0,-89.48876,36100,-86.6020278930664
7240000,1.0,0.08613783625549008,1.52587890625e-05,-86.60204315185547,0.99,9.579422950744629,-86.6020278930664,100,-200.0,,-16.394338607788086,4505.794417619705,200.0,1.0,362,[ 0.034 -0.063 -0.052  0.443  0.712  0.978  0.064  0.117 -0.181],-7.45971155166626,0.08613783625549008,1.0984795093536377,0.08613783625549008,10.439042091369629,1.0,-89.48876,36200,-86.6020278930664
7260000,1.0,0.38226322366446086,1.52587890625e-05,-86.60204315185547,0.99,28.962417602539062,-86.6020278930664,100,-200.0,,-48.640235900878906,4518.51082777977,200.0,1.0,363,[ 0.042 -0.013 -0.109  0.443  0.712  0.978  0.053  0.021 -0.074],-33.10477066040039,0.38226322366446086,1.092781662940979,0.38226322366446086,3.4527504444122314,1.0,-89.48876,36300,-86.6020278930664
7280000,1.0,0.13495172287900106,1.52587890625e-05,-86.60204315185547,0.99,12.455599784851074,-86.6020278930664,100,-200.0,,-21.875097274780273,4533.835443019867,200.0,1.0,364,[ 0.081  0.019 -0.18   0.442  0.713  0.978 -0.005 -0.061  0.066],-11.687092781066895,0.13495172287900106,1.0986042022705078,0.13495172287900106,8.028517723083496,1.0,-89.48876,36400,-86.6020278930664
7300000,1.0,0.5223784422433022,1.52587890625e-05,-86.60204315185547,0.99,45.0632209777832,-86.6020278930664,100,-200.0,,-64.617431640625,4551.515827178955,200.0,1.0,365,[ 0.047 -0.018 -0.11   0.442  0.714  0.978  0.049  0.007 -0.057],-45.23903274536133,0.5223784422433022,1.0899758338928223,0.5223784422433022,2.219104528427124,1.0,-89.48876,36500,-86.6020278930664
7320000,1.0,0.08900692257559992,1.52587890625e-05,-86.60204315185547,0.99,9.507501602172852,-86.6020278930664,100,-200.0,,-16.60920524597168,4568.134880542755,200.0,1.0,366,[ 0.218 -0.097 -0.202  0.459  0.704  0.971 -0.029 -0.037  0.066],-7.708179950714111,0.08900692257559992,1.098310112953186,0.08900692257559992,10.518010139465332,1.0,-89.48876,36600,-86.6020278930664
7340000,1.0,0.37368714324675917,1.52587890625e-05,-86.60204315185547,0.99,36.92665481567383,-86.6020278930664,100,-200.0,,-49.903968811035156,4583.882887125015,200.0,1.0,367,[ 0.168 -0.1   -0.149  0.458  0.704  0.971  0.068 -0.024 -0.044],-32.362064361572266,0.37368714324675917,1.0901358127593994,0.37368714324675917,2.708070993423462,1.0,-89.48876,36700,-86.6020278930664
7360000,1.0,0.061418543895189276,1.52587890625e-05,-86.60204315185547,0.99,6.886356830596924,-86.6020278930664,100,-200.0,,-12.894301414489746,4600.330116987228,200.0,1.0,368,[ 0.101 -0.002 -0.18   0.458  0.703  0.972  0.132 -0.173  0.041],-5.318970680236816,0.061418543895189276,1.09785795211792,0.061418543895189276,14.521466255187988,1.0,-89.48876,36800,-86.6020278930664
7380000,1.0,0.291438315526152,1.52587890625e-05,-86.60204315185547,0.99,20.25511932373047,-86.6020278930664,100,-200.0,,-38.23109436035156,4616.811496734619,200.0,1.0,369,[ 0.116 -0.058 -0.139  0.458  0.703  0.972  0.097 -0.065 -0.032],-25.23914909362793,0.291438315526152,1.0948741436004639,0.291438315526152,4.937023639678955,1.0,-89.48876,36900,-86.6020278930664
7400000,1.0,0.13084354631818648,1.52587890625e-05,-86.60204315185547,0.99,11.177102088928223,-86.6020278930664,100,-200.0,,-20.982297897338867,4632.842724084854,200.0,1.0,370,[ 0.15  -0.13  -0.101  0.458  0.704  0.972  0.035  0.066 -0.101],-11.331316947937012,0.13084354631818648,1.098313570022583,0.13084354631818648,8.946863174438477,1.0,-89.48876,37000,-86.6020278930664
