InitialReturnMean,EpLenMean,ESSRenyi,MaxIW,ReturnMeanIW,Bound,InitialBound,EpRewMean,Weights,InitialReturnMax,InitialReturnStd,MaxIWNorm,MeanEntropy,Iteration,MinIW,ESSClassic,MeanIW,J_sample_variance,MeanIWNorm,StdIW,ReturnStepMaxmin,EpThisIter,EmpiricalD2,EpisodesSoFar,StdIWNorm,TimeElapsed,ReturnStepMax,InitialReturnMin,TimestepsSoFar,MinIWNorm
-0.6579921,500.0,100.0,1.0,-0.6579921,-0.6845366,-0.6845366,-3.285498842924758,[ 0.092 -1.352 -1.38 ],-0.49535102,0.065458685,0.01,0.038917907,392,1.0,100.0,1.0,0.00432812,0.010000002,,0.12782244,100,1.0,39200,1.8626451e-09,4510.278690338135,0.12782244,-0.7963326,19600000,0.01
-0.6511757,500.0,100.0,1.0,-0.6511757,-0.67960876,-0.67960876,-3.2874203471422834,[ 0.092 -1.352 -1.38 ],-0.42469597,0.06653586,0.01,0.038917907,393,1.0,100.0,1.0,0.004471738,0.010000002,,0.1297263,100,1.0,39300,1.8626451e-09,4521.875041007996,0.1297263,-0.8529922,19650000,0.01
-0.64414537,500.0,100.0,1.0,-0.6441453,-0.6714419,-0.6714419,-3.2527399982684955,[ 0.092 -1.352 -1.38 ],-0.52154183,0.06367134,0.01,0.038917907,394,1.0,100.0,1.0,0.0040949895,0.010000002,,0.1509497,100,1.0,39400,1.8626451e-09,4532.921097993851,0.1509497,-0.8188988,19700000,0.01
-0.6532693,500.0,100.0,1.0,-0.6532692,-0.6803331,-0.6803331,-3.2945597617866382,[ 0.092 -1.352 -1.38 ],-0.48106778,0.06957442,0.01,0.038917907,395,1.0,100.0,1.0,0.0048894947,0.010000002,,0.1236549,100,1.0,39500,1.8626451e-09,4543.676622629166,0.1236549,-0.8119172,19750000,0.01
-0.6495517,500.0,100.0,1.0,-0.64955163,-0.676186,-0.676186,-3.2827429802332966,[ 0.092 -1.352 -1.38 ],-0.51221764,0.06283025,0.01,0.038917907,396,1.0,100.0,1.0,0.0039875153,0.010000002,,0.11404793,100,1.0,39600,1.8626451e-09,4554.371256828308,0.11404793,-0.7990315,19800000,0.01
-0.65158737,500.0,100.0,1.0,-0.65158737,-0.67942643,-0.67942643,-3.2628630470208266,[ 0.092 -1.352 -1.38 ],-0.51504076,0.06595855,0.01,0.038917907,397,1.0,100.0,1.0,0.0043944754,0.010000002,,0.11344963,100,1.0,39700,1.8626451e-09,4565.383637189865,0.11344963,-0.8351713,19850000,0.01
-0.6450316,500.0,100.0,1.0,-0.64503145,-0.67267007,-0.67267007,-3.258762940615111,[ 0.092 -1.352 -1.38 ],-0.51117146,0.061807632,0.01,0.038917907,398,1.0,100.0,1.0,0.003858771,0.010000002,,0.14145285,100,1.0,39800,1.8626451e-09,4577.459417104721,0.14145285,-0.8291581,19900000,0.01
-0.6658562,500.0,100.0,1.0000792,-0.66585386,-0.69514966,-0.6951519,-3.3204911476179597,[ 0.092 -1.352 -1.38 ],-0.5067295,0.067173325,0.010000791,0.038917813,399,0.999916,100.00001,0.9999983,0.004556273,0.009999982,2.92537e-05,0.1538454,100,1.0,39900,2.9256714e-07,4589.130287647247,0.1538454,-0.8788748,19950000,0.00999916
-0.66432405,500.0,100.01189,1.0006722,-0.6642508,-0.69198936,-0.69206417,-3.322827794618305,[ 0.092 -1.352 -1.38 ],-0.5184721,0.06641574,0.010006722,0.038911514,400,0.9990972,100.00001,0.9999052,0.0044414503,0.009999053,0.00033006095,0.15840673,100,0.99988115,40000,3.3006038e-06,4601.149555921555,0.15840673,-0.8322072,20000000,0.0099909725
-0.66057783,500.0,100.0,1.0,-0.66057783,-0.6885895,-0.6885895,-3.2931490518907536,[ 0.092 -1.352 -1.38 ],-0.5024475,0.07328029,0.01,0.038911514,401,1.0,100.0,1.0,0.005424243,0.010000002,,0.1285348,100,1.0,40100,1.8626451e-09,4613.379427194595,0.1285348,-0.8403499,20050000,0.01
-0.65525407,500.0,100.0,1.0,-0.6552541,-0.682601,-0.682601,-3.287764966843306,[ 0.092 -1.352 -1.38 ],-0.5388887,0.05924417,0.01,0.038911514,402,1.0,100.0,1.0,0.0035453252,0.010000002,,0.12736906,100,1.0,40200,1.8626451e-09,4625.285794973373,0.12736906,-0.82040626,20100000,0.01
-0.65417755,500.0,100.0,1.0,-0.6541776,-0.68119377,-0.68119377,-3.2840726856758415,[ 0.092 -1.352 -1.38 ],-0.5155263,0.06047913,0.01,0.038911514,403,1.0,100.0,1.0,0.0036946721,0.010000002,,0.15464038,100,1.0,40300,1.8626451e-09,4636.54350233078,0.15464038,-0.8104855,20150000,0.01
-0.6547333,500.0,100.0,1.0,-0.6547332,-0.68246675,-0.68246675,-3.2979136599065804,[ 0.092 -1.352 -1.38 ],-0.51893735,0.06448263,0.01,0.038911514,404,1.0,100.0,1.0,0.0042000087,0.010000002,,0.11441367,100,1.0,40400,1.8626451e-09,4648.572321176529,0.11441367,-0.83200747,20200000,0.01
-0.66330737,500.0,100.0,1.0000452,-0.66330504,-0.6908511,-0.69085336,-3.304810151183873,[ 0.092 -1.352 -1.38 ],-0.51149493,0.06451244,0.0100004515,0.03891145,405,0.9999537,99.99999,0.9999967,0.0042036087,0.009999967,1.7025137e-05,0.12734589,100,1.0,40500,1.7022084e-07,4660.216152667999,0.12734589,-0.8263814,20250000,0.009999537
-0.6568404,500.0,100.0,1.0000914,-0.6568369,-0.68660235,-0.68660575,-3.3155568399769333,[ 0.092 -1.352 -1.38 ],-0.48428616,0.07619688,0.010000914,0.03891142,406,0.9999373,100.00001,0.999996,0.0058636563,0.00999996,2.7001295e-05,0.15377259,100,1.0,40600,2.699952e-07,4671.850192070007,0.15377259,-0.8929622,20300000,0.009999373
-0.6485452,500.0,100.0,1.0,-0.64854527,-0.6755415,-0.6755415,-3.279558074310227,[ 0.092 -1.352 -1.38 ],-0.5308335,0.06332727,0.01,0.03891142,407,1.0,100.0,1.0,0.0040508504,0.010000002,,0.131555,100,1.0,40700,1.8626451e-09,4682.971477985382,0.131555,-0.8098885,20350000,0.01
-0.64907956,500.0,100.0,1.0,-0.64907956,-0.6757154,-0.6757154,-3.288713828943603,[ 0.092 -1.352 -1.38 ],-0.5208526,0.06315041,0.01,0.03891142,408,1.0,100.0,1.0,0.004028258,0.010000002,,0.12692289,100,1.0,40800,1.8626451e-09,4693.9170117378235,0.12692289,-0.799075,20400000,0.01
-0.6499384,500.0,100.0,1.0,-0.64993834,-0.6769318,-0.6769318,-3.2354761986995273,[ 0.092 -1.352 -1.38 ],-0.49759695,0.06783419,0.01,0.03891142,409,1.0,100.0,1.0,0.004647957,0.010000002,,0.117575236,100,1.0,40900,1.8626451e-09,4704.464672088623,0.117575236,-0.80980355,20450000,0.01
-0.6601494,500.0,100.0,1.0,-0.6601494,-0.68956393,-0.68956393,-3.3161289926631587,[ 0.092 -1.352 -1.38 ],-0.54986763,0.05831789,0.01,0.03891142,410,1.0,100.0,1.0,0.0034353298,0.010000002,,0.117617406,100,1.0,41000,1.8626451e-09,4715.566397190094,0.117617406,-0.88243675,20500000,0.01
-0.64936805,500.0,100.0,1.0,-0.64936805,-0.67803377,-0.67803377,-3.2972642366821323,[ 0.092 -1.352 -1.38 ],-0.47086293,0.07588195,0.01,0.03891142,411,1.0,100.0,1.0,0.0058162333,0.010000002,,0.1125162,100,1.0,41100,1.8626451e-09,4726.098300933838,0.1125162,-0.8599715,20550000,0.01
-0.64915556,500.0,100.0,1.0,-0.64915556,-0.67645514,-0.67645514,-3.261754238453641,[ 0.092 -1.352 -1.38 ],-0.4851451,0.07348164,0.01,0.03891142,412,1.0,100.0,1.0,0.0054540928,0.010000002,,0.116854034,100,1.0,41200,1.8626451e-09,4736.7314889431,0.116854034,-0.81898785,20600000,0.01
-0.654105,500.0,100.0,1.0,-0.654105,-0.6816534,-0.6816534,-3.251777727247661,[ 0.092 -1.352 -1.38 ],-0.5296592,0.070522785,0.01,0.03891142,413,1.0,100.0,1.0,0.0050237,0.010000002,,0.15086822,100,1.0,41300,1.8626451e-09,4747.629130125046,0.15086822,-0.8264506,20650000,0.01
-0.64196795,500.0,100.0,1.0,-0.6419679,-0.66718954,-0.66718954,-3.277222130115458,[ 0.092 -1.352 -1.38 ],-0.5275271,0.05627955,0.01,0.03891142,414,1.0,100.0,1.0,0.0031993818,0.010000002,,0.110360116,100,1.0,41400,1.8626451e-09,4758.678778886795,0.110360116,-0.75664866,20700000,0.01
-0.64423144,500.0,100.0,1.0,-0.64423144,-0.67344517,-0.67344517,-3.2727450345338114,[ 0.092 -1.352 -1.38 ],-0.4912539,0.06403562,0.01,0.03891142,415,1.0,100.0,1.0,0.00414198,0.010000002,,0.21529958,100,1.0,41500,1.8626451e-09,4771.379142999649,0.21529958,-0.87641144,20750000,0.01
-0.65097165,500.0,100.0,1.0,-0.6509717,-0.67701536,-0.67701536,-3.2909420484402596,[ 0.092 -1.352 -1.38 ],-0.5009477,0.059814744,0.01,0.03891142,416,1.0,100.0,1.0,0.0036139435,0.010000002,,0.12922667,100,1.0,41600,1.8626451e-09,4782.822664499283,0.12922667,-0.78130955,20800000,0.01
-0.64565384,500.0,100.0,1.0,-0.6456537,-0.67294186,-0.67294186,-3.269930551549385,[ 0.092 -1.352 -1.38 ],-0.51213264,0.06934261,0.01,0.03891142,417,1.0,100.0,1.0,0.0048569674,0.010000002,,0.13431905,100,1.0,41700,1.8626451e-09,4794.400818109512,0.13431905,-0.8186449,20850000,0.01
-0.6611586,500.0,100.0,1.0,-0.66115856,-0.6910087,-0.6910087,-3.2747590599427845,[ 0.092 -1.352 -1.38 ],-0.44962037,0.07705234,0.01,0.03891142,418,1.0,100.0,1.0,0.005997033,0.010000002,,0.17407842,100,1.0,41800,1.8626451e-09,4805.370803833008,0.17407842,-0.8955032,20900000,0.01
-0.6578731,500.0,5.995017,7.5894284,-0.30759022,-0.4321529,-0.68837196,-3.336465942478888,[ 0.092 -1.352 -1.38 ],-0.48279864,0.068223365,0.07589428,-0.01689034,419,0.0019107779,13.817696,0.5302479,0.52273077,0.0053024795,1.3242508,0.14556453,100,16.68052,41900,0.013242507,4816.217281579971,0.14556453,-0.9149648,20950000,1.9107778e-05
-0.5814541,500.0,100.0,1.0,-0.5814541,-0.6069768,-0.6069768,-2.95725194228664,[ 0.089 -1.352 -1.436],-0.47152314,0.056726336,0.01,-0.01689034,420,1.0,100.0,1.0,0.003250381,0.010000002,,0.103365034,100,1.0,42000,1.8626451e-09,4827.7248640060425,0.103365034,-0.765681,21000000,0.01
-0.589801,500.0,100.0,1.0,-0.58980095,-0.61486787,-0.61486787,-2.9676529722145806,[ 0.089 -1.352 -1.436],-0.48082078,0.05635993,0.01,-0.01689034,421,1.0,100.0,1.0,0.003208527,0.010000002,,0.11904745,100,1.0,42100,1.8626451e-09,4838.648992061615,0.11904745,-0.75200766,21050000,0.01
-0.5753144,500.0,100.0,1.0,-0.5753144,-0.5993324,-0.5993324,-2.9126261987823687,[ 0.089 -1.352 -1.436],-0.44413462,0.062333576,0.01,-0.01689034,422,1.0,100.0,1.0,0.003924722,0.010000002,,0.10605075,100,1.0,42200,1.8626451e-09,4849.98410153389,0.10605075,-0.7205389,21100000,0.01
-0.5883638,500.0,100.0,1.0,-0.58836377,-0.6135338,-0.6135338,-2.930331226334671,[ 0.089 -1.352 -1.436],-0.4545221,0.06080219,0.01,-0.01689034,423,1.0,100.0,1.0,0.0037342492,0.010000002,,0.1041644,100,1.0,42300,1.8626451e-09,4860.120742797852,0.1041644,-0.7551006,21150000,0.01
-0.5897942,500.0,100.0,1.0,-0.58979416,-0.6147066,-0.6147066,-2.955032612091777,[ 0.089 -1.352 -1.436],-0.4697047,0.053646255,0.01,-0.01689034,424,1.0,100.0,1.0,0.0029069907,0.010000002,,0.10749985,100,1.0,42400,1.8626451e-09,4870.639165401459,0.10749985,-0.74737227,21200000,0.01
-0.5757453,500.0,100.0,1.0,-0.5757452,-0.5992236,-0.5992236,-2.9655906169454913,[ 0.089 -1.352 -1.436],-0.44289625,0.055525605,0.01,-0.01689034,425,1.0,100.0,1.0,0.003114235,0.010000002,,0.10095053,100,1.0,42500,1.8626451e-09,4881.553387641907,0.10095053,-0.70435166,21250000,0.01
-0.5878613,500.0,100.0,1.000158,-0.58784205,-0.6121597,-0.61217904,-2.9656093386377322,[ 0.089 -1.352 -1.436],-0.4721622,0.055694077,0.010001579,-0.016890379,426,0.9998035,99.999985,0.9999686,0.003132008,0.009999685,7.766829e-05,0.10718506,100,1.0,42600,7.766715e-07,4892.693211555481,0.10718506,-0.7295313,21300000,0.009998035
-0.58695245,500.0,100.0,1.0,-0.58695245,-0.61193085,-0.61193085,-2.9500582597120326,[ 0.089 -1.352 -1.436],-0.45697805,0.06198865,0.01,-0.016890379,427,1.0,100.0,1.0,0.003881407,0.010000002,,0.08874389,100,1.0,42700,1.8626451e-09,4904.601536512375,0.08874389,-0.74935186,21350000,0.01
-0.58713156,500.0,100.0,1.0,-0.58713156,-0.61267346,-0.61267346,-2.950072653827155,[ 0.089 -1.352 -1.436],-0.44632477,0.06280484,0.01,-0.016890379,428,1.0,100.0,1.0,0.0039842906,0.010000002,,0.1135693,100,1.0,42800,1.8626451e-09,4916.389327049255,0.1135693,-0.7662575,21400000,0.01
-0.579138,500.0,100.0,1.0,-0.5791379,-0.6029186,-0.6029186,-2.9514657767620713,[ 0.089 -1.352 -1.436],-0.47501722,0.05436899,0.01,-0.016890379,429,1.0,100.0,1.0,0.002985846,0.010000002,,0.13919023,100,1.0,42900,1.8626451e-09,4928.246385335922,0.13919023,-0.7134211,21450000,0.01
-0.5780117,500.0,100.0,1.0,-0.5780117,-0.603413,-0.603413,-2.9124872109655735,[ 0.089 -1.352 -1.436],-0.4065259,0.060657293,0.01,-0.016890379,430,1.0,100.0,1.0,0.0037164718,0.010000002,,0.12985188,100,1.0,43000,1.8626451e-09,4941.487064838409,0.12985188,-0.7620395,21500000,0.01
-0.59386945,500.0,100.0,1.0,-0.5938695,-0.61918205,-0.61918205,-2.95205514024602,[ 0.089 -1.352 -1.436],-0.46558583,0.061187774,0.01,-0.016890379,431,1.0,100.0,1.0,0.0037817615,0.010000002,,0.11679072,100,1.0,43100,1.8626451e-09,4952.455877304077,0.11679072,-0.7593762,21550000,0.01
-0.5823253,500.0,100.0,1.0,-0.58232534,-0.6068521,-0.6068521,-2.9300994340339304,[ 0.089 -1.352 -1.436],-0.45627612,0.054806422,0.01,-0.016890379,432,1.0,100.0,1.0,0.0030340848,0.010000002,,0.10881516,100,1.0,43200,1.8626451e-09,4963.115150213242,0.10881516,-0.7358036,21600000,0.01
-0.5895964,500.0,100.0,1.0,-0.58959633,-0.61549944,-0.61549944,-2.9636883110896144,[ 0.089 -1.352 -1.436],-0.42302456,0.060643353,0.01,-0.016890379,433,1.0,100.0,1.0,0.0037147638,0.010000002,,0.085272916,100,1.0,43300,1.8626451e-09,4974.094193220139,0.085272916,-0.77709275,21650000,0.01
-0.58806086,500.0,100.0,1.0,-0.58806086,-0.6125306,-0.6125306,-2.980427523969513,[ 0.089 -1.352 -1.436],-0.4437917,0.05917371,0.01,-0.016890379,434,1.0,100.0,1.0,0.0035368972,0.010000002,,0.112657666,100,1.0,43400,1.8626451e-09,4984.617271184921,0.112657666,-0.73409253,21700000,0.01
-0.58683467,500.0,100.0,1.0,-0.58683467,-0.61148685,-0.61148685,-2.948639168379809,[ 0.089 -1.352 -1.436],-0.46568775,0.058002263,0.01,-0.016890379,435,1.0,100.0,1.0,0.003398245,0.010000002,,0.16377914,100,1.0,43500,1.8626451e-09,4995.5574724674225,0.16377914,-0.7395662,21750000,0.01
-0.5849914,500.0,100.0,1.0,-0.5849914,-0.6107399,-0.6107399,-2.9514517611102393,[ 0.089 -1.352 -1.436],-0.428652,0.062056947,0.01,-0.016890379,436,1.0,100.0,1.0,0.0038899647,0.010000002,,0.1441431,100,1.0,43600,1.8626451e-09,5006.13713145256,0.1441431,-0.7724544,21800000,0.01
-0.5861177,500.0,100.0,1.0,-0.5861176,-0.61013186,-0.61013186,-2.928481865680165,[ 0.089 -1.352 -1.436],-0.4068278,0.056825813,0.01,-0.016890379,437,1.0,100.0,1.0,0.0032617908,0.010000002,,0.10485541,100,1.0,43700,1.8626451e-09,5017.474251508713,0.10485541,-0.7204265,21850000,0.01
-0.5803531,500.0,100.0,1.0,-0.580353,-0.60415286,-0.60415286,-2.949962659499678,[ 0.089 -1.352 -1.436],-0.45954347,0.055497687,0.01,-0.016890379,438,1.0,100.0,1.0,0.0031111047,0.010000002,,0.113550015,100,1.0,43800,1.8626451e-09,5030.559504270554,0.113550015,-0.7139956,21900000,0.01
-0.5821648,500.0,100.0,1.0,-0.5821648,-0.6063201,-0.6063201,-2.946352778327817,[ 0.089 -1.352 -1.436],-0.47411022,0.052618284,0.01,-0.016890379,439,1.0,100.0,1.0,0.0027966506,0.010000002,,0.09507731,100,1.0,43900,1.8626451e-09,5041.832797050476,0.09507731,-0.7246575,21950000,0.01
-0.5850022,500.0,100.0,1.0,-0.5850021,-0.6090005,-0.6090005,-2.953459068696499,[ 0.089 -1.352 -1.436],-0.4361574,0.05365686,0.01,-0.016890379,440,1.0,100.0,1.0,0.0029081402,0.010000002,,0.11813726,100,1.0,44000,1.8626451e-09,5053.149348735809,0.11813726,-0.7199509,22000000,0.01
-0.585441,500.0,100.0,1.0,-0.585441,-0.61153156,-0.61153156,-2.922531874064601,[ 0.089 -1.352 -1.436],-0.46328378,0.06367666,0.01,-0.016890379,441,1.0,100.0,1.0,0.004095674,0.010000002,,0.1025419,100,1.0,44100,1.8626451e-09,5064.119504928589,0.1025419,-0.78271747,22050000,0.01
-0.58244234,500.0,100.0,1.0,-0.5824424,-0.6080547,-0.6080547,-2.960363659324354,[ 0.089 -1.352 -1.436],-0.45454693,0.05832561,0.01,-0.016890379,442,1.0,100.0,1.0,0.0034362394,0.010000002,,0.11959796,100,1.0,44200,1.8626451e-09,5075.373295545578,0.11959796,-0.7683683,22100000,0.01
-0.57666296,500.0,100.0,1.0,-0.57666296,-0.599782,-0.599782,-2.9145024494675402,[ 0.089 -1.352 -1.436],-0.41581416,0.054502506,0.01,-0.016890379,443,1.0,100.0,1.0,0.0030005283,0.010000002,,0.11756813,100,1.0,44300,1.8626451e-09,5086.3128616809845,0.11756813,-0.69357085,22150000,0.01
-0.5723163,500.0,100.0,1.0,-0.5723163,-0.59594584,-0.59594584,-2.9380305200945624,[ 0.089 -1.352 -1.436],-0.4637085,0.05754396,0.01,-0.016890379,444,1.0,100.0,1.0,0.003344755,0.010000002,,0.103360936,100,1.0,44400,1.8626451e-09,5097.754719495773,0.103360936,-0.70888674,22200000,0.01
-0.58686996,500.0,100.0,1.0,-0.5868699,-0.611557,-0.611557,-2.9906773862566642,[ 0.089 -1.352 -1.436],-0.45475894,0.05299219,0.01,-0.016890379,445,1.0,100.0,1.0,0.0028365378,0.010000002,,0.117521025,100,1.0,44500,1.8626451e-09,5108.301494836807,0.117521025,-0.74061394,22250000,0.01
-0.5805339,500.0,100.0,1.0,-0.58053386,-0.6048959,-0.6048959,-2.921999361032481,[ 0.089 -1.352 -1.436],-0.4562468,0.06258101,0.01,-0.016890379,446,1.0,100.0,1.0,0.003955942,0.010000002,,0.10609824,100,1.0,44600,1.8626451e-09,5121.184999465942,0.10609824,-0.73086125,22300000,0.01
-0.58937234,500.0,100.0,1.0,-0.5893723,-0.61574215,-0.61574215,-2.9313641265267534,[ 0.089 -1.352 -1.436],-0.41272926,0.0625985,0.01,-0.016890379,447,1.0,100.0,1.0,0.003958154,0.010000002,,0.10490842,100,1.0,44700,1.8626451e-09,5131.96714425087,0.10490842,-0.79109585,22350000,0.01
-0.5802403,500.0,100.0,1.0,-0.58024037,-0.6048734,-0.6048734,-2.9237053074754353,[ 0.089 -1.352 -1.436],-0.4694493,0.056063633,0.01,-0.016890379,448,1.0,100.0,1.0,0.0031748798,0.010000002,,0.118761,100,1.0,44800,1.8626451e-09,5142.797435283661,0.118761,-0.7389912,22400000,0.01
-0.5858978,500.0,100.0,1.0,-0.58589774,-0.60875237,-0.60875237,-2.9616539676547133,[ 0.089 -1.352 -1.436],-0.44412237,0.054015048,0.01,-0.016890379,449,1.0,100.0,1.0,0.0029470962,0.010000002,,0.09886452,100,1.0,44900,1.8626451e-09,5154.293847799301,0.09886452,-0.6856392,22450000,0.01
-0.60460436,500.0,100.0,1.0,-0.60460436,-0.6308916,-0.6308916,-2.988411681060908,[ 0.089 -1.352 -1.436],-0.4886871,0.06176459,0.01,-0.016890379,450,1.0,100.0,1.0,0.0038533984,0.010000002,,0.11983944,100,1.0,45000,1.8626451e-09,5166.850342750549,0.11983944,-0.7886176,22500000,0.01
-0.5913918,500.0,100.0,1.0,-0.5913918,-0.61645806,-0.61645806,-2.947501686731817,[ 0.089 -1.352 -1.436],-0.44496256,0.060070105,0.01,-0.016890379,451,1.0,100.0,1.0,0.0036448662,0.010000002,,0.12318187,100,1.0,45100,1.8626451e-09,5177.194643974304,0.12318187,-0.75198793,22550000,0.01
-0.587015,500.0,100.0,1.0,-0.5870149,-0.61206776,-0.61206776,-2.94039700794159,[ 0.089 -1.352 -1.436],-0.47694466,0.055707317,0.01,-0.016890379,452,1.0,100.0,1.0,0.003134651,0.010000002,,0.09397284,100,1.0,45200,1.8626451e-09,5188.435598611832,0.09397284,-0.7515846,22600000,0.01
-0.584064,500.0,100.0,1.0,-0.58406395,-0.6080049,-0.6080049,-2.9481308515531683,[ 0.089 -1.352 -1.436],-0.46237627,0.055114657,0.01,-0.016890379,453,1.0,100.0,1.0,0.0030683083,0.010000002,,0.1257715,100,1.0,45300,1.8626451e-09,5199.337173700333,0.1257715,-0.71822894,22650000,0.01
-0.5877525,500.0,100.0,1.0,-0.5877525,-0.61519533,-0.61519533,-2.94628418945713,[ 0.089 -1.352 -1.436],-0.44744608,0.060676236,0.01,-0.016890379,454,1.0,100.0,1.0,0.0037187936,0.010000002,,0.10881526,100,1.0,45400,1.8626451e-09,5211.564905166626,0.10881526,-0.8232842,22700000,0.01
-0.5896437,500.0,100.0,1.0,-0.5896437,-0.61468005,-0.61468005,-2.9238149777285822,[ 0.089 -1.352 -1.436],-0.42174435,0.06054902,0.01,-0.016890379,455,1.0,100.0,1.0,0.003703216,0.010000002,,0.13857113,100,1.0,45500,1.8626451e-09,5222.762261390686,0.13857113,-0.75109035,22750000,0.01
-0.5866525,500.0,100.0,1.0,-0.5866525,-0.610376,-0.610376,-2.9814822084262613,[ 0.089 -1.352 -1.436],-0.47365212,0.05474188,0.01,-0.016890379,456,1.0,100.0,1.0,0.003026943,0.010000002,,0.110314436,100,1.0,45600,1.8626451e-09,5234.134562969208,0.110314436,-0.711704,22800000,0.01
-0.5738025,500.0,100.0,1.0,-0.5738025,-0.5985413,-0.5985413,-2.9236492478348204,[ 0.089 -1.352 -1.436],-0.4601436,0.051677853,0.01,-0.016890379,457,1.0,100.0,1.0,0.002697576,0.010000002,,0.09936957,100,1.0,45700,1.8626451e-09,5245.6168801784515,0.09936957,-0.7421651,22850000,0.01
-0.58474123,500.0,100.0,1.0,-0.58474123,-0.60816145,-0.60816145,-2.947174208843352,[ 0.089 -1.352 -1.436],-0.43433875,0.05177808,0.01,-0.016890379,458,1.0,100.0,1.0,0.0027080504,0.010000002,,0.09996376,100,1.0,45800,1.8626451e-09,5256.2842626571655,0.09996376,-0.7026066,22900000,0.01
-0.5854263,500.0,100.0,1.0,-0.5854263,-0.60878164,-0.60878164,-2.9552290804447825,[ 0.089 -1.352 -1.436],-0.45259607,0.05781067,0.01,-0.016890379,459,1.0,100.0,1.0,0.003375832,0.010000002,,0.117106974,100,1.0,45900,1.8626451e-09,5267.088509321213,0.117106974,-0.7006608,22950000,0.01
-0.59137326,500.0,100.0,1.0,-0.59137326,-0.6164625,-0.6164625,-2.9653897973197245,[ 0.089 -1.352 -1.436],-0.47393227,0.061449405,0.01,-0.016890379,460,1.0,100.0,1.0,0.003814171,0.010000002,,0.11377006,100,1.0,46000,1.8626451e-09,5279.092440843582,0.11377006,-0.7526772,23000000,0.01
-0.5802528,500.0,100.0,1.0,-0.5802529,-0.60422885,-0.60422885,-2.9326409957718527,[ 0.089 -1.352 -1.436],-0.44048125,0.05902616,0.01,-0.016890379,461,1.0,100.0,1.0,0.0035192799,0.010000002,,0.11955783,100,1.0,46100,1.8626451e-09,5290.203407526016,0.11955783,-0.7192781,23050000,0.01
-0.5948746,500.0,100.0,1.0,-0.5948746,-0.619233,-0.619233,-2.963672254660478,[ 0.089 -1.352 -1.436],-0.4625265,0.057304736,0.01,-0.016890379,462,1.0,100.0,1.0,0.0033170027,0.010000002,,0.10718797,100,1.0,46200,1.8626451e-09,5303.431693077087,0.10718797,-0.730751,23100000,0.01
-0.5913204,500.0,100.0,1.0,-0.5913203,-0.6154216,-0.6154216,-2.962002323669357,[ 0.089 -1.352 -1.436],-0.44622865,0.060126442,0.01,-0.016890379,463,1.0,100.0,1.0,0.0036517063,0.010000002,,0.12034221,100,1.0,46300,1.8626451e-09,5314.761046886444,0.12034221,-0.7230401,23150000,0.01
-0.5910561,500.0,100.0,1.0,-0.5910561,-0.61610156,-0.61610156,-2.9612542737347165,[ 0.089 -1.352 -1.436],-0.4548933,0.06336135,0.01,-0.016890379,464,1.0,100.0,1.0,0.0040552127,0.010000002,,0.10921789,100,1.0,46400,1.8626451e-09,5325.503610610962,0.10921789,-0.75136316,23200000,0.01
-0.58180267,500.0,100.0,1.0,-0.5818027,-0.60913074,-0.60913074,-2.9456560036462553,[ 0.089 -1.352 -1.436],-0.45547205,0.06289375,0.01,-0.016890379,465,1.0,100.0,1.0,0.0039955797,0.010000002,,0.16829647,100,1.0,46500,1.8626451e-09,5337.135315418243,0.16829647,-0.8198409,23250000,0.01
-0.58471847,500.0,100.0,1.0,-0.58471847,-0.60801315,-0.60801315,-2.9505886282527736,[ 0.089 -1.352 -1.436],-0.4261995,0.059968237,0.01,-0.016890379,466,1.0,100.0,1.0,0.0036325145,0.010000002,,0.11739979,100,1.0,46600,1.8626451e-09,5348.350253820419,0.11739979,-0.69884026,23300000,0.01
-0.58018255,500.0,100.0,1.0,-0.58018243,-0.60603863,-0.60603863,-2.9385702486956182,[ 0.089 -1.352 -1.436],-0.44098306,0.06424656,0.01,-0.016890379,467,1.0,100.0,1.0,0.0041693137,0.010000002,,0.11633922,100,1.0,46700,1.8626451e-09,5359.1157212257385,0.11633922,-0.77568555,23350000,0.01
-0.5869461,500.0,100.0,1.0,-0.58694607,-0.6115876,-0.6115876,-2.9404238494288397,[ 0.089 -1.352 -1.436],-0.4591036,0.063657716,0.01,-0.016890379,468,1.0,100.0,1.0,0.004093237,0.010000002,,0.10800215,100,1.0,46800,1.8626451e-09,5369.970650911331,0.10800215,-0.73924583,23400000,0.01
-0.5872285,500.0,100.0,1.0,-0.5872284,-0.61178905,-0.61178905,-2.9733381905571026,[ 0.089 -1.352 -1.436],-0.42719436,0.064964026,0.01,-0.016890379,469,1.0,100.0,1.0,0.0042629545,0.010000002,,0.10517905,100,1.0,46900,1.8626451e-09,5381.401490688324,0.10517905,-0.7368186,23450000,0.01
-0.5973185,500.0,6.1942587,10.621525,-0.34541887,-0.44729343,-0.6226733,-2.994604392955755,[ 0.089 -1.352 -1.436],-0.4538805,0.06802156,0.106215246,-0.05251403,470,0.0014792182,18.34043,0.6430659,0.4813899,0.0064306594,1.3569202,0.11224139,100,16.143982,47000,0.013569202,5393.121570110321,0.11224139,-0.76064444,23500000,1.4792182e-05
