Iteration,InitialReturnMin,EpThisIter,MaxIWNorm,TimestepsSoFar,ReturnMeanIW,EmpiricalD2,InitialReturnMean,EpRewMean,TimeElapsed,ESSRenyi,MinIWNorm,InitialBound,InitialReturnStd,MeanIW,MinIW,MaxIW,StdIW,MeanIWNorm,J_sample_variance,EpLenMean,Weights,InitialReturnMax,ESSClassic,EpisodesSoFar,ReturnStepMaxmin,Bound,ReturnStepMax,StdIWNorm,MeanEntropy
427,-86.60203,100,0.01,8540000,-86.60203,1.0,-86.60204,-200.0,4378.7798891067505,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,42700,1.0,-89.48876,1.0,1.8626451e-09,9.58863e-13
428,-86.60203,100,0.01,8560000,-86.60203,1.0,-86.60204,-200.0,4387.907826900482,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,42800,1.0,-89.48876,1.0,1.8626451e-09,9.782512e-13
429,-86.60203,100,0.01,8580000,-86.60203,1.0,-86.60204,-200.0,4396.687729358673,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,42900,1.0,-89.48876,1.0,1.8626451e-09,9.959506e-13
430,-86.60203,100,0.01,8600000,-86.60203,1.0,-86.60204,-200.0,4406.211777448654,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,43000,1.0,-89.48876,1.0,1.8626451e-09,1.0179674e-12
431,-86.60203,100,0.01,8620000,-86.60203,1.0,-86.60204,-200.0,4414.127933979034,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,43100,1.0,-89.48876,1.0,1.8626451e-09,9.749233e-13
432,-86.60203,100,0.01,8640000,-86.60203,1.0,-86.60204,-200.0,4423.467810869217,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,43200,1.0,-89.48876,1.0,1.8626451e-09,9.871417e-13
433,-86.60203,100,0.01,8660000,-86.60203,1.0,-86.60204,-200.0,4433.415914773941,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,43300,1.0,-89.48876,1.0,1.8626451e-09,9.546882e-13
434,-86.60203,100,0.01,8680000,-86.60203,1.0,-86.60204,-200.0,4442.812209844589,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,43400,1.0,-89.48876,1.0,1.8626451e-09,9.6025e-13
435,-86.60203,100,0.01,8700000,-86.60203,1.0,-86.60204,-200.0,4451.0228407382965,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,43500,1.0,-89.48876,1.0,1.8626451e-09,9.638191e-13
436,-86.60203,100,0.01,8720000,-86.60203,1.0,-86.60204,-200.0,4459.41987657547,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,43600,1.0,-89.48876,1.0,1.8626451e-09,9.982128e-13
437,-86.60203,100,0.01,8740000,-86.60203,1.0,-86.60204,-200.0,4469.448608875275,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,43700,1.0,-89.48876,1.0,1.8626451e-09,9.878853e-13
438,-86.60203,100,0.01,8760000,-86.60203,1.0,-86.60204,-200.0,4478.632196187973,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,43800,1.0,-89.48876,1.0,1.8626451e-09,9.856475e-13
439,-86.60203,100,0.01,8780000,-86.60203,1.0,-86.60204,-200.0,4487.265181779861,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,43900,1.0,-89.48876,1.0,1.8626451e-09,9.782344e-13
440,-86.60203,100,0.01,8800000,-86.60203,1.0,-86.60204,-200.0,4495.97256565094,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,44000,1.0,-89.48876,1.0,1.8626451e-09,9.651868e-13
441,-86.60203,100,0.01,8820000,-86.60203,1.0,-86.60204,-200.0,4504.395973443985,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,44100,1.0,-89.48876,1.0,1.8626451e-09,9.530462e-13
442,-86.60203,100,0.01,8840000,-86.60203,1.0,-86.60204,-200.0,4512.487895727158,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,44200,1.0,-89.48876,1.0,1.8626451e-09,9.650428e-13
443,-86.60203,100,0.01,8860000,-86.60203,1.0,-86.60204,-200.0,4521.460480213165,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,44300,1.0,-89.48876,1.0,1.8626451e-09,9.718395e-13
444,-86.60203,100,0.01,8880000,-86.60203,1.0,-86.60204,-200.0,4530.712095737457,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,44400,1.0,-89.48876,1.0,1.8626451e-09,9.589482e-13
445,-86.60203,100,0.01,8900000,-86.60203,1.0,-86.60204,-200.0,4540.019613742828,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,44500,1.0,-89.48876,1.0,1.8626451e-09,9.420748e-13
446,-86.60203,100,0.01,8920000,-86.60203,1.0,-86.60204,-200.0,4548.251907110214,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,44600,1.0,-89.48876,1.0,1.8626451e-09,9.794087e-13
447,-86.60203,100,0.01,8940000,-86.60203,1.0,-86.60204,-200.0,4557.199816703796,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,44700,1.0,-89.48876,1.0,1.8626451e-09,9.601807e-13
448,-86.60203,100,0.01,8960000,-86.60203,1.0,-86.60204,-200.0,4566.475476980209,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,44800,1.0,-89.48876,1.0,1.8626451e-09,9.761075e-13
449,-86.60203,100,0.01,8980000,-86.60203,1.0,-86.60204,-200.0,4575.54322886467,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,44900,1.0,-89.48876,1.0,1.8626451e-09,1.0041461e-12
450,-86.60203,100,0.01,9000000,-86.60203,1.0,-86.60204,-200.0,4582.655782699585,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,45000,1.0,-89.48876,1.0,1.8626451e-09,9.741033e-13
451,-86.60203,100,0.01,9020000,-86.60203,1.0,-86.60204,-200.0,4591.975844144821,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,45100,1.0,-89.48876,1.0,1.8626451e-09,1.0006555e-12
452,-86.60203,100,0.01,9040000,-86.60203,1.0,-86.60204,-200.0,4601.108068943024,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,45200,1.0,-89.48876,1.0,1.8626451e-09,9.8572e-13
453,-86.60203,100,0.01,9060000,-86.60203,1.0,-86.60204,-200.0,4608.999870538712,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,45300,1.0,-89.48876,1.0,1.8626451e-09,9.971595e-13
454,-86.60203,100,0.01,9080000,-86.60203,1.0,-86.60204,-200.0,4618.132140636444,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,45400,1.0,-89.48876,1.0,1.8626451e-09,9.872783e-13
455,-86.60203,100,0.01,9100000,-86.60203,1.0,-86.60204,-200.0,4627.059912919998,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,45500,1.0,-89.48876,1.0,1.8626451e-09,9.912492e-13
456,-86.60203,100,0.01,9120000,-86.60203,1.0,-86.60204,-200.0,4636.703845500946,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,45600,1.0,-89.48876,1.0,1.8626451e-09,9.451695e-13
457,-86.60203,100,0.01,9140000,-86.60203,1.0,-86.60204,-200.0,4644.8675401210785,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,45700,1.0,-89.48876,1.0,1.8626451e-09,9.832864e-13
458,-86.60203,100,0.01,9160000,-86.60203,1.0,-86.60204,-200.0,4653.571813106537,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,45800,1.0,-89.48876,1.0,1.8626451e-09,9.792266e-13
459,-86.60203,100,0.01,9180000,-86.60203,1.0,-86.60204,-200.0,4662.975905895233,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,45900,1.0,-89.48876,1.0,1.8626451e-09,9.63585e-13
460,-86.60203,100,0.01,9200000,-86.60203,1.0,-86.60204,-200.0,4673.019884109497,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,46000,1.0,-89.48876,1.0,1.8626451e-09,9.473832e-13
461,-86.60203,100,0.01,9220000,-86.60203,1.0,-86.60204,-200.0,4680.707842826843,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,46100,1.0,-89.48876,1.0,1.8626451e-09,9.643357e-13
462,-86.60203,100,0.01,9240000,-86.60203,1.0,-86.60204,-200.0,4688.321184873581,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,46200,1.0,-89.48876,1.0,1.8626451e-09,1.0028961e-12
463,-86.60203,100,0.01,9260000,-86.60203,1.0,-86.60204,-200.0,4697.439842939377,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,46300,1.0,-89.48876,1.0,1.8626451e-09,9.73759e-13
464,-86.60203,100,0.01,9280000,-86.60203,1.0,-86.60204,-200.0,4706.443919181824,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,46400,1.0,-89.48876,1.0,1.8626451e-09,9.835027e-13
465,-86.60203,100,0.01,9300000,-86.60203,1.0,-86.60204,-200.0,4714.831842660904,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,46500,1.0,-89.48876,1.0,1.8626451e-09,9.804322e-13
466,-86.60203,100,0.01,9320000,-86.60203,1.0,-86.60204,-200.0,4723.771852493286,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,46600,1.0,-89.48876,1.0,1.8626451e-09,9.516346e-13
467,-86.60203,100,0.01,9340000,-86.60203,1.0,-86.60204,-200.0,4732.8918998241425,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,46700,1.0,-89.48876,1.0,1.8626451e-09,9.767508e-13
468,-86.60203,100,0.01,9360000,-86.60203,1.0,-86.60204,-200.0,4740.700249910355,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,46800,1.0,-89.48876,1.0,1.8626451e-09,9.773499e-13
469,-86.60203,100,0.01,9380000,-86.60203,1.0,-86.60204,-200.0,4750.535892009735,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,46900,1.0,-89.48876,1.0,1.8626451e-09,9.638487e-13
470,-86.60203,100,0.01,9400000,-86.60203,1.0,-86.60204,-200.0,4759.356405973434,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,47000,1.0,-89.48876,1.0,1.8626451e-09,9.664773e-13
471,-86.60203,100,0.01,9420000,-86.60203,1.0,-86.60204,-200.0,4769.512188434601,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,47100,1.0,-89.48876,1.0,1.8626451e-09,9.523419e-13
472,-86.60203,100,0.01,9440000,-86.60203,1.0,-86.60204,-200.0,4777.147874116898,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,47200,1.0,-89.48876,1.0,1.8626451e-09,1.0096735e-12
473,-86.60203,100,0.01,9460000,-86.60203,1.0,-86.60204,-200.0,4786.731894254684,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,47300,1.0,-89.48876,1.0,1.8626451e-09,1.0031968e-12
474,-86.60203,100,0.01,9480000,-86.60203,1.0,-86.60204,-200.0,4795.660060882568,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,47400,1.0,-89.48876,1.0,1.8626451e-09,9.593695e-13
475,-86.60203,100,0.01,9500000,-86.60203,1.0,-86.60204,-200.0,4805.603862762451,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,47500,1.0,-89.48876,1.0,1.8626451e-09,9.82115e-13
476,-86.60203,100,0.01,9520000,-86.60203,1.0,-86.60204,-200.0,4813.648179769516,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,47600,1.0,-89.48876,1.0,1.8626451e-09,1.0076008e-12
477,-86.60203,100,0.01,9540000,-86.60203,1.0,-86.60204,-200.0,4823.339830636978,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,47700,1.0,-89.48876,1.0,1.8626451e-09,9.752486e-13
478,-86.60203,100,0.01,9560000,-86.60203,1.0,-86.60204,-200.0,4830.660556554794,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,47800,1.0,-89.48876,1.0,1.8626451e-09,9.493409e-13
479,-86.60203,100,0.01,9580000,-86.60203,1.0,-86.60204,-200.0,4838.572719573975,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,47900,1.0,-89.48876,1.0,1.8626451e-09,9.438932e-13
480,-86.60203,100,0.01,9600000,-86.60203,1.0,-86.60204,-200.0,4846.74388718605,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,48000,1.0,-89.48876,1.0,1.8626451e-09,9.472e-13
481,-86.60203,100,0.01,9620000,-86.60203,1.0,-86.60204,-200.0,4856.7289316654205,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,48100,1.0,-89.48876,1.0,1.8626451e-09,9.656111e-13
482,-86.60203,100,0.01,9640000,-86.60203,1.0,-86.60204,-200.0,4865.66392827034,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,48200,1.0,-89.48876,1.0,1.8626451e-09,9.835571e-13
483,-86.60203,100,0.01,9660000,-86.60203,1.0,-86.60204,-200.0,4874.295850515366,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,48300,1.0,-89.48876,1.0,1.8626451e-09,9.698605e-13
484,-86.60203,100,0.01,9680000,-86.60203,1.0,-86.60204,-200.0,4882.796374797821,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,48400,1.0,-89.48876,1.0,1.8626451e-09,9.785974e-13
485,-86.60203,100,0.01,9700000,-86.60203,1.0,-86.60204,-200.0,4890.779758214951,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,48500,1.0,-89.48876,1.0,1.8626451e-09,9.512694e-13
486,-86.60203,100,0.01,9720000,-86.60203,1.0,-86.60204,-200.0,4898.355264425278,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,48600,1.0,-89.48876,1.0,1.8626451e-09,9.776196e-13
487,-86.60203,100,0.01,9740000,-86.60203,1.0,-86.60204,-200.0,4907.3158259391785,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,48700,1.0,-89.48876,1.0,1.8626451e-09,9.617588e-13
488,-86.60203,100,0.01,9760000,-86.60203,1.0,-86.60204,-200.0,4916.17613863945,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,48800,1.0,-89.48876,1.0,1.8626451e-09,9.997733e-13
489,-86.60203,100,0.01,9780000,-86.60203,1.0,-86.60204,-200.0,4924.679893255234,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,48900,1.0,-89.48876,1.0,1.8626451e-09,9.846112e-13
490,-86.60203,100,0.01,9800000,-86.60203,1.0,-86.60204,-200.0,4933.86794257164,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,49000,1.0,-89.48876,1.0,1.8626451e-09,9.947855e-13
491,-86.60203,100,0.01,9820000,-86.60203,1.0,-86.60204,-200.0,4943.128437757492,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,49100,1.0,-89.48876,1.0,1.8626451e-09,9.752973e-13
492,-86.60203,100,0.01,9840000,-86.60203,1.0,-86.60204,-200.0,4951.756484985352,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,49200,1.0,-89.48876,1.0,1.8626451e-09,1.0075658e-12
493,-86.60203,100,0.01,9860000,-86.60203,1.0,-86.60204,-200.0,4960.156240463257,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,49300,1.0,-89.48876,1.0,1.8626451e-09,9.746908e-13
494,-86.60203,100,0.01,9880000,-86.60203,1.0,-86.60204,-200.0,4968.52981543541,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,49400,1.0,-89.48876,1.0,1.8626451e-09,9.696317e-13
495,-86.60203,100,0.01,9900000,-86.60203,1.0,-86.60204,-200.0,4975.916056394577,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,49500,1.0,-89.48876,1.0,1.8626451e-09,9.86499e-13
496,-86.60203,100,0.01,9920000,-86.60203,1.0,-86.60204,-200.0,4983.919704437256,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,49600,1.0,-89.48876,1.0,1.8626451e-09,1.017832e-12
497,-86.60203,100,0.01,9940000,-86.60203,1.0,-86.60204,-200.0,4991.887878894806,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,49700,1.0,-89.48876,1.0,1.8626451e-09,9.583082e-13
498,-86.60203,100,0.01,9960000,-86.60203,1.0,-86.60204,-200.0,5000.356498479843,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,49800,1.0,-89.48876,1.0,1.8626451e-09,1.0137794e-12
499,-86.60203,100,0.01,9980000,-86.60203,1.0,-86.60204,-200.0,5009.335871934891,100.0,0.01,-89.48876,1.5258789e-05,1.0,1.0,1.0,,0.010000002,,200.0,[ -9.141   1.363   7.413  -0.843  -0.333   1.607  17.594  -6.433 -11.024],-86.60203,100.0,49900,1.0,-89.48876,1.0,1.8626451e-09,9.738949e-13
