ReturnMeanIW,MinIW,MaxIW,EmpiricalD2,ReturnStepMaxmin,MeanIW,StdIW,MaxIWNorm,InitialReturnMax,MeanIWNorm,TimeElapsed,Bound,MinIWNorm,MeanEntropy,ESSRenyi,InitialReturnMin,Weights,InitialReturnMean,ReturnStepMax,StdIWNorm,EpThisIter,ESSClassic,InitialReturnStd,EpisodesSoFar,EpRewMean,EpLenMean,Iteration,J_sample_variance,InitialBound,TimestepsSoFar
-34.440582,0.0005833412,4.4113464,48.561966,0.856713,0.44827807,0.7977705,0.044113465,-68.86212,0.0044827806,10948.795484542847,-53.51934,5.833412e-06,0.05043401,2.0592246,-82.13405,[ 2.486  0.618 -1.315],-76.95198,0.856713,0.007977704,100,23.997541,2.821612,45600,-356.34096766591074,498.13,456,3709.248,-79.68979,21668952
-38.346878,0.0028543994,4.44445,27.446589,0.8555644,0.4908384,0.7441812,0.044444498,-69.453995,0.0049083843,10971.839654922485,-52.734024,2.8543993e-05,0.085158065,3.64344,-82.38567,[ 2.46   0.607 -1.369],-77.16348,0.8555644,0.007441812,100,30.315067,2.6130068,45700,-356.03506846398113,496.57,457,3478.1548,-79.90969,21718609
-28.768744,0.0015752693,4.1339645,30.118023,0.85511446,0.37514943,0.6026853,0.041339643,-72.91287,0.003751494,10995.03511428833,-43.897167,1.5752692e-05,0.100588895,3.320271,-82.699265,[ 2.481  0.593 -1.334],-77.004326,0.85511446,0.006026853,100,27.92587,2.37983,45800,-361.3224220587313,500.0,458,2166.5073,-79.76098,21768609
-38.572895,0.0004084903,6.828657,43.712337,0.85376036,0.5016306,1.0557652,0.06828657,-72.323845,0.0050163064,11019.861737251282,-56.817413,4.084903e-06,0.07061325,2.2876837,-82.785,[ 2.479  0.613 -1.318],-76.54794,0.85376036,0.010557652,100,18.417486,2.5635989,45900,-356.9474145658314,500.0,459,6841.677,-79.30744,21818609
-44.745712,0.00039431412,8.337408,33.252113,0.8606689,0.58561265,1.1903867,0.083374076,-71.872894,0.0058561265,11044.914224386215,-60.624447,3.943141e-06,0.06284656,3.0073276,-82.60903,[ 2.491  0.632 -1.348],-76.35335,0.8606689,0.011903865,100,19.485764,2.5195987,46000,-352.16786843538284,499.81,460,8403.806,-79.10698,21868590
-43.440723,0.0010760274,6.6444473,27.254614,0.85578567,0.5721594,0.93913746,0.06644447,-70.91904,0.0057215933,11068.27408027649,-57.758038,1.0760274e-05,0.05763785,3.6691036,-82.274025,[ 2.491  0.652 -1.356],-75.920044,0.85578567,0.009391374,100,27.069717,2.6800926,46100,-343.86132874444127,493.9,461,5176.307,-78.662506,21917980
-71.03477,0.19007148,4.3008137,1.4270297,0.8591058,0.931741,0.6325285,0.043008137,-70.05754,0.00931741,11092.474848270416,-74.26959,0.0019007147,0.07293708,70.07562,-81.23726,[ 2.471  0.635 -1.361],-76.41046,0.8591058,0.0063252854,100,68.45279,2.509906,46200,-347.2575709611177,495.88,462,2296.822,-79.11837,21967568
-35.58632,0.0101206945,7.6918173,29.3946,0.8535026,0.4605532,0.93887776,0.07691817,-72.29813,0.004605532,11112.206500768661,-50.390633,0.00010120694,0.117543615,3.4019854,-81.91731,[ 2.476  0.631 -1.346],-76.99191,0.8535026,0.0093887765,100,19.395496,2.670413,46300,-353.83027162641287,498.99,463,5481.8433,-79.72249,22017467
-49.788754,0.00037531875,10.398675,17.31826,0.8556621,0.661504,1.5988998,0.10398675,-70.15909,0.00661504,11134.473497867584,-61.04309,3.7531875e-06,0.09447978,5.774252,-81.131424,[ 2.466  0.643 -1.301],-75.64428,0.8556621,0.015988998,100,14.6151495,2.6917152,46400,-344.0417054207623,494.02,464,14566.818,-78.34866,22066869
-46.062477,0.0055137044,14.151152,20.635479,0.8560674,0.61572194,1.53657,0.14151151,-68.968994,0.0061572194,11156.580435037613,-58.528267,5.5137043e-05,0.098622546,4.8460226,-82.32539,[ 2.417  0.635 -1.324],-76.04098,0.8560674,0.015365699,100,13.83545,2.8192294,46500,-343.4587723438442,490.95,465,12661.303,-78.78515,22115964
-44.937004,0.0069413125,5.9735584,17.255365,0.857051,0.5886332,0.9186771,0.05973558,-69.78149,0.005886331,11177.018538475037,-56.339184,6.941312e-05,0.12386916,5.795299,-82.34685,[ 2.408  0.654 -1.32 ],-75.89709,0.857051,0.009186771,100,29.105558,3.110542,46600,-331.69908118888736,478.7,466,5195.1426,-78.641975,22163834
-53.855263,0.013875583,6.7585883,16.09877,0.8613282,0.7179945,1.2145982,0.06758588,-66.39055,0.0071799457,11196.28468132019,-64.82314,0.00013875583,0.12622073,6.2116547,-82.00638,[ 2.378  0.667 -1.295],-75.12487,0.8613282,0.012145983,100,25.895384,3.009868,46700,-319.03223040953276,464.77,467,8356.173,-77.858406,22210311
-55.546585,0.009047637,12.485332,4.3166523,0.85943604,0.75171465,1.3933461,0.12485331,-64.05692,0.007517146,11214.886609315872,-61.21284,9.0476366e-05,0.16384734,23.1661,-81.817085,[ 2.354  0.685 -1.293],-73.82453,0.85943604,0.013933461,100,22.544489,3.7037404,46800,-284.1802746979892,415.01,468,10854.628,-76.55176,22251812
-46.595314,0.00070021045,8.033971,18.38084,0.8596734,0.6391375,1.217525,0.08033971,-65.69624,0.006391375,11233.91881608963,-58.372494,7.002104e-06,0.12853263,5.440448,-82.40999,[ 2.355  0.689 -1.255],-74.17499,0.8596734,0.01217525,100,21.603716,3.4203217,46900,-296.15600372105837,433.55,469,7685.535,-76.92199,22295167
-41.784355,0.0022189617,4.1417117,28.658585,0.85769075,0.5735388,0.8037452,0.041417114,-63.241806,0.005735387,11252.381577968597,-56.486412,2.2189617e-05,0.12231385,3.4893558,-82.38952,[ 2.376  0.704 -1.29 ],-73.80376,0.85769075,0.008037452,100,33.739754,3.809921,47000,-279.9777108386159,409.86,470,3334.442,-76.55007,22336153
-37.935062,0.0013414493,6.619939,36.99112,0.857532,0.5226673,0.9365033,0.066199385,-65.19895,0.005226673,11272.377670526505,-54.272545,1.3414493e-05,0.08404783,2.7033515,-80.58563,[ 2.425  0.718 -1.297],-73.28293,0.857532,0.0093650315,100,23.750353,3.2799187,47100,-279.0686426489055,411.85,471,4933.3657,-75.96912,22377338
-70.56723,0.45967925,2.0646422,1.1369466,0.85672456,0.9736529,0.32304767,0.020646421,-62.32029,0.009736529,11290.957499027252,-73.43787,0.004596792,0.09099664,87.95488,-80.76614,[ 2.388  0.734 -1.335],-72.18559,0.85672456,0.0032304765,100,90.083244,3.9113648,47200,-253.88038695827126,374.54,472,628.75507,-74.8778,22414792
-51.563072,0.0038366776,6.127593,18.094074,0.8585127,0.7000006,0.99260247,0.06127593,-61.548485,0.007000006,11308.957495689392,-63.087143,3.8366776e-05,0.13113937,5.5266714,-81.27536,[ 2.399  0.734 -1.328],-73.0175,0.8585127,0.009926025,100,33.21453,4.102315,47300,-262.24604392245413,384.69,473,5784.325,-75.726685,22453261
-45.156067,0.005873014,4.5973597,21.670166,0.85643625,0.6253903,0.86080116,0.045973595,-59.563583,0.0062539037,11325.254537820816,-57.812614,5.873014e-05,0.1674865,4.6146393,-81.565285,[ 2.375  0.745 -1.288],-72.21396,0.85643625,0.0086080115,100,34.54783,4.350064,47400,-246.13938014134766,361.11,474,4003.9631,-74.93279,22489372
-57.533615,0.0026751445,6.0667515,10.5314,0.85942817,0.8158398,1.1671523,0.060667515,-58.438343,0.008158398,11342.663979053497,-66.24528,2.6751444e-05,0.16275008,9.495414,-80.53401,[ 2.386  0.761 -1.251],-71.59841,0.85942817,0.011671523,100,32.822857,4.4305387,47500,-231.4988568791747,338.83,475,7125.4863,-74.28287,22523255
-42.283005,0.001690837,6.6066613,21.66898,0.85166657,0.6167625,1.1276815,0.066066615,-61.574333,0.006167625,11358.48296380043,-54.91569,1.6908369e-05,0.11544335,4.614892,-81.41374,[ 2.362  0.781 -1.256],-70.64093,0.85166657,0.011276815,100,23.025537,4.2532945,47600,-215.5444825054705,316.17,476,5502.196,-73.35472,22554872
-37.71526,0.0018709542,5.7540402,17.81759,0.85690737,0.5400488,0.82091266,0.0575404,-58.490322,0.0054004877,11374.95776629448,-49.071983,1.8709541e-05,0.11868641,5.612431,-80.71418,[ 2.325  0.767 -1.304],-70.290245,0.85690737,0.008209127,100,30.205847,4.6597753,47700,-214.00223236322404,314.8,477,3409.1807,-72.98071,22586352
-41.375443,0.0032362463,5.002998,19.380297,0.86008865,0.5768564,0.85040003,0.05002998,-61.371864,0.0057685636,11391.70945072174,-53.128387,3.2362463e-05,0.14694545,5.1598797,-80.091736,[ 2.337  0.746 -1.3  ],-70.99961,0.86008865,0.0085040005,100,31.51336,4.1174774,47800,-227.1096973490715,334.6,478,3815.3057,-73.66934,22619812
-35.2592,0.005654447,5.367618,25.977436,0.85888886,0.48768842,0.82237595,0.05367618,-60.2367,0.0048768837,11409.285966396332,-49.21988,5.6544468e-05,0.12475587,3.8494947,-82.173096,[ 2.356  0.728 -1.272],-72.93425,0.85888886,0.00822376,100,26.01783,4.244277,47900,-263.01822650268673,385.68,479,3580.3823,-75.673355,22658380
-37.09793,0.006332076,4.3431587,21.980846,0.85577923,0.50300944,0.71930456,0.043431588,-61.745796,0.0050300932,11428.580427885056,-49.961655,6.332076e-05,0.1322395,4.549415,-82.312485,[ 2.35   0.708 -1.294],-73.00435,0.85577923,0.0071930457,100,32.841732,4.1556115,48000,-264.6936280950904,387.0,480,2963.1294,-75.7481,22697080
-60.54743,0.012027084,7.693675,7.8843675,0.8573054,0.8196064,1.2815535,0.07693675,-66.89232,0.008196065,11446.08114361763,-68.13849,0.00012027084,0.15868983,12.683326,-81.10361,[ 2.413  0.711 -1.287],-73.79249,0.8573054,0.012815534,100,29.028337,3.4317071,48100,-284.0714115200937,418.13,481,8997.242,-76.49593,22738893
-36.858208,0.0009135035,4.8527913,25.536142,0.8606493,0.50219935,0.85789746,0.04852791,-67.71956,0.005021994,11462.503419876099,-50.703484,9.135035e-06,0.10514043,3.9160182,-82.19498,[ 2.389  0.701 -1.26 ],-73.63186,0.8606493,0.008578975,100,25.521772,3.072184,48200,-289.29020615160465,426.49,482,3980.0881,-76.37168,22781542
-46.189865,0.0014000736,4.66718,31.052784,0.8560902,0.6322286,0.9801979,0.0466718,-61.80714,0.006322286,11477.30086517334,-61.416565,1.4000736e-05,0.08227231,3.220323,-81.97412,[ 2.4    0.712 -1.314],-73.219124,0.8560902,0.009801979,100,29.379839,4.281731,48300,-280.84188009157776,412.08,483,5426.7803,-75.951584,22822750
-41.27761,0.0056871064,8.051509,14.801992,0.8559944,0.567592,1.0647013,0.08051509,-64.43999,0.0056759203,11492.44666671753,-51.88038,5.6871064e-05,0.10449514,6.7558475,-82.67619,[ 2.411  0.731 -1.337],-73.21546,0.8559944,0.010647013,100,22.13023,4.005778,48400,-267.0484412279725,391.37,484,6277.1953,-75.97134,22861887
-47.104897,0.00017722574,7.328683,28.2617,0.85919815,0.66950166,1.1981046,0.073286824,-62.314266,0.0066950168,11509.473117351532,-61.570435,1.7722573e-06,0.0721916,3.5383575,-81.6313,[ 2.359  0.728 -1.314],-71.920334,0.85919815,0.011981046,100,23.795483,4.4535007,48500,-252.8129922772944,373.37,485,7002.5996,-74.64138,22899224
-42.69694,0.00474518,8.706842,20.431202,0.8571917,0.59626526,1.1412891,0.08706842,-58.601204,0.005962652,11526.482299089432,-54.98098,4.74518e-05,0.06425536,4.8944745,-81.52963,[ 2.398  0.742 -1.347],-72.26778,0.8571917,0.011412891,100,21.4425,4.3910556,48600,-257.158084474504,379.5,486,7180.248,-74.98543,22937174
-53.961575,0.003341497,6.758545,11.558999,0.8570906,0.7820514,1.151053,0.067585446,-57.582466,0.007820514,11540.457134246826,-63.223114,3.341497e-05,0.07397362,8.651268,-81.723,[ 2.394  0.761 -1.355],-70.57419,0.8570906,0.01151053,100,31.582535,4.802914,48700,-222.6616117030382,327.56,487,6373.1265,-73.29829,22969930
-37.590218,0.0009925581,4.296441,13.882005,0.8612373,0.54557306,0.76589537,0.04296441,-59.239212,0.00545573,11553.64868569374,-47.652786,9.92558e-06,0.036368486,7.2035704,-81.0222,[ 2.397  0.78  -1.345],-70.40425,0.8612373,0.0076589533,100,33.661453,4.7607675,48800,-216.16257301717997,317.29,488,2752.0032,-73.10498,23001659
-43.849983,0.0037262253,7.6591687,14.383493,0.8557331,0.64306283,1.093892,0.076591685,-60.786003,0.006430628,11566.883003234863,-53.929657,3.7262253e-05,0.03707833,6.952414,-79.732544,[ 2.356  0.791 -1.383],-69.69482,0.8557331,0.010938919,100,25.683014,4.6974053,48900,-205.7731657718122,302.53,489,5454.185,-72.35257,23031912
-43.227425,0.006369506,6.747582,17.430788,0.8594505,0.63247365,0.9588048,0.06747582,-57.074635,0.0063247364,11579.580409526825,-54.49917,6.369506e-05,0.06042894,5.736975,-80.99419,[ 2.336  0.811 -1.382],-68.86071,0.8594505,0.009588048,100,30.320166,4.664493,49000,-192.6719662566483,282.84,490,4362.087,-71.56052,23060196
-67.53795,0.62991023,1.6855326,1.0354323,0.85565865,0.99954253,0.18604726,0.016855326,-53.664085,0.009995425,11590.883668899536,-70.29071,0.006299102,0.056985177,96.57802,-81.15766,[ 2.322  0.83  -1.359],-67.67637,0.85565865,0.0018604724,100,96.65149,5.6316524,49100,-180.19370229437948,263.33,491,182.82141,-70.38163,23086529
-45.7251,0.0019607944,7.8021474,16.105675,0.8598509,0.6607713,1.1161728,0.078021474,-56.16539,0.006607713,11601.40677857399,-56.31955,1.9607944e-05,0.067701854,6.2089915,-79.19725,[ 2.319  0.833 -1.362],-68.98493,0.8598509,0.011161729,100,25.951204,4.5895023,49200,-188.81011231154204,275.87,492,5973.545,-71.62483,23114116
-46.263462,0.004983875,12.180431,11.168377,0.8579961,0.69599974,1.6148515,0.12180431,-55.99812,0.006959998,11610.410584688187,-55.0132,4.983875e-05,0.079052635,8.953853,-78.54547,[ 2.295  0.853 -1.351],-66.0156,0.8579961,0.016148515,100,15.665927,4.7568808,49300,-162.14935695320366,237.26,493,12123.784,-68.63378,23137842
-47.88833,0.0024974942,10.354794,18.27732,0.85918653,0.69913405,1.4091914,0.10354793,-54.214596,0.0069913412,11621.343307971954,-59.1409,2.4974941e-05,0.059000805,5.4712615,-78.96175,[ 2.276  0.833 -1.34 ],-67.37615,0.85918653,0.014091913,100,19.752151,5.3469825,49400,-177.31780217632652,259.49,494,9591.586,-70.0082,23163791
-31.521832,0.0012417114,5.375299,27.678719,0.85679984,0.4675848,0.79618436,0.05375299,-53.41841,0.0046758475,11632.380477666855,-45.888565,1.2417114e-05,0.016011328,3.612884,-81.92308,[ 2.279  0.811 -1.36 ],-67.94243,0.85679984,0.007961844,100,25.645044,5.5434737,49500,-185.5999304227531,272.05,495,2940.1204,-70.6732,23190996
-41.052273,0.0065320376,4.9300346,18.442255,0.85715556,0.5940115,0.8241434,0.049300347,-56.81214,0.0059401155,11646.07023358345,-52.366234,6.5320375e-05,0.03290508,5.4223304,-79.03673,[ 2.343  0.804 -1.403],-68.75687,0.85715556,0.008241434,100,34.188805,4.775276,49600,-190.5545872992277,278.69,496,3235.1616,-71.391426,23218865
-32.335003,0.0008397142,5.192049,25.28389,0.8574815,0.46553612,0.74681354,0.05192049,-61.276283,0.0046553607,11658.871341466904,-45.90241,8.397142e-06,-0.034127377,3.9550877,-80.94613,[ 2.401  0.794 -1.386],-70.5643,0.8574815,0.0074681346,100,27.984072,4.4875393,49700,-212.28346530809998,310.07,497,2591.832,-73.262505,23249872
-34.021095,0.0009035888,3.704836,23.596731,0.8573974,0.4875829,0.7818853,0.03704836,-56.089542,0.0048758294,11672.006677627563,-46.91727,9.035887e-06,-0.102988474,4.237875,-79.64458,[ 2.412  0.785 -1.453],-70.51307,0.8573974,0.0078188535,100,27.999315,4.39344,49800,-224.7598013034463,333.95,498,3065.5757,-73.16789,23283267
-44.27195,0.0008329217,5.670663,15.173622,0.85811245,0.61357814,1.0303869,0.056706626,-58.84133,0.006135782,11685.50460934639,-54.84471,8.329217e-06,-0.102737516,6.590384,-81.42638,[ 2.405  0.788 -1.522],-70.36052,0.85811245,0.01030387,100,26.177483,4.7761383,49900,-216.49774075761437,317.95,499,5885.846,-73.07473,23315062
