Iteration,InitialReturnMean,StdIWNorm,InitialReturnMin,EpLenMean,InitialReturnStd,J_sample_variance,EmpiricalD2,EpThisIter,MaxIWNorm,MeanEntropy,EpisodesSoFar,TimeElapsed,OptimizationReturnMax,OptimizationReturnMean,MeanIWNorm,EpRewMean,Weights,ReturnStepMaxmin,TimestepsSoFar,InitialReturnMax,MinIW,MaxIW,ESSClassic,ReturnMeanIW,ESSRenyi,Bound,VarianceInit,InitialBound,LearnableVariance,ReturnStepMax,MinIWNorm,StdIW,MeanIW,OptimizationReturnMin
444,466.19614,0.0065142545,266.89404,50.27,91.78904,161078.02,1.2605771,100,0.043329425,-0.33419874,44400,3423.985223054886,499.86365,199.30211,0.011064161,466.19614185764937,[-0.205  0.525  0.012  0.004 -0.009 -0.041  0.653 -0.307  0.     0.  0.    -1.764],9.359964,2040886,766.7577,0.33536422,4.3329425,74.25828,531.08746,79.32874,272.8233,-1,236.16887,True,9.359964,0.003353642,0.65142554,1.1064161,
445,463.41907,0.027384046,304.44485,50.04,90.570946,354316.03,2.1929195,100,0.2591893,-0.3221932,44500,3432.1551144123077,430.0295,158.9742,0.01437456,463.41905006544516,[-0.211  0.526  0.013  0.003 -0.012 -0.044  0.652 -0.306  0.     0.  0.    -1.753],9.359954,2045890,734.47437,0.08012228,25.918932,21.60219,676.3663,45.60131,350.07217,-1,243.0767,True,9.359954,0.00080122275,2.7384045,1.437456,
446,464.20825,0.0018758319,285.83246,50.08,83.20538,97792.41,1.0316477,100,0.016341157,-0.31135935,44600,3440.1693081855774,414.67706,178.3758,0.010422706,464.2082743697413,[-0.214  0.537  0.018  0.007 -0.009 -0.034  0.673 -0.293  0.     0.  0.    -1.741],9.359986,2050898,700.5095,0.68312687,1.6341157,96.86249,481.99896,96.93232,268.5466,-1,254.0554,True,9.359986,0.0068312683,0.1875832,1.0422705,
447,448.14243,1.392447,293.97662,48.32,84.01475,492192300.0,136.85265,100,11.923695,-0.31804192,44700,3447.540737390518,596.50653,154.1658,0.20008025,448.1424315978856,[-0.213  0.532  0.017  0.008 -0.009 -0.036  0.67  -0.294  0.     0.  0.    -1.73 ],9.359951,2055730,890.48315,0.00026238116,1192.3695,2.0229053,8668.79,0.73071295,5543.6206,-1,180.99747,True,9.359951,2.6238115e-06,139.24472,20.008022,
448,458.80527,0.018817393,284.8905,49.52,90.1268,320909.47,1.808598,100,0.17586493,-0.31180203,44800,3456.1015059947968,428.1942,173.91478,0.012292391,458.8052979720294,[-0.205  0.536  0.027  0.014 -0.005 -0.048  0.732 -0.301  0.     0.  0.    -1.737],9.359991,2060682,713.0847,0.12909104,17.586494,29.90968,584.6211,55.291447,296.92538,-1,244.87987,True,9.359991,0.0012909104,1.8817395,1.2292392,
449,446.7193,0.008392972,312.68384,48.2,72.779495,188332.05,1.4017057,100,0.056446686,-0.31052855,44900,3464.085522174835,376.84424,134.03548,0.011436884,446.7193196398932,[-0.218  0.549  0.032  0.011 -0.009 -0.039  0.748 -0.288  0.     0.  0.    -1.731],9.36,2065502,689.5281,0.15721372,5.6446686,64.99679,531.7932,71.34165,286.886,-1,239.86089,True,9.36,0.0015721371,0.8392972,1.1436883,
450,468.0742,0.004944065,312.391,50.46,87.51492,148069.05,1.2100867,100,0.041899648,-0.30727822,45000,3471.0910663604736,433.41968,155.68318,0.011224043,468.0741729529694,[-0.211  0.547  0.033  0.01  -0.012 -0.033  0.752 -0.291  0.     0.  0.    -1.729],9.359965,2070548,745.81067,0.3956325,4.189965,83.74996,530.4448,82.63871,284.31848,-1,244.331,True,9.359965,0.003956325,0.49440655,1.1224042,
451,456.75378,0.0046495018,303.7516,49.25,84.28296,143814.56,1.102779,100,0.047205176,-0.3153989,45100,3478.1497955322266,404.83478,153.00221,0.010557457,456.7537847015512,[-0.207  0.547  0.031  0.008 -0.014 -0.029  0.747 -0.293  0.     0.  0.    -1.726],9.359984,2075473,708.58636,0.3702404,4.7205176,83.75545,491.35086,90.68,268.11792,-1,244.17786,True,9.359984,0.0037024037,0.4649502,1.0557457,
452,446.9337,0.0007920147,312.34436,48.22,84.57623,109155.15,1.0066911,100,0.012561518,-0.31114122,45200,3486.1158154010773,453.75122,134.58934,0.010089088,446.93369285480566,[-0.22   0.55   0.03   0.01  -0.015 -0.032  0.741 -0.296  0.     0.  0.    -1.734],9.359875,2080295,766.0956,0.8393757,1.2561518,99.38752,452.96216,99.335335,222.36586,-1,217.10503,True,9.359875,0.008393756,0.079201475,1.0089089,
453,444.40082,0.0027161739,303.82336,47.98,77.91894,109616.375,1.0628873,100,0.020284146,-0.3014079,45300,3494.3671712875366,375.00317,140.57745,0.010365313,444.40080966455236,[-0.226  0.551  0.03   0.009 -0.014 -0.03   0.74  -0.297  0.     0.  0.    -1.73 ],9.359816,2085093,678.82654,0.40245375,2.0284147,93.5745,461.83978,94.08335,251.88602,-1,240.75284,True,9.359816,0.0040245373,0.2716174,1.0365314,
454,461.84665,0.0056302682,322.4919,49.86,92.63357,156046.53,1.2546672,100,0.033195663,-0.2970876,45400,3501.6442596912384,475.79507,139.35472,0.011107702,461.8466315050819,[-0.229  0.552  0.029  0.007 -0.008 -0.031  0.733 -0.297  0.     0.  0.    -1.72 ],9.359911,2090079,798.287,0.2785842,3.3195662,79.55912,516.5158,79.702415,248.26285,-1,222.36053,True,9.359911,0.0027858422,0.56302685,1.1107703,
455,452.64178,0.00287248,303.82553,48.79,87.62727,112202.98,1.0773597,100,0.020704012,-0.29897738,45500,3508.42569732666,430.85355,148.81628,0.010486334,452.64182847498034,[-0.227  0.552  0.029  0.005 -0.01  -0.029  0.728 -0.29   0.     0.  0.    -1.716],9.359958,2094958,734.6791,0.5962382,2.0704012,93.020195,473.8069,92.81951,245.03677,-1,232.2381,True,9.359958,0.0059623816,0.28724802,1.0486335,
456,445.67685,0.0026585944,312.82434,48.08,75.80194,114287.25,1.0680072,100,0.019596836,-0.30329993,45600,3514.68470954895,328.80225,132.8525,0.010308346,445.6768271559828,[-0.229  0.55   0.031  0.007 -0.01  -0.026  0.738 -0.29   0.     0.  0.    -1.718],9.359985,2099766,641.6266,0.50231034,1.9596837,93.76325,460.85367,93.632324,261.92807,-1,253.18886,True,9.359985,0.005023103,0.26585943,1.0308347,
457,472.79224,0.002431758,321.6421,51.01,91.893326,125014.56,1.0535076,100,0.016617652,-0.31256005,45700,3521.898826599121,466.63208,151.15013,0.0103165945,472.7922177111447,[-0.226  0.549  0.031  0.007 -0.01  -0.027  0.74  -0.295  0.     0.  0.    -1.722],9.359965,2104867,788.2742,0.58575326,1.6617652,94.73638,493.8308,94.921005,251.1042,-1,236.30997,True,9.359965,0.0058575324,0.2431758,1.0316595,
458,447.0406,0.0034086658,294.21332,48.21,89.50674,108500.516,1.0874,100,0.030643152,-0.31043625,45800,3531.204570055008,478.88367,152.8273,0.010620337,447.0406141961008,[-0.224  0.547  0.031  0.007 -0.013 -0.029  0.743 -0.297  0.     0.  0.    -1.731],9.359921,2109688,773.097,0.4206375,3.0643153,90.66075,472.62756,91.96249,230.77547,-1,215.11154,True,9.359921,0.0042063748,0.3408666,1.0620337,
459,460.85876,0.008308801,323.19507,49.72,81.88413,165369.02,1.3886622,100,0.053691454,-0.3011628,45900,3538.6364045143127,384.43597,137.66367,0.011493632,460.8587304729509,[-0.225  0.55   0.032  0.01  -0.01  -0.027  0.748 -0.295  0.     0.  0.    -1.729],9.35996,2114660,707.63104,0.15194806,5.3691454,65.677505,531.914,72.01175,281.74908,-1,248.56946,True,9.35996,0.0015194806,0.8308801,1.1493632,
460,461.84427,0.0039272625,302.9583,49.8,74.88963,119392.76,1.1305414,100,0.021319877,-0.29930142,46000,3545.890661716461,443.05182,158.88596,0.0104759885,461.8442742578804,[-0.224  0.547  0.035  0.006 -0.008 -0.028  0.758 -0.288  0.     0.  0.    -1.72 ],9.359962,2119640,746.01013,0.33313262,2.1319878,87.678,489.18704,88.45319,251.22417,-1,238.04124,True,9.359962,0.0033313262,0.39272627,1.0475987,
461,448.9771,0.018015197,303.3161,48.43,81.97689,431948.16,2.115808,100,0.15831245,-0.30660984,46100,3552.3487594127655,467.6076,145.66095,0.01402064,448.9770418359327,[-0.225  0.547  0.034  0.012 -0.006 -0.03   0.754 -0.287  0.     0.  0.    -1.718],9.359987,2124483,770.9237,0.113541625,15.831245,37.721874,651.1774,47.263268,314.76596,-1,217.69992,True,9.359987,0.0011354162,1.8015195,1.4020642,
462,443.63223,0.007922388,293.96484,47.88,85.58476,195962.77,1.3371357,100,0.0633239,-0.30680823,46200,3559.7431919574738,516.78076,149.66739,0.011485152,443.6322333365582,[-0.223  0.546  0.033  0.017 -0.003 -0.03   0.757 -0.3    0.     0.  0.    -1.726],9.359868,2129271,810.7456,0.1634568,6.33239,67.759155,528.0667,74.78673,246.81604,-1,200.4086,True,9.359868,0.001634568,0.7922387,1.1485152,
463,453.71237,0.0030864826,284.74603,48.96,83.50718,105785.266,1.0935256,100,0.025076417,-0.30014372,46300,3566.350904226303,434.29865,168.96637,0.010551946,453.71239010609906,[-2.221e-01  5.475e-01  3.365e-02  1.956e-02 -8.685e-05 -2.495e-02  7.663e-01 -3.023e-01  0.000e+00  0.000e+00  0.000e+00 -1.726e+00],9.359967,2134167,719.0447,0.22239484,2.5076418,92.11847,481.6905,91.44733,256.11514,-1,237.99898,True,9.359967,0.0022239482,0.30864826,1.0551945,
464,451.66586,0.002891237,285.2657,48.73,90.40819,115640.44,1.0885658,100,0.018090818,-0.3192587,46400,3572.4515705108643,504.60834,166.40016,0.010925077,451.6658460361102,[-0.219  0.548  0.035  0.017 -0.002 -0.021  0.772 -0.301  0.     0.  0.    -1.719],9.359882,2139040,789.874,0.49475834,1.8090819,93.45485,494.87518,91.86399,247.6422,-1,214.70364,True,9.359882,0.004947583,0.2891237,1.0925078,
465,438.1075,0.003603574,293.93927,47.29,73.34713,107269.68,1.098956,100,0.021718439,-0.30933,46500,3578.528963804245,423.87323,144.16824,0.01047057,438.1075154070737,[-2.180e-01  5.544e-01  3.420e-02  2.140e-02 -1.332e-03 -2.288e-02  7.722e-01 -3.030e-01  0.000e+00  0.000e+00  0.000e+00 -1.738e+00],9.359913,2143769,717.8125,0.48198166,2.171844,89.40964,462.8765,90.99545,237.12927,-1,222.76381,True,9.359913,0.0048198164,0.3603574,1.047057,
466,452.16174,0.5653129,284.8375,48.79,89.99935,83266270.0,36.122746,100,5.686334,-0.30900955,46600,3586.137180328369,496.0563,167.32423,0.067106806,452.1617326845919,[-0.217  0.555  0.034  0.021 -0.003 -0.02   0.769 -0.299  0.     0.  0.    -1.728],9.359959,2148648,780.8938,0.0003797237,568.6334,1.3895622,2974.8418,2.768339,1566.8387,-1,217.89362,True,9.359959,3.797237e-06,56.53129,6.7106795,
467,447.67633,0.004836632,304.16727,48.35,82.641556,129898.75,1.1541092,100,0.02821921,-0.30861232,46700,3593.3577568531036,443.8663,143.50906,0.010797031,447.6763220770374,[-0.21   0.559  0.04   0.01  -0.016 -0.005  0.785 -0.28   0.     0.  0.    -1.728],9.3594885,2153483,748.03357,0.3348381,2.821921,83.286995,488.71704,86.64691,247.63448,-1,223.26624,True,9.3594885,0.0033483808,0.4836632,1.0797031,
468,468.87683,0.0009819366,294.98474,50.56,113.6645,104144.59,1.0128938,100,0.0125290165,-0.3116913,46800,3600.384038925171,645.99884,173.89207,0.010135247,468.8768171863935,[-0.206  0.553  0.038  0.01  -0.015 -0.009  0.775 -0.278  0.     0.  0.    -1.728],9.359946,2158539,940.9836,0.69541776,1.2529017,99.07009,474.88678,98.727036,190.77762,-1,186.58173,True,9.359946,0.0069541773,0.09819365,1.0135249,
469,459.1772,0.0036027734,275.85956,49.55,100.36642,113828.8,1.0767897,100,0.026688112,-0.30820027,46900,3608.115646839142,747.73627,183.31766,0.010407453,459.1772111122925,[-0.205  0.55   0.037  0.01  -0.016 -0.011  0.773 -0.279  0.     0.  0.    -1.731],9.359912,2163494,1023.5958,0.4949603,2.6688113,89.298836,485.19238,92.868645,166.54144,-1,152.09845,True,9.359912,0.0049496028,0.36027738,1.0407453,
470,475.4952,0.034147,293.95825,51.26,113.11954,2261479.5,2.2296565,100,0.34326717,-0.30604938,47000,3614.6980311870575,534.09467,181.53693,0.013390061,475.4951797987544,[-0.205  0.548  0.035  0.009 -0.014 -0.009  0.765 -0.281  0.     0.  0.    -1.727],9.359934,2168620,828.0529,0.13589773,34.326717,13.327311,710.7202,44.84996,339.7848,-1,227.07932,True,9.359934,0.0013589772,3.4146998,1.3390063,
471,441.31845,0.011543489,304.40564,47.64,94.12192,289803.4,1.448432,100,0.10952787,-0.31402963,47100,3621.0469892024994,510.46838,136.91277,0.0113969715,441.318401235759,[-1.998e-01  5.477e-01  3.640e-02  1.155e-02 -1.057e-02  1.367e-03  7.616e-01 -2.708e-01  0.000e+00  0.000e+00  0.000e+00 -1.725e+00],9.359986,2173384,814.874,0.1364286,10.952787,49.361347,524.0585,69.04018,229.84619,-1,196.85617,True,9.359986,0.0013642859,1.1543491,1.1396974,
472,427.49554,0.004938041,266.25836,46.13,77.42453,99873.78,1.1854516,100,0.034542218,-0.30902106,47200,3627.0503237247467,421.50354,161.2372,0.011182503,427.49555881364665,[-0.201  0.546  0.037  0.018 -0.005 -0.003  0.766 -0.269  0.     0.  0.    -1.733],9.359923,2177997,687.7619,0.27249184,3.4542217,83.6821,470.69147,84.35603,246.04411,-1,221.16702,True,9.359923,0.0027249183,0.49380413,1.1182503,
473,455.5272,0.0026138048,303.145,49.16,102.08795,114498.83,1.0649326,100,0.020565424,-0.3104868,47300,3634.4410495758057,482.7526,152.38216,0.0103089465,455.52715313850445,[-0.196  0.551  0.039  0.022 -0.004  0.003  0.774 -0.265  0.     0.  0.    -1.728],9.359934,2182913,785.8976,0.56921923,2.0565424,93.95969,473.38153,93.90266,230.0781,-1,219.7579,True,9.359934,0.0056921924,0.26138046,1.0308946,
474,446.33618,0.016837506,275.85486,48.14,92.79247,601568.7,1.5228616,100,0.1659457,-0.32502675,47400,3640.76912856102,487.422,170.48131,0.011826534,446.336172701173,[-1.973e-01  5.482e-01  3.837e-02  2.123e-02 -5.448e-03  1.920e-04  7.735e-01 -2.690e-01  0.000e+00  0.000e+00  0.000e+00 -1.729e+00],9.359989,2187727,763.27686,0.13435924,16.59457,33.03668,558.2514,65.66585,275.6765,-1,217.35313,True,9.359989,0.0013435924,1.6837506,1.1826534,
475,449.28168,0.0029841773,303.6416,48.44,98.54994,113816.1,1.0749394,100,0.024843873,-0.323226,47500,3647.090874195099,580.5509,145.64009,0.010533209,449.281696532071,[-0.188  0.549  0.039  0.022 -0.005  0.007  0.779 -0.27   0.     0.  0.    -1.744],9.359905,2192571,884.1925,0.40366408,2.4843874,92.56985,471.15067,93.0285,196.13333,-1,184.02396,True,9.359905,0.0040366407,0.29841772,1.0533209,
476,443.2162,0.004767802,294.59747,47.82,97.55325,121610.96,1.1754059,100,0.027521342,-0.3230475,47600,3652.9960639476776,517.0157,148.6187,0.011046902,443.21616120744983,[-0.19   0.545  0.038  0.021 -0.008  0.004  0.778 -0.271  0.     0.  0.    -1.742],9.359867,2197353,811.61316,0.26142222,2.7521343,84.29746,483.39932,85.076996,219.42346,-1,199.7322,True,9.359867,0.002614222,0.4767802,1.1046902,
477,434.50058,0.014135238,293.95575,46.85,73.97926,179649.1,1.6555666,100,0.11670738,-0.31782845,47700,3658.76983499527,374.28088,140.5448,0.012130971,434.50054215523227,[-1.941e-01  5.431e-01  3.486e-02  2.157e-02 -6.136e-03  3.880e-04  7.639e-01 -2.730e-01  0.000e+00  0.000e+00  0.000e+00 -1.742e+00],9.359979,2202038,668.23663,0.15005125,11.670738,42.413578,519.055,60.402283,261.11133,-1,234.02954,True,9.359979,0.0015005125,1.4135238,1.2130971,
478,460.77194,0.007589613,284.84418,49.68,93.42631,232960.39,1.3049091,100,0.06930269,-0.3239439,47800,3665.8952856063843,494.5799,175.92773,0.011183616,460.7719286387928,[-0.197  0.547  0.037  0.017 -0.014  0.01   0.77  -0.267  0.     0.  0.    -1.737],9.35976,2207006,779.4241,0.27560258,6.9302692,68.46745,539.8023,76.63369,272.69537,-1,226.9447,True,9.35976,0.0027560256,0.7589613,1.1183615,
479,427.55362,0.0037567683,257.03427,46.13,91.62534,94077.17,1.1316339,100,0.022740917,-0.3220816,47900,3672.0733757019043,559.7285,170.5194,0.010811343,427.55366042917905,[-0.209  0.544  0.038  0.019 -0.015  0.01   0.766 -0.262  0.     0.  0.    -1.743],9.359992,2211619,816.7628,0.33106178,2.2740917,89.226364,463.49884,88.367805,202.84137,-1,182.52483,True,9.359992,0.0033106178,0.37567687,1.0811344,
480,456.26233,0.0071669226,275.43927,49.21,105.102486,249830.7,1.2707076,100,0.07048214,-0.32330686,48000,3677.996966123581,551.27716,180.82306,0.010957072,456.2623554310801,[-0.21   0.545  0.037  0.019 -0.013  0.012  0.766 -0.268  0.     0.  0.    -1.741],9.35975,2216540,826.71643,0.12741697,7.0482144,70.036095,523.4192,78.69631,243.84271,-1,208.24742,True,9.35975,0.0012741697,0.71669227,1.0957072,
481,448.26898,0.0043115914,284.7188,48.34,91.179634,113880.664,1.179209,100,0.024417635,-0.32875085,48100,3683.8236010074615,404.23138,163.55017,0.011035128,448.26897930937184,[-0.203  0.543  0.037  0.016 -0.015  0.015  0.765 -0.27   0.     0.  0.    -1.742],9.359974,2221374,688.9502,0.3233351,2.4417636,86.75597,493.98447,84.80261,269.5423,-1,241.58394,True,9.359974,0.003233351,0.4311591,1.1035128,
482,426.56567,0.0042692455,285.3698,46.01,82.932816,107394.96,1.1190586,100,0.03672581,-0.337235,48200,3689.555802822113,436.10114,141.19586,0.010610052,426.5656652577628,[-0.203  0.543  0.037  0.011 -0.02   0.017  0.772 -0.272  0.     0.  0.    -1.748],9.359988,2225975,721.47095,0.53401065,3.6725812,86.065384,456.69012,89.360825,227.7265,-1,210.12437,True,9.359988,0.0053401063,0.42692456,1.0610054,
483,455.54327,0.0045709596,284.9249,49.17,99.64298,129100.38,1.1476732,100,0.036313694,-0.3386572,48300,3696.887844800949,554.02454,170.6184,0.0105484435,455.5433003759965,[-0.202  0.544  0.038  0.009 -0.022  0.013  0.778 -0.271  0.     0.  0.    -1.756],9.359983,2230892,838.94946,0.1525743,3.6313694,84.191025,489.32367,87.13281,219.69492,-1,203.85847,True,9.359983,0.0015257429,0.457096,1.0548444,
484,451.61816,0.002225561,266.9223,48.73,100.175156,94890.08,1.0534537,100,0.01987194,-0.33978266,48400,3704.0653500556946,550.3371,184.69586,0.010243405,451.618170494856,[-0.205  0.542  0.038  0.011 -0.022  0.008  0.777 -0.273  0.     0.  0.    -1.758],9.359929,2235765,817.2594,0.5706878,1.9871942,95.49228,468.932,94.925865,217.28667,-1,206.44038,True,9.359929,0.0057068774,0.22255611,1.0243406,
485,435.10928,0.009030572,266.23776,46.95,86.35725,143307.52,1.5219412,100,0.06600916,-0.33512774,48500,3712.1800599098206,421.52127,168.87152,0.012816741,435.10928820784835,[-0.208  0.542  0.038  0.011 -0.023  0.005  0.777 -0.274  0.     0.  0.    -1.759],9.3599,2240460,687.75903,0.0739145,6.6009154,66.824814,544.11194,65.70556,289.57166,-1,228.78162,True,9.3599,0.000739145,0.90305716,1.281674,
486,416.2345,0.007303306,257.159,44.91,77.439804,130528.87,1.3560319,100,0.055674627,-0.32005605,48600,3717.711752653122,376.2279,159.0755,0.011618496,416.2345002244004,[-2.082e-01  5.390e-01  3.621e-02  5.563e-03 -2.892e-02 -7.773e-04  7.678e-01 -2.722e-01  0.000e+00  0.000e+00  0.000e+00 -1.754e+00],9.359975,2244951,633.3869,0.13372634,5.567463,71.67794,484.08078,73.744576,262.8094,-1,226.21844,True,9.359975,0.0013372634,0.7303305,1.1618496,
487,456.94824,0.08592723,293.80475,49.31,93.11301,4728899.5,5.254756,100,0.86902386,-0.31269935,48700,3724.1508362293243,439.60583,163.14346,0.018877922,456.9482196165957,[-2.074e-01  5.390e-01  3.397e-02  6.664e-04 -3.335e-02 -3.622e-03  7.628e-01 -2.815e-01  0.000e+00  0.000e+00  0.000e+00 -1.739e+00],9.3599415,2249882,733.4106,0.030058965,86.90239,4.60442,922.8839,19.03038,418.51917,-1,236.92508,True,9.3599415,0.00030058966,8.592725,1.8877923,
488,437.34918,0.77548784,285.38297,47.19,80.52993,52926730.0,112.91078,100,7.7259903,-0.30200297,48800,3730.771772623062,387.13095,151.96625,0.09612631,437.34921515382234,[-0.216  0.535  0.034 -0.002 -0.034  0.013  0.758 -0.283  0.     0.  0.    -1.732],9.359966,2254601,672.5139,0.0005770399,772.59906,1.513256,3653.8625,0.885655,1510.0332,-1,235.59502,True,9.359966,5.7703987e-06,77.54878,9.612633,
489,425.96655,0.008608755,294.29993,45.97,97.56359,419893.78,1.2863235,100,0.085644156,-0.30462566,48900,3736.969386816025,662.00793,131.66669,0.010707004,425.96659580146536,[-2.240e-01  5.284e-01  2.759e-02 -1.669e-03 -3.812e-02  1.483e-02  7.472e-01 -3.203e-01  0.000e+00  0.000e+00  0.000e+00 -1.721e+00],9.3598995,2259198,956.30786,0.1268417,8.564416,60.7362,499.72882,77.74094,174.3464,-1,139.07428,True,9.3598995,0.0012684169,0.8608755,1.0707005,
490,458.16895,0.014092849,294.25012,49.41,103.06668,535611.6,1.6857839,100,0.12771125,-0.3091583,49000,3743.1173737049103,482.60986,163.91887,0.013540201,458.1689822600498,[-0.232  0.531  0.029  0.003 -0.036  0.015  0.75  -0.313  0.     0.  0.    -1.724],9.359906,2264139,776.86,0.20104364,12.771126,48.000843,664.09155,59.319584,361.49432,-1,225.11096,True,9.359906,0.0020104363,1.409285,1.3540201,
491,437.42255,0.006354035,294.3623,47.18,92.554985,169232.98,1.2615097,100,0.054901637,-0.2975882,49100,3750.9029846191406,468.073,143.06027,0.011133274,437.4225751001894,[-0.244  0.528  0.025  0.006 -0.035  0.014  0.728 -0.315  0.     0.  0.    -1.728],9.359986,2268857,762.4353,0.48805135,5.490164,75.43032,499.32275,79.2701,242.41953,-1,208.692,True,9.359986,0.0048805135,0.6354035,1.1133274,
492,449.347,0.0032447362,294.10782,48.44,77.279816,106113.0,1.0961269,100,0.022057822,-0.3010104,49200,3757.583568572998,416.27255,155.2392,0.01057356,449.3470067168883,[-0.239  0.531  0.026  0.009 -0.034  0.016  0.737 -0.317  0.     0.  0.    -1.717],9.359998,2273701,710.3804,0.49957487,2.2057822,91.39341,474.1928,91.23031,251.07068,-1,236.23288,True,9.359998,0.0049957484,0.32447362,1.057356,
493,453.7066,0.002725456,321.4224,48.93,95.73067,130759.18,1.0823063,100,0.018161386,-0.30801064,49300,3765.143573284149,480.73508,132.28424,0.01063368,453.7066253675174,[-0.238  0.531  0.026  0.008 -0.035  0.015  0.745 -0.319  0.     0.  0.    -1.72 ],9.359988,2278594,802.1575,0.4785593,1.8161386,93.83577,482.94553,92.39529,232.5907,-1,213.05937,True,9.359988,0.0047855927,0.2725456,1.0633681,
494,430.73984,0.002219451,275.34357,46.49,84.099365,92719.41,1.0408381,100,0.021122424,-0.30703816,49400,3771.461593389511,428.6474,155.39624,0.010092617,430.7398118176383,[-0.237  0.532  0.028  0.008 -0.035  0.014  0.75  -0.315  0.     0.  0.    -1.727],9.359938,2283243,703.99097,0.6303493,2.1122425,95.38711,441.75345,96.076416,226.28685,-1,219.54253,True,9.359938,0.0063034925,0.22194508,1.0092617,
