TimestepsSoFar,TimeElapsed,Iteration,EmpiricalD2,Weights,MaxIW,InitialBound,InitialReturnStd,EpThisIter,OptimizationReturnMean,EpisodesSoFar,MinIWNorm,ReturnStepMax,Bound,InitialReturnMean,EpLenMean,InitialReturnMax,ReturnStepMaxmin,OptimizationReturnMax,StdIW,MeanIWNorm,ESSClassic,MeanEntropy,OptimizationReturnMin,LearnableVariance,MaxIWNorm,StdIWNorm,InitialReturnMin,ESSRenyi,EpRewMean,MeanIW,MinIW,J_sample_variance,ReturnMeanIW,VarianceInit
2916840,4313.723799467087,316,1.0285215,[-0.049  0.229 -0.411  0.007 -0.034  0.037 -0.28  -0.881 -0.047  0.  0.    -1.37 ],1.5785431,569.4483,322.2633,100,906.1897,31600,0.00766169,9.359968,608.37695,1247.4504,135.57,2260.0073,9.359968,1918.7466,0.14388055,0.0103046335,98.08774,0.046368062,,True,0.01578543,0.0014388054,341.26068,97.22694,1247.45041383559,1.0304635,0.766169,284913.84,1295.98,-1
2930655,4329.762537240982,317,1.8210465,[-0.051  0.23  -0.412  0.007 -0.033  0.038 -0.279 -0.879 -0.048  0.  0.    -1.373],18.079346,537.64276,369.3981,100,792.8856,31700,0.00068600953,9.359774,805.0857,1269.895,138.15,2440.841,9.359774,1963.8317,2.2355685,0.013756919,27.466589,0.036260605,,True,0.18079345,0.022355685,477.00937,54.91348,1269.8949921827555,1.3756921,0.06860095,3671661.5,1793.232,-1
2944585,4345.958653211594,318,1.0742786,[-0.056  0.233 -0.412  0.014 -0.027  0.043 -0.276 -0.875 -0.042  0.  0.    -1.383],2.4429328,611.62195,344.76654,100,675.7802,31800,0.003986403,9.359955,656.128,1279.0952,139.3,2224.9106,9.359955,1621.5957,0.30487117,0.010404134,92.092384,0.033914555,,True,0.024429329,0.003048712,603.31494,93.085724,1279.09514463719,1.0404133,0.39864028,671067.94,1347.9467,-1
2958869,4362.1211524009705,319,1.386889,[-0.058  0.234 -0.412  0.014 -0.027  0.045 -0.273 -0.876 -0.041  0.  0.    -1.385],5.2919264,494.3822,356.48337,100,914.04236,31900,0.0021110692,9.359981,767.3443,1310.7926,142.84,2721.3682,9.359981,2324.618,0.94132715,0.012693282,64.517685,0.033464286,,True,0.05291926,0.009413271,396.7502,72.10383,1310.792590061163,1.2693284,0.21110691,1676880.1,1728.8002,-1
2973211,4377.161007642746,320,1.0392038,[-0.054  0.233 -0.412  0.018 -0.023  0.042 -0.276 -0.874 -0.039  0.  0.    -1.385],1.7583963,626.10345,318.25336,100,948.9098,32000,0.0055741975,9.359973,646.1872,1316.4122,143.42,2301.0293,9.359973,1933.5269,0.19209981,0.010114134,96.518196,0.032495346,,True,0.017583963,0.0019209979,367.50238,96.227516,1316.412187692739,1.0114135,0.5574198,326498.2,1349.8972,-1
2986901,4390.123389959335,321,1.0353305,[-0.054  0.233 -0.412  0.019 -0.021  0.042 -0.275 -0.875 -0.039  0.  0.    -1.386],2.7721093,530.6169,336.76947,100,769.8219,32100,0.0067233825,9.3599415,557.0747,1257.1665,136.9,2421.8323,9.3599415,1934.4877,0.25895616,0.01034976,94.10856,0.033486772,,True,0.027721092,0.0025895617,487.3446,96.58751,1257.1664667399223,1.034976,0.67233825,433592.28,1296.3477,-1
3000737,4403.741094827652,322,1.2136221,[-0.054  0.234 -0.412  0.02  -0.02   0.042 -0.275 -0.875 -0.035  0.  0.    -1.385],2.9041276,481.92242,360.28082,100,883.98474,32200,0.0029270598,9.359974,606.8651,1269.2498,138.36,2624.4246,9.359974,2239.1597,0.50913167,0.011775177,84.249535,0.033380654,,True,0.029041275,0.005091317,385.26498,82.39797,1269.2497921615477,1.1775177,0.29270598,613799.9,1474.2205,-1
3014857,4416.1520528793335,323,1.1494536,[-0.056  0.236 -0.413  0.016 -0.024  0.043 -0.274 -0.878 -0.037  0.  0.    -1.386],8.746225,638.1297,349.64688,100,770.07275,32300,0.0007612736,9.359974,769.00854,1299.0151,141.2,2202.9512,9.359974,1674.0088,0.9004022,0.011330115,61.29159,0.031240502,,True,0.087462254,0.009004021,528.9424,86.997856,1299.015075506151,1.1330116,0.076127365,1052109.1,1477.5607,-1
3029382,4431.112524986267,324,3.2063668,[-0.056  0.236 -0.413  0.017 -0.024  0.043 -0.275 -0.877 -0.029  0.  0.    -1.388],47.280693,623.29376,329.8124,100,1017.8427,32400,0.00045915417,9.359969,811.09326,1331.0234,145.25,2359.0981,9.359969,2045.9176,4.856767,0.015378185,9.112164,0.029651474,,True,0.47280693,0.048567675,313.18057,31.187948,1331.0232755560623,1.5378184,0.045915417,27540724.0,2078.377,-1
3042993,4444.9126851558685,325,1.1235466,[-0.054  0.237 -0.413  0.02  -0.021  0.047 -0.271 -0.882 -0.029  0.  0.    -1.389],2.5407274,651.63153,341.19586,100,954.28314,32500,0.0021285224,9.359843,676.5894,1247.6204,136.11,1986.6296,9.359843,1693.2925,0.43731174,0.010509033,85.239586,0.031055303,,True,0.025407273,0.004373118,293.33716,89.003876,1247.6203294227935,1.0509033,0.21285224,419856.0,1308.3226,-1
3056637,4457.705096721649,326,1.2598363,[-0.057  0.235 -0.412  0.019 -0.021  0.049 -0.273 -0.883 -0.029  0.  0.    -1.388],9.495027,566.7998,424.08197,100,930.5156,32600,0.0010017696,9.359959,671.2139,1252.1008,136.44,2284.3364,9.359959,1962.7512,0.9950979,0.011283195,56.249325,0.026380366,,True,0.094950266,0.009950979,321.58514,79.37539,1252.1007991669069,1.1283195,0.10017696,1409555.8,1440.4124,-1
3071160,4472.168655157089,327,1.1346095,[-0.054  0.234 -0.413  0.018 -0.022  0.046 -0.276 -0.887 -0.035  0.  0.    -1.393],3.836308,653.88873,347.05746,100,916.176,32700,0.0035833153,9.359987,718.8901,1332.1313,145.23,2260.8096,9.359987,1844.854,0.4637639,0.010785325,84.39561,0.025845332,,True,0.03836308,0.004637639,415.9555,88.136055,1332.1314749446756,1.0785327,0.35833153,617573.44,1441.3412,-1
3085616,4489.254568338394,328,1.1951793,[-0.058  0.235 -0.413  0.017 -0.023  0.049 -0.275 -0.889 -0.036  0.  0.    -1.393],3.5602667,684.63525,332.08545,100,965.8226,32800,0.0033481305,9.35992,751.9326,1325.6863,144.56,2136.837,9.35992,1776.9731,0.5446239,0.010825749,79.80263,0.019261297,,True,0.035602666,0.005446239,359.8637,83.66945,1325.6862669756315,1.0825748,0.33481306,577751.0,1452.757,-1
3099907,4504.408358097076,329,1.3298595,[-0.057  0.237 -0.415  0.019 -0.021  0.049 -0.279 -0.886 -0.036  0.  0.    -1.4  ],7.1261134,705.72644,336.95807,100,886.9797,32900,0.0013023529,9.359967,827.0149,1311.6072,142.91,2019.6025,9.359967,1594.9751,0.7796178,0.011466614,68.38695,0.017924989,,True,0.07126113,0.007796177,424.6274,75.195915,1311.6072098472293,1.1466614,0.13023528,1143167.4,1525.7137,-1
3113772,4518.141128540039,330,1.1148591,[-0.057  0.236 -0.415  0.019 -0.021  0.047 -0.284 -0.883 -0.033  0.  0.    -1.401],2.5460443,527.8413,382.7785,100,861.5357,33000,0.00503354,9.359945,619.81824,1273.8866,138.65,2486.8179,9.359945,2074.4668,0.37787956,0.010750758,89.00394,0.017995767,,True,0.025460443,0.0037787955,412.35098,89.69743,1273.8866878806184,1.0750759,0.503354,609003.8,1407.5443,-1
3128001,4533.765892982483,331,1.1232134,[-0.054  0.236 -0.415  0.021 -0.019  0.043 -0.286 -0.88  -0.033  0.  0.    -1.401],2.9658465,651.65045,314.7093,100,697.71436,33100,0.003603487,9.35996,744.1056,1306.1497,142.29,2181.664,9.35996,1573.2288,0.37606284,0.0108679915,89.30681,0.017029744,,True,0.029658465,0.0037606284,608.4353,89.03027,1306.149707105169,1.086799,0.3603487,689766.56,1437.7554,-1
3142323,4548.503465652466,332,1.0844901,[-0.059  0.238 -0.416  0.02  -0.02   0.047 -0.287 -0.883 -0.035  0.  0.    -1.402],2.4297116,672.4562,326.46317,100,835.7925,33200,0.004063945,9.359933,735.21814,1314.6731,143.22,2140.7231,9.359933,1661.8425,0.34785292,0.0106127355,90.29895,0.008787155,,True,0.024297114,0.003478529,478.88068,92.209236,1314.6730919664694,1.0612737,0.40639448,494090.34,1404.0155,-1
3156782,4565.083244085312,333,1.1202713,[-0.058  0.237 -0.415  0.019 -0.02   0.045 -0.283 -0.881 -0.036  0.  0.    -1.41 ],3.0786955,350.33917,417.2397,100,905.53485,33300,0.0043827645,9.359928,451.6438,1329.2606,144.59,3263.0718,9.359928,2839.346,0.408374,0.01093505,87.760254,0.009812864,,True,0.030786954,0.00408374,423.72583,89.26409,1329.2606504449795,1.0935051,0.43827647,799384.06,1487.7625,-1
3171060,4578.959408283234,334,1.2163192,[-0.054  0.237 -0.416  0.019 -0.021  0.041 -0.284 -0.882 -0.033  0.  0.    -1.409],7.385345,654.8497,317.67804,100,933.06445,33400,0.0043610777,9.359975,810.22675,1310.3784,142.78,2185.0952,9.359975,1807.7814,0.7601359,0.011310315,68.88559,0.008707011,,True,0.07385345,0.0076013585,377.3138,82.21526,1310.3782940616425,1.1310315,0.43610775,1205828.5,1533.1886,-1
3186156,4596.47482252121,335,1.0610435,[-0.049  0.237 -0.417  0.02  -0.019  0.036 -0.288 -0.881 -0.033  0.  0.    -1.41 ],1.778043,724.7719,388.8379,100,925.74115,33500,0.004290355,9.359927,774.1799,1387.0144,150.96,2207.4746,9.359927,1746.2014,0.25250593,0.010478922,94.512215,0.008209266,,True,0.01778043,0.0025250593,461.27322,94.24684,1387.0143227940778,1.0478923,0.42903548,487009.06,1456.3357,-1
3200207,4612.475262880325,336,1.0267835,[-0.05   0.239 -0.417  0.021 -0.018  0.037 -0.285 -0.883 -0.032  0.  0.    -1.411],1.4817396,625.0161,336.18875,100,896.2722,33600,0.007168144,9.359995,649.4239,1291.9036,140.51,2222.9587,9.359995,1827.3274,0.15399641,0.010278361,97.80452,0.009912968,,True,0.014817396,0.001539964,395.6314,97.39152,1291.9036242978596,1.0278362,0.7168144,313787.94,1325.1832,-1
3214981,4627.645885467529,337,1.9833368,[-0.052  0.238 -0.417  0.022 -0.018  0.039 -0.285 -0.884 -0.033  0.  0.    -1.409],23.775845,680.7034,302.1026,100,775.90985,33700,0.00018688213,9.359929,791.1236,1357.2942,147.74,2255.3027,9.359929,1673.9183,2.4363606,0.012892056,21.875134,0.00735681,,True,0.23775844,0.024363607,581.3844,50.42008,1357.2941782567639,1.2892058,0.018688213,3501638.2,1743.9731,-1
3229034,4641.919135570526,338,1.0727063,[-0.056  0.239 -0.418  0.021 -0.019  0.04  -0.29  -0.883 -0.029  0.  0.    -1.412],2.9973693,647.72845,333.25006,100,830.8038,33800,0.005341564,9.359958,691.47925,1292.7996,140.53,2150.2368,9.359958,1688.241,0.31136885,0.010406613,91.78331,0.008390463,,True,0.029973691,0.0031136884,461.9958,93.22216,1292.7995059937791,1.0406612,0.5341564,536213.56,1359.5892,-1
3243805,4657.06369972229,339,1.0919473,[-0.053  0.239 -0.418  0.02  -0.019  0.037 -0.289 -0.881 -0.029  0.  0.    -1.411],2.5264695,652.1512,334.56927,100,997.99835,33900,0.0037354263,9.35995,705.5604,1355.6715,147.71,2345.0674,9.35995,1987.3942,0.3891726,0.010462383,87.84536,0.0049782414,,True,0.025264693,0.003891726,357.67322,91.57951,1355.6715272885704,1.0462383,0.37354264,513883.9,1440.7129,-1
3258369,4672.29833817482,340,1.1326542,[-0.051  0.24  -0.418  0.019 -0.02   0.036 -0.29  -0.878 -0.028  0.  0.    -1.414],3.0250294,593.24786,332.03674,100,995.4369,34000,0.0028000923,9.359909,670.25397,1335.7142,145.64,2474.8877,9.359909,2134.6104,0.41792247,0.010850047,87.0804,0.005203783,,True,0.030250294,0.0041792244,340.27728,88.2882,1335.714247792277,1.0850047,0.28000924,542644.2,1460.4329,-1
3273038,4689.844276428223,341,1.2277489,[-0.053  0.24  -0.418  0.021 -0.018  0.037 -0.287 -0.88  -0.028  0.  0.    -1.414],5.2866173,477.912,334.27527,100,722.6568,34100,0.0005378774,9.359996,591.1951,1350.3422,146.69,2908.101,9.359996,2280.4158,0.6057007,0.011485162,78.23953,0.0043582916,,True,0.052866172,0.0060570072,627.6853,81.44988,1350.3421946391798,1.1485162,0.053787738,870162.0,1557.8813,-1
3287448,4704.587414979935,342,1.0385634,[-0.054  0.24  -0.418  0.023 -0.016  0.035 -0.288 -0.883 -0.028  0.  0.    -1.415],1.4388373,588.61414,292.17404,100,918.1521,34200,0.0058278195,9.359969,621.01794,1322.6083,144.1,2446.647,9.359969,2042.1909,0.16343717,0.010368525,97.57556,0.0025898207,,True,0.014388372,0.0016343718,404.45612,96.28686,1322.6082357128173,1.0368524,0.582782,292483.5,1369.0308,-1
3301682,4717.262536287308,343,1.0293094,[-0.054  0.241 -0.419  0.024 -0.015  0.034 -0.288 -0.883 -0.028  0.  0.    -1.416],2.0248582,609.45935,280.92618,100,962.5906,34300,0.0071934042,9.359935,649.7083,1310.9733,142.34,2338.38,9.359935,1989.9971,0.16568297,0.010331875,97.49293,0.00061059,,True,0.020248583,0.0016568298,348.3828,97.15252,1310.973283400259,1.0331875,0.71934044,258642.81,1361.4285,-1
3316195,4730.061158895493,344,1.0485743,[-0.055  0.241 -0.419  0.024 -0.015  0.035 -0.287 -0.884 -0.032  0.  0.    -1.418],1.5708777,673.42346,293.71542,100,930.16034,34400,0.0052841073,9.359854,704.1048,1335.0687,145.13,2205.484,9.359854,1800.5754,0.21220139,0.0102164205,95.86423,-0.0008336305,,True,0.015708776,0.0021220138,404.90845,95.367584,1335.0687667552102,1.021642,0.52841073,327119.4,1381.6289,-1
3330587,4742.20782327652,345,3.401055,[-0.055  0.242 -0.42   0.022 -0.017  0.034 -0.288 -0.885 -0.029  0.  0.    -1.42 ],52.143112,673.44806,308.6337,100,735.136,34500,0.00018595393,9.359974,1225.1968,1324.465,143.92,2170.0564,9.359974,1580.7273,5.1841383,0.0154395355,8.147189,-0.0036203864,,True,0.5214311,0.051841382,589.32904,29.402641,1324.4650811530068,1.5439535,0.018595394,68009180.0,2425.7988,-1
3345433,4754.535497188568,346,1.2805624,[-0.049  0.243 -0.421  0.02  -0.018  0.023 -0.292 -0.878 -0.03   0.  0.    -1.423],3.1974025,616.47156,318.46967,100,909.1384,34600,0.003285005,9.359992,778.97394,1368.7041,148.46,2507.442,9.359992,2047.8762,0.55904317,0.012025218,82.228386,-0.004763603,,True,0.031974025,0.005590431,459.5656,78.09069,1368.7040186024935,1.2025218,0.3285005,631844.6,1630.2148,-1
3359408,4768.828743457794,347,1.2814785,[-0.051  0.244 -0.421  0.019 -0.019  0.022 -0.288 -0.88  -0.03   0.  0.    -1.424],9.439878,607.6059,287.27008,100,844.214,34700,0.0029740566,9.359967,703.0911,1286.9119,139.75,2264.3538,9.359967,1821.6558,1.0495334,0.011738223,55.57274,-0.005787797,,True,0.09439878,0.010495332,442.69806,78.03486,1286.9119599052751,1.1738223,0.29740566,861754.25,1472.082,-1
3374227,4782.740416526794,348,1.1329876,[-0.052  0.243 -0.421  0.02  -0.019  0.023 -0.293 -0.877 -0.028  0.  0.    -1.425],3.2710714,641.3512,304.30817,100,581.6828,34800,0.003130334,9.359955,719.2203,1368.3999,148.19,2423.495,9.359955,1636.7781,0.42957938,0.010788612,86.31508,-0.006386709,,True,0.032710712,0.004295794,786.717,88.262215,1368.3997696494416,1.0788612,0.3130334,966451.9,1493.1045,-1
3389266,4797.803843021393,349,1.2522603,[-0.052  0.243 -0.421  0.017 -0.022  0.025 -0.292 -0.879 -0.028  0.  0.    -1.425],6.2801046,600.11194,353.74475,100,832.6113,34900,0.0021552758,9.359968,691.08594,1386.5986,150.39,2621.6226,9.359968,2067.6353,0.8440864,0.011373006,64.48131,-0.0051245093,,True,0.06280105,0.008440863,553.9873,79.8556,1386.5986647978395,1.1373006,0.2155276,948326.25,1571.1995,-1
3404843,4813.790706396103,350,1.0869297,[-0.054  0.242 -0.421  0.018 -0.021  0.025 -0.299 -0.88  -0.03   0.  0.    -1.424],2.7319298,663.513,366.74158,100,972.94666,35000,0.004664597,9.359993,703.1088,1437.1681,155.77,2578.8508,9.359993,2114.6294,0.37827176,0.010638057,88.77527,-0.005012928,,True,0.027319297,0.0037827175,464.22153,92.00227,1437.1681505029462,1.0638056,0.46645972,493777.62,1509.6902,-1
3418810,4827.579658746719,351,1.0209626,[-0.056  0.243 -0.422  0.017 -0.022  0.028 -0.298 -0.88  -0.028  0.  0.    -1.424],1.33451,704.36804,278.8118,100,891.7651,35100,0.0068431697,9.359983,737.15405,1286.6842,139.67,1941.0541,9.359983,1546.135,0.13247722,0.01027743,98.365616,-0.009543291,,True,0.013345099,0.0013247721,394.91904,97.946785,1286.6841476741474,1.0277429,0.684317,270406.97,1325.542,-1
3433217,4841.015398263931,352,292.54556,[-0.057  0.242 -0.421  0.017 -0.022  0.029 -0.3   -0.881 -0.029  0.  0.    -1.428],2067.0264,600.6788,316.88745,100,764.7551,35200,1.4685777e-06,9.359935,8172.12,1329.018,144.07,2427.7966,9.359935,1863.5339,205.59872,0.2167603,1.0993043,-0.005515321,,True,20.670263,2.0559874,564.2627,0.3418271,1329.0178865729854,21.676031,0.00014685777,5793516500.0,20629.604,-1
3446527,4854.912637233734,353,9.223206,[-0.063  0.248 -0.422  0.004 -0.035  0.028 -0.296 -0.876 -0.036  0.  0.    -1.424],169.43625,629.2126,316.7567,100,849.1636,35300,8.393535e-05,9.359888,1892.0924,1226.9944,133.1,1992.6053,9.359888,1614.7747,16.858305,0.028152259,2.7130218,-0.0045728013,,True,1.6943624,0.16858305,377.8307,10.842217,1226.9942622703247,2.8152258,0.008393535,266309150.0,3707.539,-1
3460761,4869.692523241043,354,1.1851399,[-0.061  0.25  -0.423  0.013 -0.027  0.034 -0.291 -0.881 -0.034  0.  0.    -1.424],5.071697,518.08545,337.46967,100,951.5555,35400,0.0028268886,9.359866,601.0691,1311.0854,142.34,2643.334,9.359866,2283.804,0.6279829,0.010855832,74.92694,-0.0038314667,,True,0.05071697,0.0062798285,359.53,84.37823,1311.085488728367,1.0855833,0.28268886,806358.25,1464.3618,-1
3475096,4884.859875917435,355,1.0818454,[-0.058  0.249 -0.423  0.014 -0.025  0.034 -0.295 -0.884 -0.036  0.  0.    -1.423],2.5284588,532.9425,295.508,100,758.9272,35500,0.0054295235,9.35996,588.32416,1315.8182,143.35,2609.586,9.35996,2052.6948,0.3139976,0.010513436,91.810524,-0.0038194656,,True,0.025284588,0.003139976,556.89105,92.43465,1315.8182812460195,1.0513436,0.54295236,562999.3,1402.6073,-1
3489157,4898.922183513641,356,1.1822351,[-0.058  0.25  -0.423  0.016 -0.024  0.035 -0.294 -0.887 -0.037  0.  0.    -1.423],4.0382853,504.2763,308.92545,100,915.58295,35600,0.001871791,9.359942,585.23773,1292.127,140.61,2626.169,9.359942,2249.625,0.571884,0.010957414,78.59194,-0.0023961067,,True,0.04038285,0.00571884,376.54404,84.58554,1292.1269863673235,1.0957414,0.1871791,774582.3,1441.8728,-1
3503825,4912.245089530945,357,1.1478467,[-0.062  0.251 -0.423  0.015 -0.025  0.038 -0.293 -0.889 -0.04   0.  0.    -1.421],2.873992,710.9915,268.48938,100,788.80347,35700,0.0030478423,9.359823,782.15173,1350.0238,146.68,2130.1077,9.359823,1568.8873,0.4497529,0.0107364105,85.07158,-0.00898787,,True,0.02873992,0.004497529,561.22034,87.119644,1350.0237760617135,1.0736412,0.30478424,609199.4,1466.7957,-1
3517974,4925.14980340004,358,1.0391107,[-0.064  0.253 -0.424  0.018 -0.022  0.039 -0.292 -0.89  -0.04   0.  0.    -1.428],1.850705,604.8415,325.20346,100,934.05725,35800,0.0057966863,9.359915,629.1454,1300.8414,141.49,2320.0,9.359915,1953.2158,0.20235378,0.01025772,96.25423,-0.0085326675,,True,0.01850705,0.0020235379,366.78418,96.23614,1300.8414642188013,1.025772,0.57966864,311397.97,1338.6254,-1
3531994,4939.918845176697,359,1.4594297,[-0.065  0.254 -0.425  0.018 -0.022  0.04  -0.29  -0.892 -0.041  0.  0.    -1.427],12.772034,673.6806,327.9597,100,986.6844,35900,0.0011092599,9.359929,895.57825,1289.4653,140.2,2052.616,9.359929,1749.835,1.4214878,0.012332875,42.94633,-0.009308338,,True,0.12772034,0.014214879,302.78094,68.51991,1289.465349906483,1.2332877,0.11092599,3688111.8,1639.4885,-1
3546746,4956.54079413414,360,1.8848392,[-0.067  0.255 -0.425  0.014 -0.025  0.044 -0.289 -0.89  -0.036  0.  0.    -1.428],12.03825,660.26514,363.81927,100,858.52765,36000,0.0018017103,9.359895,939.7409,1357.114,147.52,2322.83,9.359895,1824.2437,1.6666168,0.01335474,39.102192,-0.009649722,,True,0.120382495,0.016666166,498.58636,53.054924,1357.1140521786936,1.3354741,0.18017104,6241752.5,1896.441,-1
3560924,4970.478427171707,361,1.5440898,[-0.069  0.255 -0.425  0.012 -0.028  0.048 -0.294 -0.888 -0.032  0.  0.    -1.429],8.209684,588.2306,336.55582,100,988.48615,36100,0.0013800212,9.359984,688.1797,1300.9595,141.78,2375.7627,9.359984,2063.2896,1.2934667,0.011680134,44.916553,-0.00971988,,True,0.082096845,0.012934666,312.47324,64.76307,1300.9594125308017,1.1680135,0.13800213,2794595.2,1573.8265,-1
3575594,4983.89745926857,362,1.3854262,[-0.066  0.255 -0.425  0.015 -0.025  0.048 -0.291 -0.891 -0.03   0.  0.    -1.429],5.344301,597.5502,393.97916,100,975.6604,36200,0.0029750327,9.359987,780.96844,1345.7089,146.7,2493.8625,9.359987,2123.814,0.76664793,0.011926663,70.761696,-0.010635376,,True,0.05344301,0.007666479,370.0486,72.179955,1345.7089165636405,1.1926663,0.29750326,1552067.2,1661.5822,-1
3590482,4997.1215562820435,363,1.0949861,[-0.061  0.255 -0.425  0.014 -0.025  0.046 -0.291 -0.891 -0.03   0.  0.    -1.43 ],1.8802687,759.1344,285.20065,100,997.5695,36300,0.0047484385,9.359884,819.0277,1364.412,148.88,2017.5925,9.359884,1650.75,0.28569645,0.010520846,93.13233,-0.010164261,,True,0.018802686,0.002856964,366.8426,91.32536,1364.4121110430622,1.0520844,0.47484386,345075.2,1452.3999,-1
3605119,5012.332967281342,364,1.1182816,[-0.06   0.254 -0.426  0.016 -0.023  0.044 -0.294 -0.894 -0.033  0.  0.    -1.429],2.5761054,478.11456,325.52908,100,919.50903,36400,0.004322985,9.35989,549.7442,1340.5452,146.37,2874.7688,9.35989,2453.7327,0.37728456,0.010847981,89.209274,-0.010397939,,True,0.025761053,0.0037728455,421.03613,89.42291,1340.5451339320723,1.0847981,0.43229854,506992.78,1461.7545,-1
3619422,5026.840144395828,365,1.0290637,[-0.06   0.255 -0.426  0.015 -0.024  0.045 -0.297 -0.892 -0.034  0.  0.    -1.429],1.3837082,633.5589,333.94135,100,973.2861,36500,0.0067575118,9.359966,659.3824,1314.5487,143.03,2269.9666,9.359966,1928.7037,0.15417501,0.010206664,97.76917,-0.009878989,,True,0.013837082,0.00154175,341.26282,97.17571,1314.5489342849196,1.0206664,0.6757512,272793.84,1350.1975,-1
3634835,5042.5191967487335,366,1.0114655,[-0.061  0.255 -0.427  0.017 -0.023  0.044 -0.298 -0.893 -0.035  0.  0.    -1.429],1.25637,692.9024,383.7564,100,986.3176,36600,0.008272775,9.359972,715.3057,1417.1544,154.13,2414.173,9.359972,1983.3364,0.078768305,0.01020838,99.40816,-0.010993116,,True,0.012563699,0.00078768306,430.83664,98.86644,1417.1542948419303,1.0208381,0.82727754,359981.8,1443.6978,-1
3649416,5058.201038122177,367,1.0987245,[-0.061  0.256 -0.428  0.017 -0.022  0.045 -0.299 -0.895 -0.035  0.  0.    -1.43 ],2.9817083,446.0362,330.85214,100,949.0133,36700,0.005486357,9.359971,553.6542,1335.2126,145.81,2963.922,9.359971,2577.7224,0.39232647,0.011164398,89.00852,-0.0123242345,,True,0.029817082,0.0039232643,386.19962,91.014626,1335.2128175256846,1.1164399,0.5486357,438158.22,1485.6897,-1
