EpLenMean,MeanIW,EpThisIter,EpisodesSoFar,ESSClassic,EpRewMean,MinIW,OptimizationReturnMax,InitialBound,MaxIWNorm,InitialReturnMean,TimeElapsed,TimestepsSoFar,ReturnStepMaxmin,MeanEntropy,InitialReturnMax,VarianceInit,LearnableVariance,Bound,J_sample_variance,InitialReturnMin,ESSRenyi,StdIW,MeanIWNorm,OptimizationReturnMin,EmpiricalD2,ReturnStepMax,Iteration,Weights,OptimizationReturnMean,MinIWNorm,InitialReturnStd,MaxIW,ReturnMeanIW,StdIWNorm
51.37,1.2141014,100,18800,35.210712,476.5557702383721,0.09760321,497.89328,238.99173,0.16140771,476.5558,1439.7776198387146,843811,9.359927,-0.061434727,791.88025,-1,True,341.4752,794716.1,293.98697,62.741344,1.6469072,0.0121410135,,1.5938454,9.359927,188,[ 0.557  0.011  0.049  0.043  0.007  0.12   0.118 -0.563  0.     0.  0.    -1.467],182.56879,0.00097603205,102.201004,16.140772,641.3941,0.016469073
52.88,1.882672,100,18900,3.8389547,490.62413610139424,0.019416695,516.39655,247.407,0.951624,490.62415,1447.5869402885437,849099,9.359928,-0.04717799,810.7239,-1,True,384.21057,6480110.0,294.32733,16.790846,9.422535,0.01882672,,5.955626,9.359928,189,[ 0.569  0.005  0.053  0.041  0.002  0.127  0.111 -0.564  0.     0.  0.    -1.48 ],196.29681,0.00019416695,101.883286,95.1624,977.7614,0.09422535
49.94,1.0740024,100,19000,88.94815,463.15801259014387,0.41064042,620.9938,188.38306,0.02690414,463.15802,1456.5110521316528,854093,9.3599615,-0.070324786,915.9165,-1,True,220.35556,135415.52,294.92273,89.57135,0.3785775,0.010740023,,1.1164284,9.3599615,190,[ 0.563  0.002  0.052  0.049  0.01   0.111  0.109 -0.574  0.     0.  0.    -1.466],168.23528,0.0041064043,106.856926,2.690414,510.686,0.0037857748
50.75,1.1511949,100,19100,37.745953,470.86799769532416,0.16615461,460.58936,238.77605,0.14568996,470.86798,1463.4732811450958,859168,9.359956,-0.0670574,773.63995,-1,True,280.08466,332356.0,313.0506,64.29507,1.4784188,0.011511948,,1.5553293,9.359956,191,[ 0.561  0.007  0.051  0.046  0.007  0.11   0.114 -0.576  0.     0.  0.    -1.489],157.81741,0.0016615461,94.956314,14.568996,569.53314,0.014784188
51.93,1.118707,100,19200,77.05072,481.8964081846601,0.28216693,792.71893,152.99054,0.049560435,481.8964,1470.9341900348663,864361,9.359885,-0.059090976,1096.353,-1,True,192.09674,169596.02,303.6341,82.60011,0.61053735,0.011187069,,1.2106521,9.359885,192,[ 5.842e-01 -4.276e-03  6.032e-02  4.375e-02 -4.788e-04  1.029e-01  1.185e-01 -5.855e-01  0.000e+00  0.000e+00  0.000e+00 -1.486e+00],178.26233,0.0028216692,120.3419,4.9560437,553.9907,0.006105373
52.32,1.0365585,100,19300,91.58464,485.2302616487307,0.23145874,773.17694,153.30542,0.020948205,485.2303,1479.869417667389,869593,9.359949,-0.063397385,1106.4161,-1,True,164.15219,140161.02,333.2392,92.59686,0.31420916,0.010365584,,1.0799502,9.359949,193,[ 0.588 -0.005  0.062  0.039 -0.006  0.096  0.119 -0.583  0.     0.  0.    -1.478],151.99106,0.0023145874,105.9022,2.0948205,509.09064,0.0031420917
52.39,1.0357804,100,19400,93.548294,486.21482520362645,0.6194962,623.34546,210.58014,0.020244006,486.2148,1486.952313899994,874832,9.359992,-0.057328627,918.78235,-1,True,227.93396,118505.555,295.4369,94.415794,0.27201125,0.0103578055,,1.0591449,9.359992,194,[ 0.583 -0.006  0.06   0.038 -0.006  0.097  0.118 -0.59   0.     0.  0.    -1.482],190.77792,0.006194962,107.6368,2.0244007,511.60275,0.0027201124
53.46,1.1865543,100,19500,63.922222,496.2000563525594,0.108467326,383.79465,280.82712,0.05599625,496.20004,1494.5421764850616,880178,9.359885,-0.07531073,717.9099,-1,True,346.73517,224859.3,334.11526,67.933525,0.8914181,0.011865544,,1.4720272,9.359885,195,[ 0.595 -0.008  0.063  0.036 -0.005  0.094  0.121 -0.594  0.     0.  0.    -1.476],162.08481,0.0010846732,86.7528,5.599625,608.041,0.008914181
57.08,1.1170856,100,19600,71.69313,529.996879706071,0.22168,527.8942,269.0071,0.049476955,529.9969,1503.2212779521942,885886,9.359969,-0.07892584,869.9658,-1,True,304.4225,195828.78,342.0716,76.42126,0.7019296,0.011170856,,1.3085364,9.359969,196,[ 0.607 -0.012  0.068  0.031 -0.01   0.089  0.127 -0.589  0.     0.  0.    -1.494],187.92528,0.0022167999,105.9127,4.9476957,602.972,0.0070192963
54.53,1.6018252,100,19700,14.753049,505.9922205056871,0.012494016,485.20386,266.00555,0.3494888,505.9922,1511.653859615326,891339,9.3599615,-0.06915396,799.95557,-1,True,378.5571,964814.3,314.7517,30.649834,3.8504694,0.016018253,,3.2626605,9.3599615,197,[ 0.612 -0.02   0.069  0.025 -0.016  0.093  0.124 -0.597  0.     0.  0.    -1.498],191.24051,0.00012494017,88.8536,34.94888,812.0411,0.038504697
55.67,1.1123048,100,19800,86.81231,516.5996690707025,0.4363556,532.75073,256.3728,0.029388148,516.5997,1521.6432902812958,896906,9.359864,-0.06678389,867.423,-1,True,291.27966,155817.36,334.67224,86.51096,0.43352813,0.011123048,,1.1559229,9.359864,198,[ 0.617 -0.025  0.07   0.031 -0.008  0.089  0.127 -0.622  0.     0.  0.    -1.488],181.92743,0.004363556,103.955025,2.9388149,571.05963,0.004335281
56.01,7.2591357,100,19900,1.3867921,520.0742787282097,0.0030403314,843.06683,164.58286,6.1579814,520.0743,1531.674119234085,902507,9.359966,-0.051248163,1184.9714,-1,True,1154.1958,309094800.0,341.9046,1.227661,61.213444,0.07259135,,81.45571,9.359966,199,[ 0.621 -0.032  0.071  0.033 -0.006  0.085  0.127 -0.631  0.     0.  0.    -1.486],178.16966,3.0403313e-05,112.9595,615.79816,4362.606,0.61213446
55.27,1.1737894,100,20000,59.680077,513.0244900793792,0.23553774,575.1244,240.22629,0.08722467,513.02454,1541.3223357200623,908034,9.359976,-0.0656841,909.32733,-1,True,310.22278,230897.45,334.20297,74.801414,0.96479565,0.011737894,,1.3368732,9.359976,200,[ 0.643 -0.029  0.08   0.045 -0.003  0.101  0.179 -0.648  0.     0.  0.    -1.47 ],178.82152,0.0023553774,116.94968,8.722467,625.64087,0.009647956
54.1,1.4838907,100,20100,26.656998,501.9703877225305,0.12256565,746.6596,172.1478,0.20303376,501.9704,1550.9549036026,913444,9.359978,-0.061545078,1099.4087,-1,True,320.93445,1101758.8,352.74908,42.94089,2.4613628,0.014838908,,2.3287826,9.359978,201,[ 0.625 -0.026  0.077  0.042 -0.006  0.091  0.166 -0.636  0.     0.  0.    -1.485],149.22131,0.0012256565,115.426674,20.303377,824.25525,0.024613628
56.46,1.0824279,100,20200,76.21826,524.2211246424974,0.07510145,488.51184,278.32178,0.03767659,524.2211,1559.4809789657593,919090,9.359946,-0.066788666,819.66455,-1,True,299.60147,167777.78,331.1527,79.50131,0.6046321,0.010824281,,1.2578409,9.359946,202,[ 0.614 -0.024  0.072  0.033 -0.013  0.092  0.163 -0.652  0.     0.  0.    -1.48 ],193.0684,0.0007510145,102.969475,3.7676592,575.3862,0.0060463203
56.12,1.0897189,100,20300,80.012314,520.9262768827465,0.31500942,614.6215,242.58066,0.0416756,520.9263,1569.8193044662476,924702,9.359978,-0.059479084,927.8187,-1,True,274.22018,166225.12,313.1972,82.55921,0.5446498,0.010897189,,1.2112519,9.359978,203,[ 0.619 -0.029  0.071  0.032 -0.017  0.102  0.164 -0.659  0.     0.  0.    -1.486],207.72908,0.003150094,102.95053,4.16756,580.5587,0.0054464974
58.86,8.424106,100,20400,1.9821846,546.7021107560279,0.001806751,503.638,292.90503,5.815494,546.7021,1577.5415832996368,930588,9.359986,-0.06648159,845.99023,-1,True,3671.818,523610500.0,342.35223,1.3680965,59.238525,0.084241055,,73.09426,9.359986,204,[ 0.618 -0.03   0.068  0.027 -0.016  0.111  0.17  -0.669  0.     0.  0.    -1.478],204.34987,1.8067509e-05,110.85443,581.54944,5841.6606,0.5923853
57.42,1.8757348,100,20500,5.639786,533.2473330017555,0.023003343,430.74756,298.13794,0.76509887,533.2473,1587.7236971855164,936330,9.359944,-0.046426553,783.69794,-1,True,571.5041,7075469.0,352.95038,18.506908,7.6724606,0.018757349,,5.4033875,9.359944,205,[ 0.613 -0.032  0.071  0.015 -0.026  0.088  0.176 -0.652  0.     0.  0.    -1.485],180.29697,0.00023003343,99.243645,76.50989,1118.0203,0.076724604
56.14,60.757862,100,20600,1.037581,521.019613478705,0.00013448707,641.74963,225.36627,59.646484,521.0196,1596.8256170749664,941944,9.359885,-0.025653828,985.5111,-1,True,18013.283,19574313000.0,343.76147,0.030596303,593.3714,0.6075786,,3268.3687,9.359885,206,[ 0.628 -0.036  0.08   0.026 -0.023  0.078  0.19  -0.642  0.     0.  0.    -1.465],177.25815,1.3448706e-06,110.115974,5964.6484,34915.68,5.933714
54.91,1.0223821,100,20700,97.793915,509.88952366308615,0.65156615,579.7388,246.81277,0.015666744,509.8895,1606.21134018898,947435,9.359993,-0.032386173,876.9226,-1,True,252.93958,105079.21,297.1838,97.44614,0.15355644,0.010223822,,1.0262079,9.359993,207,[ 0.661 -0.055  0.091  0.017 -0.034  0.068  0.188 -0.61   0.     0.  0.    -1.445],212.7057,0.0065156613,100.87347,1.5666745,519.4414,0.0015355644
54.2,1.177602,100,20800,69.26102,503.1747750203401,0.18918952,538.8313,244.06747,0.060456846,503.17477,1613.0424942970276,952855,9.3598175,-0.03513149,863.69104,-1,True,278.85394,184795.16,324.8597,73.4966,0.7845105,0.011776021,,1.3606073,9.3598175,208,[ 0.661 -0.057  0.091  0.016 -0.036  0.069  0.189 -0.615  0.     0.  0.    -1.451],178.31506,0.0018918952,97.575745,6.045685,581.08984,0.007845105
52.02,1.0178802,100,20900,94.49705,482.62992654207477,0.6948086,430.5639,253.59346,0.018641956,482.62988,1621.2248260974884,958057,9.359966,-0.028849313,763.4549,-1,True,262.36087,128802.08,332.891,95.45809,0.24563232,0.0101788035,,1.0475801,9.359966,209,[ 0.665 -0.058  0.094  0.009 -0.041  0.068  0.192 -0.605  0.     0.  0.    -1.454],149.73894,0.006948086,83.77873,1.8641956,496.7828,0.0024563232
53.58,3.7224197,100,21000,2.3796515,497.52044066059483,0.0110119395,535.2474,237.43454,2.3889966,497.52048,1629.152556180954,963415,9.359951,-0.023494527,866.9531,-1,True,724.0986,6922950.5,331.70575,7.167031,23.84179,0.0372242,,13.95278,9.359951,210,[ 0.671 -0.063  0.094  0.012 -0.039  0.069  0.194 -0.609  0.     0.  0.    -1.448],165.81471,0.00011011939,95.868866,238.89967,1695.6084,0.23841786
56.36,1.895051,100,21100,8.457747,523.02512342004,0.013622091,583.78174,244.76147,0.5816942,523.02515,1637.5842764377594,969051,9.359831,-0.050851446,927.54565,-1,True,365.96387,799578.5,343.76392,25.772705,6.2345386,0.018950507,,3.8800738,9.359831,211,[ 0.659 -0.06   0.093  0.031 -0.018  0.056  0.2   -0.597  0.     0.  0.    -1.442],179.26122,0.00013622092,103.73101,58.16942,914.08496,0.06234539
55.22,1.0290905,100,21200,88.34334,512.3745646984761,0.3319483,633.48517,216.5073,0.028492292,512.3746,1647.3375899791718,974573,9.359951,-0.056426734,986.2243,-1,True,228.06216,168203.23,352.73914,91.38666,0.37381256,0.010290904,,1.0942516,9.359951,212,[ 0.689 -0.09   0.097  0.027 -0.021  0.053  0.18  -0.601  0.     0.  0.    -1.47 ],159.63544,0.003319483,108.1767,2.8492293,537.55853,0.0037381256
56.64,1.0156614,100,21300,98.578964,525.7748052574224,0.7589532,880.1262,161.73944,0.013969873,525.7748,1655.4916138648987,980237,9.359982,-0.054386504,1213.4512,-1,True,166.9064,132576.64,333.32495,98.336685,0.12194291,0.010156614,,1.0169145,9.359982,213,[ 0.694 -0.088  0.097  0.027 -0.022  0.055  0.187 -0.607  0.     0.  0.    -1.475],192.44986,0.007589532,125.33749,1.3969873,534.00757,0.0012194291
55.77,1.0334562,100,21400,93.248825,517.8692359065087,0.43892428,647.32574,218.26135,0.023857411,517.8693,1664.8311383724213,985814,9.359976,-0.065490715,998.69305,-1,True,234.63763,155096.92,351.3673,93.83415,0.27807388,0.010334561,,1.0657101,9.359976,214,[ 0.691 -0.086  0.097  0.029 -0.022  0.057  0.186 -0.607  0.     0.  0.    -1.473],166.50194,0.0043892427,103.21647,2.3857412,543.93256,0.0027807388
57.32,2.0056963,100,21500,2.5030282,532.0304037920574,0.016915329,634.26514,230.86258,1.264368,532.0304,1675.394108057022,991546,9.359986,-0.07332148,1003.8928,-1,True,808.12476,47364148.0,369.6277,16.805912,12.5177965,0.020056956,,5.950287,9.359986,215,[ 0.685 -0.081  0.096  0.03  -0.024  0.051  0.184 -0.604  0.     0.  0.    -1.484],162.40271,0.00016915328,110.67201,126.43681,1542.7698,0.12517795
54.76,2.165331,100,21600,3.0318127,508.351773871619,0.01492816,484.39008,257.50922,1.237565,508.3518,1683.8322308063507,997022,9.359954,-0.079864495,836.1419,-1,True,444.38873,2476892.0,351.75183,17.548794,12.245816,0.021653306,,5.698397,9.359954,216,[ 0.676 -0.075  0.097  0.034 -0.017  0.035  0.185 -0.58   0.     0.  0.    -1.492],156.59995,0.0001492816,104.85483,123.75651,1043.183,0.12245816
54.44,1.0201157,100,21700,96.01557,505.2718614070327,0.65800494,481.67145,260.407,0.01795313,505.27188,1691.8423418998718,1002466,9.359798,-0.07656078,816.2162,-1,True,266.39453,128583.22,334.54474,96.6743,0.20780799,0.010201157,,1.034401,9.359798,217,[ 0.675 -0.065  0.1    0.02  -0.03   0.051  0.201 -0.569  0.     0.  0.    -1.499],170.72713,0.006580049,93.689095,1.795313,515.4356,0.0020780796
55.42,1.1971307,100,21800,51.29214,514.5329492423915,0.07094718,477.07477,268.19214,0.09870707,514.533,1700.7089366912842,1008008,9.359985,-0.07509896,821.13605,-1,True,324.687,302205.53,344.06128,64.28697,1.1665832,0.011971306,,1.5555251,9.359985,218,[ 0.678 -0.068  0.1    0.02  -0.03   0.047  0.199 -0.573  0.     0.  0.    -1.495],170.47168,0.00070947176,84.37118,9.8707075,631.925,0.011665832
52.32,9.713097,100,21900,1.2276582,485.60356764816834,0.0045380625,382.88788,273.10977,8.764217,485.60355,1708.101670742035,1013240,9.359934,-0.044780303,708.3126,-1,True,2936.024,267762080.0,325.42474,1.147603,87.12378,0.097130954,,87.138145,9.359934,219,[ 0.678 -0.068  0.099  0.021 -0.026  0.034  0.198 -0.573  0.     0.  0.    -1.494],160.17882,4.5380624e-05,93.90959,876.42175,4919.607,0.87123775
52.64,1.0792166,100,22000,92.86261,488.3713460265546,0.5219759,419.482,256.84766,0.018613486,488.37137,1716.9449100494385,1018504,9.359955,-0.036993433,771.7456,-1,True,285.50482,156387.67,352.2636,90.77685,0.29919747,0.010792165,,1.1016024,9.359955,220,[ 0.682 -0.064  0.101  0.031 -0.018  0.059  0.197 -0.568  0.     0.  0.    -1.464],136.10774,0.0052197585,81.608986,1.8613486,528.5057,0.0029919744
54.94,1.1060746,100,22100,80.18164,509.9551433273089,0.24751285,532.0995,261.2037,0.035096172,509.95517,1724.561996459961,1023998,9.359943,-0.05265313,829.1715,-1,True,298.4585,146033.38,297.07202,82.9792,0.5498962,0.011060745,,1.2051213,9.359943,221,[ 0.699 -0.067  0.105  0.031 -0.016  0.062  0.203 -0.577  0.     0.  0.    -1.456],212.88315,0.0024751285,95.57026,3.5096173,571.5329,0.0054989615
54.12,1.0501409,100,22200,93.1295,502.2049584919448,0.33043018,544.44073,238.51797,0.026159605,502.20496,1732.3726952075958,1029410,9.359748,-0.04453659,878.95667,-1,True,249.46402,133216.56,334.51593,93.612785,0.2852323,0.010501407,,1.0682302,9.359748,222,[ 0.692 -0.059  0.105  0.026 -0.022  0.069  0.209 -0.579  0.     0.  0.    -1.472],167.68903,0.0033043018,88.17302,2.6159606,521.9983,0.002852323
54.41,1.4236326,100,22300,15.242759,505.19802377323373,0.05131597,716.409,190.09198,0.31792584,505.19806,1739.5141024589539,1034851,9.359984,-0.049906217,1050.3535,-1,True,322.1969,3129379.2,333.94452,37.659996,3.3570247,0.014236328,,2.6553376,9.359984,223,[ 0.696 -0.058  0.105  0.028 -0.018  0.066  0.209 -0.581  0.     0.  0.    -1.463],171.2535,0.00051315967,107.1845,31.792583,835.6687,0.033570245
56.52,1.1221173,100,22400,82.01994,524.769158895196,0.28214937,580.2802,253.41907,0.039329316,524.76917,1748.0133640766144,1040503,9.359979,-0.07012932,904.50037,-1,True,299.7915,163314.44,324.22015,84.85678,0.52538055,0.011221174,,1.1784562,9.359979,224,[ 0.703 -0.058  0.106  0.023 -0.022  0.068  0.227 -0.599  0.     0.  0.    -1.469],200.54903,0.0028214937,104.10377,3.9329317,594.3603,0.0052538053
57.75,1.1458373,100,22500,76.4695,536.1316293838664,0.27077484,702.13763,220.05875,0.054598477,536.1316,1757.0101699829102,1046278,9.359915,-0.06776918,1053.5764,-1,True,275.62338,230252.05,351.43878,80.644714,0.6356154,0.011458372,,1.2400069,9.359915,225,[ 0.706 -0.062  0.106  0.026 -0.02   0.06   0.221 -0.593  0.     0.  0.    -1.489],184.69286,0.0027077484,115.12524,5.459848,627.58826,0.0063561536
55.05,1.1612175,100,22600,70.00802,510.8833819704126,0.2827746,565.9774,229.63876,0.056927633,510.8834,1767.5843102931976,1051783,9.359913,-0.06640632,937.48206,-1,True,284.7618,248221.1,371.50464,74.504845,0.7600499,0.011612173,,1.3421946,9.359913,226,[ 0.712 -0.06   0.107  0.025 -0.021  0.071  0.235 -0.601  0.     0.  0.    -1.487],139.37875,0.0028277459,91.56817,5.6927633,610.59247,0.0076004993
56.66,1.189953,100,22700,66.58884,526.0213601935171,0.16635828,521.9025,263.5647,0.06211385,526.0213,1777.4770419597626,1057449,9.359986,-0.08964537,874.8556,-1,True,315.99875,215262.53,352.95306,73.23678,0.84289783,0.01189953,,1.3654342,9.359986,227,[ 0.708 -0.05   0.107  0.023 -0.025  0.08   0.251 -0.606  0.     0.  0.    -1.485],173.0683,0.0016635827,104.548615,6.2113853,622.6841,0.008428978
57.4,3.2853384,100,22800,2.2823288,532.9107285800917,0.005136248,469.44302,289.80066,2.149433,532.9107,1787.7187860012054,1063189,9.359872,-0.06949637,810.36694,-1,True,872.12463,40352870.0,340.92392,4.9500184,21.496986,0.032853387,,20.201944,9.359872,228,[ 0.72  -0.052  0.107  0.026 -0.02   0.088  0.254 -0.615  0.     0.  0.    -1.509],191.9868,5.136248e-05,92.76269,214.94328,1964.821,0.21496986
56.3,1.3167626,100,22900,47.37836,522.3201044709117,0.06321034,499.25128,267.67438,0.12705714,522.32007,1796.4371461868286,1068819,9.359974,-0.07764429,848.819,-1,True,351.10873,298112.2,349.5677,58.939877,1.3877128,0.013167625,,1.6966442,9.359974,229,[ 0.736 -0.073  0.107  0.025 -0.016  0.089  0.223 -0.615  0.     0.  0.    -1.488],172.75243,0.00063210336,92.77308,12.705713,682.7982,0.013877129
56.32,2.4736607,100,23000,3.8717911,522.9122121965952,0.013818844,740.195,189.57584,1.2204548,522.91223,1806.9506018161774,1074451,9.359991,-0.07971566,1111.1212,-1,True,528.8994,6586165.0,370.9262,17.059835,12.325644,0.024736606,,5.861721,9.359991,230,[ 0.731 -0.076  0.104  0.022 -0.017  0.091  0.208 -0.622  0.     0.  0.    -1.497],151.986,0.00013818844,99.26451,122.04548,1335.9398,0.12325643
53.54,1.867472,100,23100,4.0998464,496.93676266361547,0.033786356,487.8877,267.38452,0.9111836,496.9368,1814.7032856941223,1079805,9.359938,-0.0739164,765.17413,-1,True,392.73843,3060695.5,277.28644,22.53797,9.031918,0.01867472,,4.436957,9.359938,231,[ 0.749 -0.085  0.112  0.027 -0.01   0.081  0.214 -0.605  0.     0.  0.    -1.499],219.65031,0.00033786354,97.177025,91.11836,876.2692,0.09031917
56.12,15.510839,100,23200,1.1097212,520.842881591076,0.0008110469,674.39246,229.67465,14.723117,520.84283,1824.7859699726105,1085417,9.35995,-0.12706569,970.5609,-1,True,2632.5771,332769180.0,296.16846,0.555061,146.4216,0.1551084,,180.16039,9.35995,232,[ 0.746 -0.092  0.112  0.025 -0.014  0.081  0.197 -0.585  0.     0.  0.    -1.493],224.67444,8.110469e-06,121.287506,1472.3118,6540.749,1.4642161
54.76,1.0903858,100,23300,87.40784,508.2690900635937,0.48372942,533.6149,236.68146,0.027482532,508.26907,1834.893560409546,1090893,9.359997,-0.13665773,905.2921,-1,True,265.92313,177076.06,371.6772,88.557976,0.41386142,0.0109038595,,1.1292038,9.359997,233,[ 0.755 -0.112  0.114  0.009 -0.036  0.082  0.222 -0.612  0.     0.  0.    -1.546],136.59189,0.004837294,85.638466,2.7482533,554.523,0.004138614
53.77,1.1807152,100,23400,84.090935,499.0013087463215,0.4331228,453.80188,259.75604,0.024868889,499.00128,1842.398417711258,1096270,9.359442,-0.13834596,797.4844,-1,True,328.611,185627.38,343.6825,82.00591,0.5135621,0.011807152,,1.2194242,9.359442,234,[ 0.752 -0.109  0.114  0.013 -0.034  0.086  0.233 -0.608  0.     0.  0.    -1.556],155.31882,0.004331228,89.37268,2.486889,592.8037,0.005135621
55.41,2.2285206,100,23500,6.8897195,514.4513813976192,0.0057699643,457.39124,274.19775,0.809402,514.4514,1853.1178464889526,1101811,9.359952,-0.14530195,800.84546,-1,True,613.8622,2461972.0,343.45422,22.680145,8.192467,0.022285206,,4.409143,9.359952,235,[ 0.759 -0.12   0.114  0.015 -0.034  0.075  0.217 -0.611  0.     0.  0.    -1.557],170.99715,5.7699643e-05,92.01755,80.9402,1118.3457,0.08192466
54.78,1.1170198,100,23600,85.2544,508.58134813377643,0.28055042,440.3573,276.44073,0.024501212,508.58133,1861.5146186351776,1107289,9.359955,-0.16742647,773.802,-1,True,317.76117,156312.92,333.4447,85.47814,0.4645513,0.011170199,,1.1698897,9.359955,236,[ 0.804 -0.144  0.125  0.013 -0.039  0.091  0.223 -0.641  0.     0.  0.    -1.564],175.13664,0.0028055042,79.920334,2.4501212,568.8478,0.004645513
54.78,3.0039573,100,23700,2.2518868,508.24729964438035,0.013923403,379.7996,300.2212,1.9959006,508.2473,1869.7306249141693,1112767,9.359949,-0.17628336,693.4203,-1,True,1104.6141,50400260.0,313.6207,8.047847,19.791313,0.030039573,,12.425684,9.359949,237,[ 0.806 -0.143  0.125  0.01  -0.041  0.094  0.227 -0.648  0.     0.  0.    -1.586],194.62659,0.00013923402,73.80275,199.59007,1837.9078,0.19791313
54.84,1.2271395,100,23800,61.101177,509.0095677451042,0.18131001,628.42957,214.93015,0.05334115,509.00958,1879.6262502670288,1118251,9.359934,-0.19259602,980.2648,-1,True,288.42618,234539.7,351.83524,70.1688,0.9791232,0.012271395,,1.4251348,9.359934,238,[ 0.796 -0.137  0.121  0.011 -0.044  0.108  0.216 -0.639  0.     0.  0.    -1.595],157.17433,0.0018131001,105.10113,5.334115,639.4953,0.009791233
