EpLenMean,TimeElapsed,InitialReturnMean,MinIWNorm,EmpiricalD2,Weights,OptimizationReturnMax,StdIW,VarianceInit,MaxIWNorm,ESSClassic,InitialReturnMax,MeanIWNorm,ReturnMeanIW,EpRewMean,Iteration,ESSRenyi,StdIWNorm,MeanIW,J_sample_variance,OptimizationReturnMean,InitialReturnStd,InitialBound,MaxIW,MeanEntropy,EpisodesSoFar,OptimizationReturnMin,TimestepsSoFar,ReturnStepMax,InitialReturnMin,Bound,LearnableVariance,MinIW,ReturnStepMaxmin,EpThisIter
61.78,448.38745069503784,572.3059,0.004672158,1.0763009,[ 0.044  0.013 -0.202  0.005 -0.002  0.123 -0.123 -0.738  0.     0.  0.    -0.854],797.44775,0.30084443,-1,0.024473857,92.24739,1082.4036,0.01037757,600.07947,572.305913664901,61,92.91083,0.0030084439,1.0377569,142916.39,287.3501,151.6589,247.58487,2.4473858,0.57144994,6100,,259676,9.359869,284.9558,263.19788,True,0.46721584,9.359869,100
63.22,459.42436122894287,586.2399,0.00021353258,2.5058105,[ 0.029  0.022 -0.209  0.003 -0.007  0.126 -0.124 -0.74   0.     0.  0.    -0.847],887.86005,2.3564517,-1,0.18579735,27.397865,1202.8667,0.014475788,947.72845,586.2398950864772,62,39.90725,0.02356452,1.4475789,1464108.6,271.23322,170.87682,225.37988,18.579735,0.5454119,6200,,265998,9.359934,315.00665,376.49603,True,0.021353258,9.359934,100
63.1,469.41893553733826,585.2067,0.0041072406,1.0926178,[ 0.008  0.024 -0.213  0.002 -0.008  0.111 -0.129 -0.761  0.     0.  0.    -0.874],901.30493,0.3226616,-1,0.02083775,91.676544,1206.8965,0.010708393,636.73846,585.2067324222888,63,91.523315,0.0032266162,1.0708393,170373.47,279.6152,176.58481,223.13776,2.083775,0.52497053,6300,,272308,9.359918,305.59152,258.27374,True,0.41072407,9.359918,100
64.6,478.1488108634949,598.5708,0.0014689025,1.57286,[ 0.006  0.027 -0.215  0.005 -0.004  0.109 -0.127 -0.75   0.     0.  0.    -0.894],751.11743,1.3570967,-1,0.098931655,44.39237,1027.1625,0.0121254455,790.6281,598.5708306394961,64,63.57845,0.013570967,1.2125446,947968.2,322.5258,163.44199,290.4221,9.893166,0.5355746,6400,,278768,9.359964,276.04504,404.16733,True,0.14689025,9.359964,100
69.2,488.95745611190796,641.8712,0.0070150075,1.0265822,[-1.572e-02  3.421e-02 -2.222e-01  9.023e-03 -4.981e-04  1.195e-01 -1.397e-01 -7.815e-01  0.000e+00  0.000e+00  0.000e+00 -8.834e-01],1011.0403,0.14824024,-1,0.016966652,97.943306,1277.1599,0.010229855,656.87854,641.8711777161952,65,97.41061,0.0014824023,1.0229853,119013.8,375.75153,190.29533,258.72327,1.6966653,0.5384193,6500,,285688,9.359905,266.11966,268.67154,True,0.7015008,9.359905,100
67.62,497.8600718975067,627.098,0.0016345973,1.310276,[-0.013  0.032 -0.224  0.008 -0.002  0.122 -0.139 -0.789  0.     0.  0.    -0.881],1136.6853,0.94273156,-1,0.08357185,58.67,1405.4392,0.011232159,740.94336,627.0979834501055,66,76.31979,0.009427314,1.1232159,434908.97,358.34406,212.3619,205.46616,8.357185,0.5343013,6600,,292450,9.359895,268.75394,258.31293,True,0.16345973,9.359895,100
71.25,507.035329580307,660.4892,0.0053544533,1.1206516,[-0.021  0.03  -0.225  0.011  0.002  0.11  -0.144 -0.791  0.     0.  0.    -0.885],1175.1798,0.34921923,-1,0.022041945,90.69991,1462.6711,0.010905819,730.4486,660.489263093997,67,89.2338,0.0034921924,1.0905818,198565.8,372.99792,222.94383,221.68787,2.2041945,0.5540468,6700,,299575,9.359796,287.49136,265.92987,True,0.53544533,9.359796,100
70.6,518.1553754806519,654.5589,0.00061514776,3.9943,[-1.689e-02  2.952e-02 -2.270e-01  5.830e-03 -4.038e-04  1.053e-01 -1.479e-01 -7.845e-01  0.000e+00  0.000e+00  0.000e+00 -8.649e-01],894.87427,6.5726795,-1,0.5791449,7.9935856,1225.271,0.019373326,1446.3875,654.558920247156,68,25.035677,0.065726794,1.9373326,15558612.0,324.1622,194.32208,286.97757,57.91449,0.5735849,6800,,306635,9.359662,330.39676,711.7489,True,0.061514776,9.359662,100
70.74,528.6589081287384,655.65424,0.0042846715,1.1542131,[-0.032  0.035 -0.225 -0.01  -0.017  0.094 -0.141 -0.762  0.     0.  0.    -0.845],1309.485,0.85290396,-1,0.091591455,61.52355,1605.8496,0.010785077,744.947,655.6542126949863,69,86.639114,0.008529039,1.0785077,497918.72,359.2896,220.77031,173.89932,9.159145,0.56993806,6900,,313709,9.359939,296.36462,227.37701,True,0.42846715,9.359939,100
70.68,538.7350735664368,654.65704,0.005981528,1.0363667,[-0.043  0.038 -0.227 -0.01  -0.017  0.092 -0.148 -0.766 -0.002  0.  0.    -0.849],1375.465,0.19623315,-1,0.020726029,96.44833,1670.7518,0.010225933,686.14355,654.6570334963218,70,96.490944,0.0019623314,1.0225933,169746.05,359.3702,213.76083,153.43152,2.072603,0.56726027,7000,,320777,9.359926,295.28683,175.88547,True,0.5981528,9.359926,100
66.03,550.5861968994141,611.72986,0.000120866214,7.8658442,[-0.044  0.042 -0.23  -0.009 -0.015  0.087 -0.153 -0.77  -0.002  0.  0.    -0.852],992.9695,8.307055,-1,0.7860596,7.391172,1288.1919,0.023468077,1781.0234,611.729837232804,71,12.713194,0.08307055,2.346808,43326332.0,316.50742,217.94527,225.27231,78.605965,0.6077963,7100,,327380,9.359998,295.22244,697.1603,True,0.0120866215,9.359998,100
69.85,562.3685426712036,647.42694,0.0055886107,1.0407033,[-0.055  0.036 -0.228 -0.021 -0.025  0.091 -0.142 -0.814 -0.002  0.  0.    -0.811],953.26605,0.16886699,-1,0.017861467,97.40566,1266.2446,0.010347223,674.7428,647.4269332584877,72,96.08887,0.0016886698,1.0347222,161606.42,334.44833,214.06361,267.5536,1.7861466,0.5988764,7200,,334365,9.359952,312.97858,287.21548,True,0.5588611,9.359952,100
67.73,571.8387043476105,627.8388,0.00078051887,3.1420538,[-0.048  0.035 -0.231 -0.02  -0.026  0.093 -0.145 -0.816 -0.002  0.  0.    -0.82 ],978.3686,5.514689,-1,0.54898494,8.009764,1254.6163,0.016272714,1214.7018,627.838785570425,73,31.826317,0.055146888,1.6272715,15273049.0,351.59106,215.02786,251.45386,54.8985,0.63681185,7300,,341138,9.359963,276.24774,547.52795,True,0.07805189,9.359963,100
70.46,581.7977802753448,653.1215,0.0003429459,1.5271846,[-0.039  0.042 -0.232 -0.008 -0.013  0.099 -0.13  -0.832 -0.002  0.  0.    -0.782],966.9951,1.1699451,-1,0.1036861,51.009304,1263.4033,0.011938049,809.1028,653.1215500752744,74,65.479965,0.01169945,1.193805,697901.44,356.71335,225.88211,274.10062,10.36861,0.62893516,7400,,348184,9.359882,296.40817,340.71124,True,0.03429459,9.359882,100
68.65,592.92627120018,636.0199,0.0025113018,1.1820693,[-0.027  0.034 -0.226 -0.01  -0.014  0.11  -0.125 -0.828 -0.002  0.  0.    -0.79 ],817.4972,0.5157894,-1,0.029606663,81.9597,1140.6049,0.010993874,706.1267,636.0199205564124,75,84.59741,0.005157894,1.0993874,216837.31,312.91226,181.79085,293.83847,2.9606664,0.62893724,7500,,355049,9.359699,323.10767,334.09674,True,0.2511302,9.359699,100
67.71,605.1380903720856,627.6559,0.0054723322,1.0428796,[-0.027  0.033 -0.233 -0.011 -0.018  0.11  -0.145 -0.845 -0.002  0.  0.    -0.79 ],1125.6721,0.2190983,-1,0.016573304,95.534195,1403.1389,0.0101337,653.9887,627.6558808610645,76,95.88835,0.002190983,1.0133702,153489.78,350.1891,200.84119,206.71417,1.6573305,0.6161738,7600,,361820,9.35992,277.46677,224.11688,True,0.5472332,9.35992,100
67.25,615.782800912857,623.71686,0.0051809656,1.066974,[-0.029  0.036 -0.236 -0.013 -0.02   0.108 -0.143 -0.841 -0.002  0.  0.    -0.803],1087.4824,0.288966,-1,0.025073877,92.859695,1354.8989,0.010420813,666.14636,623.7168785412433,77,93.72299,0.00288966,1.0420815,185986.58,356.30038,217.1172,217.24725,2.5073876,0.60647625,7700,,368545,9.359839,267.41647,246.28583,True,0.51809657,9.359839,100
69.54,625.4596977233887,644.2498,5.0785975e-06,55.317345,[-0.041  0.043 -0.24  -0.016 -0.024  0.114 -0.144 -0.847 -0.002  0.  0.    -0.812],1034.5508,77.48549,-1,7.795551,1.2259806,1368.0935,0.08632582,7259.9746,644.2498189850403,78,1.8077513,0.7748548,8.632584,1756023600.0,310.7071,211.53828,233.82178,779.5551,0.59165114,7800,,375499,9.359868,333.54272,4207.39,True,0.00050785975,9.359868,100
67.16,635.7997517585754,622.6163,0.0035259568,1.1593544,[-0.003  0.024 -0.231 -0.011 -0.021  0.089 -0.113 -0.826 -0.002  0.  0.    -0.827],1053.3519,0.47086895,-1,0.029217962,84.60081,1348.0691,0.011036673,700.6631,622.6162085137724,79,86.2549,0.004708689,1.1036675,229643.58,327.89905,222.54929,218.1955,2.9217963,0.6167293,7900,,382215,9.359975,294.71716,265.20987,True,0.3525957,9.359975,100
71.24,645.9302396774292,660.16437,0.0007534177,1.7155738,[ 3.231e-04  2.430e-02 -2.346e-01 -8.617e-03 -1.853e-02  8.803e-02 -1.239e-01 -8.378e-01 -2.059e-03  0.000e+00  0.000e+00 -8.022e-01],1168.7086,1.873392,-1,0.17910299,31.407036,1483.2169,0.0126765855,913.96716,660.1643898951952,80,58.289536,0.018733919,1.2676586,2027459.4,345.65607,232.74379,215.19931,17.9103,0.5964677,8000,,389339,9.359786,314.50833,331.15234,True,0.075341776,9.359786,100
61.89,654.8311107158661,573.35345,0.0044641388,1.1679546,[ 0.016  0.013 -0.232 -0.008 -0.02   0.091 -0.136 -0.834 -0.002  0.  0.    -0.822],938.6771,0.46111974,-1,0.029998425,84.750916,1244.748,0.010870858,638.88837,573.3534659696065,81,85.61977,0.0046111974,1.0870858,225016.1,267.28253,170.84192,199.92908,2.9998426,0.60675085,8100,,395528,9.359905,306.07092,235.32135,True,0.44641387,9.359905,100
66.15,664.6879031658173,613.19586,0.00035408945,6.891392,[ 0.025  0.008 -0.233 -0.003 -0.014  0.1   -0.136 -0.845 -0.002  0.  0.    -0.812],1096.625,8.810518,-1,0.7839459,8.290246,1355.8713,0.026489723,1943.1617,613.1958829180593,82,14.510856,0.08810519,2.6489723,20508776.0,353.94952,205.26367,206.43454,78.39459,0.6097106,8200,,402143,9.359873,259.24634,875.35364,True,0.035408948,9.359873,100
65.69,677.5405447483063,609.0484,0.0015762134,1.4981967,[ 0.041  0.003 -0.23   0.002 -0.011  0.068 -0.126 -0.835 -0.002  0.  0.    -0.809],964.49536,1.3224484,-1,0.12095524,48.35838,1249.9553,0.012797193,854.4374,609.0483854430191,83,66.74691,0.0132244835,1.2797194,816474.1,323.5884,191.20662,234.06177,12.095525,0.599145,8300,,408712,9.359928,285.46,395.4506,True,0.15762134,9.359928,100
69.42,687.6660325527191,643.57336,0.005862171,1.0706242,[ 0.015  0.01  -0.236  0.004 -0.01   0.068 -0.135 -0.852 -0.002  0.  0.    -0.82 ],956.5786,0.27917522,-1,0.021717142,93.315674,1261.919,0.010430999,676.15375,643.5733574305284,84,93.40345,0.002791752,1.0430998,187264.9,338.2331,216.64124,264.9977,2.1717143,0.602447,8400,,415654,9.359882,305.3403,284.4378,True,0.5862171,9.359882,100
69.29,699.0528180599213,642.4127,0.005241895,1.1156698,[ 0.018  0.015 -0.239  0.006 -0.007  0.062 -0.134 -0.858 -0.002  0.  0.    -0.816],818.7594,0.3556669,-1,0.030390033,90.109566,1106.0374,0.010735469,704.47614,642.4126842457939,85,89.63225,0.0035566692,1.073547,198951.5,355.13467,211.2821,310.60147,3.0390034,0.5831229,8500,,422583,9.359966,287.27798,353.99963,True,0.52418953,9.359966,100
73.98,709.8403742313385,685.346,0.0022620058,1.3278371,[ 0.016  0.015 -0.241  0.01  -0.004  0.057 -0.139 -0.863 -0.002  0.  0.    -0.836],1199.3708,1.0941252,-1,0.10223479,51.379044,1495.9412,0.011247299,827.0948,685.345955001324,86,75.31044,0.010941251,1.1247299,771056.3,388.7757,216.52437,236.56363,10.223479,0.5663231,8600,,429981,9.359909,296.57025,309.95477,True,0.22620058,9.359909,100
70.66,720.0059485435486,655.00525,2.630969e-05,13.447344,[ 0.009  0.023 -0.245  0.015  0.003  0.069 -0.132 -0.877 -0.002  0.  0.    -0.853],910.7748,24.649303,-1,2.484557,1.8826463,1217.0945,0.034144137,3276.5427,655.0052440593913,87,7.436413,0.24649304,3.4144135,387007970.0,348.68555,208.84276,289.87692,248.45569,0.60116774,8700,,437047,9.359959,306.3197,1937.5946,True,0.002630969,9.359959,100
71.06,733.273998260498,658.3667,5.6164423e-05,49.45178,[-0.011  0.027 -0.249  0.019  0.006  0.066 -0.121 -0.909 -0.002  0.  0.    -0.818],893.0792,45.077023,-1,4.5149617,1.7422576,1208.5852,0.060024425,4488.5977,658.3667844075162,88,2.022172,0.45077023,6.002443,408517120.0,342.86078,241.69472,295.79123,451.4962,0.6299502,8800,,444153,9.359991,315.506,1938.8953,True,0.0056164423,9.359991,100
64.63,744.9680202007294,599.0344,0.004360035,1.0980235,[-0.004  0.044 -0.254  0.02   0.003  0.049 -0.092 -0.918 -0.002  0.  0.    -0.789],1106.6201,0.3247537,-1,0.019626359,91.54933,1394.3003,0.010688968,650.8043,599.0344681727049,89,91.07273,0.003247537,1.0688969,213678.75,311.3543,251.18466,180.74435,1.9626359,0.61782646,8900,,450616,9.359957,287.68015,212.49231,True,0.4360035,9.359957,100
61.84,755.9850776195526,573.31274,0.0027845802,1.0855726,[-0.002  0.048 -0.255  0.026  0.011  0.05  -0.09  -0.913 -0.002  0.  0.    -0.801],942.6661,0.31044123,-1,0.02100128,91.318375,1191.9563,0.010068345,607.26544,573.3127260420151,90,92.11729,0.0031044122,1.0068345,183213.86,324.0225,200.0109,215.72586,2.100128,0.61356217,9000,,456800,9.359872,249.29024,234.69275,True,0.27845803,9.359872,100
67.81,765.2242183685303,628.60077,0.0034697282,1.0670267,[-0.002  0.046 -0.255  0.024  0.007  0.058 -0.093 -0.924 -0.002  0.  0.    -0.805],987.6165,0.26296908,-1,0.018833509,93.895515,1263.2427,0.010313413,656.8957,628.6007028866682,91,93.71836,0.0026296906,1.0313413,168809.8,352.97452,225.6374,249.62793,1.883351,0.6164474,9100,,463581,9.35997,275.62616,265.42822,True,0.34697282,9.35997,100
66.21,773.6235966682434,613.51636,0.00031008237,4.680149,[ 0.001  0.051 -0.257  0.019  0.003  0.062 -0.087 -0.926 -0.002  0.  0.    -0.802],858.2731,8.552806,-1,0.86565113,4.5692153,1164.5715,0.018714802,1598.5432,613.5163082270668,92,21.36684,0.08552807,1.8714801,55278136.0,307.21786,199.77034,264.14487,86.56512,0.6718137,9200,,470202,9.359898,306.29846,842.7252,True,0.031008238,9.359898,100
61.16,782.2600903511047,566.9372,0.00057024026,1.4062207,[ 0.024  0.045 -0.254  0.028  0.01   0.056 -0.085 -0.898 -0.002  0.  0.    -0.747],867.1654,1.6276382,-1,0.16894118,31.788036,1152.3728,0.011111162,694.4795,566.9371614304584,93,71.112595,0.016276384,1.1111162,1188108.9,281.72977,201.99028,221.22531,16.89412,0.68009126,9300,,476318,9.3596945,285.2074,284.51996,True,0.057024024,9.3596945,100
61.86,792.9272017478943,572.9457,0.0052559394,1.120346,[ 0.008  0.047 -0.253  0.026  0.008  0.048 -0.093 -0.894 -0.002  0.  0.    -0.739],834.7864,0.39933985,-1,0.035990804,87.26468,1111.2577,0.0104533825,625.7779,572.9457001517817,94,89.25814,0.0039933985,1.0453384,203719.3,296.4744,193.80121,239.56839,3.5990806,0.682497,9400,,482504,9.3599615,276.4713,272.91003,True,0.52559394,9.3599615,100
59.71,803.2022612094879,553.75745,0.0037859571,1.1098249,[ 0.017  0.052 -0.255  0.02   0.003  0.052 -0.092 -0.9   -0.002  0.  0.    -0.736],877.4447,0.31634942,-1,0.021601383,92.17344,1183.2073,0.010856371,616.141,553.7573808443318,95,90.1043,0.0031634942,1.085637,189234.25,247.99483,185.00687,198.79523,2.1601384,0.70114875,9500,,488475,9.359461,305.76254,242.19461,True,0.3785957,9.359461,100
63.56,812.5651845932007,589.0037,0.00040415116,1.9959968,[ 0.026  0.056 -0.257  0.019  0.001  0.052 -0.09  -0.886 -0.002  0.  0.    -0.718],935.5395,2.6224914,-1,0.26179272,19.976654,1213.1926,0.013102889,874.51843,589.0037050540108,96,50.10028,0.026224913,1.3102889,4172345.5,311.35056,208.80756,225.04596,26.179272,0.68733865,9600,,494831,9.359915,277.65314,360.31976,True,0.040415116,9.359915,100
59.08,822.681211233139,547.90936,0.0011372715,1.3774161,[ 0.058  0.041 -0.254  0.027  0.006  0.026 -0.096 -0.865 -0.002  0.  0.    -0.732],852.64954,0.9239913,-1,0.06355017,59.057102,1129.239,0.011097234,666.1108,547.9093681485823,97,72.5997,0.009239913,1.1097233,423520.8,271.31985,191.9965,209.13766,6.355017,0.6562428,9700,,500739,9.359812,276.5895,268.51688,True,0.11372716,9.359812,100
65.29,834.019850730896,604.78406,0.00123083,1.239092,[ 0.053  0.046 -0.255  0.021 -0.001  0.041 -0.097 -0.876 -0.002  0.  0.    -0.763],1142.6765,0.7520224,-1,0.066870056,67.35952,1437.4846,0.01080319,712.2188,604.7840779741192,98,80.70426,0.007520224,1.080319,732514.56,309.9759,216.7518,173.5387,6.6870055,0.6404743,9800,,507268,9.359893,294.80817,232.18015,True,0.123083,9.359893,100
61.59,842.6222126483917,570.574,0.0033348936,1.1529632,[ 0.035  0.051 -0.256  0.02  -0.001  0.045 -0.107 -0.876 -0.002  0.  0.    -0.778],1090.1809,0.4016746,-1,0.023426728,88.7107,1366.6477,0.011259759,648.2038,570.5739394859769,99,86.73304,0.0040167463,1.1259758,182493.73,294.10706,204.5037,160.57962,2.3426728,0.6392271,9900,,513427,9.359989,276.46686,207.9678,True,0.33348936,9.359989,100
66.06,852.9921374320984,611.93304,0.0026634922,1.5669676,[ 3.640e-02  6.086e-02 -2.573e-01  2.167e-02  2.273e-04  4.475e-02 -9.337e-02 -8.779e-01 -2.059e-03  0.000e+00  0.000e+00 -7.797e-01],944.81384,1.2921293,-1,0.1249487,46.124783,1211.727,0.0119558005,833.93536,611.9330350117299,100,63.817528,0.012921295,1.19558,1588195.9,345.01984,210.48451,248.41495,12.49487,0.6320786,10000,,520033,9.359745,266.9132,378.88858,True,0.26634923,9.359745,100
71.88,863.9180574417114,666.1001,0.004240028,1.0817984,[ 0.033  0.058 -0.258  0.018 -0.003  0.037 -0.117 -0.869 -0.002  0.  0.    -0.787],1362.7334,0.3057352,-1,0.022247473,92.28961,1659.4993,0.010577518,721.65283,666.1000727329833,101,92.43866,0.003057352,1.0577518,190795.12,369.33423,229.90631,168.25027,2.2247474,0.61478436,10100,,527221,9.3599615,296.76584,203.84155,True,0.4240028,9.3599615,100
70.72,872.9208247661591,655.8702,1.6119153e-05,31.525688,[ 0.032  0.063 -0.263  0.018 -0.004  0.039 -0.123 -0.881 -0.002  0.  0.    -0.804],1162.8315,50.96262,-1,5.1302495,1.40233,1477.3767,0.0607776,5549.1855,655.8701419210219,102,3.1720164,0.5096262,6.07776,1116386200.0,341.325,235.80826,212.65714,513.02496,0.59116435,10200,,534293,9.359984,314.54517,3060.6448,True,0.0016119153,9.359984,100
63.86,884.5691447257996,592.3502,0.0042412053,1.1980282,[ 0.073  0.064 -0.26   0.009 -0.013  0.005 -0.109 -0.863 -0.002  0.  0.    -0.828],1029.8102,0.68532884,-1,0.05387359,71.23127,1299.0625,0.010783859,669.88434,592.350192094687,103,83.47049,0.006853289,1.0783858,373635.22,323.0979,200.99873,202.6315,5.387359,0.59621525,10300,,540679,9.359909,269.2523,243.31973,True,0.42412055,9.359909,100
60.84,893.9389822483063,563.67114,0.00020463979,3.8409765,[ 0.071  0.079 -0.261  0.006 -0.015  0.017 -0.097 -0.844 -0.002  0.  0.    -0.823],1006.60254,8.351164,-1,0.8441283,4.9788013,1303.8049,0.019116092,1733.6492,563.6711865697001,104,26.035046,0.083511636,1.9116092,72194660.0,266.4688,195.34448,172.52975,84.412834,0.54846174,10400,,546763,9.359874,297.2024,967.0741,True,0.020463979,9.359874,100
68.26,907.204794883728,632.5486,0.0044865203,1.0829914,[ 0.075  0.098 -0.267  0.002 -0.013  0.039 -0.084 -0.845 -0.002  0.  0.    -0.87 ],775.57135,0.31537312,-1,0.028778741,91.849556,1078.273,0.010586983,667.1597,632.5486150745237,105,92.33684,0.003153731,1.0586983,155865.84,329.847,187.73561,309.0667,2.8778741,0.5424805,10500,,553589,9.35985,302.7016,330.52225,True,0.44865203,9.35985,100
69.22,918.9958248138428,641.94653,0.0026980012,1.165719,[ 0.077  0.104 -0.27   0.009 -0.009  0.044 -0.081 -0.847 -0.002  0.  0.    -0.876],949.32947,0.4805034,-1,0.03030745,84.24554,1246.1672,0.011111376,719.5559,641.9466073730474,106,85.783966,0.004805034,1.1111377,210474.27,345.10883,199.17854,268.09637,3.030745,0.5649806,10600,,560511,9.3598795,296.8378,315.91565,True,0.26980013,9.3598795,100
69.26,931.5251433849335,642.03204,0.004516978,1.0646802,[ 0.069  0.104 -0.273  0.009 -0.009  0.045 -0.085 -0.859 -0.002  0.  0.    -0.854],758.1736,0.23839615,-1,0.015833683,94.945854,1090.2714,0.010332709,679.27295,642.032025322266,107,93.92492,0.0023839616,1.033271,174246.27,309.93423,183.6957,314.95065,1.5833683,0.5586941,10700,,567437,9.359822,332.0978,341.77942,True,0.4516978,9.359822,100
66.4,943.1973209381104,615.4648,0.0032718563,1.1990913,[ 0.071  0.101 -0.275  0.012 -0.006  0.04  -0.096 -0.875 -0.002  0.  0.    -0.86 ],741.44714,0.6011211,-1,0.046462707,76.30964,1038.4537,0.0107886195,683.39795,615.4648215716456,108,83.396484,0.0060112113,1.078862,275430.5,318.45822,178.2952,303.92874,4.6462708,0.55190307,10800,,574077,9.359865,297.0066,342.25647,True,0.32718563,9.359865,100
66.6,952.8035595417023,617.8993,0.0018254301,1.2479119,[ 0.085  0.103 -0.275  0.015 -0.003  0.045 -0.09  -0.882 -0.002  0.  0.    -0.867],940.249,0.7044418,-1,0.042523764,73.42814,1246.501,0.011710227,699.98145,617.8993077440572,109,80.13386,0.007044418,1.1710228,205807.88,311.64737,179.78374,243.94904,4.2523766,0.5399175,10900,,580737,9.359925,306.25195,282.24167,True,0.18254301,9.359925,100
66.52,961.7386457920074,616.93555,0.00015958959,6.6254554,[ 0.097  0.103 -0.273  0.021  0.002  0.049 -0.076 -0.872 -0.002  0.  0.    -0.879],785.96643,8.459941,-1,0.8224937,6.2911663,1110.3547,0.021920102,1473.7157,616.9355469823722,110,15.093302,0.08459941,2.1920104,12134383.0,292.54724,182.64738,283.82907,82.24937,0.5451682,11000,,587389,9.359999,324.3883,616.3011,True,0.01595896,9.359999,100
64.65,972.418539762497,599.46576,0.000498261,1.8693386,[ 0.141  0.056 -0.264  0.009 -0.011  0.024 -0.091 -0.923 -0.002  0.  0.    -0.874],794.2889,1.3664513,-1,0.09849134,47.262146,1109.4293,0.012935691,835.30334,599.4658033596091,111,53.494854,0.013664512,1.2935691,601026.56,284.32538,182.17952,266.637,9.849134,0.53094476,11100,,593854,9.359996,315.14044,380.2473,True,0.0498261,9.359996,100
67.51,982.0549411773682,626.14185,0.0016793712,1.1657875,[ 0.154  0.066 -0.266  0.006 -0.013  0.023 -0.107 -0.906 -0.002  0.  0.    -0.888],763.6471,0.45177135,-1,0.026742587,85.30767,1041.9644,0.0108859725,679.59045,626.1418449767497,112,85.77893,0.0045177136,1.0885973,164759.75,347.82462,183.17053,313.55255,2.6742587,0.52401924,11200,,600605,9.359971,278.31726,342.08267,True,0.16793713,9.359971,100
